Wavelength (nm),Sum(calc),Ag I (4.3e-1),Ag II (5.7e-1)
237.45,9.281e+5,4.299e-6,9.281e+5
237.47,4.899e+5,4.302e-6,4.899e+5
237.49,2.275e+5,4.305e-6,2.275e+5
237.50,1.478e+5,4.306e-6,1.478e+5
237.52,5.669e+4,4.309e-6,5.669e+4
237.54,1.913e+4,4.312e-6,1.913e+4
237.55,1.059e+4,4.313e-6,1.059e+4
237.57,2.951e+3,4.316e-6,2.951e+3
237.59,7.235e+2,4.318e-6,7.235e+2
237.60,3.415e+2,4.320e-6,3.415e+2
237.62,6.912e+1,4.322e-6,6.912e+1
237.64,1.231e+1,4.325e-6,1.231e+1
237.65,4.953e+0,4.326e-6,4.953e+0
237.67,7.283e-1,4.329e-6,7.283e-1
237.69,9.425e-2,4.332e-6,9.425e-2
237.70,3.232e-2,4.333e-6,3.232e-2
237.72,3.453e-3,4.336e-6,3.453e-3
237.74,3.246e-4,4.339e-6,3.246e-4
237.75,9.487e-5,4.340e-6,9.487e-5
237.77,7.364e-6,4.343e-6,7.364e-6
237.79,5.030e-7,4.345e-6,5.030e-7
237.80,1.253e-7,4.347e-6,1.253e-7
237.82,7.253e-9,4.349e-6,7.253e-9
237.84,4.290e-9,4.352e-6,4.290e-9
237.85,1.727e-8,4.353e-6,1.727e-8
237.87,2.981e-7,4.356e-6,2.981e-7
237.89,4.551e-6,4.359e-6,4.551e-6
237.90,1.696e-5,4.360e-6,1.696e-5
237.92,2.141e-4,4.363e-6,2.141e-4
237.93,7.252e-4,4.364e-6,7.252e-4
237.95,7.570e-3,4.367e-6,7.570e-3
237.97,6.960e-2,4.370e-6,6.960e-2
237.98,2.013e-1,4.371e-6,2.013e-1
238.00,1.530e+0,4.374e-6,1.530e+0
238.02,1.025e+1,4.376e-6,1.025e+1
238.03,2.529e+1,4.378e-6,2.529e+1
238.05,1.400e+2,4.381e-6,1.400e+2
238.07,6.830e+2,4.383e-6,6.830e+2
238.08,1.438e+3,4.385e-6,1.438e+3
238.10,5.802e+3,4.387e-6,5.802e+3
238.12,2.061e+4,4.390e-6,2.061e+4
238.13,3.705e+4,4.391e-6,3.705e+4
238.15,1.088e+5,4.394e-6,1.088e+5
238.17,2.817e+5,4.397e-6,2.817e+5
238.18,4.321e+5,4.398e-6,4.321e+5
238.20,9.246e+5,4.401e-6,9.246e+5
238.22,1.743e+6,4.404e-6,1.743e+6
238.23,2.282e+6,4.405e-6,2.282e+6
238.25,3.556e+6,4.408e-6,3.556e+6
238.27,4.882e+6,4.410e-6,4.882e+6
238.28,5.455e+6,4.412e-6,5.455e+6
238.30,6.192e+6,4.414e-6,6.192e+6
238.32,6.192e+6,4.417e-6,6.192e+6
238.33,5.905e+6,4.418e-6,5.905e+6
238.35,4.882e+6,4.421e-6,4.882e+6
238.36,4.233e+6,4.422e-6,4.233e+6
238.38,2.894e+6,4.425e-6,2.894e+6
238.40,1.743e+6,4.428e-6,1.743e+6
238.41,1.290e+6,4.429e-6,1.290e+6
238.43,6.422e+5,4.432e-6,6.422e+5
238.45,2.817e+5,4.435e-6,2.817e+5
238.46,1.779e+5,4.436e-6,1.779e+5
238.48,6.452e+4,4.439e-6,6.452e+4
238.50,2.061e+4,4.441e-6,2.061e+4
238.51,1.111e+4,4.443e-6,1.111e+4
238.53,2.935e+3,4.445e-6,2.935e+3
238.55,6.830e+2,4.448e-6,6.830e+2
238.56,3.142e+2,4.450e-6,3.142e+2
238.58,6.045e+1,4.452e-6,6.045e+1
238.60,1.025e+1,4.455e-6,1.025e+1
238.61,4.023e+0,4.456e-6,4.023e+0
238.63,5.638e-1,4.459e-6,5.638e-1
238.65,6.976e-2,4.462e-6,6.976e-2
238.66,2.384e-2,4.463e-6,2.384e-2
238.68,7.725e-3,4.466e-6,7.725e-3
238.70,4.870e-2,4.468e-6,4.870e-2
238.71,1.393e-1,4.470e-6,1.393e-1
238.73,1.046e+0,4.473e-6,1.046e+0
238.75,6.923e+0,4.475e-6,6.923e+0
238.76,1.699e+1,4.477e-6,1.699e+1
238.78,9.310e+1,4.479e-6,9.310e+1
238.79,2.079e+2,4.481e-6,2.079e+2
238.81,9.429e+2,4.483e-6,9.429e+2
238.83,3.771e+3,4.486e-6,3.771e+3
238.84,7.192e+3,4.487e-6,7.192e+3
238.86,2.381e+4,4.490e-6,2.381e+4
238.88,6.948e+4,4.493e-6,6.948e+4
238.89,1.132e+5,4.494e-6,1.132e+5
238.91,2.735e+5,4.497e-6,2.735e+5
238.93,5.825e+5,4.500e-6,5.825e+5
238.94,8.109e+5,4.501e-6,8.109e+5
238.96,1.430e+6,4.504e-6,1.430e+6
238.98,2.222e+6,4.506e-6,2.222e+6
238.99,2.642e+6,4.508e-6,2.642e+6
239.01,3.399e+6,4.510e-6,3.399e+6
239.03,3.856e+6,4.513e-6,3.856e+6
239.04,3.918e+6,4.514e-6,3.918e+6
239.06,3.680e+6,4.517e-6,3.680e+6
239.08,3.051e+6,4.520e-6,3.051e+6
239.09,2.654e+6,4.521e-6,2.654e+6
239.11,1.846e+6,4.524e-6,1.846e+6
239.13,1.190e+6,4.527e-6,1.190e+6
239.14,9.633e+5,4.528e-6,9.633e+5
239.16,7.506e+5,4.531e-6,7.506e+5
239.18,8.680e+5,4.533e-6,8.680e+5
239.19,1.042e+6,4.535e-6,1.042e+6
239.21,1.578e+6,4.538e-6,1.578e+6
239.22,1.909e+6,4.539e-6,1.909e+6
239.24,2.588e+6,4.542e-6,2.588e+6
239.26,3.119e+6,4.544e-6,3.119e+6
239.27,3.268e+6,4.546e-6,3.268e+6
239.29,3.268e+6,4.548e-6,3.268e+6
239.31,2.881e+6,4.551e-6,2.881e+6
239.32,2.581e+6,4.552e-6,2.581e+6
239.34,1.885e+6,4.555e-6,1.885e+6
239.36,1.214e+6,4.558e-6,1.214e+6
239.37,9.291e+5,4.559e-6,9.291e+5
239.39,4.955e+5,4.562e-6,4.955e+5
239.41,2.330e+5,4.565e-6,2.330e+5
239.42,1.524e+5,4.566e-6,1.524e+5
239.44,5.935e+4,4.569e-6,5.935e+4
239.46,2.038e+4,4.571e-6,2.038e+4
239.47,1.139e+4,4.573e-6,1.139e+4
239.49,3.239e+3,4.575e-6,3.239e+3
239.51,8.122e+2,4.578e-6,8.122e+2
239.52,3.880e+2,4.579e-6,3.880e+2
239.54,8.056e+1,4.582e-6,8.056e+1
239.56,1.475e+1,4.585e-6,1.475e+1
239.57,6.022e+0,4.586e-6,6.022e+0
239.59,9.131e-1,4.589e-6,9.131e-1
239.61,1.221e-1,4.592e-6,1.221e-1
239.62,4.259e-2,4.593e-6,4.259e-2
239.64,4.716e-3,4.596e-6,4.716e-3
239.66,4.605e-4,4.598e-6,4.605e-4
239.67,1.373e-4,4.600e-6,1.373e-4
239.69,1.110e-5,4.602e-6,1.110e-5
239.70,3.010e-6,4.604e-6,3.010e-6
239.72,2.016e-7,4.607e-6,2.016e-7
239.74,1.206e-8,4.609e-6,1.206e-8
239.75,3.493e-9,4.611e-6,3.493e-9
239.77,1.479e-8,4.613e-6,1.479e-8
239.79,2.583e-7,4.616e-6,2.583e-7
239.80,1.035e-6,4.617e-6,1.035e-6
239.82,1.512e-5,4.620e-6,1.512e-5
239.84,1.951e-4,4.623e-6,1.951e-4
239.85,6.687e-4,4.624e-6,6.687e-4
239.87,7.154e-3,4.627e-6,7.154e-3
239.89,6.757e-2,4.630e-6,6.757e-2
239.90,1.982e-1,4.631e-6,1.982e-1
239.92,1.552e+0,4.634e-6,1.552e+0
239.94,1.073e+1,4.636e-6,1.073e+1
239.95,2.693e+1,4.638e-6,2.693e+1
239.97,1.544e+2,4.640e-6,1.544e+2
239.99,7.815e+2,4.643e-6,7.815e+2
240.00,1.678e+3,4.644e-6,1.678e+3
240.02,7.044e+3,4.647e-6,7.044e+3
240.04,2.610e+4,4.650e-6,2.610e+4
240.05,4.795e+4,4.651e-6,4.795e+4
240.07,1.474e+5,4.654e-6,1.474e+5
240.09,3.997e+5,4.657e-6,3.997e+5
240.10,6.283e+5,4.658e-6,6.283e+5
240.12,1.414e+6,4.661e-6,1.414e+6
240.13,2.023e+6,4.662e-6,2.023e+6
240.15,3.775e+6,4.665e-6,3.775e+6
240.17,6.218e+6,4.667e-6,6.218e+6
240.18,7.615e+6,4.669e-6,7.615e+6
240.20,1.040e+7,4.671e-6,1.040e+7
240.22,1.254e+7,4.674e-6,1.254e+7
240.23,1.314e+7,4.676e-6,1.314e+7
240.25,1.314e+7,4.678e-6,1.314e+7
240.27,1.161e+7,4.681e-6,1.161e+7
240.28,1.041e+7,4.682e-6,1.041e+7
240.30,7.642e+6,4.685e-6,7.642e+6
240.32,5.003e+6,4.688e-6,5.003e+6
240.33,3.912e+6,4.689e-6,3.912e+6
240.35,2.370e+6,4.692e-6,2.370e+6
240.37,1.736e+6,4.694e-6,1.736e+6
240.38,1.743e+6,4.696e-6,1.743e+6
240.40,2.323e+6,4.699e-6,2.323e+6
240.42,3.502e+6,4.701e-6,3.502e+6
240.43,4.231e+6,4.703e-6,4.231e+6
240.45,5.723e+6,4.705e-6,5.723e+6
240.47,6.885e+6,4.708e-6,6.885e+6
240.48,7.213e+6,4.709e-6,7.213e+6
240.50,7.211e+6,4.712e-6,7.211e+6
240.52,6.367e+6,4.715e-6,6.367e+6
240.53,5.710e+6,4.716e-6,5.710e+6
240.55,4.183e+6,4.719e-6,4.183e+6
240.56,3.417e+6,4.720e-6,3.417e+6
240.58,2.076e+6,4.723e-6,2.076e+6
240.60,1.114e+6,4.726e-6,1.114e+6
240.61,7.790e+5,4.727e-6,7.790e+5
240.63,3.468e+5,4.730e-6,3.468e+5
240.65,1.363e+5,4.732e-6,1.363e+5
240.66,8.158e+4,4.734e-6,8.158e+4
240.68,2.661e+4,4.736e-6,2.661e+4
240.70,7.661e+3,4.739e-6,7.661e+3
240.71,3.924e+3,4.740e-6,3.924e+3
240.73,9.374e+2,4.743e-6,9.374e+2
240.75,1.981e+2,4.746e-6,1.981e+2
240.76,8.783e+1,4.747e-6,8.783e+1
240.78,2.587e+1,4.750e-6,2.587e+1
240.80,9.014e+1,4.753e-6,9.014e+1
240.81,2.410e+2,4.754e-6,2.410e+2
240.83,1.637e+3,4.757e-6,1.637e+3
240.85,9.861e+3,4.759e-6,9.861e+3
240.86,2.310e+4,4.761e-6,2.310e+4
240.88,1.156e+5,4.763e-6,1.156e+5
240.90,5.108e+5,4.766e-6,5.108e+5
240.91,1.025e+6,4.768e-6,1.025e+6
240.93,3.763e+6,4.770e-6,3.763e+6
240.95,1.221e+7,4.773e-6,1.221e+7
240.96,2.099e+7,4.774e-6,2.099e+7
240.98,5.653e+7,4.777e-6,5.653e+7
241.00,1.346e+8,4.780e-6,1.346e+8
241.01,1.982e+8,4.781e-6,1.982e+8
241.03,3.918e+8,4.784e-6,3.918e+8
241.04,5.259e+8,4.785e-6,5.259e+8
241.06,8.637e+8,4.788e-6,8.637e+8
241.08,1.254e+9,4.791e-6,1.254e+9
241.09,1.443e+9,4.792e-6,1.443e+9
241.11,1.745e+9,4.795e-6,1.745e+9
241.13,1.879e+9,4.797e-6,1.879e+9
241.14,1.875e+9,4.799e-6,1.875e+9
241.16,1.767e+9,4.801e-6,1.767e+9
241.18,1.653e+9,4.804e-6,1.653e+9
241.19,1.662e+9,4.805e-6,1.662e+9
241.21,1.948e+9,4.808e-6,1.948e+9
241.23,2.731e+9,4.811e-6,2.731e+9
241.24,3.323e+9,4.812e-6,3.323e+9
241.26,4.818e+9,4.815e-6,4.818e+9
241.28,6.434e+9,4.818e-6,6.434e+9
241.29,7.141e+9,4.819e-6,7.141e+9
241.31,8.053e+9,4.822e-6,8.053e+9
241.33,8.044e+9,4.824e-6,8.044e+9
241.34,7.678e+9,4.826e-6,7.678e+9
241.36,6.377e+9,4.828e-6,6.377e+9
241.38,4.681e+9,4.831e-6,4.681e+9
241.39,3.829e+9,4.832e-6,3.829e+9
241.41,2.335e+9,4.835e-6,2.335e+9
241.43,1.259e+9,4.838e-6,1.259e+9
241.44,8.820e+8,4.839e-6,8.820e+8
241.46,3.949e+8,4.842e-6,3.949e+8
241.47,2.522e+8,4.843e-6,2.522e+8
241.49,9.381e+7,4.846e-6,9.381e+7
241.51,3.083e+7,4.849e-6,3.083e+7
241.52,1.687e+7,4.850e-6,1.687e+7
241.54,4.607e+6,4.853e-6,4.607e+6
241.56,1.112e+6,4.855e-6,1.112e+6
241.57,5.213e+5,4.857e-6,5.213e+5
241.59,1.045e+5,4.860e-6,1.045e+5
241.61,1.851e+4,4.862e-6,1.851e+4
241.62,7.435e+3,4.864e-6,7.435e+3
241.64,1.094e+3,4.866e-6,1.094e+3
241.66,1.429e+2,4.869e-6,1.429e+2
241.67,5.091e+1,4.870e-6,5.091e+1
241.69,1.917e+1,4.873e-6,1.917e+1
241.71,8.825e+1,4.876e-6,8.825e+1
241.72,2.108e+2,4.877e-6,2.108e+2
241.74,1.108e+3,4.880e-6,1.108e+3
241.76,5.152e+3,4.883e-6,5.152e+3
241.77,1.061e+4,4.884e-6,1.061e+4
241.79,4.102e+4,4.887e-6,4.102e+4
241.81,1.403e+5,4.889e-6,1.403e+5
241.82,2.477e+5,4.891e-6,2.477e+5
241.84,7.043e+5,4.893e-6,7.043e+5
241.86,1.771e+6,4.896e-6,1.771e+6
241.87,2.682e+6,4.897e-6,2.682e+6
241.89,5.608e+6,4.900e-6,5.608e+6
241.90,7.744e+6,4.901e-6,7.744e+6
241.92,1.347e+7,4.904e-6,1.347e+7
241.94,2.071e+7,4.907e-6,2.071e+7
241.95,2.452e+7,4.908e-6,2.452e+7
241.97,3.136e+7,4.911e-6,3.136e+7
241.99,3.546e+7,4.914e-6,3.546e+7
242.00,3.601e+7,4.915e-6,3.601e+7
242.02,3.386e+7,4.918e-6,3.386e+7
242.04,2.816e+7,4.920e-6,2.816e+7
242.05,2.453e+7,4.922e-6,2.453e+7
242.07,1.698e+7,4.924e-6,1.698e+7
242.09,1.043e+7,4.927e-6,1.043e+7
242.10,7.836e+6,4.929e-6,7.836e+6
242.12,4.156e+6,4.931e-6,4.156e+6
242.14,2.227e+6,4.934e-6,2.227e+6
242.15,1.763e+6,4.935e-6,1.763e+6
242.17,1.517e+6,4.938e-6,1.517e+6
242.19,1.820e+6,4.941e-6,1.820e+6
242.20,2.065e+6,4.942e-6,2.065e+6
242.22,2.562e+6,4.945e-6,2.562e+6
242.24,2.878e+6,4.947e-6,2.878e+6
242.25,2.919e+6,4.949e-6,2.919e+6
242.27,2.744e+6,4.952e-6,2.744e+6
242.29,2.282e+6,4.954e-6,2.282e+6
242.30,1.988e+6,4.956e-6,1.988e+6
242.32,1.376e+6,4.958e-6,1.376e+6
242.34,8.422e+5,4.961e-6,8.422e+5
242.35,6.293e+5,4.962e-6,6.293e+5
242.37,3.205e+5,4.965e-6,3.205e+5
242.38,2.184e+5,4.966e-6,2.184e+5
242.40,9.253e+4,4.969e-6,9.253e+4
242.42,3.467e+4,4.972e-6,3.467e+4
242.43,2.027e+4,4.973e-6,2.027e+4
242.45,6.319e+3,4.976e-6,6.319e+3
242.47,1.743e+3,4.979e-6,1.743e+3
242.48,8.739e+2,4.980e-6,8.739e+2
242.50,2.005e+2,4.983e-6,2.005e+2
242.52,4.068e+1,4.985e-6,4.068e+1
242.53,1.750e+1,4.987e-6,1.750e+1
242.55,2.956e+0,4.989e-6,2.956e+0
242.57,4.604e-1,4.992e-6,4.604e-1
242.58,2.234e-1,4.993e-6,2.234e-1
242.60,5.655e-1,4.996e-6,5.655e-1
242.62,4.339e+0,4.999e-6,4.339e+0
242.63,1.169e+1,5.000e-6,1.169e+1
242.65,7.740e+1,5.003e-6,7.740e+1
242.67,4.538e+2,5.006e-6,4.538e+2
242.68,1.050e+3,5.007e-6,1.050e+3
242.70,5.126e+3,5.010e-6,5.126e+3
242.72,2.216e+4,5.012e-6,2.216e+4
242.73,4.400e+4,5.014e-6,4.400e+4
242.75,1.584e+5,5.017e-6,1.584e+5
242.77,5.047e+5,5.019e-6,5.047e+5
242.78,8.606e+5,5.021e-6,8.606e+5
242.80,2.283e+6,5.023e-6,2.283e+6
242.81,3.553e+6,5.025e-6,3.553e+6
242.83,7.852e+6,5.027e-6,7.852e+6
242.85,1.536e+7,5.030e-6,1.536e+7
242.86,2.052e+7,5.031e-6,2.052e+7
242.88,3.342e+7,5.034e-6,3.342e+7
242.90,4.819e+7,5.037e-6,4.819e+7
242.91,5.528e+7,5.038e-6,5.528e+7
242.93,6.638e+7,5.041e-6,6.638e+7
242.95,7.056e+7,5.044e-6,7.056e+7
242.96,6.949e+7,5.045e-6,6.949e+7
242.98,6.151e+7,5.048e-6,6.151e+7
243.00,4.819e+7,5.050e-6,4.819e+7
243.01,4.075e+7,5.052e-6,4.075e+7
243.03,2.659e+7,5.054e-6,2.659e+7
243.05,1.536e+7,5.057e-6,1.536e+7
243.06,1.115e+7,5.058e-6,1.115e+7
243.08,5.363e+6,5.061e-6,5.363e+6
243.10,2.283e+6,5.064e-6,2.283e+6
243.11,1.423e+6,5.065e-6,1.423e+6
243.13,5.047e+5,5.068e-6,5.047e+5
243.15,1.584e+5,5.071e-6,1.584e+5
243.16,8.477e+4,5.072e-6,8.477e+4
243.18,2.216e+4,5.075e-6,2.216e+4
243.20,5.126e+3,5.077e-6,5.126e+3
243.21,2.355e+3,5.079e-6,2.355e+3
243.23,4.538e+2,5.081e-6,4.538e+2
243.24,1.903e+2,5.083e-6,1.903e+2
243.26,3.054e+1,5.086e-6,3.054e+1
243.28,4.337e+0,5.088e-6,4.337e+0
243.29,1.561e+0,5.090e-6,1.561e+0
243.31,1.847e-1,5.092e-6,1.847e-1
243.33,1.982e-2,5.095e-6,1.982e-2
243.34,7.845e-3,5.096e-6,7.845e-3
243.36,2.579e-2,5.099e-6,2.579e-2
243.38,3.029e-1,5.102e-6,3.029e-1
243.39,1.002e+0,5.103e-6,1.002e+0
243.41,1.001e+1,5.106e-6,1.001e+1
243.43,8.865e+1,5.109e-6,8.865e+1
243.44,2.521e+2,5.110e-6,2.521e+2
243.46,1.861e+3,5.113e-6,1.861e+3
243.48,1.217e+4,5.115e-6,1.217e+4
243.49,2.974e+4,5.117e-6,2.974e+4
243.51,1.622e+5,5.119e-6,1.622e+5
243.53,7.834e+5,5.122e-6,7.834e+5
243.54,1.645e+6,5.123e-6,1.645e+6
243.56,6.627e+6,5.126e-6,6.627e+6
243.58,2.365e+7,5.129e-6,2.365e+7
243.59,4.269e+7,5.130e-6,4.269e+7
243.61,1.270e+8,5.133e-6,1.270e+8
243.63,3.348e+8,5.136e-6,3.348e+8
243.64,5.195e+8,5.137e-6,5.195e+8
243.66,1.142e+9,5.140e-6,1.142e+9
243.68,2.223e+9,5.142e-6,2.223e+9
243.69,2.964e+9,5.144e-6,2.964e+9
243.71,4.813e+9,5.146e-6,4.813e+9
243.72,5.860e+9,5.148e-6,5.860e+9
243.74,7.933e+9,5.150e-6,7.933e+9
243.76,9.514e+9,5.153e-6,9.514e+9
243.77,9.956e+9,5.155e-6,9.956e+9
243.79,9.956e+9,5.157e-6,9.956e+9
243.81,8.820e+9,5.160e-6,8.820e+9
243.82,7.933e+9,5.161e-6,7.933e+9
243.84,5.860e+9,5.164e-6,5.860e+9
243.86,3.835e+9,5.167e-6,3.835e+9
243.87,2.964e+9,5.168e-6,2.964e+9
243.89,1.617e+9,5.171e-6,1.617e+9
243.91,7.819e+8,5.173e-6,7.819e+8
243.92,5.195e+8,5.175e-6,5.195e+8
243.94,2.094e+8,5.178e-6,2.094e+8
243.96,7.476e+7,5.180e-6,7.476e+7
243.97,4.269e+7,5.182e-6,4.269e+7
243.99,1.271e+7,5.184e-6,1.271e+7
244.01,3.353e+6,5.187e-6,3.353e+6
244.02,1.645e+6,5.188e-6,1.645e+6
244.04,3.619e+5,5.191e-6,3.619e+5
244.06,7.050e+4,5.194e-6,7.050e+4
244.07,2.974e+4,5.195e-6,2.974e+4
244.09,4.834e+3,5.198e-6,4.834e+3
244.11,7.154e+2,5.201e-6,7.154e+2
244.12,3.010e+2,5.202e-6,3.010e+2
244.14,2.946e+2,5.205e-6,2.946e+2
244.15,5.975e+2,5.206e-6,5.975e+2
244.17,2.652e+3,5.209e-6,2.652e+3
244.19,1.060e+4,5.211e-6,1.060e+4
244.20,2.026e+4,5.213e-6,2.026e+4
244.22,6.763e+4,5.215e-6,6.763e+4
244.24,2.001e+5,5.218e-6,2.001e+5
244.25,3.290e+5,5.219e-6,3.290e+5
244.27,8.124e+5,5.222e-6,8.124e+5
244.29,1.778e+6,5.225e-6,1.778e+6
244.30,2.515e+6,5.226e-6,2.515e+6
244.32,4.594e+6,5.229e-6,4.594e+6
244.34,7.440e+6,5.232e-6,7.440e+6
244.35,9.050e+6,5.233e-6,9.050e+6
244.37,1.223e+7,5.236e-6,1.223e+7
244.39,1.466e+7,5.238e-6,1.466e+7
244.40,1.534e+7,5.240e-6,1.534e+7
244.42,1.534e+7,5.242e-6,1.534e+7
244.44,1.360e+7,5.245e-6,1.360e+7
244.45,1.225e+7,5.247e-6,1.225e+7
244.47,9.097e+6,5.249e-6,9.097e+6
244.49,6.045e+6,5.252e-6,6.045e+6
244.50,4.756e+6,5.253e-6,4.756e+6
244.52,2.844e+6,5.256e-6,2.844e+6
244.54,1.860e+6,5.259e-6,1.860e+6
244.55,1.711e+6,5.260e-6,1.711e+6
244.57,2.235e+6,5.263e-6,2.235e+6
244.58,3.118e+6,5.264e-6,3.118e+6
244.60,7.474e+6,5.267e-6,7.474e+6
244.62,1.942e+7,5.270e-6,1.942e+7
244.63,3.096e+7,5.271e-6,3.096e+7
244.65,7.408e+7,5.274e-6,7.408e+7
244.67,1.601e+8,5.276e-6,1.601e+8
244.68,2.256e+8,5.278e-6,2.256e+8
244.70,4.105e+8,5.280e-6,4.105e+8
244.72,6.632e+8,5.283e-6,6.632e+8
244.73,8.061e+8,5.284e-6,8.061e+8
244.75,1.088e+9,5.287e-6,1.088e+9
244.77,1.303e+9,5.290e-6,1.303e+9
244.78,1.363e+9,5.291e-6,1.363e+9
244.80,1.363e+9,5.294e-6,1.363e+9
244.82,1.209e+9,5.297e-6,1.209e+9
244.83,1.088e+9,5.298e-6,1.088e+9
244.85,8.058e+8,5.301e-6,8.058e+8
244.87,5.292e+8,5.303e-6,5.292e+8
244.88,4.099e+8,5.305e-6,4.099e+8
244.90,2.248e+8,5.307e-6,2.248e+8
244.92,1.093e+8,5.310e-6,1.093e+8
244.93,7.288e+7,5.311e-6,7.288e+7
244.95,2.959e+7,5.314e-6,2.959e+7
244.97,1.066e+7,5.317e-6,1.066e+7
244.98,6.114e+6,5.318e-6,6.114e+6
245.00,1.839e+6,5.321e-6,1.839e+6
245.01,9.638e+5,5.322e-6,9.638e+5
245.03,2.422e+5,5.325e-6,2.422e+5
245.05,5.486e+4,5.328e-6,5.486e+4
245.06,2.644e+4,5.329e-6,2.644e+4
245.08,1.402e+4,5.332e-6,1.402e+4
245.10,3.834e+4,5.334e-6,3.834e+4
245.11,7.180e+4,5.336e-6,7.180e+4
245.13,2.366e+5,5.339e-6,2.366e+5
245.15,6.943e+5,5.341e-6,6.943e+5
245.16,1.137e+6,5.343e-6,1.137e+6
245.18,2.790e+6,5.345e-6,2.790e+6
245.20,6.071e+6,5.348e-6,6.071e+6
245.21,8.564e+6,5.349e-6,8.564e+6
245.23,1.558e+7,5.352e-6,1.558e+7
245.25,2.513e+7,5.355e-6,2.513e+7
245.26,3.053e+7,5.356e-6,3.053e+7
245.28,4.117e+7,5.359e-6,4.117e+7
245.30,4.926e+7,5.362e-6,4.926e+7
245.31,5.152e+7,5.363e-6,5.152e+7
245.33,5.152e+7,5.366e-6,5.152e+7
245.35,4.572e+7,5.368e-6,4.572e+7
245.36,4.117e+7,5.370e-6,4.117e+7
245.38,3.053e+7,5.372e-6,3.053e+7
245.40,2.008e+7,5.375e-6,2.008e+7
245.41,1.558e+7,5.376e-6,1.558e+7
245.43,8.564e+6,5.379e-6,8.564e+6
245.45,4.178e+6,5.382e-6,4.178e+6
245.46,2.790e+6,5.383e-6,2.790e+6
245.48,1.137e+6,5.386e-6,1.137e+6
245.49,6.943e+5,5.387e-6,6.943e+5
245.51,2.366e+5,5.390e-6,2.366e+5
245.53,7.151e+4,5.393e-6,7.151e+4
245.54,3.759e+4,5.394e-6,3.759e+4
245.56,9.497e+3,5.397e-6,9.497e+3
245.58,2.129e+3,5.399e-6,2.129e+3
245.59,9.637e+2,5.401e-6,9.637e+2
245.61,1.805e+2,5.403e-6,1.805e+2
245.63,3.000e+1,5.406e-6,3.000e+1
245.64,1.170e+1,5.408e-6,1.170e+1
245.66,1.673e+0,5.410e-6,1.673e+0
245.68,5.904e-1,5.413e-6,5.904e-1
245.69,1.124e+0,5.414e-6,1.124e+0
245.71,7.097e+0,5.417e-6,7.097e+0
245.73,4.223e+1,5.420e-6,4.223e+1
245.74,9.856e+1,5.421e-6,9.856e+1
245.76,4.911e+2,5.424e-6,4.911e+2
245.78,2.173e+3,5.426e-6,2.173e+3
245.79,4.371e+3,5.428e-6,4.371e+3
245.81,1.618e+4,5.431e-6,1.618e+4
245.83,5.315e+4,5.433e-6,5.315e+4
245.84,9.215e+4,5.435e-6,9.215e+4
245.86,2.534e+5,5.437e-6,2.534e+5
245.88,6.185e+5,5.440e-6,6.185e+5
245.89,9.243e+5,5.441e-6,9.243e+5
245.91,1.888e+6,5.444e-6,1.888e+6
245.92,2.582e+6,5.445e-6,2.582e+6
245.94,4.417e+6,5.448e-6,4.417e+6
245.96,6.716e+6,5.451e-6,6.716e+6
245.97,7.926e+6,5.452e-6,7.926e+6
245.99,1.012e+7,5.455e-6,1.012e+7
246.01,1.153e+7,5.458e-6,1.153e+7
246.02,1.181e+7,5.459e-6,1.181e+7
246.04,1.147e+7,5.462e-6,1.147e+7
246.06,1.020e+7,5.464e-6,1.020e+7
246.07,9.396e+6,5.466e-6,9.396e+6
246.09,7.910e+6,5.468e-6,7.910e+6
246.11,7.076e+6,5.471e-6,7.076e+6
246.12,7.018e+6,5.472e-6,7.018e+6
246.14,7.629e+6,5.475e-6,7.629e+6
246.16,8.928e+6,5.478e-6,8.928e+6
246.17,9.656e+6,5.479e-6,9.656e+6
246.19,1.084e+7,5.482e-6,1.084e+7
246.21,1.117e+7,5.485e-6,1.117e+7
246.22,1.091e+7,5.486e-6,1.091e+7
246.24,9.593e+6,5.489e-6,9.593e+6
246.26,7.526e+6,5.491e-6,7.526e+6
246.27,6.382e+6,5.493e-6,6.382e+6
246.29,4.203e+6,5.496e-6,4.203e+6
246.31,2.460e+6,5.498e-6,2.460e+6
246.32,1.801e+6,5.500e-6,1.801e+6
246.34,8.826e+5,5.502e-6,8.826e+5
246.35,5.910e+5,5.504e-6,5.910e+5
246.37,2.425e+5,5.506e-6,2.425e+5
246.39,8.834e+4,5.509e-6,8.834e+4
246.40,5.100e+4,5.510e-6,5.100e+4
246.42,1.555e+4,5.513e-6,1.555e+4
246.44,4.211e+3,5.516e-6,4.211e+3
246.45,2.096e+3,5.517e-6,2.096e+3
246.47,4.748e+2,5.520e-6,4.748e+2
246.49,9.554e+1,5.523e-6,9.554e+1
246.50,4.099e+1,5.524e-6,4.099e+1
246.52,6.901e+0,5.527e-6,6.901e+0
246.54,1.032e+0,5.529e-6,1.032e+0
246.55,3.816e-1,5.531e-6,3.816e-1
246.57,4.775e-2,5.533e-6,4.775e-2
246.59,5.305e-3,5.536e-6,5.305e-3
246.60,1.691e-3,5.537e-6,1.691e-3
246.62,1.572e-4,5.540e-6,1.572e-4
246.64,1.298e-5,5.543e-6,1.298e-5
246.65,3.568e-6,5.544e-6,3.568e-6
246.67,2.465e-7,5.547e-6,2.465e-7
