Wavelength (nm),Sum(calc),Ag I (2.3e-1),Ag II (7.7e-1)
235.39,9.194e-5,5.187e-7,9.194e-5
235.40,3.303e-4,5.189e-7,3.303e-4
235.42,3.868e-3,5.192e-7,3.868e-3
235.44,3.980e-2,5.196e-7,3.980e-2
235.45,1.216e-1,5.198e-7,1.216e-1
235.47,1.030e+0,5.201e-7,1.030e+0
235.49,7.668e+0,5.205e-7,7.668e+0
235.50,1.993e+1,5.206e-7,1.993e+1
235.52,1.221e+2,5.210e-7,1.221e+2
235.54,6.576e+2,5.214e-7,6.576e+2
235.55,1.454e+3,5.215e-7,1.454e+3
235.57,6.445e+3,5.219e-7,6.445e+3
235.59,2.511e+4,5.222e-7,2.511e+4
235.60,4.720e+4,5.224e-7,4.720e+4
235.62,1.514e+5,5.228e-7,1.514e+5
235.64,4.267e+5,5.231e-7,4.267e+5
235.65,6.823e+5,5.233e-7,6.823e+5
235.67,1.583e+6,5.237e-7,1.583e+6
235.68,2.297e+6,5.238e-7,2.297e+6
235.70,4.390e+6,5.242e-7,4.390e+6
235.72,7.371e+6,5.246e-7,7.371e+6
235.73,9.098e+6,5.247e-7,9.098e+6
235.75,1.258e+7,5.251e-7,1.258e+7
235.77,1.528e+7,5.254e-7,1.528e+7
235.78,1.605e+7,5.256e-7,1.605e+7
235.80,1.606e+7,5.260e-7,1.606e+7
235.82,1.414e+7,5.263e-7,1.414e+7
235.83,1.264e+7,5.265e-7,1.264e+7
235.85,9.187e+6,5.269e-7,9.187e+6
235.87,5.886e+6,5.272e-7,5.886e+6
235.88,4.497e+6,5.274e-7,4.497e+6
235.90,2.398e+6,5.277e-7,2.398e+6
235.92,1.139e+6,5.281e-7,1.139e+6
235.93,7.538e+5,5.283e-7,7.538e+5
235.95,3.068e+5,5.286e-7,3.068e+5
235.97,1.148e+5,5.290e-7,1.148e+5
235.98,6.847e+4,5.292e-7,6.847e+4
236.00,2.340e+4,5.295e-7,2.340e+4
236.02,7.750e+3,5.299e-7,7.750e+3
236.03,4.522e+3,5.301e-7,4.522e+3
236.05,2.048e+3,5.304e-7,2.048e+3
236.07,2.365e+3,5.308e-7,2.365e+3
236.08,3.281e+3,5.309e-7,3.281e+3
236.10,6.760e+3,5.313e-7,6.760e+3
236.11,9.444e+3,5.315e-7,9.444e+3
236.13,1.685e+4,5.318e-7,1.685e+4
236.15,2.646e+4,5.322e-7,2.646e+4
236.16,3.161e+4,5.324e-7,3.161e+4
236.18,4.097e+4,5.327e-7,4.097e+4
236.20,4.680e+4,5.331e-7,4.680e+4
236.21,4.779e+4,5.333e-7,4.779e+4
236.23,4.584e+4,5.336e-7,4.584e+4
236.25,4.050e+4,5.340e-7,4.050e+4
236.26,3.774e+4,5.341e-7,3.774e+4
236.28,3.477e+4,5.345e-7,3.477e+4
236.30,3.817e+4,5.349e-7,3.817e+4
236.31,4.278e+4,5.350e-7,4.278e+4
236.33,5.701e+4,5.354e-7,5.701e+4
236.35,7.429e+4,5.357e-7,7.429e+4
236.36,8.219e+4,5.359e-7,8.219e+4
236.38,9.260e+4,5.363e-7,9.260e+4
236.40,9.255e+4,5.366e-7,9.255e+4
236.41,8.839e+4,5.368e-7,8.839e+4
236.43,7.385e+4,5.372e-7,7.385e+4
236.45,5.575e+4,5.375e-7,5.575e+4
236.46,4.722e+4,5.377e-7,4.722e+4
236.48,3.383e+4,5.381e-7,3.383e+4
236.50,2.659e+4,5.384e-7,2.659e+4
236.51,2.503e+4,5.386e-7,2.503e+4
236.53,2.446e+4,5.389e-7,2.446e+4
236.55,2.481e+4,5.393e-7,2.481e+4
236.56,2.456e+4,5.395e-7,2.456e+4
236.58,2.248e+4,5.398e-7,2.248e+4
236.59,2.063e+4,5.400e-7,2.063e+4
236.61,1.587e+4,5.404e-7,1.587e+4
236.63,1.077e+4,5.407e-7,1.077e+4
236.64,8.461e+3,5.409e-7,8.461e+3
236.66,4.741e+3,5.413e-7,4.741e+3
236.68,2.336e+3,5.416e-7,2.336e+3
236.69,1.563e+3,5.418e-7,1.563e+3
236.71,6.348e+2,5.421e-7,6.348e+2
236.73,2.268e+2,5.425e-7,2.268e+2
236.74,1.292e+2,5.427e-7,1.292e+2
236.76,3.805e+1,5.430e-7,3.805e+1
236.78,9.854e+0,5.434e-7,9.854e+0
236.79,4.778e+0,5.436e-7,4.778e+0
236.81,1.020e+0,5.439e-7,1.020e+0
236.83,1.916e-1,5.443e-7,1.916e-1
236.84,7.910e-2,5.445e-7,7.910e-2
236.86,1.224e-2,5.448e-7,1.224e-2
236.88,1.667e-3,5.452e-7,1.667e-3
236.89,5.859e-4,5.453e-7,5.859e-4
236.91,6.575e-5,5.457e-7,6.575e-5
236.93,6.488e-6,5.461e-7,6.488e-6
236.94,1.945e-6,5.462e-7,1.945e-6
236.96,1.958e-7,5.466e-7,1.958e-7
236.98,4.682e-7,5.469e-7,4.682e-7
236.99,1.517e-6,5.471e-7,1.517e-6
237.01,1.511e-5,5.475e-7,1.511e-5
237.02,4.549e-5,5.477e-7,4.549e-5
237.04,3.747e-4,5.480e-7,3.747e-4
237.06,2.716e-3,5.484e-7,2.716e-3
237.07,6.971e-3,5.485e-7,6.971e-3
237.09,4.172e-2,5.489e-7,4.172e-2
237.11,2.197e-1,5.493e-7,2.197e-1
237.12,4.806e-1,5.494e-7,4.806e-1
237.14,2.090e+0,5.498e-7,2.090e+0
237.16,7.996e+0,5.501e-7,7.996e+0
237.17,1.491e+1,5.503e-7,1.491e+1
237.19,4.709e+1,5.507e-7,4.709e+1
237.21,1.309e+2,5.510e-7,1.309e+2
237.22,2.081e+2,5.512e-7,2.081e+2
237.24,4.775e+2,5.516e-7,4.775e+2
237.26,9.643e+2,5.519e-7,9.643e+2
237.27,1.306e+3,5.521e-7,1.306e+3
237.29,2.178e+3,5.525e-7,2.178e+3
237.31,3.196e+3,5.528e-7,3.196e+3
237.32,3.690e+3,5.530e-7,3.690e+3
237.34,4.469e+3,5.533e-7,4.469e+3
237.36,4.764e+3,5.537e-7,4.764e+3
237.37,4.689e+3,5.539e-7,4.689e+3
237.39,4.126e+3,5.542e-7,4.126e+3
237.41,3.196e+3,5.546e-7,3.196e+3
237.42,2.681e+3,5.548e-7,2.681e+3
237.44,1.714e+3,5.551e-7,1.714e+3
237.45,1.306e+3,5.553e-7,1.306e+3
237.47,6.895e+2,5.557e-7,6.895e+2
237.49,3.203e+2,5.560e-7,3.203e+2
237.50,2.081e+2,5.562e-7,2.081e+2
237.52,7.978e+1,5.565e-7,7.978e+1
237.54,2.692e+1,5.569e-7,2.692e+1
237.55,1.491e+1,5.571e-7,1.491e+1
237.57,4.153e+0,5.574e-7,4.153e+0
237.59,1.018e+0,5.578e-7,1.018e+0
237.60,4.806e-1,5.580e-7,4.806e-1
237.62,9.728e-2,5.583e-7,9.728e-2
237.64,1.733e-2,5.587e-7,1.733e-2
237.65,6.971e-3,5.589e-7,6.971e-3
237.67,1.025e-3,5.592e-7,1.025e-3
237.69,1.326e-4,5.596e-7,1.326e-4
237.70,4.549e-5,5.597e-7,4.549e-5
237.72,4.859e-6,5.601e-7,4.859e-6
237.74,4.569e-7,5.605e-7,4.569e-7
237.75,1.335e-7,5.606e-7,1.335e-7
237.77,1.036e-8,5.610e-7,1.036e-8
237.79,7.079e-10,5.613e-7,7.079e-10
237.80,1.763e-10,5.615e-7,1.763e-10
237.82,1.030e-11,5.619e-7,1.030e-11
237.84,7.990e-12,5.622e-7,7.990e-12
237.85,3.283e-11,5.624e-7,3.283e-11
237.87,5.672e-10,5.628e-7,5.672e-10
237.89,8.661e-9,5.631e-7,8.661e-9
237.90,3.227e-8,5.633e-7,3.227e-8
237.92,4.074e-7,5.637e-7,4.074e-7
237.93,1.380e-6,5.638e-7,1.380e-6
237.95,1.441e-5,5.642e-7,1.441e-5
237.97,1.325e-4,5.645e-7,1.325e-4
237.98,3.830e-4,5.647e-7,3.830e-4
238.00,2.912e-3,5.651e-7,2.912e-3
238.02,1.950e-2,5.654e-7,1.950e-2
238.03,4.812e-2,5.656e-7,4.812e-2
238.05,2.665e-1,5.660e-7,2.665e-1
238.07,1.300e+0,5.663e-7,1.300e+0
238.08,2.737e+0,5.665e-7,2.737e+0
238.10,1.104e+1,5.669e-7,1.104e+1
238.12,3.923e+1,5.672e-7,3.923e+1
238.13,7.051e+1,5.674e-7,7.051e+1
238.15,2.071e+2,5.677e-7,2.071e+2
238.17,5.360e+2,5.681e-7,5.360e+2
238.18,8.223e+2,5.683e-7,8.223e+2
238.20,1.759e+3,5.686e-7,1.759e+3
238.22,3.316e+3,5.690e-7,3.316e+3
238.23,4.342e+3,5.692e-7,4.342e+3
238.25,6.767e+3,5.695e-7,6.767e+3
238.27,9.290e+3,5.699e-7,9.290e+3
238.28,1.038e+4,5.701e-7,1.038e+4
238.30,1.178e+4,5.704e-7,1.178e+4
238.32,1.178e+4,5.708e-7,1.178e+4
238.33,1.124e+4,5.709e-7,1.124e+4
238.35,9.290e+3,5.713e-7,9.290e+3
238.36,8.056e+3,5.715e-7,8.056e+3
238.38,5.507e+3,5.718e-7,5.507e+3
238.40,3.316e+3,5.722e-7,3.316e+3
238.41,2.454e+3,5.724e-7,2.454e+3
238.43,1.222e+3,5.727e-7,1.222e+3
238.45,5.360e+2,5.731e-7,5.360e+2
238.46,3.385e+2,5.733e-7,3.385e+2
238.48,1.228e+2,5.736e-7,1.228e+2
238.50,3.923e+1,5.740e-7,3.923e+1
238.51,2.114e+1,5.741e-7,2.114e+1
238.53,5.585e+0,5.745e-7,5.585e+0
238.55,1.300e+0,5.749e-7,1.300e+0
238.56,5.979e-1,5.750e-7,5.979e-1
238.58,1.150e-1,5.754e-7,1.150e-1
238.60,1.950e-2,5.757e-7,1.950e-2
238.61,7.655e-3,5.759e-7,7.655e-3
238.63,1.073e-3,5.763e-7,1.073e-3
238.65,1.327e-4,5.766e-7,1.327e-4
238.66,4.508e-5,5.768e-7,4.508e-5
238.68,1.170e-5,5.772e-7,1.170e-5
238.70,6.545e-5,5.775e-7,6.545e-5
238.71,1.870e-4,5.777e-7,1.870e-4
238.73,1.403e-3,5.781e-7,1.403e-3
238.75,9.287e-3,5.784e-7,9.287e-3
238.76,2.279e-2,5.786e-7,2.279e-2
238.78,1.249e-1,5.789e-7,1.249e-1
238.79,2.788e-1,5.791e-7,2.788e-1
238.81,1.265e+0,5.795e-7,1.265e+0
238.83,5.058e+0,5.798e-7,5.058e+0
238.84,9.648e+0,5.800e-7,9.648e+0
238.86,3.194e+1,5.804e-7,3.194e+1
238.88,9.320e+1,5.807e-7,9.320e+1
238.89,1.519e+2,5.809e-7,1.519e+2
238.91,3.669e+2,5.813e-7,3.669e+2
238.93,7.814e+2,5.816e-7,7.814e+2
238.94,1.088e+3,5.818e-7,1.088e+3
238.96,1.918e+3,5.821e-7,1.918e+3
238.98,2.981e+3,5.825e-7,2.981e+3
238.99,3.544e+3,5.827e-7,3.544e+3
239.01,4.560e+3,5.830e-7,4.560e+3
239.03,5.173e+3,5.834e-7,5.173e+3
239.04,5.255e+3,5.836e-7,5.255e+3
239.06,4.937e+3,5.839e-7,4.937e+3
239.08,4.096e+3,5.843e-7,4.096e+3
239.09,3.566e+3,5.845e-7,3.566e+3
239.11,2.497e+3,5.848e-7,2.497e+3
239.13,1.653e+3,5.852e-7,1.653e+3
239.14,1.380e+3,5.853e-7,1.380e+3
239.16,1.207e+3,5.857e-7,1.207e+3
239.18,1.563e+3,5.861e-7,1.563e+3
239.19,1.936e+3,5.862e-7,1.936e+3
239.21,3.006e+3,5.866e-7,3.006e+3
239.22,3.651e+3,5.868e-7,3.651e+3
239.24,4.966e+3,5.871e-7,4.966e+3
239.26,5.988e+3,5.875e-7,5.988e+3
239.27,6.276e+3,5.877e-7,6.276e+3
239.29,6.275e+3,5.880e-7,6.275e+3
239.31,5.533e+3,5.884e-7,5.533e+3
239.32,4.957e+3,5.885e-7,4.957e+3
239.34,3.619e+3,5.889e-7,3.619e+3
239.36,2.331e+3,5.893e-7,2.331e+3
239.37,1.784e+3,5.894e-7,1.784e+3
239.39,9.514e+2,5.898e-7,9.514e+2
239.41,4.474e+2,5.901e-7,4.474e+2
239.42,2.927e+2,5.903e-7,2.927e+2
239.44,1.140e+2,5.907e-7,1.140e+2
239.46,3.913e+1,5.910e-7,3.913e+1
239.47,2.187e+1,5.912e-7,2.187e+1
239.49,6.220e+0,5.916e-7,6.220e+0
239.51,1.560e+0,5.919e-7,1.560e+0
239.52,7.450e-1,5.921e-7,7.450e-1
239.54,1.547e-1,5.925e-7,1.547e-1
239.56,2.833e-2,5.928e-7,2.833e-2
239.57,1.156e-2,5.930e-7,1.156e-2
239.59,1.753e-3,5.933e-7,1.753e-3
239.61,2.345e-4,5.937e-7,2.345e-4
239.62,8.178e-5,5.939e-7,8.178e-5
239.64,9.055e-6,5.942e-7,9.055e-6
239.66,8.842e-7,5.946e-7,8.842e-7
239.67,2.636e-7,5.948e-7,2.636e-7
239.69,2.131e-8,5.951e-7,2.131e-8
239.70,5.781e-9,5.953e-7,5.781e-9
239.72,3.871e-10,5.957e-7,3.871e-10
239.74,2.307e-11,5.960e-7,2.307e-11
239.75,6.317e-12,5.962e-7,6.317e-12
239.77,2.061e-11,5.965e-7,2.061e-11
239.79,3.586e-10,5.969e-7,3.586e-10
239.80,1.437e-9,5.971e-7,1.437e-9
239.82,2.100e-8,5.974e-7,2.100e-8
239.84,2.709e-7,5.978e-7,2.709e-7
239.85,9.284e-7,5.980e-7,9.284e-7
239.87,9.934e-6,5.983e-7,9.934e-6
239.89,9.382e-5,5.987e-7,9.382e-5
239.90,2.751e-4,5.989e-7,2.751e-4
239.92,2.155e-3,5.992e-7,2.155e-3
239.94,1.490e-2,5.996e-7,1.490e-2
239.95,3.739e-2,5.997e-7,3.739e-2
239.97,2.144e-1,6.001e-7,2.144e-1
239.99,1.085e+0,6.005e-7,1.085e+0
240.00,2.330e+0,6.006e-7,2.330e+0
240.02,9.780e+0,6.010e-7,9.780e+0
240.04,3.624e+1,6.013e-7,3.624e+1
240.05,6.658e+1,6.015e-7,6.658e+1
240.07,2.046e+2,6.019e-7,2.046e+2
240.09,5.550e+2,6.022e-7,5.550e+2
240.10,8.724e+2,6.024e-7,8.724e+2
240.12,1.963e+3,6.028e-7,1.963e+3
240.13,2.809e+3,6.029e-7,2.809e+3
240.15,5.242e+3,6.033e-7,5.242e+3
240.17,8.634e+3,6.037e-7,8.634e+3
240.18,1.057e+4,6.038e-7,1.057e+4
240.20,1.444e+4,6.042e-7,1.444e+4
240.22,1.742e+4,6.045e-7,1.742e+4
240.23,1.825e+4,6.047e-7,1.825e+4
240.25,1.825e+4,6.051e-7,1.825e+4
240.27,1.612e+4,6.054e-7,1.612e+4
240.28,1.446e+4,6.056e-7,1.446e+4
240.30,1.062e+4,6.060e-7,1.062e+4
240.32,6.979e+3,6.063e-7,6.979e+3
240.33,5.485e+3,6.065e-7,5.485e+3
240.35,3.429e+3,6.068e-7,3.429e+3
240.37,2.720e+3,6.072e-7,2.720e+3
240.38,2.862e+3,6.074e-7,2.862e+3
240.40,4.051e+3,6.077e-7,4.051e+3
240.42,6.220e+3,6.081e-7,6.220e+3
240.43,7.536e+3,6.083e-7,7.536e+3
240.45,1.022e+4,6.086e-7,1.022e+4
240.47,1.230e+4,6.090e-7,1.230e+4
240.48,1.288e+4,6.092e-7,1.288e+4
240.50,1.288e+4,6.095e-7,1.288e+4
240.52,1.137e+4,6.099e-7,1.137e+4
240.53,1.020e+4,6.100e-7,1.020e+4
240.55,7.470e+3,6.104e-7,7.470e+3
240.56,6.102e+3,6.106e-7,6.102e+3
240.58,3.708e+3,6.109e-7,3.708e+3
240.60,1.990e+3,6.113e-7,1.990e+3
240.61,1.391e+3,6.115e-7,1.391e+3
240.63,6.194e+2,6.118e-7,6.194e+2
240.65,2.435e+2,6.122e-7,2.435e+2
240.66,1.457e+2,6.124e-7,1.457e+2
240.68,4.752e+1,6.127e-7,4.752e+1
240.70,1.368e+1,6.131e-7,1.368e+1
240.71,7.007e+0,6.132e-7,7.007e+0
240.73,1.675e+0,6.136e-7,1.675e+0
240.75,3.590e-1,6.140e-7,3.590e-1
240.76,1.735e-1,6.141e-7,1.735e-1
240.78,2.009e-1,6.145e-7,2.009e-1
240.80,1.431e+0,6.148e-7,1.431e+0
240.81,3.903e+0,6.150e-7,3.903e+0
240.83,2.659e+1,6.154e-7,2.659e+1
240.85,1.601e+2,6.157e-7,1.601e+2
240.86,3.752e+2,6.159e-7,3.752e+2
240.88,1.876e+3,6.163e-7,1.876e+3
240.90,8.292e+3,6.166e-7,8.292e+3
240.91,1.664e+4,6.168e-7,1.664e+4
240.93,6.107e+4,6.172e-7,6.107e+4
240.95,1.980e+5,6.175e-7,1.980e+5
240.96,3.404e+5,6.177e-7,3.404e+5
240.98,9.168e+5,6.180e-7,9.168e+5
241.00,2.181e+6,6.184e-7,2.181e+6
241.01,3.212e+6,6.186e-7,3.212e+6
241.03,6.347e+6,6.189e-7,6.347e+6
241.04,8.518e+6,6.191e-7,8.518e+6
241.06,1.398e+7,6.195e-7,1.398e+7
241.08,2.029e+7,6.198e-7,2.029e+7
241.09,2.334e+7,6.200e-7,2.334e+7
241.11,2.822e+7,6.204e-7,2.822e+7
241.13,3.044e+7,6.207e-7,3.044e+7
241.14,3.043e+7,6.209e-7,3.043e+7
241.16,2.895e+7,6.212e-7,2.895e+7
241.18,2.782e+7,6.216e-7,2.782e+7
241.19,2.855e+7,6.218e-7,2.855e+7
241.21,3.513e+7,6.221e-7,3.513e+7
241.23,5.096e+7,6.225e-7,5.096e+7
241.24,6.260e+7,6.227e-7,6.260e+7
241.26,9.160e+7,6.230e-7,9.160e+7
241.28,1.227e+8,6.234e-7,1.227e+8
241.29,1.363e+8,6.236e-7,1.363e+8
241.31,1.538e+8,6.239e-7,1.538e+8
241.33,1.536e+8,6.243e-7,1.536e+8
241.34,1.467e+8,6.244e-7,1.467e+8
241.36,1.218e+8,6.248e-7,1.218e+8
241.38,8.942e+7,6.252e-7,8.942e+7
241.39,7.314e+7,6.253e-7,7.314e+7
241.41,4.460e+7,6.257e-7,4.460e+7
241.43,2.404e+7,6.260e-7,2.404e+7
241.44,1.685e+7,6.262e-7,1.685e+7
241.46,7.542e+6,6.266e-7,7.542e+6
241.47,4.818e+6,6.268e-7,4.818e+6
241.49,1.792e+6,6.271e-7,1.792e+6
241.51,5.889e+5,6.275e-7,5.889e+5
241.52,3.223e+5,6.276e-7,3.223e+5
241.54,8.800e+4,6.280e-7,8.800e+4
241.56,2.123e+4,6.284e-7,2.123e+4
241.57,9.957e+3,6.285e-7,9.957e+3
241.59,1.996e+3,6.289e-7,1.996e+3
241.61,3.535e+2,6.292e-7,3.535e+2
241.62,1.420e+2,6.294e-7,1.420e+2
241.64,2.090e+1,6.298e-7,2.090e+1
241.66,2.718e+0,6.301e-7,2.718e+0
241.67,9.380e-1,6.303e-7,9.380e-1
241.69,1.196e-1,6.307e-7,1.196e-1
241.71,1.271e-1,6.310e-7,1.271e-1
241.72,2.848e-1,6.312e-7,2.848e-1
241.74,1.483e+0,6.316e-7,1.483e+0
241.76,6.895e+0,6.319e-7,6.895e+0
241.77,1.420e+1,6.321e-7,1.420e+1
241.79,5.490e+1,6.324e-7,5.490e+1
241.81,1.877e+2,6.328e-7,1.877e+2
241.82,3.315e+2,6.330e-7,3.315e+2
241.84,9.426e+2,6.333e-7,9.426e+2
241.86,2.370e+3,6.337e-7,2.370e+3
241.87,3.589e+3,6.339e-7,3.589e+3
241.89,7.505e+3,6.342e-7,7.505e+3
241.90,1.036e+4,6.344e-7,1.036e+4
241.92,1.802e+4,6.348e-7,1.802e+4
241.94,2.771e+4,6.351e-7,2.771e+4
241.95,3.282e+4,6.353e-7,3.282e+4
241.97,4.197e+4,6.356e-7,4.197e+4
241.99,4.746e+4,6.360e-7,4.746e+4
242.00,4.819e+4,6.362e-7,4.819e+4
242.02,4.532e+4,6.365e-7,4.532e+4
242.04,3.769e+4,6.369e-7,3.769e+4
242.05,3.283e+4,6.371e-7,3.283e+4
242.07,2.272e+4,6.374e-7,2.272e+4
242.09,1.396e+4,6.378e-7,1.396e+4
242.10,1.049e+4,6.380e-7,1.049e+4
242.12,5.564e+3,6.383e-7,5.564e+3
242.14,2.982e+3,6.387e-7,2.982e+3
242.15,2.362e+3,6.388e-7,2.362e+3
242.17,2.034e+3,6.392e-7,2.034e+3
242.19,2.440e+3,6.396e-7,2.440e+3
242.20,2.770e+3,6.397e-7,2.770e+3
242.22,3.437e+3,6.401e-7,3.437e+3
242.24,3.860e+3,6.404e-7,3.860e+3
242.25,3.916e+3,6.406e-7,3.916e+3
242.27,3.681e+3,6.410e-7,3.681e+3
242.29,3.061e+3,6.413e-7,3.061e+3
242.30,2.667e+3,6.415e-7,2.667e+3
242.32,1.846e+3,6.419e-7,1.846e+3
242.34,1.130e+3,6.422e-7,1.130e+3
242.35,8.442e+2,6.424e-7,8.442e+2
242.37,4.299e+2,6.428e-7,4.299e+2
242.38,2.930e+2,6.429e-7,2.930e+2
242.40,1.241e+2,6.433e-7,1.241e+2
242.42,4.651e+1,6.436e-7,4.651e+1
242.43,2.719e+1,6.438e-7,2.719e+1
242.45,8.477e+0,6.442e-7,8.477e+0
242.47,2.338e+0,6.445e-7,2.338e+0
242.48,1.172e+0,6.447e-7,1.172e+0
242.50,2.689e-1,6.451e-7,2.689e-1
242.52,5.456e-2,6.454e-7,5.456e-2
242.53,2.347e-2,6.456e-7,2.347e-2
242.55,3.965e-3,6.460e-7,3.965e-3
242.57,6.246e-4,6.463e-7,6.246e-4
242.58,3.220e-4,6.465e-7,3.220e-4
242.60,9.585e-4,6.468e-7,9.585e-4
242.62,7.411e-3,6.472e-7,7.411e-3
242.63,1.996e-2,6.474e-7,1.996e-2
242.65,1.322e-1,6.477e-7,1.322e-1
242.67,7.752e-1,6.481e-7,7.752e-1
242.68,1.793e+0,6.483e-7,1.793e+0
242.70,8.756e+0,6.486e-7,8.756e+0
242.72,3.785e+1,6.490e-7,3.785e+1
242.73,7.516e+1,6.492e-7,7.516e+1
242.75,2.706e+2,6.495e-7,2.706e+2
242.77,8.620e+2,6.499e-7,8.620e+2
242.78,1.470e+3,6.500e-7,1.470e+3
242.80,3.900e+3,6.504e-7,3.900e+3
242.81,6.069e+3,6.506e-7,6.069e+3
242.83,1.341e+4,6.509e-7,1.341e+4
242.85,2.623e+4,6.513e-7,2.623e+4
242.86,3.505e+4,6.515e-7,3.505e+4
242.88,5.709e+4,6.518e-7,5.709e+4
242.90,8.232e+4,6.522e-7,8.232e+4
242.91,9.443e+4,6.524e-7,9.443e+4
242.93,1.134e+5,6.527e-7,1.134e+5
242.95,1.205e+5,6.531e-7,1.205e+5
242.96,1.187e+5,6.532e-7,1.187e+5
242.98,1.051e+5,6.536e-7,1.051e+5
243.00,8.232e+4,6.540e-7,8.232e+4
243.01,6.961e+4,6.541e-7,6.961e+4
243.03,4.542e+4,6.545e-7,4.542e+4
243.05,2.623e+4,6.548e-7,2.623e+4
243.06,1.905e+4,6.550e-7,1.905e+4
243.08,9.161e+3,6.554e-7,9.161e+3
243.10,3.900e+3,6.557e-7,3.900e+3
243.11,2.431e+3,6.559e-7,2.431e+3
243.13,8.620e+2,6.563e-7,8.620e+2
243.15,2.706e+2,6.566e-7,2.706e+2
243.16,1.448e+2,6.568e-7,1.448e+2
243.18,3.785e+1,6.572e-7,3.785e+1
243.20,8.756e+0,6.575e-7,8.756e+0
243.21,4.023e+0,6.577e-7,4.023e+0
243.23,7.752e-1,6.580e-7,7.752e-1
243.24,3.251e-1,6.582e-7,3.251e-1
243.26,5.216e-2,6.586e-7,5.216e-2
243.28,7.408e-3,6.589e-7,7.408e-3
243.29,2.667e-3,6.591e-7,2.667e-3
243.31,3.161e-4,6.595e-7,3.161e-4
243.33,4.333e-5,6.598e-7,4.333e-5
243.34,4.988e-5,6.600e-7,4.988e-5
243.36,5.375e-4,6.604e-7,5.375e-4
243.38,6.432e-3,6.607e-7,6.432e-3
243.39,2.128e-2,6.609e-7,2.128e-2
243.41,2.126e-1,6.612e-7,2.126e-1
243.43,1.883e+0,6.616e-7,1.883e+0
243.44,5.353e+0,6.618e-7,5.353e+0
243.46,3.952e+1,6.621e-7,3.952e+1
243.48,2.584e+2,6.625e-7,2.584e+2
243.49,6.315e+2,6.627e-7,6.315e+2
243.51,3.444e+3,6.630e-7,3.444e+3
243.53,1.664e+4,6.634e-7,1.664e+4
243.54,3.494e+4,6.636e-7,3.494e+4
243.56,1.407e+5,6.639e-7,1.407e+5
243.58,5.022e+5,6.643e-7,5.022e+5
243.59,9.066e+5,6.644e-7,9.066e+5
243.61,2.698e+6,6.648e-7,2.698e+6
243.63,7.111e+6,6.652e-7,7.111e+6
243.64,1.103e+7,6.653e-7,1.103e+7
243.66,2.425e+7,6.657e-7,2.425e+7
243.68,4.721e+7,6.660e-7,4.721e+7
243.69,6.295e+7,6.662e-7,6.295e+7
243.71,1.022e+8,6.666e-7,1.022e+8
243.72,1.244e+8,6.668e-7,1.244e+8
243.74,1.685e+8,6.671e-7,1.685e+8
243.76,2.020e+8,6.675e-7,2.020e+8
243.77,2.114e+8,6.676e-7,2.114e+8
243.79,2.114e+8,6.680e-7,2.114e+8
243.81,1.873e+8,6.684e-7,1.873e+8
243.82,1.685e+8,6.685e-7,1.685e+8
243.84,1.244e+8,6.689e-7,1.244e+8
243.86,8.144e+7,6.692e-7,8.144e+7
243.87,6.295e+7,6.694e-7,6.295e+7
243.89,3.435e+7,6.698e-7,3.435e+7
243.91,1.660e+7,6.701e-7,1.660e+7
243.92,1.103e+7,6.703e-7,1.103e+7
243.94,4.446e+6,6.707e-7,4.446e+6
243.96,1.588e+6,6.710e-7,1.588e+6
243.97,9.066e+5,6.712e-7,9.066e+5
243.99,2.699e+5,6.716e-7,2.699e+5
244.01,7.120e+4,6.719e-7,7.120e+4
244.02,3.494e+4,6.721e-7,3.494e+4
244.04,7.685e+3,6.724e-7,7.685e+3
244.06,1.497e+3,6.728e-7,1.497e+3
244.07,6.315e+2,6.730e-7,6.315e+2
244.09,1.026e+2,6.733e-7,1.026e+2
244.11,1.479e+1,6.737e-7,1.479e+1
244.12,5.420e+0,6.739e-7,5.420e+0
244.14,1.004e+0,6.742e-7,1.004e+0
244.15,1.016e+0,6.744e-7,1.016e+0
244.17,3.647e+0,6.748e-7,3.647e+0
244.19,1.450e+1,6.751e-7,1.450e+1
244.20,2.771e+1,6.753e-7,2.771e+1
244.22,9.250e+1,6.756e-7,9.250e+1
244.24,2.737e+2,6.760e-7,2.737e+2
244.25,4.499e+2,6.762e-7,4.499e+2
244.27,1.111e+3,6.765e-7,1.111e+3
244.29,2.432e+3,6.769e-7,2.432e+3
244.30,3.439e+3,6.771e-7,3.439e+3
244.32,6.284e+3,6.774e-7,6.284e+3
244.34,1.018e+4,6.778e-7,1.018e+4
244.35,1.238e+4,6.780e-7,1.238e+4
244.37,1.673e+4,6.783e-7,1.673e+4
244.39,2.005e+4,6.787e-7,2.005e+4
244.40,2.098e+4,6.788e-7,2.098e+4
244.42,2.098e+4,6.792e-7,2.098e+4
244.44,1.861e+4,6.796e-7,1.861e+4
244.45,1.676e+4,6.797e-7,1.676e+4
244.47,1.245e+4,6.801e-7,1.245e+4
244.49,8.302e+3,6.804e-7,8.302e+3
244.50,6.578e+3,6.806e-7,6.578e+3
244.52,4.242e+3,6.810e-7,4.242e+3
244.54,4.150e+3,6.813e-7,4.150e+3
244.55,5.658e+3,6.815e-7,5.658e+3
244.57,1.614e+4,6.819e-7,1.614e+4
244.58,2.917e+4,6.820e-7,2.917e+4
244.60,9.285e+4,6.824e-7,9.285e+4
