Wavelength (nm),Sum(calc),Ag I (9.7e-1),Ag II (3.3e-2)
237.79,3.035e-11,2.407e-6,3.035e-11
237.80,7.561e-12,2.408e-6,7.561e-12
237.82,4.417e-13,2.409e-6,4.417e-13
237.84,3.426e-13,2.411e-6,3.426e-13
237.85,1.408e-12,2.411e-6,1.408e-12
237.87,2.432e-11,2.413e-6,2.432e-11
237.89,3.713e-10,2.414e-6,3.713e-10
237.90,1.384e-9,2.415e-6,1.384e-9
237.92,1.747e-8,2.417e-6,1.747e-8
237.93,5.918e-8,2.418e-6,5.918e-8
237.95,6.177e-7,2.419e-6,6.177e-7
237.97,5.679e-6,2.421e-6,5.679e-6
237.98,1.642e-5,2.421e-6,1.642e-5
238.00,1.248e-4,2.423e-6,1.248e-4
238.02,8.361e-4,2.424e-6,8.361e-4
238.03,2.063e-3,2.425e-6,2.063e-3
238.05,1.142e-2,2.427e-6,1.142e-2
238.07,5.573e-2,2.428e-6,5.573e-2
238.08,1.174e-1,2.429e-6,1.174e-1
238.10,4.734e-1,2.430e-6,4.734e-1
238.12,1.682e+0,2.432e-6,1.682e+0
238.13,3.023e+0,2.433e-6,3.023e+0
238.15,8.881e+0,2.434e-6,8.881e+0
238.17,2.298e+1,2.436e-6,2.298e+1
238.18,3.526e+1,2.437e-6,3.526e+1
238.20,7.544e+1,2.438e-6,7.544e+1
238.22,1.422e+2,2.440e-6,1.422e+2
238.23,1.862e+2,2.440e-6,1.862e+2
238.25,2.901e+2,2.442e-6,2.901e+2
238.27,3.983e+2,2.443e-6,3.983e+2
238.28,4.451e+2,2.444e-6,4.451e+2
238.30,5.052e+2,2.446e-6,5.052e+2
238.32,5.052e+2,2.447e-6,5.052e+2
238.33,4.818e+2,2.448e-6,4.818e+2
238.35,3.983e+2,2.450e-6,3.983e+2
238.36,3.454e+2,2.450e-6,3.454e+2
238.38,2.361e+2,2.452e-6,2.361e+2
238.40,1.422e+2,2.453e-6,1.422e+2
238.41,1.052e+2,2.454e-6,1.052e+2
238.43,5.240e+1,2.456e-6,5.240e+1
238.45,2.298e+1,2.457e-6,2.298e+1
238.46,1.452e+1,2.458e-6,1.452e+1
238.48,5.264e+0,2.459e-6,5.264e+0
238.50,1.682e+0,2.461e-6,1.682e+0
238.51,9.066e-1,2.462e-6,9.066e-1
238.53,2.395e-1,2.463e-6,2.395e-1
238.55,5.573e-2,2.465e-6,5.573e-2
238.56,2.564e-2,2.466e-6,2.564e-2
238.58,4.933e-3,2.467e-6,4.933e-3
238.60,8.361e-4,2.469e-6,8.361e-4
238.61,3.282e-4,2.469e-6,3.282e-4
238.63,4.600e-5,2.471e-6,4.600e-5
238.65,5.688e-6,2.472e-6,5.688e-6
238.66,1.933e-6,2.473e-6,1.933e-6
238.68,5.017e-7,2.475e-6,5.017e-7
238.70,2.806e-6,2.476e-6,2.806e-6
238.71,8.016e-6,2.477e-6,8.016e-6
238.73,6.015e-5,2.479e-6,6.015e-5
238.75,3.982e-4,2.480e-6,3.982e-4
238.76,9.772e-4,2.481e-6,9.772e-4
238.78,5.355e-3,2.482e-6,5.355e-3
238.79,1.196e-2,2.483e-6,1.196e-2
238.81,5.423e-2,2.485e-6,5.423e-2
238.83,2.169e-1,2.486e-6,2.169e-1
238.84,4.137e-1,2.487e-6,4.137e-1
238.86,1.369e+0,2.488e-6,1.369e+0
238.88,3.996e+0,2.490e-6,3.996e+0
238.89,6.512e+0,2.491e-6,6.512e+0
238.91,1.573e+1,2.492e-6,1.573e+1
238.93,3.350e+1,2.494e-6,3.350e+1
238.94,4.664e+1,2.495e-6,4.664e+1
238.96,8.222e+1,2.496e-6,8.222e+1
238.98,1.278e+2,2.498e-6,1.278e+2
238.99,1.520e+2,2.498e-6,1.520e+2
239.01,1.955e+2,2.500e-6,1.955e+2
239.03,2.218e+2,2.501e-6,2.218e+2
239.04,2.253e+2,2.502e-6,2.253e+2
239.06,2.117e+2,2.504e-6,2.117e+2
239.08,1.756e+2,2.505e-6,1.756e+2
239.09,1.529e+2,2.506e-6,1.529e+2
239.11,1.070e+2,2.507e-6,1.070e+2
239.13,7.086e+1,2.509e-6,7.086e+1
239.14,5.919e+1,2.510e-6,5.919e+1
239.16,5.174e+1,2.511e-6,5.174e+1
239.18,6.703e+1,2.513e-6,6.703e+1
239.19,8.301e+1,2.514e-6,8.301e+1
239.21,1.289e+2,2.515e-6,1.289e+2
239.22,1.566e+2,2.516e-6,1.566e+2
239.24,2.129e+2,2.517e-6,2.129e+2
239.26,2.567e+2,2.519e-6,2.567e+2
239.27,2.691e+2,2.520e-6,2.691e+2
239.29,2.690e+2,2.521e-6,2.690e+2
239.31,2.372e+2,2.523e-6,2.372e+2
239.32,2.125e+2,2.523e-6,2.125e+2
239.34,1.552e+2,2.525e-6,1.552e+2
239.36,9.993e+1,2.527e-6,9.993e+1
239.37,7.650e+1,2.527e-6,7.650e+1
239.39,4.079e+1,2.529e-6,4.079e+1
239.41,1.918e+1,2.530e-6,1.918e+1
239.42,1.255e+1,2.531e-6,1.255e+1
239.44,4.886e+0,2.533e-6,4.886e+0
239.46,1.678e+0,2.534e-6,1.678e+0
239.47,9.379e-1,2.535e-6,9.379e-1
239.49,2.667e-1,2.536e-6,2.667e-1
239.51,6.688e-2,2.538e-6,6.688e-2
239.52,3.195e-2,2.539e-6,3.195e-2
239.54,6.633e-3,2.540e-6,6.633e-3
239.56,1.215e-3,2.542e-6,1.215e-3
239.57,4.958e-4,2.543e-6,4.958e-4
239.59,7.518e-5,2.544e-6,7.518e-5
239.61,1.005e-5,2.546e-6,1.005e-5
239.62,3.507e-6,2.546e-6,3.507e-6
239.64,3.883e-7,2.548e-6,3.883e-7
239.66,3.791e-8,2.549e-6,3.791e-8
239.67,1.130e-8,2.550e-6,1.130e-8
239.69,9.138e-10,2.552e-6,9.138e-10
239.70,2.479e-10,2.552e-6,2.479e-10
239.72,1.660e-11,2.554e-6,1.660e-11
239.74,9.892e-13,2.555e-6,9.892e-13
239.75,2.709e-13,2.556e-6,2.709e-13
239.77,8.837e-13,2.558e-6,8.837e-13
239.79,1.538e-11,2.559e-6,1.538e-11
239.80,6.160e-11,2.560e-6,6.160e-11
239.82,9.003e-10,2.562e-6,9.003e-10
239.84,1.161e-8,2.563e-6,1.161e-8
239.85,3.981e-8,2.564e-6,3.981e-8
239.87,4.259e-7,2.565e-6,4.259e-7
239.89,4.023e-6,2.567e-6,4.023e-6
239.90,1.180e-5,2.568e-6,1.180e-5
239.92,9.240e-5,2.569e-6,9.240e-5
239.94,6.389e-4,2.571e-6,6.389e-4
239.95,1.603e-3,2.571e-6,1.603e-3
239.97,9.192e-3,2.573e-6,9.192e-3
239.99,4.653e-2,2.575e-6,4.653e-2
240.00,9.990e-2,2.575e-6,9.990e-2
240.02,4.194e-1,2.577e-6,4.194e-1
240.04,1.554e+0,2.578e-6,1.554e+0
240.05,2.855e+0,2.579e-6,2.855e+0
240.07,8.773e+0,2.581e-6,8.773e+0
240.09,2.380e+1,2.582e-6,2.380e+1
240.10,3.740e+1,2.583e-6,3.740e+1
240.12,8.415e+1,2.584e-6,8.415e+1
240.13,1.205e+2,2.585e-6,1.205e+2
240.15,2.248e+2,2.587e-6,2.248e+2
240.17,3.702e+2,2.588e-6,3.702e+2
240.18,4.534e+2,2.589e-6,4.534e+2
240.20,6.193e+2,2.591e-6,6.193e+2
240.22,7.467e+2,2.592e-6,7.467e+2
240.23,7.825e+2,2.593e-6,7.825e+2
240.25,7.826e+2,2.594e-6,7.826e+2
240.27,6.910e+2,2.596e-6,6.910e+2
240.28,6.199e+2,2.597e-6,6.199e+2
240.30,4.554e+2,2.598e-6,4.554e+2
240.32,2.992e+2,2.600e-6,2.992e+2
240.33,2.352e+2,2.600e-6,2.352e+2
240.35,1.470e+2,2.602e-6,1.470e+2
240.37,1.166e+2,2.604e-6,1.166e+2
240.38,1.227e+2,2.604e-6,1.227e+2
240.40,1.737e+2,2.606e-6,1.737e+2
240.42,2.667e+2,2.607e-6,2.667e+2
240.43,3.231e+2,2.608e-6,3.231e+2
240.45,4.380e+2,2.610e-6,4.380e+2
240.47,5.272e+2,2.611e-6,5.272e+2
240.48,5.523e+2,2.612e-6,5.523e+2
240.50,5.522e+2,2.613e-6,5.522e+2
240.52,4.875e+2,2.615e-6,4.875e+2
240.53,4.372e+2,2.616e-6,4.372e+2
240.55,3.203e+2,2.617e-6,3.203e+2
240.56,2.616e+2,2.618e-6,2.616e+2
240.58,1.590e+2,2.620e-6,1.590e+2
240.60,8.532e+1,2.621e-6,8.532e+1
240.61,5.965e+1,2.622e-6,5.965e+1
240.63,2.656e+1,2.623e-6,2.656e+1
240.65,1.044e+1,2.625e-6,1.044e+1
240.66,6.247e+0,2.626e-6,6.247e+0
240.68,2.037e+0,2.627e-6,2.037e+0
240.70,5.867e-1,2.629e-6,5.867e-1
240.71,3.005e-1,2.629e-6,3.005e-1
240.73,7.180e-2,2.631e-6,7.180e-2
240.75,1.539e-2,2.632e-6,1.539e-2
240.76,7.439e-3,2.633e-6,7.439e-3
240.78,8.613e-3,2.635e-6,8.613e-3
240.80,6.134e-2,2.636e-6,6.134e-2
240.81,1.673e-1,2.637e-6,1.673e-1
240.83,1.140e+0,2.639e-6,1.140e+0
240.85,6.866e+0,2.640e-6,6.866e+0
240.86,1.609e+1,2.641e-6,1.609e+1
240.88,8.046e+1,2.642e-6,8.046e+1
240.90,3.555e+2,2.644e-6,3.555e+2
240.91,7.135e+2,2.645e-6,7.135e+2
240.93,2.619e+3,2.646e-6,2.619e+3
240.95,8.491e+3,2.648e-6,8.491e+3
240.96,1.460e+4,2.648e-6,1.460e+4
240.98,3.931e+4,2.650e-6,3.931e+4
241.00,9.353e+4,2.652e-6,9.353e+4
241.01,1.377e+5,2.652e-6,1.377e+5
241.03,2.721e+5,2.654e-6,2.721e+5
241.04,3.652e+5,2.655e-6,3.652e+5
241.06,5.995e+5,2.656e-6,5.995e+5
241.08,8.699e+5,2.658e-6,8.699e+5
241.09,1.001e+6,2.658e-6,1.001e+6
241.11,1.210e+6,2.660e-6,1.210e+6
241.13,1.305e+6,2.661e-6,1.305e+6
241.14,1.305e+6,2.662e-6,1.305e+6
241.16,1.241e+6,2.664e-6,1.241e+6
241.18,1.193e+6,2.665e-6,1.193e+6
241.19,1.224e+6,2.666e-6,1.224e+6
241.21,1.506e+6,2.668e-6,1.506e+6
241.23,2.185e+6,2.669e-6,2.185e+6
241.24,2.684e+6,2.670e-6,2.684e+6
241.26,3.927e+6,2.671e-6,3.927e+6
241.28,5.262e+6,2.673e-6,5.262e+6
241.29,5.843e+6,2.674e-6,5.843e+6
241.31,6.593e+6,2.675e-6,6.593e+6
241.33,6.587e+6,2.677e-6,6.587e+6
241.34,6.288e+6,2.677e-6,6.288e+6
241.36,5.223e+6,2.679e-6,5.223e+6
241.38,3.834e+6,2.680e-6,3.834e+6
241.39,3.136e+6,2.681e-6,3.136e+6
241.41,1.912e+6,2.683e-6,1.912e+6
241.43,1.031e+6,2.684e-6,1.031e+6
241.44,7.223e+5,2.685e-6,7.223e+5
241.46,3.234e+5,2.687e-6,3.234e+5
241.47,2.066e+5,2.687e-6,2.066e+5
241.49,7.683e+4,2.689e-6,7.683e+4
241.51,2.525e+4,2.690e-6,2.525e+4
241.52,1.382e+4,2.691e-6,1.382e+4
241.54,3.773e+3,2.693e-6,3.773e+3
241.56,9.104e+2,2.694e-6,9.104e+2
241.57,4.269e+2,2.695e-6,4.269e+2
241.59,8.556e+1,2.696e-6,8.556e+1
241.61,1.516e+1,2.698e-6,1.516e+1
241.62,6.089e+0,2.699e-6,6.089e+0
241.64,8.960e-1,2.700e-6,8.960e-1
241.66,1.165e-1,2.702e-6,1.165e-1
241.67,4.022e-2,2.703e-6,4.022e-2
241.69,5.128e-3,2.704e-6,5.128e-3
241.71,5.449e-3,2.706e-6,5.449e-3
241.72,1.221e-2,2.706e-6,1.221e-2
241.74,6.359e-2,2.708e-6,6.359e-2
241.76,2.956e-1,2.709e-6,2.956e-1
241.77,6.088e-1,2.710e-6,6.088e-1
241.79,2.354e+0,2.712e-6,2.354e+0
241.81,8.049e+0,2.713e-6,8.049e+0
241.82,1.421e+1,2.714e-6,1.421e+1
241.84,4.042e+1,2.716e-6,4.042e+1
241.86,1.016e+2,2.717e-6,1.016e+2
241.87,1.539e+2,2.718e-6,1.539e+2
241.89,3.218e+2,2.719e-6,3.218e+2
241.90,4.444e+2,2.720e-6,4.444e+2
241.92,7.727e+2,2.722e-6,7.727e+2
241.94,1.188e+3,2.723e-6,1.188e+3
241.95,1.407e+3,2.724e-6,1.407e+3
241.97,1.799e+3,2.725e-6,1.799e+3
241.99,2.035e+3,2.727e-6,2.035e+3
242.00,2.066e+3,2.728e-6,2.066e+3
242.02,1.943e+3,2.729e-6,1.943e+3
242.04,1.616e+3,2.731e-6,1.616e+3
242.05,1.408e+3,2.732e-6,1.408e+3
242.07,9.743e+2,2.733e-6,9.743e+2
242.09,5.984e+2,2.735e-6,5.984e+2
242.10,4.497e+2,2.735e-6,4.497e+2
242.12,2.386e+2,2.737e-6,2.386e+2
242.14,1.279e+2,2.738e-6,1.279e+2
242.15,1.013e+2,2.739e-6,1.013e+2
242.17,8.721e+1,2.741e-6,8.721e+1
242.19,1.046e+2,2.742e-6,1.046e+2
242.20,1.188e+2,2.743e-6,1.188e+2
242.22,1.474e+2,2.745e-6,1.474e+2
242.24,1.655e+2,2.746e-6,1.655e+2
242.25,1.679e+2,2.747e-6,1.679e+2
242.27,1.578e+2,2.748e-6,1.578e+2
242.29,1.313e+2,2.750e-6,1.313e+2
242.30,1.143e+2,2.751e-6,1.143e+2
242.32,7.913e+1,2.752e-6,7.913e+1
242.34,4.844e+1,2.754e-6,4.844e+1
242.35,3.619e+1,2.754e-6,3.619e+1
242.37,1.843e+1,2.756e-6,1.843e+1
242.38,1.256e+1,2.757e-6,1.256e+1
242.40,5.322e+0,2.758e-6,5.322e+0
242.42,1.994e+0,2.760e-6,1.994e+0
242.43,1.166e+0,2.761e-6,1.166e+0
242.45,3.635e-1,2.762e-6,3.635e-1
242.47,1.002e-1,2.764e-6,1.002e-1
242.48,5.026e-2,2.764e-6,5.026e-2
242.50,1.153e-2,2.766e-6,1.153e-2
242.52,2.340e-3,2.767e-6,2.340e-3
242.53,1.006e-3,2.768e-6,1.006e-3
242.55,1.700e-4,2.770e-6,1.700e-4
242.57,2.678e-5,2.771e-6,2.678e-5
242.58,1.380e-5,2.772e-6,1.380e-5
242.60,4.110e-5,2.773e-6,4.110e-5
242.62,3.178e-4,2.775e-6,3.178e-4
242.63,8.558e-4,2.776e-6,8.558e-4
242.65,5.669e-3,2.777e-6,5.669e-3
242.67,3.324e-2,2.779e-6,3.324e-2
242.68,7.688e-2,2.780e-6,7.688e-2
242.70,3.754e-1,2.781e-6,3.754e-1
242.72,1.623e+0,2.783e-6,1.623e+0
242.73,3.223e+0,2.783e-6,3.223e+0
242.75,1.160e+1,2.785e-6,1.160e+1
242.77,3.696e+1,2.786e-6,3.696e+1
242.78,6.303e+1,2.787e-6,6.303e+1
242.80,1.672e+2,2.789e-6,1.672e+2
242.81,2.602e+2,2.789e-6,2.602e+2
242.83,5.750e+2,2.791e-6,5.750e+2
242.85,1.125e+3,2.793e-6,1.125e+3
242.86,1.503e+3,2.793e-6,1.503e+3
242.88,2.448e+3,2.795e-6,2.448e+3
242.90,3.530e+3,2.796e-6,3.530e+3
242.91,4.049e+3,2.797e-6,4.049e+3
242.93,4.862e+3,2.799e-6,4.862e+3
242.95,5.167e+3,2.800e-6,5.167e+3
242.96,5.089e+3,2.801e-6,5.089e+3
242.98,4.505e+3,2.802e-6,4.505e+3
243.00,3.530e+3,2.804e-6,3.530e+3
243.01,2.985e+3,2.805e-6,2.985e+3
243.03,1.947e+3,2.806e-6,1.947e+3
243.05,1.125e+3,2.808e-6,1.125e+3
243.06,8.166e+2,2.809e-6,8.166e+2
243.08,3.928e+2,2.810e-6,3.928e+2
243.10,1.672e+2,2.812e-6,1.672e+2
243.11,1.042e+2,2.812e-6,1.042e+2
243.13,3.696e+1,2.814e-6,3.696e+1
243.15,1.160e+1,2.815e-6,1.160e+1
243.16,6.208e+0,2.816e-6,6.208e+0
243.18,1.623e+0,2.818e-6,1.623e+0
243.20,3.754e-1,2.819e-6,3.754e-1
243.21,1.725e-1,2.820e-6,1.725e-1
243.23,3.324e-2,2.821e-6,3.324e-2
243.24,1.394e-2,2.822e-6,1.394e-2
243.26,2.236e-3,2.824e-6,2.236e-3
243.28,3.176e-4,2.825e-6,3.176e-4
243.29,1.144e-4,2.826e-6,1.144e-4
243.31,1.355e-5,2.828e-6,1.355e-5
243.33,1.858e-6,2.829e-6,1.858e-6
243.34,2.139e-6,2.830e-6,2.139e-6
243.36,2.305e-5,2.831e-6,2.305e-5
243.38,2.758e-4,2.833e-6,2.758e-4
243.39,9.124e-4,2.834e-6,9.124e-4
243.41,9.118e-3,2.835e-6,9.118e-3
243.43,8.072e-2,2.837e-6,8.072e-2
243.44,2.295e-1,2.837e-6,2.295e-1
243.46,1.694e+0,2.839e-6,1.694e+0
243.48,1.108e+1,2.841e-6,1.108e+1
243.49,2.708e+1,2.841e-6,2.708e+1
243.51,1.477e+2,2.843e-6,1.477e+2
243.53,7.133e+2,2.844e-6,7.133e+2
243.54,1.498e+3,2.845e-6,1.498e+3
243.56,6.035e+3,2.847e-6,6.035e+3
243.58,2.153e+4,2.848e-6,2.153e+4
243.59,3.887e+4,2.849e-6,3.887e+4
243.61,1.157e+5,2.850e-6,1.157e+5
243.63,3.049e+5,2.852e-6,3.049e+5
243.64,4.730e+5,2.853e-6,4.730e+5
243.66,1.040e+6,2.854e-6,1.040e+6
243.68,2.024e+6,2.856e-6,2.024e+6
243.69,2.699e+6,2.857e-6,2.699e+6
243.71,4.382e+6,2.858e-6,4.382e+6
243.72,5.336e+6,2.859e-6,5.336e+6
243.74,7.224e+6,2.860e-6,7.224e+6
243.76,8.663e+6,2.862e-6,8.663e+6
243.77,9.066e+6,2.863e-6,9.066e+6
243.79,9.066e+6,2.864e-6,9.066e+6
243.81,8.031e+6,2.866e-6,8.031e+6
243.82,7.224e+6,2.866e-6,7.224e+6
243.84,5.336e+6,2.868e-6,5.336e+6
243.86,3.492e+6,2.869e-6,3.492e+6
243.87,2.699e+6,2.870e-6,2.699e+6
243.89,1.473e+6,2.872e-6,1.473e+6
243.91,7.119e+5,2.873e-6,7.119e+5
243.92,4.730e+5,2.874e-6,4.730e+5
243.94,1.906e+5,2.876e-6,1.906e+5
243.96,6.808e+4,2.877e-6,6.808e+4
243.97,3.887e+4,2.878e-6,3.887e+4
243.99,1.157e+4,2.879e-6,1.157e+4
244.01,3.053e+3,2.881e-6,3.053e+3
244.02,1.498e+3,2.882e-6,1.498e+3
244.04,3.295e+2,2.883e-6,3.295e+2
244.06,6.420e+1,2.885e-6,6.420e+1
244.07,2.708e+1,2.885e-6,2.708e+1
244.09,4.399e+0,2.887e-6,4.399e+0
244.11,6.343e-1,2.889e-6,6.343e-1
244.12,2.324e-1,2.889e-6,2.324e-1
244.14,4.305e-2,2.891e-6,4.305e-2
244.15,4.357e-2,2.892e-6,4.357e-2
244.17,1.564e-1,2.893e-6,1.564e-1
244.19,6.217e-1,2.895e-6,6.217e-1
244.20,1.188e+0,2.895e-6,1.188e+0
244.22,3.966e+0,2.897e-6,3.966e+0
244.24,1.173e+1,2.898e-6,1.173e+1
244.25,1.929e+1,2.899e-6,1.929e+1
244.27,4.764e+1,2.901e-6,4.764e+1
244.29,1.043e+2,2.902e-6,1.043e+2
244.30,1.475e+2,2.903e-6,1.475e+2
244.32,2.694e+2,2.905e-6,2.694e+2
244.34,4.363e+2,2.906e-6,4.363e+2
244.35,5.307e+2,2.907e-6,5.307e+2
244.37,7.174e+2,2.908e-6,7.174e+2
244.39,8.596e+2,2.910e-6,8.596e+2
244.40,8.993e+2,2.911e-6,8.993e+2
244.42,8.995e+2,2.912e-6,8.995e+2
244.44,7.978e+2,2.914e-6,7.978e+2
244.45,7.185e+2,2.914e-6,7.185e+2
244.47,5.338e+2,2.916e-6,5.338e+2
244.49,3.560e+2,2.918e-6,3.560e+2
244.50,2.821e+2,2.918e-6,2.821e+2
244.52,1.819e+2,2.920e-6,1.819e+2
244.54,1.779e+2,2.921e-6,1.779e+2
244.55,2.426e+2,2.922e-6,2.426e+2
244.57,6.920e+2,2.924e-6,6.920e+2
244.58,1.251e+3,2.924e-6,1.251e+3
244.60,3.981e+3,2.926e-6,3.981e+3
244.62,1.158e+4,2.927e-6,1.158e+4
244.63,1.895e+4,2.928e-6,1.895e+4
244.65,4.653e+4,2.930e-6,4.653e+4
244.67,1.015e+5,2.931e-6,1.015e+5
244.68,1.433e+5,2.932e-6,1.433e+5
244.70,2.613e+5,2.934e-6,2.613e+5
244.72,4.226e+5,2.935e-6,4.226e+5
244.73,5.137e+5,2.936e-6,5.137e+5
244.75,6.936e+5,2.937e-6,6.936e+5
244.77,8.306e+5,2.939e-6,8.306e+5
244.78,8.689e+5,2.940e-6,8.689e+5
244.80,8.689e+5,2.941e-6,8.689e+5
244.82,7.705e+5,2.943e-6,7.705e+5
244.83,6.936e+5,2.943e-6,6.936e+5
244.85,5.137e+5,2.945e-6,5.137e+5
244.87,3.373e+5,2.946e-6,3.373e+5
244.88,2.613e+5,2.947e-6,2.613e+5
244.90,1.433e+5,2.949e-6,1.433e+5
244.92,6.968e+4,2.950e-6,6.968e+4
244.93,4.645e+4,2.951e-6,4.645e+4
244.95,1.886e+4,2.953e-6,1.886e+4
244.97,6.793e+3,2.954e-6,6.793e+3
244.98,3.897e+3,2.955e-6,3.897e+3
245.00,1.172e+3,2.956e-6,1.172e+3
245.01,6.144e+2,2.957e-6,6.144e+2
245.03,1.543e+2,2.959e-6,1.543e+2
245.05,3.443e+1,2.960e-6,3.443e+1
245.06,1.566e+1,2.961e-6,1.566e+1
245.08,3.593e+0,2.962e-6,3.593e+0
245.10,3.287e+0,2.964e-6,3.287e+0
245.11,5.534e+0,2.965e-6,5.534e+0
245.13,1.772e+1,2.966e-6,1.772e+1
245.15,5.194e+1,2.968e-6,5.194e+1
245.16,8.507e+1,2.969e-6,8.507e+1
245.18,2.087e+2,2.970e-6,2.087e+2
245.20,4.541e+2,2.972e-6,4.541e+2
245.21,6.406e+2,2.972e-6,6.406e+2
245.23,1.165e+3,2.974e-6,1.165e+3
245.25,1.880e+3,2.975e-6,1.880e+3
245.26,2.284e+3,2.976e-6,2.284e+3
245.28,3.080e+3,2.978e-6,3.080e+3
245.30,3.685e+3,2.979e-6,3.685e+3
245.31,3.854e+3,2.980e-6,3.854e+3
245.33,3.854e+3,2.982e-6,3.854e+3
245.35,3.420e+3,2.983e-6,3.420e+3
245.36,3.080e+3,2.984e-6,3.080e+3
245.38,2.284e+3,2.985e-6,2.284e+3
245.40,1.502e+3,2.987e-6,1.502e+3
245.41,1.165e+3,2.988e-6,1.165e+3
245.43,6.406e+2,2.989e-6,6.406e+2
245.45,3.125e+2,2.991e-6,3.125e+2
245.46,2.087e+2,2.991e-6,2.087e+2
245.48,8.507e+1,2.993e-6,8.507e+1
245.49,5.194e+1,2.994e-6,5.194e+1
245.51,1.770e+1,2.995e-6,1.770e+1
245.53,5.349e+0,2.997e-6,5.349e+0
245.54,2.812e+0,2.998e-6,2.812e+0
245.56,7.104e-1,2.999e-6,7.104e-1
245.58,1.592e-1,3.001e-6,1.592e-1
245.59,7.208e-2,3.001e-6,7.208e-2
245.61,1.350e-2,3.003e-6,1.350e-2
245.63,2.244e-3,3.004e-6,2.244e-3
245.64,8.752e-4,3.005e-6,8.752e-4
245.66,1.251e-4,3.007e-6,1.251e-4
245.68,4.368e-5,3.008e-6,4.368e-5
245.69,8.278e-5,3.009e-6,8.278e-5
245.71,5.221e-4,3.010e-6,5.221e-4
245.73,3.107e-3,3.012e-6,3.107e-3
245.74,7.251e-3,3.013e-6,7.251e-3
245.76,3.613e-2,3.014e-6,3.613e-2
245.78,1.598e-1,3.016e-6,1.598e-1
245.79,3.215e-1,3.017e-6,3.215e-1
245.81,1.190e+0,3.018e-6,1.190e+0
245.83,3.910e+0,3.020e-6,3.910e+0
245.84,6.779e+0,3.020e-6,6.779e+0
245.86,1.864e+1,3.022e-6,1.864e+1
245.88,4.550e+1,3.023e-6,4.550e+1
245.89,6.799e+1,3.024e-6,6.799e+1
245.91,1.389e+2,3.026e-6,1.389e+2
245.92,1.899e+2,3.026e-6,1.899e+2
245.94,3.247e+2,3.028e-6,3.247e+2
245.96,4.935e+2,3.030e-6,4.935e+2
245.97,5.822e+2,3.030e-6,5.822e+2
245.99,7.425e+2,3.032e-6,7.425e+2
246.01,8.444e+2,3.033e-6,8.444e+2
246.02,8.637e+2,3.034e-6,8.637e+2
246.04,8.355e+2,3.036e-6,8.355e+2
246.06,7.386e+2,3.037e-6,7.386e+2
246.07,6.781e+2,3.038e-6,6.781e+2
246.09,5.662e+2,3.039e-6,5.662e+2
246.11,5.040e+2,3.041e-6,5.040e+2
246.12,5.001e+2,3.042e-6,5.001e+2
246.14,5.472e+2,3.043e-6,5.472e+2
246.16,6.461e+2,3.045e-6,6.461e+2
246.17,7.016e+2,3.046e-6,7.016e+2
246.19,7.921e+2,3.047e-6,7.921e+2
246.21,8.192e+2,3.049e-6,8.192e+2
246.22,8.014e+2,3.049e-6,8.014e+2
246.24,7.056e+2,3.051e-6,7.056e+2
246.26,5.540e+2,3.052e-6,5.540e+2
246.27,4.699e+2,3.053e-6,4.699e+2
246.29,3.096e+2,3.055e-6,3.096e+2
246.31,1.813e+2,3.056e-6,1.813e+2
246.32,1.327e+2,3.057e-6,1.327e+2
246.34,6.503e+1,3.059e-6,6.503e+1
246.35,4.355e+1,3.059e-6,4.355e+1
246.37,1.787e+1,3.061e-6,1.787e+1
246.39,6.510e+0,3.062e-6,6.510e+0
246.40,3.759e+0,3.063e-6,3.759e+0
246.42,1.146e+0,3.065e-6,1.146e+0
246.44,3.103e-1,3.066e-6,3.103e-1
246.45,1.544e-1,3.067e-6,1.544e-1
246.47,3.499e-2,3.068e-6,3.499e-2
246.49,7.041e-3,3.070e-6,7.041e-3
246.50,3.021e-3,3.071e-6,3.021e-3
246.52,5.086e-4,3.072e-6,5.086e-4
246.54,7.604e-5,3.074e-6,7.604e-5
246.55,2.812e-5,3.075e-6,2.812e-5
246.57,3.519e-6,3.076e-6,3.519e-6
246.59,3.910e-7,3.078e-6,3.910e-7
246.60,1.246e-7,3.078e-6,1.246e-7
246.62,1.159e-8,3.080e-6,1.159e-8
246.64,9.567e-10,3.081e-6,9.567e-10
246.65,2.629e-10,3.082e-6,2.629e-10
246.67,1.817e-11,3.084e-6,1.817e-11
246.69,1.115e-12,3.085e-6,1.115e-12
246.70,2.640e-13,3.086e-6,2.640e-13
246.72,1.356e-14,3.087e-6,1.356e-14
246.77,1.293e-14,3.091e-6,1.293e-14
246.79,2.456e-13,3.093e-6,2.456e-13
246.80,1.024e-12,3.094e-6,1.024e-12
246.82,1.629e-11,3.095e-6,1.629e-11
246.83,6.218e-11,3.096e-6,6.218e-11
246.85,8.293e-10,3.097e-6,8.293e-10
246.87,9.848e-9,3.099e-6,9.848e-9
246.88,3.246e-8,3.100e-6,3.246e-8
246.90,3.231e-7,3.101e-6,3.231e-7
246.92,2.863e-6,3.103e-6,2.863e-6
246.93,8.162e-6,3.103e-6,8.162e-6
246.95,6.090e-5,3.105e-6,6.090e-5
246.97,4.065e-4,3.107e-6,4.065e-4
246.98,1.008e-3,3.107e-6,1.008e-3
247.00,5.748e-3,3.109e-6,5.748e-3
247.02,2.983e-2,3.110e-6,2.983e-2
247.03,6.589e-2,3.111e-6,6.589e-2
