Wavelength (nm),Sum(calc),Ag I (8.6e-1),Ag II (1.4e-1)
236.13,4.897e+4,3.831e-6,4.897e+4
236.15,7.693e+4,3.833e-6,7.693e+4
236.16,9.189e+4,3.835e-6,9.189e+4
236.18,1.191e+5,3.837e-6,1.191e+5
236.20,1.361e+5,3.840e-6,1.361e+5
236.21,1.389e+5,3.841e-6,1.389e+5
236.23,1.333e+5,3.844e-6,1.333e+5
236.25,1.177e+5,3.846e-6,1.177e+5
236.26,1.097e+5,3.847e-6,1.097e+5
236.28,1.011e+5,3.850e-6,1.011e+5
236.30,1.109e+5,3.853e-6,1.109e+5
236.31,1.243e+5,3.854e-6,1.243e+5
236.33,1.656e+5,3.856e-6,1.656e+5
236.35,2.158e+5,3.859e-6,2.158e+5
236.36,2.388e+5,3.860e-6,2.388e+5
236.38,2.690e+5,3.863e-6,2.690e+5
236.40,2.690e+5,3.865e-6,2.690e+5
236.41,2.570e+5,3.867e-6,2.570e+5
236.43,2.150e+5,3.869e-6,2.150e+5
236.45,1.630e+5,3.872e-6,1.630e+5
236.46,1.387e+5,3.873e-6,1.387e+5
236.48,1.009e+5,3.875e-6,1.009e+5
236.50,8.143e+4,3.878e-6,8.143e+4
236.51,7.772e+4,3.879e-6,7.772e+4
236.53,7.754e+4,3.882e-6,7.754e+4
236.55,7.943e+4,3.884e-6,7.943e+4
236.56,7.884e+4,3.886e-6,7.884e+4
236.58,7.231e+4,3.888e-6,7.231e+4
236.59,6.641e+4,3.889e-6,6.641e+4
236.61,5.112e+4,3.892e-6,5.112e+4
236.63,3.470e+4,3.895e-6,3.470e+4
236.64,2.725e+4,3.896e-6,2.725e+4
236.66,1.527e+4,3.898e-6,1.527e+4
236.68,7.524e+3,3.901e-6,7.524e+3
236.69,5.033e+3,3.902e-6,5.033e+3
236.71,2.045e+3,3.905e-6,2.045e+3
236.73,7.305e+2,3.907e-6,7.305e+2
236.74,4.161e+2,3.909e-6,4.161e+2
236.76,1.226e+2,3.911e-6,1.226e+2
236.78,3.174e+1,3.914e-6,3.174e+1
236.79,1.539e+1,3.915e-6,1.539e+1
236.81,3.287e+0,3.917e-6,3.287e+0
236.83,6.171e-1,3.920e-6,6.171e-1
236.84,2.548e-1,3.921e-6,2.548e-1
236.86,3.944e-2,3.924e-6,3.944e-2
236.88,5.368e-3,3.926e-6,5.368e-3
236.89,1.887e-3,3.928e-6,1.887e-3
236.91,2.118e-4,3.930e-6,2.118e-4
236.93,2.090e-5,3.933e-6,2.090e-5
236.94,6.264e-6,3.934e-6,6.264e-6
236.96,6.282e-7,3.937e-6,6.282e-7
236.98,1.479e-6,3.939e-6,1.479e-6
236.99,4.789e-6,3.940e-6,4.789e-6
237.01,4.770e-5,3.943e-6,4.770e-5
237.02,1.436e-4,3.944e-6,1.436e-4
237.04,1.183e-3,3.947e-6,1.183e-3
237.06,8.576e-3,3.949e-6,8.576e-3
237.07,2.201e-2,3.951e-6,2.201e-2
237.09,1.317e-1,3.953e-6,1.317e-1
237.11,6.937e-1,3.956e-6,6.937e-1
237.12,1.517e+0,3.957e-6,1.517e+0
237.14,6.598e+0,3.959e-6,6.598e+0
237.16,2.525e+1,3.962e-6,2.525e+1
237.17,4.707e+1,3.963e-6,4.707e+1
237.19,1.487e+2,3.966e-6,1.487e+2
237.21,4.133e+2,3.968e-6,4.133e+2
237.22,6.569e+2,3.970e-6,6.569e+2
237.24,1.508e+3,3.972e-6,1.508e+3
237.26,3.045e+3,3.975e-6,3.045e+3
237.27,4.124e+3,3.976e-6,4.124e+3
237.29,6.876e+3,3.979e-6,6.876e+3
237.31,1.009e+4,3.981e-6,1.009e+4
237.32,1.165e+4,3.982e-6,1.165e+4
237.34,1.411e+4,3.985e-6,1.411e+4
237.36,1.504e+4,3.987e-6,1.504e+4
237.37,1.480e+4,3.989e-6,1.480e+4
237.39,1.303e+4,3.991e-6,1.303e+4
237.41,1.009e+4,3.994e-6,1.009e+4
237.42,8.463e+3,3.995e-6,8.463e+3
237.44,5.411e+3,3.998e-6,5.411e+3
237.45,4.124e+3,3.999e-6,4.124e+3
237.47,2.177e+3,4.002e-6,2.177e+3
237.49,1.011e+3,4.004e-6,1.011e+3
237.50,6.569e+2,4.005e-6,6.569e+2
237.52,2.519e+2,4.008e-6,2.519e+2
237.54,8.501e+1,4.010e-6,8.501e+1
237.55,4.707e+1,4.012e-6,4.707e+1
237.57,1.311e+1,4.014e-6,1.311e+1
237.59,3.215e+0,4.017e-6,3.215e+0
237.60,1.517e+0,4.018e-6,1.517e+0
237.62,3.071e-1,4.021e-6,3.071e-1
237.64,5.471e-2,4.023e-6,5.471e-2
237.65,2.201e-2,4.024e-6,2.201e-2
237.67,3.236e-3,4.027e-6,3.236e-3
237.69,4.188e-4,4.030e-6,4.188e-4
237.70,1.436e-4,4.031e-6,1.436e-4
237.72,1.534e-5,4.033e-6,1.534e-5
237.74,1.442e-6,4.036e-6,1.442e-6
237.75,4.216e-7,4.037e-6,4.216e-7
237.77,3.272e-8,4.040e-6,3.272e-8
237.79,2.235e-9,4.042e-6,2.235e-9
237.80,5.568e-10,4.044e-6,5.568e-10
237.82,3.239e-11,4.046e-6,3.239e-11
237.84,2.243e-11,4.049e-6,2.243e-11
237.85,9.146e-11,4.050e-6,9.146e-11
237.87,1.579e-9,4.052e-6,1.579e-9
237.89,2.411e-8,4.055e-6,2.411e-8
237.90,8.985e-8,4.056e-6,8.985e-8
237.92,1.134e-6,4.059e-6,1.134e-6
237.93,3.843e-6,4.060e-6,3.843e-6
237.95,4.011e-5,4.063e-6,4.011e-5
237.97,3.688e-4,4.065e-6,3.688e-4
237.98,1.066e-3,4.066e-6,1.066e-3
238.00,8.107e-3,4.069e-6,8.107e-3
238.02,5.429e-2,4.072e-6,5.429e-2
238.03,1.340e-1,4.073e-6,1.340e-1
238.05,7.419e-1,4.075e-6,7.419e-1
238.07,3.619e+0,4.078e-6,3.619e+0
238.08,7.622e+0,4.079e-6,7.622e+0
238.10,3.074e+1,4.082e-6,3.074e+1
238.12,1.092e+2,4.084e-6,1.092e+2
238.13,1.963e+2,4.086e-6,1.963e+2
238.15,5.767e+2,4.088e-6,5.767e+2
238.17,1.493e+3,4.091e-6,1.493e+3
238.18,2.290e+3,4.092e-6,2.290e+3
238.20,4.899e+3,4.094e-6,4.899e+3
238.22,9.234e+3,4.097e-6,9.234e+3
238.23,1.209e+4,4.098e-6,1.209e+4
238.25,1.884e+4,4.101e-6,1.884e+4
238.27,2.587e+4,4.103e-6,2.587e+4
238.28,2.890e+4,4.105e-6,2.890e+4
238.30,3.281e+4,4.107e-6,3.281e+4
238.32,3.281e+4,4.110e-6,3.281e+4
238.33,3.129e+4,4.111e-6,3.129e+4
238.35,2.587e+4,4.114e-6,2.587e+4
238.36,2.243e+4,4.115e-6,2.243e+4
238.38,1.533e+4,4.117e-6,1.533e+4
238.40,9.234e+3,4.120e-6,9.234e+3
238.41,6.833e+3,4.121e-6,6.833e+3
238.43,3.403e+3,4.124e-6,3.403e+3
238.45,1.493e+3,4.126e-6,1.493e+3
238.46,9.426e+2,4.128e-6,9.426e+2
238.48,3.419e+2,4.130e-6,3.419e+2
238.50,1.092e+2,4.133e-6,1.092e+2
238.51,5.887e+1,4.134e-6,5.887e+1
238.53,1.555e+1,4.136e-6,1.555e+1
238.55,3.619e+0,4.139e-6,3.619e+0
238.56,1.665e+0,4.140e-6,1.665e+0
238.58,3.203e-1,4.143e-6,3.203e-1
238.60,5.429e-2,4.145e-6,5.429e-2
238.61,2.132e-2,4.147e-6,2.132e-2
238.63,2.987e-3,4.149e-6,2.987e-3
238.65,3.695e-4,4.152e-6,3.695e-4
238.66,1.258e-4,4.153e-6,1.258e-4
238.68,3.571e-5,4.156e-6,3.571e-5
238.70,2.106e-4,4.158e-6,2.106e-4
238.71,6.021e-4,4.159e-6,6.021e-4
238.73,4.519e-3,4.162e-6,4.519e-3
238.75,2.991e-2,4.165e-6,2.991e-2
238.76,7.341e-2,4.166e-6,7.341e-2
238.78,4.023e-1,4.168e-6,4.023e-1
238.79,8.982e-1,4.170e-6,8.982e-1
238.81,4.074e+0,4.172e-6,4.074e+0
238.83,1.629e+1,4.175e-6,1.629e+1
238.84,3.108e+1,4.176e-6,3.108e+1
238.86,1.029e+2,4.179e-6,1.029e+2
238.88,3.002e+2,4.181e-6,3.002e+2
238.89,4.892e+2,4.182e-6,4.892e+2
238.91,1.182e+3,4.185e-6,1.182e+3
238.93,2.517e+3,4.187e-6,2.517e+3
238.94,3.504e+3,4.189e-6,3.504e+3
238.96,6.177e+3,4.191e-6,6.177e+3
238.98,9.601e+3,4.194e-6,9.601e+3
238.99,1.142e+4,4.195e-6,1.142e+4
239.01,1.469e+4,4.198e-6,1.469e+4
239.03,1.666e+4,4.200e-6,1.666e+4
239.04,1.693e+4,4.201e-6,1.693e+4
239.06,1.590e+4,4.204e-6,1.590e+4
239.08,1.319e+4,4.207e-6,1.319e+4
239.09,1.148e+4,4.208e-6,1.148e+4
239.11,8.011e+3,4.210e-6,8.011e+3
239.13,5.241e+3,4.213e-6,5.241e+3
239.14,4.315e+3,4.214e-6,4.315e+3
239.16,3.590e+3,4.217e-6,3.590e+3
239.18,4.444e+3,4.219e-6,4.444e+3
239.19,5.438e+3,4.221e-6,5.438e+3
239.21,8.363e+3,4.223e-6,8.363e+3
239.22,1.014e+4,4.224e-6,1.014e+4
239.24,1.378e+4,4.227e-6,1.378e+4
239.26,1.661e+4,4.229e-6,1.661e+4
239.27,1.741e+4,4.231e-6,1.741e+4
239.29,1.741e+4,4.233e-6,1.741e+4
239.31,1.535e+4,4.236e-6,1.535e+4
239.32,1.375e+4,4.237e-6,1.375e+4
239.34,1.004e+4,4.240e-6,1.004e+4
239.36,6.465e+3,4.242e-6,6.465e+3
239.37,4.949e+3,4.243e-6,4.949e+3
239.39,2.639e+3,4.246e-6,2.639e+3
239.41,1.241e+3,4.249e-6,1.241e+3
239.42,8.118e+2,4.250e-6,8.118e+2
239.44,3.161e+2,4.252e-6,3.161e+2
239.46,1.085e+2,4.255e-6,1.085e+2
239.47,6.068e+1,4.256e-6,6.068e+1
239.49,1.725e+1,4.259e-6,1.725e+1
239.51,4.326e+0,4.261e-6,4.326e+0
239.52,2.067e+0,4.263e-6,2.067e+0
239.54,4.291e-1,4.265e-6,4.291e-1
239.56,7.858e-2,4.268e-6,7.858e-2
239.57,3.208e-2,4.269e-6,3.208e-2
239.59,4.864e-3,4.271e-6,4.864e-3
239.61,6.503e-4,4.274e-6,6.503e-4
239.62,2.269e-4,4.275e-6,2.269e-4
239.64,2.512e-5,4.278e-6,2.512e-5
239.66,2.453e-6,4.280e-6,2.453e-6
239.67,7.311e-7,4.282e-6,7.311e-7
239.69,5.912e-8,4.284e-6,5.912e-8
239.70,1.604e-8,4.285e-6,1.604e-8
239.72,1.074e-9,4.288e-6,1.074e-9
239.74,6.409e-11,4.291e-6,6.409e-11
239.75,1.793e-11,4.292e-6,1.793e-11
239.77,6.534e-11,4.294e-6,6.534e-11
239.79,1.139e-9,4.297e-6,1.139e-9
239.80,4.562e-9,4.298e-6,4.562e-9
239.82,6.667e-8,4.301e-6,6.667e-8
239.84,8.601e-7,4.303e-6,8.601e-7
239.85,2.948e-6,4.305e-6,2.948e-6
239.87,3.154e-5,4.307e-6,3.154e-5
239.89,2.979e-4,4.310e-6,2.979e-4
239.90,8.736e-4,4.311e-6,8.736e-4
239.92,6.843e-3,4.314e-6,6.843e-3
239.94,4.731e-2,4.316e-6,4.731e-2
239.95,1.187e-1,4.317e-6,1.187e-1
239.97,6.807e-1,4.320e-6,6.807e-1
239.99,3.446e+0,4.322e-6,3.446e+0
240.00,7.398e+0,4.324e-6,7.398e+0
240.02,3.105e+1,4.326e-6,3.105e+1
240.04,1.151e+2,4.329e-6,1.151e+2
240.05,2.114e+2,4.330e-6,2.114e+2
240.07,6.496e+2,4.333e-6,6.496e+2
240.09,1.762e+3,4.335e-6,1.762e+3
240.10,2.770e+3,4.336e-6,2.770e+3
240.12,6.232e+3,4.339e-6,6.232e+3
240.13,8.920e+3,4.340e-6,8.920e+3
240.15,1.664e+4,4.343e-6,1.664e+4
240.17,2.741e+4,4.345e-6,2.741e+4
240.18,3.357e+4,4.347e-6,3.357e+4
240.20,4.586e+4,4.349e-6,4.586e+4
240.22,5.530e+4,4.352e-6,5.530e+4
240.23,5.795e+4,4.353e-6,5.795e+4
240.25,5.795e+4,4.356e-6,5.795e+4
240.27,5.117e+4,4.358e-6,5.117e+4
240.28,4.590e+4,4.359e-6,4.590e+4
240.30,3.371e+4,4.362e-6,3.371e+4
240.32,2.211e+4,4.364e-6,2.211e+4
240.33,1.734e+4,4.366e-6,1.734e+4
240.35,1.069e+4,4.368e-6,1.069e+4
240.37,8.198e+3,4.371e-6,8.198e+3
240.38,8.459e+3,4.372e-6,8.459e+3
240.40,1.169e+4,4.375e-6,1.169e+4
240.42,1.782e+4,4.377e-6,1.782e+4
240.43,2.157e+4,4.378e-6,2.157e+4
240.45,2.921e+4,4.381e-6,2.921e+4
240.47,3.515e+4,4.384e-6,3.515e+4
240.48,3.683e+4,4.385e-6,3.683e+4
240.50,3.682e+4,4.387e-6,3.682e+4
240.52,3.251e+4,4.390e-6,3.251e+4
240.53,2.915e+4,4.391e-6,2.915e+4
240.55,2.136e+4,4.394e-6,2.136e+4
240.56,1.744e+4,4.395e-6,1.744e+4
240.58,1.060e+4,4.398e-6,1.060e+4
240.60,5.689e+3,4.400e-6,5.689e+3
240.61,3.978e+3,4.401e-6,3.978e+3
240.63,1.771e+3,4.404e-6,1.771e+3
240.65,6.961e+2,4.406e-6,6.961e+2
240.66,4.165e+2,4.408e-6,4.165e+2
240.68,1.358e+2,4.410e-6,1.358e+2
240.70,3.912e+1,4.413e-6,3.912e+1
240.71,2.003e+1,4.414e-6,2.003e+1
240.73,4.787e+0,4.417e-6,4.787e+0
240.75,1.016e+0,4.419e-6,1.016e+0
240.76,4.639e-1,4.420e-6,4.639e-1
240.78,2.754e-1,4.423e-6,2.754e-1
240.80,1.637e+0,4.426e-6,1.637e+0
240.81,4.448e+0,4.427e-6,4.448e+0
240.83,3.029e+1,4.429e-6,3.029e+1
240.85,1.824e+2,4.432e-6,1.824e+2
240.86,4.274e+2,4.433e-6,4.274e+2
240.88,2.138e+3,4.436e-6,2.138e+3
240.90,9.447e+3,4.438e-6,9.447e+3
240.91,1.896e+4,4.440e-6,1.896e+4
240.93,6.958e+4,4.442e-6,6.958e+4
240.95,2.256e+5,4.445e-6,2.256e+5
240.96,3.879e+5,4.446e-6,3.879e+5
240.98,1.045e+6,4.448e-6,1.045e+6
241.00,2.486e+6,4.451e-6,2.486e+6
241.01,3.660e+6,4.452e-6,3.660e+6
241.03,7.234e+6,4.455e-6,7.234e+6
241.04,9.708e+6,4.456e-6,9.708e+6
241.06,1.594e+7,4.459e-6,1.594e+7
241.08,2.313e+7,4.461e-6,2.313e+7
241.09,2.660e+7,4.462e-6,2.660e+7
241.11,3.217e+7,4.465e-6,3.217e+7
241.13,3.466e+7,4.468e-6,3.466e+7
241.14,3.463e+7,4.469e-6,3.463e+7
241.16,3.280e+7,4.471e-6,3.280e+7
241.18,3.116e+7,4.474e-6,3.116e+7
241.19,3.170e+7,4.475e-6,3.170e+7
241.21,3.826e+7,4.478e-6,3.826e+7
241.23,5.476e+7,4.480e-6,5.476e+7
241.24,6.702e+7,4.482e-6,6.702e+7
241.26,9.773e+7,4.484e-6,9.773e+7
241.28,1.308e+8,4.487e-6,1.308e+8
241.29,1.452e+8,4.488e-6,1.452e+8
241.31,1.638e+8,4.491e-6,1.638e+8
241.33,1.636e+8,4.493e-6,1.636e+8
241.34,1.562e+8,4.494e-6,1.562e+8
241.36,1.297e+8,4.497e-6,1.297e+8
241.38,9.524e+7,4.499e-6,9.524e+7
241.39,7.790e+7,4.501e-6,7.790e+7
241.41,4.751e+7,4.503e-6,4.751e+7
241.43,2.560e+7,4.506e-6,2.560e+7
241.44,1.794e+7,4.507e-6,1.794e+7
241.46,8.033e+6,4.510e-6,8.033e+6
241.47,5.132e+6,4.511e-6,5.132e+6
241.49,1.909e+6,4.513e-6,1.909e+6
241.51,6.272e+5,4.516e-6,6.272e+5
241.52,3.433e+5,4.517e-6,3.433e+5
241.54,9.373e+4,4.520e-6,9.373e+4
241.56,2.261e+4,4.522e-6,2.261e+4
241.57,1.060e+4,4.524e-6,1.060e+4
241.59,2.126e+3,4.526e-6,2.126e+3
241.61,3.765e+2,4.529e-6,3.765e+2
241.62,1.513e+2,4.530e-6,1.513e+2
241.64,2.226e+1,4.533e-6,2.226e+1
241.66,2.897e+0,4.535e-6,2.897e+0
241.67,1.005e+0,4.536e-6,1.005e+0
241.69,1.675e-1,4.539e-6,1.675e-1
241.71,3.889e-1,4.541e-6,3.889e-1
241.72,9.122e-1,4.543e-6,9.122e-1
241.74,4.781e+0,4.545e-6,4.781e+0
241.76,2.223e+1,4.548e-6,2.223e+1
241.77,4.578e+1,4.549e-6,4.578e+1
241.79,1.770e+2,4.552e-6,1.770e+2
241.81,6.052e+2,4.554e-6,6.052e+2
241.82,1.069e+3,4.555e-6,1.069e+3
241.84,3.039e+3,4.558e-6,3.039e+3
241.86,7.642e+3,4.561e-6,7.642e+3
241.87,1.157e+4,4.562e-6,1.157e+4
241.89,2.420e+4,4.564e-6,2.420e+4
241.90,3.342e+4,4.566e-6,3.342e+4
241.92,5.811e+4,4.568e-6,5.811e+4
241.94,8.935e+4,4.571e-6,8.935e+4
241.95,1.058e+5,4.572e-6,1.058e+5
241.97,1.353e+5,4.575e-6,1.353e+5
241.99,1.530e+5,4.577e-6,1.530e+5
242.00,1.554e+5,4.578e-6,1.554e+5
242.02,1.461e+5,4.581e-6,1.461e+5
242.04,1.215e+5,4.583e-6,1.215e+5
242.05,1.058e+5,4.585e-6,1.058e+5
242.07,7.326e+4,4.587e-6,7.326e+4
242.09,4.500e+4,4.590e-6,4.500e+4
242.10,3.382e+4,4.591e-6,3.382e+4
242.12,1.794e+4,4.594e-6,1.794e+4
242.14,9.612e+3,4.596e-6,9.612e+3
242.15,7.613e+3,4.597e-6,7.613e+3
242.17,6.553e+3,4.600e-6,6.553e+3
242.19,7.861e+3,4.603e-6,7.861e+3
242.20,8.922e+3,4.604e-6,8.922e+3
242.22,1.107e+4,4.606e-6,1.107e+4
242.24,1.243e+4,4.609e-6,1.243e+4
242.25,1.261e+4,4.610e-6,1.261e+4
242.27,1.186e+4,4.613e-6,1.186e+4
242.29,9.861e+3,4.615e-6,9.861e+3
242.30,8.590e+3,4.617e-6,8.590e+3
242.32,5.945e+3,4.619e-6,5.945e+3
242.34,3.639e+3,4.622e-6,3.639e+3
242.35,2.719e+3,4.623e-6,2.719e+3
242.37,1.385e+3,4.625e-6,1.385e+3
242.38,9.437e+2,4.627e-6,9.437e+2
242.40,3.998e+2,4.629e-6,3.998e+2
242.42,1.498e+2,4.632e-6,1.498e+2
242.43,8.759e+1,4.633e-6,8.759e+1
242.45,2.731e+1,4.636e-6,2.731e+1
242.47,7.529e+0,4.638e-6,7.529e+0
242.48,3.776e+0,4.640e-6,3.776e+0
242.50,8.662e-1,4.642e-6,8.662e-1
242.52,1.758e-1,4.645e-6,1.758e-1
242.53,7.561e-2,4.646e-6,7.561e-2
242.55,1.277e-2,4.648e-6,1.277e-2
242.57,2.002e-3,4.651e-6,2.002e-3
242.58,1.005e-3,4.652e-6,1.005e-3
242.60,2.800e-3,4.655e-6,2.800e-3
242.62,2.159e-2,4.657e-6,2.159e-2
242.63,5.814e-2,4.659e-6,5.814e-2
242.65,3.851e-1,4.661e-6,3.851e-1
242.67,2.258e+0,4.664e-6,2.258e+0
242.68,5.223e+0,4.665e-6,5.223e+0
242.70,2.550e+1,4.668e-6,2.550e+1
242.72,1.102e+2,4.670e-6,1.102e+2
242.73,2.189e+2,4.671e-6,2.189e+2
242.75,7.880e+2,4.674e-6,7.880e+2
242.77,2.511e+3,4.676e-6,2.511e+3
242.78,4.281e+3,4.678e-6,4.281e+3
242.80,1.136e+4,4.680e-6,1.136e+4
242.81,1.768e+4,4.682e-6,1.768e+4
242.83,3.906e+4,4.684e-6,3.906e+4
242.85,7.641e+4,4.687e-6,7.641e+4
242.86,1.021e+5,4.688e-6,1.021e+5
242.88,1.663e+5,4.690e-6,1.663e+5
242.90,2.398e+5,4.693e-6,2.398e+5
242.91,2.750e+5,4.694e-6,2.750e+5
242.93,3.302e+5,4.697e-6,3.302e+5
242.95,3.510e+5,4.699e-6,3.510e+5
242.96,3.457e+5,4.701e-6,3.457e+5
242.98,3.060e+5,4.703e-6,3.060e+5
243.00,2.398e+5,4.706e-6,2.398e+5
243.01,2.027e+5,4.707e-6,2.027e+5
243.03,1.323e+5,4.710e-6,1.323e+5
243.05,7.641e+4,4.712e-6,7.641e+4
243.06,5.547e+4,4.713e-6,5.547e+4
243.08,2.668e+4,4.716e-6,2.668e+4
243.10,1.136e+4,4.718e-6,1.136e+4
243.11,7.081e+3,4.720e-6,7.081e+3
243.13,2.511e+3,4.722e-6,2.511e+3
243.15,7.880e+2,4.725e-6,7.880e+2
243.16,4.217e+2,4.726e-6,4.217e+2
243.18,1.102e+2,4.729e-6,1.102e+2
243.20,2.550e+1,4.731e-6,2.550e+1
243.21,1.172e+1,4.732e-6,1.172e+1
243.23,2.258e+0,4.735e-6,2.258e+0
243.24,9.468e-1,4.736e-6,9.468e-1
243.26,1.519e-1,4.739e-6,1.519e-1
243.28,2.158e-2,4.741e-6,2.158e-2
243.29,7.768e-3,4.743e-6,7.768e-3
243.31,9.195e-4,4.745e-6,9.195e-4
243.33,1.067e-4,4.748e-6,1.067e-4
243.34,7.016e-5,4.749e-6,7.016e-5
243.36,5.495e-4,4.752e-6,5.495e-4
243.38,6.555e-3,4.754e-6,6.555e-3
243.39,2.168e-2,4.755e-6,2.168e-2
243.41,2.167e-1,4.758e-6,2.167e-1
243.43,1.919e+0,4.760e-6,1.919e+0
243.44,5.455e+0,4.762e-6,5.455e+0
243.46,4.027e+1,4.764e-6,4.027e+1
243.48,2.634e+2,4.767e-6,2.634e+2
243.49,6.436e+2,4.768e-6,6.436e+2
243.51,3.509e+3,4.771e-6,3.509e+3
243.53,1.695e+4,4.773e-6,1.695e+4
243.54,3.561e+4,4.774e-6,3.561e+4
243.56,1.434e+5,4.777e-6,1.434e+5
243.58,5.118e+5,4.780e-6,5.118e+5
243.59,9.239e+5,4.781e-6,9.239e+5
243.61,2.749e+6,4.783e-6,2.749e+6
243.63,7.246e+6,4.786e-6,7.246e+6
243.64,1.124e+7,4.787e-6,1.124e+7
243.66,2.471e+7,4.790e-6,2.471e+7
243.68,4.811e+7,4.792e-6,4.811e+7
243.69,6.415e+7,4.794e-6,6.415e+7
243.71,1.042e+8,4.796e-6,1.042e+8
243.72,1.268e+8,4.797e-6,1.268e+8
243.74,1.717e+8,4.800e-6,1.717e+8
243.76,2.059e+8,4.803e-6,2.059e+8
243.77,2.155e+8,4.804e-6,2.155e+8
243.79,2.155e+8,4.806e-6,2.155e+8
243.81,1.909e+8,4.809e-6,1.909e+8
243.82,1.717e+8,4.810e-6,1.717e+8
243.84,1.268e+8,4.813e-6,1.268e+8
243.86,8.299e+7,4.815e-6,8.299e+7
243.87,6.415e+7,4.817e-6,6.415e+7
243.89,3.501e+7,4.819e-6,3.501e+7
243.91,1.692e+7,4.822e-6,1.692e+7
243.92,1.124e+7,4.823e-6,1.124e+7
243.94,4.531e+6,4.825e-6,4.531e+6
243.96,1.618e+6,4.828e-6,1.618e+6
243.97,9.239e+5,4.829e-6,9.239e+5
243.99,2.751e+5,4.832e-6,2.751e+5
244.01,7.255e+4,4.834e-6,7.255e+4
244.02,3.561e+4,4.836e-6,3.561e+4
244.04,7.831e+3,4.838e-6,7.831e+3
244.06,1.526e+3,4.841e-6,1.526e+3
244.07,6.436e+2,4.842e-6,6.436e+2
244.09,1.046e+2,4.845e-6,1.046e+2
244.11,1.514e+1,4.847e-6,1.514e+1
244.12,5.669e+0,4.848e-6,5.669e+0
244.14,1.810e+0,4.851e-6,1.810e+0
244.15,2.784e+0,4.852e-6,2.784e+0
244.17,1.161e+1,4.855e-6,1.161e+1
244.19,4.633e+1,4.857e-6,4.633e+1
244.20,8.855e+1,4.859e-6,8.855e+1
244.22,2.955e+2,4.861e-6,2.955e+2
244.24,8.744e+2,4.864e-6,8.744e+2
244.25,1.438e+3,4.865e-6,1.438e+3
244.27,3.550e+3,4.867e-6,3.550e+3
244.29,7.771e+3,4.870e-6,7.771e+3
244.30,1.099e+4,4.871e-6,1.099e+4
244.32,2.008e+4,4.874e-6,2.008e+4
244.34,3.252e+4,4.876e-6,3.252e+4
244.35,3.955e+4,4.878e-6,3.955e+4
244.37,5.346e+4,4.880e-6,5.346e+4
244.39,6.405e+4,4.883e-6,6.405e+4
244.40,6.702e+4,4.884e-6,6.702e+4
244.42,6.703e+4,4.887e-6,6.703e+4
244.44,5.945e+4,4.889e-6,5.945e+4
244.45,5.354e+4,4.890e-6,5.354e+4
244.47,3.977e+4,4.893e-6,3.977e+4
244.49,2.646e+4,4.895e-6,2.646e+4
244.50,2.087e+4,4.897e-6,2.087e+4
244.52,1.279e+4,4.899e-6,1.279e+4
244.54,9.736e+3,4.902e-6,9.736e+3
244.55,1.077e+4,4.903e-6,1.077e+4
244.57,2.263e+4,4.906e-6,2.263e+4
244.58,3.806e+4,4.907e-6,3.806e+4
244.60,1.136e+5,4.909e-6,1.136e+5
244.62,3.232e+5,4.912e-6,3.232e+5
244.63,5.263e+5,4.913e-6,5.263e+5
244.65,1.286e+6,4.916e-6,1.286e+6
244.67,2.801e+6,4.918e-6,2.801e+6
244.68,3.955e+6,4.920e-6,3.955e+6
244.70,7.208e+6,4.922e-6,7.208e+6
244.72,1.165e+7,4.925e-6,1.165e+7
244.73,1.417e+7,4.926e-6,1.417e+7
244.75,1.913e+7,4.929e-6,1.913e+7
244.77,2.291e+7,4.931e-6,2.291e+7
244.78,2.396e+7,4.932e-6,2.396e+7
244.80,2.396e+7,4.935e-6,2.396e+7
244.82,2.125e+7,4.937e-6,2.125e+7
244.83,1.913e+7,4.939e-6,1.913e+7
244.85,1.416e+7,4.941e-6,1.416e+7
244.87,9.302e+6,4.944e-6,9.302e+6
244.88,7.206e+6,4.945e-6,7.206e+6
244.90,3.951e+6,4.948e-6,3.951e+6
244.92,1.922e+6,4.950e-6,1.922e+6
244.93,1.281e+6,4.951e-6,1.281e+6
244.95,5.202e+5,4.954e-6,5.202e+5
244.97,1.873e+5,4.957e-6,1.873e+5
244.98,1.075e+5,4.958e-6,1.075e+5
245.00,3.232e+4,4.960e-6,3.232e+4
245.01,1.694e+4,4.962e-6,1.694e+4
245.03,4.255e+3,4.964e-6,4.255e+3
245.05,9.523e+2,4.967e-6,9.523e+2
245.06,4.381e+2,4.968e-6,4.381e+2
245.08,1.273e+2,4.971e-6,1.273e+2
245.10,2.024e+2,4.973e-6,2.024e+2
245.11,3.653e+2,4.974e-6,3.653e+2
245.13,1.192e+3,4.977e-6,1.192e+3
245.15,3.497e+3,4.980e-6,3.497e+3
245.16,5.728e+3,4.981e-6,5.728e+3
245.18,1.405e+4,4.983e-6,1.405e+4
245.20,3.058e+4,4.986e-6,3.058e+4
245.21,4.313e+4,4.987e-6,4.313e+4
245.23,7.845e+4,4.990e-6,7.845e+4
245.25,1.266e+5,4.992e-6,1.266e+5
245.26,1.538e+5,4.994e-6,1.538e+5
245.28,2.074e+5,4.996e-6,2.074e+5
245.30,2.481e+5,4.999e-6,2.481e+5
245.31,2.595e+5,5.000e-6,2.595e+5
245.33,2.595e+5,5.002e-6,2.595e+5
245.35,2.303e+5,5.005e-6,2.303e+5
