Wavelength (nm),Sum(calc),Ag I (6.0e-2),Ag II (9.4e-1)
236.10,1.356e+5,2.640e-7,1.356e+5
236.11,1.894e+5,2.641e-7,1.894e+5
236.13,3.378e+5,2.642e-7,3.378e+5
236.15,5.307e+5,2.644e-7,5.307e+5
236.16,6.338e+5,2.645e-7,6.338e+5
236.18,8.215e+5,2.647e-7,8.215e+5
236.20,9.385e+5,2.649e-7,9.385e+5
236.21,9.582e+5,2.650e-7,9.582e+5
236.23,9.192e+5,2.651e-7,9.192e+5
236.25,8.122e+5,2.653e-7,8.122e+5
236.26,7.567e+5,2.654e-7,7.567e+5
236.28,6.970e+5,2.656e-7,6.970e+5
236.30,7.651e+5,2.657e-7,7.651e+5
236.31,8.574e+5,2.658e-7,8.574e+5
236.33,1.142e+6,2.660e-7,1.142e+6
236.35,1.489e+6,2.662e-7,1.489e+6
236.36,1.647e+6,2.663e-7,1.647e+6
236.38,1.856e+6,2.664e-7,1.856e+6
236.40,1.855e+6,2.666e-7,1.855e+6
236.41,1.773e+6,2.667e-7,1.773e+6
236.43,1.483e+6,2.669e-7,1.483e+6
236.45,1.125e+6,2.671e-7,1.125e+6
236.46,9.565e+5,2.671e-7,9.565e+5
236.48,6.963e+5,2.673e-7,6.963e+5
236.50,5.617e+5,2.675e-7,5.617e+5
236.51,5.361e+5,2.676e-7,5.361e+5
236.53,5.348e+5,2.678e-7,5.348e+5
236.55,5.479e+5,2.679e-7,5.479e+5
236.56,5.438e+5,2.680e-7,5.438e+5
236.58,4.988e+5,2.682e-7,4.988e+5
236.59,4.581e+5,2.683e-7,4.581e+5
236.61,3.526e+5,2.685e-7,3.526e+5
236.63,2.393e+5,2.686e-7,2.393e+5
236.64,1.880e+5,2.687e-7,1.880e+5
236.66,1.053e+5,2.689e-7,1.053e+5
236.68,5.190e+4,2.691e-7,5.190e+4
236.69,3.472e+4,2.692e-7,3.472e+4
236.71,1.411e+4,2.693e-7,1.411e+4
236.73,5.039e+3,2.695e-7,5.039e+3
236.74,2.870e+3,2.696e-7,2.870e+3
236.76,8.454e+2,2.698e-7,8.454e+2
236.78,2.189e+2,2.700e-7,2.189e+2
236.79,1.062e+2,2.700e-7,1.062e+2
236.81,2.267e+1,2.702e-7,2.267e+1
236.83,4.257e+0,2.704e-7,4.257e+0
236.84,1.757e+0,2.705e-7,1.757e+0
236.86,2.721e-1,2.707e-7,2.721e-1
236.88,3.703e-2,2.708e-7,3.703e-2
236.89,1.302e-2,2.709e-7,1.302e-2
236.91,1.461e-3,2.711e-7,1.461e-3
236.93,1.442e-4,2.713e-7,1.442e-4
236.94,4.321e-5,2.714e-7,4.321e-5
236.96,4.333e-6,2.715e-7,4.333e-6
236.98,1.020e-5,2.717e-7,1.020e-5
236.99,3.304e-5,2.718e-7,3.304e-5
237.01,3.290e-4,2.720e-7,3.290e-4
237.02,9.906e-4,2.721e-7,9.906e-4
237.04,8.160e-3,2.722e-7,8.160e-3
237.06,5.915e-2,2.724e-7,5.915e-2
237.07,1.518e-1,2.725e-7,1.518e-1
237.09,9.086e-1,2.727e-7,9.086e-1
237.11,4.785e+0,2.729e-7,4.785e+0
237.12,1.047e+1,2.729e-7,1.047e+1
237.14,4.551e+1,2.731e-7,4.551e+1
237.16,1.741e+2,2.733e-7,1.741e+2
237.17,3.247e+2,2.734e-7,3.247e+2
237.19,1.026e+3,2.736e-7,1.026e+3
237.21,2.851e+3,2.737e-7,2.851e+3
237.22,4.531e+3,2.738e-7,4.531e+3
237.24,1.040e+4,2.740e-7,1.040e+4
237.26,2.100e+4,2.742e-7,2.100e+4
237.27,2.845e+4,2.743e-7,2.845e+4
237.29,4.743e+4,2.744e-7,4.743e+4
237.31,6.959e+4,2.746e-7,6.959e+4
237.32,8.036e+4,2.747e-7,8.036e+4
237.34,9.734e+4,2.749e-7,9.734e+4
237.36,1.038e+5,2.751e-7,1.038e+5
237.37,1.021e+5,2.751e-7,1.021e+5
237.39,8.986e+4,2.753e-7,8.986e+4
237.41,6.959e+4,2.755e-7,6.959e+4
237.42,5.838e+4,2.756e-7,5.838e+4
237.44,3.733e+4,2.758e-7,3.733e+4
237.45,2.845e+4,2.758e-7,2.845e+4
237.47,1.502e+4,2.760e-7,1.502e+4
237.49,6.975e+3,2.762e-7,6.975e+3
237.50,4.531e+3,2.763e-7,4.531e+3
237.52,1.738e+3,2.765e-7,1.738e+3
237.54,5.864e+2,2.766e-7,5.864e+2
237.55,3.247e+2,2.767e-7,3.247e+2
237.57,9.046e+1,2.769e-7,9.046e+1
237.59,2.218e+1,2.771e-7,2.218e+1
237.60,1.047e+1,2.772e-7,1.047e+1
237.62,2.119e+0,2.773e-7,2.119e+0
237.64,3.774e-1,2.775e-7,3.774e-1
237.65,1.518e-1,2.776e-7,1.518e-1
237.67,2.232e-2,2.778e-7,2.232e-2
237.69,2.889e-3,2.780e-7,2.889e-3
237.70,9.906e-4,2.780e-7,9.906e-4
237.72,1.058e-4,2.782e-7,1.058e-4
237.74,9.950e-6,2.784e-7,9.950e-6
237.75,2.908e-6,2.785e-7,2.908e-6
237.77,2.257e-7,2.787e-7,2.257e-7
237.79,1.542e-8,2.788e-7,1.542e-8
237.80,3.841e-9,2.789e-7,3.841e-9
237.82,2.234e-10,2.791e-7,2.234e-10
237.84,1.547e-10,2.793e-7,1.547e-10
237.85,6.309e-10,2.794e-7,6.309e-10
237.87,1.089e-8,2.795e-7,1.089e-8
237.89,1.663e-7,2.797e-7,1.663e-7
237.90,6.198e-7,2.798e-7,6.198e-7
237.92,7.824e-6,2.800e-7,7.824e-6
237.93,2.651e-5,2.801e-7,2.651e-5
237.95,2.767e-4,2.802e-7,2.767e-4
237.97,2.544e-3,2.804e-7,2.544e-3
237.98,7.356e-3,2.805e-7,7.356e-3
238.00,5.592e-2,2.807e-7,5.592e-2
238.02,3.745e-1,2.809e-7,3.745e-1
238.03,9.242e-1,2.809e-7,9.242e-1
238.05,5.118e+0,2.811e-7,5.118e+0
238.07,2.496e+1,2.813e-7,2.496e+1
238.08,5.258e+1,2.814e-7,5.258e+1
238.10,2.121e+2,2.816e-7,2.121e+2
238.12,7.534e+2,2.817e-7,7.534e+2
238.13,1.354e+3,2.818e-7,1.354e+3
238.15,3.978e+3,2.820e-7,3.978e+3
238.17,1.030e+4,2.822e-7,1.030e+4
238.18,1.579e+4,2.823e-7,1.579e+4
238.20,3.379e+4,2.824e-7,3.379e+4
238.22,6.370e+4,2.826e-7,6.370e+4
238.23,8.339e+4,2.827e-7,8.339e+4
238.25,1.300e+5,2.829e-7,1.300e+5
238.27,1.784e+5,2.830e-7,1.784e+5
238.28,1.994e+5,2.831e-7,1.994e+5
238.30,2.263e+5,2.833e-7,2.263e+5
238.32,2.263e+5,2.835e-7,2.263e+5
238.33,2.158e+5,2.836e-7,2.158e+5
238.35,1.784e+5,2.837e-7,1.784e+5
238.36,1.547e+5,2.838e-7,1.547e+5
238.38,1.058e+5,2.840e-7,1.058e+5
238.40,6.370e+4,2.842e-7,6.370e+4
238.41,4.714e+4,2.843e-7,4.714e+4
238.43,2.347e+4,2.845e-7,2.347e+4
238.45,1.030e+4,2.846e-7,1.030e+4
238.46,6.502e+3,2.847e-7,6.502e+3
238.48,2.358e+3,2.849e-7,2.358e+3
238.50,7.534e+2,2.851e-7,7.534e+2
238.51,4.061e+2,2.852e-7,4.061e+2
238.53,1.073e+2,2.853e-7,1.073e+2
238.55,2.496e+1,2.855e-7,2.496e+1
238.56,1.148e+1,2.856e-7,1.148e+1
238.58,2.210e+0,2.858e-7,2.210e+0
238.60,3.745e-1,2.859e-7,3.745e-1
238.61,1.470e-1,2.860e-7,1.470e-1
238.63,2.061e-2,2.862e-7,2.061e-2
238.65,2.549e-3,2.864e-7,2.549e-3
238.66,8.678e-4,2.865e-7,8.678e-4
238.68,2.463e-4,2.866e-7,2.463e-4
238.70,1.453e-3,2.868e-7,1.453e-3
238.71,4.154e-3,2.869e-7,4.154e-3
238.73,3.117e-2,2.871e-7,3.117e-2
238.75,2.063e-1,2.873e-7,2.063e-1
238.76,5.064e-1,2.874e-7,5.064e-1
238.78,2.775e+0,2.875e-7,2.775e+0
238.79,6.196e+0,2.876e-7,6.196e+0
238.81,2.810e+1,2.878e-7,2.810e+1
238.83,1.124e+2,2.880e-7,1.124e+2
238.84,2.144e+2,2.881e-7,2.144e+2
238.86,7.096e+2,2.882e-7,7.096e+2
238.88,2.071e+3,2.884e-7,2.071e+3
238.89,3.374e+3,2.885e-7,3.374e+3
238.91,8.152e+3,2.887e-7,8.152e+3
238.93,1.736e+4,2.888e-7,1.736e+4
238.94,2.417e+4,2.889e-7,2.417e+4
238.96,4.261e+4,2.891e-7,4.261e+4
238.98,6.622e+4,2.893e-7,6.622e+4
238.99,7.875e+4,2.894e-7,7.875e+4
239.01,1.013e+5,2.895e-7,1.013e+5
239.03,1.149e+5,2.897e-7,1.149e+5
239.04,1.168e+5,2.898e-7,1.168e+5
239.06,1.097e+5,2.900e-7,1.097e+5
239.08,9.097e+4,2.902e-7,9.097e+4
239.09,7.917e+4,2.902e-7,7.917e+4
239.11,5.526e+4,2.904e-7,5.526e+4
239.13,3.615e+4,2.906e-7,3.615e+4
239.14,2.977e+4,2.907e-7,2.977e+4
239.16,2.477e+4,2.909e-7,2.477e+4
239.18,3.065e+4,2.910e-7,3.065e+4
239.19,3.751e+4,2.911e-7,3.751e+4
239.21,5.769e+4,2.913e-7,5.769e+4
239.22,6.996e+4,2.914e-7,6.996e+4
239.24,9.505e+4,2.916e-7,9.505e+4
239.26,1.146e+5,2.917e-7,1.146e+5
239.27,1.201e+5,2.918e-7,1.201e+5
239.29,1.201e+5,2.920e-7,1.201e+5
239.31,1.059e+5,2.922e-7,1.059e+5
239.32,9.484e+4,2.923e-7,9.484e+4
239.34,6.925e+4,2.924e-7,6.925e+4
239.36,4.460e+4,2.926e-7,4.460e+4
239.37,3.414e+4,2.927e-7,3.414e+4
239.39,1.820e+4,2.929e-7,1.820e+4
239.41,8.560e+3,2.931e-7,8.560e+3
239.42,5.600e+3,2.931e-7,5.600e+3
239.44,2.181e+3,2.933e-7,2.181e+3
239.46,7.488e+2,2.935e-7,7.488e+2
239.47,4.186e+2,2.936e-7,4.186e+2
239.49,1.190e+2,2.938e-7,1.190e+2
239.51,2.984e+1,2.939e-7,2.984e+1
239.52,1.426e+1,2.940e-7,1.426e+1
239.54,2.960e+0,2.942e-7,2.960e+0
239.56,5.420e-1,2.944e-7,5.420e-1
239.57,2.213e-1,2.945e-7,2.213e-1
239.59,3.355e-2,2.946e-7,3.355e-2
239.61,4.486e-3,2.948e-7,4.486e-3
239.62,1.565e-3,2.949e-7,1.565e-3
239.64,1.733e-4,2.951e-7,1.733e-4
239.66,1.692e-5,2.953e-7,1.692e-5
239.67,5.043e-6,2.953e-7,5.043e-6
239.69,4.078e-7,2.955e-7,4.078e-7
239.70,1.106e-7,2.956e-7,1.106e-7
239.72,7.406e-9,2.958e-7,7.406e-9
239.74,4.421e-10,2.960e-7,4.421e-10
239.75,1.237e-10,2.960e-7,1.237e-10
239.77,4.507e-10,2.962e-7,4.507e-10
239.79,7.855e-9,2.964e-7,7.855e-9
239.80,3.147e-8,2.965e-7,3.147e-8
239.82,4.599e-7,2.967e-7,4.599e-7
239.84,5.933e-6,2.968e-7,5.933e-6
239.85,2.033e-5,2.969e-7,2.033e-5
239.87,2.176e-4,2.971e-7,2.176e-4
239.89,2.055e-3,2.973e-7,2.055e-3
239.90,6.026e-3,2.974e-7,6.026e-3
239.92,4.720e-2,2.975e-7,4.720e-2
239.94,3.263e-1,2.977e-7,3.263e-1
239.95,8.189e-1,2.978e-7,8.189e-1
239.97,4.696e+0,2.980e-7,4.696e+0
239.99,2.377e+1,2.982e-7,2.377e+1
240.00,5.103e+1,2.982e-7,5.103e+1
240.02,2.142e+2,2.984e-7,2.142e+2
240.04,7.938e+2,2.986e-7,7.938e+2
240.05,1.458e+3,2.987e-7,1.458e+3
240.07,4.481e+3,2.989e-7,4.481e+3
240.09,1.216e+4,2.990e-7,1.216e+4
240.10,1.911e+4,2.991e-7,1.911e+4
240.12,4.299e+4,2.993e-7,4.299e+4
240.13,6.153e+4,2.994e-7,6.153e+4
240.15,1.148e+5,2.996e-7,1.148e+5
240.17,1.891e+5,2.997e-7,1.891e+5
240.18,2.316e+5,2.998e-7,2.316e+5
240.20,3.163e+5,3.000e-7,3.163e+5
240.22,3.814e+5,3.002e-7,3.814e+5
240.23,3.997e+5,3.003e-7,3.997e+5
240.25,3.997e+5,3.004e-7,3.997e+5
240.27,3.530e+5,3.006e-7,3.530e+5
240.28,3.166e+5,3.007e-7,3.166e+5
240.30,2.325e+5,3.009e-7,2.325e+5
240.32,1.525e+5,3.011e-7,1.525e+5
240.33,1.196e+5,3.011e-7,1.196e+5
240.35,7.375e+4,3.013e-7,7.375e+4
240.37,5.655e+4,3.015e-7,5.655e+4
240.38,5.835e+4,3.016e-7,5.835e+4
240.40,8.063e+4,3.018e-7,8.063e+4
240.42,1.229e+5,3.019e-7,1.229e+5
240.43,1.488e+5,3.020e-7,1.488e+5
240.45,2.015e+5,3.022e-7,2.015e+5
240.47,2.425e+5,3.024e-7,2.425e+5
240.48,2.540e+5,3.025e-7,2.540e+5
240.50,2.540e+5,3.026e-7,2.540e+5
240.52,2.242e+5,3.028e-7,2.242e+5
240.53,2.011e+5,3.029e-7,2.011e+5
240.55,1.473e+5,3.031e-7,1.473e+5
240.56,1.203e+5,3.032e-7,1.203e+5
240.58,7.313e+4,3.033e-7,7.313e+4
240.60,3.924e+4,3.035e-7,3.924e+4
240.61,2.744e+4,3.036e-7,2.744e+4
240.63,1.222e+4,3.038e-7,1.222e+4
240.65,4.802e+3,3.040e-7,4.802e+3
240.66,2.873e+3,3.040e-7,2.873e+3
240.68,9.371e+2,3.042e-7,9.371e+2
240.70,2.698e+2,3.044e-7,2.698e+2
240.71,1.382e+2,3.045e-7,1.382e+2
240.73,3.302e+1,3.047e-7,3.302e+1
240.75,7.010e+0,3.048e-7,7.010e+0
240.76,3.200e+0,3.049e-7,3.200e+0
240.78,1.900e+0,3.051e-7,1.900e+0
240.80,1.129e+1,3.053e-7,1.129e+1
240.81,3.068e+1,3.054e-7,3.068e+1
240.83,2.090e+2,3.055e-7,2.090e+2
240.85,1.258e+3,3.057e-7,1.258e+3
240.86,2.948e+3,3.058e-7,2.948e+3
240.88,1.475e+4,3.060e-7,1.475e+4
240.90,6.517e+4,3.061e-7,6.517e+4
240.91,1.308e+5,3.062e-7,1.308e+5
240.93,4.800e+5,3.064e-7,4.800e+5
240.95,1.556e+6,3.066e-7,1.556e+6
240.96,2.676e+6,3.067e-7,2.676e+6
240.98,7.206e+6,3.069e-7,7.206e+6
241.00,1.715e+7,3.070e-7,1.715e+7
241.01,2.525e+7,3.071e-7,2.525e+7
241.03,4.990e+7,3.073e-7,4.990e+7
241.04,6.697e+7,3.074e-7,6.697e+7
241.06,1.099e+8,3.076e-7,1.099e+8
241.08,1.595e+8,3.077e-7,1.595e+8
241.09,1.835e+8,3.078e-7,1.835e+8
241.11,2.219e+8,3.080e-7,2.219e+8
241.13,2.391e+8,3.082e-7,2.391e+8
241.14,2.389e+8,3.083e-7,2.389e+8
241.16,2.262e+8,3.084e-7,2.262e+8
241.18,2.150e+8,3.086e-7,2.150e+8
241.19,2.187e+8,3.087e-7,2.187e+8
241.21,2.639e+8,3.089e-7,2.639e+8
241.23,3.777e+8,3.090e-7,3.777e+8
241.24,4.623e+8,3.091e-7,4.623e+8
241.26,6.741e+8,3.093e-7,6.741e+8
241.28,9.021e+8,3.095e-7,9.021e+8
241.29,1.002e+9,3.096e-7,1.002e+9
241.31,1.130e+9,3.098e-7,1.130e+9
241.33,1.129e+9,3.099e-7,1.129e+9
241.34,1.077e+9,3.100e-7,1.077e+9
241.36,8.949e+8,3.102e-7,8.949e+8
241.38,6.569e+8,3.104e-7,6.569e+8
241.39,5.374e+8,3.105e-7,5.374e+8
241.41,3.277e+8,3.106e-7,3.277e+8
241.43,1.766e+8,3.108e-7,1.766e+8
241.44,1.238e+8,3.109e-7,1.238e+8
241.46,5.541e+7,3.111e-7,5.541e+7
241.47,3.540e+7,3.112e-7,3.540e+7
241.49,1.316e+7,3.113e-7,1.316e+7
241.51,4.327e+6,3.115e-7,4.327e+6
241.52,2.368e+6,3.116e-7,2.368e+6
241.54,6.465e+5,3.118e-7,6.465e+5
241.56,1.560e+5,3.119e-7,1.560e+5
241.57,7.315e+4,3.120e-7,7.315e+4
241.59,1.466e+4,3.122e-7,1.466e+4
241.61,2.597e+3,3.124e-7,2.597e+3
241.62,1.043e+3,3.125e-7,1.043e+3
241.64,1.535e+2,3.126e-7,1.535e+2
241.66,1.998e+1,3.128e-7,1.998e+1
241.67,6.930e+0,3.129e-7,6.930e+0
241.69,1.155e+0,3.131e-7,1.155e+0
241.71,2.683e+0,3.133e-7,2.683e+0
241.72,6.293e+0,3.134e-7,6.293e+0
241.74,3.298e+1,3.135e-7,3.298e+1
241.76,1.533e+2,3.137e-7,1.533e+2
241.77,3.158e+2,3.138e-7,3.158e+2
241.79,1.221e+3,3.140e-7,1.221e+3
241.81,4.175e+3,3.141e-7,4.175e+3
241.82,7.372e+3,3.142e-7,7.372e+3
241.84,2.096e+4,3.144e-7,2.096e+4
241.86,5.271e+4,3.146e-7,5.271e+4
241.87,7.982e+4,3.147e-7,7.982e+4
241.89,1.669e+5,3.148e-7,1.669e+5
241.90,2.305e+5,3.149e-7,2.305e+5
241.92,4.008e+5,3.151e-7,4.008e+5
241.94,6.164e+5,3.153e-7,6.164e+5
241.95,7.299e+5,3.154e-7,7.299e+5
241.97,9.333e+5,3.155e-7,9.333e+5
241.99,1.055e+6,3.157e-7,1.055e+6
242.00,1.072e+6,3.158e-7,1.072e+6
242.02,1.008e+6,3.160e-7,1.008e+6
242.04,8.382e+5,3.162e-7,8.382e+5
242.05,7.301e+5,3.163e-7,7.301e+5
242.07,5.053e+5,3.164e-7,5.053e+5
242.09,3.104e+5,3.166e-7,3.104e+5
242.10,2.333e+5,3.167e-7,2.333e+5
242.12,1.237e+5,3.169e-7,1.237e+5
242.14,6.631e+4,3.170e-7,6.631e+4
242.15,5.251e+4,3.171e-7,5.251e+4
242.17,4.520e+4,3.173e-7,4.520e+4
242.19,5.423e+4,3.175e-7,5.423e+4
242.20,6.154e+4,3.176e-7,6.154e+4
242.22,7.636e+4,3.177e-7,7.636e+4
242.24,8.577e+4,3.179e-7,8.577e+4
242.25,8.701e+4,3.180e-7,8.701e+4
242.27,8.178e+4,3.182e-7,8.178e+4
242.29,6.802e+4,3.184e-7,6.802e+4
242.30,5.925e+4,3.184e-7,5.925e+4
242.32,4.100e+4,3.186e-7,4.100e+4
242.34,2.510e+4,3.188e-7,2.510e+4
242.35,1.876e+4,3.189e-7,1.876e+4
242.37,9.552e+3,3.191e-7,9.552e+3
242.38,6.510e+3,3.191e-7,6.510e+3
242.40,2.758e+3,3.193e-7,2.758e+3
242.42,1.033e+3,3.195e-7,1.033e+3
242.43,6.042e+2,3.196e-7,6.042e+2
242.45,1.883e+2,3.198e-7,1.883e+2
242.47,5.194e+1,3.199e-7,5.194e+1
242.48,2.605e+1,3.200e-7,2.605e+1
242.50,5.975e+0,3.202e-7,5.975e+0
242.52,1.212e+0,3.204e-7,1.212e+0
242.53,5.216e-1,3.205e-7,5.216e-1
242.55,8.810e-2,3.206e-7,8.810e-2
242.57,1.381e-2,3.208e-7,1.381e-2
242.58,6.933e-3,3.209e-7,6.933e-3
242.60,1.931e-2,3.211e-7,1.931e-2
242.62,1.489e-1,3.213e-7,1.489e-1
242.63,4.010e-1,3.213e-7,4.010e-1
242.65,2.656e+0,3.215e-7,2.656e+0
242.67,1.557e+1,3.217e-7,1.557e+1
242.68,3.603e+1,3.218e-7,3.603e+1
242.70,1.759e+2,3.220e-7,1.759e+2
242.72,7.604e+2,3.221e-7,7.604e+2
242.73,1.510e+3,3.222e-7,1.510e+3
242.75,5.436e+3,3.224e-7,5.436e+3
242.77,1.732e+4,3.226e-7,1.732e+4
242.78,2.953e+4,3.227e-7,2.953e+4
242.80,7.836e+4,3.228e-7,7.836e+4
242.81,1.219e+5,3.229e-7,1.219e+5
242.83,2.695e+5,3.231e-7,2.695e+5
242.85,5.270e+5,3.233e-7,5.270e+5
242.86,7.042e+5,3.234e-7,7.042e+5
242.88,1.147e+6,3.235e-7,1.147e+6
242.90,1.654e+6,3.237e-7,1.654e+6
242.91,1.897e+6,3.238e-7,1.897e+6
242.93,2.278e+6,3.240e-7,2.278e+6
242.95,2.421e+6,3.242e-7,2.421e+6
242.96,2.385e+6,3.242e-7,2.385e+6
242.98,2.111e+6,3.244e-7,2.111e+6
243.00,1.654e+6,3.246e-7,1.654e+6
243.01,1.398e+6,3.247e-7,1.398e+6
243.03,9.125e+5,3.249e-7,9.125e+5
243.05,5.270e+5,3.250e-7,5.270e+5
243.06,3.826e+5,3.251e-7,3.826e+5
243.08,1.840e+5,3.253e-7,1.840e+5
243.10,7.836e+4,3.255e-7,7.836e+4
243.11,4.884e+4,3.256e-7,4.884e+4
243.13,1.732e+4,3.257e-7,1.732e+4
243.15,5.436e+3,3.259e-7,5.436e+3
243.16,2.909e+3,3.260e-7,2.909e+3
243.18,7.604e+2,3.262e-7,7.604e+2
243.20,1.759e+2,3.264e-7,1.759e+2
243.21,8.083e+1,3.264e-7,8.083e+1
243.23,1.557e+1,3.266e-7,1.557e+1
243.24,6.531e+0,3.267e-7,6.531e+0
243.26,1.048e+0,3.269e-7,1.048e+0
243.28,1.488e-1,3.271e-7,1.488e-1
243.29,5.358e-2,3.271e-7,5.358e-2
243.31,6.342e-3,3.273e-7,6.342e-3
243.33,7.360e-4,3.275e-7,7.360e-4
243.34,4.840e-4,3.276e-7,4.840e-4
243.36,3.790e-3,3.278e-7,3.790e-3
243.38,4.521e-2,3.279e-7,4.521e-2
243.39,1.496e-1,3.280e-7,1.496e-1
243.41,1.495e+0,3.282e-7,1.495e+0
243.43,1.323e+1,3.284e-7,1.323e+1
243.44,3.763e+1,3.285e-7,3.763e+1
243.46,2.778e+2,3.286e-7,2.778e+2
243.48,1.817e+3,3.288e-7,1.817e+3
243.49,4.439e+3,3.289e-7,4.439e+3
243.51,2.421e+4,3.291e-7,2.421e+4
243.53,1.169e+5,3.293e-7,1.169e+5
243.54,2.456e+5,3.293e-7,2.456e+5
243.56,9.894e+5,3.295e-7,9.894e+5
243.58,3.530e+6,3.297e-7,3.530e+6
243.59,6.373e+6,3.298e-7,6.373e+6
243.61,1.896e+7,3.300e-7,1.896e+7
243.63,4.998e+7,3.301e-7,4.998e+7
243.64,7.755e+7,3.302e-7,7.755e+7
243.66,1.704e+8,3.304e-7,1.704e+8
243.67,2.415e+8,3.305e-7,2.415e+8
243.69,4.425e+8,3.307e-7,4.425e+8
243.71,7.185e+8,3.308e-7,7.185e+8
243.72,8.748e+8,3.309e-7,8.748e+8
243.74,1.184e+9,3.311e-7,1.184e+9
243.76,1.420e+9,3.313e-7,1.420e+9
243.77,1.486e+9,3.314e-7,1.486e+9
243.79,1.486e+9,3.315e-7,1.486e+9
243.81,1.317e+9,3.317e-7,1.317e+9
243.82,1.184e+9,3.318e-7,1.184e+9
243.84,8.748e+8,3.320e-7,8.748e+8
243.86,5.725e+8,3.321e-7,5.725e+8
243.87,4.425e+8,3.322e-7,4.425e+8
243.89,2.415e+8,3.324e-7,2.415e+8
243.91,1.167e+8,3.326e-7,1.167e+8
243.92,7.755e+7,3.327e-7,7.755e+7
243.94,3.126e+7,3.329e-7,3.126e+7
243.96,1.116e+7,3.330e-7,1.116e+7
243.97,6.373e+6,3.331e-7,6.373e+6
243.99,1.897e+6,3.333e-7,1.897e+6
244.01,5.005e+5,3.335e-7,5.005e+5
244.02,2.456e+5,3.336e-7,2.456e+5
244.04,5.402e+4,3.337e-7,5.402e+4
244.06,1.052e+4,3.339e-7,1.052e+4
244.07,4.439e+3,3.340e-7,4.439e+3
244.09,7.213e+2,3.342e-7,7.213e+2
244.11,1.044e+2,3.343e-7,1.044e+2
244.12,3.910e+1,3.344e-7,3.910e+1
244.14,1.249e+1,3.346e-7,1.249e+1
244.15,1.921e+1,3.347e-7,1.921e+1
244.17,8.005e+1,3.349e-7,8.005e+1
244.19,3.196e+2,3.350e-7,3.196e+2
244.20,6.108e+2,3.351e-7,6.108e+2
244.22,2.039e+3,3.353e-7,2.039e+3
244.24,6.032e+3,3.355e-7,6.032e+3
244.25,9.917e+3,3.356e-7,9.917e+3
244.27,2.449e+4,3.358e-7,2.449e+4
244.29,5.361e+4,3.359e-7,5.361e+4
244.30,7.581e+4,3.360e-7,7.581e+4
244.32,1.385e+5,3.362e-7,1.385e+5
244.34,2.243e+5,3.364e-7,2.243e+5
244.35,2.728e+5,3.365e-7,2.728e+5
244.37,3.688e+5,3.366e-7,3.688e+5
244.39,4.418e+5,3.368e-7,4.418e+5
244.40,4.623e+5,3.369e-7,4.623e+5
244.42,4.624e+5,3.371e-7,4.624e+5
244.44,4.101e+5,3.372e-7,4.101e+5
244.45,3.693e+5,3.373e-7,3.693e+5
244.47,2.743e+5,3.375e-7,2.743e+5
244.49,1.825e+5,3.377e-7,1.825e+5
244.50,1.439e+5,3.378e-7,1.439e+5
244.52,8.825e+4,3.379e-7,8.825e+4
244.54,6.716e+4,3.381e-7,6.716e+4
244.55,7.428e+4,3.382e-7,7.428e+4
244.57,1.561e+5,3.384e-7,1.561e+5
244.58,2.625e+5,3.385e-7,2.625e+5
244.60,7.835e+5,3.387e-7,7.835e+5
244.62,2.229e+6,3.388e-7,2.229e+6
244.63,3.631e+6,3.389e-7,3.631e+6
244.65,8.873e+6,3.391e-7,8.873e+6
244.67,1.932e+7,3.393e-7,1.932e+7
244.68,2.728e+7,3.394e-7,2.728e+7
244.70,4.972e+7,3.395e-7,4.972e+7
244.72,8.038e+7,3.397e-7,8.038e+7
244.73,9.771e+7,3.398e-7,9.771e+7
244.75,1.319e+8,3.400e-7,1.319e+8
244.77,1.580e+8,3.401e-7,1.580e+8
244.78,1.653e+8,3.402e-7,1.653e+8
244.80,1.653e+8,3.404e-7,1.653e+8
244.82,1.466e+8,3.406e-7,1.466e+8
244.83,1.319e+8,3.407e-7,1.319e+8
244.85,9.770e+7,3.408e-7,9.770e+7
244.87,6.416e+7,3.410e-7,6.416e+7
244.88,4.970e+7,3.411e-7,4.970e+7
244.90,2.726e+7,3.413e-7,2.726e+7
244.92,1.325e+7,3.415e-7,1.325e+7
244.93,8.836e+6,3.415e-7,8.836e+6
244.95,3.588e+6,3.417e-7,3.588e+6
244.97,1.292e+6,3.419e-7,1.292e+6
244.98,7.413e+5,3.420e-7,7.413e+5
245.00,2.229e+5,3.422e-7,2.229e+5
245.01,1.169e+5,3.423e-7,1.169e+5
245.03,2.935e+4,3.424e-7,2.935e+4
245.05,6.569e+3,3.426e-7,6.569e+3
245.06,3.022e+3,3.427e-7,3.022e+3
245.08,8.782e+2,3.429e-7,8.782e+2
245.10,1.396e+3,3.430e-7,1.396e+3
245.11,2.520e+3,3.431e-7,2.520e+3
245.13,8.224e+3,3.433e-7,8.224e+3
245.15,2.412e+4,3.435e-7,2.412e+4
245.16,3.951e+4,3.436e-7,3.951e+4
245.18,9.692e+4,3.437e-7,9.692e+4
245.20,2.109e+5,3.439e-7,2.109e+5
245.21,2.975e+5,3.440e-7,2.975e+5
245.23,5.411e+5,3.442e-7,5.411e+5
245.25,8.732e+5,3.444e-7,8.732e+5
245.26,1.061e+6,3.444e-7,1.061e+6
245.28,1.430e+6,3.446e-7,1.430e+6
245.30,1.712e+6,3.448e-7,1.712e+6
245.31,1.790e+6,3.449e-7,1.790e+6
