Wavelength (nm),Sum(calc),Mg I (8.2e-3),Mg II (9.8e-1),Mg III (1.4e-2),Mg IV (8.2e-35),Mg V (1.2e-81)
253.36,3.319e-29,1.041e-8,1.911e-10,3.319e-29,8.428e-82,3.956e-128
253.38,2.638e-30,1.040e-8,1.913e-10,2.638e-30,8.443e-82,8.666e-128
253.39,7.128e-31,1.040e-8,1.915e-10,7.128e-31,8.451e-82,1.230e-127
253.41,4.784e-32,1.039e-8,1.917e-10,4.784e-32,8.467e-82,2.278e-127
253.43,2.869e-33,1.038e-8,1.920e-10,2.869e-33,8.483e-82,3.771e-127
253.44,4.652e-127,1.037e-8,1.921e-10,2.865e-33,8.491e-82,4.652e-127
253.46,6.510e-127,1.036e-8,1.924e-10,2.858e-33,8.507e-82,6.510e-127
253.48,8.146e-127,1.035e-8,1.927e-10,2.851e-33,8.522e-82,8.146e-127
253.49,8.736e-127,1.034e-8,1.928e-10,2.847e-33,8.530e-82,8.736e-127
253.51,9.240e-127,1.033e-8,1.931e-10,2.840e-33,8.546e-82,9.240e-127
253.53,8.736e-127,1.032e-8,1.933e-10,2.832e-33,8.562e-82,8.736e-127
253.54,8.146e-127,1.032e-8,1.935e-10,2.829e-33,8.570e-82,8.146e-127
253.56,6.510e-127,1.031e-8,1.937e-10,2.821e-33,8.585e-82,6.510e-127
253.58,4.652e-127,1.030e-8,1.940e-10,2.814e-33,8.601e-82,4.652e-127
253.59,3.771e-127,1.029e-8,1.941e-10,2.810e-33,8.609e-82,3.771e-127
253.61,2.278e-127,1.028e-8,1.944e-10,2.803e-33,8.625e-82,2.278e-127
253.63,1.230e-127,1.027e-8,1.947e-10,2.796e-33,8.641e-82,1.230e-127
253.64,8.666e-128,1.026e-8,1.948e-10,2.792e-33,8.648e-82,8.666e-128
253.66,3.956e-128,1.025e-8,1.951e-10,2.785e-33,8.664e-82,3.956e-128
253.68,1.614e-128,1.024e-8,1.953e-10,2.777e-33,8.680e-82,1.614e-128
253.69,9.889e-129,1.024e-8,1.955e-10,2.774e-33,8.688e-82,9.889e-129
253.71,3.411e-129,1.023e-8,1.957e-10,2.766e-33,8.704e-82,3.411e-129
253.73,1.052e-129,1.022e-8,1.960e-10,2.759e-33,8.719e-82,1.052e-129
253.74,5.602e-130,1.021e-8,1.961e-10,2.756e-33,8.727e-82,5.602e-130
253.76,1.460e-130,1.020e-8,1.964e-10,2.748e-33,8.743e-82,1.460e-130
253.78,3.404e-131,1.019e-8,1.967e-10,2.741e-33,8.759e-82,3.404e-131
253.79,1.576e-131,1.018e-8,1.968e-10,2.737e-33,8.767e-82,1.576e-131
253.81,3.104e-132,1.017e-8,1.971e-10,2.730e-33,8.782e-82,3.104e-132
253.83,5.468e-133,1.016e-8,1.973e-10,2.723e-33,8.798e-82,5.468e-133
253.84,2.200e-133,1.016e-8,1.974e-10,2.719e-33,8.806e-82,2.200e-133
253.86,3.276e-134,1.015e-8,1.977e-10,2.712e-33,8.822e-82,3.276e-134
253.88,4.361e-135,1.013e-8,1.980e-10,2.704e-33,8.838e-82,4.361e-135
253.89,1.526e-135,1.013e-8,1.981e-10,2.701e-33,8.845e-82,1.526e-135
253.91,1.717e-136,1.012e-8,1.984e-10,2.693e-33,8.861e-82,1.717e-136
253.93,1.727e-137,1.011e-8,1.986e-10,2.686e-33,8.877e-82,1.727e-137
253.94,5.252e-138,1.010e-8,1.988e-10,2.682e-33,8.885e-82,5.252e-138
253.96,4.466e-139,1.009e-8,1.990e-10,2.675e-33,8.901e-82,4.466e-139
253.98,3.395e-140,1.008e-8,1.993e-10,2.668e-33,8.916e-82,3.395e-140
253.99,8.975e-141,1.008e-8,1.994e-10,2.664e-33,8.924e-82,8.975e-141
254.01,5.768e-142,1.006e-8,1.997e-10,2.657e-33,8.940e-82,5.768e-142
254.02,1.402e-142,1.006e-8,1.998e-10,2.653e-33,8.948e-82,1.402e-142
260.51,1.400e-142,6.575e-9,2.859e-10,2.789e-34,1.406e-81,1.400e-142
260.52,5.602e-142,6.569e-9,2.860e-10,2.753e-34,1.407e-81,5.602e-142
260.54,8.289e-141,6.558e-9,2.863e-10,2.680e-34,1.409e-81,8.289e-141
260.56,1.103e-139,6.548e-9,2.866e-10,2.607e-34,1.410e-81,1.103e-139
260.57,3.870e-139,6.542e-9,2.867e-10,2.570e-34,1.411e-81,3.870e-139
260.59,4.397e-138,6.532e-9,2.870e-10,2.497e-34,1.413e-81,4.397e-138
260.61,4.494e-137,6.521e-9,2.872e-10,2.424e-34,1.414e-81,4.494e-137
260.62,1.381e-136,6.515e-9,2.874e-10,2.387e-34,1.415e-81,1.381e-136
260.64,1.205e-135,6.505e-9,2.876e-10,2.314e-34,1.417e-81,1.205e-135
260.66,9.457e-135,6.494e-9,2.879e-10,2.241e-34,1.418e-81,9.457e-135
260.67,2.547e-134,6.489e-9,2.880e-10,2.204e-34,1.419e-81,2.547e-134
260.69,1.706e-133,6.478e-9,2.883e-10,2.131e-34,1.421e-81,1.706e-133
260.71,1.028e-132,6.467e-9,2.885e-10,2.058e-34,1.422e-81,1.028e-132
260.72,2.426e-132,6.462e-9,2.887e-10,2.021e-34,1.423e-81,2.426e-132
260.74,1.248e-131,6.451e-9,2.889e-10,1.948e-34,1.424e-81,1.248e-131
260.76,5.775e-131,6.440e-9,2.892e-10,1.875e-34,1.426e-81,5.775e-131
260.77,1.194e-130,6.435e-9,2.893e-10,1.838e-34,1.427e-81,1.194e-130
260.79,4.716e-130,6.424e-9,2.896e-10,1.765e-34,1.428e-81,4.716e-130
260.81,1.676e-129,6.413e-9,2.899e-10,1.692e-34,1.430e-81,1.676e-129
260.82,3.037e-129,6.408e-9,2.900e-10,1.655e-34,1.431e-81,3.037e-129
260.84,9.209e-129,6.397e-9,2.903e-10,1.582e-34,1.432e-81,9.209e-129
260.86,2.513e-128,6.387e-9,2.905e-10,1.509e-34,1.434e-81,2.513e-128
260.87,3.989e-128,6.381e-9,2.907e-10,1.473e-34,1.435e-81,3.989e-128
260.89,9.290e-128,6.371e-9,2.909e-10,1.399e-34,1.436e-81,9.290e-128
260.91,1.946e-127,6.360e-9,2.912e-10,1.326e-34,1.438e-81,1.946e-127
260.92,2.708e-127,6.354e-9,2.913e-10,1.290e-34,1.439e-81,2.708e-127
260.94,4.842e-127,6.344e-9,2.916e-10,1.216e-34,1.440e-81,4.842e-127
260.96,7.790e-127,6.333e-9,2.919e-10,1.143e-34,1.442e-81,7.790e-127
260.97,9.496e-127,6.328e-9,2.920e-10,1.107e-34,1.443e-81,9.496e-127
260.99,1.304e-126,6.317e-9,2.923e-10,1.034e-34,1.444e-81,1.304e-126
261.01,1.611e-126,6.306e-9,2.925e-10,9.604e-35,1.446e-81,1.611e-126
261.02,1.721e-126,6.301e-9,2.927e-10,9.238e-35,1.447e-81,1.721e-126
261.04,1.814e-126,6.290e-9,2.929e-10,8.507e-35,1.448e-81,1.814e-126
261.05,1.790e-126,6.285e-9,2.931e-10,8.141e-35,1.449e-81,1.790e-126
261.07,1.611e-126,6.274e-9,2.933e-10,7.409e-35,1.450e-81,1.611e-126
261.09,1.304e-126,6.263e-9,2.936e-10,6.678e-35,1.452e-81,1.304e-126
261.10,1.128e-126,6.258e-9,2.937e-10,6.312e-35,1.453e-81,1.128e-126
261.12,7.790e-127,6.247e-9,2.940e-10,5.580e-35,1.454e-81,7.790e-127
261.14,4.842e-127,6.236e-9,2.943e-10,4.848e-35,1.456e-81,4.842e-127
261.15,3.669e-127,6.231e-9,2.944e-10,4.483e-35,1.457e-81,3.669e-127
261.17,1.946e-127,6.220e-9,2.946e-10,3.751e-35,1.458e-81,1.946e-127
261.19,9.290e-128,6.209e-9,2.949e-10,3.019e-35,1.460e-81,9.290e-128
261.20,6.169e-128,6.204e-9,2.950e-10,2.654e-35,1.461e-81,6.169e-128
261.22,2.513e-128,6.193e-9,2.953e-10,1.922e-35,1.462e-81,2.513e-128
261.24,9.209e-129,6.183e-9,2.956e-10,1.190e-35,1.464e-81,9.209e-129
261.25,5.358e-129,6.177e-9,2.957e-10,8.245e-36,1.465e-81,5.358e-129
261.27,9.288e-37,6.166e-9,2.960e-10,9.288e-37,1.466e-81,1.676e-129
261.29,1.426e-35,6.156e-9,2.962e-10,1.426e-35,1.468e-81,4.716e-130
261.30,5.371e-35,6.150e-9,2.964e-10,5.371e-35,1.469e-81,2.405e-130
261.32,7.044e-34,6.140e-9,2.966e-10,7.044e-34,1.470e-81,5.775e-131
261.34,8.317e-33,6.129e-9,2.969e-10,8.317e-33,1.472e-81,1.248e-131
261.35,2.747e-32,6.123e-9,2.970e-10,2.747e-32,1.473e-81,5.575e-132
261.37,2.771e-31,6.113e-9,2.973e-10,2.771e-31,1.474e-81,1.028e-132
261.39,2.516e-30,6.102e-9,2.976e-10,2.516e-30,1.476e-81,1.706e-133
261.40,7.287e-30,6.097e-9,2.977e-10,7.287e-30,1.476e-81,6.679e-134
261.42,5.652e-29,6.086e-9,2.980e-10,5.652e-29,1.478e-81,9.457e-135
261.44,3.947e-28,6.075e-9,2.982e-10,3.947e-28,1.480e-81,1.205e-135
261.45,1.003e-27,6.070e-9,2.984e-10,1.003e-27,1.480e-81,4.134e-136
261.47,5.980e-27,6.059e-9,2.986e-10,5.980e-27,1.482e-81,4.494e-137
261.49,3.211e-26,6.048e-9,2.989e-10,3.211e-26,1.484e-81,4.397e-138
261.50,7.153e-26,6.043e-9,2.990e-10,7.153e-26,1.484e-81,1.322e-138
261.52,3.281e-25,6.032e-9,2.993e-10,3.281e-25,1.486e-81,1.103e-139
261.54,1.355e-24,6.021e-9,2.996e-10,1.355e-24,1.488e-81,8.289e-141
261.55,2.647e-24,6.016e-9,2.997e-10,2.647e-24,1.488e-81,2.184e-141
261.57,9.338e-24,6.005e-9,3.000e-10,9.338e-24,1.490e-81,1.400e-142
261.59,2.965e-23,5.995e-9,3.002e-10,2.965e-23,1.491e-81,1.399e-142
261.60,5.080e-23,5.989e-9,3.004e-10,5.080e-23,1.492e-81,1.399e-142
261.62,1.378e-22,5.979e-9,3.006e-10,1.378e-22,1.494e-81,1.398e-142
261.64,3.366e-22,5.968e-9,3.009e-10,3.366e-22,1.495e-81,1.398e-142
261.65,5.057e-22,5.962e-9,3.010e-10,5.057e-22,1.496e-81,1.397e-142
261.67,1.055e-21,5.952e-9,3.013e-10,1.055e-21,1.498e-81,1.397e-142
261.68,1.465e-21,5.946e-9,3.014e-10,1.465e-21,1.499e-81,1.397e-142
261.70,2.610e-21,5.936e-9,3.017e-10,2.610e-21,1.500e-81,1.396e-142
261.72,4.188e-21,5.925e-9,3.019e-10,4.188e-21,1.502e-81,1.395e-142
261.73,5.100e-21,5.919e-9,3.021e-10,5.100e-21,1.503e-81,1.395e-142
261.75,6.989e-21,5.909e-9,3.023e-10,6.989e-21,1.504e-81,1.394e-142
261.77,8.623e-21,5.898e-9,3.026e-10,8.623e-21,1.506e-81,1.394e-142
261.78,9.208e-21,5.893e-9,3.027e-10,9.208e-21,1.506e-81,1.394e-142
261.80,9.705e-21,5.882e-9,3.030e-10,9.705e-21,1.508e-81,1.393e-142
261.82,9.208e-21,5.871e-9,3.033e-10,9.208e-21,1.510e-81,1.392e-142
261.83,8.623e-21,5.866e-9,3.034e-10,8.623e-21,1.510e-81,1.392e-142
261.85,6.989e-21,5.855e-9,3.037e-10,6.989e-21,1.512e-81,1.392e-142
261.87,5.100e-21,5.844e-9,3.039e-10,5.100e-21,1.514e-81,1.391e-142
261.88,4.188e-21,5.839e-9,3.041e-10,4.188e-21,1.514e-81,1.391e-142
261.90,2.610e-21,5.828e-9,3.043e-10,2.610e-21,1.516e-81,1.390e-142
261.92,1.465e-21,5.817e-9,3.046e-10,1.465e-21,1.517e-81,1.389e-142
261.93,1.055e-21,5.812e-9,3.047e-10,1.055e-21,1.518e-81,1.389e-142
261.95,5.057e-22,5.801e-9,3.050e-10,5.057e-22,1.520e-81,1.389e-142
261.97,2.182e-22,5.791e-9,3.053e-10,2.182e-22,1.521e-81,1.388e-142
261.98,1.378e-22,5.785e-9,3.054e-10,1.378e-22,1.522e-81,1.388e-142
262.00,5.080e-23,5.774e-9,3.057e-10,5.080e-23,1.524e-81,1.387e-142
262.02,1.686e-23,5.764e-9,3.059e-10,1.686e-23,1.525e-81,1.387e-142
262.03,9.338e-24,5.758e-9,3.061e-10,9.338e-24,1.526e-81,1.386e-142
262.05,2.647e-24,5.748e-9,3.063e-10,2.647e-24,1.528e-81,1.386e-142
262.07,6.756e-25,5.737e-9,3.066e-10,6.756e-25,1.529e-81,1.385e-142
262.08,3.281e-25,5.732e-9,3.067e-10,3.281e-25,1.530e-81,1.385e-142
262.10,7.153e-26,5.721e-9,3.070e-10,7.153e-26,1.532e-81,1.384e-142
262.12,1.404e-26,5.710e-9,3.072e-10,1.404e-26,1.533e-81,1.384e-142
262.13,5.980e-27,5.705e-9,3.074e-10,5.980e-27,1.534e-81,1.383e-142
262.15,1.003e-27,5.694e-9,3.076e-10,1.003e-27,1.536e-81,1.383e-142
262.17,1.513e-28,5.683e-9,3.079e-10,1.513e-28,1.537e-81,1.382e-142
262.18,5.652e-29,5.678e-9,3.080e-10,5.652e-29,1.538e-81,1.382e-142
262.20,7.287e-30,5.667e-9,3.083e-10,7.287e-30,1.540e-81,1.381e-142
262.22,8.459e-31,5.656e-9,3.086e-10,8.459e-31,1.541e-81,1.381e-142
262.23,2.771e-31,5.651e-9,3.087e-10,2.771e-31,1.542e-81,1.380e-142
262.25,2.747e-32,5.640e-9,3.090e-10,2.747e-32,1.543e-81,1.380e-142
262.27,2.452e-33,5.629e-9,3.092e-10,2.452e-33,1.545e-81,1.379e-142
262.28,7.044e-34,5.624e-9,3.094e-10,7.044e-34,1.546e-81,1.379e-142
262.30,5.371e-35,5.613e-9,3.096e-10,5.371e-35,1.547e-81,1.378e-142
262.31,1.426e-35,5.608e-9,3.098e-10,1.426e-35,1.548e-81,1.378e-142
262.33,9.288e-37,5.597e-9,3.100e-10,9.288e-37,1.550e-81,1.377e-142
263.72,1.659e-81,4.851e-9,3.285e-10,,1.659e-81,1.336e-142
263.74,2.684e-80,4.840e-9,3.287e-10,,2.684e-80,1.336e-142
263.76,3.917e-79,4.829e-9,3.290e-10,,3.917e-79,1.335e-142
263.77,1.440e-78,4.824e-9,3.291e-10,,1.440e-78,1.335e-142
263.79,1.800e-77,4.813e-9,3.294e-10,,1.800e-77,1.334e-142
263.81,2.030e-76,4.803e-9,3.297e-10,,2.030e-76,1.334e-142
263.82,6.558e-76,4.797e-9,3.298e-10,,6.558e-76,1.333e-142
263.84,6.336e-75,4.786e-9,3.301e-10,,6.336e-75,1.333e-142
263.86,5.522e-74,4.776e-9,3.303e-10,,5.522e-74,1.332e-142
263.87,1.568e-73,4.770e-9,3.305e-10,,1.568e-73,1.332e-142
263.89,1.171e-72,4.760e-9,3.307e-10,,1.171e-72,1.331e-142
263.91,7.887e-72,4.749e-9,3.310e-10,,7.887e-72,1.331e-142
263.92,1.969e-71,4.743e-9,3.311e-10,,1.969e-71,1.330e-142
263.94,1.136e-70,4.733e-9,3.314e-10,,1.136e-70,1.330e-142
263.96,5.914e-70,4.722e-9,3.316e-10,,5.914e-70,1.329e-142
263.97,1.298e-69,4.717e-9,3.318e-10,,1.298e-69,1.329e-142
263.99,5.788e-69,4.706e-9,3.320e-10,,5.788e-69,1.328e-142
264.01,2.328e-68,4.695e-9,3.323e-10,,2.328e-68,1.328e-142
264.02,4.492e-68,4.690e-9,3.324e-10,,4.492e-68,1.327e-142
264.04,1.548e-67,4.679e-9,3.327e-10,,1.548e-67,1.327e-142
264.06,4.811e-67,4.668e-9,3.330e-10,,4.811e-67,1.326e-142
264.07,8.160e-67,4.663e-9,3.331e-10,,8.160e-67,1.326e-142
264.09,2.173e-66,4.652e-9,3.334e-10,,2.173e-66,1.325e-142
264.11,5.220e-66,4.641e-9,3.336e-10,,5.220e-66,1.325e-142
264.12,7.783e-66,4.636e-9,3.338e-10,,7.783e-66,1.324e-142
264.14,1.602e-65,4.625e-9,3.340e-10,,1.602e-65,1.324e-142
264.16,2.973e-65,4.615e-9,3.343e-10,,2.973e-65,1.323e-142
264.17,3.897e-65,4.609e-9,3.344e-10,,3.897e-65,1.323e-142
264.19,6.198e-65,4.598e-9,3.347e-10,,6.198e-65,1.322e-142
264.21,8.891e-65,4.588e-9,3.350e-10,,8.891e-65,1.322e-142
264.22,1.025e-64,4.582e-9,3.351e-10,,1.025e-64,1.322e-142
264.24,1.259e-64,4.572e-9,3.354e-10,,1.259e-64,1.321e-142
264.25,1.343e-64,4.566e-9,3.355e-10,,1.343e-64,1.321e-142
264.27,1.414e-64,4.556e-9,3.358e-10,,1.414e-64,1.320e-142
264.29,1.343e-64,4.545e-9,3.360e-10,,1.343e-64,1.319e-142
264.30,1.259e-64,4.539e-9,3.362e-10,,1.259e-64,1.319e-142
264.32,1.025e-64,4.529e-9,3.364e-10,,1.025e-64,1.319e-142
264.34,7.519e-65,4.518e-9,3.367e-10,,7.519e-65,1.318e-142
264.35,6.198e-65,4.513e-9,3.368e-10,,6.198e-65,1.318e-142
264.37,3.897e-65,4.502e-9,3.371e-10,,3.897e-65,1.317e-142
264.39,2.210e-65,4.491e-9,3.373e-10,,2.210e-65,1.317e-142
264.40,1.602e-65,4.486e-9,3.375e-10,,1.602e-65,1.316e-142
264.42,7.783e-66,4.475e-9,3.377e-10,,7.783e-66,1.316e-142
264.44,3.411e-66,4.464e-9,3.380e-10,,3.411e-66,1.315e-142
264.45,2.173e-66,4.459e-9,3.381e-10,,2.173e-66,1.315e-142
264.47,8.160e-67,4.448e-9,3.384e-10,,8.160e-67,1.314e-142
264.49,2.764e-67,4.437e-9,3.387e-10,,2.764e-67,1.314e-142
264.50,1.548e-67,4.432e-9,3.388e-10,,1.548e-67,1.313e-142
264.52,4.492e-68,4.421e-9,3.391e-10,,4.492e-68,1.313e-142
264.54,1.176e-68,4.411e-9,3.393e-10,,1.176e-68,1.312e-142
264.55,5.788e-69,4.405e-9,3.395e-10,,5.788e-69,1.312e-142
264.57,1.298e-69,4.394e-9,3.397e-10,,1.298e-69,1.311e-142
264.59,2.626e-70,4.384e-9,3.400e-10,,2.626e-70,1.311e-142
264.60,1.136e-70,4.378e-9,3.401e-10,,1.136e-70,1.310e-142
264.62,1.969e-71,4.368e-9,3.404e-10,,1.969e-71,1.310e-142
264.64,3.078e-72,4.357e-9,3.407e-10,,3.078e-72,1.309e-142
264.65,1.171e-72,4.351e-9,3.408e-10,,1.171e-72,1.309e-142
264.67,1.568e-73,4.341e-9,3.411e-10,,1.568e-73,1.308e-142
264.69,1.895e-74,4.330e-9,3.413e-10,,1.895e-74,1.308e-142
264.70,6.336e-75,4.325e-9,3.415e-10,,6.336e-75,1.307e-142
264.72,6.558e-76,4.314e-9,3.417e-10,,6.558e-76,1.307e-142
264.74,6.128e-77,4.303e-9,3.420e-10,,6.128e-77,1.306e-142
264.75,1.817e-77,4.298e-9,3.421e-10,,1.817e-77,1.306e-142
264.77,3.760e-78,4.287e-9,3.424e-10,,3.760e-78,1.305e-142
264.79,2.856e-77,4.276e-9,3.427e-10,,2.856e-77,1.305e-142
264.80,9.594e-77,4.271e-9,3.428e-10,,9.594e-77,1.304e-142
264.82,1.009e-75,4.260e-9,3.431e-10,,1.009e-75,1.304e-142
264.84,9.584e-75,4.249e-9,3.433e-10,,9.584e-75,1.303e-142
264.85,2.842e-74,4.244e-9,3.434e-10,,2.842e-74,1.303e-142
264.87,2.315e-73,4.233e-9,3.437e-10,,2.315e-73,1.302e-142
264.88,6.360e-73,4.228e-9,3.438e-10,,6.360e-73,1.302e-142
264.90,4.444e-72,4.217e-9,3.441e-10,,4.444e-72,1.301e-142
264.92,2.803e-71,4.206e-9,3.444e-10,,2.803e-71,1.301e-142
264.93,6.775e-71,4.201e-9,3.445e-10,,6.775e-71,1.301e-142
264.95,3.665e-70,4.190e-9,3.448e-10,,3.665e-70,1.300e-142
264.97,1.790e-69,4.180e-9,3.450e-10,,1.790e-69,1.299e-142
264.98,3.807e-69,4.174e-9,3.452e-10,,3.807e-69,1.299e-142
265.00,1.595e-68,4.164e-9,3.454e-10,,1.595e-68,1.299e-142
265.02,6.031e-68,4.153e-9,3.457e-10,,6.031e-68,1.298e-142
265.03,1.129e-67,4.147e-9,3.458e-10,,1.129e-67,1.298e-142
265.05,3.661e-67,4.137e-9,3.461e-10,,3.661e-67,1.297e-142
265.07,1.072e-66,4.126e-9,3.464e-10,,1.072e-66,1.296e-142
265.08,1.765e-66,4.121e-9,3.465e-10,,1.765e-66,1.296e-142
265.10,4.433e-66,4.110e-9,3.468e-10,,4.433e-66,1.296e-142
265.12,1.005e-65,4.099e-9,3.470e-10,,1.005e-65,1.295e-142
265.13,1.457e-65,4.094e-9,3.472e-10,,1.457e-65,1.295e-142
265.15,2.832e-65,4.083e-9,3.474e-10,,2.832e-65,1.294e-142
265.17,4.972e-65,4.072e-9,3.477e-10,,4.972e-65,1.293e-142
265.18,6.340e-65,4.067e-9,3.478e-10,,6.340e-65,1.293e-142
265.20,9.546e-65,4.056e-9,3.481e-10,,9.546e-65,1.293e-142
265.22,1.298e-64,4.045e-9,3.484e-10,,1.298e-64,1.292e-142
265.23,1.456e-64,4.040e-9,3.485e-10,,1.456e-64,1.292e-142
265.25,1.697e-64,4.029e-9,3.488e-10,,1.697e-64,1.291e-142
265.27,1.787e-64,4.019e-9,3.490e-10,,1.787e-64,1.291e-142
265.28,1.764e-64,4.013e-9,3.491e-10,,1.764e-64,1.290e-142
265.30,1.592e-64,4.002e-9,3.494e-10,,1.592e-64,1.290e-142
265.32,1.298e-64,3.992e-9,3.497e-10,,1.298e-64,1.289e-142
265.33,1.127e-64,3.986e-9,3.498e-10,,1.127e-64,1.289e-142
265.35,7.880e-65,3.976e-9,3.501e-10,,7.880e-65,1.288e-142
265.37,4.972e-65,3.965e-9,3.503e-10,,4.972e-65,1.288e-142
265.38,3.801e-65,3.959e-9,3.505e-10,,3.801e-65,1.287e-142
265.40,2.057e-65,3.949e-9,3.507e-10,,2.057e-65,1.287e-142
265.42,1.005e-65,3.938e-9,3.510e-10,,1.005e-65,1.286e-142
265.43,6.761e-66,3.933e-9,3.511e-10,,6.761e-66,1.286e-142
265.45,2.834e-66,3.922e-9,3.514e-10,,2.834e-66,1.285e-142
265.47,1.072e-66,3.911e-9,3.517e-10,,1.072e-66,1.285e-142
265.48,6.345e-67,3.906e-9,3.518e-10,,6.345e-67,1.284e-142
265.50,2.059e-67,3.895e-9,3.521e-10,,2.059e-67,1.284e-142
265.51,1.129e-67,3.890e-9,3.522e-10,,1.129e-67,1.283e-142
265.53,3.525e-10,3.879e-9,3.525e-10,,3.141e-68,1.283e-142
265.55,5.491e-9,3.868e-9,5.491e-9,,7.892e-69,1.282e-142
265.56,2.086e-8,3.863e-9,2.086e-8,,3.807e-69,1.282e-142
265.58,2.790e-7,3.852e-9,2.790e-7,,8.204e-70,1.281e-142
265.60,3.370e-6,3.841e-9,3.370e-6,,1.596e-70,1.281e-142
265.61,1.128e-5,3.836e-9,1.128e-5,,6.775e-71,1.280e-142
265.63,1.170e-4,3.825e-9,1.170e-4,,1.130e-71,1.280e-142
265.65,1.096e-3,3.814e-9,1.096e-3,,1.703e-72,1.279e-142
265.66,3.228e-3,3.809e-9,3.228e-3,,6.360e-73,1.279e-142
265.68,2.596e-2,3.798e-9,2.596e-2,,8.217e-74,1.278e-142
265.70,1.886e-1,3.788e-9,1.886e-1,,9.584e-75,1.278e-142
265.71,4.894e-1,3.782e-9,4.894e-1,,3.150e-75,1.278e-142
265.73,3.053e+0,3.772e-9,3.053e+0,,3.151e-76,1.277e-142
265.75,1.720e+1,3.761e-9,1.720e+1,,2.846e-77,1.276e-142
265.76,3.930e+1,3.755e-9,3.930e+1,,8.230e-78,1.276e-142
265.78,1.901e+2,3.745e-9,1.901e+2,,6.375e-79,1.275e-142
265.80,8.307e+2,3.734e-9,8.307e+2,,4.458e-80,1.275e-142
265.81,1.671e+3,3.729e-9,1.671e+3,,4.454e-80,1.275e-142
265.83,6.270e+3,3.718e-9,6.270e+3,,4.446e-80,1.274e-142
265.85,2.124e+4,3.707e-9,2.124e+4,,4.438e-80,1.273e-142
265.86,3.764e+4,3.702e-9,3.764e+4,,4.434e-80,1.273e-142
265.88,1.095e+5,3.691e-9,1.095e+5,,4.426e-80,1.273e-142
265.90,2.878e+5,3.680e-9,2.878e+5,,4.418e-80,1.272e-142
265.91,4.490e+5,3.675e-9,4.490e+5,,4.414e-80,1.272e-142
265.93,1.013e+6,3.664e-9,1.013e+6,,4.406e-80,1.271e-142
265.95,2.064e+6,3.653e-9,2.064e+6,,4.398e-80,1.270e-142
265.96,2.837e+6,3.648e-9,2.837e+6,,4.394e-80,1.270e-142
265.98,4.963e+6,3.637e-9,4.963e+6,,4.386e-80,1.270e-142
266.00,7.843e+6,3.627e-9,7.843e+6,,4.378e-80,1.269e-142
266.01,9.490e+6,3.621e-9,9.490e+6,,4.374e-80,1.269e-142
266.03,1.288e+7,3.610e-9,1.288e+7,,4.366e-80,1.268e-142
266.05,1.578e+7,3.600e-9,1.578e+7,,4.358e-80,1.268e-142
266.06,1.682e+7,3.594e-9,1.682e+7,,4.354e-80,1.267e-142
266.08,1.769e+7,3.584e-9,1.769e+7,,4.346e-80,1.267e-142
266.10,1.682e+7,3.573e-9,1.682e+7,,4.338e-80,1.266e-142
266.11,1.578e+7,3.567e-9,1.578e+7,,4.334e-80,1.266e-142
266.13,1.288e+7,3.557e-9,1.288e+7,,4.326e-80,1.265e-142
266.14,1.120e+7,3.551e-9,1.120e+7,,4.322e-80,1.265e-142
266.16,7.843e+6,3.541e-9,7.843e+6,,4.314e-80,1.264e-142
266.18,4.963e+6,3.530e-9,4.963e+6,,4.306e-80,1.264e-142
266.19,3.800e+6,3.525e-9,3.800e+6,,4.302e-80,1.263e-142
266.21,2.064e+6,3.514e-9,2.064e+6,,4.294e-80,1.263e-142
266.23,1.013e+6,3.503e-9,1.013e+6,,4.286e-80,1.262e-142
266.24,6.831e+5,3.498e-9,6.831e+5,,4.282e-80,1.262e-142
266.26,2.878e+5,3.487e-9,2.878e+5,,4.274e-80,1.261e-142
266.28,1.095e+5,3.476e-9,1.095e+5,,4.266e-80,1.261e-142
266.29,6.503e+4,3.471e-9,6.503e+4,,4.262e-80,1.260e-142
266.31,2.124e+4,3.460e-9,2.124e+4,,4.254e-80,1.260e-142
266.33,6.270e+3,3.449e-9,6.270e+3,,4.246e-80,1.259e-142
266.34,3.279e+3,3.444e-9,3.279e+3,,4.242e-80,1.259e-142
266.36,8.307e+2,3.433e-9,8.307e+2,,4.234e-80,1.258e-142
266.38,1.901e+2,3.422e-9,1.901e+2,,4.226e-80,1.258e-142
266.39,8.754e+1,3.417e-9,8.754e+1,,4.222e-80,1.257e-142
266.41,1.720e+1,3.406e-9,1.720e+1,,4.214e-80,1.257e-142
266.43,3.053e+0,3.396e-9,3.053e+0,,4.207e-80,1.256e-142
266.44,1.238e+0,3.390e-9,1.238e+0,,4.203e-80,1.256e-142
266.46,1.886e-1,3.380e-9,1.886e-1,,4.195e-80,1.255e-142
266.48,2.596e-2,3.369e-9,2.596e-2,,4.187e-80,1.255e-142
266.49,9.272e-3,3.363e-9,9.272e-3,,4.183e-80,1.255e-142
266.51,1.096e-3,3.353e-9,1.096e-3,,4.175e-80,1.254e-142
266.53,1.170e-4,3.342e-9,1.170e-4,,4.167e-80,1.253e-142
266.54,3.678e-5,3.337e-9,3.678e-5,,4.163e-80,1.253e-142
266.56,3.370e-6,3.326e-9,3.370e-6,,4.155e-80,1.252e-142
266.58,2.790e-7,3.315e-9,2.790e-7,,4.147e-80,1.252e-142
