Wavelength (nm),Sum(calc),Mg I (8.7e-2),Mg II (9.1e-1),Mg III (7.5e-5),Mg IV (2.7e-48),Mg V (2.3e-110)
245.09,6.857e+3,3.334e-8,6.857e+3,5.496e-43,1.277e-108,1.741e-187
245.10,4.573e+3,3.333e-8,4.573e+3,5.458e-43,1.278e-108,1.737e-187
245.12,1.860e+3,3.331e-8,1.860e+3,5.382e-43,1.281e-108,1.731e-187
245.14,6.706e+2,3.328e-8,6.706e+2,5.305e-43,1.283e-108,1.725e-187
245.15,3.850e+2,3.327e-8,3.850e+2,5.267e-43,1.284e-108,1.721e-187
245.17,1.160e+2,3.325e-8,1.160e+2,5.190e-43,1.287e-108,1.715e-187
245.19,3.098e+1,3.322e-8,3.098e+1,5.114e-43,1.289e-108,1.709e-187
245.20,1.531e+1,3.321e-8,1.531e+1,5.076e-43,1.290e-108,1.705e-187
245.22,3.416e+0,3.319e-8,3.416e+0,4.999e-43,1.293e-108,1.699e-187
245.24,6.762e-1,3.316e-8,6.762e-1,4.923e-43,1.295e-108,1.693e-187
245.25,2.876e-1,3.315e-8,2.876e-1,4.884e-43,1.297e-108,1.689e-187
245.27,4.754e-2,3.313e-8,4.754e-2,4.808e-43,1.299e-108,1.683e-187
245.29,6.971e-3,3.310e-8,6.971e-3,4.731e-43,1.302e-108,1.677e-187
245.30,2.552e-3,3.309e-8,2.552e-3,4.693e-43,1.303e-108,1.673e-187
245.32,3.126e-4,3.307e-8,3.126e-4,4.617e-43,1.305e-108,1.667e-187
245.34,3.395e-5,3.304e-8,3.395e-5,4.540e-43,1.308e-108,1.660e-187
245.35,1.070e-5,3.303e-8,1.070e-5,4.502e-43,1.309e-108,1.657e-187
245.37,9.707e-7,3.301e-8,9.707e-7,4.425e-43,1.311e-108,1.651e-187
245.39,7.811e-8,3.298e-8,7.811e-8,4.349e-43,1.314e-108,1.644e-187
245.40,2.118e-8,3.297e-8,2.118e-8,4.310e-43,1.315e-108,1.641e-187
245.42,1.424e-9,3.295e-8,1.424e-9,4.234e-43,1.318e-108,1.635e-187
245.44,8.490e-11,3.292e-8,8.490e-11,4.157e-43,1.320e-108,1.628e-187
245.45,1.982e-11,3.291e-8,1.982e-11,4.119e-43,1.321e-108,1.625e-187
245.47,9.869e-13,3.289e-8,9.869e-13,4.043e-43,1.324e-108,1.619e-187
246.27,9.819e-44,3.192e-8,1.130e-12,9.819e-44,1.423e-108,1.362e-187
246.28,4.368e-43,3.191e-8,1.132e-12,4.368e-43,1.424e-108,1.359e-187
246.30,7.912e-42,3.188e-8,1.135e-12,7.912e-42,1.426e-108,1.353e-187
246.32,1.273e-40,3.186e-8,1.139e-12,1.273e-40,1.429e-108,1.346e-187
246.33,4.887e-40,3.185e-8,1.140e-12,4.887e-40,1.430e-108,1.343e-187
246.35,6.586e-39,3.182e-8,1.144e-12,6.586e-39,1.432e-108,1.337e-187
246.36,2.313e-38,3.181e-8,1.146e-12,2.313e-38,1.434e-108,1.334e-187
246.38,2.611e-37,3.179e-8,1.149e-12,2.611e-37,1.436e-108,1.327e-187
246.40,2.619e-36,3.176e-8,1.153e-12,2.619e-36,1.439e-108,1.321e-187
246.41,7.933e-36,3.175e-8,1.155e-12,7.933e-36,1.440e-108,1.318e-187
246.43,6.663e-35,3.173e-8,1.158e-12,6.663e-35,1.442e-108,1.311e-187
246.45,4.973e-34,3.170e-8,1.162e-12,4.973e-34,1.445e-108,1.305e-187
246.46,1.299e-33,3.169e-8,1.164e-12,1.299e-33,1.446e-108,1.302e-187
246.48,8.122e-33,3.167e-8,1.167e-12,8.122e-33,1.449e-108,1.295e-187
246.50,4.510e-32,3.164e-8,1.171e-12,4.510e-32,1.451e-108,1.289e-187
246.51,1.017e-31,3.163e-8,1.173e-12,1.017e-31,1.452e-108,1.285e-187
246.53,4.728e-31,3.161e-8,1.176e-12,4.728e-31,1.455e-108,1.279e-187
246.55,1.954e-30,3.158e-8,1.180e-12,1.954e-30,1.457e-108,1.273e-187
246.56,3.799e-30,3.157e-8,1.182e-12,3.799e-30,1.458e-108,1.269e-187
246.58,1.315e-29,3.155e-8,1.185e-12,1.315e-29,1.461e-108,1.263e-187
246.60,4.042e-29,3.152e-8,1.189e-12,4.042e-29,1.463e-108,1.257e-187
246.61,6.780e-29,3.151e-8,1.190e-12,6.780e-29,1.465e-108,1.253e-187
246.63,1.746e-28,3.149e-8,1.194e-12,1.746e-28,1.467e-108,1.247e-187
246.65,3.994e-28,3.146e-8,1.198e-12,3.994e-28,1.470e-108,1.241e-187
246.66,5.780e-28,3.145e-8,1.199e-12,5.780e-28,1.471e-108,1.237e-187
246.68,1.107e-27,3.142e-8,1.203e-12,1.107e-27,1.473e-108,1.231e-187
246.70,1.885e-27,3.140e-8,1.207e-12,1.885e-27,1.476e-108,1.225e-187
246.71,2.353e-27,3.139e-8,1.208e-12,2.353e-27,1.477e-108,1.221e-187
246.73,3.355e-27,3.136e-8,1.212e-12,3.355e-27,1.479e-108,1.215e-187
246.75,4.250e-27,3.134e-8,1.216e-12,4.250e-27,1.482e-108,1.209e-187
246.76,4.576e-27,3.133e-8,1.217e-12,4.576e-27,1.483e-108,1.205e-187
246.78,4.855e-27,3.130e-8,1.221e-12,4.855e-27,1.486e-108,1.199e-187
246.80,4.576e-27,3.128e-8,1.224e-12,4.576e-27,1.488e-108,1.193e-187
246.81,4.250e-27,3.127e-8,1.226e-12,4.250e-27,1.489e-108,1.189e-187
246.83,3.355e-27,3.124e-8,1.230e-12,3.355e-27,1.492e-108,1.183e-187
246.85,2.353e-27,3.122e-8,1.233e-12,2.353e-27,1.494e-108,1.177e-187
246.86,1.885e-27,3.121e-8,1.235e-12,1.885e-27,6.410e-108,1.173e-187
246.88,1.107e-27,3.118e-8,1.239e-12,1.107e-27,1.080e-106,1.167e-187
246.90,5.780e-28,3.116e-8,1.242e-12,5.780e-28,1.618e-105,1.160e-187
246.91,3.994e-28,3.115e-8,1.244e-12,3.994e-28,5.991e-105,1.157e-187
246.93,1.746e-28,3.112e-8,1.248e-12,1.746e-28,7.522e-104,1.151e-187
246.95,6.780e-29,3.110e-8,1.251e-12,6.780e-29,8.395e-103,1.144e-187
246.96,4.042e-29,3.109e-8,1.253e-12,4.042e-29,2.684e-102,1.141e-187
246.98,1.315e-29,3.106e-8,1.257e-12,1.315e-29,2.511e-101,1.135e-187
246.99,7.172e-30,3.105e-8,1.258e-12,7.172e-30,7.347e-101,1.132e-187
247.01,1.954e-30,3.103e-8,1.262e-12,1.954e-30,5.761e-100,1.125e-187
247.03,4.728e-31,3.100e-8,1.266e-12,4.728e-31,4.016e-99,1.119e-187
247.04,2.225e-31,3.099e-8,1.267e-12,2.225e-31,1.015e-98,1.116e-187
247.06,4.510e-32,3.097e-8,1.271e-12,4.510e-32,5.927e-98,1.109e-187
247.08,8.122e-33,3.094e-8,1.274e-12,8.122e-33,3.079e-97,1.103e-187
247.09,3.297e-33,3.093e-8,1.276e-12,3.297e-33,6.714e-97,1.100e-187
247.11,4.973e-34,3.091e-8,1.280e-12,4.973e-34,2.923e-96,1.093e-187
247.13,6.663e-35,3.088e-8,1.283e-12,6.663e-35,1.131e-95,1.087e-187
247.14,2.333e-35,3.087e-8,1.285e-12,2.333e-35,2.129e-95,1.084e-187
247.16,2.619e-36,3.085e-8,1.289e-12,2.619e-36,6.908e-95,1.077e-187
247.18,2.611e-37,3.082e-8,1.292e-12,2.611e-37,1.992e-94,1.071e-187
247.19,7.887e-38,3.081e-8,1.294e-12,7.887e-38,3.237e-94,1.068e-187
247.21,6.586e-39,3.079e-8,1.298e-12,6.586e-39,7.824e-94,1.061e-187
247.23,4.887e-40,3.076e-8,1.301e-12,4.887e-40,1.681e-93,1.055e-187
247.24,1.273e-40,3.075e-8,1.303e-12,1.273e-40,2.358e-93,1.051e-187
247.26,7.912e-42,3.072e-8,1.307e-12,7.912e-42,4.247e-93,1.045e-187
247.28,4.368e-43,3.070e-8,1.310e-12,4.368e-43,6.800e-93,1.039e-187
247.29,8.233e-93,3.069e-8,1.312e-12,4.334e-43,8.233e-93,1.035e-187
247.31,1.105e-92,3.066e-8,1.316e-12,4.264e-43,1.105e-92,1.029e-187
247.33,1.319e-92,3.064e-8,1.319e-12,4.195e-43,1.319e-92,1.023e-187
247.34,1.378e-92,3.063e-8,1.321e-12,4.160e-43,1.378e-92,1.019e-187
247.36,1.380e-92,3.060e-8,1.324e-12,4.091e-43,1.380e-92,1.013e-187
247.38,1.233e-92,3.058e-8,1.328e-12,4.022e-43,1.233e-92,1.007e-187
247.39,1.120e-92,3.057e-8,1.330e-12,3.987e-43,1.120e-92,1.003e-187
247.41,8.701e-93,3.054e-8,1.333e-12,3.918e-43,8.701e-93,9.970e-188
247.43,6.722e-93,3.052e-8,1.337e-12,3.848e-43,6.722e-93,9.906e-188
247.44,6.247e-93,3.051e-8,1.339e-12,3.814e-43,6.247e-93,9.874e-188
247.46,6.908e-93,3.048e-8,1.342e-12,3.744e-43,6.908e-93,9.810e-188
247.48,1.037e-92,3.046e-8,1.346e-12,3.675e-43,1.037e-92,9.746e-188
247.49,1.331e-92,3.045e-8,1.348e-12,3.640e-43,1.331e-92,9.714e-188
247.51,2.158e-92,3.042e-8,1.351e-12,3.571e-43,2.158e-92,9.650e-188
247.53,3.219e-92,3.040e-8,1.355e-12,3.502e-43,3.219e-92,9.585e-188
247.54,3.776e-92,3.039e-8,1.357e-12,3.467e-43,3.776e-92,9.553e-188
247.56,4.769e-92,3.036e-8,1.360e-12,3.398e-43,4.769e-92,9.489e-188
247.58,5.361e-92,3.034e-8,1.364e-12,3.328e-43,5.361e-92,9.425e-188
247.59,5.440e-92,3.033e-8,1.366e-12,3.294e-43,5.440e-92,9.393e-188
247.61,5.130e-92,3.030e-8,1.369e-12,3.224e-43,5.130e-92,9.329e-188
247.62,4.767e-92,3.029e-8,1.371e-12,3.190e-43,4.767e-92,9.297e-188
247.64,3.769e-92,3.027e-8,1.374e-12,3.120e-43,3.769e-92,9.233e-188
247.66,2.649e-92,3.024e-8,1.378e-12,3.051e-43,2.649e-92,9.169e-188
247.67,2.126e-92,3.023e-8,1.380e-12,3.016e-43,2.126e-92,9.137e-188
247.69,1.253e-92,3.021e-8,1.383e-12,2.947e-43,1.253e-92,9.073e-188
247.71,6.568e-93,3.018e-8,1.387e-12,2.878e-43,6.568e-93,9.009e-188
247.72,4.550e-93,3.017e-8,1.389e-12,2.843e-43,4.550e-93,8.977e-188
247.74,1.999e-93,3.015e-8,1.392e-12,2.773e-43,1.999e-93,8.912e-188
247.76,7.813e-94,3.012e-8,1.396e-12,2.704e-43,7.813e-94,8.848e-188
247.77,4.674e-94,3.011e-8,1.398e-12,2.669e-43,4.674e-94,8.816e-188
247.79,1.531e-94,3.009e-8,1.401e-12,2.600e-43,1.531e-94,8.752e-188
247.81,4.461e-95,3.006e-8,1.405e-12,2.531e-43,4.461e-95,8.688e-188
247.82,2.304e-95,3.005e-8,1.407e-12,2.496e-43,2.304e-95,8.656e-188
247.84,5.628e-96,3.002e-8,1.410e-12,2.427e-43,5.628e-96,8.592e-188
247.86,1.222e-96,3.000e-8,1.414e-12,2.357e-43,1.222e-96,8.528e-188
247.87,5.451e-97,2.999e-8,1.416e-12,2.323e-43,5.451e-97,8.496e-188
247.89,9.928e-98,2.996e-8,1.419e-12,2.253e-43,9.928e-98,8.432e-188
247.91,1.608e-98,2.994e-8,1.423e-12,2.184e-43,1.608e-98,8.368e-188
247.92,6.190e-99,2.993e-8,1.425e-12,2.149e-43,6.190e-99,8.335e-188
247.94,8.405e-100,2.990e-8,1.428e-12,2.080e-43,8.405e-100,8.271e-188
247.96,1.015e-100,2.988e-8,1.432e-12,2.011e-43,1.015e-100,8.207e-188
247.97,3.374e-101,2.987e-8,1.433e-12,1.976e-43,3.374e-101,8.175e-188
247.99,3.415e-102,2.984e-8,1.437e-12,1.907e-43,3.415e-102,8.111e-188
248.01,3.074e-103,2.982e-8,1.441e-12,1.837e-43,3.074e-103,8.047e-188
248.02,8.824e-104,2.981e-8,1.442e-12,1.803e-43,8.824e-104,8.015e-188
248.04,6.659e-105,2.978e-8,1.446e-12,1.733e-43,6.659e-105,7.951e-188
248.06,4.469e-106,2.976e-8,1.450e-12,1.664e-43,4.469e-106,7.887e-188
248.07,1.108e-106,2.975e-8,1.451e-12,1.629e-43,1.108e-106,7.855e-188
248.09,6.232e-108,2.972e-8,1.455e-12,1.560e-43,6.232e-108,7.791e-188
248.54,2.318e-48,2.918e-8,1.535e-12,2.318e-48,9.523e-108,6.348e-188
248.55,1.004e-47,2.917e-8,1.537e-12,1.004e-47,9.596e-108,6.316e-188
248.57,1.725e-46,2.914e-8,1.541e-12,1.725e-46,9.742e-108,6.252e-188
248.59,2.639e-45,2.912e-8,1.544e-12,2.639e-45,9.888e-108,6.188e-188
248.60,9.882e-45,2.911e-8,1.546e-12,9.882e-45,9.962e-108,6.156e-188
248.62,1.270e-43,2.908e-8,1.550e-12,1.270e-43,1.011e-107,6.092e-188
248.64,1.454e-42,2.906e-8,1.553e-12,1.454e-42,1.025e-107,6.028e-188
248.65,4.709e-42,2.905e-8,1.555e-12,4.709e-42,1.033e-107,5.996e-188
248.67,4.529e-41,2.902e-8,1.558e-12,4.529e-41,1.047e-107,5.932e-188
248.69,3.878e-40,2.900e-8,1.562e-12,3.878e-40,1.062e-107,5.868e-188
248.70,1.086e-39,2.899e-8,1.564e-12,1.086e-39,1.069e-107,5.835e-188
248.72,7.816e-39,2.896e-8,1.567e-12,7.816e-39,1.084e-107,5.771e-188
248.74,5.007e-38,2.894e-8,1.571e-12,5.007e-38,1.099e-107,5.707e-188
248.75,1.213e-37,2.893e-8,1.573e-12,1.213e-37,1.106e-107,5.675e-188
248.77,6.530e-37,2.890e-8,1.576e-12,6.530e-37,1.120e-107,5.611e-188
248.79,3.130e-36,2.888e-8,1.580e-12,3.130e-36,1.135e-107,5.547e-188
248.80,6.560e-36,2.887e-8,1.582e-12,6.560e-36,1.142e-107,5.515e-188
248.82,2.641e-35,2.884e-8,1.585e-12,2.641e-35,1.157e-107,5.451e-188
248.84,9.470e-35,2.882e-8,1.589e-12,9.470e-35,1.172e-107,5.387e-188
248.85,1.717e-34,2.881e-8,1.591e-12,1.717e-34,1.179e-107,5.355e-188
248.87,5.172e-34,2.878e-8,1.594e-12,5.172e-34,1.194e-107,5.291e-188
248.88,8.593e-34,2.877e-8,1.596e-12,8.593e-34,1.201e-107,5.259e-188
248.90,2.175e-33,2.875e-8,1.600e-12,2.175e-33,1.216e-107,5.194e-188
248.92,4.902e-33,2.872e-8,1.603e-12,4.902e-33,1.230e-107,5.130e-188
248.93,7.045e-33,2.871e-8,1.605e-12,7.045e-33,1.237e-107,5.098e-188
248.95,1.334e-32,2.868e-8,1.608e-12,1.334e-32,1.252e-107,5.034e-188
248.97,2.249e-32,2.866e-8,1.612e-12,2.249e-32,1.267e-107,4.970e-188
248.98,2.796e-32,2.865e-8,1.614e-12,2.796e-32,1.274e-107,4.938e-188
249.00,3.961e-32,2.862e-8,1.617e-12,3.961e-32,1.289e-107,4.874e-188
249.02,4.995e-32,2.860e-8,1.621e-12,4.995e-32,1.303e-107,4.810e-188
249.03,5.371e-32,2.859e-8,1.623e-12,5.371e-32,1.311e-107,4.778e-188
249.05,5.692e-32,2.856e-8,1.626e-12,5.692e-32,1.325e-107,4.714e-188
249.07,5.371e-32,2.854e-8,1.630e-12,5.371e-32,1.340e-107,4.650e-188
249.08,4.995e-32,2.853e-8,1.632e-12,4.995e-32,1.347e-107,4.618e-188
249.10,3.961e-32,2.850e-8,1.635e-12,3.961e-32,1.362e-107,4.553e-188
249.12,2.796e-32,2.848e-8,1.639e-12,2.796e-32,1.376e-107,4.489e-188
249.13,2.249e-32,2.847e-8,1.641e-12,2.249e-32,1.384e-107,4.457e-188
249.15,1.334e-32,2.844e-8,1.644e-12,1.334e-32,1.398e-107,4.393e-188
249.17,7.045e-33,2.842e-8,1.648e-12,7.045e-33,1.413e-107,4.329e-188
249.18,4.902e-33,2.841e-8,1.650e-12,4.902e-33,1.420e-107,4.297e-188
249.20,2.175e-33,2.838e-8,1.653e-12,2.175e-33,1.435e-107,4.233e-188
249.22,8.593e-34,2.836e-8,1.657e-12,8.593e-34,1.450e-107,4.169e-188
249.23,5.172e-34,2.835e-8,1.659e-12,5.172e-34,1.457e-107,4.137e-188
249.25,1.717e-34,2.832e-8,1.662e-12,1.717e-34,1.471e-107,4.073e-188
249.27,5.074e-35,2.830e-8,1.666e-12,5.074e-35,1.486e-107,4.009e-188
249.28,2.641e-35,2.829e-8,1.667e-12,2.641e-35,1.493e-107,3.976e-188
249.30,6.560e-36,2.826e-8,1.671e-12,6.560e-36,1.508e-107,3.912e-188
249.32,1.451e-36,2.824e-8,1.675e-12,1.451e-36,1.523e-107,3.848e-188
249.33,6.530e-37,2.823e-8,1.676e-12,6.530e-37,1.530e-107,3.816e-188
249.35,1.213e-37,2.820e-8,1.680e-12,1.213e-37,1.545e-107,3.752e-188
249.37,2.007e-38,2.818e-8,1.684e-12,2.007e-38,1.559e-107,3.688e-188
249.38,7.816e-39,2.817e-8,1.685e-12,7.816e-39,1.567e-107,3.656e-188
249.40,1.086e-39,2.814e-8,1.689e-12,1.086e-39,1.581e-107,3.592e-188
249.42,1.345e-40,2.812e-8,1.692e-12,1.345e-40,1.596e-107,3.528e-188
249.43,4.529e-41,2.811e-8,1.694e-12,4.529e-41,1.603e-107,3.496e-188
249.45,4.709e-42,2.808e-8,1.698e-12,4.709e-42,1.618e-107,3.432e-188
249.47,4.360e-43,2.806e-8,1.701e-12,4.360e-43,1.632e-107,3.367e-188
249.48,1.270e-43,2.805e-8,1.703e-12,1.270e-43,1.640e-107,3.335e-188
249.50,9.882e-45,2.802e-8,1.707e-12,9.882e-45,1.654e-107,3.271e-188
249.52,6.845e-46,2.800e-8,1.710e-12,6.845e-46,1.669e-107,3.207e-188
249.53,1.725e-46,2.798e-8,1.712e-12,1.725e-46,1.676e-107,3.175e-188
249.55,1.004e-47,2.796e-8,1.716e-12,1.004e-47,1.691e-107,3.111e-188
250.23,9.316e-189,2.714e-8,1.837e-12,9.069e-45,2.188e-107,9.316e-189
250.24,4.069e-188,2.713e-8,1.839e-12,9.202e-45,2.195e-107,4.069e-188
250.26,7.125e-187,2.710e-8,1.842e-12,9.468e-45,2.210e-107,7.125e-187
250.28,1.113e-185,2.708e-8,1.846e-12,9.735e-45,2.225e-107,1.113e-185
250.29,4.212e-185,2.707e-8,1.848e-12,9.868e-45,2.232e-107,4.212e-185
250.31,5.540e-184,2.704e-8,1.851e-12,1.013e-44,2.247e-107,5.540e-184
250.33,6.497e-183,2.702e-8,1.855e-12,1.040e-44,2.261e-107,6.497e-183
250.34,2.131e-182,2.701e-8,1.857e-12,1.053e-44,2.269e-107,2.131e-182
250.36,2.105e-181,2.698e-8,1.860e-12,1.080e-44,2.283e-107,2.105e-181
250.38,1.855e-180,2.696e-8,1.864e-12,1.107e-44,2.298e-107,1.855e-180
250.39,5.273e-180,2.695e-8,1.866e-12,1.120e-44,2.305e-107,5.273e-180
250.41,3.911e-179,2.692e-8,1.869e-12,1.147e-44,2.320e-107,3.911e-179
250.43,2.588e-178,2.690e-8,1.873e-12,1.173e-44,2.334e-107,2.588e-178
250.44,6.376e-178,2.689e-8,1.875e-12,1.187e-44,2.342e-107,6.376e-178
250.46,3.552e-177,2.686e-8,1.878e-12,1.213e-44,2.356e-107,3.552e-177
250.48,1.765e-176,2.684e-8,1.882e-12,1.240e-44,2.371e-107,1.765e-176
250.49,3.769e-176,2.683e-8,1.884e-12,1.253e-44,2.378e-107,3.769e-176
250.51,1.577e-175,2.680e-8,1.887e-12,1.280e-44,2.393e-107,1.577e-175
250.53,5.886e-175,2.678e-8,1.891e-12,1.307e-44,2.407e-107,5.886e-175
250.54,1.089e-174,2.677e-8,1.893e-12,1.320e-44,2.415e-107,1.089e-174
250.56,3.423e-174,2.674e-8,1.896e-12,1.346e-44,2.429e-107,3.423e-174
250.58,9.595e-174,2.672e-8,1.900e-12,1.373e-44,2.444e-107,9.595e-174
250.59,1.539e-173,2.671e-8,1.901e-12,1.386e-44,2.451e-107,1.539e-173
250.61,3.632e-173,2.668e-8,1.905e-12,1.413e-44,2.466e-107,3.632e-173
250.63,7.646e-173,2.666e-8,1.909e-12,1.440e-44,2.481e-107,7.646e-173
250.64,1.063e-172,2.665e-8,1.910e-12,1.453e-44,2.488e-107,1.063e-172
250.66,1.884e-172,2.662e-8,1.914e-12,1.480e-44,2.503e-107,1.884e-172
250.68,2.978e-172,2.660e-8,1.918e-12,1.506e-44,2.517e-107,2.978e-172
250.69,3.588e-172,2.658e-8,1.919e-12,1.520e-44,2.524e-107,3.588e-172
250.71,4.777e-172,2.656e-8,1.923e-12,1.546e-44,2.539e-107,4.777e-172
250.73,5.672e-172,2.654e-8,1.926e-12,1.573e-44,2.554e-107,5.672e-172
250.74,5.921e-172,2.652e-8,1.928e-12,1.586e-44,2.561e-107,5.921e-172
250.76,5.921e-172,2.650e-8,1.932e-12,1.613e-44,2.576e-107,5.921e-172
250.78,5.280e-172,2.648e-8,1.935e-12,1.640e-44,2.590e-107,5.280e-172
250.79,4.777e-172,2.646e-8,1.937e-12,1.653e-44,2.598e-107,4.777e-172
250.81,3.588e-172,2.644e-8,1.941e-12,1.680e-44,2.612e-107,3.588e-172
250.82,2.978e-172,2.643e-8,1.943e-12,1.693e-44,2.620e-107,2.978e-172
250.84,1.884e-172,2.640e-8,1.946e-12,1.719e-44,2.634e-107,1.884e-172
250.86,1.063e-172,2.638e-8,1.950e-12,1.746e-44,2.649e-107,1.063e-172
250.87,7.646e-173,2.637e-8,1.951e-12,1.759e-44,2.656e-107,7.646e-173
250.89,3.632e-173,2.634e-8,1.955e-12,1.786e-44,2.671e-107,3.632e-173
250.91,1.539e-173,2.632e-8,1.959e-12,1.813e-44,2.685e-107,1.539e-173
250.92,9.595e-174,2.631e-8,1.960e-12,1.826e-44,2.693e-107,9.595e-174
250.94,3.423e-174,2.628e-8,1.964e-12,1.853e-44,2.707e-107,3.423e-174
250.96,1.089e-174,2.626e-8,1.968e-12,1.879e-44,2.722e-107,1.089e-174
250.97,5.886e-175,2.625e-8,1.969e-12,1.893e-44,2.729e-107,5.886e-175
250.99,1.577e-175,2.622e-8,1.973e-12,1.919e-44,2.744e-107,1.577e-175
251.01,3.769e-176,2.620e-8,1.976e-12,1.946e-44,2.759e-107,3.769e-176
251.02,1.765e-176,2.619e-8,1.978e-12,1.959e-44,2.766e-107,1.765e-176
251.04,3.552e-177,2.616e-8,1.982e-12,1.986e-44,2.780e-107,3.552e-177
251.06,6.376e-178,2.614e-8,1.985e-12,2.013e-44,2.795e-107,6.376e-178
251.07,2.588e-178,2.613e-8,1.987e-12,2.026e-44,2.802e-107,2.588e-178
251.09,3.911e-179,2.610e-8,1.991e-12,2.053e-44,2.817e-107,3.911e-179
251.11,5.273e-180,2.608e-8,1.994e-12,2.079e-44,2.832e-107,5.273e-180
251.12,1.855e-180,2.607e-8,1.996e-12,2.093e-44,2.839e-107,1.855e-180
251.14,2.105e-181,2.604e-8,2.000e-12,2.119e-44,2.854e-107,2.105e-181
251.16,2.131e-182,2.602e-8,2.003e-12,2.146e-44,2.868e-107,2.131e-182
251.17,6.497e-183,2.601e-8,2.005e-12,2.159e-44,2.876e-107,6.497e-183
251.19,5.540e-184,2.598e-8,2.009e-12,2.186e-44,2.890e-107,5.540e-184
251.21,4.212e-185,2.596e-8,2.012e-12,2.212e-44,2.905e-107,4.212e-185
251.22,1.113e-185,2.595e-8,2.014e-12,2.226e-44,2.912e-107,1.113e-185
251.24,7.125e-187,2.592e-8,2.018e-12,2.252e-44,2.927e-107,7.125e-187
251.26,4.069e-188,2.590e-8,2.021e-12,2.279e-44,2.941e-107,4.069e-188
252.40,3.798e-44,2.452e-8,2.225e-12,3.798e-44,3.775e-107,2.168e-188
252.42,6.699e-43,2.450e-8,2.228e-12,6.699e-43,3.790e-107,2.134e-188
252.43,2.697e-42,2.448e-8,2.230e-12,2.697e-42,3.797e-107,2.118e-188
252.45,4.019e-41,2.446e-8,2.234e-12,4.019e-41,3.812e-107,2.084e-188
252.47,5.351e-40,2.444e-8,2.237e-12,5.351e-40,3.826e-107,2.051e-188
252.48,1.872e-39,2.442e-8,2.239e-12,1.872e-39,3.833e-107,2.034e-188
252.50,2.105e-38,2.440e-8,2.243e-12,2.105e-38,3.848e-107,2.001e-188
252.52,2.115e-37,2.438e-8,2.246e-12,2.115e-37,3.863e-107,1.967e-188
252.53,6.427e-37,2.436e-8,2.248e-12,6.427e-37,3.870e-107,1.951e-188
252.55,5.455e-36,2.434e-8,2.252e-12,5.455e-36,3.885e-107,1.917e-188
252.57,4.137e-35,2.432e-8,2.255e-12,4.137e-35,3.899e-107,1.884e-188
252.58,1.092e-34,2.430e-8,2.257e-12,1.092e-34,3.907e-107,1.867e-188
252.60,6.996e-34,2.428e-8,2.260e-12,6.996e-34,3.921e-107,1.834e-188
252.62,4.004e-33,2.426e-8,2.264e-12,4.004e-33,3.936e-107,1.801e-188
252.63,9.183e-33,2.424e-8,2.266e-12,9.183e-33,3.943e-107,1.784e-188
252.65,4.440e-32,2.422e-8,2.269e-12,4.440e-32,3.958e-107,1.751e-188
252.67,1.918e-31,2.420e-8,2.273e-12,1.918e-31,3.972e-107,1.717e-188
252.68,3.822e-31,2.418e-8,2.275e-12,3.822e-31,3.980e-107,1.701e-188
252.70,1.394e-30,2.416e-8,2.278e-12,1.394e-30,3.994e-107,1.667e-188
252.72,4.546e-30,2.413e-8,2.282e-12,4.546e-30,4.009e-107,1.634e-188
252.73,7.870e-30,2.412e-8,2.284e-12,7.870e-30,4.016e-107,1.617e-188
252.75,2.167e-29,2.410e-8,2.287e-12,2.167e-29,4.031e-107,1.584e-188
252.76,3.448e-29,2.409e-8,2.289e-12,3.448e-29,4.038e-107,1.567e-188
252.78,8.020e-29,2.406e-8,2.293e-12,8.020e-29,4.053e-107,1.534e-188
252.80,1.667e-28,2.404e-8,2.296e-12,1.667e-28,4.067e-107,1.500e-188
252.81,2.304e-28,2.403e-8,2.298e-12,2.304e-28,4.075e-107,1.484e-188
252.83,4.044e-28,2.400e-8,2.302e-12,4.044e-28,4.089e-107,1.450e-188
252.85,6.344e-28,2.398e-8,2.305e-12,6.344e-28,4.104e-107,1.417e-188
252.86,7.617e-28,2.397e-8,2.307e-12,7.617e-28,4.111e-107,1.400e-188
252.88,1.009e-27,2.394e-8,2.311e-12,1.009e-27,4.126e-107,1.367e-188
252.90,1.195e-27,2.392e-8,2.314e-12,1.195e-27,4.141e-107,1.334e-188
252.91,1.246e-27,2.391e-8,2.316e-12,1.246e-27,4.148e-107,1.317e-188
252.93,1.246e-27,2.388e-8,2.319e-12,1.246e-27,4.163e-107,1.284e-188
252.95,1.114e-27,2.386e-8,2.323e-12,1.114e-27,4.177e-107,1.250e-188
252.96,1.009e-27,2.385e-8,2.325e-12,1.009e-27,4.184e-107,1.233e-188
252.98,7.617e-28,2.382e-8,2.328e-12,7.617e-28,4.199e-107,1.200e-188
253.00,5.137e-28,2.380e-8,2.332e-12,5.137e-28,4.214e-107,2.209e-187
253.01,4.044e-28,2.378e-8,2.334e-12,4.044e-28,4.221e-107,9.089e-187
253.03,2.304e-28,2.376e-8,2.337e-12,2.304e-28,4.236e-107,1.414e-185
253.05,1.173e-28,2.374e-8,2.341e-12,1.173e-28,4.250e-107,1.968e-184
253.06,8.020e-29,2.372e-8,2.343e-12,8.020e-29,4.258e-107,7.037e-184
253.08,3.448e-29,2.370e-8,2.346e-12,3.448e-29,4.272e-107,8.276e-183
