Wavelength (nm),Sum(calc),Mg I (7.7e-2),Mg II (9.2e-1),Mg III (1.3e-3),Mg IV (7.7e-37),Mg V (1.1e-84)
275.08,1.538e-70,3.622e-8,7.754e-8,,1.538e-70,9.430e-146
275.10,3.859e-71,3.605e-8,7.772e-8,,3.859e-71,9.425e-146
275.11,1.865e-71,3.596e-8,7.781e-8,,1.865e-71,9.422e-146
275.13,4.057e-72,3.579e-8,7.800e-8,,4.057e-72,9.416e-146
275.15,8.021e-73,3.562e-8,7.818e-8,,8.021e-73,9.411e-146
275.16,3.441e-73,3.553e-8,7.827e-8,,3.441e-73,9.408e-146
275.18,5.897e-74,3.536e-8,7.845e-8,,5.897e-74,9.403e-146
275.20,9.187e-75,3.518e-8,7.863e-8,,9.187e-75,9.397e-146
275.21,3.499e-75,3.510e-8,7.873e-8,,3.499e-75,9.394e-146
275.23,4.724e-76,3.492e-8,7.891e-8,,4.724e-76,9.389e-146
275.25,5.798e-77,3.475e-8,7.909e-8,,5.798e-77,9.383e-146
275.26,1.960e-77,3.466e-8,7.918e-8,,1.960e-77,9.380e-146
275.28,2.085e-78,3.449e-8,7.937e-8,,2.085e-78,9.375e-146
275.30,2.017e-79,3.432e-8,7.955e-8,,2.017e-79,9.369e-146
275.31,6.051e-80,3.423e-8,7.964e-8,,6.051e-80,9.366e-146
275.33,5.072e-81,3.406e-8,7.982e-8,,5.072e-81,9.361e-146
275.35,3.865e-82,3.389e-8,8.001e-8,,3.865e-82,9.355e-146
275.36,1.029e-82,3.380e-8,8.010e-8,,1.029e-82,9.352e-146
277.09,1.885e-8,1.885e-8,9.590e-8,,2.117e-82,8.871e-146
277.10,7.217e-8,7.217e-8,9.599e-8,,2.124e-82,8.868e-146
277.12,9.861e-7,9.861e-7,9.618e-8,,2.136e-82,8.863e-146
277.14,1.227e-5,1.227e-5,9.636e-8,,2.149e-82,8.857e-146
277.15,4.181e-5,4.181e-5,9.645e-8,,2.155e-82,8.854e-146
277.17,4.523e-4,4.523e-4,9.663e-8,,2.168e-82,8.849e-146
277.19,4.458e-3,4.458e-3,9.682e-8,,2.180e-82,8.843e-146
277.20,1.351e-2,1.351e-2,9.691e-8,,2.187e-82,8.840e-146
277.22,1.157e-1,1.157e-1,9.709e-8,,2.199e-82,8.835e-146
277.24,9.031e-1,9.031e-1,9.727e-8,,2.212e-82,8.829e-146
277.25,2.436e+0,2.436e+0,9.737e-8,,2.218e-82,8.827e-146
277.27,1.652e+1,1.652e+1,9.755e-8,,2.231e-82,8.821e-146
277.29,1.021e+2,1.021e+2,9.773e-8,,2.243e-82,8.815e-146
277.30,2.450e+2,2.450e+2,9.782e-8,,2.250e-82,8.813e-146
277.32,1.316e+3,1.316e+3,9.800e-8,,2.262e-82,8.807e-146
277.34,6.436e+3,6.436e+3,9.819e-8,,2.275e-82,8.801e-146
277.35,1.375e+4,1.375e+4,9.828e-8,,2.281e-82,8.799e-146
277.37,5.845e+4,5.845e+4,9.846e-8,,2.294e-82,8.793e-146
277.39,2.264e+5,2.264e+5,9.864e-8,,2.306e-82,8.788e-146
277.40,4.302e+5,4.302e+5,9.874e-8,,2.312e-82,8.785e-146
277.42,1.449e+6,1.449e+6,9.892e-8,,2.325e-82,8.779e-146
277.44,4.442e+6,4.442e+6,9.910e-8,,2.338e-82,8.774e-146
277.45,7.512e+6,7.512e+6,9.919e-8,,2.344e-82,8.771e-146
277.47,2.003e+7,2.003e+7,9.938e-8,,2.356e-82,8.765e-146
277.49,4.863e+7,4.863e+7,9.956e-8,,2.369e-82,8.760e-146
277.50,7.317e+7,7.317e+7,9.965e-8,,2.375e-82,8.757e-146
277.52,1.545e+8,1.545e+8,9.983e-8,,2.388e-82,8.751e-146
277.54,2.970e+8,2.970e+8,1.000e-7,,2.400e-82,8.746e-146
277.55,3.977e+8,3.977e+8,1.001e-7,,2.407e-82,8.743e-146
277.57,6.651e+8,6.651e+8,1.003e-7,,2.419e-82,8.737e-146
277.59,1.014e+9,1.014e+9,1.005e-7,,2.432e-82,8.732e-146
277.60,1.209e+9,1.209e+9,1.006e-7,,2.438e-82,8.729e-146
277.62,1.605e+9,1.605e+9,1.007e-7,,2.451e-82,8.724e-146
277.64,1.948e+9,1.948e+9,1.009e-7,,2.463e-82,8.718e-146
277.65,2.078e+9,2.078e+9,1.010e-7,,2.470e-82,8.715e-146
277.67,2.225e+9,2.225e+9,1.012e-7,,2.482e-82,8.710e-146
277.68,2.239e+9,2.239e+9,1.013e-7,,2.489e-82,8.707e-146
277.70,2.170e+9,2.170e+9,1.015e-7,,2.501e-82,8.701e-146
277.72,2.030e+9,2.030e+9,1.017e-7,,2.514e-82,8.696e-146
277.73,1.961e+9,1.961e+9,1.018e-7,,2.520e-82,8.693e-146
277.75,1.869e+9,1.869e+9,1.019e-7,,2.533e-82,8.687e-146
277.77,1.877e+9,1.877e+9,1.021e-7,,2.545e-82,8.682e-146
277.78,1.921e+9,1.921e+9,1.022e-7,,2.551e-82,8.679e-146
277.80,2.076e+9,2.076e+9,1.024e-7,,2.564e-82,8.673e-146
277.82,2.310e+9,2.310e+9,1.026e-7,,2.577e-82,8.668e-146
277.83,2.458e+9,2.458e+9,1.027e-7,,2.583e-82,8.665e-146
277.85,2.849e+9,2.849e+9,1.028e-7,,2.595e-82,8.660e-146
277.87,3.429e+9,3.429e+9,1.030e-7,,2.608e-82,8.654e-146
277.88,3.811e+9,3.811e+9,1.031e-7,,2.614e-82,8.651e-146
277.90,4.769e+9,4.769e+9,1.033e-7,,2.627e-82,8.646e-146
277.92,5.908e+9,5.908e+9,1.035e-7,,2.639e-82,8.640e-146
277.93,6.487e+9,6.487e+9,1.036e-7,,2.646e-82,8.637e-146
277.95,7.494e+9,7.494e+9,1.038e-7,,2.658e-82,8.632e-146
277.97,8.075e+9,8.075e+9,1.039e-7,,2.671e-82,8.626e-146
277.98,8.143e+9,8.143e+9,1.040e-7,,2.677e-82,8.623e-146
278.00,7.806e+9,7.806e+9,1.042e-7,,2.690e-82,8.618e-146
278.02,6.935e+9,6.935e+9,1.044e-7,,2.702e-82,8.612e-146
278.03,6.372e+9,6.372e+9,1.045e-7,,2.709e-82,8.609e-146
278.05,5.174e+9,5.174e+9,1.047e-7,,2.721e-82,8.604e-146
278.07,4.090e+9,4.090e+9,1.049e-7,,2.734e-82,8.598e-146
278.08,3.643e+9,3.643e+9,1.049e-7,,2.740e-82,8.596e-146
278.10,2.967e+9,2.967e+9,1.051e-7,,2.753e-82,8.590e-146
278.12,2.542e+9,2.542e+9,1.053e-7,,2.765e-82,8.584e-146
278.13,2.394e+9,2.394e+9,1.054e-7,,2.772e-82,8.582e-146
278.15,2.171e+9,2.171e+9,1.056e-7,,2.784e-82,8.576e-146
278.17,2.000e+9,2.000e+9,1.058e-7,,2.797e-82,8.571e-146
278.18,1.931e+9,1.931e+9,1.059e-7,,2.803e-82,8.568e-146
278.20,1.840e+9,1.840e+9,1.060e-7,,2.816e-82,8.562e-146
278.22,1.836e+9,1.836e+9,1.062e-7,,2.828e-82,8.557e-146
278.23,1.870e+9,1.870e+9,1.063e-7,,2.834e-82,8.554e-146
278.25,1.989e+9,1.989e+9,1.065e-7,,2.847e-82,8.548e-146
278.27,2.120e+9,2.120e+9,1.067e-7,,2.860e-82,8.543e-146
278.28,2.165e+9,2.165e+9,1.068e-7,,2.866e-82,8.540e-146
278.30,2.169e+9,2.169e+9,1.070e-7,,2.878e-82,8.534e-146
278.31,2.116e+9,2.116e+9,1.071e-7,,2.885e-82,8.532e-146
278.33,1.899e+9,1.899e+9,1.072e-7,,2.897e-82,8.526e-146
278.35,1.565e+9,1.565e+9,1.074e-7,,2.910e-82,8.520e-146
278.36,1.375e+9,1.375e+9,1.075e-7,,2.916e-82,8.518e-146
278.38,9.904e+8,9.904e+8,1.077e-7,,2.929e-82,8.512e-146
278.40,6.511e+8,6.511e+8,1.079e-7,,2.941e-82,8.507e-146
278.41,5.099e+8,5.099e+8,1.080e-7,,2.948e-82,8.504e-146
278.43,2.918e+8,2.918e+8,1.081e-7,,2.960e-82,8.498e-146
278.45,1.522e+8,1.522e+8,1.083e-7,,2.973e-82,8.493e-146
278.46,1.062e+8,1.062e+8,1.084e-7,,2.979e-82,8.490e-146
278.48,4.817e+7,4.817e+7,1.086e-7,,2.992e-82,8.484e-146
278.50,1.992e+7,1.992e+7,1.088e-7,,3.004e-82,8.479e-146
278.51,1.237e+7,1.237e+7,4.109e-7,,3.011e-82,8.476e-146
278.53,4.448e+6,4.448e+6,5.468e-6,,3.023e-82,8.470e-146
278.55,1.458e+6,1.458e+6,6.635e-5,,3.036e-82,8.465e-146
278.56,8.059e+5,8.059e+5,2.233e-4,,3.042e-82,8.462e-146
278.58,2.297e+5,2.297e+5,2.358e-3,,3.055e-82,8.456e-146
278.60,5.968e+4,5.968e+4,2.271e-2,,3.067e-82,8.451e-146
278.61,2.937e+4,2.937e+4,6.807e-2,,3.073e-82,8.448e-146
278.63,6.638e+3,6.637e+3,5.707e-1,,3.086e-82,8.443e-146
278.65,1.371e+3,1.367e+3,4.362e+0,,3.099e-82,8.437e-146
278.66,6.105e+2,5.988e+2,1.165e+1,,3.105e-82,8.434e-146
278.68,1.847e+2,1.072e+2,7.749e+1,,3.117e-82,8.429e-146
278.70,4.876e+2,1.750e+1,4.701e+2,,3.130e-82,8.423e-146
278.71,1.125e+3,6.828e+0,1.118e+3,,3.136e-82,8.420e-146
278.73,5.906e+3,9.693e-1,5.905e+3,,3.149e-82,8.415e-146
278.75,2.843e+4,1.254e-1,2.843e+4,,3.161e-82,8.409e-146
278.76,6.025e+4,4.355e-2,6.025e+4,,3.168e-82,8.406e-146
278.78,2.525e+5,4.900e-3,2.525e+5,,3.180e-82,8.401e-146
278.80,9.647e+5,5.024e-4,9.647e+5,,3.193e-82,8.395e-146
278.81,1.821e+6,1.554e-4,1.821e+6,,3.199e-82,8.392e-146
278.83,6.058e+6,1.386e-5,6.058e+6,,3.212e-82,8.387e-146
278.85,1.837e+7,1.126e-6,1.837e+7,,3.224e-82,8.381e-146
278.86,3.090e+7,3.100e-7,3.090e+7,,3.231e-82,8.379e-146
278.88,8.156e+7,3.059e-7,8.156e+7,,3.243e-82,8.373e-146
278.90,1.963e+8,3.019e-7,1.963e+8,,3.256e-82,8.367e-146
278.91,2.941e+8,2.999e-7,2.941e+8,,3.262e-82,8.365e-146
278.93,6.162e+8,2.958e-7,6.162e+8,,3.275e-82,8.359e-146
278.94,8.615e+8,2.938e-7,8.615e+8,,3.281e-82,8.356e-146
278.96,1.571e+9,2.898e-7,1.571e+9,,3.294e-82,8.351e-146
278.98,2.613e+9,2.858e-7,2.613e+9,,3.306e-82,8.345e-146
278.99,3.254e+9,2.837e-7,3.254e+9,,3.312e-82,8.342e-146
279.01,4.710e+9,2.797e-7,4.710e+9,,3.325e-82,8.337e-146
279.03,6.215e+9,2.757e-7,6.215e+9,,3.338e-82,8.331e-146
279.04,6.896e+9,2.736e-7,6.896e+9,,3.344e-82,8.328e-146
279.06,7.922e+9,2.696e-7,7.922e+9,,3.356e-82,8.323e-146
279.08,8.297e+9,2.656e-7,8.297e+9,,3.369e-82,8.317e-146
279.09,8.201e+9,2.635e-7,8.201e+9,,3.375e-82,8.315e-146
279.11,7.477e+9,2.595e-7,7.477e+9,,3.388e-82,8.309e-146
279.13,6.215e+9,2.555e-7,6.215e+9,,3.400e-82,8.303e-146
279.14,5.473e+9,2.534e-7,5.473e+9,,3.407e-82,8.301e-146
279.16,3.960e+9,2.494e-7,3.960e+9,,3.419e-82,8.295e-146
279.18,2.613e+9,2.454e-7,2.613e+9,,3.432e-82,8.289e-146
279.19,2.050e+9,2.434e-7,2.050e+9,,3.438e-82,8.287e-146
279.21,1.178e+9,2.393e-7,1.178e+9,,3.451e-82,8.281e-146
279.23,6.218e+8,2.353e-7,6.218e+8,,3.463e-82,8.276e-146
279.24,4.422e+8,2.333e-7,4.422e+8,,3.470e-82,8.273e-146
279.26,2.421e+8,2.292e-7,2.421e+8,,3.482e-82,8.267e-146
279.28,2.479e+8,2.252e-7,2.479e+8,,3.495e-82,8.262e-146
279.29,3.569e+8,2.232e-7,3.569e+8,,3.501e-82,8.259e-146
279.31,9.868e+8,2.191e-7,9.868e+8,,3.514e-82,8.253e-146
279.33,2.800e+9,2.151e-7,2.800e+9,,3.526e-82,8.248e-146
279.34,4.588e+9,2.131e-7,4.588e+9,,3.533e-82,8.245e-146
279.36,1.152e+10,2.090e-7,1.152e+10,,3.545e-82,8.239e-146
279.38,2.639e+10,2.050e-7,2.639e+10,,3.558e-82,8.234e-146
279.39,3.860e+10,2.030e-7,3.860e+10,,3.564e-82,8.231e-146
279.41,7.703e+10,1.989e-7,7.703e+10,,3.577e-82,8.225e-146
279.43,1.402e+11,1.949e-7,1.402e+11,,4.682e-81,8.220e-146
279.44,1.827e+11,1.929e-7,1.827e+11,,1.637e-80,8.217e-146
279.46,2.896e+11,1.888e-7,2.896e+11,,1.867e-79,8.212e-146
279.48,4.187e+11,1.848e-7,4.187e+11,,1.942e-78,8.206e-146
279.49,4.863e+11,1.828e-7,4.863e+11,,6.052e-78,8.203e-146
279.51,6.122e+11,1.787e-7,6.122e+11,,5.487e-77,8.198e-146
279.53,7.030e+11,1.747e-7,7.030e+11,,4.537e-76,8.192e-146
279.54,7.277e+11,1.727e-7,7.277e+11,,1.261e-75,8.189e-146
279.56,7.277e+11,1.686e-7,7.277e+11,,9.083e-75,8.184e-146
279.57,7.030e+11,1.666e-7,7.030e+11,,2.356e-74,8.181e-146
279.59,6.123e+11,1.626e-7,6.123e+11,,1.479e-73,8.175e-146
279.61,4.866e+11,1.585e-7,4.866e+11,,8.469e-73,8.170e-146
279.62,4.191e+11,1.565e-7,4.191e+11,,1.958e-72,8.167e-146
279.64,2.905e+11,1.525e-7,2.905e+11,,9.771e-72,8.161e-146
279.66,1.845e+11,1.485e-7,1.845e+11,,4.448e-71,8.156e-146
279.67,1.426e+11,1.464e-7,1.426e+11,,9.168e-71,8.153e-146
279.69,8.123e+10,1.424e-7,8.123e+10,,3.636e-70,8.148e-146
279.71,4.521e+10,1.384e-7,4.521e+10,,1.316e-69,8.142e-146
279.72,3.442e+10,1.363e-7,3.442e+10,,2.418e-69,8.139e-146
279.74,2.253e+10,1.323e-7,2.253e+10,,7.622e-69,8.134e-146
279.76,1.837e+10,1.283e-7,1.837e+10,,2.192e-68,8.128e-146
279.77,1.770e+10,1.262e-7,1.770e+10,,3.591e-68,8.125e-146
279.79,1.723e+10,1.222e-7,1.723e+10,,8.998e-68,8.120e-146
279.81,1.650e+10,1.182e-7,1.650e+10,,2.057e-67,8.114e-146
279.82,1.577e+10,1.161e-7,1.577e+10,,3.004e-67,8.111e-146
279.84,1.358e+10,1.121e-7,1.358e+10,,5.982e-67,8.106e-146
279.86,1.073e+10,1.081e-7,1.073e+10,,1.087e-66,8.100e-146
279.87,9.214e+9,1.061e-7,9.214e+9,,1.415e-66,8.097e-146
279.89,6.351e+9,1.020e-7,6.351e+9,,2.240e-66,8.092e-146
279.91,3.994e+9,9.798e-8,3.994e+9,,3.235e-66,8.086e-146
279.92,3.061e+9,9.596e-8,3.061e+9,,3.756e-66,8.084e-146
279.94,1.679e+9,9.192e-8,1.679e+9,,4.725e-66,8.078e-146
279.96,8.449e+8,8.788e-8,8.449e+8,,5.423e-66,8.072e-146
279.97,5.853e+8,8.586e-8,5.853e+8,,5.613e-66,8.070e-146
279.99,2.957e+8,8.182e-8,2.957e+8,,5.613e-66,8.064e-146
280.01,2.579e+8,7.778e-8,2.579e+8,,5.121e-66,8.059e-146
280.02,3.450e+8,7.577e-8,3.450e+8,,4.725e-66,8.056e-146
280.04,8.758e+8,7.173e-8,8.758e+8,,3.756e-66,8.050e-146
280.06,2.350e+9,6.769e-8,2.350e+9,,2.723e-66,8.045e-146
280.07,3.751e+9,6.567e-8,3.751e+9,,2.240e-66,8.042e-146
280.09,8.953e+9,6.163e-8,8.953e+9,,1.415e-66,8.036e-146
280.11,1.951e+10,5.759e-8,1.951e+10,,8.157e-67,8.031e-146
280.12,2.783e+10,5.557e-8,2.783e+10,,5.982e-67,8.028e-146
280.14,5.287e+10,5.154e-8,5.287e+10,,3.004e-67,8.022e-146
280.16,9.163e+10,4.750e-8,9.163e+10,,1.376e-67,8.017e-146
280.17,1.166e+11,4.548e-8,1.166e+11,,8.998e-68,8.014e-146
280.19,1.761e+11,4.144e-8,1.761e+11,,3.591e-68,8.008e-146
280.20,2.091e+11,3.942e-8,2.091e+11,,2.192e-68,8.006e-146
280.22,2.753e+11,3.538e-8,2.753e+11,,7.622e-69,8.000e-146
280.24,3.306e+11,3.134e-8,3.306e+11,,2.418e-69,7.995e-146
280.25,3.501e+11,2.933e-8,3.501e+11,,1.316e-69,7.992e-146
280.27,3.665e+11,2.529e-8,3.665e+11,,3.636e-70,7.986e-146
280.29,3.501e+11,2.125e-8,3.501e+11,,9.168e-71,7.981e-146
280.30,3.306e+11,1.923e-8,3.306e+11,,4.448e-71,7.978e-146
280.32,2.753e+11,1.519e-8,2.753e+11,,9.771e-72,7.972e-146
280.34,2.091e+11,1.115e-8,2.091e+11,,1.958e-72,7.967e-146
280.35,1.761e+11,9.134e-9,1.761e+11,,8.469e-73,7.964e-146
280.37,1.166e+11,5.096e-9,1.166e+11,,1.479e-73,7.958e-146
280.39,7.040e+10,1.058e-9,7.040e+10,,2.356e-74,7.953e-146
280.40,5.287e+10,4.014e-9,5.287e+10,,9.083e-75,7.950e-146
280.42,2.783e+10,5.400e-8,2.783e+10,,1.261e-75,7.944e-146
280.44,1.337e+10,6.632e-7,1.337e+10,,1.596e-76,7.939e-146
280.45,8.952e+9,2.246e-6,8.952e+9,,5.487e-77,7.936e-146
280.47,3.748e+9,2.405e-5,3.748e+9,,6.052e-78,7.931e-146
280.49,1.431e+9,2.352e-4,1.431e+9,,6.090e-79,7.925e-146
280.50,8.548e+8,7.106e-4,8.548e+8,,1.867e-79,7.922e-146
280.52,2.846e+8,6.059e-3,2.846e+8,,1.637e-80,7.917e-146
280.54,8.644e+7,4.716e-2,8.644e+7,,1.309e-81,7.911e-146
280.55,4.603e+7,1.271e-1,4.603e+7,,1.301e-81,7.908e-146
280.57,1.218e+7,8.631e-1,1.218e+7,,1.284e-81,7.903e-146
280.59,2.943e+6,5.348e+0,2.943e+6,,1.267e-81,7.897e-146
280.60,1.398e+6,1.287e+1,1.398e+6,,1.258e-81,7.894e-146
280.62,2.943e+5,6.953e+1,2.942e+5,,1.241e-81,7.889e-146
280.64,5.685e+4,3.430e+2,5.651e+4,,1.225e-81,7.883e-146
280.65,2.467e+4,7.363e+2,2.393e+4,,1.216e-81,7.880e-146
280.67,7.174e+3,3.168e+3,4.006e+3,,1.199e-81,7.875e-146
280.69,1.305e+4,1.244e+4,6.118e+2,,1.182e-81,7.869e-146
280.70,2.406e+4,2.383e+4,2.310e+2,,1.174e-81,7.867e-146
280.72,8.166e+4,8.162e+4,3.076e+1,,1.157e-81,7.861e-146
280.74,2.552e+5,2.552e+5,3.736e+0,,1.140e-81,7.855e-146
280.75,4.362e+5,4.362e+5,1.258e+0,,1.132e-81,7.853e-146
280.77,1.190e+6,1.190e+6,1.332e-1,,1.115e-81,7.847e-146
280.79,2.962e+6,2.962e+6,1.286e-2,,1.098e-81,7.841e-146
280.80,4.517e+6,4.517e+6,3.862e-3,,1.090e-81,7.839e-146
280.82,9.814e+6,9.814e+6,3.251e-4,,1.073e-81,7.833e-146
280.83,1.398e+7,1.398e+7,9.114e-5,,1.064e-81,7.830e-146
280.85,2.651e+7,2.651e+7,9.098e-5,,1.048e-81,7.825e-146
280.87,4.594e+7,4.594e+7,9.082e-5,,1.031e-81,7.819e-146
280.88,5.848e+7,5.848e+7,9.074e-5,,1.022e-81,7.816e-146
280.90,8.867e+7,8.867e+7,9.058e-5,,1.005e-81,7.811e-146
280.92,1.233e+8,1.233e+8,9.042e-5,,9.885e-82,7.805e-146
280.93,1.408e+8,1.408e+8,9.034e-5,,9.801e-82,7.803e-146
280.95,1.730e+8,1.730e+8,9.018e-5,,9.632e-82,7.797e-146
280.97,1.973e+8,1.973e+8,9.002e-5,,9.464e-82,7.791e-146
280.98,2.055e+8,2.055e+8,8.994e-5,,9.380e-82,7.789e-146
281.00,2.142e+8,2.142e+8,8.978e-5,,9.211e-82,7.783e-146
281.02,2.147e+8,2.147e+8,8.962e-5,,9.042e-82,7.777e-146
281.03,2.133e+8,2.133e+8,8.954e-5,,8.958e-82,7.775e-146
281.05,2.094e+8,2.094e+8,8.938e-5,,8.789e-82,7.769e-146
281.07,2.063e+8,2.063e+8,8.922e-5,,8.621e-82,7.764e-146
281.08,2.051e+8,2.051e+8,8.914e-5,,8.536e-82,7.761e-146
281.10,2.023e+8,2.023e+8,8.898e-5,,8.368e-82,7.755e-146
281.12,1.967e+8,1.967e+8,8.883e-5,,8.199e-82,7.750e-146
281.13,1.920e+8,1.920e+8,8.875e-5,,8.115e-82,7.747e-146
281.15,1.780e+8,1.780e+8,8.859e-5,,7.946e-82,7.741e-146
281.17,1.580e+8,1.580e+8,8.843e-5,,7.777e-82,7.736e-146
281.18,1.461e+8,1.461e+8,8.835e-5,,7.693e-82,7.733e-146
281.20,1.198e+8,1.198e+8,8.819e-5,,7.525e-82,7.727e-146
281.22,9.269e+7,9.269e+7,8.803e-5,,7.356e-82,7.722e-146
281.23,7.961e+7,7.961e+7,8.795e-5,,7.272e-82,7.719e-146
281.25,5.585e+7,5.585e+7,8.779e-5,,7.103e-82,7.713e-146
281.27,3.649e+7,3.649e+7,8.763e-5,,6.934e-82,7.708e-146
281.28,2.868e+7,2.868e+7,8.755e-5,,6.850e-82,7.705e-146
281.30,1.672e+7,1.672e+7,8.739e-5,,6.681e-82,7.700e-146
281.32,8.990e+6,8.990e+6,8.723e-5,,6.513e-82,7.694e-146
281.33,6.391e+6,6.391e+6,8.715e-5,,6.428e-82,7.691e-146
281.35,3.031e+6,3.031e+6,8.699e-5,,6.260e-82,7.686e-146
281.37,1.319e+6,1.319e+6,8.683e-5,,6.091e-82,7.680e-146
281.38,8.419e+5,8.419e+5,8.675e-5,,6.007e-82,7.677e-146
281.40,3.211e+5,3.211e+5,8.659e-5,,5.838e-82,7.672e-146
281.42,1.121e+5,1.121e+5,8.643e-5,,5.670e-82,7.666e-146
281.43,6.403e+4,6.403e+4,8.635e-5,,5.585e-82,7.663e-146
281.45,1.953e+4,1.953e+4,8.620e-5,,5.417e-82,7.658e-146
281.47,5.446e+3,5.446e+3,8.604e-5,,5.248e-82,7.652e-146
281.48,2.780e+3,2.780e+3,8.596e-5,,5.164e-82,7.649e-146
281.50,6.767e+2,6.767e+2,8.580e-5,,4.995e-82,7.644e-146
281.51,3.227e+2,3.227e+2,8.572e-5,,4.911e-82,7.641e-146
281.53,6.856e+1,6.856e+1,8.556e-5,,4.742e-82,7.636e-146
281.55,1.330e+1,1.330e+1,8.540e-5,,4.573e-82,7.630e-146
281.56,5.663e+0,5.663e+0,8.532e-5,,4.489e-82,7.627e-146
281.58,9.586e-1,9.586e-1,8.516e-5,,4.320e-82,7.622e-146
281.60,1.482e-1,1.482e-1,8.500e-5,,4.152e-82,7.616e-146
281.61,5.630e-2,5.630e-2,8.492e-5,,4.067e-82,7.613e-146
281.63,7.591e-3,7.591e-3,8.476e-5,,3.899e-82,7.608e-146
281.65,9.345e-4,9.345e-4,8.460e-5,,3.730e-82,7.602e-146
281.66,3.169e-4,3.169e-4,8.452e-5,,3.646e-82,7.599e-146
281.68,3.403e-5,3.403e-5,8.436e-5,,3.477e-82,7.594e-146
281.70,3.336e-6,3.336e-6,8.420e-5,,3.309e-82,7.588e-146
281.71,1.010e-6,1.010e-6,8.412e-5,,3.224e-82,7.585e-146
281.73,8.636e-8,8.636e-8,8.396e-5,,3.056e-82,7.580e-146
281.75,6.743e-9,6.743e-9,8.380e-5,,2.887e-82,7.574e-146
281.90,1.622e-82,6.452e-9,8.261e-5,,1.622e-82,7.533e-146
281.91,5.935e-82,6.433e-9,8.253e-5,,5.935e-82,7.530e-146
281.93,7.424e-81,6.394e-9,8.237e-5,,7.424e-81,7.524e-146
281.95,8.486e-80,6.355e-9,8.221e-5,,8.486e-80,7.519e-146
281.96,2.774e-79,6.336e-9,8.213e-5,,2.774e-79,7.516e-146
281.98,2.769e-78,6.297e-9,8.197e-5,,2.769e-78,7.510e-146
282.00,2.526e-77,6.258e-9,8.181e-5,,2.526e-77,7.505e-146
282.01,7.374e-77,6.239e-9,8.173e-5,,7.374e-77,7.502e-146
282.03,5.875e-76,6.200e-9,8.157e-5,,5.875e-76,7.496e-146
282.05,4.277e-75,6.161e-9,8.141e-5,,4.277e-75,7.491e-146
282.06,1.116e-74,6.142e-9,8.133e-5,,1.116e-74,7.488e-146
282.08,7.093e-74,6.103e-9,8.118e-5,,7.093e-74,7.483e-146
282.10,4.121e-73,6.064e-9,8.102e-5,,4.121e-73,7.477e-146
282.11,9.602e-73,6.045e-9,8.094e-5,,9.602e-73,7.474e-146
282.13,4.872e-72,6.006e-9,8.078e-5,,4.872e-72,7.469e-146
282.14,1.061e-71,5.987e-9,8.070e-5,,1.061e-71,7.466e-146
282.16,4.702e-71,5.948e-9,8.054e-5,,4.702e-71,7.460e-146
282.18,1.904e-70,5.909e-9,8.038e-5,,1.904e-70,7.455e-146
282.19,3.704e-70,5.890e-9,8.030e-5,,3.704e-70,7.452e-146
282.21,1.310e-69,5.851e-9,8.014e-5,,1.310e-69,7.446e-146
282.23,4.234e-69,5.812e-9,7.998e-5,,4.234e-69,7.441e-146
282.24,7.358e-69,5.793e-9,7.990e-5,,7.358e-69,7.438e-146
282.26,2.077e-68,5.754e-9,7.974e-5,,2.077e-68,7.432e-146
282.28,5.356e-68,5.715e-9,7.958e-5,,5.356e-68,7.427e-146
282.29,8.316e-68,5.696e-9,7.950e-5,,8.316e-68,7.424e-146
282.31,1.873e-67,5.657e-9,7.934e-5,,1.873e-67,7.419e-146
282.33,3.856e-67,5.618e-9,7.918e-5,,3.856e-67,7.413e-146
282.34,5.347e-67,5.599e-9,7.910e-5,,5.347e-67,7.410e-146
282.36,9.613e-67,5.560e-9,7.894e-5,,9.613e-67,7.405e-146
282.38,1.579e-66,5.521e-9,7.878e-5,,1.579e-66,7.399e-146
282.39,1.956e-66,5.502e-9,7.870e-5,,1.956e-66,7.396e-146
282.41,2.807e-66,5.463e-9,7.855e-5,,2.807e-66,7.391e-146
282.43,3.679e-66,5.424e-9,7.839e-5,,3.679e-66,7.385e-146
282.44,4.072e-66,5.405e-9,7.831e-5,,4.072e-66,7.382e-146
282.46,4.663e-66,5.366e-9,7.815e-5,,4.663e-66,7.377e-146
282.48,4.878e-66,5.327e-9,7.799e-5,,4.878e-66,7.371e-146
282.49,4.823e-66,5.308e-9,7.791e-5,,4.823e-66,7.368e-146
282.51,4.407e-66,5.269e-9,7.775e-5,,4.407e-66,7.363e-146
282.53,3.679e-66,5.230e-9,7.759e-5,,3.679e-66,7.357e-146
282.54,3.250e-66,5.211e-9,7.751e-5,,3.250e-66,7.355e-146
282.56,2.370e-66,5.172e-9,7.735e-5,,2.370e-66,7.349e-146
282.58,1.579e-66,5.133e-9,7.719e-5,,1.579e-66,7.343e-146
282.59,1.246e-66,5.114e-9,7.711e-5,,1.246e-66,7.341e-146
282.61,7.251e-67,5.075e-9,7.695e-5,,7.251e-67,7.335e-146
282.63,3.856e-67,5.036e-9,7.679e-5,,3.856e-67,7.329e-146
282.64,2.718e-67,5.017e-9,7.671e-5,,2.718e-67,7.327e-146
282.66,1.262e-67,4.978e-9,7.655e-5,,1.262e-67,7.321e-146
282.68,5.356e-68,4.939e-9,7.639e-5,,5.356e-68,7.316e-146
