Wavelength (nm),Sum(calc),Mg I (2.3e-2),Mg II (9.8e-1),Mg III (1.4e-3),Mg IV (1.0e-40),Mg V (3.2e-94)
372.97,3.629e-84,8.960e-9,1.118e-11,,3.629e-84,2.630e-162
372.99,1.462e-83,8.979e-9,1.119e-11,,1.462e-83,2.629e-162
373.00,2.878e-83,8.988e-9,1.119e-11,,2.878e-83,2.629e-162
373.02,1.073e-82,9.007e-9,1.119e-11,,1.073e-82,2.628e-162
373.04,3.800e-82,9.026e-9,1.120e-11,,3.800e-82,2.627e-162
373.05,7.013e-82,9.036e-9,1.120e-11,,7.013e-82,2.626e-162
373.07,2.298e-81,9.055e-9,1.120e-11,,2.298e-81,2.625e-162
373.09,7.153e-81,9.074e-9,1.120e-11,,7.153e-81,2.624e-162
373.10,1.238e-80,9.083e-9,1.120e-11,,1.238e-80,2.624e-162
373.12,3.565e-80,9.102e-9,1.121e-11,,3.565e-80,2.623e-162
373.14,9.753e-80,9.121e-9,1.121e-11,,9.753e-80,2.622e-162
373.15,1.582e-79,9.130e-9,1.121e-11,,1.582e-79,2.621e-162
373.17,4.006e-79,9.149e-9,1.122e-11,,4.006e-79,2.620e-162
373.19,9.631e-79,9.168e-9,1.122e-11,,9.631e-79,2.619e-162
373.20,1.465e-78,9.177e-9,1.122e-11,,1.465e-78,2.619e-162
373.22,3.260e-78,9.196e-9,1.122e-11,,3.260e-78,2.618e-162
373.24,6.889e-78,9.215e-9,1.123e-11,,6.889e-78,2.616e-162
373.25,9.823e-78,9.225e-9,1.123e-11,,9.823e-78,2.616e-162
373.27,1.921e-77,9.244e-9,1.123e-11,,1.921e-77,2.615e-162
373.29,3.569e-77,9.263e-9,1.123e-11,,3.569e-77,2.614e-162
373.30,4.771e-77,9.272e-9,1.124e-11,,4.771e-77,2.613e-162
373.32,8.203e-77,9.291e-9,1.124e-11,,8.203e-77,2.612e-162
373.34,1.339e-76,9.310e-9,1.124e-11,,1.339e-76,2.611e-162
373.35,1.679e-76,9.319e-9,1.124e-11,,1.679e-76,2.611e-162
373.37,2.536e-76,9.338e-9,1.125e-11,,2.536e-76,2.610e-162
373.39,3.640e-76,9.357e-9,1.125e-11,,3.640e-76,2.609e-162
373.40,4.277e-76,9.366e-9,1.125e-11,,4.277e-76,2.608e-162
373.42,5.681e-76,9.385e-9,1.125e-11,,5.681e-76,2.607e-162
373.44,7.166e-76,9.404e-9,1.126e-11,,7.166e-76,2.606e-162
373.45,7.894e-76,9.414e-9,1.126e-11,,7.894e-76,2.606e-162
373.47,9.216e-76,9.433e-9,1.126e-11,,9.216e-76,2.605e-162
373.48,9.767e-76,9.442e-9,1.126e-11,,9.767e-76,2.604e-162
373.50,1.055e-75,9.461e-9,1.127e-11,,1.055e-75,2.603e-162
373.52,1.083e-75,9.480e-9,1.127e-11,,1.083e-75,2.602e-162
373.53,1.077e-75,9.489e-9,1.127e-11,,1.077e-75,2.602e-162
373.55,1.026e-75,9.508e-9,1.127e-11,,1.026e-75,2.601e-162
373.57,9.355e-76,9.527e-9,1.128e-11,,9.355e-76,2.600e-162
373.58,8.838e-76,9.537e-9,1.128e-11,,8.838e-76,2.599e-162
373.60,7.973e-76,9.555e-9,1.128e-11,,7.973e-76,2.598e-162
373.62,8.120e-76,9.574e-9,1.129e-11,,8.120e-76,2.597e-162
373.63,9.122e-76,9.584e-9,1.129e-11,,9.122e-76,2.596e-162
373.65,1.529e-75,9.603e-9,1.129e-11,,1.529e-75,2.595e-162
373.67,3.350e-75,9.622e-9,1.129e-11,,3.350e-75,2.594e-162
373.68,5.159e-75,9.631e-9,1.129e-11,,5.159e-75,2.594e-162
373.70,1.232e-74,9.650e-9,1.130e-11,,1.232e-74,2.593e-162
373.72,2.857e-74,9.669e-9,1.130e-11,,2.857e-74,2.592e-162
373.73,4.279e-74,9.678e-9,1.130e-11,,4.279e-74,2.591e-162
373.75,9.249e-74,9.697e-9,1.131e-11,,9.249e-74,2.590e-162
373.77,1.900e-73,9.716e-9,1.131e-11,,1.900e-73,2.589e-162
373.78,2.672e-73,9.726e-9,1.131e-11,,2.672e-73,2.589e-162
373.80,5.085e-73,9.744e-9,1.131e-11,,5.085e-73,2.588e-162
373.82,9.189e-73,9.763e-9,1.132e-11,,9.189e-73,2.587e-162
373.83,1.212e-72,9.773e-9,1.132e-11,,1.212e-72,2.586e-162
373.85,2.027e-72,9.792e-9,1.132e-11,,2.027e-72,2.585e-162
373.87,3.221e-72,9.811e-9,1.132e-11,,3.221e-72,2.584e-162
373.88,3.983e-72,9.820e-9,1.133e-11,,3.983e-72,2.584e-162
373.90,5.860e-72,9.839e-9,1.133e-11,,5.860e-72,2.583e-162
373.92,8.187e-72,9.858e-9,1.133e-11,,8.187e-72,2.582e-162
373.93,9.493e-72,9.867e-9,1.133e-11,,9.493e-72,2.581e-162
373.95,1.228e-71,9.886e-9,1.134e-11,,1.228e-71,2.580e-162
373.97,1.509e-71,9.905e-9,1.134e-11,,1.509e-71,2.579e-162
373.98,1.640e-71,9.915e-9,1.134e-11,,1.640e-71,2.579e-162
374.00,1.865e-71,9.933e-9,1.134e-11,,1.865e-71,2.578e-162
374.02,2.015e-71,9.952e-9,1.135e-11,,2.015e-71,2.576e-162
374.03,2.054e-71,9.962e-9,1.135e-11,,2.054e-71,2.576e-162
374.05,2.054e-71,9.981e-9,1.135e-11,,2.054e-71,2.575e-162
374.07,1.951e-71,1.000e-8,1.136e-11,,1.951e-71,2.574e-162
374.08,1.865e-71,1.001e-8,1.136e-11,,1.865e-71,2.573e-162
374.10,1.640e-71,1.003e-8,1.136e-11,,1.640e-71,2.572e-162
374.12,1.370e-71,1.005e-8,1.136e-11,,1.370e-71,2.571e-162
374.13,1.228e-71,1.006e-8,1.136e-11,,1.228e-71,2.571e-162
374.15,9.493e-72,1.008e-8,1.137e-11,,9.493e-72,2.570e-162
374.16,8.187e-72,1.008e-8,1.137e-11,,8.187e-72,2.569e-162
374.18,5.860e-72,1.010e-8,1.137e-11,,5.860e-72,2.568e-162
374.20,3.983e-72,1.012e-8,1.138e-11,,3.983e-72,2.567e-162
374.21,3.221e-72,1.013e-8,1.138e-11,,3.221e-72,2.567e-162
374.23,2.027e-72,1.015e-8,1.138e-11,,2.027e-72,2.566e-162
374.25,1.212e-72,1.017e-8,1.138e-11,,1.212e-72,2.565e-162
374.26,9.189e-73,1.018e-8,1.138e-11,,9.189e-73,2.564e-162
374.28,5.084e-73,1.020e-8,1.139e-11,,5.084e-73,2.563e-162
374.30,2.672e-73,1.022e-8,1.139e-11,,2.672e-73,2.562e-162
374.31,1.900e-73,1.023e-8,1.139e-11,,1.900e-73,2.562e-162
374.33,9.245e-74,1.025e-8,1.140e-11,,9.245e-74,2.561e-162
374.35,4.272e-74,1.026e-8,1.140e-11,,4.272e-74,2.560e-162
374.36,2.849e-74,1.027e-8,1.140e-11,,2.849e-74,2.559e-162
374.38,1.219e-74,1.029e-8,1.140e-11,,1.219e-74,2.558e-162
374.40,4.952e-75,1.031e-8,1.141e-11,,4.952e-75,2.557e-162
374.41,3.096e-75,1.032e-8,1.141e-11,,3.096e-75,2.556e-162
374.43,1.165e-75,1.034e-8,1.141e-11,,1.165e-75,2.555e-162
374.45,4.161e-76,1.036e-8,1.141e-11,,4.161e-76,2.554e-162
374.46,2.439e-76,1.037e-8,1.142e-11,,2.439e-76,2.554e-162
374.48,8.068e-77,1.039e-8,1.142e-11,,8.068e-77,2.553e-162
374.50,2.534e-77,1.041e-8,1.142e-11,,2.534e-77,2.552e-162
374.51,1.393e-77,1.042e-8,1.142e-11,,1.393e-77,2.551e-162
374.53,4.052e-78,1.043e-8,1.143e-11,,4.052e-78,2.550e-162
374.55,1.119e-78,1.045e-8,1.143e-11,,1.119e-78,2.549e-162
374.56,5.770e-79,1.046e-8,1.143e-11,,5.770e-79,2.549e-162
374.58,1.475e-79,1.048e-8,1.143e-11,,1.475e-79,2.548e-162
374.60,3.583e-80,1.050e-8,1.144e-11,,3.583e-80,2.547e-162
374.61,1.732e-80,1.051e-8,1.144e-11,,1.732e-80,2.546e-162
374.63,3.894e-81,1.053e-8,1.144e-11,,3.894e-81,2.545e-162
374.65,8.316e-82,1.055e-8,1.144e-11,,8.316e-82,2.544e-162
374.66,3.770e-82,1.056e-8,1.145e-11,,3.770e-82,2.544e-162
374.68,7.452e-83,1.058e-8,1.145e-11,,7.452e-83,2.543e-162
374.70,1.399e-83,1.059e-8,1.145e-11,,1.399e-83,2.542e-162
374.71,5.948e-84,1.060e-8,1.145e-11,,5.948e-84,2.541e-162
374.73,1.034e-84,1.062e-8,1.146e-11,,1.034e-84,2.540e-162
374.75,1.707e-85,1.064e-8,1.146e-11,,1.707e-85,2.539e-162
374.76,6.803e-86,1.065e-8,1.146e-11,,6.803e-86,2.539e-162
374.78,1.040e-86,1.067e-8,1.146e-11,,1.040e-86,2.538e-162
374.79,3.987e-87,1.068e-8,1.147e-11,,3.987e-87,2.537e-162
374.81,5.641e-88,1.070e-8,1.147e-11,,5.641e-88,2.536e-162
382.16,1.764e-8,1.764e-8,1.261e-11,,5.168e-88,2.159e-162
382.17,4.568e-8,4.568e-8,1.261e-11,,5.167e-88,2.159e-162
382.19,2.952e-7,2.952e-7,1.261e-11,,5.166e-88,2.158e-162
382.21,1.816e-6,1.816e-6,1.262e-11,,5.165e-88,2.157e-162
382.22,4.421e-6,4.421e-6,1.262e-11,,5.164e-88,2.156e-162
382.24,2.527e-5,2.527e-5,1.262e-11,,5.163e-88,2.155e-162
382.26,1.375e-4,1.375e-4,1.262e-11,,5.162e-88,2.154e-162
382.27,3.148e-4,3.148e-4,1.262e-11,,5.161e-88,2.153e-162
382.29,1.591e-3,1.591e-3,1.263e-11,,5.160e-88,2.152e-162
382.31,7.658e-3,7.658e-3,1.263e-11,,5.158e-88,2.151e-162
382.32,1.649e-2,1.649e-2,1.263e-11,,5.158e-88,2.151e-162
382.34,7.373e-2,7.373e-2,1.264e-11,,5.157e-88,2.150e-162
382.36,3.138e-1,3.138e-1,1.264e-11,,5.155e-88,2.149e-162
382.37,6.357e-1,6.357e-1,1.264e-11,,5.155e-88,2.148e-162
382.39,2.514e+0,2.514e+0,1.264e-11,,5.153e-88,2.147e-162
382.41,9.464e+0,9.464e+0,1.265e-11,,5.152e-88,2.146e-162
382.42,1.803e+1,1.803e+1,1.265e-11,,5.151e-88,2.146e-162
382.44,6.305e+1,6.305e+1,1.265e-11,,5.150e-88,2.145e-162
382.45,1.158e+2,1.158e+2,1.265e-11,,5.149e-88,2.144e-162
382.47,3.761e+2,3.761e+2,1.266e-11,,5.148e-88,2.143e-162
382.49,1.164e+3,1.164e+3,1.266e-11,,5.147e-88,2.142e-162
382.50,2.009e+3,2.009e+3,1.266e-11,,5.146e-88,2.142e-162
382.52,5.774e+3,5.774e+3,1.266e-11,,5.145e-88,2.141e-162
382.54,1.580e+4,1.580e+4,1.267e-11,,5.144e-88,2.140e-162
382.55,2.566e+4,2.566e+4,1.267e-11,,5.143e-88,2.139e-162
382.57,6.521e+4,6.521e+4,1.267e-11,,5.142e-88,2.138e-162
382.59,1.578e+5,1.578e+5,1.267e-11,,5.140e-88,2.137e-162
382.60,2.410e+5,2.410e+5,1.268e-11,,5.140e-88,2.137e-162
382.62,5.419e+5,5.419e+5,1.268e-11,,5.139e-88,2.136e-162
382.64,1.160e+6,1.160e+6,1.268e-11,,5.137e-88,2.135e-162
382.65,1.666e+6,1.666e+6,1.268e-11,,5.137e-88,2.134e-162
382.67,3.313e+6,3.313e+6,1.269e-11,,5.135e-88,2.133e-162
382.69,6.273e+6,6.273e+6,1.269e-11,,5.134e-88,2.132e-162
382.70,8.474e+6,8.474e+6,1.269e-11,,5.133e-88,2.131e-162
382.72,1.490e+7,1.490e+7,1.269e-11,,5.132e-88,2.130e-162
382.74,2.496e+7,2.496e+7,1.270e-11,,5.131e-88,2.129e-162
382.75,3.171e+7,3.171e+7,1.270e-11,,5.130e-88,2.129e-162
382.77,4.933e+7,4.933e+7,1.270e-11,,5.129e-88,2.128e-162
382.79,7.306e+7,7.306e+7,1.271e-11,,5.128e-88,2.127e-162
382.80,8.730e+7,8.730e+7,1.271e-11,,5.127e-88,2.126e-162
382.82,1.201e+8,1.201e+8,1.271e-11,,5.126e-88,2.125e-162
382.84,1.574e+8,1.574e+8,1.271e-11,,5.124e-88,2.124e-162
382.85,1.769e+8,1.769e+8,1.271e-11,,5.124e-88,2.124e-162
382.87,2.155e+8,2.155e+8,1.272e-11,,5.122e-88,2.123e-162
382.89,2.500e+8,2.500e+8,1.272e-11,,5.121e-88,2.122e-162
382.90,2.646e+8,2.646e+8,1.272e-11,,5.120e-88,2.121e-162
382.92,2.860e+8,2.860e+8,1.273e-11,,5.119e-88,2.120e-162
382.94,2.957e+8,2.957e+8,1.273e-11,,5.118e-88,2.119e-162
382.95,2.960e+8,2.960e+8,1.273e-11,,5.117e-88,2.119e-162
382.97,2.888e+8,2.888e+8,1.273e-11,,5.116e-88,2.118e-162
382.99,2.748e+8,2.748e+8,1.274e-11,,5.115e-88,2.117e-162
383.00,2.670e+8,2.670e+8,1.274e-11,,5.114e-88,2.116e-162
383.02,2.545e+8,2.545e+8,1.274e-11,,5.113e-88,2.115e-162
383.04,2.524e+8,2.524e+8,1.274e-11,,5.111e-88,2.114e-162
383.05,2.576e+8,2.576e+8,1.275e-11,,5.111e-88,2.113e-162
383.07,2.839e+8,2.839e+8,1.275e-11,,5.110e-88,2.112e-162
383.08,3.061e+8,3.061e+8,1.275e-11,,5.109e-88,2.112e-162
383.10,3.688e+8,3.688e+8,1.275e-11,,5.108e-88,2.111e-162
383.12,4.536e+8,4.536e+8,1.276e-11,,5.106e-88,2.110e-162
383.13,5.023e+8,5.023e+8,1.276e-11,,5.106e-88,2.109e-162
383.15,6.062e+8,6.062e+8,1.276e-11,,5.104e-88,2.108e-162
383.17,7.080e+8,7.080e+8,1.276e-11,,5.103e-88,2.107e-162
383.18,7.537e+8,7.537e+8,1.277e-11,,5.102e-88,2.107e-162
383.20,8.266e+8,8.266e+8,1.277e-11,,5.101e-88,2.106e-162
383.22,8.657e+8,8.657e+8,1.277e-11,,5.100e-88,2.105e-162
383.23,8.703e+8,8.703e+8,1.277e-11,,5.099e-88,2.104e-162
383.25,8.484e+8,8.484e+8,1.278e-11,,5.098e-88,2.103e-162
383.27,7.878e+8,7.878e+8,1.278e-11,,5.097e-88,2.102e-162
383.28,7.455e+8,7.455e+8,1.278e-11,,5.096e-88,2.102e-162
383.30,6.434e+8,6.434e+8,1.278e-11,,5.095e-88,2.101e-162
383.32,5.288e+8,5.288e+8,1.279e-11,,5.093e-88,2.100e-162
383.33,4.707e+8,4.707e+8,1.279e-11,,5.093e-88,2.099e-162
383.35,3.594e+8,3.594e+8,1.279e-11,,5.092e-88,2.098e-162
383.37,2.613e+8,2.613e+8,1.279e-11,,5.090e-88,2.097e-162
383.38,2.188e+8,2.188e+8,1.280e-11,,5.090e-88,2.097e-162
383.40,1.478e+8,1.478e+8,1.280e-11,,5.088e-88,2.096e-162
383.42,9.512e+7,9.512e+7,1.280e-11,,5.087e-88,2.095e-162
383.43,7.494e+7,7.494e+7,1.280e-11,,5.086e-88,2.094e-162
383.45,4.495e+7,4.495e+7,1.281e-11,,5.085e-88,2.093e-162
383.47,2.598e+7,2.598e+7,1.281e-11,,5.084e-88,2.092e-162
383.48,1.966e+7,1.966e+7,1.281e-11,,5.083e-88,2.091e-162
383.50,1.181e+7,1.181e+7,1.281e-11,,5.082e-88,2.090e-162
383.52,9.039e+6,9.039e+6,1.282e-11,,5.081e-88,2.089e-162
383.53,9.331e+6,9.331e+6,1.282e-11,,5.080e-88,2.089e-162
383.55,1.349e+7,1.349e+7,1.282e-11,,5.079e-88,2.088e-162
383.57,2.366e+7,2.366e+7,1.283e-11,,5.077e-88,2.087e-162
383.58,3.179e+7,3.179e+7,1.283e-11,,5.077e-88,2.086e-162
383.60,5.648e+7,5.648e+7,1.283e-11,,5.075e-88,2.085e-162
383.62,9.642e+7,9.642e+7,1.283e-11,,5.074e-88,2.084e-162
383.63,1.238e+8,1.238e+8,1.284e-11,,5.074e-88,2.084e-162
383.65,1.969e+8,1.969e+8,1.284e-11,,5.072e-88,2.083e-162
383.67,2.983e+8,2.983e+8,1.284e-11,,5.071e-88,2.082e-162
383.68,3.605e+8,3.605e+8,1.284e-11,,5.070e-88,2.081e-162
383.70,5.075e+8,5.075e+8,1.285e-11,,5.069e-88,2.080e-162
383.71,5.913e+8,5.913e+8,1.285e-11,,5.068e-88,2.080e-162
383.73,7.736e+8,7.736e+8,1.285e-11,,5.067e-88,2.079e-162
383.75,9.639e+8,9.639e+8,1.285e-11,,5.066e-88,2.078e-162
383.76,1.056e+9,1.056e+9,1.286e-11,,5.065e-88,2.077e-162
383.78,1.223e+9,1.223e+9,1.286e-11,,5.064e-88,2.076e-162
383.80,1.349e+9,1.349e+9,1.286e-11,,5.063e-88,2.075e-162
383.81,1.391e+9,1.391e+9,1.286e-11,,5.062e-88,2.075e-162
383.83,1.425e+9,1.425e+9,1.287e-11,,5.061e-88,2.073e-162
383.85,1.391e+9,1.391e+9,1.287e-11,,5.059e-88,2.072e-162
383.86,1.349e+9,1.349e+9,1.287e-11,,5.059e-88,2.072e-162
383.88,1.223e+9,1.223e+9,1.287e-11,,5.057e-88,2.071e-162
383.90,1.056e+9,1.056e+9,1.288e-11,,5.056e-88,2.070e-162
383.91,9.639e+8,9.639e+8,1.288e-11,,5.056e-88,2.069e-162
383.93,7.736e+8,7.736e+8,1.288e-11,,5.054e-88,2.068e-162
383.95,5.913e+8,5.913e+8,1.288e-11,,5.053e-88,2.067e-162
383.96,5.075e+8,5.075e+8,1.289e-11,,5.052e-88,2.067e-162
383.98,3.605e+8,3.605e+8,1.289e-11,,5.051e-88,2.066e-162
384.00,2.438e+8,2.438e+8,1.289e-11,,5.050e-88,2.065e-162
384.01,1.969e+8,1.969e+8,1.289e-11,,5.049e-88,2.064e-162
384.03,1.238e+8,1.238e+8,1.290e-11,,5.048e-88,2.063e-162
384.05,7.409e+7,7.409e+7,1.290e-11,,5.047e-88,2.062e-162
384.06,5.628e+7,5.628e+7,1.290e-11,,5.046e-88,2.062e-162
384.08,3.131e+7,3.131e+7,1.290e-11,,5.045e-88,2.061e-162
384.10,1.659e+7,1.659e+7,1.291e-11,,5.043e-88,2.060e-162
384.11,1.185e+7,1.185e+7,1.291e-11,,5.043e-88,2.059e-162
384.13,5.835e+6,5.835e+6,1.291e-11,,5.041e-88,2.058e-162
384.15,2.736e+6,2.736e+6,1.292e-11,,5.040e-88,2.057e-162
384.16,1.839e+6,1.839e+6,1.292e-11,,5.039e-88,2.057e-162
384.18,8.013e+5,8.013e+5,1.292e-11,,5.038e-88,2.056e-162
384.20,3.325e+5,3.325e+5,1.292e-11,,5.037e-88,2.055e-162
384.21,2.103e+5,2.103e+5,1.292e-11,,5.036e-88,2.054e-162
384.23,8.108e+4,8.108e+4,1.293e-11,,5.035e-88,2.053e-162
384.25,2.977e+4,2.977e+4,1.293e-11,,5.034e-88,2.052e-162
384.26,1.771e+4,1.771e+4,1.293e-11,,5.033e-88,2.051e-162
384.28,6.044e+3,6.044e+3,1.294e-11,,5.032e-88,2.050e-162
384.30,1.964e+3,1.964e+3,1.294e-11,,5.030e-88,2.049e-162
384.31,1.099e+3,1.099e+3,1.294e-11,,5.030e-88,2.049e-162
384.33,3.320e+2,3.320e+2,1.294e-11,,5.028e-88,2.048e-162
384.34,1.791e+2,1.791e+2,1.295e-11,,5.028e-88,2.047e-162
384.36,5.027e+1,5.027e+1,1.295e-11,,5.027e-88,2.046e-162
384.38,1.344e+1,1.344e+1,1.295e-11,,5.025e-88,2.045e-162
384.39,6.820e+0,6.820e+0,1.295e-11,,5.025e-88,2.045e-162
384.41,1.694e+0,1.694e+0,1.296e-11,,5.023e-88,2.044e-162
384.43,4.006e-1,4.006e-1,1.296e-11,,5.022e-88,2.043e-162
384.44,1.913e-1,1.913e-1,1.296e-11,,5.021e-88,2.042e-162
384.46,4.205e-2,4.205e-2,1.296e-11,,5.020e-88,2.041e-162
384.48,8.802e-3,8.802e-3,1.297e-11,,5.019e-88,2.040e-162
384.49,3.954e-3,3.954e-3,1.297e-11,,5.018e-88,2.040e-162
384.51,7.691e-4,7.691e-4,1.297e-11,,5.017e-88,2.039e-162
384.53,1.425e-4,1.425e-4,1.297e-11,,5.016e-88,2.038e-162
384.54,6.021e-5,6.021e-5,1.298e-11,,5.015e-88,2.037e-162
384.56,1.037e-5,1.037e-5,1.298e-11,,5.014e-88,2.036e-162
384.58,1.699e-6,1.699e-6,1.298e-11,,5.012e-88,2.035e-162
384.59,6.755e-7,6.755e-7,1.298e-11,,5.012e-88,2.035e-162
384.61,1.029e-7,1.029e-7,1.299e-11,,5.010e-88,2.033e-162
388.22,4.902e-11,4.902e-11,1.355e-11,,4.778e-88,1.848e-162
388.24,3.210e-10,3.210e-10,1.355e-11,,4.777e-88,1.847e-162
388.26,2.005e-9,2.005e-9,1.355e-11,,4.776e-88,1.846e-162
388.27,4.921e-9,4.921e-9,1.355e-11,,4.775e-88,1.846e-162
388.29,2.861e-8,2.861e-8,1.356e-11,,4.774e-88,1.845e-162
388.31,1.586e-7,1.586e-7,1.356e-11,,4.772e-88,1.844e-162
388.32,3.669e-7,3.669e-7,1.356e-11,,4.772e-88,1.843e-162
388.34,1.894e-6,1.894e-6,1.356e-11,,4.771e-88,1.842e-162
388.36,9.323e-6,9.323e-6,1.357e-11,,4.769e-88,1.841e-162
388.37,2.032e-5,2.032e-5,1.357e-11,,4.769e-88,1.841e-162
388.39,9.313e-5,9.313e-5,1.357e-11,,4.767e-88,1.840e-162
388.41,4.070e-4,4.070e-4,1.358e-11,,4.766e-88,1.839e-162
388.42,8.359e-4,8.359e-4,1.358e-11,,4.765e-88,1.838e-162
388.44,3.402e-3,3.402e-3,1.358e-11,,4.764e-88,1.837e-162
388.46,1.320e-2,1.320e-2,1.358e-11,,4.763e-88,1.836e-162
388.47,2.554e-2,2.554e-2,1.358e-11,,4.762e-88,1.836e-162
388.49,9.229e-2,9.229e-2,1.359e-11,,4.761e-88,1.835e-162
388.51,3.179e-1,3.179e-1,1.359e-11,,4.760e-88,1.834e-162
388.52,5.797e-1,5.797e-1,1.359e-11,,4.759e-88,1.833e-162
388.54,1.860e+0,1.860e+0,1.360e-11,,4.758e-88,1.832e-162
388.56,5.689e+0,5.689e+0,1.360e-11,,4.756e-88,1.831e-162
388.57,9.773e+0,9.773e+0,1.360e-11,,4.756e-88,1.830e-162
388.59,2.784e+1,2.784e+1,1.360e-11,,4.754e-88,1.829e-162
388.61,7.561e+1,7.561e+1,1.361e-11,,4.753e-88,1.828e-162
388.62,1.224e+2,1.224e+2,1.361e-11,,4.752e-88,1.828e-162
388.64,3.095e+2,3.095e+2,1.361e-11,,4.751e-88,1.827e-162
388.66,7.465e+2,7.465e+2,1.361e-11,,4.750e-88,1.826e-162
388.67,1.139e+3,1.139e+3,1.362e-11,,4.749e-88,1.825e-162
388.69,2.557e+3,2.557e+3,1.362e-11,,4.748e-88,1.824e-162
388.71,5.476e+3,5.476e+3,1.362e-11,,4.747e-88,1.823e-162
388.72,7.872e+3,7.872e+3,1.362e-11,,4.746e-88,1.823e-162
388.74,1.570e+4,1.570e+4,1.363e-11,,4.745e-88,1.822e-162
388.76,2.986e+4,2.986e+4,1.363e-11,,4.743e-88,1.821e-162
388.77,4.046e+4,4.046e+4,1.363e-11,,4.743e-88,1.820e-162
388.79,7.171e+4,7.171e+4,1.363e-11,,4.742e-88,1.819e-162
388.81,1.212e+5,1.212e+5,1.364e-11,,4.740e-88,1.818e-162
388.82,1.549e+5,1.549e+5,1.364e-11,,4.740e-88,1.818e-162
388.84,2.443e+5,2.443e+5,1.364e-11,,4.738e-88,1.817e-162
388.85,3.016e+5,3.016e+5,1.364e-11,,4.738e-88,1.816e-162
388.87,4.441e+5,4.441e+5,1.365e-11,,4.736e-88,1.815e-162
388.89,6.254e+5,6.254e+5,1.365e-11,,4.735e-88,1.814e-162
388.90,7.303e+5,7.303e+5,1.365e-11,,4.734e-88,1.814e-162
388.92,9.651e+5,9.651e+5,1.365e-11,,4.733e-88,1.813e-162
388.94,1.226e+6,1.226e+6,1.366e-11,,4.732e-88,1.811e-162
388.95,1.362e+6,1.362e+6,1.366e-11,,4.731e-88,1.811e-162
388.97,1.642e+6,1.642e+6,1.366e-11,,4.730e-88,1.810e-162
388.99,1.921e+6,1.921e+6,1.366e-11,,4.729e-88,1.809e-162
389.00,2.060e+6,2.060e+6,1.367e-11,,4.728e-88,1.808e-162
389.02,2.334e+6,2.334e+6,1.367e-11,,4.727e-88,1.807e-162
389.04,2.609e+6,2.609e+6,1.367e-11,,4.725e-88,1.806e-162
389.05,2.749e+6,2.749e+6,1.367e-11,,4.725e-88,1.806e-162
389.07,3.039e+6,3.039e+6,1.368e-11,,4.724e-88,1.805e-162
389.09,3.340e+6,3.340e+6,1.368e-11,,4.722e-88,1.804e-162
389.10,3.493e+6,3.493e+6,1.368e-11,,4.722e-88,1.803e-162
389.12,3.794e+6,3.794e+6,1.369e-11,,4.720e-88,1.802e-162
389.14,4.066e+6,4.066e+6,1.369e-11,,4.719e-88,1.801e-162
389.15,4.181e+6,4.181e+6,1.369e-11,,4.718e-88,1.801e-162
389.17,4.350e+6,4.350e+6,1.369e-11,,4.717e-88,1.800e-162
389.19,4.417e+6,4.417e+6,1.370e-11,,4.716e-88,1.799e-162
389.20,4.408e+6,4.408e+6,1.370e-11,,4.715e-88,1.798e-162
389.22,4.302e+6,4.302e+6,1.370e-11,,4.714e-88,1.797e-162
389.24,4.092e+6,4.092e+6,1.370e-11,,4.713e-88,1.796e-162
389.25,3.955e+6,3.955e+6,1.371e-11,,4.712e-88,1.796e-162
389.27,3.640e+6,3.640e+6,1.371e-11,,4.711e-88,1.795e-162
389.29,3.301e+6,3.301e+6,1.371e-11,,4.709e-88,1.794e-162
389.30,3.135e+6,3.135e+6,1.371e-11,,4.709e-88,1.793e-162
389.32,2.835e+6,2.835e+6,1.372e-11,,4.707e-88,1.792e-162
389.34,2.609e+6,2.609e+6,1.372e-11,,4.706e-88,1.791e-162
389.35,2.534e+6,2.534e+6,1.372e-11,,4.706e-88,1.790e-162
389.37,2.485e+6,2.485e+6,1.372e-11,,4.704e-88,1.789e-162
389.39,2.593e+6,2.593e+6,1.373e-11,,4.703e-88,1.788e-162
389.40,2.712e+6,2.712e+6,1.373e-11,,4.702e-88,1.788e-162
389.42,3.087e+6,3.087e+6,1.373e-11,,4.701e-88,1.787e-162
389.44,3.635e+6,3.635e+6,1.373e-11,,4.700e-88,1.786e-162
389.45,3.964e+6,3.964e+6,1.374e-11,,4.699e-88,1.785e-162
389.47,4.694e+6,4.694e+6,1.374e-11,,4.698e-88,1.784e-162
389.48,5.076e+6,5.076e+6,1.374e-11,,4.697e-88,1.784e-162
389.50,5.815e+6,5.815e+6,1.374e-11,,4.696e-88,1.783e-162
389.52,6.438e+6,6.438e+6,1.375e-11,,4.695e-88,1.782e-162
389.53,6.675e+6,6.675e+6,1.375e-11,,4.694e-88,1.781e-162
389.55,6.956e+6,6.956e+6,1.375e-11,,4.693e-88,1.780e-162
389.57,6.944e+6,6.944e+6,1.375e-11,,4.691e-88,1.779e-162
389.58,6.825e+6,6.825e+6,1.376e-11,,4.691e-88,1.779e-162
389.60,6.385e+6,6.385e+6,1.376e-11,,4.689e-88,1.778e-162
389.62,5.730e+6,5.730e+6,1.376e-11,,4.688e-88,1.777e-162
389.63,5.349e+6,5.349e+6,1.376e-11,,4.688e-88,1.776e-162
389.65,4.544e+6,4.544e+6,1.377e-11,,4.686e-88,1.775e-162
