Wavelength (nm),Sum(calc),Mg I (4.6e-1),Mg II (5.4e-1),Mg III (7.6e-5),Mg IV (4.6e-39),Mg V (6.6e-88)
266.13,7.168e+6,1.980e-7,7.168e+6,,2.408e-84,7.043e-149
266.14,6.233e+6,1.977e-7,6.233e+6,,2.406e-84,7.041e-149
266.16,4.366e+6,1.971e-7,4.366e+6,,2.402e-84,7.038e-149
266.18,2.763e+6,1.965e-7,2.763e+6,,2.397e-84,7.035e-149
266.19,2.115e+6,1.962e-7,2.115e+6,,2.395e-84,7.033e-149
266.21,1.149e+6,1.956e-7,1.149e+6,,2.391e-84,7.030e-149
266.23,5.639e+5,1.950e-7,5.639e+5,,2.386e-84,7.027e-149
266.24,3.803e+5,1.947e-7,3.803e+5,,2.384e-84,7.025e-149
266.26,1.602e+5,1.941e-7,1.602e+5,,2.379e-84,7.022e-149
266.28,6.096e+4,1.935e-7,6.096e+4,,2.375e-84,7.018e-149
266.29,3.620e+4,1.932e-7,3.620e+4,,2.373e-84,7.017e-149
266.31,1.183e+4,1.926e-7,1.183e+4,,2.368e-84,7.013e-149
266.33,3.490e+3,1.920e-7,3.490e+3,,2.364e-84,7.010e-149
266.34,1.825e+3,1.917e-7,1.825e+3,,2.362e-84,7.008e-149
266.36,4.624e+2,1.911e-7,4.624e+2,,2.357e-84,7.005e-149
266.38,1.058e+2,1.905e-7,1.058e+2,,2.353e-84,7.002e-149
266.39,4.874e+1,1.902e-7,4.874e+1,,2.351e-84,7.000e-149
266.41,9.576e+0,1.896e-7,9.576e+0,,2.346e-84,6.997e-149
266.43,1.700e+0,1.890e-7,1.700e+0,,2.342e-84,6.994e-149
266.44,6.892e-1,1.887e-7,6.892e-1,,2.340e-84,6.992e-149
266.46,1.050e-1,1.881e-7,1.050e-1,,2.335e-84,6.989e-149
266.48,1.445e-2,1.875e-7,1.445e-2,,2.331e-84,6.985e-149
266.49,5.162e-3,1.872e-7,5.162e-3,,2.328e-84,6.984e-149
266.51,6.100e-4,1.866e-7,6.100e-4,,2.324e-84,6.981e-149
266.53,6.511e-5,1.860e-7,6.511e-5,,2.320e-84,6.977e-149
266.54,2.047e-5,1.857e-7,2.047e-5,,2.317e-84,6.976e-149
266.56,1.876e-6,1.851e-7,1.876e-6,,2.313e-84,6.972e-149
266.58,1.553e-7,1.845e-7,1.553e-7,,2.308e-84,6.969e-149
266.59,4.301e-8,1.843e-7,4.301e-8,,2.306e-84,6.967e-149
266.61,3.057e-9,1.837e-7,3.057e-9,,2.302e-84,6.964e-149
266.63,1.962e-10,1.831e-7,1.962e-10,,2.297e-84,6.961e-149
272.63,3.692e-9,3.692e-9,3.259e-8,,9.656e-85,5.974e-149
272.64,1.442e-8,1.442e-8,3.264e-8,,9.634e-85,5.973e-149
272.66,2.047e-7,2.047e-7,3.275e-8,,9.589e-85,5.969e-149
272.68,2.639e-6,2.639e-6,3.286e-8,,9.545e-85,5.966e-149
272.69,9.136e-6,9.136e-6,3.291e-8,,9.523e-85,5.965e-149
272.71,1.019e-4,1.019e-4,3.302e-8,,9.478e-85,5.961e-149
272.73,1.032e-3,1.032e-3,3.313e-8,,9.434e-85,5.958e-149
272.74,3.167e-3,3.167e-3,3.318e-8,,9.412e-85,5.956e-149
272.76,2.775e-2,2.775e-2,3.329e-8,,9.367e-85,5.953e-149
272.78,2.208e-1,2.208e-1,3.339e-8,,9.323e-85,5.950e-149
272.79,6.007e-1,6.007e-1,3.345e-8,,9.301e-85,5.948e-149
272.81,4.135e+0,4.135e+0,3.356e-8,,9.256e-85,5.945e-149
272.83,2.585e+1,2.585e+1,3.366e-8,,9.212e-85,5.941e-149
272.84,6.235e+1,6.235e+1,3.372e-8,,9.190e-85,5.940e-149
272.86,3.373e+2,3.373e+2,3.383e-8,,9.145e-85,5.937e-149
272.88,1.657e+3,1.657e+3,3.393e-8,,9.101e-85,5.933e-149
272.89,3.541e+3,3.541e+3,3.399e-8,,9.079e-85,5.932e-149
272.91,1.505e+4,1.505e+4,3.410e-8,,9.034e-85,5.928e-149
272.93,5.809e+4,5.809e+4,3.420e-8,,8.990e-85,5.925e-149
272.94,1.101e+5,1.101e+5,3.426e-8,,8.968e-85,5.923e-149
272.96,3.676e+5,3.676e+5,3.437e-8,,8.923e-85,5.920e-149
272.98,1.115e+6,1.115e+6,3.447e-8,,8.879e-85,5.917e-149
272.99,1.872e+6,1.872e+6,3.453e-8,,8.857e-85,5.915e-149
273.01,4.912e+6,4.912e+6,3.464e-8,,8.812e-85,5.912e-149
273.03,1.171e+7,1.171e+7,3.474e-8,,8.768e-85,5.909e-149
273.04,1.743e+7,1.743e+7,3.480e-8,,8.746e-85,5.907e-149
273.06,3.595e+7,3.595e+7,3.491e-8,,8.701e-85,5.904e-149
273.08,6.737e+7,6.737e+7,3.501e-8,,8.657e-85,5.900e-149
273.09,8.898e+7,8.898e+7,3.507e-8,,8.635e-85,5.899e-149
273.11,1.446e+8,1.446e+8,3.518e-8,,8.590e-85,5.895e-149
273.13,2.139e+8,2.139e+8,3.528e-8,,8.546e-85,5.892e-149
273.14,2.515e+8,2.515e+8,3.534e-8,,8.524e-85,5.891e-149
273.16,3.258e+8,3.258e+8,3.545e-8,,8.479e-85,5.887e-149
273.17,3.597e+8,3.597e+8,3.550e-8,,8.457e-85,5.886e-149
273.19,4.163e+8,4.163e+8,3.561e-8,,8.413e-85,5.882e-149
273.21,4.577e+8,4.577e+8,3.572e-8,,8.369e-85,5.879e-149
273.22,4.753e+8,4.753e+8,3.577e-8,,8.346e-85,5.877e-149
273.24,5.136e+8,5.136e+8,3.588e-8,,8.302e-85,5.874e-149
273.26,5.693e+8,5.693e+8,3.599e-8,,8.258e-85,5.871e-149
273.27,6.066e+8,6.066e+8,3.604e-8,,8.235e-85,5.869e-149
273.29,6.974e+8,6.974e+8,3.615e-8,,8.191e-85,5.866e-149
273.31,7.933e+8,7.933e+8,3.626e-8,,8.147e-85,5.863e-149
273.32,8.338e+8,8.338e+8,3.631e-8,,8.124e-85,5.861e-149
273.34,8.800e+8,8.800e+8,3.642e-8,,8.080e-85,5.858e-149
273.36,8.615e+8,8.615e+8,3.653e-8,,8.036e-85,5.854e-149
273.37,8.259e+8,8.259e+8,3.658e-8,,8.013e-85,5.853e-149
273.39,7.099e+8,7.099e+8,3.669e-8,,7.969e-85,5.849e-149
273.41,5.572e+8,5.572e+8,3.680e-8,,7.925e-85,5.846e-149
273.42,4.773e+8,4.773e+8,3.685e-8,,7.902e-85,5.844e-149
273.44,3.303e+8,3.303e+8,3.696e-8,,7.858e-85,5.841e-149
273.46,2.198e+8,2.198e+8,3.707e-8,,7.814e-85,5.838e-149
273.47,1.833e+8,1.833e+8,3.712e-8,,7.791e-85,5.836e-149
273.49,1.540e+8,1.540e+8,3.723e-8,,7.747e-85,5.833e-149
273.51,1.901e+8,1.901e+8,3.734e-8,,7.703e-85,5.830e-149
273.52,2.352e+8,2.352e+8,3.739e-8,,7.680e-85,5.828e-149
273.54,3.829e+8,3.829e+8,3.750e-8,,7.636e-85,5.825e-149
273.56,6.056e+8,6.056e+8,3.761e-8,,7.592e-85,5.821e-149
273.57,7.402e+8,7.402e+8,3.766e-8,,7.569e-85,5.820e-149
273.59,1.034e+9,1.034e+9,3.777e-8,,7.525e-85,5.817e-149
273.61,1.314e+9,1.314e+9,3.788e-8,,7.481e-85,5.813e-149
273.62,1.429e+9,1.429e+9,3.793e-8,,7.458e-85,5.812e-149
273.64,1.573e+9,1.573e+9,3.804e-8,,7.414e-85,5.808e-149
273.66,1.573e+9,1.573e+9,3.815e-8,,7.370e-85,5.805e-149
273.67,1.517e+9,1.517e+9,3.820e-8,,7.347e-85,5.803e-149
273.69,1.313e+9,1.313e+9,3.831e-8,,7.303e-85,5.800e-149
273.71,1.033e+9,1.033e+9,3.842e-8,,7.259e-85,5.797e-149
273.72,8.835e+8,8.835e+8,3.847e-8,,7.236e-85,5.795e-149
273.74,6.014e+8,6.014e+8,3.858e-8,,7.192e-85,5.792e-149
273.76,3.719e+8,3.719e+8,3.869e-8,,7.148e-85,5.789e-149
273.77,2.821e+8,2.821e+8,3.874e-8,,7.126e-85,5.787e-149
273.79,1.510e+8,1.510e+8,3.885e-8,,7.081e-85,5.784e-149
273.80,1.066e+8,1.066e+8,3.890e-8,,7.059e-85,5.782e-149
273.82,4.938e+7,4.938e+7,3.901e-8,,7.015e-85,5.779e-149
273.84,2.078e+7,2.078e+7,3.912e-8,,6.970e-85,5.775e-149
273.85,1.301e+7,1.301e+7,3.917e-8,,6.948e-85,5.774e-149
273.87,4.740e+6,4.740e+6,3.928e-8,,6.904e-85,5.771e-149
273.89,1.569e+6,1.569e+6,3.939e-8,,6.859e-85,5.767e-149
273.90,8.706e+5,8.706e+5,3.944e-8,,6.837e-85,5.766e-149
273.92,2.494e+5,2.494e+5,3.955e-8,,6.793e-85,5.762e-149
273.94,6.492e+4,6.492e+4,3.966e-8,,6.748e-85,5.759e-149
273.95,3.195e+4,3.195e+4,3.971e-8,,6.726e-85,5.757e-149
273.97,7.199e+3,7.199e+3,3.982e-8,,6.682e-85,5.754e-149
273.99,1.473e+3,1.473e+3,3.993e-8,,6.637e-85,5.751e-149
274.00,6.429e+2,6.429e+2,3.998e-8,,6.615e-85,5.749e-149
274.02,1.139e+2,1.139e+2,4.009e-8,,6.571e-85,5.746e-149
274.04,1.833e+1,1.833e+1,4.020e-8,,6.526e-85,5.743e-149
274.05,7.093e+0,7.093e+0,4.025e-8,,6.504e-85,5.741e-149
274.07,9.883e-1,9.883e-1,4.036e-8,,6.460e-85,5.738e-149
274.09,1.251e-1,1.251e-1,4.047e-8,,6.415e-85,5.734e-149
274.10,4.291e-2,4.291e-2,4.052e-8,,6.393e-85,5.733e-149
274.12,4.701e-3,4.701e-3,4.063e-8,,6.349e-85,5.729e-149
274.14,4.678e-4,4.678e-4,4.074e-8,,6.304e-85,5.726e-149
274.15,1.424e-4,1.424e-4,4.079e-8,,6.282e-85,5.724e-149
274.17,1.226e-5,1.226e-5,4.090e-8,,6.238e-85,5.721e-149
274.19,9.596e-7,9.596e-7,4.101e-8,,6.193e-85,5.718e-149
274.20,2.589e-7,2.589e-7,4.106e-8,,6.171e-85,5.716e-149
274.24,6.082e-85,2.569e-7,4.128e-8,,6.082e-85,5.710e-149
274.25,2.284e-84,2.564e-7,4.133e-8,,2.284e-84,5.708e-149
274.27,2.997e-83,2.553e-7,4.144e-8,,2.997e-83,5.705e-149
274.29,3.575e-82,2.543e-7,4.155e-8,,3.575e-82,5.701e-149
274.30,1.191e-81,2.538e-7,4.160e-8,,1.191e-81,5.700e-149
274.32,1.232e-80,2.528e-7,4.171e-8,,1.232e-80,5.697e-149
274.34,1.158e-79,2.518e-7,4.182e-8,,1.158e-79,5.693e-149
274.35,3.426e-79,2.513e-7,4.187e-8,,3.426e-79,5.692e-149
274.37,2.791e-78,2.502e-7,4.198e-8,,2.791e-78,5.688e-149
274.39,2.067e-77,2.492e-7,4.209e-8,,2.067e-77,5.685e-149
274.40,5.428e-77,2.487e-7,4.214e-8,,5.428e-77,5.683e-149
274.42,3.484e-76,2.477e-7,4.225e-8,,3.484e-76,5.680e-149
274.44,2.033e-75,2.467e-7,4.236e-8,,2.033e-75,5.677e-149
274.45,4.739e-75,2.462e-7,4.241e-8,,4.739e-75,5.675e-149
274.47,2.397e-74,2.451e-7,4.252e-8,,2.397e-74,5.672e-149
274.48,5.201e-74,2.446e-7,4.257e-8,,5.201e-74,5.670e-149
274.50,2.280e-73,2.436e-7,4.268e-8,,2.280e-73,5.667e-149
274.52,9.085e-73,2.426e-7,4.279e-8,,9.085e-73,5.664e-149
274.53,1.750e-72,2.421e-7,4.284e-8,,1.750e-72,5.662e-149
274.55,6.044e-72,2.411e-7,4.295e-8,,6.044e-72,5.659e-149
274.57,1.898e-71,2.400e-7,4.306e-8,,1.898e-71,5.655e-149
274.58,3.245e-71,2.395e-7,4.311e-8,,3.245e-71,5.654e-149
274.60,8.831e-71,2.385e-7,4.322e-8,,8.831e-71,5.651e-149
274.62,2.185e-70,2.375e-7,4.333e-8,,2.185e-70,5.647e-149
274.63,3.315e-70,2.370e-7,4.338e-8,,3.315e-70,5.646e-149
274.65,7.109e-70,2.359e-7,4.349e-8,,7.109e-70,5.642e-149
274.67,1.386e-69,2.349e-7,4.360e-8,,1.386e-69,5.639e-149
274.68,1.867e-69,2.344e-7,4.365e-8,,1.867e-69,5.637e-149
274.70,3.154e-69,2.334e-7,4.376e-8,,3.154e-69,5.634e-149
274.72,4.844e-69,2.324e-7,4.387e-8,,4.844e-69,5.631e-149
274.73,5.792e-69,2.319e-7,4.392e-8,,5.792e-69,5.629e-149
274.75,7.710e-69,2.308e-7,4.403e-8,,7.710e-69,5.626e-149
274.77,9.329e-69,2.298e-7,4.414e-8,,9.329e-69,5.623e-149
274.78,9.902e-69,2.293e-7,4.419e-8,,9.902e-69,5.621e-149
274.80,1.039e-68,2.283e-7,4.430e-8,,1.039e-68,5.618e-149
274.82,9.902e-69,2.273e-7,4.441e-8,,9.902e-69,5.614e-149
274.83,9.329e-69,2.268e-7,4.446e-8,,9.329e-69,5.613e-149
274.85,7.710e-69,2.257e-7,4.457e-8,,7.710e-69,5.609e-149
274.87,5.792e-69,2.247e-7,4.468e-8,,5.792e-69,5.606e-149
274.88,4.844e-69,2.242e-7,4.473e-8,,4.844e-69,5.604e-149
274.90,3.154e-69,2.232e-7,4.484e-8,,3.154e-69,5.601e-149
274.92,1.867e-69,2.222e-7,4.495e-8,,1.867e-69,5.598e-149
274.93,1.386e-69,2.217e-7,4.500e-8,,1.386e-69,5.596e-149
274.95,7.109e-70,2.206e-7,4.511e-8,,7.109e-70,5.593e-149
274.97,3.315e-70,2.196e-7,4.522e-8,,3.315e-70,5.590e-149
274.98,2.185e-70,2.191e-7,4.527e-8,,2.185e-70,5.588e-149
275.00,8.831e-71,2.181e-7,4.538e-8,,8.831e-71,5.585e-149
275.02,3.245e-71,2.171e-7,4.549e-8,,3.245e-71,5.581e-149
275.03,1.898e-71,2.165e-7,4.554e-8,,1.898e-71,5.580e-149
275.05,6.044e-72,2.155e-7,4.565e-8,,6.044e-72,5.577e-149
275.07,1.750e-72,2.145e-7,4.576e-8,,1.750e-72,5.573e-149
275.08,9.085e-73,2.140e-7,4.581e-8,,9.085e-73,5.572e-149
275.10,2.280e-73,2.130e-7,4.592e-8,,2.280e-73,5.568e-149
275.11,1.102e-73,2.125e-7,4.597e-8,,1.102e-73,5.567e-149
275.13,2.397e-74,2.114e-7,4.608e-8,,2.397e-74,5.563e-149
275.15,4.739e-75,2.104e-7,4.619e-8,,4.739e-75,5.560e-149
275.16,2.033e-75,2.099e-7,4.624e-8,,2.033e-75,5.558e-149
275.18,3.484e-76,2.089e-7,4.635e-8,,3.484e-76,5.555e-149
275.20,5.428e-77,2.079e-7,4.646e-8,,5.428e-77,5.552e-149
275.21,2.067e-77,2.074e-7,4.651e-8,,2.067e-77,5.550e-149
275.23,2.791e-78,2.063e-7,4.662e-8,,2.791e-78,5.547e-149
275.25,3.426e-79,2.053e-7,4.673e-8,,3.426e-79,5.544e-149
275.26,1.158e-79,2.048e-7,4.678e-8,,1.158e-79,5.542e-149
275.28,1.232e-80,2.038e-7,4.689e-8,,1.232e-80,5.539e-149
275.30,1.191e-81,2.028e-7,4.700e-8,,1.191e-81,5.535e-149
275.31,3.575e-82,2.023e-7,4.705e-8,,3.575e-82,5.534e-149
275.33,2.997e-83,2.012e-7,4.716e-8,,2.997e-83,5.530e-149
275.35,2.284e-84,2.002e-7,4.727e-8,,2.284e-84,5.527e-149
275.36,6.082e-85,1.997e-7,4.732e-8,,6.082e-85,5.526e-149
277.09,1.114e-7,1.114e-7,5.666e-8,,1.251e-84,5.241e-149
277.10,4.264e-7,4.264e-7,5.672e-8,,1.255e-84,5.239e-149
277.12,5.826e-6,5.826e-6,5.682e-8,,1.262e-84,5.236e-149
277.14,7.251e-5,7.251e-5,5.693e-8,,1.270e-84,5.233e-149
277.15,2.470e-4,2.470e-4,5.698e-8,,1.273e-84,5.231e-149
277.17,2.672e-3,2.672e-3,5.709e-8,,1.281e-84,5.228e-149
277.19,2.634e-2,2.634e-2,5.720e-8,,1.288e-84,5.225e-149
277.20,7.983e-2,7.983e-2,5.725e-8,,1.292e-84,5.223e-149
277.22,6.838e-1,6.838e-1,5.736e-8,,1.299e-84,5.220e-149
277.24,5.336e+0,5.336e+0,5.747e-8,,1.307e-84,5.216e-149
277.25,1.439e+1,1.439e+1,5.752e-8,,1.310e-84,5.215e-149
277.27,9.762e+1,9.762e+1,5.763e-8,,1.318e-84,5.212e-149
277.29,6.031e+2,6.031e+2,5.774e-8,,1.325e-84,5.208e-149
277.30,1.447e+3,1.447e+3,5.779e-8,,1.329e-84,5.207e-149
277.32,7.774e+3,7.774e+3,5.790e-8,,1.336e-84,5.203e-149
277.34,3.803e+4,3.803e+4,5.801e-8,,1.344e-84,5.200e-149
277.35,8.121e+4,8.121e+4,5.806e-8,,1.348e-84,5.198e-149
277.37,3.453e+5,3.453e+5,5.817e-8,,1.355e-84,5.195e-149
277.39,1.338e+6,1.338e+6,5.828e-8,,1.363e-84,5.192e-149
277.40,2.542e+6,2.542e+6,5.833e-8,,1.366e-84,5.190e-149
277.42,8.558e+6,8.558e+6,5.844e-8,,1.374e-84,5.187e-149
277.44,2.625e+7,2.625e+7,5.855e-8,,1.381e-84,5.184e-149
277.45,4.438e+7,4.438e+7,5.860e-8,,1.385e-84,5.182e-149
277.47,1.183e+8,1.183e+8,5.871e-8,,1.392e-84,5.179e-149
277.49,2.873e+8,2.873e+8,5.882e-8,,1.400e-84,5.175e-149
277.50,4.323e+8,4.323e+8,5.887e-8,,1.403e-84,5.174e-149
277.52,9.126e+8,9.126e+8,5.898e-8,,1.411e-84,5.170e-149
277.54,1.755e+9,1.755e+9,5.909e-8,,1.418e-84,5.167e-149
277.55,2.350e+9,2.350e+9,5.914e-8,,1.422e-84,5.166e-149
277.57,3.930e+9,3.930e+9,5.925e-8,,1.429e-84,5.162e-149
277.59,5.989e+9,5.989e+9,5.936e-8,,1.437e-84,5.159e-149
277.60,7.141e+9,7.141e+9,5.941e-8,,1.441e-84,5.157e-149
277.62,9.483e+9,9.483e+9,5.952e-8,,1.448e-84,5.154e-149
277.64,1.151e+10,1.151e+10,5.963e-8,,1.455e-84,5.151e-149
277.65,1.228e+10,1.228e+10,5.968e-8,,1.459e-84,5.149e-149
277.67,1.314e+10,1.314e+10,5.979e-8,,1.467e-84,5.146e-149
277.68,1.323e+10,1.323e+10,5.985e-8,,1.470e-84,5.144e-149
277.70,1.282e+10,1.282e+10,5.995e-8,,1.478e-84,5.141e-149
277.72,1.200e+10,1.200e+10,6.006e-8,,1.485e-84,5.138e-149
277.73,1.158e+10,1.158e+10,6.012e-8,,1.489e-84,5.136e-149
277.75,1.104e+10,1.104e+10,6.022e-8,,1.496e-84,5.133e-149
277.77,1.109e+10,1.109e+10,6.033e-8,,1.504e-84,5.129e-149
277.78,1.135e+10,1.135e+10,6.039e-8,,1.507e-84,5.128e-149
277.80,1.227e+10,1.227e+10,6.049e-8,,1.515e-84,5.124e-149
277.82,1.365e+10,1.365e+10,6.060e-8,,1.522e-84,5.121e-149
277.83,1.452e+10,1.452e+10,6.066e-8,,1.526e-84,5.119e-149
277.85,1.683e+10,1.683e+10,6.076e-8,,1.533e-84,5.116e-149
277.87,2.026e+10,2.026e+10,6.087e-8,,1.541e-84,5.113e-149
277.88,2.252e+10,2.252e+10,6.093e-8,,1.545e-84,5.111e-149
277.90,2.818e+10,2.818e+10,6.103e-8,,1.552e-84,5.108e-149
277.92,3.491e+10,3.491e+10,6.114e-8,,1.559e-84,5.105e-149
277.93,3.833e+10,3.833e+10,6.120e-8,,1.563e-84,5.103e-149
277.95,4.427e+10,4.427e+10,6.130e-8,,1.571e-84,5.100e-149
277.97,4.771e+10,4.771e+10,6.141e-8,,1.578e-84,5.096e-149
277.98,4.811e+10,4.811e+10,6.147e-8,,1.582e-84,5.095e-149
278.00,4.612e+10,4.612e+10,6.157e-8,,1.589e-84,5.092e-149
278.02,4.097e+10,4.097e+10,6.168e-8,,1.597e-84,5.088e-149
278.03,3.765e+10,3.765e+10,6.174e-8,,1.600e-84,5.087e-149
278.05,3.057e+10,3.057e+10,6.184e-8,,1.608e-84,5.083e-149
278.07,2.416e+10,2.416e+10,6.195e-8,,1.615e-84,5.080e-149
278.08,2.152e+10,2.152e+10,6.201e-8,,1.619e-84,5.078e-149
278.10,1.753e+10,1.753e+10,6.211e-8,,1.626e-84,5.075e-149
278.12,1.502e+10,1.502e+10,6.222e-8,,1.634e-84,5.072e-149
278.13,1.414e+10,1.414e+10,6.228e-8,,1.637e-84,5.070e-149
278.15,1.283e+10,1.283e+10,6.238e-8,,1.645e-84,5.067e-149
278.17,1.182e+10,1.182e+10,6.249e-8,,1.652e-84,5.064e-149
278.18,1.141e+10,1.141e+10,6.255e-8,,1.656e-84,5.062e-149
278.20,1.087e+10,1.087e+10,6.265e-8,,1.663e-84,5.059e-149
278.22,1.085e+10,1.085e+10,6.276e-8,,1.671e-84,5.055e-149
278.23,1.105e+10,1.105e+10,6.281e-8,,1.675e-84,5.054e-149
278.25,1.175e+10,1.175e+10,6.292e-8,,1.682e-84,5.050e-149
278.27,1.253e+10,1.253e+10,6.303e-8,,1.689e-84,5.047e-149
278.28,1.279e+10,1.279e+10,6.308e-8,,1.693e-84,5.046e-149
278.30,1.281e+10,1.281e+10,6.319e-8,,1.701e-84,5.042e-149
278.31,1.250e+10,1.250e+10,6.325e-8,,1.704e-84,5.041e-149
278.33,1.122e+10,1.122e+10,6.335e-8,,1.712e-84,5.037e-149
278.35,9.248e+9,9.248e+9,6.346e-8,,1.719e-84,5.034e-149
278.36,8.121e+9,8.121e+9,6.352e-8,,1.723e-84,5.032e-149
278.38,5.852e+9,5.852e+9,6.362e-8,,1.730e-84,5.029e-149
278.40,3.847e+9,3.847e+9,6.373e-8,,1.738e-84,5.026e-149
278.41,3.013e+9,3.013e+9,6.379e-8,,1.742e-84,5.024e-149
278.43,1.724e+9,1.724e+9,6.389e-8,,1.749e-84,5.021e-149
278.45,8.992e+8,8.992e+8,6.400e-8,,1.756e-84,5.018e-149
278.46,6.272e+8,6.272e+8,6.406e-8,,1.760e-84,5.016e-149
278.48,2.846e+8,2.846e+8,6.416e-8,,1.768e-84,5.013e-149
278.50,1.177e+8,1.177e+8,6.427e-8,,1.775e-84,5.009e-149
278.51,7.307e+7,7.307e+7,2.427e-7,,1.779e-84,5.008e-149
278.53,2.628e+7,2.628e+7,3.231e-6,,1.786e-84,5.004e-149
278.55,8.612e+6,8.612e+6,3.920e-5,,1.794e-84,5.001e-149
278.56,4.761e+6,4.761e+6,1.319e-4,,1.797e-84,4.999e-149
278.58,1.357e+6,1.357e+6,1.393e-3,,1.805e-84,4.996e-149
278.60,3.526e+5,3.526e+5,1.342e-2,,1.812e-84,4.993e-149
278.61,1.735e+5,1.735e+5,4.022e-2,,1.816e-84,4.991e-149
278.63,3.921e+4,3.921e+4,3.372e-1,,1.823e-84,4.988e-149
278.65,8.076e+3,8.074e+3,2.577e+0,,1.831e-84,4.985e-149
278.66,3.545e+3,3.538e+3,6.881e+0,,1.834e-84,4.983e-149
278.68,6.794e+2,6.336e+2,4.578e+1,,1.842e-84,4.980e-149
278.70,3.811e+2,1.034e+2,2.777e+2,,1.849e-84,4.976e-149
278.71,7.010e+2,4.034e+1,6.607e+2,,1.853e-84,4.975e-149
278.73,3.494e+3,5.727e+0,3.489e+3,,1.860e-84,4.972e-149
278.75,1.680e+4,7.408e-1,1.680e+4,,1.868e-84,4.968e-149
278.76,3.560e+4,2.573e-1,3.559e+4,,1.872e-84,4.967e-149
278.78,1.492e+5,2.895e-2,1.492e+5,,1.879e-84,4.963e-149
278.80,5.699e+5,2.968e-3,5.699e+5,,1.886e-84,4.960e-149
278.81,1.076e+6,9.179e-4,1.076e+6,,1.890e-84,4.958e-149
278.83,3.579e+6,8.186e-5,3.579e+6,,1.898e-84,4.955e-149
278.85,1.085e+7,6.652e-6,1.085e+7,,1.905e-84,4.952e-149
278.86,1.826e+7,1.831e-6,1.826e+7,,1.909e-84,4.950e-149
278.88,4.819e+7,1.808e-6,4.819e+7,,1.916e-84,4.947e-149
278.90,1.160e+8,1.784e-6,1.160e+8,,1.924e-84,4.944e-149
278.91,1.738e+8,1.772e-6,1.738e+8,,1.927e-84,4.942e-149
278.93,3.641e+8,1.748e-6,3.641e+8,,1.935e-84,4.939e-149
278.94,5.090e+8,1.736e-6,5.090e+8,,1.938e-84,4.937e-149
278.96,9.283e+8,1.712e-6,9.283e+8,,1.946e-84,4.934e-149
278.98,1.544e+9,1.688e-6,1.544e+9,,1.953e-84,4.930e-149
278.99,1.922e+9,1.676e-6,1.922e+9,,1.957e-84,4.929e-149
279.01,2.783e+9,1.652e-6,2.783e+9,,1.964e-84,4.925e-149
279.03,3.672e+9,1.629e-6,3.672e+9,,1.972e-84,4.922e-149
279.04,4.074e+9,1.617e-6,4.074e+9,,1.976e-84,4.921e-149
279.06,4.680e+9,1.593e-6,4.680e+9,,1.983e-84,4.917e-149
279.08,4.902e+9,1.569e-6,4.902e+9,,1.990e-84,4.914e-149
279.09,4.846e+9,1.557e-6,4.846e+9,,1.994e-84,4.912e-149
279.11,4.418e+9,1.533e-6,4.418e+9,,2.002e-84,4.909e-149
279.13,3.672e+9,1.509e-6,3.672e+9,,2.009e-84,4.906e-149
279.14,3.234e+9,1.497e-6,3.234e+9,,2.013e-84,4.904e-149
279.16,2.340e+9,1.474e-6,2.340e+9,,2.020e-84,4.901e-149
279.18,1.544e+9,1.450e-6,1.544e+9,,2.028e-84,4.898e-149
279.19,1.211e+9,1.438e-6,1.211e+9,,2.031e-84,4.896e-149
279.21,6.961e+8,1.414e-6,6.961e+8,,2.039e-84,4.893e-149
279.23,3.674e+8,1.390e-6,3.674e+8,,2.046e-84,4.889e-149
279.24,2.613e+8,1.378e-6,2.613e+8,,2.050e-84,4.888e-149
279.26,1.430e+8,1.354e-6,1.430e+8,,2.057e-84,4.884e-149
279.28,1.464e+8,1.330e-6,1.464e+8,,2.065e-84,4.881e-149
279.29,2.109e+8,1.318e-6,2.109e+8,,2.068e-84,4.879e-149
279.31,5.830e+8,1.295e-6,5.830e+8,,2.076e-84,4.876e-149
279.33,1.654e+9,1.271e-6,1.654e+9,,2.083e-84,4.873e-149
279.34,2.711e+9,1.259e-6,2.711e+9,,2.087e-84,4.871e-149
279.36,6.806e+9,1.235e-6,6.806e+9,,2.094e-84,4.868e-149
279.38,1.559e+10,1.211e-6,1.559e+10,,2.102e-84,4.865e-149
279.39,2.280e+10,1.199e-6,2.280e+10,,2.106e-84,4.863e-149
279.41,4.551e+10,1.175e-6,4.551e+10,,2.113e-84,4.860e-149
279.43,8.283e+10,1.151e-6,8.283e+10,,2.766e-83,4.856e-149
279.44,1.079e+11,1.140e-6,1.079e+11,,9.669e-83,4.855e-149
279.46,1.711e+11,1.116e-6,1.711e+11,,1.103e-81,4.852e-149
279.48,2.474e+11,1.092e-6,2.474e+11,,1.147e-80,4.848e-149
279.49,2.873e+11,1.080e-6,2.873e+11,,3.576e-80,4.847e-149
279.51,3.617e+11,1.056e-6,3.617e+11,,3.242e-79,4.843e-149
279.53,4.153e+11,1.032e-6,4.153e+11,,2.681e-78,4.840e-149
279.54,4.299e+11,1.020e-6,4.299e+11,,7.448e-78,4.838e-149
279.56,4.299e+11,9.964e-7,4.299e+11,,5.366e-77,4.835e-149
279.57,4.154e+11,9.844e-7,4.154e+11,,1.392e-76,4.833e-149
279.59,3.618e+11,9.606e-7,3.618e+11,,8.737e-76,4.830e-149
