Wavelength (nm),Sum(calc),Mg I (7.0e-1),Mg II (3.0e-1),Mg III (4.4e-6),Mg IV (3.2e-45),Mg V (9.9e-101)
263.84,1.970e-90,2.184e-7,1.561e-11,,1.970e-90,1.049e-168
263.86,1.717e-89,2.179e-7,1.563e-11,,1.717e-89,1.048e-168
263.87,4.877e-89,2.177e-7,1.563e-11,,4.877e-89,1.048e-168
263.89,3.641e-88,2.172e-7,1.565e-11,,3.641e-88,1.048e-168
263.91,2.452e-87,2.167e-7,1.566e-11,,2.452e-87,1.047e-168
263.92,6.123e-87,2.164e-7,1.567e-11,,6.123e-87,1.047e-168
263.94,3.533e-86,2.159e-7,1.568e-11,,3.533e-86,1.046e-168
263.96,1.839e-85,2.154e-7,1.569e-11,,1.839e-85,1.046e-168
263.97,4.036e-85,2.152e-7,1.570e-11,,4.036e-85,1.046e-168
263.99,1.799e-84,2.147e-7,1.571e-11,,1.799e-84,1.045e-168
264.01,7.238e-84,2.142e-7,1.572e-11,,7.238e-84,1.045e-168
264.02,1.397e-83,2.140e-7,1.573e-11,,1.397e-83,1.044e-168
264.04,4.812e-83,2.135e-7,1.574e-11,,4.812e-83,1.044e-168
264.06,1.496e-82,2.130e-7,1.576e-11,,1.496e-82,1.044e-168
264.07,2.537e-82,2.127e-7,1.576e-11,,2.537e-82,1.043e-168
264.09,6.756e-82,2.123e-7,1.577e-11,,6.756e-82,1.043e-168
264.11,1.623e-81,2.118e-7,1.579e-11,,1.623e-81,1.042e-168
264.12,2.420e-81,2.115e-7,1.579e-11,,2.420e-81,1.042e-168
264.14,4.980e-81,2.110e-7,1.581e-11,,4.980e-81,1.042e-168
264.16,9.244e-81,2.105e-7,1.582e-11,,9.244e-81,1.041e-168
264.17,1.212e-80,2.103e-7,1.583e-11,,1.212e-80,1.041e-168
264.19,1.927e-80,2.098e-7,1.584e-11,,1.927e-80,1.041e-168
264.21,2.764e-80,2.093e-7,1.585e-11,,2.764e-80,1.040e-168
264.22,3.185e-80,2.091e-7,1.586e-11,,3.185e-80,1.040e-168
264.24,3.915e-80,2.086e-7,1.587e-11,,3.915e-80,1.039e-168
264.25,4.175e-80,2.083e-7,1.588e-11,,4.175e-80,1.039e-168
264.27,4.396e-80,2.078e-7,1.589e-11,,4.396e-80,1.039e-168
264.29,4.175e-80,2.073e-7,1.590e-11,,4.175e-80,1.038e-168
264.30,3.915e-80,2.071e-7,1.591e-11,,3.915e-80,1.038e-168
264.32,3.185e-80,2.066e-7,1.592e-11,,3.185e-80,1.038e-168
264.34,2.338e-80,2.061e-7,1.593e-11,,2.338e-80,1.037e-168
264.35,1.927e-80,2.059e-7,1.594e-11,,1.927e-80,1.037e-168
264.37,1.212e-80,2.054e-7,1.595e-11,,1.212e-80,1.036e-168
264.39,6.873e-81,2.049e-7,1.597e-11,,6.873e-81,1.036e-168
264.40,4.980e-81,2.046e-7,1.597e-11,,4.980e-81,1.036e-168
264.42,2.420e-81,2.042e-7,1.599e-11,,2.420e-81,1.035e-168
264.44,1.061e-81,2.037e-7,1.600e-11,,1.061e-81,1.035e-168
264.45,6.756e-82,2.034e-7,1.600e-11,,6.756e-82,1.035e-168
264.47,2.537e-82,2.029e-7,1.602e-11,,2.537e-82,1.034e-168
264.49,8.594e-83,2.024e-7,1.603e-11,,8.594e-83,1.034e-168
264.50,4.812e-83,2.022e-7,1.604e-11,,4.812e-83,1.033e-168
264.52,1.397e-83,2.017e-7,1.605e-11,,1.397e-83,1.033e-168
264.54,3.656e-84,2.012e-7,1.606e-11,,3.656e-84,1.032e-168
264.55,1.799e-84,2.010e-7,1.607e-11,,1.799e-84,1.032e-168
264.57,4.036e-85,2.005e-7,1.608e-11,,4.036e-85,1.032e-168
264.59,8.164e-86,2.000e-7,1.609e-11,,8.164e-86,1.031e-168
264.60,3.533e-86,1.997e-7,1.610e-11,,3.533e-86,1.031e-168
264.62,6.123e-87,1.992e-7,1.611e-11,,6.123e-87,1.031e-168
264.64,9.572e-88,1.988e-7,1.613e-11,,9.572e-88,1.030e-168
264.65,3.641e-88,1.985e-7,1.613e-11,,3.641e-88,1.030e-168
264.67,4.877e-89,1.980e-7,1.614e-11,,4.877e-89,1.029e-168
264.69,5.892e-90,1.975e-7,1.616e-11,,5.892e-90,1.029e-168
264.70,1.970e-90,1.973e-7,1.616e-11,,1.970e-90,1.029e-168
264.72,2.039e-91,1.968e-7,1.618e-11,,2.039e-91,1.028e-168
264.74,1.905e-92,1.963e-7,1.619e-11,,1.905e-92,1.028e-168
264.75,5.650e-93,1.961e-7,1.620e-11,,5.650e-93,1.028e-168
264.77,1.169e-93,1.956e-7,1.621e-11,,1.169e-93,1.027e-168
264.79,8.880e-93,1.951e-7,1.622e-11,,8.880e-93,1.027e-168
264.80,2.983e-92,1.948e-7,1.623e-11,,2.983e-92,1.026e-168
264.82,3.137e-91,1.943e-7,1.624e-11,,3.137e-91,1.026e-168
264.84,2.980e-90,1.938e-7,1.625e-11,,2.980e-90,1.025e-168
264.85,8.838e-90,1.936e-7,1.626e-11,,8.838e-90,1.025e-168
264.87,7.199e-89,1.931e-7,1.627e-11,,7.199e-89,1.025e-168
264.88,1.977e-88,1.929e-7,1.628e-11,,1.977e-88,1.025e-168
264.90,1.382e-87,1.924e-7,1.629e-11,,1.382e-87,1.024e-168
264.92,8.715e-87,1.919e-7,1.630e-11,,8.715e-87,1.024e-168
264.93,2.106e-86,1.916e-7,1.631e-11,,2.106e-86,1.023e-168
264.95,1.140e-85,1.911e-7,1.632e-11,,1.140e-85,1.023e-168
264.97,5.566e-85,1.906e-7,1.634e-11,,5.566e-85,1.022e-168
264.98,1.184e-84,1.904e-7,1.634e-11,,1.184e-84,1.022e-168
265.00,4.959e-84,1.899e-7,1.636e-11,,4.959e-84,1.022e-168
265.02,1.875e-83,1.894e-7,1.637e-11,,1.875e-83,1.021e-168
265.03,3.509e-83,1.892e-7,1.638e-11,,3.509e-83,1.021e-168
265.05,1.138e-82,1.887e-7,1.639e-11,,1.138e-82,1.021e-168
265.07,3.333e-82,1.882e-7,1.640e-11,,3.333e-82,1.020e-168
265.08,5.489e-82,1.879e-7,1.641e-11,,5.489e-82,1.020e-168
265.10,1.378e-81,1.875e-7,1.642e-11,,1.378e-81,1.019e-168
265.12,3.125e-81,1.870e-7,1.643e-11,,3.125e-81,1.019e-168
265.13,4.529e-81,1.867e-7,1.644e-11,,4.529e-81,1.019e-168
265.15,8.807e-81,1.862e-7,1.645e-11,,8.807e-81,1.018e-168
265.17,1.546e-80,1.857e-7,1.646e-11,,1.546e-80,1.018e-168
265.18,1.971e-80,1.855e-7,1.647e-11,,1.971e-80,1.018e-168
265.20,2.968e-80,1.850e-7,1.648e-11,,2.968e-80,1.017e-168
265.22,4.035e-80,1.845e-7,1.650e-11,,4.035e-80,1.017e-168
265.23,4.527e-80,1.843e-7,1.650e-11,,4.527e-80,1.016e-168
265.25,5.278e-80,1.838e-7,1.652e-11,,5.278e-80,1.016e-168
265.27,5.555e-80,1.833e-7,1.653e-11,,5.555e-80,1.015e-168
265.28,5.484e-80,1.830e-7,1.653e-11,,5.484e-80,1.015e-168
265.30,4.951e-80,1.825e-7,1.655e-11,,4.951e-80,1.015e-168
265.32,4.035e-80,1.821e-7,1.656e-11,,4.035e-80,1.014e-168
265.33,3.505e-80,1.818e-7,1.657e-11,,3.505e-80,1.014e-168
265.35,2.450e-80,1.813e-7,1.658e-11,,2.450e-80,1.014e-168
265.37,1.546e-80,1.808e-7,1.659e-11,,1.546e-80,1.013e-168
265.38,1.182e-80,1.806e-7,1.660e-11,,1.182e-80,1.013e-168
265.40,6.397e-81,1.801e-7,1.661e-11,,6.397e-81,1.012e-168
265.42,3.125e-81,1.796e-7,1.662e-11,,3.125e-81,1.012e-168
265.43,2.102e-81,1.794e-7,1.663e-11,,2.102e-81,1.012e-168
265.45,8.810e-82,1.789e-7,1.664e-11,,8.810e-82,1.011e-168
265.47,3.333e-82,1.784e-7,1.666e-11,,3.333e-82,1.011e-168
265.48,1.973e-82,1.781e-7,1.666e-11,,1.973e-82,1.011e-168
265.50,6.402e-83,1.776e-7,1.668e-11,,6.402e-83,1.010e-168
265.51,3.509e-83,1.774e-7,1.668e-11,,3.509e-83,1.010e-168
265.53,1.669e-11,1.769e-7,1.669e-11,,9.767e-84,1.009e-168
265.55,2.601e-10,1.764e-7,2.601e-10,,2.454e-84,1.009e-168
265.56,9.881e-10,1.762e-7,9.881e-10,,1.184e-84,1.009e-168
265.58,1.321e-8,1.757e-7,1.321e-8,,2.551e-85,1.008e-168
265.60,1.596e-7,1.752e-7,1.596e-7,,4.962e-86,1.008e-168
265.61,5.341e-7,1.749e-7,5.341e-7,,2.106e-86,1.008e-168
265.63,5.539e-6,1.744e-7,5.539e-6,,3.515e-87,1.007e-168
265.65,5.190e-5,1.740e-7,5.190e-5,,5.294e-88,1.007e-168
265.66,1.529e-4,1.737e-7,1.529e-4,,1.977e-88,1.006e-168
265.68,1.230e-3,1.732e-7,1.230e-3,,2.555e-89,1.006e-168
265.70,8.935e-3,1.727e-7,8.935e-3,,2.980e-90,1.005e-168
265.71,2.318e-2,1.725e-7,2.318e-2,,9.794e-91,1.005e-168
265.73,1.446e-1,1.720e-7,1.446e-1,,9.797e-92,1.005e-168
265.75,8.147e-1,1.715e-7,8.147e-1,,8.848e-93,1.004e-168
265.76,1.862e+0,1.713e-7,1.862e+0,,2.559e-93,1.004e-168
265.78,9.005e+0,1.708e-7,9.005e+0,,1.982e-94,1.004e-168
265.80,3.934e+1,1.703e-7,3.934e+1,,1.386e-95,1.003e-168
265.81,7.917e+1,1.700e-7,7.917e+1,,1.385e-95,1.003e-168
265.83,2.970e+2,1.695e-7,2.970e+2,,1.382e-95,1.002e-168
265.85,1.006e+3,1.690e-7,1.006e+3,,1.380e-95,1.002e-168
265.86,1.783e+3,1.688e-7,1.783e+3,,1.379e-95,1.002e-168
265.88,5.187e+3,1.683e-7,5.187e+3,,1.376e-95,1.001e-168
265.90,1.363e+4,1.678e-7,1.363e+4,,1.374e-95,1.001e-168
265.91,2.127e+4,1.676e-7,2.127e+4,,1.372e-95,1.001e-168
265.93,4.798e+4,1.671e-7,4.798e+4,,1.370e-95,1.000e-168
265.95,9.778e+4,1.666e-7,9.778e+4,,1.368e-95,9.996e-169
265.96,1.344e+5,1.663e-7,1.344e+5,,1.366e-95,9.994e-169
265.98,2.351e+5,1.659e-7,2.351e+5,,1.364e-95,9.989e-169
266.00,3.715e+5,1.654e-7,3.715e+5,,1.361e-95,9.985e-169
266.01,4.495e+5,1.651e-7,4.495e+5,,1.360e-95,9.983e-169
266.03,6.099e+5,1.646e-7,6.099e+5,,1.358e-95,9.978e-169
266.05,7.474e+5,1.641e-7,7.474e+5,,1.355e-95,9.973e-169
266.06,7.965e+5,1.639e-7,7.965e+5,,1.354e-95,9.971e-169
266.08,8.380e+5,1.634e-7,8.380e+5,,1.352e-95,9.966e-169
266.10,7.965e+5,1.629e-7,7.965e+5,,1.349e-95,9.962e-169
266.11,7.474e+5,1.627e-7,7.474e+5,,1.348e-95,9.959e-169
266.13,6.099e+5,1.622e-7,6.099e+5,,1.345e-95,9.955e-169
266.14,5.303e+5,1.619e-7,5.303e+5,,1.344e-95,9.952e-169
266.16,3.715e+5,1.614e-7,3.715e+5,,1.342e-95,9.948e-169
266.18,2.351e+5,1.609e-7,2.351e+5,,1.339e-95,9.943e-169
266.19,1.800e+5,1.607e-7,1.800e+5,,1.338e-95,9.941e-169
266.21,9.778e+4,1.602e-7,9.778e+4,,1.336e-95,9.936e-169
266.23,4.798e+4,1.597e-7,4.798e+4,,1.333e-95,9.931e-169
266.24,3.235e+4,1.595e-7,3.235e+4,,1.332e-95,9.929e-169
266.26,1.363e+4,1.590e-7,1.363e+4,,1.329e-95,9.924e-169
266.28,5.187e+3,1.585e-7,5.187e+3,,1.327e-95,9.920e-169
266.29,3.080e+3,1.582e-7,3.080e+3,,1.326e-95,9.917e-169
266.31,1.006e+3,1.578e-7,1.006e+3,,1.323e-95,9.913e-169
266.33,2.970e+2,1.573e-7,2.970e+2,,1.321e-95,9.908e-169
266.34,1.553e+2,1.570e-7,1.553e+2,,1.320e-95,9.906e-169
266.36,3.934e+1,1.565e-7,3.934e+1,,1.317e-95,9.901e-169
266.38,9.005e+0,1.560e-7,9.005e+0,,1.315e-95,9.897e-169
266.39,4.147e+0,1.558e-7,4.147e+0,,1.313e-95,9.894e-169
266.41,8.147e-1,1.553e-7,8.147e-1,,1.311e-95,9.890e-169
266.43,1.446e-1,1.548e-7,1.446e-1,,1.309e-95,9.885e-169
266.44,5.864e-2,1.546e-7,5.864e-2,,1.307e-95,9.883e-169
266.46,8.935e-3,1.541e-7,8.935e-3,,1.305e-95,9.878e-169
266.48,1.230e-3,1.536e-7,1.230e-3,,1.302e-95,9.873e-169
266.49,4.392e-4,1.533e-7,4.392e-4,,1.301e-95,9.871e-169
266.51,5.190e-5,1.528e-7,5.190e-5,,1.299e-95,9.866e-169
266.53,5.539e-6,1.524e-7,5.539e-6,,1.296e-95,9.862e-169
266.54,1.742e-6,1.521e-7,1.742e-6,,1.295e-95,9.859e-169
266.56,1.596e-7,1.516e-7,1.596e-7,,1.293e-95,9.855e-169
266.58,1.321e-8,1.511e-7,1.321e-8,,1.290e-95,9.850e-169
266.59,3.660e-9,1.509e-7,3.660e-9,,1.289e-95,9.848e-169
266.61,2.601e-10,1.504e-7,2.601e-10,,1.286e-95,9.843e-169
266.63,1.669e-11,1.499e-7,1.669e-11,,1.284e-95,9.838e-169
272.63,2.592e-9,2.592e-9,5.287e-9,,5.462e-96,8.444e-169
272.64,1.013e-8,1.013e-8,5.296e-9,,5.450e-96,8.442e-169
272.66,1.437e-7,1.437e-7,5.314e-9,,5.426e-96,8.437e-169
272.68,1.852e-6,1.852e-6,5.331e-9,,5.401e-96,8.433e-169
272.69,6.414e-6,6.414e-6,5.340e-9,,5.389e-96,8.430e-169
272.71,7.153e-5,7.153e-5,5.357e-9,,5.364e-96,8.426e-169
272.73,7.243e-4,7.243e-4,5.375e-9,,5.339e-96,8.421e-169
272.74,2.223e-3,2.223e-3,5.384e-9,,5.327e-96,8.419e-169
272.76,1.948e-2,1.948e-2,5.401e-9,,5.303e-96,8.414e-169
272.78,1.550e-1,1.550e-1,5.419e-9,,5.278e-96,8.409e-169
272.79,4.217e-1,4.217e-1,5.428e-9,,5.266e-96,8.407e-169
272.81,2.903e+0,2.903e+0,5.445e-9,,5.241e-96,8.402e-169
272.83,1.815e+1,1.815e+1,5.463e-9,,5.217e-96,8.398e-169
272.84,4.377e+1,4.377e+1,5.472e-9,,5.204e-96,8.395e-169
272.86,2.368e+2,2.368e+2,5.489e-9,,5.180e-96,8.391e-169
272.88,1.163e+3,1.163e+3,5.507e-9,,5.155e-96,8.386e-169
272.89,2.486e+3,2.486e+3,5.516e-9,,5.143e-96,8.384e-169
272.91,1.057e+4,1.057e+4,5.533e-9,,5.118e-96,8.379e-169
272.93,4.078e+4,4.078e+4,5.551e-9,,5.094e-96,8.375e-169
272.94,7.727e+4,7.727e+4,5.560e-9,,5.081e-96,8.372e-169
272.96,2.580e+5,2.580e+5,5.577e-9,,5.057e-96,8.368e-169
272.98,7.825e+5,7.825e+5,5.595e-9,,5.032e-96,8.363e-169
272.99,1.314e+6,1.314e+6,5.603e-9,,5.020e-96,8.361e-169
273.01,3.449e+6,3.449e+6,5.621e-9,,4.995e-96,8.356e-169
273.03,8.218e+6,8.218e+6,5.639e-9,,4.971e-96,8.351e-169
273.04,1.224e+7,1.224e+7,5.647e-9,,4.958e-96,8.349e-169
273.06,2.524e+7,2.524e+7,5.665e-9,,4.934e-96,8.344e-169
273.08,4.729e+7,4.729e+7,5.683e-9,,4.909e-96,8.340e-169
273.09,6.246e+7,6.246e+7,5.691e-9,,4.897e-96,8.337e-169
273.11,1.015e+8,1.015e+8,5.709e-9,,4.872e-96,8.333e-169
273.13,1.502e+8,1.502e+8,5.726e-9,,4.848e-96,8.328e-169
273.14,1.766e+8,1.766e+8,5.735e-9,,4.835e-96,8.326e-169
273.16,2.287e+8,2.287e+8,5.753e-9,,4.811e-96,8.321e-169
273.17,2.525e+8,2.525e+8,5.762e-9,,4.798e-96,8.319e-169
273.19,2.922e+8,2.922e+8,5.779e-9,,4.774e-96,8.314e-169
273.21,3.213e+8,3.213e+8,5.797e-9,,4.749e-96,8.309e-169
273.22,3.337e+8,3.337e+8,5.805e-9,,4.737e-96,8.307e-169
273.24,3.606e+8,3.606e+8,5.823e-9,,4.712e-96,8.302e-169
273.26,3.997e+8,3.997e+8,5.841e-9,,4.688e-96,8.298e-169
273.27,4.258e+8,4.258e+8,5.849e-9,,4.676e-96,8.296e-169
273.29,4.896e+8,4.896e+8,5.867e-9,,4.651e-96,8.291e-169
273.31,5.569e+8,5.569e+8,5.885e-9,,4.626e-96,8.286e-169
273.32,5.853e+8,5.853e+8,5.893e-9,,4.614e-96,8.284e-169
273.34,6.178e+8,6.178e+8,5.911e-9,,4.589e-96,8.279e-169
273.36,6.048e+8,6.048e+8,5.928e-9,,4.565e-96,8.275e-169
273.37,5.798e+8,5.798e+8,5.937e-9,,4.553e-96,8.272e-169
273.39,4.984e+8,4.984e+8,5.955e-9,,4.528e-96,8.268e-169
273.41,3.911e+8,3.911e+8,5.972e-9,,4.503e-96,8.263e-169
273.42,3.351e+8,3.351e+8,5.981e-9,,4.491e-96,8.261e-169
273.44,2.319e+8,2.319e+8,5.999e-9,,4.467e-96,8.256e-169
273.46,1.543e+8,1.543e+8,6.016e-9,,4.442e-96,8.251e-169
273.47,1.286e+8,1.286e+8,6.025e-9,,4.430e-96,8.249e-169
273.49,1.081e+8,1.081e+8,6.043e-9,,4.405e-96,8.244e-169
273.51,1.335e+8,1.335e+8,6.060e-9,,4.380e-96,8.240e-169
273.52,1.651e+8,1.651e+8,6.069e-9,,4.368e-96,8.237e-169
273.54,2.688e+8,2.688e+8,6.087e-9,,4.344e-96,8.233e-169
273.56,4.251e+8,4.251e+8,6.104e-9,,4.319e-96,8.228e-169
273.57,5.197e+8,5.197e+8,6.113e-9,,4.307e-96,8.226e-169
273.59,7.257e+8,7.257e+8,6.130e-9,,4.282e-96,8.221e-169
273.61,9.223e+8,9.223e+8,6.148e-9,,4.257e-96,8.217e-169
273.62,1.003e+9,1.003e+9,6.157e-9,,4.245e-96,8.214e-169
273.64,1.104e+9,1.104e+9,6.174e-9,,4.221e-96,8.210e-169
273.66,1.104e+9,1.104e+9,6.192e-9,,4.196e-96,8.205e-169
273.67,1.065e+9,1.065e+9,6.201e-9,,4.184e-96,8.203e-169
273.69,9.221e+8,9.221e+8,6.218e-9,,4.159e-96,8.198e-169
273.71,7.251e+8,7.251e+8,6.236e-9,,4.135e-96,8.193e-169
273.72,6.202e+8,6.202e+8,6.245e-9,,4.122e-96,8.191e-169
273.74,4.222e+8,4.222e+8,6.262e-9,,4.098e-96,8.186e-169
273.76,2.611e+8,2.611e+8,6.280e-9,,4.073e-96,8.182e-169
273.77,1.980e+8,1.980e+8,6.289e-9,,4.061e-96,8.179e-169
273.79,1.060e+8,1.060e+8,6.306e-9,,4.036e-96,8.175e-169
273.80,7.480e+7,7.480e+7,6.315e-9,,4.024e-96,8.172e-169
273.82,3.466e+7,3.466e+7,6.333e-9,,3.999e-96,8.168e-169
273.84,1.459e+7,1.459e+7,6.350e-9,,3.975e-96,8.163e-169
273.85,9.131e+6,9.131e+6,6.359e-9,,3.962e-96,8.161e-169
273.87,3.327e+6,3.327e+6,6.376e-9,,3.938e-96,8.156e-169
273.89,1.101e+6,1.101e+6,6.394e-9,,3.913e-96,8.151e-169
273.90,6.111e+5,6.111e+5,6.403e-9,,3.901e-96,8.149e-169
273.92,1.751e+5,1.751e+5,6.420e-9,,3.876e-96,8.144e-169
273.94,4.558e+4,4.558e+4,6.438e-9,,3.852e-96,8.140e-169
273.95,2.243e+4,2.243e+4,6.447e-9,,3.839e-96,8.138e-169
273.97,5.053e+3,5.053e+3,6.464e-9,,3.815e-96,8.133e-169
273.99,1.034e+3,1.034e+3,6.482e-9,,3.790e-96,8.128e-169
274.00,4.513e+2,4.513e+2,6.491e-9,,3.778e-96,8.126e-169
274.02,7.996e+1,7.996e+1,6.508e-9,,3.753e-96,8.121e-169
274.04,1.287e+1,1.287e+1,6.526e-9,,3.729e-96,8.117e-169
274.05,4.980e+0,4.980e+0,6.535e-9,,3.717e-96,8.114e-169
274.07,6.938e-1,6.938e-1,6.552e-9,,3.692e-96,8.110e-169
274.09,8.780e-2,8.780e-2,6.570e-9,,3.667e-96,8.105e-169
274.10,3.013e-2,3.013e-2,6.578e-9,,3.655e-96,8.103e-169
274.12,3.300e-3,3.300e-3,6.596e-9,,3.630e-96,8.098e-169
274.14,3.284e-4,3.284e-4,6.614e-9,,3.606e-96,8.093e-169
274.15,9.993e-5,9.993e-5,6.622e-9,,3.594e-96,8.091e-169
274.17,8.609e-6,8.609e-6,6.640e-9,,3.569e-96,8.086e-169
274.19,6.736e-7,6.736e-7,6.658e-9,,3.544e-96,8.082e-169
274.20,1.818e-7,1.818e-7,6.666e-9,,3.532e-96,8.079e-169
274.24,3.483e-96,1.803e-7,6.701e-9,,3.483e-96,8.070e-169
274.25,1.308e-95,1.800e-7,6.710e-9,,1.308e-95,8.068e-169
274.27,1.716e-94,1.793e-7,6.728e-9,,1.716e-94,8.063e-169
274.29,2.047e-93,1.786e-7,6.745e-9,,2.047e-93,8.059e-169
274.30,6.823e-93,1.782e-7,6.754e-9,,6.823e-93,8.056e-169
274.32,7.055e-92,1.775e-7,6.772e-9,,7.055e-92,8.052e-169
274.34,6.631e-91,1.768e-7,6.789e-9,,6.631e-91,8.047e-169
274.35,1.962e-90,1.764e-7,6.798e-9,,1.962e-90,8.045e-169
274.37,1.598e-89,1.757e-7,6.816e-9,,1.598e-89,8.040e-169
274.39,1.184e-88,1.750e-7,6.833e-9,,1.184e-88,8.035e-169
274.40,3.108e-88,1.747e-7,6.842e-9,,3.108e-88,8.033e-169
274.42,1.995e-87,1.739e-7,6.860e-9,,1.995e-87,8.028e-169
274.44,1.164e-86,1.732e-7,6.877e-9,,1.164e-86,8.024e-169
274.45,2.714e-86,1.729e-7,6.886e-9,,2.714e-86,8.021e-169
274.47,1.372e-85,1.722e-7,6.904e-9,,1.372e-85,8.017e-169
274.48,2.978e-85,1.718e-7,6.912e-9,,2.978e-85,8.014e-169
274.50,1.306e-84,1.711e-7,6.930e-9,,1.306e-84,8.010e-169
274.52,5.203e-84,1.704e-7,6.947e-9,,5.203e-84,8.005e-169
274.53,1.002e-83,1.700e-7,6.956e-9,,1.002e-83,8.003e-169
274.55,3.461e-83,1.693e-7,6.974e-9,,3.461e-83,7.998e-169
274.57,1.087e-82,1.686e-7,6.991e-9,,1.087e-82,7.993e-169
274.58,1.858e-82,1.682e-7,7.000e-9,,1.858e-82,7.991e-169
274.60,5.057e-82,1.675e-7,7.018e-9,,5.057e-82,7.986e-169
274.62,1.251e-81,1.668e-7,7.035e-9,,1.251e-81,7.982e-169
274.63,1.899e-81,1.665e-7,7.044e-9,,1.899e-81,7.980e-169
274.65,4.071e-81,1.658e-7,7.062e-9,,4.071e-81,7.975e-169
274.67,7.935e-81,1.650e-7,7.079e-9,,7.935e-81,7.970e-169
274.68,1.069e-80,1.647e-7,7.088e-9,,1.069e-80,7.968e-169
274.70,1.806e-80,1.640e-7,7.106e-9,,1.806e-80,7.963e-169
274.72,2.774e-80,1.633e-7,7.123e-9,,2.774e-80,7.959e-169
274.73,3.317e-80,1.629e-7,7.132e-9,,3.317e-80,7.956e-169
274.75,4.415e-80,1.622e-7,7.149e-9,,4.415e-80,7.952e-169
274.77,5.342e-80,1.615e-7,7.167e-9,,5.342e-80,7.947e-169
274.78,5.670e-80,1.611e-7,7.176e-9,,5.670e-80,7.945e-169
274.80,5.947e-80,1.604e-7,7.193e-9,,5.947e-80,7.940e-169
274.82,5.670e-80,1.597e-7,7.211e-9,,5.670e-80,7.935e-169
274.83,5.342e-80,1.594e-7,7.220e-9,,5.342e-80,7.933e-169
274.85,4.415e-80,1.586e-7,7.237e-9,,4.415e-80,7.928e-169
274.87,3.317e-80,1.579e-7,7.255e-9,,3.317e-80,7.924e-169
274.88,2.774e-80,1.576e-7,7.264e-9,,2.774e-80,7.921e-169
274.90,1.806e-80,1.569e-7,7.281e-9,,1.806e-80,7.917e-169
274.92,1.069e-80,1.562e-7,7.299e-9,,1.069e-80,7.912e-169
274.93,7.935e-81,1.558e-7,7.308e-9,,7.935e-81,7.910e-169
274.95,4.071e-81,1.551e-7,7.325e-9,,4.071e-81,7.905e-169
274.97,1.899e-81,1.544e-7,7.343e-9,,1.899e-81,7.901e-169
274.98,1.251e-81,1.540e-7,7.351e-9,,1.251e-81,7.898e-169
275.00,5.057e-82,1.533e-7,7.369e-9,,5.057e-82,7.894e-169
275.02,1.858e-82,1.526e-7,7.387e-9,,1.858e-82,7.889e-169
275.03,1.087e-82,1.522e-7,7.395e-9,,1.087e-82,7.887e-169
275.05,3.461e-83,1.515e-7,7.413e-9,,3.461e-83,7.882e-169
275.07,1.002e-83,1.508e-7,7.431e-9,,1.002e-83,7.877e-169
275.08,5.203e-84,1.505e-7,7.439e-9,,5.203e-84,7.875e-169
275.10,1.306e-84,1.497e-7,7.457e-9,,1.306e-84,7.870e-169
275.11,6.310e-85,1.494e-7,7.466e-9,,6.310e-85,7.868e-169
275.13,1.372e-85,1.487e-7,7.483e-9,,1.372e-85,7.863e-169
275.15,2.714e-86,1.480e-7,7.501e-9,,2.714e-86,7.859e-169
275.16,1.164e-86,1.476e-7,7.510e-9,,1.164e-86,7.856e-169
275.18,1.995e-87,1.469e-7,7.527e-9,,1.995e-87,7.852e-169
275.20,3.108e-88,1.462e-7,7.545e-9,,3.108e-88,7.847e-169
275.21,1.184e-88,1.458e-7,7.554e-9,,1.184e-88,7.845e-169
275.23,1.598e-89,1.451e-7,7.571e-9,,1.598e-89,7.840e-169
275.25,1.962e-90,1.444e-7,7.589e-9,,1.962e-90,7.835e-169
275.26,6.631e-91,1.441e-7,7.597e-9,,6.631e-91,7.833e-169
275.28,7.055e-92,1.433e-7,7.615e-9,,7.055e-92,7.828e-169
275.30,6.823e-93,1.426e-7,7.633e-9,,6.823e-93,7.824e-169
275.31,2.047e-93,1.423e-7,7.641e-9,,2.047e-93,7.821e-169
275.33,1.716e-94,1.416e-7,7.659e-9,,1.716e-94,7.817e-169
275.35,1.308e-95,1.409e-7,7.677e-9,,1.308e-95,7.812e-169
275.36,3.483e-96,1.405e-7,7.685e-9,,3.483e-96,7.810e-169
277.09,7.896e-8,7.896e-8,9.205e-9,,7.211e-96,7.408e-169
277.10,3.023e-7,3.023e-7,9.214e-9,,7.233e-96,7.406e-169
277.12,4.130e-6,4.130e-6,9.231e-9,,7.276e-96,7.401e-169
277.14,5.140e-5,5.140e-5,9.249e-9,,7.319e-96,7.396e-169
277.15,1.751e-4,1.751e-4,9.258e-9,,7.341e-96,7.394e-169
277.17,1.895e-3,1.895e-3,9.275e-9,,7.384e-96,7.389e-169
277.19,1.867e-2,1.867e-2,9.293e-9,,7.427e-96,7.385e-169
277.20,5.659e-2,5.659e-2,9.302e-9,,7.448e-96,7.382e-169
277.22,4.848e-1,4.848e-1,9.319e-9,,7.491e-96,7.378e-169
277.24,3.783e+0,3.783e+0,9.337e-9,,7.534e-96,7.373e-169
277.25,1.020e+1,1.020e+1,9.346e-9,,7.556e-96,7.371e-169
277.27,6.920e+1,6.920e+1,9.363e-9,,7.599e-96,7.366e-169
277.29,4.275e+2,4.275e+2,9.381e-9,,7.642e-96,7.361e-169
277.30,1.026e+3,1.026e+3,9.389e-9,,7.664e-96,7.359e-169
