Wavelength (nm),Sum(calc),Mg I (2.8e-1),Mg II (7.2e-1),Mg III (6.2e-4),Mg IV (3.2e-34),Mg V (1.0e-77)
333.11,3.988e+8,3.988e+8,2.806e-9,,6.680e-66,2.725e-135
333.13,5.339e+8,5.339e+8,2.804e-9,,2.686e-65,2.572e-135
333.15,6.699e+8,6.699e+8,2.801e-9,,1.012e-64,2.419e-135
333.16,7.324e+8,7.324e+8,2.800e-9,,1.918e-64,2.342e-135
333.18,8.338e+8,8.338e+8,2.797e-9,,6.559e-64,2.189e-135
333.20,8.897e+8,8.897e+8,2.795e-9,,2.102e-63,2.036e-135
333.21,8.969e+8,8.969e+8,2.793e-9,,3.674e-63,1.959e-135
333.23,8.683e+8,8.683e+8,2.791e-9,,1.069e-62,1.806e-135
333.25,7.878e+8,7.878e+8,2.788e-9,,2.914e-62,1.652e-135
333.26,7.324e+8,7.324e+8,2.787e-9,,4.697e-62,1.576e-135
333.28,6.029e+8,6.029e+8,2.784e-9,,1.162e-61,1.423e-135
333.29,5.339e+8,5.339e+8,2.783e-9,,1.784e-61,1.346e-135
333.31,3.988e+8,3.988e+8,2.780e-9,,4.007e-61,1.193e-135
333.33,2.793e+8,2.793e+8,2.778e-9,,8.434e-61,1.039e-135
333.34,2.282e+8,2.282e+8,2.776e-9,,1.194e-60,9.627e-136
333.36,1.454e+8,1.454e+8,2.774e-9,,2.281e-60,8.095e-136
333.38,8.784e+7,8.784e+7,2.771e-9,,4.084e-60,6.562e-136
333.39,6.753e+7,6.753e+7,2.770e-9,,5.334e-60,5.796e-136
333.41,4.136e+7,4.136e+7,2.767e-9,,8.668e-60,4.263e-136
333.43,3.191e+7,3.191e+7,2.764e-9,,1.320e-59,2.730e-136
333.44,3.303e+7,3.303e+7,2.763e-9,,1.591e-59,8.108e-136
333.46,4.785e+7,4.785e+7,2.761e-9,,2.202e-59,6.812e-135
333.48,8.298e+7,8.298e+7,2.758e-9,,2.864e-59,5.366e-134
333.49,1.102e+8,1.102e+8,2.757e-9,,3.197e-59,1.470e-133
333.51,1.888e+8,1.888e+8,2.754e-9,,3.849e-59,1.051e-132
333.53,3.059e+8,3.059e+8,2.751e-9,,4.560e-59,7.047e-132
333.54,3.804e+8,3.804e+8,2.750e-9,,5.047e-59,1.781e-131
333.56,5.606e+8,5.606e+8,2.747e-9,,6.915e-59,1.084e-130
333.58,7.746e+8,7.746e+8,2.745e-9,,1.208e-58,6.185e-130
333.59,8.887e+8,8.887e+8,2.743e-9,,1.749e-58,1.442e-129
333.61,1.114e+9,1.114e+9,2.741e-9,,4.062e-58,7.469e-129
333.63,1.310e+9,1.310e+9,2.738e-9,,9.807e-58,3.627e-128
333.64,1.386e+9,1.386e+9,2.737e-9,,1.511e-57,7.802e-128
333.66,1.479e+9,1.479e+9,2.734e-9,,3.464e-57,3.439e-127
333.68,1.479e+9,1.479e+9,2.732e-9,,7.495e-57,1.421e-126
333.69,1.443e+9,1.443e+9,2.730e-9,,1.077e-56,2.821e-126
333.71,1.310e+9,1.310e+9,2.728e-9,,2.121e-56,1.058e-125
333.73,1.114e+9,1.114e+9,2.725e-9,,3.916e-56,3.722e-125
333.74,1.003e+9,1.003e+9,2.724e-9,,5.194e-56,6.814e-125
333.76,7.746e+8,7.746e+8,2.721e-9,,8.707e-56,2.176e-124
333.78,5.606e+8,5.606e+8,2.719e-9,,1.368e-55,6.514e-124
333.79,4.655e+8,4.655e+8,2.717e-9,,1.674e-55,1.100e-123
333.81,3.057e+8,3.057e+8,2.715e-9,,2.389e-55,2.989e-123
333.83,1.882e+8,1.882e+8,2.712e-9,,3.195e-55,7.617e-123
333.84,1.442e+8,1.442e+8,2.711e-9,,3.608e-55,1.187e-122
333.86,8.055e+7,8.055e+7,2.708e-9,,4.382e-55,2.745e-122
333.88,4.219e+7,4.219e+7,2.705e-9,,4.993e-55,5.952e-122
333.89,2.980e+7,2.980e+7,2.704e-9,,5.204e-55,8.554e-122
333.91,1.417e+7,1.417e+7,2.701e-9,,5.393e-55,1.684e-121
333.92,9.533e+6,9.533e+6,2.700e-9,,5.362e-55,2.306e-121
333.94,4.112e+6,4.112e+6,2.698e-9,,5.066e-55,4.121e-121
333.96,1.663e+6,1.663e+6,2.695e-9,,4.513e-55,6.903e-121
333.97,1.032e+6,1.032e+6,2.694e-9,,4.173e-55,8.722e-121
333.99,3.788e+5,3.788e+5,2.691e-9,,3.435e-55,1.326e-120
334.01,1.303e+5,1.303e+5,2.688e-9,,2.712e-55,1.891e-120
334.02,7.461e+4,7.461e+4,2.687e-9,,2.381e-55,2.204e-120
334.04,2.329e+4,2.329e+4,2.684e-9,,1.811e-55,2.853e-120
334.06,6.817e+3,6.817e+3,2.682e-9,,1.375e-55,3.462e-120
334.07,3.599e+3,3.599e+3,2.680e-9,,1.203e-55,3.723e-120
334.09,9.560e+2,9.560e+2,2.678e-9,,9.337e-56,4.101e-120
334.11,2.380e+2,2.380e+2,2.675e-9,,7.369e-56,4.235e-120
334.12,1.159e+2,1.159e+2,2.674e-9,,6.565e-56,4.201e-120
334.14,2.619e+1,2.619e+1,2.671e-9,,5.180e-56,3.939e-120
334.16,5.548e+0,5.548e+0,2.669e-9,,3.997e-56,3.462e-120
334.17,2.492e+0,2.492e+0,2.667e-9,,3.464e-56,3.168e-120
334.19,4.790e-1,4.790e-1,2.665e-9,,2.516e-56,2.528e-120
334.21,8.632e-2,8.632e-2,2.662e-9,,1.735e-56,1.891e-120
334.22,3.576e-2,3.576e-2,2.661e-9,,1.411e-56,1.597e-120
334.24,5.848e-3,5.848e-3,2.658e-9,,8.916e-57,1.084e-120
334.26,8.965e-4,8.965e-4,2.656e-9,,5.300e-57,6.903e-121
334.27,3.426e-4,3.426e-4,2.654e-9,,3.992e-57,5.377e-121
334.29,4.766e-5,4.766e-5,2.652e-9,,2.159e-57,3.108e-121
334.31,6.215e-6,6.215e-6,2.649e-9,,1.096e-57,1.684e-121
334.32,2.190e-6,2.190e-6,2.648e-9,,7.621e-58,1.210e-121
334.34,2.592e-7,2.592e-7,2.645e-9,,3.513e-58,5.952e-122
334.36,1.518e-58,2.591e-7,2.642e-9,,1.518e-58,2.745e-122
334.37,9.744e-59,2.590e-7,2.641e-9,,9.744e-59,1.819e-122
334.39,3.824e-59,2.588e-7,2.638e-9,,3.824e-59,7.617e-123
334.41,1.407e-59,2.586e-7,2.636e-9,,1.407e-59,2.989e-123
334.42,8.329e-60,2.585e-7,2.635e-9,,8.329e-60,1.828e-123
334.44,2.782e-60,2.583e-7,2.632e-9,,2.782e-60,6.514e-124
334.46,8.712e-61,2.581e-7,2.629e-9,,8.712e-61,2.176e-124
334.47,4.758e-61,2.580e-7,2.628e-9,,4.758e-61,1.227e-124
334.49,1.353e-61,2.578e-7,2.625e-9,,1.353e-61,3.722e-125
334.51,3.605e-62,2.577e-7,2.623e-9,,3.605e-62,1.058e-125
334.52,1.816e-62,2.576e-7,2.621e-9,,1.816e-62,5.508e-126
334.54,4.394e-63,2.574e-7,2.619e-9,,4.394e-63,1.421e-126
334.56,9.967e-64,2.572e-7,2.616e-9,,9.967e-64,3.439e-127
334.57,4.633e-64,2.571e-7,2.615e-9,,4.633e-64,1.651e-127
334.59,9.540e-65,2.569e-7,2.612e-9,,9.540e-65,3.627e-128
334.60,4.225e-65,2.568e-7,2.611e-9,,4.225e-65,1.659e-128
334.62,7.897e-66,2.566e-7,2.608e-9,,7.897e-66,3.308e-129
334.64,1.384e-66,2.565e-7,2.606e-9,,1.384e-66,6.186e-130
334.65,5.655e-67,2.564e-7,2.604e-9,,5.655e-67,2.614e-130
334.67,8.995e-68,2.562e-7,2.602e-9,,8.995e-68,4.666e-131
334.69,1.341e-68,2.560e-7,2.599e-9,,1.341e-68,2.221e-131
334.70,5.056e-69,2.559e-7,2.598e-9,,5.056e-69,4.022e-131
334.72,6.845e-70,2.557e-7,2.595e-9,,6.845e-70,2.186e-130
334.74,8.688e-71,2.555e-7,2.593e-9,,8.688e-71,1.191e-129
334.75,3.021e-71,2.554e-7,2.591e-9,,3.021e-71,2.718e-129
334.77,3.481e-72,2.553e-7,2.589e-9,,3.481e-72,1.348e-128
334.79,6.271e-128,2.551e-7,2.586e-9,,3.470e-72,6.271e-128
334.80,1.321e-127,2.550e-7,2.585e-9,,3.464e-72,1.321e-127
334.82,5.581e-127,2.548e-7,2.582e-9,,3.452e-72,5.581e-127
334.84,2.212e-126,2.546e-7,2.579e-9,,3.441e-72,2.212e-126
334.85,4.300e-126,2.545e-7,2.578e-9,,3.435e-72,4.300e-126
334.87,1.548e-125,2.543e-7,2.575e-9,,3.423e-72,1.548e-125
334.89,5.229e-125,2.541e-7,2.573e-9,,3.412e-72,5.229e-125
334.90,9.382e-125,2.541e-7,2.572e-9,,3.406e-72,9.382e-125
334.92,2.878e-124,2.539e-7,2.569e-9,,3.395e-72,2.878e-124
334.94,8.282e-124,2.537e-7,2.566e-9,,3.383e-72,8.282e-124
334.95,1.372e-123,2.536e-7,2.565e-9,,3.377e-72,1.372e-123
334.97,3.585e-123,2.534e-7,2.562e-9,,3.366e-72,3.585e-123
334.99,8.790e-123,2.532e-7,2.560e-9,,3.354e-72,8.790e-123
335.00,1.344e-122,2.531e-7,2.558e-9,,3.348e-72,1.344e-122
335.02,2.993e-122,2.529e-7,2.556e-9,,3.337e-72,2.993e-122
335.04,6.252e-122,2.528e-7,2.553e-9,,3.325e-72,6.252e-122
335.05,8.821e-122,2.527e-7,2.552e-9,,3.320e-72,8.821e-122
335.07,1.674e-121,2.525e-7,2.549e-9,,3.308e-72,1.674e-121
335.09,2.979e-121,2.523e-7,2.547e-9,,3.297e-72,2.979e-121
335.10,3.880e-121,2.522e-7,2.545e-9,,3.291e-72,3.880e-121
335.12,6.273e-121,2.520e-7,2.543e-9,,3.279e-72,6.273e-121
335.14,9.513e-121,2.518e-7,2.540e-9,,3.268e-72,9.513e-121
335.15,1.144e-120,2.517e-7,2.539e-9,,3.262e-72,1.144e-120
335.17,1.575e-120,2.516e-7,2.536e-9,,3.251e-72,1.575e-120
335.19,2.036e-120,2.514e-7,2.533e-9,,3.239e-72,2.036e-120
335.20,2.259e-120,2.513e-7,2.532e-9,,3.233e-72,2.259e-120
335.22,2.651e-120,2.511e-7,2.530e-9,,3.222e-72,2.651e-120
335.23,2.804e-120,2.510e-7,2.528e-9,,3.216e-72,2.804e-120
335.25,2.990e-120,2.508e-7,2.526e-9,,3.204e-72,2.990e-120
335.27,2.990e-120,2.506e-7,2.523e-9,,3.193e-72,2.990e-120
335.28,2.919e-120,2.505e-7,2.522e-9,,3.187e-72,2.919e-120
335.30,2.651e-120,2.504e-7,2.519e-9,,3.176e-72,2.651e-120
335.32,2.259e-120,2.502e-7,2.516e-9,,3.164e-72,2.259e-120
335.33,2.036e-120,2.501e-7,2.515e-9,,3.158e-72,2.036e-120
335.35,1.575e-120,2.499e-7,2.512e-9,,3.147e-72,1.575e-120
335.37,1.144e-120,2.497e-7,2.510e-9,,3.135e-72,1.144e-120
335.38,9.513e-121,2.496e-7,2.509e-9,,3.129e-72,9.513e-121
335.40,6.273e-121,2.494e-7,2.506e-9,,3.118e-72,6.273e-121
335.42,3.880e-121,2.492e-7,2.503e-9,,3.106e-72,3.880e-121
335.43,2.979e-121,2.491e-7,2.502e-9,,3.101e-72,2.979e-121
335.45,1.674e-121,2.490e-7,2.499e-9,,3.089e-72,1.674e-121
335.47,8.821e-122,2.488e-7,2.497e-9,,3.078e-72,8.821e-122
335.48,6.252e-122,2.487e-7,2.495e-9,,3.072e-72,6.252e-122
335.50,2.993e-122,2.485e-7,2.493e-9,,3.060e-72,2.993e-122
335.52,1.344e-122,2.483e-7,2.490e-9,,3.049e-72,1.344e-122
335.53,8.790e-123,2.482e-7,2.489e-9,,3.043e-72,8.790e-123
335.55,3.585e-123,2.480e-7,2.486e-9,,3.032e-72,3.585e-123
335.57,1.372e-123,2.479e-7,2.484e-9,,3.020e-72,1.372e-123
335.58,8.282e-124,2.478e-7,2.482e-9,,3.014e-72,8.282e-124
335.60,2.878e-124,2.476e-7,2.480e-9,,3.003e-72,2.878e-124
335.62,9.386e-125,2.474e-7,2.477e-9,,2.991e-72,9.386e-125
335.63,5.238e-125,2.473e-7,2.476e-9,,2.985e-72,5.238e-125
335.65,1.584e-125,2.471e-7,2.473e-9,,2.974e-72,1.584e-125
335.67,5.712e-126,2.469e-7,2.470e-9,,2.962e-72,5.712e-126
335.68,4.948e-126,2.468e-7,2.469e-9,,2.957e-72,4.948e-126
335.70,1.035e-125,2.466e-7,2.466e-9,,2.945e-72,1.035e-125
335.72,3.300e-125,2.465e-7,2.464e-9,,2.934e-72,3.300e-125
335.73,5.886e-125,2.464e-7,2.463e-9,,2.928e-72,5.886e-125
335.75,1.794e-124,2.462e-7,2.460e-9,,2.916e-72,1.794e-124
335.77,5.135e-124,2.460e-7,2.457e-9,,2.905e-72,5.135e-124
335.78,8.483e-124,2.459e-7,2.456e-9,,2.899e-72,8.483e-124
335.80,2.207e-123,2.457e-7,2.453e-9,,2.887e-72,2.207e-123
335.82,5.387e-123,2.455e-7,2.451e-9,,2.876e-72,5.387e-123
335.83,8.218e-123,2.454e-7,2.449e-9,,2.870e-72,8.218e-123
335.85,1.823e-122,2.453e-7,2.447e-9,,2.859e-72,1.823e-122
335.86,2.651e-122,2.452e-7,2.445e-9,,2.853e-72,2.651e-122
335.88,5.345e-122,2.450e-7,2.443e-9,,2.841e-72,5.345e-122
335.90,1.011e-121,2.448e-7,2.440e-9,,2.830e-72,1.011e-121
335.91,1.358e-121,2.447e-7,2.439e-9,,2.824e-72,1.358e-121
335.93,2.334e-121,2.445e-7,2.436e-9,,2.813e-72,2.334e-121
335.95,3.765e-121,2.443e-7,2.434e-9,,2.801e-72,3.765e-121
335.96,4.668e-121,2.442e-7,2.432e-9,,2.795e-72,4.668e-121
335.98,6.843e-121,2.441e-7,2.430e-9,,2.784e-72,6.843e-121
336.00,9.411e-121,2.439e-7,2.427e-9,,2.772e-72,9.411e-121
336.01,1.078e-120,2.438e-7,2.426e-9,,2.766e-72,1.078e-120
336.03,1.347e-120,2.436e-7,2.423e-9,,2.755e-72,1.347e-120
336.05,1.580e-120,2.434e-7,2.421e-9,,2.743e-72,1.580e-120
336.06,1.670e-120,2.433e-7,2.419e-9,,2.738e-72,1.670e-120
336.08,1.780e-120,2.431e-7,2.417e-9,,2.726e-72,1.780e-120
336.10,1.780e-120,2.429e-7,2.414e-9,,2.715e-72,1.780e-120
336.11,1.738e-120,2.429e-7,2.413e-9,,2.709e-72,1.738e-120
336.13,1.580e-120,2.427e-7,2.410e-9,,2.697e-72,1.580e-120
336.15,1.347e-120,2.425e-7,2.407e-9,,2.686e-72,1.347e-120
336.16,1.215e-120,2.424e-7,2.406e-9,,2.680e-72,1.215e-120
336.18,9.435e-121,2.422e-7,2.403e-9,,2.668e-72,9.435e-121
336.20,6.932e-121,2.420e-7,2.401e-9,,2.657e-72,6.932e-121
336.21,5.866e-121,2.419e-7,2.400e-9,,2.651e-72,5.866e-121
336.23,4.349e-121,2.417e-7,2.397e-9,,2.640e-72,4.349e-121
336.25,4.228e-121,2.416e-7,2.394e-9,,2.628e-72,4.228e-121
336.26,5.123e-121,2.415e-7,2.393e-9,,2.622e-72,5.123e-121
336.28,1.082e-120,2.413e-7,2.390e-9,,2.611e-72,1.082e-120
336.30,2.764e-120,2.411e-7,2.388e-9,,2.599e-72,2.764e-120
336.31,4.437e-120,2.410e-7,2.386e-9,,2.593e-72,4.437e-120
336.33,1.107e-119,2.408e-7,2.384e-9,,2.582e-72,1.107e-119
336.35,2.608e-119,2.406e-7,2.381e-9,,2.570e-72,2.608e-119
336.36,3.909e-119,2.405e-7,2.380e-9,,2.565e-72,3.909e-119
336.38,8.380e-119,2.404e-7,2.377e-9,,2.553e-72,8.380e-119
336.40,1.686e-118,2.402e-7,2.375e-9,,2.542e-72,1.686e-118
336.41,2.335e-118,2.401e-7,2.373e-9,,2.536e-72,2.335e-118
336.43,4.270e-118,2.399e-7,2.371e-9,,2.524e-72,4.270e-118
336.45,7.328e-118,2.397e-7,2.368e-9,,2.513e-72,7.328e-118
336.46,9.374e-118,2.396e-7,2.367e-9,,2.507e-72,9.374e-118
336.48,1.462e-117,2.394e-7,2.364e-9,,2.496e-72,1.462e-117
336.49,1.784e-117,2.393e-7,2.363e-9,,2.490e-72,1.784e-117
336.51,2.530e-117,2.391e-7,2.360e-9,,2.478e-72,2.530e-117
336.53,3.367e-117,2.390e-7,2.358e-9,,2.467e-72,3.367e-117
336.54,3.794e-117,2.389e-7,2.356e-9,,2.461e-72,3.794e-117
336.56,4.590e-117,2.387e-7,2.354e-9,,2.449e-72,4.590e-117
336.58,5.212e-117,2.385e-7,2.351e-9,,2.438e-72,5.212e-117
336.59,5.423e-117,2.384e-7,2.350e-9,,2.432e-72,5.423e-117
336.61,5.599e-117,2.382e-7,2.347e-9,,2.421e-72,5.599e-117
336.63,5.423e-117,2.380e-7,2.344e-9,,2.409e-72,5.423e-117
336.64,5.212e-117,2.379e-7,2.343e-9,,2.403e-72,5.212e-117
336.66,4.590e-117,2.378e-7,2.340e-9,,2.392e-72,4.590e-117
336.68,3.794e-117,2.376e-7,2.338e-9,,2.380e-72,3.794e-117
336.69,3.367e-117,2.375e-7,2.337e-9,,2.374e-72,3.367e-117
336.71,2.530e-117,2.373e-7,2.334e-9,,2.363e-72,2.530e-117
336.73,1.784e-117,2.371e-7,2.331e-9,,2.351e-72,1.784e-117
336.74,1.462e-117,2.370e-7,2.330e-9,,2.346e-72,1.462e-117
336.76,9.374e-118,2.368e-7,2.327e-9,,2.334e-72,9.374e-118
336.78,5.638e-118,2.366e-7,2.325e-9,,2.323e-72,5.638e-118
336.79,4.270e-118,2.366e-7,2.323e-9,,2.317e-72,4.270e-118
336.81,2.335e-118,2.364e-7,2.321e-9,,2.305e-72,2.335e-118
336.83,1.198e-118,2.362e-7,2.318e-9,,2.294e-72,1.198e-118
336.84,8.380e-119,2.361e-7,2.317e-9,,2.288e-72,8.380e-119
336.86,3.909e-119,2.359e-7,2.314e-9,,2.277e-72,3.909e-119
336.88,1.711e-119,2.357e-7,2.312e-9,,2.265e-72,1.711e-119
336.89,1.106e-119,2.356e-7,2.310e-9,,2.259e-72,1.106e-119
336.91,4.400e-120,2.354e-7,2.308e-9,,2.248e-72,4.400e-120
336.93,1.643e-120,2.353e-7,2.305e-9,,2.236e-72,1.643e-120
336.94,9.804e-121,2.352e-7,2.304e-9,,2.230e-72,9.804e-121
336.96,3.329e-121,2.350e-7,2.301e-9,,2.219e-72,3.329e-121
336.98,1.061e-121,2.348e-7,2.298e-9,,2.207e-72,1.061e-121
336.99,5.845e-122,2.347e-7,2.297e-9,,2.202e-72,5.845e-122
337.01,1.693e-122,2.345e-7,2.295e-9,,2.190e-72,1.693e-122
337.03,4.602e-123,2.343e-7,2.292e-9,,2.179e-72,4.602e-123
337.04,2.343e-123,2.342e-7,2.291e-9,,2.173e-72,2.343e-123
337.06,5.789e-124,2.341e-7,2.288e-9,,2.161e-72,5.789e-124
337.08,1.342e-124,2.339e-7,2.285e-9,,2.150e-72,1.342e-124
337.09,6.311e-125,2.338e-7,2.284e-9,,2.144e-72,6.311e-125
337.11,1.330e-125,2.336e-7,2.281e-9,,2.132e-72,1.330e-125
337.13,2.632e-126,2.334e-7,2.279e-9,,2.121e-72,2.632e-126
337.14,1.143e-126,2.333e-7,2.277e-9,,2.115e-72,1.143e-126
337.16,2.056e-127,2.331e-7,2.275e-9,,2.104e-72,2.056e-127
337.17,8.512e-128,2.330e-7,2.274e-9,,2.098e-72,8.512e-128
337.19,1.392e-128,2.329e-7,2.271e-9,,2.086e-72,1.392e-128
337.21,2.135e-129,2.327e-7,2.268e-9,,2.075e-72,2.135e-129
337.22,8.166e-130,2.326e-7,2.267e-9,,2.069e-72,8.166e-130
337.24,1.139e-130,2.324e-7,2.264e-9,,2.058e-72,1.139e-130
337.26,1.491e-131,2.322e-7,2.262e-9,,2.046e-72,1.491e-131
337.27,5.266e-132,2.321e-7,2.260e-9,,2.040e-72,5.266e-132
337.29,6.266e-133,2.319e-7,2.258e-9,,2.029e-72,6.266e-133
340.81,2.976e-78,1.993e-7,1.796e-9,,2.976e-78,6.012e-133
340.82,8.700e-78,1.992e-7,1.794e-9,,8.700e-78,6.011e-133
340.84,7.097e-77,1.991e-7,1.792e-9,,7.097e-77,6.010e-133
340.86,5.443e-76,1.989e-7,1.789e-9,,5.443e-76,6.009e-133
340.87,1.473e-75,1.988e-7,1.788e-9,,1.473e-75,6.008e-133
340.89,1.030e-74,1.986e-7,1.785e-9,,1.030e-74,6.006e-133
340.91,6.767e-74,1.984e-7,1.783e-9,,6.767e-74,6.005e-133
340.92,1.695e-73,1.983e-7,1.781e-9,,1.695e-73,6.004e-133
340.94,1.016e-72,1.981e-7,1.779e-9,,1.016e-72,6.003e-133
340.96,5.721e-72,1.980e-7,1.776e-9,,5.721e-72,6.001e-133
340.97,1.327e-71,1.979e-7,1.775e-9,,1.327e-71,6.001e-133
340.99,6.811e-71,1.977e-7,1.772e-9,,6.811e-71,5.999e-133
341.01,3.288e-70,1.975e-7,1.769e-9,,3.288e-70,5.998e-133
341.02,7.058e-70,1.974e-7,1.768e-9,,7.058e-70,5.997e-133
341.04,3.105e-69,1.972e-7,1.765e-9,,3.105e-69,5.996e-133
341.05,6.365e-69,1.971e-7,1.764e-9,,6.365e-69,5.995e-133
341.07,2.553e-68,1.969e-7,1.762e-9,,2.553e-68,5.993e-133
341.09,9.626e-68,1.967e-7,1.759e-9,,9.626e-68,5.992e-133
341.10,1.827e-67,1.967e-7,1.758e-9,,1.827e-67,5.991e-133
341.12,6.278e-67,1.965e-7,1.755e-9,,6.278e-67,5.990e-133
341.14,2.029e-66,1.963e-7,1.752e-9,,2.029e-66,5.988e-133
341.15,3.564e-66,1.962e-7,1.751e-9,,3.564e-66,5.988e-133
341.17,1.050e-65,1.960e-7,1.748e-9,,1.050e-65,5.986e-133
341.19,2.907e-65,1.958e-7,1.746e-9,,2.907e-65,5.985e-133
341.20,4.727e-65,1.957e-7,1.744e-9,,4.727e-65,5.984e-133
341.22,1.193e-64,1.955e-7,1.742e-9,,1.193e-64,5.983e-133
341.24,2.832e-64,1.954e-7,1.739e-9,,2.832e-64,5.981e-133
341.25,4.263e-64,1.953e-7,1.738e-9,,4.263e-64,5.981e-133
341.27,9.222e-64,1.951e-7,1.735e-9,,9.222e-64,5.979e-133
341.29,1.876e-63,1.949e-7,1.733e-9,,1.876e-63,5.978e-133
341.30,2.614e-63,1.948e-7,1.731e-9,,2.614e-63,5.977e-133
341.32,4.846e-63,1.946e-7,1.729e-9,,4.846e-63,5.975e-133
341.34,8.447e-63,1.944e-7,1.726e-9,,8.447e-63,5.974e-133
341.35,1.090e-62,1.943e-7,1.725e-9,,1.090e-62,5.973e-133
341.37,1.731e-62,1.942e-7,1.722e-9,,1.731e-62,5.972e-133
341.39,2.586e-62,1.940e-7,1.720e-9,,2.586e-62,5.970e-133
341.40,3.088e-62,1.939e-7,1.718e-9,,3.088e-62,5.970e-133
341.42,4.205e-62,1.937e-7,1.716e-9,,4.205e-62,5.968e-133
341.44,5.383e-62,1.935e-7,1.713e-9,,5.383e-62,5.967e-133
341.45,5.951e-62,1.934e-7,1.712e-9,,5.951e-62,5.966e-133
341.47,6.944e-62,1.932e-7,1.709e-9,,6.944e-62,5.965e-133
341.49,7.617e-62,1.930e-7,1.706e-9,,7.617e-62,5.963e-133
341.50,7.796e-62,1.930e-7,1.705e-9,,7.796e-62,5.963e-133
341.52,7.796e-62,1.928e-7,1.702e-9,,7.796e-62,5.961e-133
341.54,7.329e-62,1.926e-7,1.700e-9,,7.329e-62,5.960e-133
341.55,6.944e-62,1.925e-7,1.699e-9,,6.944e-62,5.959e-133
341.57,5.951e-62,1.923e-7,1.696e-9,,5.951e-62,5.957e-133
341.59,4.795e-62,1.921e-7,1.693e-9,,4.795e-62,5.956e-133
341.60,4.206e-62,1.920e-7,1.692e-9,,4.206e-62,5.955e-133
341.62,3.090e-62,1.918e-7,1.689e-9,,3.090e-62,5.954e-133
341.64,2.137e-62,1.917e-7,1.687e-9,,2.137e-62,5.952e-133
341.65,1.739e-62,1.916e-7,1.685e-9,,1.739e-62,5.952e-133
341.67,1.110e-62,1.914e-7,1.683e-9,,1.110e-62,5.950e-133
341.68,8.764e-63,1.913e-7,1.681e-9,,8.764e-63,5.950e-133
341.70,5.574e-63,1.911e-7,1.679e-9,,5.574e-63,5.948e-133
341.72,4.186e-63,1.909e-7,1.676e-9,,4.186e-63,5.947e-133
341.73,4.133e-63,1.908e-7,1.675e-9,,4.133e-63,5.946e-133
341.75,5.366e-63,1.906e-7,1.672e-9,,5.366e-63,5.945e-133
341.77,8.651e-63,1.905e-7,1.670e-9,,8.651e-63,5.943e-133
341.78,1.122e-62,1.904e-7,1.668e-9,,1.122e-62,5.942e-133
341.80,1.857e-62,1.902e-7,1.666e-9,,1.857e-62,5.941e-133
341.82,2.933e-62,1.900e-7,1.663e-9,,2.933e-62,5.939e-133
341.83,3.608e-62,1.899e-7,1.662e-9,,3.608e-62,5.939e-133
341.85,5.217e-62,1.897e-7,1.659e-9,,5.217e-62,5.937e-133
341.87,7.097e-62,1.895e-7,1.657e-9,,7.097e-62,5.936e-133
341.88,8.089e-62,1.894e-7,1.655e-9,,8.089e-62,5.935e-133
341.90,1.003e-61,1.893e-7,1.653e-9,,1.003e-61,5.934e-133
341.92,1.170e-61,1.891e-7,1.650e-9,,1.170e-61,5.932e-133
341.93,1.235e-61,1.890e-7,1.649e-9,,1.235e-61,5.932e-133
341.95,1.314e-61,1.888e-7,1.646e-9,,1.314e-61,5.930e-133
341.97,1.314e-61,1.886e-7,1.643e-9,,1.314e-61,5.929e-133
341.98,1.284e-61,1.885e-7,1.642e-9,,1.284e-61,5.928e-133
342.00,1.170e-61,1.883e-7,1.639e-9,,1.170e-61,5.926e-133
342.02,1.003e-61,1.881e-7,1.637e-9,,1.003e-61,5.925e-133
342.03,9.078e-62,1.880e-7,1.636e-9,,9.078e-62,5.924e-133
342.05,7.096e-62,1.879e-7,1.633e-9,,7.096e-62,5.923e-133
342.07,5.216e-62,1.877e-7,1.630e-9,,5.216e-62,5.921e-133
342.08,4.370e-62,1.876e-7,1.629e-9,,4.370e-62,5.921e-133
342.10,2.929e-62,1.874e-7,1.626e-9,,2.929e-62,5.919e-133
342.12,1.845e-62,1.872e-7,1.624e-9,,1.845e-62,5.918e-133
342.13,1.431e-62,1.871e-7,1.622e-9,,1.431e-62,5.917e-133
342.15,8.225e-63,1.869e-7,1.620e-9,,8.225e-63,5.916e-133
342.17,4.443e-63,1.868e-7,1.617e-9,,4.443e-63,5.914e-133
342.18,3.191e-63,1.867e-7,1.616e-9,,3.191e-63,5.914e-133
342.20,1.572e-63,1.865e-7,1.613e-9,,1.572e-63,5.912e-133
342.22,7.281e-64,1.863e-7,1.611e-9,,7.281e-64,5.911e-133
342.23,4.842e-64,1.862e-7,1.609e-9,,4.842e-64,5.910e-133
342.25,2.045e-64,1.860e-7,1.607e-9,,2.045e-64,5.908e-133
342.27,8.120e-65,1.858e-7,1.604e-9,,8.120e-65,5.907e-133
342.28,5.000e-65,1.857e-7,1.603e-9,,5.000e-65,5.906e-133
342.30,1.810e-65,1.855e-7,1.600e-9,,1.810e-65,5.905e-133
342.31,1.064e-65,1.855e-7,1.599e-9,,1.064e-65,5.904e-133
342.33,3.514e-66,1.853e-7,1.596e-9,,3.514e-66,5.903e-133
342.35,1.091e-66,1.851e-7,1.594e-9,,1.091e-66,5.901e-133
342.36,5.938e-67,1.850e-7,1.592e-9,,5.938e-67,5.901e-133
