Wavelength (nm),Sum(calc),Mg I (3.8e-2),Mg II (9.5e-1),Mg III (8.2e-3),Mg IV (4.3e-32),Mg V (1.4e-74)
260.76,2.769e-118,4.466e-8,1.253e-9,7.068e-32,9.300e-75,2.769e-118
260.77,5.726e-118,4.462e-8,1.254e-9,6.931e-32,9.304e-75,5.726e-118
260.79,2.262e-117,4.455e-8,1.255e-9,6.658e-32,9.311e-75,2.262e-117
260.81,8.036e-117,4.447e-8,1.256e-9,6.384e-32,9.318e-75,8.036e-117
260.82,1.456e-116,4.444e-8,1.257e-9,6.247e-32,9.322e-75,1.456e-116
260.84,4.416e-116,4.436e-8,1.258e-9,5.973e-32,9.329e-75,4.416e-116
260.86,1.205e-115,4.429e-8,1.259e-9,5.700e-32,9.336e-75,1.205e-115
260.87,1.913e-115,4.425e-8,1.259e-9,5.563e-32,9.340e-75,1.913e-115
260.89,4.455e-115,4.418e-8,1.261e-9,5.289e-32,9.347e-75,4.455e-115
260.91,9.333e-115,4.410e-8,1.262e-9,5.015e-32,9.355e-75,9.333e-115
260.92,1.298e-114,4.406e-8,1.262e-9,4.878e-32,9.358e-75,1.298e-114
260.94,2.322e-114,4.399e-8,1.263e-9,4.604e-32,9.365e-75,2.322e-114
260.96,3.735e-114,4.392e-8,1.264e-9,4.331e-32,9.373e-75,3.735e-114
260.97,4.554e-114,4.388e-8,1.265e-9,4.194e-32,9.376e-75,4.554e-114
260.99,6.252e-114,4.380e-8,1.266e-9,3.920e-32,9.384e-75,6.252e-114
261.01,7.723e-114,4.373e-8,1.267e-9,3.646e-32,9.391e-75,7.723e-114
261.02,8.251e-114,4.369e-8,1.268e-9,3.509e-32,9.395e-75,8.251e-114
261.04,8.698e-114,4.362e-8,1.269e-9,3.236e-32,9.402e-75,8.698e-114
261.05,8.584e-114,4.358e-8,1.270e-9,3.099e-32,9.405e-75,8.584e-114
261.07,7.723e-114,4.351e-8,1.271e-9,2.825e-32,9.413e-75,7.723e-114
261.09,6.252e-114,4.343e-8,1.272e-9,2.551e-32,9.420e-75,6.252e-114
261.10,5.407e-114,4.340e-8,1.272e-9,2.414e-32,9.424e-75,5.407e-114
261.12,3.735e-114,4.332e-8,1.273e-9,2.141e-32,9.431e-75,3.735e-114
261.14,2.322e-114,4.325e-8,1.275e-9,1.867e-32,9.438e-75,2.322e-114
261.15,1.759e-114,4.321e-8,1.275e-9,1.730e-32,9.442e-75,1.759e-114
261.17,9.333e-115,4.314e-8,1.276e-9,1.456e-32,9.449e-75,9.333e-115
261.19,4.455e-115,4.306e-8,1.277e-9,1.182e-32,9.456e-75,4.455e-115
261.20,2.958e-115,4.302e-8,1.278e-9,1.045e-32,9.460e-75,2.958e-115
261.22,1.205e-115,4.295e-8,1.279e-9,7.717e-33,9.467e-75,1.205e-115
261.24,4.416e-116,4.287e-8,1.280e-9,4.979e-33,9.475e-75,4.416e-116
261.25,2.569e-116,4.284e-8,1.281e-9,3.611e-33,9.478e-75,2.569e-116
261.27,8.730e-34,4.276e-8,1.282e-9,8.730e-34,9.486e-75,8.036e-117
261.29,1.340e-32,4.269e-8,1.283e-9,1.340e-32,9.493e-75,2.262e-117
261.30,5.048e-32,4.265e-8,1.284e-9,5.048e-32,9.496e-75,1.153e-117
261.32,6.621e-31,4.258e-8,1.285e-9,6.621e-31,9.504e-75,2.769e-118
261.34,7.817e-30,4.250e-8,1.286e-9,7.817e-30,9.511e-75,5.984e-119
261.35,2.582e-29,4.247e-8,1.286e-9,2.582e-29,9.515e-75,2.674e-119
261.37,2.604e-28,4.239e-8,1.288e-9,2.604e-28,9.522e-75,4.930e-120
261.39,2.364e-27,4.232e-8,1.289e-9,2.364e-27,9.529e-75,8.180e-121
261.40,6.849e-27,4.228e-8,1.289e-9,6.849e-27,9.533e-75,3.203e-121
261.42,5.312e-26,4.221e-8,1.290e-9,5.312e-26,9.540e-75,4.535e-122
261.44,3.709e-25,4.213e-8,1.292e-9,3.709e-25,9.547e-75,5.778e-123
261.45,9.423e-25,4.209e-8,1.292e-9,9.423e-25,9.551e-75,1.982e-123
261.47,5.620e-24,4.202e-8,1.293e-9,5.620e-24,9.558e-75,2.155e-124
261.49,3.018e-23,4.195e-8,1.294e-9,3.018e-23,9.566e-75,2.108e-125
261.50,6.723e-23,4.191e-8,1.295e-9,6.723e-23,9.569e-75,6.338e-126
261.52,3.084e-22,4.183e-8,1.296e-9,3.084e-22,9.577e-75,5.292e-127
261.54,1.273e-21,4.176e-8,1.297e-9,1.273e-21,9.584e-75,3.975e-128
261.55,2.488e-21,4.172e-8,1.298e-9,2.488e-21,9.587e-75,1.047e-128
261.57,8.776e-21,4.165e-8,1.299e-9,8.776e-21,9.595e-75,6.712e-130
261.59,2.787e-20,4.157e-8,1.300e-9,2.787e-20,9.602e-75,6.710e-130
261.60,4.775e-20,4.154e-8,1.301e-9,4.775e-20,9.606e-75,6.708e-130
261.62,1.295e-19,4.146e-8,1.302e-9,1.295e-19,9.613e-75,6.705e-130
261.64,3.163e-19,4.139e-8,1.303e-9,3.163e-19,9.620e-75,6.702e-130
261.65,4.753e-19,4.135e-8,1.303e-9,4.753e-19,9.624e-75,6.701e-130
261.67,9.915e-19,4.128e-8,1.305e-9,9.915e-19,9.631e-75,6.698e-130
261.68,1.377e-18,4.124e-8,1.305e-9,1.377e-18,9.635e-75,6.697e-130
261.70,2.454e-18,4.116e-8,1.306e-9,2.454e-18,9.642e-75,6.694e-130
261.72,3.936e-18,4.109e-8,1.307e-9,3.936e-18,9.649e-75,6.691e-130
261.73,4.793e-18,4.105e-8,1.308e-9,4.793e-18,9.653e-75,6.690e-130
261.75,6.569e-18,4.098e-8,1.309e-9,6.569e-18,9.660e-75,6.687e-130
261.77,8.105e-18,4.090e-8,1.310e-9,8.105e-18,9.668e-75,6.684e-130
261.78,8.655e-18,4.087e-8,1.311e-9,8.655e-18,9.671e-75,6.683e-130
261.80,9.121e-18,4.079e-8,1.312e-9,9.121e-18,9.678e-75,6.680e-130
261.82,8.655e-18,4.072e-8,1.313e-9,8.655e-18,9.686e-75,6.677e-130
261.83,8.105e-18,4.068e-8,1.314e-9,8.105e-18,9.689e-75,6.676e-130
261.85,6.569e-18,4.061e-8,1.315e-9,6.569e-18,9.697e-75,6.673e-130
261.87,4.793e-18,4.053e-8,1.316e-9,4.793e-18,9.704e-75,6.670e-130
261.88,3.936e-18,4.050e-8,1.316e-9,3.936e-18,9.708e-75,6.668e-130
261.90,2.454e-18,4.042e-8,1.317e-9,2.454e-18,9.715e-75,6.666e-130
261.92,1.377e-18,4.035e-8,1.319e-9,1.377e-18,9.722e-75,6.663e-130
261.93,9.915e-19,4.031e-8,1.319e-9,9.915e-19,9.726e-75,6.661e-130
261.95,4.753e-19,4.023e-8,1.320e-9,4.753e-19,9.733e-75,6.659e-130
261.97,2.051e-19,4.016e-8,1.321e-9,2.051e-19,9.740e-75,6.656e-130
261.98,1.295e-19,4.012e-8,1.322e-9,1.295e-19,9.744e-75,6.654e-130
262.00,4.775e-20,4.005e-8,1.323e-9,4.775e-20,9.751e-75,6.651e-130
262.02,1.585e-20,3.997e-8,1.324e-9,1.585e-20,9.759e-75,6.649e-130
262.03,8.776e-21,3.994e-8,1.325e-9,8.776e-21,9.762e-75,6.647e-130
262.05,2.488e-21,3.986e-8,1.326e-9,2.488e-21,9.769e-75,6.644e-130
262.07,6.350e-22,3.979e-8,1.327e-9,6.350e-22,9.777e-75,6.642e-130
262.08,3.084e-22,3.975e-8,1.328e-9,3.084e-22,9.780e-75,6.640e-130
262.10,6.723e-23,3.968e-8,1.329e-9,6.723e-23,9.788e-75,6.637e-130
262.12,1.320e-23,3.960e-8,1.330e-9,1.320e-23,9.795e-75,6.634e-130
262.13,5.620e-24,3.957e-8,1.330e-9,5.620e-24,9.799e-75,6.633e-130
262.15,9.423e-25,3.949e-8,1.332e-9,9.423e-25,9.806e-75,6.630e-130
262.17,1.422e-25,3.942e-8,1.333e-9,1.422e-25,9.813e-75,6.627e-130
262.18,5.312e-26,3.938e-8,1.333e-9,5.312e-26,9.817e-75,6.626e-130
262.20,6.849e-27,3.931e-8,1.334e-9,6.849e-27,9.824e-75,6.623e-130
262.22,7.950e-28,3.923e-8,1.336e-9,7.950e-28,9.831e-75,6.620e-130
262.23,2.604e-28,3.919e-8,1.336e-9,2.604e-28,9.835e-75,6.619e-130
262.25,2.582e-29,3.912e-8,1.337e-9,2.582e-29,9.842e-75,6.616e-130
262.27,2.305e-30,3.904e-8,1.338e-9,2.305e-30,9.850e-75,6.613e-130
262.28,6.621e-31,3.901e-8,1.339e-9,6.621e-31,9.853e-75,6.612e-130
262.30,5.048e-32,3.893e-8,1.340e-9,5.048e-32,9.860e-75,6.609e-130
262.31,1.340e-32,3.890e-8,1.341e-9,1.340e-32,9.864e-75,6.608e-130
262.33,8.730e-34,3.882e-8,1.342e-9,8.730e-34,9.871e-75,6.605e-130
263.72,1.038e-74,3.365e-8,1.420e-9,,1.038e-74,6.408e-130
263.74,1.679e-73,3.358e-8,1.421e-9,,1.679e-73,6.405e-130
263.76,2.450e-72,3.350e-8,1.422e-9,,2.450e-72,6.402e-130
263.77,9.004e-72,3.347e-8,1.423e-9,,9.004e-72,6.401e-130
263.79,1.126e-70,3.339e-8,1.424e-9,,1.126e-70,6.398e-130
263.81,1.269e-69,3.332e-8,1.425e-9,,1.269e-69,6.395e-130
263.82,4.101e-69,3.328e-8,1.426e-9,,4.101e-69,6.394e-130
263.84,3.963e-68,3.321e-8,1.427e-9,,3.963e-68,6.391e-130
263.86,3.453e-67,3.313e-8,1.428e-9,,3.453e-67,6.388e-130
263.87,9.809e-67,3.310e-8,1.429e-9,,9.809e-67,6.387e-130
263.89,7.323e-66,3.302e-8,1.430e-9,,7.323e-66,6.384e-130
263.91,4.932e-65,3.295e-8,1.431e-9,,4.932e-65,6.381e-130
263.92,1.231e-64,3.291e-8,1.431e-9,,1.231e-64,6.380e-130
263.94,7.106e-64,3.283e-8,1.433e-9,,7.106e-64,6.377e-130
263.96,3.698e-63,3.276e-8,1.434e-9,,3.698e-63,6.374e-130
263.97,8.117e-63,3.272e-8,1.434e-9,,8.117e-63,6.372e-130
263.99,3.619e-62,3.265e-8,1.435e-9,,3.619e-62,6.370e-130
264.01,1.456e-61,3.257e-8,1.437e-9,,1.456e-61,6.367e-130
264.02,2.809e-61,3.254e-8,1.437e-9,,2.809e-61,6.365e-130
264.04,9.679e-61,3.246e-8,1.438e-9,,9.679e-61,6.363e-130
264.06,3.009e-60,3.239e-8,1.439e-9,,3.009e-60,6.360e-130
264.07,5.103e-60,3.235e-8,1.440e-9,,5.103e-60,6.358e-130
264.09,1.359e-59,3.228e-8,1.441e-9,,1.359e-59,6.355e-130
264.11,3.264e-59,3.220e-8,1.442e-9,,3.264e-59,6.353e-130
264.12,4.867e-59,3.217e-8,1.443e-9,,4.867e-59,6.351e-130
264.14,1.002e-58,3.209e-8,1.444e-9,,1.002e-58,6.348e-130
264.16,1.859e-58,3.202e-8,1.445e-9,,1.859e-58,6.346e-130
264.17,2.437e-58,3.198e-8,1.446e-9,,2.437e-58,6.344e-130
264.19,3.876e-58,3.191e-8,1.447e-9,,3.876e-58,6.341e-130
264.21,5.560e-58,3.183e-8,1.448e-9,,5.560e-58,6.339e-130
264.22,6.407e-58,3.179e-8,1.448e-9,,6.407e-58,6.337e-130
264.24,7.874e-58,3.172e-8,1.450e-9,,7.874e-58,6.334e-130
264.25,8.398e-58,3.168e-8,1.450e-9,,8.398e-58,6.333e-130
264.27,8.843e-58,3.161e-8,1.451e-9,,8.843e-58,6.330e-130
264.29,8.398e-58,3.153e-8,1.452e-9,,8.398e-58,6.327e-130
264.30,7.874e-58,3.150e-8,1.453e-9,,7.874e-58,6.326e-130
264.32,6.407e-58,3.142e-8,1.454e-9,,6.407e-58,6.323e-130
264.34,4.703e-58,3.135e-8,1.455e-9,,4.703e-58,6.320e-130
264.35,3.876e-58,3.131e-8,1.456e-9,,3.876e-58,6.319e-130
264.37,2.437e-58,3.124e-8,1.457e-9,,2.437e-58,6.316e-130
264.39,1.382e-58,3.116e-8,1.458e-9,,1.382e-58,6.313e-130
264.40,1.002e-58,3.112e-8,1.459e-9,,1.002e-58,6.312e-130
264.42,4.867e-59,3.105e-8,1.460e-9,,4.867e-59,6.309e-130
264.44,2.133e-59,3.098e-8,1.461e-9,,2.133e-59,6.306e-130
264.45,1.359e-59,3.094e-8,1.461e-9,,1.359e-59,6.305e-130
264.47,5.103e-60,3.086e-8,1.463e-9,,5.103e-60,6.302e-130
264.49,1.729e-60,3.079e-8,1.464e-9,,1.729e-60,6.299e-130
264.50,9.679e-61,3.075e-8,1.464e-9,,9.679e-61,6.297e-130
264.52,2.809e-61,3.068e-8,1.465e-9,,2.809e-61,6.295e-130
264.54,7.353e-62,3.060e-8,1.466e-9,,7.353e-62,6.292e-130
264.55,3.619e-62,3.057e-8,1.467e-9,,3.619e-62,6.290e-130
264.57,8.117e-63,3.049e-8,1.468e-9,,8.117e-63,6.288e-130
264.59,1.642e-63,3.042e-8,1.469e-9,,1.642e-63,6.285e-130
264.60,7.106e-64,3.038e-8,1.470e-9,,7.106e-64,6.283e-130
264.62,1.231e-64,3.031e-8,1.471e-9,,1.231e-64,6.280e-130
264.64,1.925e-65,3.023e-8,1.472e-9,,1.925e-65,6.278e-130
264.65,7.323e-66,3.019e-8,1.473e-9,,7.323e-66,6.276e-130
264.67,9.809e-67,3.012e-8,1.474e-9,,9.809e-67,6.273e-130
264.69,1.185e-67,3.005e-8,1.475e-9,,1.185e-67,6.271e-130
264.70,3.963e-68,3.001e-8,1.475e-9,,3.963e-68,6.269e-130
264.72,4.101e-69,2.993e-8,1.477e-9,,4.101e-69,6.266e-130
264.74,3.832e-70,2.986e-8,1.478e-9,,3.832e-70,6.263e-130
264.75,1.136e-70,2.982e-8,1.478e-9,,1.136e-70,6.262e-130
264.77,2.351e-71,2.975e-8,1.479e-9,,2.351e-71,6.259e-130
264.79,1.786e-70,2.967e-8,1.481e-9,,1.786e-70,6.256e-130
264.80,6.000e-70,2.964e-8,1.481e-9,,6.000e-70,6.255e-130
264.82,6.311e-69,2.956e-8,1.482e-9,,6.311e-69,6.252e-130
264.84,5.994e-68,2.949e-8,1.483e-9,,5.994e-68,6.249e-130
264.85,1.778e-67,2.945e-8,1.484e-9,,1.778e-67,6.248e-130
264.87,1.448e-66,2.938e-8,1.485e-9,,1.448e-66,6.245e-130
264.88,3.977e-66,2.934e-8,1.486e-9,,3.977e-66,6.244e-130
264.90,2.779e-65,2.927e-8,1.487e-9,,2.779e-65,6.241e-130
264.92,1.753e-64,2.919e-8,1.488e-9,,1.753e-64,6.238e-130
264.93,4.237e-64,2.915e-8,1.488e-9,,4.237e-64,6.237e-130
264.95,2.292e-63,2.908e-8,1.490e-9,,2.292e-63,6.234e-130
264.97,1.119e-62,2.900e-8,1.491e-9,,1.119e-62,6.231e-130
264.98,2.381e-62,2.897e-8,1.491e-9,,2.381e-62,6.229e-130
265.00,9.974e-62,2.889e-8,1.492e-9,,9.974e-62,6.227e-130
265.02,3.772e-61,2.882e-8,1.494e-9,,3.772e-61,6.224e-130
265.03,7.058e-61,2.878e-8,1.494e-9,,7.058e-61,6.222e-130
265.05,2.289e-60,2.871e-8,1.495e-9,,2.289e-60,6.220e-130
265.07,6.704e-60,2.863e-8,1.496e-9,,6.704e-60,6.217e-130
265.08,1.104e-59,2.860e-8,1.497e-9,,1.104e-59,6.215e-130
265.10,2.773e-59,2.852e-8,1.498e-9,,2.773e-59,6.212e-130
265.12,6.286e-59,2.845e-8,1.499e-9,,6.286e-59,6.210e-130
265.13,9.109e-59,2.841e-8,1.500e-9,,9.109e-59,6.208e-130
265.15,1.771e-58,2.834e-8,1.501e-9,,1.771e-58,6.205e-130
265.17,3.110e-58,2.826e-8,1.502e-9,,3.110e-58,6.203e-130
265.18,3.965e-58,2.822e-8,1.503e-9,,3.965e-58,6.201e-130
265.20,5.970e-58,2.815e-8,1.504e-9,,5.970e-58,6.198e-130
265.22,8.115e-58,2.808e-8,1.505e-9,,8.115e-58,6.195e-130
265.23,9.105e-58,2.804e-8,1.505e-9,,9.105e-58,6.194e-130
265.25,1.062e-57,2.796e-8,1.507e-9,,1.062e-57,6.191e-130
265.27,1.117e-57,2.789e-8,1.508e-9,,1.117e-57,6.188e-130
265.28,1.103e-57,2.785e-8,1.508e-9,,1.103e-57,6.187e-130
265.30,9.958e-58,2.778e-8,1.509e-9,,9.958e-58,6.184e-130
265.32,8.115e-58,2.770e-8,1.510e-9,,8.115e-58,6.181e-130
265.33,7.050e-58,2.767e-8,1.511e-9,,7.050e-58,6.180e-130
265.35,4.928e-58,2.759e-8,1.512e-9,,4.928e-58,6.177e-130
265.37,3.110e-58,2.752e-8,1.513e-9,,3.110e-58,6.174e-130
265.38,2.377e-58,2.748e-8,1.514e-9,,2.377e-58,6.173e-130
265.40,1.287e-58,2.741e-8,1.515e-9,,1.287e-58,6.170e-130
265.42,6.286e-59,2.733e-8,1.516e-9,,6.286e-59,6.167e-130
265.43,4.228e-59,2.729e-8,1.517e-9,,4.228e-59,6.166e-130
265.45,1.772e-59,2.722e-8,1.518e-9,,1.772e-59,6.163e-130
265.47,6.704e-60,2.715e-8,1.519e-9,,6.704e-60,6.160e-130
265.48,3.968e-60,2.711e-8,1.519e-9,,3.968e-60,6.159e-130
265.50,1.288e-60,2.703e-8,1.521e-9,,1.288e-60,6.156e-130
265.51,7.058e-61,2.700e-8,1.521e-9,,7.058e-61,6.154e-130
265.53,1.522e-9,2.692e-8,1.522e-9,,1.964e-61,6.152e-130
265.55,2.371e-8,2.685e-8,2.371e-8,,4.936e-62,6.149e-130
265.56,9.010e-8,2.681e-8,9.010e-8,,2.381e-62,6.147e-130
265.58,1.205e-6,2.674e-8,1.205e-6,,5.131e-63,6.144e-130
265.60,1.456e-5,2.666e-8,1.456e-5,,9.981e-64,6.142e-130
265.61,4.870e-5,2.662e-8,4.870e-5,,4.237e-64,6.140e-130
265.63,5.051e-4,2.655e-8,5.051e-4,,7.069e-65,6.137e-130
265.65,4.732e-3,2.648e-8,4.732e-3,,1.065e-65,6.135e-130
265.66,1.394e-2,2.644e-8,1.394e-2,,3.977e-66,6.133e-130
265.68,1.121e-1,2.636e-8,1.121e-1,,5.139e-67,6.130e-130
265.70,8.148e-1,2.629e-8,8.148e-1,,5.994e-68,6.128e-130
265.71,2.114e+0,2.625e-8,2.114e+0,,1.970e-68,6.126e-130
265.73,1.319e+1,2.618e-8,1.319e+1,,1.971e-69,6.123e-130
265.75,7.429e+1,2.610e-8,7.429e+1,,1.780e-70,6.120e-130
265.76,1.697e+2,2.607e-8,1.697e+2,,5.147e-71,6.119e-130
265.78,8.211e+2,2.599e-8,8.211e+2,,3.987e-72,6.116e-130
265.80,3.588e+3,2.592e-8,3.588e+3,,2.788e-73,6.113e-130
265.81,7.219e+3,2.588e-8,7.219e+3,,2.785e-73,6.112e-130
265.83,2.708e+4,2.581e-8,2.708e+4,,2.780e-73,6.109e-130
265.85,9.176e+4,2.573e-8,9.176e+4,,2.775e-73,6.106e-130
265.86,1.626e+5,2.570e-8,1.626e+5,,2.773e-73,6.105e-130
265.88,4.730e+5,2.562e-8,4.730e+5,,2.768e-73,6.102e-130
265.90,1.243e+6,2.555e-8,1.243e+6,,2.763e-73,6.099e-130
265.91,1.939e+6,2.551e-8,1.939e+6,,2.760e-73,6.098e-130
265.93,4.375e+6,2.543e-8,4.375e+6,,2.755e-73,6.095e-130
265.95,8.916e+6,2.536e-8,8.916e+6,,2.750e-73,6.092e-130
265.96,1.225e+7,2.532e-8,1.225e+7,,2.748e-73,6.091e-130
265.98,2.143e+7,2.525e-8,2.143e+7,,2.743e-73,6.088e-130
266.00,3.387e+7,2.517e-8,3.387e+7,,2.738e-73,6.085e-130
266.01,4.099e+7,2.514e-8,4.099e+7,,2.735e-73,6.084e-130
266.03,5.561e+7,2.506e-8,5.561e+7,,2.730e-73,6.081e-130
266.05,6.816e+7,2.499e-8,6.816e+7,,2.725e-73,6.078e-130
266.06,7.263e+7,2.495e-8,7.263e+7,,2.723e-73,6.077e-130
266.08,7.642e+7,2.488e-8,7.642e+7,,2.717e-73,6.074e-130
266.10,7.263e+7,2.480e-8,7.263e+7,,2.712e-73,6.071e-130
266.11,6.816e+7,2.477e-8,6.816e+7,,2.710e-73,6.069e-130
266.13,5.561e+7,2.469e-8,5.561e+7,,2.705e-73,6.067e-130
266.14,4.835e+7,2.465e-8,4.835e+7,,2.702e-73,6.065e-130
266.16,3.387e+7,2.458e-8,3.387e+7,,2.697e-73,6.062e-130
266.18,2.143e+7,2.451e-8,2.143e+7,,2.692e-73,6.060e-130
266.19,1.641e+7,2.447e-8,1.641e+7,,2.690e-73,6.058e-130
266.21,8.916e+6,2.439e-8,8.916e+6,,2.685e-73,6.055e-130
266.23,4.375e+6,2.432e-8,4.375e+6,,2.680e-73,6.052e-130
266.24,2.950e+6,2.428e-8,2.950e+6,,2.677e-73,6.051e-130
266.26,1.243e+6,2.421e-8,1.243e+6,,2.672e-73,6.048e-130
266.28,4.730e+5,2.413e-8,4.730e+5,,2.667e-73,6.045e-130
266.29,2.809e+5,2.410e-8,2.809e+5,,2.665e-73,6.044e-130
266.31,9.176e+4,2.402e-8,9.176e+4,,2.660e-73,6.041e-130
266.33,2.708e+4,2.395e-8,2.708e+4,,2.655e-73,6.038e-130
266.34,1.416e+4,2.391e-8,1.416e+4,,2.652e-73,6.037e-130
266.36,3.588e+3,2.384e-8,3.588e+3,,2.647e-73,6.034e-130
266.38,8.211e+2,2.376e-8,8.211e+2,,2.642e-73,6.031e-130
266.39,3.781e+2,2.372e-8,3.781e+2,,2.640e-73,6.030e-130
266.41,7.429e+1,2.365e-8,7.429e+1,,2.635e-73,6.027e-130
266.43,1.319e+1,2.358e-8,1.319e+1,,2.630e-73,6.024e-130
266.44,5.347e+0,2.354e-8,5.347e+0,,2.627e-73,6.023e-130
266.46,8.148e-1,2.346e-8,8.148e-1,,2.622e-73,6.020e-130
266.48,1.121e-1,2.339e-8,1.121e-1,,2.617e-73,6.017e-130
266.49,4.005e-2,2.335e-8,4.005e-2,,2.615e-73,6.016e-130
266.51,4.732e-3,2.328e-8,4.732e-3,,2.610e-73,6.013e-130
266.53,5.051e-4,2.320e-8,5.051e-4,,2.605e-73,6.010e-130
266.54,1.589e-4,2.317e-8,1.589e-4,,2.602e-73,6.009e-130
266.56,1.456e-5,2.309e-8,1.456e-5,,2.597e-73,6.006e-130
266.58,1.205e-6,2.302e-8,1.205e-6,,2.592e-73,6.003e-130
266.59,3.337e-7,2.298e-8,3.337e-7,,2.590e-73,6.001e-130
266.61,2.371e-8,2.291e-8,2.371e-8,,2.584e-73,5.999e-130
266.63,1.522e-9,2.283e-8,1.522e-9,,2.579e-73,5.996e-130
272.63,5.207e-10,5.207e-10,1.510e-7,,1.074e-73,5.146e-130
272.64,2.034e-9,2.034e-9,1.512e-7,,1.071e-73,5.145e-130
272.66,2.887e-8,2.887e-8,1.517e-7,,1.066e-73,5.142e-130
272.68,3.721e-7,3.721e-7,1.522e-7,,1.061e-73,5.139e-130
272.69,1.288e-6,1.288e-6,1.525e-7,,1.059e-73,5.138e-130
272.71,1.437e-5,1.437e-5,1.530e-7,,1.054e-73,5.135e-130
272.73,1.455e-4,1.455e-4,1.535e-7,,1.049e-73,5.132e-130
272.74,4.466e-4,4.466e-4,1.537e-7,,1.046e-73,5.131e-130
272.76,3.913e-3,3.913e-3,1.542e-7,,1.041e-73,5.128e-130
272.78,3.114e-2,3.114e-2,1.547e-7,,1.036e-73,5.125e-130
272.79,8.471e-2,8.471e-2,1.550e-7,,1.034e-73,5.123e-130
272.81,5.832e-1,5.832e-1,1.555e-7,,1.029e-73,5.121e-130
272.83,3.646e+0,3.646e+0,1.559e-7,,1.024e-73,5.118e-130
272.84,8.793e+0,8.793e+0,1.562e-7,,1.021e-73,5.116e-130
272.86,4.756e+1,4.756e+1,1.567e-7,,1.016e-73,5.114e-130
272.88,2.336e+2,2.336e+2,1.572e-7,,1.011e-73,5.111e-130
272.89,4.994e+2,4.994e+2,1.574e-7,,1.009e-73,5.109e-130
272.91,2.123e+3,2.123e+3,1.579e-7,,1.004e-73,5.106e-130
272.93,8.192e+3,8.192e+3,1.584e-7,,9.985e-74,5.104e-130
272.94,1.552e+4,1.552e+4,1.587e-7,,9.960e-74,5.102e-130
272.96,5.184e+4,5.184e+4,1.592e-7,,9.910e-74,5.099e-130
272.98,1.572e+5,1.572e+5,1.597e-7,,9.860e-74,5.097e-130
272.99,2.640e+5,2.640e+5,1.599e-7,,9.834e-74,5.095e-130
273.01,6.928e+5,6.928e+5,1.604e-7,,9.784e-74,5.092e-130
273.03,1.651e+6,1.651e+6,1.609e-7,,9.734e-74,5.089e-130
273.04,2.458e+6,2.458e+6,1.612e-7,,9.709e-74,5.088e-130
273.06,5.070e+6,5.070e+6,1.617e-7,,9.659e-74,5.085e-130
273.08,9.501e+6,9.501e+6,1.622e-7,,9.609e-74,5.082e-130
273.09,1.255e+7,1.255e+7,1.624e-7,,9.583e-74,5.081e-130
273.11,2.039e+7,2.039e+7,1.629e-7,,9.533e-74,5.078e-130
273.13,3.017e+7,3.017e+7,1.634e-7,,9.483e-74,5.075e-130
273.14,3.547e+7,3.547e+7,1.637e-7,,9.458e-74,5.074e-130
273.16,4.594e+7,4.594e+7,1.642e-7,,9.408e-74,5.071e-130
273.17,5.073e+7,5.073e+7,1.644e-7,,9.383e-74,5.070e-130
273.19,5.870e+7,5.870e+7,1.649e-7,,9.333e-74,5.067e-130
273.21,6.455e+7,6.455e+7,1.654e-7,,9.282e-74,5.064e-130
273.22,6.703e+7,6.703e+7,1.657e-7,,9.257e-74,5.063e-130
273.24,7.244e+7,7.244e+7,1.662e-7,,9.207e-74,5.060e-130
273.26,8.029e+7,8.029e+7,1.667e-7,,9.157e-74,5.057e-130
273.27,8.555e+7,8.555e+7,1.669e-7,,9.132e-74,5.056e-130
273.29,9.836e+7,9.836e+7,1.674e-7,,9.082e-74,5.053e-130
273.31,1.119e+8,1.119e+8,1.679e-7,,9.031e-74,5.050e-130
273.32,1.176e+8,1.176e+8,1.682e-7,,9.006e-74,5.048e-130
273.34,1.241e+8,1.241e+8,1.687e-7,,8.956e-74,5.046e-130
273.36,1.215e+8,1.215e+8,1.691e-7,,8.906e-74,5.043e-130
273.37,1.165e+8,1.165e+8,1.694e-7,,8.881e-74,5.041e-130
273.39,1.001e+8,1.001e+8,1.699e-7,,8.831e-74,5.039e-130
273.41,7.858e+7,7.858e+7,1.704e-7,,8.780e-74,5.036e-130
273.42,6.732e+7,6.732e+7,1.706e-7,,8.755e-74,5.034e-130
273.44,4.659e+7,4.659e+7,1.711e-7,,8.705e-74,5.031e-130
273.46,3.100e+7,3.100e+7,1.716e-7,,8.655e-74,5.029e-130
273.47,2.584e+7,2.584e+7,1.719e-7,,8.630e-74,5.027e-130
273.49,2.172e+7,2.172e+7,1.724e-7,,8.580e-74,5.024e-130
273.51,2.681e+7,2.681e+7,1.729e-7,,8.530e-74,5.022e-130
273.52,3.316e+7,3.316e+7,1.731e-7,,8.504e-74,5.020e-130
273.54,5.400e+7,5.400e+7,1.736e-7,,8.454e-74,5.017e-130
273.56,8.541e+7,8.541e+7,1.741e-7,,8.404e-74,5.014e-130
273.57,1.044e+8,1.044e+8,1.744e-7,,8.379e-74,5.013e-130
273.59,1.458e+8,1.458e+8,1.749e-7,,8.329e-74,5.010e-130
273.61,1.853e+8,1.853e+8,1.754e-7,,8.279e-74,5.007e-130
273.62,2.015e+8,2.015e+8,1.756e-7,,8.253e-74,5.006e-130
