Wavelength (nm),Sum(calc),C I (6.9e-1),C II (3.1e-1),C III (8.0e-8)
496.630,8.630e-4,1.743e-11,8.630e-4,4.027e-29
496.635,4.518e-4,1.743e-11,4.518e-4,4.027e-29
496.640,2.318e-4,1.743e-11,2.318e-4,4.026e-29
496.645,1.165e-4,1.743e-11,1.165e-4,4.025e-29
496.650,5.742e-5,1.743e-11,5.742e-5,4.025e-29
496.655,2.772e-5,1.742e-11,2.772e-5,4.024e-29
496.660,1.311e-5,1.742e-11,1.311e-5,4.023e-29
496.665,6.078e-6,1.742e-11,6.078e-6,4.023e-29
496.670,2.761e-6,1.742e-11,2.761e-6,4.022e-29
496.675,1.229e-6,1.742e-11,1.229e-6,4.021e-29
496.680,5.361e-7,1.742e-11,5.361e-7,4.021e-29
496.685,2.292e-7,1.742e-11,2.292e-7,4.020e-29
496.690,9.598e-8,1.741e-11,9.598e-8,4.019e-29
496.695,3.940e-8,1.741e-11,3.940e-8,4.019e-29
496.700,1.585e-8,1.741e-11,1.585e-8,4.018e-29
496.705,6.245e-9,1.741e-11,6.245e-9,4.018e-29
496.710,2.412e-9,1.741e-11,2.412e-9,4.017e-29
496.715,9.128e-10,1.741e-11,9.128e-10,4.016e-29
496.720,3.385e-10,1.741e-11,3.385e-10,4.016e-29
496.725,1.230e-10,1.741e-11,1.230e-10,4.015e-29
496.730,4.381e-11,1.740e-11,4.381e-11,4.014e-29
496.735,1.529e-11,1.740e-11,1.529e-11,4.014e-29
496.740,5.227e-12,1.740e-11,5.227e-12,4.013e-29
496.745,1.752e-12,1.740e-11,1.752e-12,4.012e-29
496.750,5.752e-13,1.740e-11,5.752e-13,4.012e-29
496.755,1.851e-13,1.740e-11,1.851e-13,4.011e-29
496.760,5.835e-14,1.740e-11,5.835e-14,4.010e-29
496.765,1.803e-14,1.739e-11,1.803e-14,4.010e-29
496.770,5.458e-15,1.739e-11,5.458e-15,4.009e-29
496.775,1.619e-15,1.739e-11,1.619e-15,4.009e-29
496.780,4.708e-16,1.739e-11,4.708e-16,4.008e-29
498.457,1.096e-18,1.693e-11,1.096e-18,3.792e-29
498.462,3.817e-18,1.693e-11,3.817e-18,3.791e-29
498.467,1.303e-17,1.693e-11,1.303e-17,3.791e-29
498.472,4.361e-17,1.693e-11,4.361e-17,3.790e-29
498.477,1.431e-16,1.693e-11,1.431e-16,3.789e-29
498.482,4.599e-16,1.692e-11,4.599e-16,3.789e-29
498.487,1.449e-15,1.692e-11,1.449e-15,3.788e-29
498.492,4.474e-15,1.692e-11,4.474e-15,3.787e-29
498.497,1.354e-14,1.692e-11,1.354e-14,3.787e-29
498.502,4.017e-14,1.692e-11,4.017e-14,3.786e-29
498.507,1.168e-13,1.692e-11,1.168e-13,3.785e-29
498.512,3.328e-13,1.692e-11,3.328e-13,3.785e-29
498.517,9.294e-13,1.691e-11,9.294e-13,3.784e-29
498.522,2.544e-12,1.691e-11,2.544e-12,3.784e-29
498.527,6.825e-12,1.691e-11,6.825e-12,3.783e-29
498.532,1.795e-11,1.691e-11,1.795e-11,3.782e-29
498.537,4.625e-11,1.691e-11,4.625e-11,3.782e-29
498.542,1.168e-10,1.691e-11,1.168e-10,3.781e-29
498.547,2.892e-10,1.691e-11,2.892e-10,3.780e-29
498.552,7.016e-10,1.690e-11,7.016e-10,3.780e-29
498.557,1.668e-9,1.690e-11,1.668e-9,3.779e-29
498.562,3.889e-9,1.690e-11,3.889e-9,3.778e-29
498.567,8.883e-9,1.690e-11,8.883e-9,3.778e-29
498.572,1.989e-8,1.690e-11,1.989e-8,3.777e-29
498.577,4.364e-8,1.690e-11,4.364e-8,3.776e-29
498.582,9.385e-8,1.690e-11,9.385e-8,3.776e-29
498.587,1.978e-7,1.690e-11,1.978e-7,3.775e-29
498.592,4.087e-7,1.689e-11,4.087e-7,3.774e-29
498.597,8.275e-7,1.689e-11,8.275e-7,3.774e-29
498.602,1.642e-6,1.689e-11,1.642e-6,3.773e-29
498.607,3.194e-6,1.689e-11,3.194e-6,3.773e-29
498.612,6.089e-6,1.689e-11,6.089e-6,3.772e-29
498.617,1.138e-5,1.689e-11,1.138e-5,3.771e-29
498.622,2.083e-5,1.689e-11,2.083e-5,3.771e-29
498.627,3.739e-5,1.688e-11,3.739e-5,3.770e-29
498.632,6.577e-5,1.688e-11,6.577e-5,3.769e-29
498.637,1.134e-4,1.688e-11,1.134e-4,3.769e-29
498.642,1.916e-4,1.688e-11,1.916e-4,3.768e-29
498.647,3.173e-4,1.688e-11,3.173e-4,3.767e-29
498.652,5.150e-4,1.688e-11,5.150e-4,3.767e-29
498.657,8.194e-4,1.688e-11,8.194e-4,3.766e-29
498.662,1.278e-3,1.687e-11,1.278e-3,3.765e-29
498.667,1.952e-3,1.687e-11,1.952e-3,3.765e-29
498.672,2.924e-3,1.687e-11,2.924e-3,3.764e-29
498.677,4.293e-3,1.687e-11,4.293e-3,3.764e-29
498.682,6.176e-3,1.687e-11,6.176e-3,3.763e-29
498.687,8.709e-3,1.687e-11,8.709e-3,3.762e-29
498.692,1.204e-2,1.687e-11,1.204e-2,3.762e-29
498.697,1.631e-2,1.687e-11,1.631e-2,3.761e-29
498.702,2.165e-2,1.686e-11,2.165e-2,3.760e-29
498.707,2.817e-2,1.686e-11,2.817e-2,3.760e-29
498.712,3.592e-2,1.686e-11,3.592e-2,3.759e-29
498.717,4.490e-2,1.686e-11,4.490e-2,3.758e-29
498.722,5.501e-2,1.686e-11,5.501e-2,3.758e-29
498.727,6.605e-2,1.686e-11,6.605e-2,3.757e-29
498.732,7.772e-2,1.686e-11,7.772e-2,3.756e-29
498.737,8.964e-2,1.685e-11,8.964e-2,3.756e-29
498.742,1.013e-1,1.685e-11,1.013e-1,3.755e-29
498.747,1.123e-1,1.685e-11,1.123e-1,3.755e-29
498.752,1.219e-1,1.685e-11,1.219e-1,3.754e-29
498.757,1.298e-1,1.685e-11,1.298e-1,3.753e-29
498.762,1.354e-1,1.685e-11,1.354e-1,3.753e-29
498.767,1.384e-1,1.685e-11,1.384e-1,3.752e-29
498.772,1.387e-1,1.684e-11,1.387e-1,3.751e-29
498.777,1.362e-1,1.684e-11,1.362e-1,3.751e-29
498.782,1.311e-1,1.684e-11,1.311e-1,3.750e-29
498.787,1.236e-1,1.684e-11,1.236e-1,3.749e-29
498.792,1.143e-1,1.684e-11,1.143e-1,3.749e-29
498.797,1.036e-1,1.684e-11,1.036e-1,3.748e-29
498.802,9.202e-2,1.684e-11,9.202e-2,3.747e-29
498.807,8.010e-2,1.684e-11,8.010e-2,3.747e-29
498.812,6.834e-2,1.683e-11,6.834e-2,3.746e-29
498.817,5.715e-2,1.683e-11,5.715e-2,3.746e-29
498.822,4.684e-2,1.683e-11,4.684e-2,3.745e-29
498.827,3.762e-2,1.683e-11,3.762e-2,3.744e-29
498.832,2.962e-2,1.683e-11,2.962e-2,3.744e-29
498.837,2.285e-2,1.683e-11,2.285e-2,3.743e-29
498.842,1.728e-2,1.683e-11,1.728e-2,3.742e-29
498.847,1.281e-2,1.682e-11,1.281e-2,3.742e-29
498.852,9.307e-3,1.682e-11,9.307e-3,3.741e-29
498.857,6.626e-3,1.682e-11,6.626e-3,3.740e-29
498.862,4.624e-3,1.682e-11,4.624e-3,3.740e-29
498.867,3.163e-3,1.682e-11,3.163e-3,3.739e-29
498.872,2.120e-3,1.682e-11,2.120e-3,3.738e-29
498.877,1.393e-3,1.682e-11,1.393e-3,3.738e-29
498.882,8.969e-4,1.681e-11,8.969e-4,3.737e-29
498.887,5.661e-4,1.681e-11,5.661e-4,3.736e-29
498.892,3.501e-4,1.681e-11,3.501e-4,3.736e-29
498.897,2.123e-4,1.681e-11,2.123e-4,3.735e-29
498.902,1.261e-4,1.681e-11,1.261e-4,3.735e-29
498.907,7.346e-5,1.681e-11,7.346e-5,3.734e-29
498.912,4.193e-5,1.681e-11,4.193e-5,3.733e-29
498.917,2.345e-5,1.681e-11,2.345e-5,3.733e-29
498.922,1.286e-5,1.680e-11,1.286e-5,3.732e-29
498.927,6.911e-6,1.680e-11,6.911e-6,3.731e-29
498.932,3.640e-6,1.680e-11,3.640e-6,3.731e-29
498.937,1.879e-6,1.680e-11,1.879e-6,3.730e-29
498.942,9.506e-7,1.680e-11,9.506e-7,3.729e-29
498.947,4.714e-7,1.680e-11,4.714e-7,3.729e-29
498.952,2.291e-7,1.680e-11,2.291e-7,3.728e-29
498.957,1.091e-7,1.679e-11,1.091e-7,3.727e-29
498.962,5.094e-8,1.679e-11,5.094e-8,3.727e-29
498.967,2.331e-8,1.679e-11,2.331e-8,3.726e-29
498.972,1.045e-8,1.679e-11,1.045e-8,3.726e-29
498.977,4.595e-9,1.679e-11,4.595e-9,3.725e-29
498.982,1.979e-9,1.679e-11,1.979e-9,3.724e-29
498.987,8.357e-10,1.679e-11,8.357e-10,3.724e-29
498.992,3.458e-10,1.678e-11,3.458e-10,3.723e-29
498.997,1.403e-10,1.678e-11,1.403e-10,3.722e-29
499.002,5.575e-11,1.678e-11,5.575e-11,3.722e-29
499.007,2.172e-11,1.678e-11,2.172e-11,3.721e-29
499.012,8.294e-12,1.678e-11,8.294e-12,3.720e-29
499.017,3.104e-12,1.678e-11,3.104e-12,3.720e-29
499.022,1.139e-12,1.678e-11,1.139e-12,3.719e-29
499.027,4.093e-13,1.677e-11,4.093e-13,3.718e-29
499.032,1.442e-13,1.677e-11,1.442e-13,3.718e-29
499.037,4.981e-14,1.677e-11,4.981e-14,3.717e-29
499.042,1.686e-14,1.677e-11,1.686e-14,3.717e-29
499.047,5.593e-15,1.677e-11,5.593e-15,3.716e-29
499.052,1.818e-15,1.677e-11,1.818e-15,3.715e-29
499.057,5.794e-16,1.677e-11,5.794e-16,3.715e-29
499.062,1.810e-16,1.677e-11,1.810e-16,3.714e-29
499.067,5.540e-17,1.676e-11,5.540e-17,3.713e-29
499.072,1.662e-17,1.676e-11,1.662e-17,3.713e-29
499.077,4.887e-18,1.676e-11,4.887e-18,3.712e-29
499.082,1.408e-18,1.676e-11,1.408e-18,3.711e-29
502.896,8.724e-16,1.572e-11,8.724e-16,3.220e-29
502.901,3.021e-15,1.571e-11,3.021e-15,3.219e-29
502.906,1.025e-14,1.571e-11,1.025e-14,3.219e-29
502.911,3.413e-14,1.571e-11,3.413e-14,3.218e-29
502.916,1.114e-13,1.571e-11,1.114e-13,3.218e-29
502.921,3.564e-13,1.571e-11,3.564e-13,3.217e-29
502.926,1.118e-12,1.571e-11,1.118e-12,3.216e-29
502.931,3.438e-12,1.571e-11,3.438e-12,3.216e-29
502.936,1.037e-11,1.570e-11,1.037e-11,3.215e-29
502.941,3.065e-11,1.570e-11,3.065e-11,3.214e-29
502.946,8.886e-11,1.570e-11,8.886e-11,3.214e-29
502.951,2.525e-10,1.570e-11,2.525e-10,3.213e-29
502.956,7.037e-10,1.570e-11,7.037e-10,3.212e-29
502.961,1.923e-9,1.570e-11,1.923e-9,3.212e-29
502.966,5.150e-9,1.570e-11,5.150e-9,3.211e-29
502.971,1.352e-8,1.569e-11,1.352e-8,3.210e-29
502.976,3.482e-8,1.569e-11,3.482e-8,3.210e-29
502.981,8.791e-8,1.569e-11,8.791e-8,3.209e-29
502.986,2.176e-7,1.569e-11,2.176e-7,3.209e-29
502.991,5.281e-7,1.569e-11,5.281e-7,3.208e-29
502.996,1.256e-6,1.569e-11,1.256e-6,3.207e-29
503.001,2.931e-6,1.569e-11,2.931e-6,3.207e-29
503.006,6.704e-6,1.569e-11,6.704e-6,3.206e-29
503.011,1.503e-5,1.568e-11,1.503e-5,3.205e-29
503.016,3.305e-5,1.568e-11,3.305e-5,3.205e-29
503.021,7.125e-5,1.568e-11,7.125e-5,3.204e-29
503.026,1.506e-4,1.568e-11,1.506e-4,3.203e-29
503.031,3.121e-4,1.568e-11,3.121e-4,3.203e-29
503.036,6.340e-4,1.568e-11,6.340e-4,3.202e-29
503.041,1.263e-3,1.568e-11,1.263e-3,3.201e-29
503.046,2.466e-3,1.567e-11,2.466e-3,3.201e-29
503.051,4.723e-3,1.567e-11,4.723e-3,3.200e-29
503.056,8.867e-3,1.567e-11,8.867e-3,3.199e-29
503.061,1.632e-2,1.567e-11,1.632e-2,3.199e-29
503.066,2.945e-2,1.567e-11,2.945e-2,3.198e-29
503.071,5.211e-2,1.567e-11,5.211e-2,3.198e-29
503.076,9.041e-2,1.567e-11,9.041e-2,3.197e-29
503.081,1.538e-1,1.566e-11,1.538e-1,3.196e-29
503.086,2.564e-1,1.566e-11,2.564e-1,3.196e-29
503.091,4.193e-1,1.566e-11,4.193e-1,3.195e-29
503.096,6.721e-1,1.566e-11,6.721e-1,3.194e-29
503.101,1.056e+0,1.566e-11,1.056e+0,3.194e-29
503.106,1.628e+0,1.566e-11,1.628e+0,3.193e-29
503.111,2.460e+0,1.566e-11,2.460e+0,3.192e-29
503.116,3.643e+0,1.566e-11,3.643e+0,3.192e-29
503.121,5.292e+0,1.565e-11,5.292e+0,3.191e-29
503.126,7.535e+0,1.565e-11,7.535e+0,3.190e-29
503.131,1.052e+1,1.565e-11,1.052e+1,3.190e-29
503.136,1.440e+1,1.565e-11,1.440e+1,3.189e-29
503.141,1.933e+1,1.565e-11,1.933e+1,3.189e-29
503.146,2.543e+1,1.565e-11,2.543e+1,3.188e-29
503.151,3.281e+1,1.565e-11,3.281e+1,3.187e-29
503.156,4.149e+1,1.564e-11,4.149e+1,3.187e-29
503.161,5.146e+1,1.564e-11,5.146e+1,3.186e-29
503.166,6.257e+1,1.564e-11,6.257e+1,3.185e-29
503.171,7.459e+1,1.564e-11,7.459e+1,3.185e-29
503.176,8.718e+1,1.564e-11,8.718e+1,3.184e-29
503.181,9.991e+1,1.564e-11,9.991e+1,3.183e-29
503.186,1.122e+2,1.564e-11,1.122e+2,3.183e-29
503.191,1.237e+2,1.563e-11,1.237e+2,3.182e-29
503.196,1.336e+2,1.563e-11,1.336e+2,3.181e-29
503.201,1.414e+2,1.563e-11,1.414e+2,3.181e-29
503.206,1.468e+2,1.563e-11,1.468e+2,3.180e-29
503.211,1.495e+2,1.563e-11,1.495e+2,3.180e-29
503.216,1.492e+2,1.563e-11,1.492e+2,3.179e-29
503.221,1.460e+2,1.563e-11,1.460e+2,3.178e-29
503.226,1.400e+2,1.563e-11,1.400e+2,3.178e-29
503.231,1.317e+2,1.562e-11,1.317e+2,3.177e-29
503.236,1.215e+2,1.562e-11,1.215e+2,3.176e-29
503.241,1.098e+2,1.562e-11,1.098e+2,3.176e-29
503.246,9.737e+1,1.562e-11,9.737e+1,3.175e-29
503.251,8.464e+1,1.562e-11,8.464e+1,3.174e-29
503.256,7.213e+1,1.562e-11,7.213e+1,3.174e-29
503.261,6.026e+1,1.562e-11,6.026e+1,3.173e-29
503.266,4.937e+1,1.561e-11,4.937e+1,3.172e-29
503.271,3.965e+1,1.561e-11,3.965e+1,3.172e-29
503.276,3.123e+1,1.561e-11,3.123e+1,3.171e-29
503.281,2.411e+1,1.561e-11,2.411e+1,3.171e-29
503.286,1.825e+1,1.561e-11,1.825e+1,3.170e-29
503.291,1.354e+1,1.561e-11,1.354e+1,3.169e-29
503.296,9.856e+0,1.561e-11,9.856e+0,3.169e-29
503.301,7.032e+0,1.560e-11,7.032e+0,3.168e-29
503.306,4.919e+0,1.560e-11,4.919e+0,3.167e-29
503.311,3.373e+0,1.560e-11,3.373e+0,3.167e-29
503.316,2.268e+0,1.560e-11,2.268e+0,3.166e-29
503.321,1.495e+0,1.560e-11,1.495e+0,3.165e-29
503.326,9.666e-1,1.560e-11,9.666e-1,3.165e-29
503.331,6.126e-1,1.560e-11,6.126e-1,3.164e-29
503.336,3.806e-1,1.559e-11,3.806e-1,3.163e-29
503.341,2.319e-1,1.559e-11,2.319e-1,3.163e-29
503.346,1.385e-1,1.559e-11,1.385e-1,3.162e-29
503.351,8.110e-2,1.559e-11,8.110e-2,3.161e-29
503.356,4.657e-2,1.559e-11,4.657e-2,3.161e-29
503.361,2.621e-2,1.559e-11,2.621e-2,3.160e-29
503.366,1.447e-2,1.559e-11,1.447e-2,3.160e-29
503.371,7.830e-3,1.559e-11,7.830e-3,3.159e-29
503.376,4.155e-3,1.558e-11,4.155e-3,3.158e-29
503.381,2.162e-3,1.558e-11,2.162e-3,3.158e-29
503.386,1.105e-3,1.558e-11,1.105e-3,3.157e-29
503.391,5.584e-4,1.558e-11,5.584e-4,3.156e-29
503.396,2.863e-4,1.558e-11,2.863e-4,3.156e-29
503.401,1.647e-4,1.558e-11,1.647e-4,3.155e-29
503.406,1.349e-4,1.558e-11,1.349e-4,3.154e-29
503.411,1.815e-4,1.557e-11,1.815e-4,3.154e-29
503.416,3.250e-4,1.557e-11,3.250e-4,3.153e-29
503.421,6.294e-4,1.557e-11,6.294e-4,3.152e-29
503.426,1.224e-3,1.557e-11,1.224e-3,3.152e-29
503.431,2.347e-3,1.557e-11,2.347e-3,3.151e-29
503.436,4.419e-3,1.557e-11,4.419e-3,3.151e-29
503.440,7.227e-3,1.557e-11,7.227e-3,3.150e-29
503.445,1.313e-2,1.557e-11,1.313e-2,3.149e-29
503.450,2.340e-2,1.556e-11,2.340e-2,3.149e-29
503.455,4.089e-2,1.556e-11,4.089e-2,3.148e-29
503.460,7.004e-2,1.556e-11,7.004e-2,3.147e-29
503.465,1.176e-1,1.556e-11,1.176e-1,3.147e-29
503.470,1.937e-1,1.556e-11,1.937e-1,3.146e-29
503.475,3.128e-1,1.556e-11,3.128e-1,3.146e-29
503.480,4.952e-1,1.556e-11,4.952e-1,3.145e-29
503.485,7.686e-1,1.555e-11,7.686e-1,3.144e-29
503.490,1.170e+0,1.555e-11,1.170e+0,3.144e-29
503.495,1.745e+0,1.555e-11,1.745e+0,3.143e-29
503.500,2.553e+0,1.555e-11,2.553e+0,3.142e-29
503.505,3.663e+0,1.555e-11,3.663e+0,3.142e-29
503.510,5.152e+0,1.555e-11,5.152e+0,3.141e-29
503.515,7.104e+0,1.555e-11,7.104e+0,3.140e-29
503.520,9.606e+0,1.554e-11,9.606e+0,3.140e-29
503.525,1.273e+1,1.554e-11,1.273e+1,3.139e-29
503.530,1.655e+1,1.554e-11,1.655e+1,3.138e-29
503.535,2.109e+1,1.554e-11,2.109e+1,3.138e-29
503.540,2.636e+1,1.554e-11,2.636e+1,3.137e-29
503.545,3.229e+1,1.554e-11,3.229e+1,3.137e-29
503.550,3.879e+1,1.554e-11,3.879e+1,3.136e-29
503.555,4.569e+1,1.553e-11,4.569e+1,3.135e-29
503.560,5.276e+1,1.553e-11,5.276e+1,3.135e-29
503.565,5.974e+1,1.553e-11,5.974e+1,3.134e-29
503.570,6.632e+1,1.553e-11,6.632e+1,3.133e-29
503.575,7.219e+1,1.553e-11,7.219e+1,3.133e-29
503.580,7.704e+1,1.553e-11,7.704e+1,3.132e-29
503.585,8.061e+1,1.553e-11,8.061e+1,3.131e-29
503.590,8.271e+1,1.553e-11,8.271e+1,3.131e-29
503.595,8.320e+1,5.336e-11,8.320e+1,3.130e-29
503.600,8.206e+1,1.798e-10,8.206e+1,3.129e-29
503.605,7.935e+1,5.943e-10,7.935e+1,3.129e-29
503.610,7.524e+1,1.925e-9,7.524e+1,3.128e-29
503.615,6.994e+1,6.117e-9,6.994e+1,3.127e-29
503.620,6.375e+1,1.905e-8,6.375e+1,3.127e-29
503.625,5.698e+1,5.819e-8,5.698e+1,3.126e-29
503.630,4.993e+1,1.742e-7,4.993e+1,3.126e-29
503.635,4.289e+1,5.116e-7,4.289e+1,3.125e-29
503.640,3.613e+1,1.473e-6,3.613e+1,3.124e-29
503.645,2.984e+1,4.158e-6,2.984e+1,3.124e-29
503.650,2.417e+1,1.151e-5,2.417e+1,3.123e-29
503.655,1.919e+1,3.123e-5,1.919e+1,3.122e-29
503.660,1.494e+1,8.309e-5,1.494e+1,3.122e-29
503.665,1.140e+1,2.168e-4,1.140e+1,3.121e-29
503.670,8.534e+0,5.546e-4,8.534e+0,3.120e-29
503.675,6.263e+0,1.391e-3,6.262e+0,3.120e-29
503.680,4.509e+0,3.421e-3,4.505e+0,3.119e-29
503.685,3.186e+0,8.249e-3,3.178e+0,3.118e-29
503.690,2.218e+0,1.950e-2,2.198e+0,3.118e-29
503.695,1.536e+0,4.522e-2,1.491e+0,3.117e-29
503.700,1.094e+0,1.028e-1,9.911e-1,3.117e-29
503.705,8.752e-1,2.291e-1,6.462e-1,3.116e-29
503.710,9.136e-1,5.006e-1,4.130e-1,3.115e-29
503.715,1.331e+0,1.073e+0,2.588e-1,3.115e-29
503.720,2.412e+0,2.253e+0,1.591e-1,3.114e-29
503.725,4.737e+0,4.642e+0,9.583e-2,3.113e-29
503.730,9.431e+0,9.375e+0,5.661e-2,3.113e-29
503.735,1.860e+1,1.857e+1,3.279e-2,3.112e-29
503.740,3.607e+1,3.605e+1,1.862e-2,3.111e-29
503.745,6.864e+1,6.863e+1,1.037e-2,3.111e-29
503.750,1.281e+2,1.281e+2,5.660e-3,3.110e-29
503.755,2.345e+2,2.345e+2,3.029e-3,3.109e-29
503.760,4.209e+2,4.209e+2,1.590e-3,3.109e-29
503.765,7.406e+2,7.406e+2,8.181e-4,3.108e-29
503.770,1.278e+3,1.278e+3,4.128e-4,3.108e-29
503.775,2.162e+3,2.162e+3,2.042e-4,3.107e-29
503.780,3.586e+3,3.586e+3,9.904e-5,3.106e-29
503.785,5.832e+3,5.832e+3,4.710e-5,3.106e-29
503.790,9.300e+3,9.300e+3,2.196e-5,3.105e-29
503.795,1.454e+4,1.454e+4,1.004e-5,3.104e-29
503.800,2.229e+4,2.229e+4,4.500e-6,3.104e-29
503.805,3.351e+4,3.351e+4,1.978e-6,3.103e-29
503.810,4.940e+4,4.940e+4,8.522e-7,3.102e-29
503.815,7.138e+4,7.138e+4,3.601e-7,3.102e-29
503.820,1.012e+5,1.012e+5,1.492e-7,3.101e-29
503.825,1.405e+5,1.405e+5,6.058e-8,3.100e-29
503.830,1.914e+5,1.914e+5,2.413e-8,3.100e-29
503.835,2.557e+5,2.557e+5,9.420e-9,3.099e-29
503.840,3.349e+5,3.349e+5,3.606e-9,3.099e-29
503.845,4.301e+5,4.301e+5,1.354e-9,3.098e-29
503.850,5.415e+5,5.415e+5,4.982e-10,3.097e-29
503.855,6.685e+5,6.685e+5,1.798e-10,3.097e-29
503.860,8.092e+5,8.092e+5,6.360e-11,3.096e-29
503.865,9.604e+5,9.604e+5,2.206e-11,3.095e-29
503.870,1.118e+6,1.118e+6,7.505e-12,3.095e-29
503.875,1.275e+6,1.275e+6,2.503e-12,3.094e-29
503.880,1.427e+6,1.427e+6,8.183e-13,3.093e-29
503.885,1.565e+6,1.565e+6,2.623e-13,3.093e-29
503.890,1.683e+6,1.683e+6,8.246e-14,3.092e-29
503.895,1.775e+6,1.775e+6,2.541e-14,3.091e-29
503.900,1.836e+6,1.836e+6,7.680e-15,3.091e-29
503.905,1.861e+6,1.861e+6,2.275e-15,3.090e-29
503.910,1.850e+6,1.850e+6,2.223e-15,3.089e-29
503.915,1.803e+6,1.803e+6,2.171e-15,3.089e-29
503.920,1.724e+6,1.724e+6,2.118e-15,3.088e-29
503.925,1.615e+6,1.615e+6,2.066e-15,3.088e-29
503.930,1.484e+6,1.484e+6,2.014e-15,3.087e-29
503.935,1.337e+6,1.337e+6,1.962e-15,3.086e-29
503.940,1.181e+6,1.181e+6,1.909e-15,3.086e-29
503.945,1.023e+6,1.023e+6,1.857e-15,3.085e-29
503.950,8.686e+5,8.686e+5,1.805e-15,3.084e-29
503.955,7.233e+5,7.233e+5,1.752e-15,3.084e-29
503.960,5.905e+5,5.905e+5,1.700e-15,3.083e-29
503.965,4.727e+5,4.727e+5,1.648e-15,3.082e-29
503.970,3.710e+5,3.710e+5,1.595e-15,3.082e-29
503.975,2.855e+5,2.855e+5,1.543e-15,3.081e-29
503.980,2.155e+5,2.155e+5,1.491e-15,3.080e-29
503.985,1.594e+5,1.594e+5,1.438e-15,3.080e-29
503.990,1.157e+5,1.157e+5,1.386e-15,3.079e-29
503.995,8.236e+4,8.236e+4,1.334e-15,3.079e-29
504.000,5.756e+4,5.756e+4,1.282e-15,3.078e-29
504.005,3.957e+4,3.957e+4,1.229e-15,3.077e-29
504.010,2.690e+4,2.690e+4,1.177e-15,3.077e-29
504.015,1.831e+4,1.831e+4,1.125e-15,3.076e-29
504.020,1.286e+4,1.286e+4,1.072e-15,3.075e-29
504.025,9.877e+3,9.877e+3,1.020e-15,3.075e-29
504.030,8.949e+3,8.949e+3,9.677e-16,3.074e-29
504.035,9.930e+3,9.930e+3,9.154e-16,3.073e-29
504.040,1.292e+4,1.292e+4,8.631e-16,3.073e-29
504.045,1.825e+4,1.825e+4,8.108e-16,3.072e-29
504.050,2.651e+4,2.651e+4,7.585e-16,3.071e-29
504.055,3.853e+4,3.853e+4,7.062e-16,3.071e-29
504.060,5.537e+4,5.537e+4,6.539e-16,3.070e-29
504.065,7.831e+4,7.831e+4,6.016e-16,3.070e-29
504.070,1.088e+5,1.088e+5,5.493e-16,3.069e-29
504.075,1.486e+5,1.486e+5,4.970e-16,3.068e-29
504.080,1.991e+5,1.991e+5,4.447e-16,3.068e-29
504.085,2.620e+5,2.620e+5,3.924e-16,3.067e-29
504.090,3.385e+5,3.385e+5,3.401e-16,3.066e-29
504.095,4.295e+5,4.295e+5,2.878e-16,3.066e-29
504.100,5.354e+5,5.354e+5,2.355e-16,3.065e-29
504.105,6.557e+5,6.557e+5,1.832e-16,3.064e-29
504.110,7.890e+5,7.890e+5,1.309e-16,3.064e-29
504.115,9.329e+5,9.329e+5,7.857e-17,3.063e-29
504.120,1.084e+6,1.084e+6,2.627e-17,3.062e-29
504.125,1.239e+6,1.239e+6,8.969e-17,3.062e-29
504.130,1.392e+6,1.392e+6,3.003e-16,3.061e-29
504.135,1.538e+6,1.538e+6,9.860e-16,3.061e-29
504.140,1.671e+6,1.671e+6,3.174e-15,3.060e-29
504.145,1.787e+6,1.787e+6,1.002e-14,3.059e-29
504.150,1.879e+6,1.879e+6,3.101e-14,3.059e-29
504.155,1.945e+6,1.945e+6,9.413e-14,3.058e-29
504.160,1.981e+6,1.981e+6,2.801e-13,3.057e-29
504.164,1.987e+6,1.987e+6,6.608e-13,3.057e-29
504.169,1.966e+6,1.966e+6,1.898e-12,3.056e-29
504.174,1.914e+6,1.914e+6,5.347e-12,3.055e-29
504.179,1.835e+6,1.835e+6,1.477e-11,3.055e-29
504.184,1.730e+6,1.730e+6,3.999e-11,3.054e-29
504.189,1.606e+6,1.606e+6,1.062e-10,3.054e-29
504.194,1.467e+6,1.467e+6,2.765e-10,3.053e-29
504.199,1.318e+6,1.318e+6,7.059e-10,3.052e-29
504.204,1.165e+6,1.165e+6,1.767e-9,3.052e-29
504.209,1.013e+6,1.013e+6,4.338e-9,3.051e-29
504.214,8.663e+5,8.663e+5,1.044e-8,3.050e-29
504.219,7.284e+5,7.284e+5,2.464e-8,3.050e-29
504.224,6.022e+5,6.022e+5,5.703e-8,3.049e-29
504.229,4.893e+5,4.893e+5,1.294e-7,3.048e-29
504.234,3.907e+5,3.907e+5,2.879e-7,3.048e-29
504.239,3.066e+5,3.066e+5,6.281e-7,3.047e-29
504.244,2.364e+5,2.364e+5,1.344e-6,3.046e-29
504.249,1.790e+5,1.790e+5,2.819e-6,3.046e-29
504.254,1.331e+5,1.331e+5,5.797e-6,3.045e-29
504.259,9.725e+4,9.725e+4,1.169e-5,3.045e-29
504.264,6.974e+4,6.974e+4,2.312e-5,3.044e-29
504.269,4.910e+4,4.910e+4,4.483e-5,3.043e-29
504.274,3.393e+4,3.393e+4,8.524e-5,3.043e-29
504.279,2.302e+4,2.302e+4,1.589e-4,3.042e-29
504.284,1.532e+4,1.532e+4,2.905e-4,3.041e-29
