Wavelength (nm),Sum(calc),Cr I (2.7e-2),Cr II (9.7e-1),Cr IV (1.2e-11),Cr V (2.1e-28)
276.41,1.173e+8,1.173e+8,1.664e-7,3.258e-25,5.456e-42
276.42,1.244e+8,1.244e+8,1.660e-7,3.256e-25,5.455e-42
276.44,1.303e+8,1.303e+8,1.651e-7,3.254e-25,5.455e-42
276.46,1.243e+8,1.243e+8,1.642e-7,3.251e-25,5.454e-42
276.47,1.172e+8,1.172e+8,1.637e-7,3.250e-25,5.454e-42
276.49,9.707e+7,9.707e+7,1.628e-7,3.247e-25,5.453e-42
276.51,7.317e+7,7.317e+7,1.620e-7,3.245e-25,5.452e-42
276.53,5.020e+7,5.020e+7,1.611e-7,3.242e-25,5.452e-42
276.54,4.013e+7,4.013e+7,1.606e-7,3.241e-25,5.452e-42
276.56,2.390e+7,2.390e+7,1.597e-7,3.238e-25,5.451e-42
276.58,1.296e+7,1.296e+7,1.588e-7,3.236e-25,5.450e-42
276.59,9.207e+6,9.207e+6,1.584e-7,3.234e-25,5.450e-42
276.61,4.333e+6,4.333e+6,1.575e-7,3.232e-25,5.449e-42
276.63,1.856e+6,1.856e+6,1.566e-7,3.229e-25,5.449e-42
276.64,1.172e+6,1.172e+6,1.561e-7,3.228e-25,5.448e-42
276.66,4.367e+5,4.367e+5,1.553e-7,3.225e-25,5.448e-42
276.68,1.510e+5,1.510e+5,1.544e-7,3.223e-25,5.447e-42
276.70,5.987e+4,5.987e+4,1.535e-7,3.220e-25,5.447e-42
276.71,5.253e+4,5.253e+4,1.530e-7,3.219e-25,5.446e-42
276.73,1.066e+5,1.066e+5,1.521e-7,3.216e-25,5.446e-42
276.75,3.250e+5,3.250e+5,1.512e-7,3.213e-25,5.445e-42
276.76,5.621e+5,5.621e+5,1.508e-7,3.212e-25,5.445e-42
276.78,1.576e+6,1.576e+6,1.499e-7,3.210e-25,5.444e-42
276.80,4.028e+6,4.028e+6,1.490e-7,3.207e-25,5.443e-42
276.81,6.217e+6,6.217e+6,1.486e-7,3.206e-25,5.443e-42
276.83,1.380e+7,1.380e+7,1.477e-7,3.203e-25,5.443e-42
276.85,2.791e+7,2.791e+7,1.468e-7,3.200e-25,5.442e-42
276.87,5.136e+7,5.136e+7,1.459e-7,3.198e-25,5.441e-42
276.88,6.726e+7,6.726e+7,1.454e-7,3.197e-25,5.441e-42
276.90,1.075e+8,1.075e+8,1.445e-7,3.194e-25,5.440e-42
276.92,1.565e+8,1.565e+8,1.436e-7,3.191e-25,5.440e-42
276.93,1.823e+8,1.823e+8,1.432e-7,3.190e-25,5.439e-42
276.95,2.305e+8,2.305e+8,1.423e-7,3.187e-25,5.439e-42
276.97,2.653e+8,2.653e+8,1.414e-7,3.185e-25,5.438e-42
276.98,2.749e+8,2.749e+8,1.410e-7,3.184e-25,5.438e-42
277.00,2.749e+8,2.749e+8,1.401e-7,3.181e-25,5.437e-42
277.02,2.502e+8,2.502e+8,1.392e-7,3.178e-25,5.437e-42
277.04,2.074e+8,2.074e+8,1.383e-7,3.176e-25,5.436e-42
277.05,1.823e+8,1.823e+8,1.378e-7,3.174e-25,5.436e-42
277.07,1.313e+8,1.313e+8,1.370e-7,3.172e-25,5.435e-42
277.09,8.605e+7,8.605e+7,1.361e-7,3.169e-25,5.435e-42
277.10,6.726e+7,6.726e+7,1.356e-7,3.168e-25,5.434e-42
277.12,3.830e+7,3.830e+7,1.347e-7,3.165e-25,5.434e-42
277.14,1.986e+7,1.986e+7,1.338e-7,3.163e-25,5.433e-42
277.15,1.380e+7,1.380e+7,1.334e-7,3.161e-25,5.433e-42
277.17,6.217e+6,6.217e+6,1.325e-7,3.159e-25,5.432e-42
277.19,2.549e+6,2.549e+6,1.316e-7,3.156e-25,5.431e-42
277.21,9.517e+5,9.517e+5,1.307e-7,3.154e-25,5.431e-42
277.22,5.614e+5,5.614e+5,1.303e-7,3.152e-25,5.431e-42
277.24,1.820e+5,1.820e+5,1.294e-7,3.150e-25,5.430e-42
277.26,5.375e+4,5.375e+4,1.285e-7,3.147e-25,5.429e-42
277.27,2.819e+4,2.819e+4,1.280e-7,3.146e-25,5.429e-42
277.29,7.231e+3,7.231e+3,1.271e-7,3.143e-25,5.428e-42
277.31,1.689e+3,1.689e+3,1.262e-7,3.141e-25,5.428e-42
277.32,7.877e+2,7.877e+2,1.258e-7,3.139e-25,5.427e-42
277.34,1.598e+2,1.598e+2,1.249e-7,3.137e-25,5.427e-42
277.36,2.951e+1,2.951e+1,1.240e-7,3.134e-25,5.426e-42
277.38,4.961e+0,4.961e+0,1.231e-7,3.131e-25,5.426e-42
277.39,1.964e+0,1.964e+0,1.227e-7,3.130e-25,5.425e-42
277.41,2.868e-1,2.868e-1,1.218e-7,3.128e-25,5.425e-42
277.43,3.814e-2,3.814e-2,1.209e-7,3.125e-25,5.424e-42
277.44,1.343e-2,1.343e-2,1.204e-7,3.124e-25,5.424e-42
277.46,1.551e-3,1.551e-3,1.195e-7,3.121e-25,5.423e-42
277.48,1.631e-4,1.631e-4,1.186e-7,3.118e-25,5.423e-42
277.49,5.107e-5,5.107e-5,1.182e-7,3.117e-25,5.422e-42
277.51,4.734e-6,4.734e-6,1.173e-7,3.115e-25,5.422e-42
277.53,1.274e-6,1.274e-6,1.164e-7,3.112e-25,5.421e-42
277.55,1.045e-5,1.045e-5,1.155e-7,3.109e-25,5.420e-42
277.56,3.466e-5,3.466e-5,1.151e-7,3.108e-25,5.420e-42
277.58,3.554e-4,3.554e-4,1.142e-7,3.105e-25,5.419e-42
277.60,3.321e-3,3.321e-3,1.133e-7,3.103e-25,5.419e-42
277.61,9.805e-3,9.805e-3,1.128e-7,3.102e-25,5.418e-42
277.63,7.968e-2,7.968e-2,1.119e-7,3.099e-25,5.418e-42
277.65,5.899e-1,5.899e-1,1.111e-7,3.096e-25,5.417e-42
277.66,1.550e+0,1.550e+0,1.106e-7,3.095e-25,5.417e-42
277.68,9.980e+0,9.980e+0,1.097e-7,3.092e-25,5.416e-42
277.70,5.855e+1,5.855e+1,1.088e-7,3.090e-25,5.416e-42
277.72,3.129e+2,3.129e+2,1.079e-7,3.087e-25,5.415e-42
277.73,6.986e+2,6.986e+2,1.075e-7,3.086e-25,5.415e-42
277.75,3.247e+3,3.247e+3,1.066e-7,3.083e-25,5.414e-42
277.77,1.375e+4,1.375e+4,1.057e-7,3.081e-25,5.414e-42
277.78,2.732e+4,2.732e+4,1.053e-7,3.079e-25,5.413e-42
277.80,1.006e+5,1.006e+5,1.044e-7,3.077e-25,5.413e-42
277.82,3.376e+5,3.376e+5,1.035e-7,3.074e-25,5.412e-42
277.83,5.972e+5,5.972e+5,1.030e-7,3.073e-25,5.412e-42
277.85,1.742e+6,1.742e+6,1.021e-7,3.070e-25,5.411e-42
277.87,4.632e+6,4.632e+6,1.012e-7,3.068e-25,5.410e-42
277.89,1.122e+7,1.122e+7,1.003e-7,3.065e-25,5.410e-42
277.90,1.686e+7,1.686e+7,9.990e-8,3.064e-25,5.410e-42
277.92,3.551e+7,3.551e+7,9.900e-8,3.061e-25,5.409e-42
277.94,6.815e+7,6.815e+7,9.811e-8,3.059e-25,5.408e-42
277.95,9.117e+7,9.117e+7,9.766e-8,3.057e-25,5.408e-42
277.97,1.522e+8,1.522e+8,9.677e-8,3.055e-25,5.407e-42
277.99,2.313e+8,2.313e+8,9.588e-8,3.052e-25,5.407e-42
278.00,2.755e+8,2.755e+8,9.543e-8,3.051e-25,5.406e-42
278.02,3.643e+8,3.643e+8,9.454e-8,3.048e-25,5.406e-42
278.04,4.388e+8,4.388e+8,9.365e-8,3.046e-25,5.405e-42
278.06,4.816e+8,4.816e+8,9.275e-8,3.043e-25,5.405e-42
278.07,4.873e+8,4.873e+8,9.231e-8,3.042e-25,5.404e-42
278.09,4.651e+8,4.651e+8,9.141e-8,3.039e-25,5.404e-42
278.11,4.045e+8,4.045e+8,9.052e-8,3.036e-25,5.403e-42
278.12,3.643e+8,3.643e+8,9.007e-8,3.035e-25,5.403e-42
278.14,2.755e+8,2.755e+8,8.918e-8,3.033e-25,5.402e-42
278.16,1.898e+8,1.898e+8,8.829e-8,3.030e-25,5.402e-42
278.17,1.522e+8,1.522e+8,8.784e-8,3.029e-25,5.401e-42
278.19,9.117e+7,9.117e+7,8.695e-8,3.026e-25,5.401e-42
278.21,4.977e+7,4.977e+7,1.164e-6,3.023e-25,5.400e-42
278.23,2.476e+7,2.476e+7,1.420e-5,3.021e-25,5.399e-42
278.24,1.686e+7,1.686e+7,4.793e-5,3.020e-25,5.399e-42
278.26,7.293e+6,7.293e+6,5.089e-4,3.017e-25,5.398e-42
278.28,2.874e+6,2.874e+6,4.926e-3,3.014e-25,5.398e-42
278.29,1.742e+6,1.742e+6,1.480e-2,3.013e-25,5.398e-42
278.31,5.972e+5,5.972e+5,1.247e-1,3.010e-25,5.397e-42
278.33,1.865e+5,1.865e+5,9.575e-1,3.008e-25,5.396e-42
278.34,1.006e+5,1.006e+5,2.563e+0,3.006e-25,5.396e-42
278.36,2.734e+4,2.732e+4,1.712e+1,3.004e-25,5.395e-42
278.38,6.864e+3,6.760e+3,1.043e+2,3.001e-25,5.395e-42
278.40,2.103e+3,1.524e+3,5.790e+2,2.999e-25,5.394e-42
278.41,2.016e+3,6.986e+2,1.318e+3,2.997e-25,5.394e-42
278.43,6.503e+3,1.369e+2,6.366e+3,2.995e-25,5.393e-42
278.45,2.806e+4,2.446e+1,2.804e+4,2.992e-25,5.393e-42
278.46,5.683e+4,9.980e+0,5.682e+4,2.991e-25,5.392e-42
278.48,2.178e+5,1.550e+0,2.178e+5,2.988e-25,5.392e-42
278.50,7.607e+5,2.193e-1,7.607e+5,2.986e-25,5.391e-42
278.51,1.373e+6,7.968e-2,1.373e+6,2.984e-25,5.391e-42
278.53,4.175e+6,9.805e-3,4.175e+6,2.982e-25,5.390e-42
278.55,1.157e+7,1.099e-3,1.157e+7,2.979e-25,5.389e-42
278.57,2.922e+7,1.123e-4,2.922e+7,2.977e-25,5.389e-42
278.58,4.485e+7,3.466e-5,4.485e+7,2.975e-25,5.389e-42
278.60,9.858e+7,3.078e-6,9.858e+7,2.973e-25,5.388e-42
278.62,1.975e+8,2.491e-7,1.975e+8,2.970e-25,5.387e-42
278.63,2.700e+8,6.845e-8,2.700e+8,2.969e-25,5.387e-42
278.65,4.708e+8,6.833e-8,4.708e+8,2.966e-25,5.386e-42
278.67,7.482e+8,6.822e-8,7.482e+8,2.964e-25,5.386e-42
278.68,9.110e+8,6.817e-8,9.110e+8,2.962e-25,5.385e-42
278.70,1.260e+9,6.805e-8,1.260e+9,2.960e-25,5.385e-42
278.72,1.588e+9,6.794e-8,1.588e+9,2.957e-25,5.384e-42
278.74,1.825e+9,6.783e-8,1.825e+9,2.954e-25,5.384e-42
278.75,1.890e+9,6.777e-8,1.890e+9,2.953e-25,5.383e-42
278.77,1.890e+9,6.766e-8,1.890e+9,2.951e-25,5.383e-42
278.79,1.723e+9,6.755e-8,1.723e+9,2.948e-25,5.382e-42
278.80,1.588e+9,6.749e-8,1.588e+9,2.947e-25,5.382e-42
278.82,1.260e+9,6.738e-8,1.260e+9,2.944e-25,5.381e-42
278.84,9.110e+8,6.727e-8,9.110e+8,2.941e-25,5.381e-42
278.85,7.482e+8,6.721e-8,7.482e+8,2.940e-25,5.380e-42
278.87,4.708e+8,6.710e-8,4.708e+8,2.937e-25,5.380e-42
278.89,2.700e+8,6.699e-8,2.700e+8,2.935e-25,5.379e-42
278.91,1.412e+8,6.687e-8,1.412e+8,2.932e-25,5.378e-42
278.92,9.858e+7,6.682e-8,9.858e+7,2.931e-25,5.378e-42
278.94,4.485e+7,6.670e-8,4.485e+7,2.928e-25,5.377e-42
278.96,1.860e+7,6.659e-8,1.860e+7,2.926e-25,5.377e-42
278.97,1.157e+7,6.654e-8,1.157e+7,2.924e-25,5.377e-42
278.99,4.175e+6,6.642e-8,4.175e+6,2.922e-25,5.376e-42
279.01,1.373e+6,6.631e-8,1.373e+6,2.919e-25,5.375e-42
279.02,7.607e+5,6.625e-8,7.607e+5,2.918e-25,5.375e-42
279.04,2.178e+5,6.614e-8,2.178e+5,2.915e-25,5.374e-42
279.06,5.682e+4,6.603e-8,5.682e+4,2.913e-25,5.374e-42
279.08,1.352e+4,6.592e-8,1.352e+4,2.910e-25,5.373e-42
279.09,6.366e+3,6.586e-8,6.366e+3,2.909e-25,5.373e-42
279.11,1.318e+3,6.575e-8,1.318e+3,2.906e-25,5.372e-42
279.13,2.486e+2,6.564e-8,2.486e+2,2.904e-25,5.372e-42
279.14,1.043e+2,6.558e-8,1.043e+2,2.902e-25,5.371e-42
279.16,1.712e+1,6.547e-8,1.712e+1,2.900e-25,5.371e-42
279.18,2.563e+0,6.536e-8,2.563e+0,2.897e-25,5.370e-42
279.19,9.575e-1,6.530e-8,9.575e-1,2.896e-25,5.370e-42
279.21,1.247e-1,6.519e-8,1.247e-1,2.893e-25,5.369e-42
279.23,1.480e-2,6.507e-8,1.480e-2,2.891e-25,5.369e-42
279.25,1.602e-3,6.496e-8,1.602e-3,2.888e-25,5.368e-42
279.26,5.089e-4,6.491e-8,5.089e-4,2.887e-25,5.368e-42
279.28,4.793e-5,6.479e-8,4.793e-5,2.884e-25,5.367e-42
279.30,4.114e-6,6.468e-8,4.114e-6,2.882e-25,5.366e-42
279.31,1.164e-6,6.462e-8,1.164e-6,2.880e-25,5.366e-42
281.66,2.661e-7,5.142e-8,2.661e-7,2.574e-25,5.294e-42
281.68,3.497e-6,5.130e-8,3.497e-6,2.572e-25,5.293e-42
281.69,1.226e-5,5.125e-8,1.226e-5,2.570e-25,5.293e-42
281.71,1.407e-4,5.113e-8,1.407e-4,2.568e-25,5.292e-42
281.73,1.475e-3,5.102e-8,1.475e-3,2.565e-25,5.291e-42
281.74,4.618e-3,5.097e-8,4.618e-3,2.564e-25,5.291e-42
281.76,4.229e-2,5.085e-8,4.229e-2,2.561e-25,5.290e-42
281.78,3.538e-1,5.074e-8,3.538e-1,2.559e-25,5.290e-42
281.80,2.703e+0,5.063e-8,2.703e+0,2.556e-25,5.289e-42
281.81,7.225e+0,5.057e-8,7.225e+0,2.555e-25,5.289e-42
281.83,4.821e+1,5.046e-8,4.821e+1,2.552e-25,5.288e-42
281.85,2.939e+2,5.035e-8,2.939e+2,2.550e-25,5.288e-42
281.86,7.016e+2,5.029e-8,7.016e+2,2.548e-25,5.287e-42
281.88,3.735e+3,5.018e-8,3.735e+3,2.546e-25,5.287e-42
281.90,1.817e+4,5.007e-8,1.817e+4,2.543e-25,5.286e-42
281.91,3.873e+4,5.001e-8,3.873e+4,2.542e-25,5.286e-42
281.93,1.645e+5,4.990e-8,1.645e+5,2.539e-25,5.285e-42
281.95,6.381e+5,4.979e-8,6.381e+5,2.537e-25,5.285e-42
281.97,2.262e+6,4.967e-8,2.262e+6,2.534e-25,5.284e-42
281.98,4.116e+6,4.962e-8,4.116e+6,2.533e-25,5.284e-42
282.00,1.274e+7,4.950e-8,1.274e+7,2.530e-25,5.283e-42
282.02,3.603e+7,4.939e-8,3.603e+7,2.527e-25,5.282e-42
282.03,5.856e+7,4.934e-8,5.856e+7,2.526e-25,5.282e-42
282.05,1.446e+8,4.922e-8,1.446e+8,2.524e-25,5.281e-42
282.07,3.262e+8,4.911e-8,3.262e+8,2.521e-25,5.281e-42
282.08,4.736e+8,4.905e-8,4.736e+8,2.520e-25,5.281e-42
282.10,9.328e+8,4.894e-8,9.328e+8,2.517e-25,5.280e-42
282.12,1.679e+9,4.883e-8,1.679e+9,2.514e-25,5.279e-42
282.14,2.760e+9,4.872e-8,2.760e+9,2.512e-25,5.279e-42
282.15,3.420e+9,4.866e-8,3.420e+9,2.510e-25,5.278e-42
282.17,4.910e+9,4.855e-8,4.910e+9,2.508e-25,5.278e-42
282.19,6.439e+9,4.844e-8,6.439e+9,2.505e-25,5.277e-42
282.20,7.129e+9,4.838e-8,7.129e+9,2.504e-25,5.277e-42
282.22,8.164e+9,4.827e-8,8.164e+9,2.501e-25,5.276e-42
282.24,8.541e+9,4.816e-8,8.541e+9,2.499e-25,5.276e-42
282.25,8.445e+9,4.810e-8,8.445e+9,2.497e-25,5.275e-42
282.27,7.715e+9,4.799e-8,7.715e+9,2.495e-25,5.275e-42
282.29,6.439e+9,4.787e-8,6.439e+9,2.492e-25,5.274e-42
282.31,4.910e+9,4.776e-8,4.910e+9,2.490e-25,5.273e-42
282.32,4.145e+9,4.771e-8,4.145e+9,2.488e-25,5.273e-42
282.34,2.760e+9,4.759e-8,2.760e+9,2.486e-25,5.273e-42
282.36,1.679e+9,4.748e-8,1.679e+9,2.483e-25,5.272e-42
282.37,1.266e+9,4.742e-8,1.266e+9,2.482e-25,5.272e-42
282.39,6.722e+8,4.731e-8,6.722e+8,2.479e-25,5.271e-42
282.41,3.262e+8,4.720e-8,3.262e+8,2.477e-25,5.270e-42
282.42,2.196e+8,4.714e-8,2.196e+8,2.475e-25,5.270e-42
282.44,9.307e+7,4.703e-8,9.307e+7,2.473e-25,5.269e-42
282.46,3.603e+7,4.692e-8,3.603e+7,2.470e-25,5.269e-42
282.48,1.274e+7,4.681e-8,1.274e+7,2.468e-25,5.268e-42
282.49,7.324e+6,4.675e-8,7.324e+6,2.466e-25,5.268e-42
282.51,2.262e+6,4.664e-8,2.262e+6,2.464e-25,5.267e-42
282.53,6.381e+5,4.653e-8,6.381e+5,2.461e-25,5.267e-42
282.54,3.276e+5,4.647e-8,3.276e+5,2.460e-25,5.266e-42
282.56,8.071e+4,4.636e-8,8.071e+4,2.457e-25,5.266e-42
282.58,1.817e+4,4.624e-8,1.817e+4,2.455e-25,5.265e-42
282.59,8.330e+3,4.619e-8,8.330e+3,2.453e-25,5.265e-42
282.61,1.637e+3,4.608e-8,1.637e+3,2.451e-25,5.264e-42
282.63,2.939e+2,4.596e-8,2.939e+2,2.448e-25,5.264e-42
282.65,4.821e+1,4.585e-8,4.821e+1,2.445e-25,5.263e-42
282.66,1.888e+1,4.579e-8,1.888e+1,2.444e-25,5.263e-42
282.68,2.703e+0,4.568e-8,2.703e+0,2.441e-25,5.262e-42
282.70,3.538e-1,4.557e-8,3.538e-1,2.439e-25,5.261e-42
282.71,1.237e-1,4.551e-8,1.237e-1,2.438e-25,5.261e-42
282.73,1.413e-2,4.540e-8,1.413e-2,2.435e-25,5.261e-42
282.75,1.475e-3,4.529e-8,1.475e-3,2.432e-25,5.260e-42
282.76,4.608e-4,4.523e-8,4.608e-4,2.431e-25,5.260e-42
282.78,4.200e-5,4.512e-8,4.200e-5,2.428e-25,5.259e-42
282.80,3.497e-6,4.501e-8,3.497e-6,2.426e-25,5.258e-42
282.99,8.334e-6,4.394e-8,8.334e-6,2.401e-25,5.252e-42
283.00,2.952e-5,4.388e-8,2.952e-5,2.400e-25,5.252e-42
283.02,3.464e-4,4.377e-8,3.464e-4,2.397e-25,5.252e-42
283.04,3.716e-3,4.366e-8,3.716e-3,2.395e-25,5.251e-42
283.05,1.177e-2,4.360e-8,1.177e-2,2.393e-25,5.251e-42
283.07,1.104e-1,4.349e-8,1.104e-1,2.391e-25,5.250e-42
283.09,9.470e-1,4.338e-8,9.470e-1,2.388e-25,5.249e-42
283.10,2.682e+0,4.332e-8,2.682e+0,2.387e-25,5.249e-42
283.12,2.011e+1,4.321e-8,2.011e+1,2.384e-25,5.248e-42
283.14,1.379e+2,4.310e-8,1.379e+2,2.382e-25,5.248e-42
283.16,8.643e+2,4.298e-8,8.643e+2,2.379e-25,5.247e-42
283.17,2.093e+3,4.293e-8,2.093e+3,2.378e-25,5.247e-42
283.19,1.147e+4,4.282e-8,1.147e+4,2.375e-25,5.246e-42
283.21,5.749e+4,4.270e-8,5.749e+4,2.373e-25,5.246e-42
283.22,1.244e+5,4.265e-8,1.244e+5,2.371e-25,5.245e-42
283.24,5.453e+5,4.253e-8,5.453e+5,2.369e-25,5.245e-42
283.26,2.185e+6,4.242e-8,2.185e+6,2.366e-25,5.244e-42
283.27,4.229e+6,4.237e-8,4.229e+6,2.365e-25,5.244e-42
283.29,1.481e+7,4.225e-8,1.481e+7,2.362e-25,5.243e-42
283.31,4.744e+7,4.214e-8,4.744e+7,2.359e-25,5.243e-42
283.33,1.389e+8,4.203e-8,1.389e+8,2.357e-25,5.242e-42
283.34,2.299e+8,4.197e-8,2.299e+8,2.356e-25,5.242e-42
283.36,5.887e+8,4.186e-8,5.887e+8,2.353e-25,5.241e-42
283.38,1.378e+9,4.175e-8,1.378e+9,2.350e-25,5.240e-42
283.39,2.039e+9,4.169e-8,2.039e+9,2.349e-25,5.240e-42
283.41,4.174e+9,4.158e-8,4.174e+9,2.346e-25,5.240e-42
283.43,7.813e+9,4.147e-8,7.813e+9,2.344e-25,5.239e-42
283.44,1.034e+10,4.141e-8,1.034e+10,2.343e-25,5.239e-42
283.46,1.691e+10,4.130e-8,1.691e+10,2.340e-25,5.238e-42
283.48,2.531e+10,4.119e-8,2.531e+10,2.337e-25,5.237e-42
283.50,3.462e+10,4.107e-8,3.462e+10,2.335e-25,5.237e-42
283.51,3.916e+10,4.102e-8,3.916e+10,2.333e-25,5.236e-42
283.53,4.683e+10,4.090e-8,4.683e+10,2.331e-25,5.236e-42
283.55,5.122e+10,4.079e-8,5.122e+10,2.328e-25,5.235e-42
283.56,5.180e+10,4.074e-8,5.180e+10,2.327e-25,5.235e-42
283.58,4.953e+10,4.062e-8,4.953e+10,2.324e-25,5.234e-42
283.60,4.331e+10,4.051e-8,4.331e+10,2.322e-25,5.234e-42
283.61,3.916e+10,4.045e-8,3.916e+10,2.320e-25,5.233e-42
283.63,2.993e+10,4.034e-8,2.993e+10,2.318e-25,5.233e-42
283.65,2.092e+10,4.023e-8,2.092e+10,2.315e-25,5.232e-42
283.67,1.337e+10,4.012e-8,1.337e+10,2.313e-25,5.232e-42
283.68,1.034e+10,4.006e-8,1.034e+10,2.311e-25,5.231e-42
283.70,5.775e+9,3.995e-8,5.775e+9,2.309e-25,5.231e-42
283.72,2.952e+9,3.984e-8,2.952e+9,2.306e-25,5.230e-42
283.73,2.042e+9,3.978e-8,2.042e+9,2.305e-25,5.230e-42
283.75,9.182e+8,3.967e-8,9.182e+8,2.302e-25,5.229e-42
283.77,3.934e+8,3.956e-8,3.934e+8,2.300e-25,5.228e-42
283.78,2.651e+8,3.950e-8,2.651e+8,2.298e-25,5.228e-42
283.80,1.720e+8,3.939e-8,1.720e+8,2.296e-25,5.227e-42
283.82,2.366e+8,3.927e-8,2.366e+8,2.293e-25,5.227e-42
283.84,4.561e+8,3.916e-8,4.561e+8,2.290e-25,5.226e-42
283.85,6.375e+8,3.911e-8,6.375e+8,2.289e-25,5.226e-42
283.87,1.184e+9,3.899e-8,1.184e+9,2.287e-25,5.225e-42
283.89,2.021e+9,3.888e-8,2.021e+9,2.284e-25,5.225e-42
283.90,2.555e+9,3.882e-8,2.555e+9,2.283e-25,5.224e-42
283.92,3.818e+9,3.871e-8,3.818e+9,2.280e-25,5.224e-42
283.94,5.218e+9,3.860e-8,5.218e+9,2.277e-25,5.223e-42
283.95,5.900e+9,3.854e-8,5.900e+9,2.276e-25,5.223e-42
283.97,7.053e+9,3.843e-8,7.053e+9,2.274e-25,5.222e-42
283.99,7.711e+9,3.832e-8,7.711e+9,2.271e-25,5.222e-42
284.01,7.712e+9,3.821e-8,7.712e+9,2.268e-25,5.221e-42
284.02,7.458e+9,3.815e-8,7.458e+9,2.267e-25,5.221e-42
284.04,6.525e+9,3.804e-8,6.525e+9,2.264e-25,5.220e-42
284.06,5.226e+9,3.793e-8,5.226e+9,2.262e-25,5.219e-42
284.07,4.527e+9,3.787e-8,4.527e+9,2.261e-25,5.219e-42
284.09,3.198e+9,3.776e-8,3.198e+9,2.258e-25,5.219e-42
284.11,2.126e+9,3.764e-8,2.126e+9,2.255e-25,5.218e-42
284.12,1.729e+9,3.759e-8,1.729e+9,2.254e-25,5.218e-42
284.14,1.262e+9,3.748e-8,1.262e+9,2.251e-25,5.217e-42
284.16,1.272e+9,3.736e-8,1.272e+9,2.249e-25,5.216e-42
284.18,1.816e+9,3.725e-8,1.816e+9,2.246e-25,5.216e-42
284.19,2.308e+9,3.719e-8,2.308e+9,2.245e-25,5.215e-42
284.21,3.758e+9,3.708e-8,3.758e+9,2.242e-25,5.215e-42
284.23,5.799e+9,3.697e-8,5.799e+9,2.240e-25,5.214e-42
284.24,6.994e+9,3.691e-8,6.994e+9,2.238e-25,5.214e-42
284.26,9.540e+9,3.680e-8,9.540e+9,2.236e-25,5.213e-42
284.28,1.192e+10,3.669e-8,1.192e+10,2.233e-25,5.213e-42
284.29,1.288e+10,3.663e-8,1.288e+10,2.232e-25,5.212e-42
284.31,1.408e+10,3.652e-8,1.408e+10,2.229e-25,5.212e-42
284.33,1.408e+10,3.641e-8,1.408e+10,2.227e-25,5.211e-42
284.35,1.288e+10,3.630e-8,1.288e+10,2.224e-25,5.211e-42
284.36,1.191e+10,3.624e-8,1.191e+10,2.223e-25,5.210e-42
284.38,9.536e+9,3.613e-8,9.536e+9,2.220e-25,5.210e-42
284.40,6.982e+9,3.601e-8,6.982e+9,2.218e-25,5.209e-42
284.41,5.778e+9,3.596e-8,5.778e+9,2.216e-25,5.209e-42
284.43,3.701e+9,3.585e-8,3.701e+9,2.214e-25,5.208e-42
284.45,2.169e+9,3.573e-8,2.169e+9,2.211e-25,5.207e-42
284.46,1.606e+9,3.568e-8,1.606e+9,2.210e-25,5.207e-42
284.48,8.235e+8,3.556e-8,8.235e+8,2.207e-25,5.207e-42
284.50,3.862e+8,3.545e-8,3.862e+8,2.205e-25,5.206e-42
284.52,1.657e+8,3.534e-8,1.657e+8,2.202e-25,5.205e-42
284.53,1.050e+8,3.528e-8,1.050e+8,2.201e-25,5.205e-42
284.55,3.942e+7,3.517e-8,3.942e+7,2.198e-25,5.204e-42
284.57,1.354e+7,3.506e-8,1.354e+7,2.195e-25,5.204e-42
284.58,7.673e+6,3.500e-8,7.673e+6,2.194e-25,5.203e-42
284.60,2.307e+6,3.489e-8,2.307e+6,2.192e-25,5.203e-42
284.62,6.434e+5,3.478e-8,6.434e+5,2.189e-25,5.202e-42
284.63,3.427e+5,3.472e-8,3.427e+5,2.188e-25,5.202e-42
284.65,1.736e+5,3.461e-8,1.736e+5,2.185e-25,5.201e-42
284.67,4.150e+5,3.450e-8,4.150e+5,2.182e-25,5.201e-42
284.69,1.508e+6,3.438e-8,1.508e+6,2.180e-25,5.200e-42
284.70,2.831e+6,3.433e-8,2.831e+6,2.179e-25,5.200e-42
284.72,9.365e+6,3.422e-8,9.365e+6,2.176e-25,5.199e-42
284.74,2.836e+7,3.410e-8,2.836e+7,2.173e-25,5.198e-42
284.75,4.775e+7,3.405e-8,4.775e+7,2.172e-25,5.198e-42
284.77,1.266e+8,3.393e-8,1.266e+8,2.169e-25,5.198e-42
284.79,3.073e+8,3.382e-8,3.073e+8,2.167e-25,5.197e-42
284.80,4.630e+8,3.377e-8,4.630e+8,2.166e-25,5.197e-42
284.82,9.837e+8,3.365e-8,9.837e+8,2.163e-25,5.196e-42
284.84,1.913e+9,3.354e-8,1.913e+9,2.160e-25,5.195e-42
284.86,3.404e+9,3.343e-8,3.404e+9,2.158e-25,5.195e-42
284.87,4.392e+9,3.337e-8,4.392e+9,2.156e-25,5.194e-42
284.89,6.845e+9,3.326e-8,6.845e+9,2.154e-25,5.194e-42
284.91,9.767e+9,3.315e-8,9.767e+9,2.151e-25,5.193e-42
284.92,1.129e+10,3.309e-8,1.129e+10,2.150e-25,5.193e-42
284.94,1.412e+10,3.298e-8,1.412e+10,2.147e-25,5.192e-42
284.96,1.620e+10,3.287e-8,1.620e+10,2.145e-25,5.192e-42
