Wavelength (nm),Sum(calc),Cr I (2.6e-3),Cr II (9.4e-1),Cr IV (1.1e-9),Cr V (2.0e-25)
286.71,1.700e+10,1.464e-3,1.700e+10,1.869e-23,5.009e-39
286.73,1.576e+10,9.991e-3,1.576e+10,1.866e-23,5.008e-39
286.74,1.483e+10,2.526e-2,1.483e+10,1.865e-23,5.008e-39
286.76,1.258e+10,1.513e-1,1.258e+10,1.862e-23,5.007e-39
286.78,1.008e+10,8.304e-1,1.008e+10,1.860e-23,5.006e-39
286.79,8.823e+9,1.883e+0,8.823e+9,1.859e-23,5.006e-39
286.81,6.479e+9,9.064e+0,6.479e+9,1.856e-23,5.006e-39
286.83,4.501e+9,3.999e+1,4.501e+9,1.853e-23,5.005e-39
286.84,3.687e+9,8.129e+1,3.687e+9,1.852e-23,5.005e-39
286.86,2.443e+9,3.146e+2,2.443e+9,1.850e-23,5.004e-39
286.88,1.720e+9,1.116e+3,1.720e+9,1.847e-23,5.003e-39
286.90,1.506e+9,3.627e+3,1.506e+9,1.845e-23,5.003e-39
286.91,1.580e+9,6.328e+3,1.580e+9,1.843e-23,5.002e-39
286.93,2.062e+9,1.804e+4,2.062e+9,1.841e-23,5.002e-39
286.95,2.926e+9,4.714e+4,2.926e+9,1.838e-23,5.001e-39
286.96,3.464e+9,7.375e+4,3.464e+9,1.837e-23,5.001e-39
286.98,4.636e+9,1.690e+5,4.636e+9,1.834e-23,5.000e-39
287.00,5.745e+9,3.550e+5,5.744e+9,1.832e-23,5.000e-39
287.01,6.197e+9,4.980e+5,6.196e+9,1.831e-23,4.999e-39
287.03,6.758e+9,9.176e+5,6.757e+9,1.828e-23,4.999e-39
287.05,6.758e+9,1.549e+6,6.756e+9,1.826e-23,4.998e-39
287.07,6.193e+9,2.398e+6,6.191e+9,1.823e-23,4.998e-39
287.08,5.738e+9,2.886e+6,5.735e+9,1.822e-23,4.997e-39
287.10,4.613e+9,3.918e+6,4.610e+9,1.819e-23,4.997e-39
287.12,3.401e+9,4.874e+6,3.396e+9,1.817e-23,4.996e-39
287.13,2.826e+9,5.261e+6,2.821e+9,1.815e-23,4.996e-39
287.15,1.832e+9,5.741e+6,1.826e+9,1.813e-23,4.995e-39
287.17,1.097e+9,5.741e+6,1.091e+9,1.810e-23,4.995e-39
287.18,8.285e+8,5.556e+6,8.230e+8,1.809e-23,4.994e-39
287.20,4.679e+8,4.874e+6,4.630e+8,1.806e-23,4.994e-39
287.22,2.992e+8,3.918e+6,2.953e+8,1.804e-23,4.993e-39
287.24,2.757e+8,2.886e+6,2.728e+8,1.801e-23,4.993e-39
287.25,3.078e+8,2.398e+6,3.054e+8,1.800e-23,4.992e-39
287.27,4.447e+8,1.549e+6,4.431e+8,1.798e-23,4.992e-39
287.29,6.609e+8,9.176e+5,6.600e+8,1.795e-23,4.991e-39
287.30,7.903e+8,6.834e+5,7.896e+8,1.794e-23,4.991e-39
287.32,1.067e+9,3.550e+5,1.067e+9,1.791e-23,4.990e-39
287.34,1.326e+9,1.690e+5,1.326e+9,1.789e-23,4.990e-39
287.35,1.430e+9,1.129e+5,1.430e+9,1.787e-23,4.989e-39
287.37,1.561e+9,4.714e+4,1.561e+9,1.785e-23,4.989e-39
287.39,1.560e+9,1.804e+4,1.560e+9,1.782e-23,4.988e-39
287.41,1.430e+9,6.328e+3,1.430e+9,1.780e-23,4.987e-39
287.42,1.325e+9,3.627e+3,1.325e+9,1.779e-23,4.987e-39
287.44,1.066e+9,1.116e+3,1.066e+9,1.776e-23,4.987e-39
287.46,7.854e+8,3.146e+2,7.854e+8,1.773e-23,4.986e-39
287.47,6.526e+8,1.617e+2,6.526e+8,1.772e-23,4.986e-39
287.49,4.220e+8,4.000e+1,4.220e+8,1.770e-23,4.985e-39
287.51,2.501e+8,9.103e+0,2.501e+8,1.767e-23,4.984e-39
287.52,1.864e+8,4.273e+0,1.864e+8,1.766e-23,4.984e-39
287.54,9.699e+7,1.378e+0,9.699e+7,1.763e-23,4.984e-39
287.56,4.645e+7,3.001e+0,4.645e+7,1.761e-23,4.983e-39
287.58,2.101e+7,1.363e+1,2.101e+7,1.758e-23,4.982e-39
287.59,1.436e+7,2.878e+1,1.436e+7,1.757e-23,4.982e-39
287.61,9.069e+6,1.206e+2,9.069e+6,1.754e-23,4.981e-39
287.63,1.246e+7,4.634e+2,1.246e+7,1.752e-23,4.981e-39
287.64,1.773e+7,8.794e+2,1.773e+7,1.751e-23,4.981e-39
287.66,3.852e+7,2.966e+3,3.851e+7,1.748e-23,4.980e-39
287.68,8.006e+7,9.174e+3,8.005e+7,1.746e-23,4.979e-39
287.69,1.120e+8,1.562e+4,1.120e+8,1.744e-23,4.979e-39
287.71,2.058e+8,4.240e+4,2.058e+8,1.742e-23,4.978e-39
287.73,3.467e+8,1.055e+5,3.466e+8,1.739e-23,4.978e-39
287.75,5.354e+8,2.408e+5,5.352e+8,1.737e-23,4.977e-39
287.76,6.440e+8,3.521e+5,6.437e+8,1.735e-23,4.977e-39
287.78,8.733e+8,7.055e+5,8.726e+8,1.733e-23,4.976e-39
287.80,1.086e+9,1.296e+6,1.084e+9,1.730e-23,4.976e-39
287.81,1.172e+9,1.700e+6,1.170e+9,1.729e-23,4.975e-39
287.83,1.281e+9,2.740e+6,1.278e+9,1.727e-23,4.975e-39
287.85,1.286e+9,4.051e+6,1.281e+9,1.724e-23,4.974e-39
287.86,1.249e+9,4.767e+6,1.244e+9,1.723e-23,4.974e-39
287.88,1.114e+9,6.186e+6,1.108e+9,1.720e-23,4.973e-39
287.90,9.355e+8,7.360e+6,9.281e+8,1.718e-23,4.973e-39
287.92,7.732e+8,8.028e+6,7.652e+8,1.715e-23,4.972e-39
287.93,7.170e+8,8.115e+6,7.089e+8,1.714e-23,4.972e-39
287.95,6.874e+8,7.770e+6,6.796e+8,1.711e-23,4.971e-39
287.97,7.980e+8,6.821e+6,7.912e+8,1.709e-23,4.971e-39
287.98,9.109e+8,6.186e+6,9.047e+8,1.707e-23,4.970e-39
288.00,1.244e+9,4.767e+6,1.239e+9,1.705e-23,4.970e-39
288.02,1.682e+9,3.368e+6,1.678e+9,1.702e-23,4.969e-39
288.03,1.917e+9,2.740e+6,1.914e+9,1.701e-23,4.969e-39
288.05,2.358e+9,1.700e+6,2.357e+9,1.699e-23,4.968e-39
288.07,2.677e+9,9.665e+5,2.676e+9,1.696e-23,4.968e-39
288.09,2.792e+9,5.039e+5,2.792e+9,1.694e-23,4.967e-39
288.10,2.761e+9,3.521e+5,2.761e+9,1.692e-23,4.967e-39
288.12,2.531e+9,1.612e+5,2.531e+9,1.690e-23,4.966e-39
288.14,2.128e+9,6.762e+4,2.128e+9,1.687e-23,4.966e-39
288.15,1.888e+9,4.240e+4,1.888e+9,1.686e-23,4.965e-39
288.17,1.394e+9,1.562e+4,1.394e+9,1.683e-23,4.965e-39
288.19,9.434e+8,5.274e+3,9.434e+8,1.681e-23,4.964e-39
288.20,7.513e+8,2.966e+3,7.512e+8,1.680e-23,4.964e-39
288.22,4.464e+8,8.794e+2,4.464e+8,1.677e-23,4.963e-39
288.24,2.432e+8,2.390e+2,2.432e+8,1.674e-23,4.962e-39
288.26,1.215e+8,5.956e+1,1.215e+8,1.672e-23,4.962e-39
288.27,8.313e+7,2.879e+1,8.313e+7,1.671e-23,4.962e-39
288.29,3.646e+7,6.394e+0,3.646e+7,1.668e-23,4.961e-39
288.31,1.466e+7,1.823e+0,1.466e+7,1.666e-23,4.960e-39
288.32,9.001e+6,1.834e+0,9.001e+6,1.664e-23,4.960e-39
288.34,3.178e+6,6.458e+0,3.178e+6,1.662e-23,4.959e-39
288.36,1.029e+6,2.886e+1,1.029e+6,1.659e-23,4.959e-39
288.37,5.667e+5,5.948e+1,5.667e+5,1.658e-23,4.959e-39
288.39,1.613e+5,2.369e+2,1.611e+5,1.655e-23,4.958e-39
288.41,4.285e+4,8.656e+2,4.198e+4,1.653e-23,4.957e-39
288.43,1.293e+4,2.901e+3,1.003e+4,1.650e-23,4.957e-39
288.44,9.889e+3,5.142e+3,4.747e+3,1.649e-23,4.956e-39
288.46,1.613e+4,1.514e+4,9.960e+2,1.647e-23,4.956e-39
288.48,4.107e+4,4.088e+4,1.916e+2,1.644e-23,4.955e-39
288.49,6.512e+4,6.504e+4,8.134e+1,1.643e-23,4.955e-39
288.51,1.543e+5,1.543e+5,1.374e+1,1.640e-23,4.954e-39
288.53,3.357e+5,3.357e+5,2.128e+0,1.638e-23,4.954e-39
288.54,4.794e+5,4.794e+5,8.105e-1,1.636e-23,4.953e-39
288.56,9.165e+5,9.165e+5,1.102e-1,1.634e-23,4.953e-39
288.58,1.607e+6,1.607e+6,1.374e-2,1.631e-23,4.952e-39
288.60,2.584e+6,2.584e+6,1.571e-3,1.629e-23,4.952e-39
288.61,3.173e+6,3.173e+6,5.140e-4,1.628e-23,4.951e-39
288.63,4.484e+6,4.484e+6,5.159e-5,1.625e-23,4.951e-39
288.65,5.815e+6,5.815e+6,4.747e-6,1.622e-23,4.950e-39
288.66,6.413e+6,6.413e+6,1.394e-6,1.621e-23,4.950e-39
288.68,7.324e+6,7.324e+6,1.354e-6,1.619e-23,4.949e-39
288.70,7.713e+6,7.713e+6,1.314e-6,1.616e-23,4.949e-39
288.71,7.697e+6,7.697e+6,1.294e-6,1.615e-23,4.948e-39
288.73,7.326e+6,7.326e+6,1.255e-6,1.612e-23,4.948e-39
288.75,6.767e+6,6.767e+6,1.215e-6,1.610e-23,4.947e-39
288.77,6.478e+6,6.478e+6,1.175e-6,1.607e-23,4.947e-39
288.78,6.600e+6,6.600e+6,1.155e-6,1.606e-23,4.946e-39
288.80,7.683e+6,7.683e+6,1.115e-6,1.603e-23,4.946e-39
288.82,1.016e+7,1.016e+7,1.076e-6,1.601e-23,4.945e-39
288.83,1.195e+7,1.195e+7,1.056e-6,1.600e-23,4.945e-39
288.85,1.649e+7,1.649e+7,1.016e-6,1.597e-23,4.944e-39
288.87,2.172e+7,2.172e+7,9.760e-7,1.595e-23,4.944e-39
288.88,2.431e+7,2.431e+7,9.561e-7,1.593e-23,4.943e-39
288.90,2.872e+7,2.872e+7,9.163e-7,1.591e-23,4.943e-39
288.92,3.123e+7,3.123e+7,8.765e-7,1.588e-23,4.942e-39
288.94,3.121e+7,3.121e+7,8.367e-7,1.586e-23,4.941e-39
288.95,3.021e+7,3.021e+7,8.168e-7,1.584e-23,4.941e-39
288.97,2.654e+7,2.654e+7,7.770e-7,1.582e-23,4.941e-39
288.99,2.139e+7,2.139e+7,7.372e-7,1.579e-23,4.940e-39
289.00,1.859e+7,1.859e+7,7.173e-7,1.578e-23,4.940e-39
289.02,1.317e+7,1.317e+7,6.775e-7,1.576e-23,4.939e-39
289.04,8.557e+6,8.557e+6,6.377e-7,1.573e-23,4.938e-39
289.05,6.680e+6,6.680e+6,6.178e-7,1.572e-23,4.938e-39
289.07,3.825e+6,3.825e+6,5.780e-7,1.569e-23,4.938e-39
289.09,2.036e+6,2.036e+6,5.382e-7,1.567e-23,4.937e-39
289.10,1.466e+6,1.466e+6,5.183e-7,1.565e-23,4.937e-39
289.12,8.174e+5,8.174e+5,4.784e-7,1.563e-23,4.936e-39
289.14,6.832e+5,6.832e+5,4.386e-7,1.560e-23,4.935e-39
289.16,9.992e+5,9.992e+5,3.988e-7,1.558e-23,4.935e-39
289.17,1.339e+6,1.339e+6,3.789e-7,1.556e-23,4.935e-39
289.19,2.460e+6,2.460e+6,3.391e-7,1.554e-23,4.934e-39
289.21,4.288e+6,4.288e+6,2.993e-7,1.551e-23,4.933e-39
289.22,5.499e+6,5.499e+6,2.794e-7,1.550e-23,4.933e-39
289.24,8.505e+6,8.505e+6,2.396e-7,1.548e-23,4.932e-39
289.26,1.211e+7,1.211e+7,1.998e-7,1.545e-23,4.932e-39
289.27,1.402e+7,1.402e+7,6.998e-7,1.544e-23,4.932e-39
289.29,1.768e+7,1.768e+7,8.048e-6,1.541e-23,4.931e-39
289.31,2.060e+7,2.060e+7,8.496e-5,1.539e-23,4.930e-39
289.33,2.227e+7,2.227e+7,8.232e-4,1.536e-23,4.930e-39
289.34,2.253e+7,2.253e+7,2.481e-3,1.535e-23,4.929e-39
289.36,2.191e+7,2.191e+7,2.114e-2,1.532e-23,4.929e-39
289.38,1.997e+7,1.997e+7,1.653e-1,1.530e-23,4.928e-39
289.39,1.865e+7,1.865e+7,4.478e-1,1.529e-23,4.928e-39
289.41,1.560e+7,1.560e+7,3.080e+0,1.526e-23,4.927e-39
289.43,1.239e+7,1.239e+7,1.944e+1,1.523e-23,4.927e-39
289.44,1.085e+7,1.085e+7,4.730e+1,1.522e-23,4.926e-39
289.46,8.041e+6,8.041e+6,2.625e+2,1.520e-23,4.926e-39
289.48,5.727e+6,5.726e+6,1.338e+3,1.517e-23,4.925e-39
289.50,3.998e+6,3.992e+6,6.256e+3,1.515e-23,4.925e-39
289.51,3.370e+6,3.357e+6,1.310e+4,1.513e-23,4.924e-39
289.53,2.616e+6,2.562e+6,5.388e+4,1.511e-23,4.924e-39
289.55,2.603e+6,2.400e+6,2.034e+5,1.508e-23,4.923e-39
289.56,2.930e+6,2.548e+6,3.826e+5,1.507e-23,4.923e-39
289.58,4.528e+6,3.258e+6,1.270e+6,1.504e-23,4.922e-39
289.60,8.278e+6,4.408e+6,3.870e+6,1.502e-23,4.922e-39
289.61,1.163e+7,5.085e+6,6.541e+6,1.501e-23,4.921e-39
289.63,2.400e+7,6.473e+6,1.753e+7,1.498e-23,4.921e-39
289.65,5.074e+7,7.644e+6,4.310e+7,1.496e-23,4.920e-39
289.67,1.056e+8,8.317e+6,9.728e+7,1.493e-23,4.919e-39
289.68,1.499e+8,8.406e+6,1.415e+8,1.492e-23,4.919e-39
289.70,2.890e+8,8.059e+6,2.809e+8,1.489e-23,4.919e-39
289.72,5.190e+8,7.108e+6,5.119e+8,1.487e-23,4.918e-39
289.73,6.755e+8,6.475e+6,6.691e+8,1.485e-23,4.918e-39
289.75,1.077e+9,5.080e+6,1.072e+9,1.483e-23,4.917e-39
289.77,1.580e+9,3.752e+6,1.576e+9,1.480e-23,4.916e-39
289.78,1.854e+9,3.187e+6,1.851e+9,1.479e-23,4.916e-39
289.80,2.396e+9,2.340e+6,2.394e+9,1.477e-23,4.916e-39
289.82,2.843e+9,1.904e+6,2.841e+9,1.474e-23,4.915e-39
289.84,3.097e+9,1.829e+6,3.096e+9,1.471e-23,4.914e-39
289.85,3.131e+9,1.894e+6,3.129e+9,1.470e-23,4.914e-39
289.87,3.000e+9,2.134e+6,2.998e+9,1.468e-23,4.913e-39
289.89,2.638e+9,2.399e+6,2.636e+9,1.465e-23,4.913e-39
289.90,2.396e+9,2.500e+6,2.394e+9,1.464e-23,4.913e-39
289.92,1.854e+9,2.578e+6,1.851e+9,1.461e-23,4.912e-39
289.94,1.316e+9,2.459e+6,1.314e+9,1.459e-23,4.911e-39
289.95,1.074e+9,2.329e+6,1.072e+9,1.457e-23,4.911e-39
289.97,6.710e+8,1.960e+6,6.691e+8,1.455e-23,4.910e-39
289.99,3.848e+8,1.516e+6,3.833e+8,1.452e-23,4.910e-39
290.01,2.026e+8,1.076e+6,2.016e+8,1.450e-23,4.909e-39
290.02,1.424e+8,8.777e+5,1.415e+8,1.449e-23,4.909e-39
290.04,6.600e+7,5.479e+5,6.545e+7,1.446e-23,4.908e-39
290.06,2.809e+7,3.140e+5,2.778e+7,1.444e-23,4.908e-39
290.07,1.776e+7,2.302e+5,1.753e+7,1.442e-23,4.907e-39
290.09,6.657e+6,1.160e+5,6.541e+6,1.440e-23,4.907e-39
290.11,2.295e+6,5.366e+4,2.241e+6,1.437e-23,4.906e-39
290.12,1.305e+6,3.534e+4,1.270e+6,1.436e-23,4.906e-39
290.14,3.970e+5,1.438e+4,3.826e+5,1.433e-23,4.905e-39
290.16,1.112e+5,5.369e+3,1.058e+5,1.431e-23,4.905e-39
290.18,2.870e+4,1.843e+3,2.685e+4,1.428e-23,4.904e-39
290.19,1.415e+4,1.051e+3,1.310e+4,1.427e-23,4.904e-39
290.21,3.271e+3,3.475e+2,2.924e+3,1.424e-23,4.903e-39
290.23,8.209e+2,2.219e+2,5.990e+2,1.422e-23,4.903e-39
290.24,5.709e+2,3.084e+2,2.625e+2,1.421e-23,4.902e-39
290.26,1.007e+3,9.599e+2,4.730e+1,1.418e-23,4.902e-39
290.28,3.143e+3,3.135e+3,7.821e+0,1.416e-23,4.901e-39
290.29,5.516e+3,5.513e+3,3.080e+0,1.414e-23,4.901e-39
290.31,1.601e+4,1.601e+4,4.478e-1,1.412e-23,4.900e-39
290.33,4.268e+4,4.268e+4,5.976e-2,1.409e-23,4.900e-39
290.35,1.045e+5,1.045e+5,7.321e-3,1.407e-23,4.899e-39
290.36,1.584e+5,1.584e+5,2.481e-3,1.405e-23,4.899e-39
290.38,3.413e+5,3.413e+5,2.673e-4,1.403e-23,4.898e-39
290.40,6.752e+5,6.752e+5,2.643e-5,1.400e-23,4.898e-39
290.41,9.198e+5,9.198e+5,8.048e-6,1.399e-23,4.897e-39
290.43,1.601e+6,1.601e+6,6.998e-7,1.397e-23,4.897e-39
290.45,2.560e+6,2.560e+6,6.917e-7,1.394e-23,4.896e-39
290.46,3.134e+6,3.134e+6,6.877e-7,1.393e-23,4.896e-39
290.48,4.409e+6,4.409e+6,6.796e-7,1.390e-23,4.895e-39
290.50,5.694e+6,5.694e+6,6.715e-7,1.388e-23,4.895e-39
290.52,6.753e+6,6.753e+6,6.634e-7,1.385e-23,4.894e-39
290.53,7.123e+6,7.123e+6,6.594e-7,1.384e-23,4.894e-39
290.55,7.434e+6,7.434e+6,6.513e-7,1.381e-23,4.893e-39
290.57,7.123e+6,7.123e+6,6.432e-7,1.379e-23,4.892e-39
290.58,6.754e+6,6.754e+6,6.392e-7,1.378e-23,4.892e-39
290.60,5.695e+6,5.695e+6,6.311e-7,1.375e-23,4.892e-39
290.62,4.410e+6,4.410e+6,6.230e-7,1.372e-23,4.891e-39
290.63,3.760e+6,3.760e+6,6.190e-7,1.371e-23,4.891e-39
290.65,2.568e+6,2.568e+6,6.109e-7,1.369e-23,4.890e-39
290.67,1.626e+6,1.626e+6,6.028e-7,1.366e-23,4.889e-39
290.69,9.869e+5,9.869e+5,5.948e-7,1.364e-23,4.889e-39
290.70,7.811e+5,7.811e+5,5.907e-7,1.362e-23,4.888e-39
290.72,5.893e+5,5.893e+5,5.827e-7,1.360e-23,4.888e-39
290.74,6.917e+5,6.917e+5,5.746e-7,1.357e-23,4.887e-39
290.75,8.621e+5,8.621e+5,5.705e-7,1.356e-23,4.887e-39
290.77,1.477e+6,1.477e+6,5.625e-7,1.353e-23,4.886e-39
290.79,2.510e+6,2.510e+6,5.544e-7,1.351e-23,4.886e-39
290.80,3.195e+6,3.195e+6,5.503e-7,1.350e-23,4.885e-39
290.82,4.880e+6,4.880e+6,5.423e-7,1.347e-23,4.885e-39
290.84,6.864e+6,6.864e+6,5.342e-7,1.345e-23,4.884e-39
290.86,8.885e+6,8.885e+6,5.261e-7,1.342e-23,4.884e-39
290.87,9.802e+6,9.802e+6,5.221e-7,1.341e-23,4.883e-39
290.89,1.124e+7,1.124e+7,5.140e-7,1.338e-23,4.883e-39
290.91,1.197e+7,1.197e+7,5.059e-7,1.336e-23,4.882e-39
290.92,1.206e+7,1.206e+7,5.019e-7,1.334e-23,4.882e-39
290.94,1.180e+7,1.180e+7,4.938e-7,1.332e-23,4.881e-39
290.96,1.130e+7,1.130e+7,4.857e-7,1.329e-23,4.881e-39
290.97,1.113e+7,1.113e+7,4.817e-7,1.328e-23,4.880e-39
290.99,1.122e+7,1.122e+7,4.736e-7,1.326e-23,4.880e-39
291.01,1.215e+7,1.215e+7,4.655e-7,1.323e-23,4.879e-39
291.03,1.390e+7,1.390e+7,4.575e-7,1.320e-23,4.879e-39
291.04,1.498e+7,1.498e+7,4.534e-7,1.319e-23,4.878e-39
291.06,1.715e+7,1.715e+7,4.453e-7,1.317e-23,4.878e-39
291.08,1.879e+7,1.879e+7,4.373e-7,1.314e-23,4.877e-39
291.09,1.921e+7,1.921e+7,4.332e-7,1.313e-23,4.877e-39
291.11,1.902e+7,1.902e+7,4.251e-7,1.310e-23,4.876e-39
291.13,1.744e+7,1.744e+7,4.171e-7,1.308e-23,4.876e-39
291.14,1.620e+7,1.620e+7,4.130e-7,1.306e-23,4.875e-39
291.16,1.315e+7,1.315e+7,4.049e-7,1.304e-23,4.875e-39
291.18,9.832e+6,9.832e+6,3.969e-7,1.301e-23,4.874e-39
291.20,6.766e+6,6.766e+6,3.888e-7,1.299e-23,4.873e-39
291.21,5.441e+6,5.441e+6,3.848e-7,1.298e-23,4.873e-39
291.23,3.305e+6,3.305e+6,3.767e-7,1.295e-23,4.873e-39
291.25,1.847e+6,1.847e+6,3.686e-7,1.293e-23,4.872e-39
291.26,1.339e+6,1.339e+6,3.646e-7,1.291e-23,4.872e-39
291.28,6.604e+5,6.604e+5,3.565e-7,1.289e-23,4.871e-39
291.30,2.997e+5,2.997e+5,3.484e-7,1.286e-23,4.870e-39
291.31,1.956e+5,1.956e+5,3.444e-7,1.285e-23,4.870e-39
291.33,7.833e+4,7.833e+4,3.363e-7,1.282e-23,4.870e-39
291.35,2.885e+4,2.885e+4,3.282e-7,1.280e-23,4.869e-39
291.37,9.773e+3,9.773e+3,3.201e-7,1.277e-23,4.868e-39
291.38,5.512e+3,5.512e+3,3.161e-7,1.276e-23,4.868e-39
291.40,1.647e+3,1.647e+3,3.080e-7,1.273e-23,4.867e-39
291.42,4.526e+2,4.526e+2,2.999e-7,1.271e-23,4.867e-39
291.43,2.299e+2,2.299e+2,2.959e-7,1.270e-23,4.867e-39
291.45,5.571e+1,5.571e+1,2.878e-7,1.267e-23,4.866e-39
291.47,1.241e+1,1.241e+1,2.797e-7,1.265e-23,4.865e-39
291.48,5.678e+0,5.678e+0,2.757e-7,1.263e-23,4.865e-39
291.50,1.115e+0,1.115e+0,2.676e-7,1.261e-23,4.864e-39
291.52,2.015e-1,2.015e-1,2.595e-7,1.258e-23,4.864e-39
291.54,3.345e-2,3.345e-2,2.515e-7,1.256e-23,4.863e-39
291.55,1.321e-2,1.321e-2,2.474e-7,1.254e-23,4.863e-39
291.57,1.933e-3,1.933e-3,2.394e-7,1.252e-23,4.862e-39
291.59,2.603e-4,2.601e-4,2.313e-7,1.249e-23,4.862e-39
291.60,9.321e-5,9.242e-5,7.940e-7,1.248e-23,4.861e-39
291.62,1.974e-5,1.096e-5,8.784e-6,1.246e-23,4.861e-39
291.64,9.052e-5,1.194e-6,8.933e-5,1.243e-23,4.860e-39
291.65,2.764e-4,3.818e-7,2.760e-4,1.242e-23,4.860e-39
291.67,2.473e-3,3.666e-8,2.473e-3,1.239e-23,4.859e-39
291.69,2.037e-2,3.002e-9,2.037e-2,1.237e-23,4.859e-39
291.71,1.542e-1,2.449e-10,1.542e-1,1.234e-23,4.858e-39
291.72,4.109e-1,2.491e-10,4.109e-1,1.233e-23,4.858e-39
291.74,2.741e+0,2.576e-10,2.741e+0,1.230e-23,4.857e-39
291.76,1.680e+1,2.661e-10,1.680e+1,1.228e-23,4.857e-39
291.77,4.031e+1,2.704e-10,4.031e+1,1.227e-23,4.856e-39
291.79,2.178e+2,2.789e-10,2.178e+2,1.224e-23,4.856e-39
291.81,1.081e+3,2.874e-10,1.081e+3,1.221e-23,4.855e-39
291.82,2.334e+3,2.917e-10,2.334e+3,1.220e-23,4.855e-39
291.84,1.021e+4,3.002e-10,1.021e+4,1.218e-23,4.854e-39
291.86,4.107e+4,3.087e-10,4.107e+4,1.215e-23,4.854e-39
291.88,1.518e+5,3.172e-10,1.518e+5,1.213e-23,4.853e-39
291.89,2.827e+5,3.215e-10,2.827e+5,1.211e-23,4.853e-39
291.91,9.207e+5,3.300e-10,9.207e+5,1.209e-23,4.852e-39
291.93,2.756e+6,3.385e-10,2.756e+6,1.206e-23,4.851e-39
291.94,4.620e+6,3.428e-10,4.620e+6,1.205e-23,4.851e-39
291.96,1.219e+7,3.513e-10,1.219e+7,1.202e-23,4.851e-39
291.98,2.954e+7,3.598e-10,2.954e+7,1.200e-23,4.850e-39
291.99,4.457e+7,3.641e-10,4.457e+7,1.199e-23,4.850e-39
292.01,9.521e+7,3.726e-10,9.521e+7,1.196e-23,4.849e-39
292.03,1.869e+8,3.811e-10,1.869e+8,1.194e-23,4.848e-39
292.05,3.374e+8,3.896e-10,3.374e+8,1.191e-23,4.848e-39
292.06,4.391e+8,3.939e-10,4.391e+8,1.190e-23,4.848e-39
292.08,6.982e+8,4.024e-10,6.982e+8,1.187e-23,4.847e-39
292.10,1.021e+9,4.109e-10,1.021e+9,1.185e-23,4.846e-39
292.11,1.195e+9,4.151e-10,1.195e+9,1.183e-23,4.846e-39
292.13,1.540e+9,4.237e-10,1.540e+9,1.181e-23,4.845e-39
292.15,1.822e+9,4.322e-10,1.822e+9,1.178e-23,4.845e-39
292.16,1.921e+9,4.364e-10,1.921e+9,1.177e-23,4.845e-39
292.18,2.004e+9,4.449e-10,2.004e+9,1.174e-23,4.844e-39
292.20,1.921e+9,4.535e-10,1.921e+9,1.172e-23,4.843e-39
292.22,1.693e+9,4.620e-10,1.693e+9,1.169e-23,4.843e-39
292.23,1.540e+9,4.662e-10,1.540e+9,1.168e-23,4.842e-39
292.25,1.195e+9,4.747e-10,1.195e+9,1.166e-23,4.842e-39
292.27,8.531e+8,4.833e-10,8.531e+8,1.163e-23,4.841e-39
292.28,6.982e+8,4.875e-10,6.982e+8,1.162e-23,4.841e-39
292.30,4.391e+8,4.960e-10,4.391e+8,1.159e-23,4.840e-39
292.32,2.538e+8,5.045e-10,2.538e+8,1.157e-23,4.840e-39
292.33,1.869e+8,5.088e-10,1.869e+8,1.155e-23,4.839e-39
292.35,9.521e+7,5.173e-10,9.521e+7,1.153e-23,4.839e-39
292.37,4.457e+7,5.258e-10,4.457e+7,1.150e-23,4.838e-39
292.39,1.918e+7,5.343e-10,1.918e+7,1.148e-23,4.838e-39
292.40,1.219e+7,5.386e-10,1.219e+7,1.147e-23,4.837e-39
292.42,4.620e+6,5.471e-10,4.620e+6,1.144e-23,4.837e-39
292.44,1.610e+6,5.556e-10,1.610e+6,1.141e-23,4.836e-39
292.45,9.207e+5,5.599e-10,9.207e+5,1.140e-23,4.836e-39
292.47,2.827e+5,5.684e-10,2.827e+5,1.138e-23,4.835e-39
292.49,7.979e+4,5.769e-10,7.979e+4,1.135e-23,4.835e-39
292.50,4.107e+4,5.812e-10,4.107e+4,1.134e-23,4.834e-39
292.52,1.021e+4,5.897e-10,1.021e+4,1.131e-23,4.834e-39
292.54,2.334e+3,5.982e-10,2.334e+3,1.129e-23,4.833e-39
292.56,4.904e+2,6.067e-10,4.904e+2,1.126e-23,4.833e-39
292.57,2.178e+2,6.110e-10,2.178e+2,1.125e-23,4.832e-39
292.59,4.032e+1,6.195e-10,4.032e+1,1.122e-23,4.832e-39
292.61,6.960e+0,6.280e-10,6.960e+0,1.120e-23,4.831e-39
292.62,3.011e+0,6.323e-10,3.011e+0,1.119e-23,4.831e-39
292.64,2.190e+0,6.408e-10,2.190e+0,1.116e-23,4.830e-39
292.66,1.084e+1,6.493e-10,1.084e+1,1.114e-23,4.830e-39
292.67,2.575e+1,6.535e-10,2.575e+1,1.112e-23,4.829e-39
292.69,1.376e+2,6.620e-10,1.376e+2,1.110e-23,4.829e-39
292.71,6.764e+2,6.706e-10,6.764e+2,1.107e-23,4.828e-39
292.73,3.058e+3,6.791e-10,3.058e+3,1.105e-23,4.827e-39
292.74,6.301e+3,6.833e-10,6.301e+3,1.103e-23,4.827e-39
292.76,2.512e+4,6.918e-10,2.512e+4,1.101e-23,4.827e-39
