Wavelength (nm),Sum(calc),Cr I (6.5e-3),Cr II (9.8e-1),Cr IV (5.3e-12),Cr V (3.5e-30)
311.71,5.894e+8,6.097e-9,5.894e+8,5.240e-26,3.733e-44
311.73,9.900e+8,6.063e-9,9.900e+8,5.240e-26,3.732e-44
311.75,1.545e+9,6.030e-9,1.545e+9,5.240e-26,3.732e-44
311.76,1.878e+9,6.013e-9,1.878e+9,5.240e-26,3.732e-44
311.78,2.626e+9,5.980e-9,2.626e+9,5.239e-26,3.731e-44
311.80,3.417e+9,5.946e-9,3.417e+9,5.239e-26,3.730e-44
311.82,4.146e+9,5.913e-9,4.146e+9,5.239e-26,3.730e-44
311.83,4.453e+9,5.896e-9,4.453e+9,5.239e-26,3.730e-44
311.85,4.902e+9,5.862e-9,4.902e+9,5.239e-26,3.729e-44
311.87,5.109e+9,5.829e-9,5.109e+9,5.239e-26,3.729e-44
311.88,5.133e+9,5.812e-9,5.133e+9,5.239e-26,3.728e-44
311.90,5.084e+9,5.779e-9,5.084e+9,5.238e-26,3.728e-44
311.92,5.018e+9,5.745e-9,5.018e+9,5.238e-26,3.727e-44
311.93,5.021e+9,5.728e-9,5.021e+9,5.238e-26,3.727e-44
311.95,5.154e+9,5.695e-9,5.154e+9,5.238e-26,3.727e-44
311.97,5.468e+9,5.661e-9,5.468e+9,5.238e-26,3.726e-44
311.99,5.890e+9,5.628e-9,5.890e+9,5.238e-26,3.725e-44
312.00,6.097e+9,5.611e-9,6.097e+9,5.238e-26,3.725e-44
312.02,6.395e+9,5.577e-9,6.395e+9,5.238e-26,3.725e-44
312.04,6.416e+9,5.544e-9,6.416e+9,5.237e-26,3.724e-44
312.05,6.294e+9,5.527e-9,6.294e+9,5.237e-26,3.724e-44
312.07,5.780e+9,5.494e-9,5.780e+9,5.237e-26,3.723e-44
312.09,4.972e+9,5.460e-9,4.972e+9,5.237e-26,3.723e-44
312.10,4.499e+9,5.443e-9,4.499e+9,5.237e-26,3.723e-44
312.12,3.512e+9,5.410e-9,3.512e+9,5.237e-26,3.722e-44
312.14,2.592e+9,5.376e-9,2.592e+9,5.237e-26,3.721e-44
312.16,1.840e+9,5.343e-9,1.840e+9,5.237e-26,3.721e-44
312.17,1.543e+9,5.326e-9,1.543e+9,5.237e-26,3.721e-44
312.19,1.104e+9,5.292e-9,1.104e+9,5.236e-26,3.720e-44
312.21,8.422e+8,5.259e-9,8.422e+8,5.236e-26,3.720e-44
312.22,7.601e+8,5.242e-9,7.601e+8,5.236e-26,3.719e-44
312.24,6.570e+8,5.209e-9,6.570e+8,5.236e-26,3.719e-44
312.26,5.933e+8,5.175e-9,5.933e+8,5.236e-26,3.718e-44
312.27,5.645e+8,5.158e-9,5.645e+8,5.236e-26,3.718e-44
312.29,5.003e+8,5.125e-9,5.003e+8,5.236e-26,3.718e-44
312.31,4.224e+8,5.091e-9,4.224e+8,5.236e-26,3.717e-44
312.33,3.352e+8,5.058e-9,3.352e+8,5.235e-26,3.716e-44
312.34,2.911e+8,5.041e-9,2.911e+8,5.235e-26,3.716e-44
312.36,2.082e+8,5.008e-9,2.082e+8,5.235e-26,3.716e-44
312.38,1.385e+8,4.974e-9,1.385e+8,5.235e-26,3.715e-44
312.39,1.100e+8,4.957e-9,1.100e+8,5.235e-26,3.715e-44
312.41,6.555e+7,4.924e-9,6.555e+7,5.235e-26,3.714e-44
312.43,3.630e+7,4.890e-9,3.630e+7,5.235e-26,3.714e-44
312.44,2.628e+7,4.874e-9,2.628e+7,5.235e-26,3.714e-44
312.46,1.303e+7,4.840e-9,1.303e+7,5.234e-26,3.713e-44
312.48,6.003e+6,4.806e-9,6.003e+6,5.234e-26,3.713e-44
312.50,2.575e+6,4.773e-9,2.575e+6,5.234e-26,3.712e-44
312.51,1.648e+6,4.756e-9,1.648e+6,5.234e-26,3.712e-44
312.53,6.795e+5,4.723e-9,6.795e+5,5.234e-26,3.711e-44
312.55,4.047e+5,4.689e-9,4.047e+5,5.234e-26,3.711e-44
312.56,4.544e+5,4.672e-9,4.544e+5,5.234e-26,3.710e-44
312.58,1.022e+6,4.639e-9,1.022e+6,5.234e-26,3.710e-44
312.60,2.759e+6,4.605e-9,2.759e+6,5.233e-26,3.709e-44
312.61,4.478e+6,4.589e-9,4.478e+6,5.233e-26,3.709e-44
312.63,1.121e+7,4.555e-9,1.121e+7,5.233e-26,3.709e-44
312.65,2.613e+7,4.522e-9,2.613e+7,5.233e-26,3.708e-44
312.67,5.656e+7,4.488e-9,5.656e+7,5.233e-26,3.708e-44
312.68,8.095e+7,4.471e-9,8.095e+7,5.233e-26,3.707e-44
312.70,1.569e+8,4.438e-9,1.569e+8,5.233e-26,3.707e-44
312.72,2.827e+8,4.404e-9,2.827e+8,5.233e-26,3.706e-44
312.73,3.690e+8,4.387e-9,3.690e+8,5.232e-26,3.706e-44
312.75,5.953e+8,4.354e-9,5.953e+8,5.232e-26,3.705e-44
312.77,8.921e+8,4.320e-9,8.921e+8,5.232e-26,3.705e-44
312.78,1.062e+9,4.304e-9,1.062e+9,5.232e-26,3.705e-44
312.80,1.426e+9,4.270e-9,1.426e+9,5.232e-26,3.704e-44
312.82,1.778e+9,4.237e-9,1.778e+9,5.232e-26,3.704e-44
312.84,2.059e+9,4.203e-9,2.059e+9,5.232e-26,3.703e-44
312.85,2.156e+9,4.186e-9,2.156e+9,5.232e-26,3.703e-44
312.87,2.237e+9,4.153e-9,2.237e+9,5.231e-26,3.702e-44
312.89,2.156e+9,4.119e-9,2.156e+9,5.231e-26,3.702e-44
312.90,2.059e+9,4.103e-9,2.059e+9,5.231e-26,3.701e-44
312.92,1.778e+9,4.069e-9,1.778e+9,5.231e-26,3.701e-44
312.94,1.426e+9,4.036e-9,1.426e+9,5.231e-26,3.700e-44
312.95,1.242e+9,4.019e-9,1.242e+9,5.231e-26,3.700e-44
312.97,8.921e+8,3.985e-9,8.921e+8,5.231e-26,3.700e-44
312.99,5.953e+8,3.952e-9,5.953e+8,5.231e-26,3.699e-44
313.01,3.690e+8,3.918e-9,3.690e+8,5.230e-26,3.699e-44
313.02,2.827e+8,3.901e-9,2.827e+8,5.230e-26,3.698e-44
313.04,1.569e+8,3.868e-9,1.569e+8,5.230e-26,3.698e-44
313.06,8.095e+7,3.834e-9,8.095e+7,5.230e-26,3.697e-44
313.07,5.656e+7,3.818e-9,5.656e+7,5.230e-26,3.697e-44
313.09,2.613e+7,3.784e-9,2.613e+7,5.230e-26,3.696e-44
313.11,1.121e+7,3.751e-9,1.121e+7,5.230e-26,3.696e-44
313.12,7.146e+6,3.734e-9,7.146e+6,5.230e-26,3.696e-44
313.14,2.747e+6,3.700e-9,2.747e+6,5.230e-26,3.695e-44
313.16,9.808e+5,3.667e-9,9.808e+5,5.229e-26,3.695e-44
313.18,3.254e+5,3.633e-9,3.254e+5,5.229e-26,3.694e-44
313.19,1.823e+5,3.617e-9,1.823e+5,5.229e-26,3.694e-44
313.21,5.418e+4,3.583e-9,5.418e+4,5.229e-26,3.693e-44
313.23,1.501e+4,3.550e-9,1.501e+4,5.229e-26,3.693e-44
313.24,7.761e+3,3.533e-9,7.761e+3,5.229e-26,3.692e-44
313.26,2.437e+3,3.499e-9,2.437e+3,5.229e-26,3.692e-44
313.28,2.798e+3,3.466e-9,2.798e+3,5.229e-26,3.691e-44
313.29,4.984e+3,3.449e-9,4.984e+3,5.228e-26,3.691e-44
313.31,1.856e+4,3.415e-9,1.856e+4,5.228e-26,3.691e-44
313.33,6.665e+4,3.382e-9,6.665e+4,5.228e-26,3.690e-44
313.35,2.229e+5,3.348e-9,2.229e+5,5.228e-26,3.690e-44
313.36,3.966e+5,3.332e-9,3.966e+5,5.228e-26,3.689e-44
313.38,1.189e+6,3.298e-9,1.189e+6,5.228e-26,3.689e-44
313.40,3.312e+6,3.265e-9,3.312e+6,5.228e-26,3.688e-44
313.41,5.378e+6,3.248e-9,5.378e+6,5.228e-26,3.688e-44
313.43,1.342e+7,3.214e-9,1.342e+7,5.227e-26,3.687e-44
313.45,3.114e+7,3.181e-9,3.114e+7,5.227e-26,3.687e-44
313.46,4.615e+7,3.164e-9,4.615e+7,5.227e-26,3.687e-44
313.48,9.594e+7,3.131e-9,9.594e+7,5.227e-26,3.686e-44
313.50,1.854e+8,3.097e-9,1.854e+8,5.227e-26,3.686e-44
313.52,3.329e+8,3.064e-9,3.329e+8,5.227e-26,3.685e-44
313.53,4.340e+8,3.047e-9,4.340e+8,5.227e-26,3.685e-44
313.55,6.984e+8,3.013e-9,6.984e+8,5.227e-26,3.684e-44
313.57,1.044e+9,2.980e-9,1.044e+9,5.226e-26,3.684e-44
313.58,1.243e+9,2.963e-9,1.243e+9,5.226e-26,3.684e-44
313.60,1.665e+9,2.929e-9,1.665e+9,5.226e-26,3.683e-44
313.62,2.074e+9,2.896e-9,2.074e+9,5.226e-26,3.682e-44
313.63,2.252e+9,2.879e-9,2.252e+9,5.226e-26,3.682e-44
313.65,2.513e+9,2.846e-9,2.513e+9,5.226e-26,3.682e-44
313.67,2.607e+9,2.812e-9,2.607e+9,5.226e-26,3.681e-44
313.69,2.513e+9,2.779e-9,2.513e+9,5.226e-26,3.681e-44
313.70,2.401e+9,2.762e-9,2.401e+9,5.225e-26,3.680e-44
313.72,2.074e+9,2.728e-9,2.074e+9,5.225e-26,3.680e-44
313.74,1.665e+9,2.695e-9,1.665e+9,5.225e-26,3.679e-44
313.75,1.452e+9,2.678e-9,1.452e+9,5.225e-26,3.679e-44
313.77,1.044e+9,2.645e-9,1.044e+9,5.225e-26,3.679e-44
313.79,6.984e+8,2.611e-9,6.984e+8,5.225e-26,3.678e-44
313.80,5.556e+8,2.594e-9,5.556e+8,5.225e-26,3.678e-44
313.82,3.329e+8,2.561e-9,3.329e+8,5.225e-26,3.677e-44
313.84,1.854e+8,2.527e-9,1.854e+8,5.224e-26,3.677e-44
313.86,9.594e+7,2.494e-9,9.594e+7,5.224e-26,3.676e-44
313.87,6.716e+7,2.477e-9,6.716e+7,5.224e-26,3.676e-44
313.89,3.114e+7,2.443e-9,3.114e+7,5.224e-26,3.675e-44
313.91,1.342e+7,2.410e-9,1.342e+7,5.224e-26,3.675e-44
313.92,8.575e+6,2.393e-9,8.575e+6,5.224e-26,3.675e-44
313.94,3.312e+6,2.360e-9,3.312e+6,5.224e-26,3.674e-44
313.96,1.189e+6,2.326e-9,1.189e+6,5.224e-26,3.674e-44
313.97,6.930e+5,2.309e-9,6.930e+5,5.224e-26,3.673e-44
313.99,2.229e+5,2.276e-9,2.229e+5,5.223e-26,3.673e-44
314.01,6.664e+4,2.242e-9,6.664e+4,5.223e-26,3.672e-44
314.03,1.852e+4,2.209e-9,1.852e+4,5.223e-26,3.672e-44
314.04,9.496e+3,2.192e-9,9.496e+3,5.223e-26,3.671e-44
314.06,2.364e+3,2.159e-9,2.364e+3,5.223e-26,3.671e-44
314.08,5.471e+2,2.125e-9,5.471e+2,5.223e-26,3.670e-44
314.09,2.561e+2,2.108e-9,2.561e+2,5.223e-26,3.670e-44
314.11,5.309e+1,2.075e-9,5.309e+1,5.223e-26,3.670e-44
314.13,1.023e+1,2.041e-9,1.023e+1,5.222e-26,3.669e-44
314.14,4.370e+0,2.024e-9,4.370e+0,5.222e-26,3.669e-44
314.16,7.546e-1,1.991e-9,7.546e-1,5.222e-26,3.668e-44
314.18,1.211e-1,1.957e-9,1.211e-1,5.222e-26,3.668e-44
314.20,1.807e-2,1.924e-9,1.807e-2,5.222e-26,3.667e-44
314.21,6.789e-3,1.907e-9,6.789e-3,5.222e-26,3.667e-44
314.23,9.074e-4,1.812e-8,9.074e-4,5.222e-26,3.666e-44
314.25,1.129e-4,1.602e-7,1.127e-4,5.221e-26,3.666e-44
314.26,3.912e-5,4.634e-7,3.866e-5,5.221e-26,3.666e-44
314.28,7.975e-6,3.672e-6,4.303e-6,5.221e-26,3.665e-44
314.30,2.751e-5,2.707e-5,4.452e-7,5.221e-26,3.665e-44
314.31,7.150e-5,7.150e-5,4.452e-7,5.221e-26,3.664e-44
314.33,4.726e-4,4.726e-4,4.451e-7,5.221e-26,3.664e-44
314.35,2.905e-3,2.905e-3,4.451e-7,5.221e-26,3.663e-44
314.37,1.660e-2,1.660e-2,4.450e-7,5.221e-26,3.663e-44
314.38,3.863e-2,3.863e-2,4.450e-7,5.221e-26,3.662e-44
314.40,1.980e-1,1.980e-1,4.449e-7,5.220e-26,3.662e-44
314.42,9.437e-1,9.437e-1,4.449e-7,5.220e-26,3.661e-44
314.43,2.005e+0,2.005e+0,4.448e-7,5.220e-26,3.661e-44
314.45,8.570e+0,8.570e+0,4.448e-7,5.220e-26,3.661e-44
314.47,3.407e+1,3.407e+1,4.447e-7,5.220e-26,3.660e-44
314.48,6.610e+1,6.610e+1,4.447e-7,5.220e-26,3.660e-44
314.50,2.356e+2,2.356e+2,4.446e-7,5.220e-26,3.659e-44
314.52,7.811e+2,7.811e+2,4.446e-7,5.220e-26,3.659e-44
314.54,2.408e+3,2.408e+3,4.445e-7,5.219e-26,3.658e-44
314.55,4.114e+3,4.114e+3,4.445e-7,5.219e-26,3.658e-44
314.57,1.137e+4,1.137e+4,4.444e-7,5.219e-26,3.657e-44
314.59,2.924e+4,2.924e+4,4.444e-7,5.219e-26,3.657e-44
314.60,4.562e+4,4.562e+4,4.443e-7,5.219e-26,3.657e-44
314.62,1.052e+5,1.052e+5,4.443e-7,5.219e-26,3.656e-44
314.64,2.255e+5,2.255e+5,4.442e-7,5.219e-26,3.656e-44
314.65,3.213e+5,3.213e+5,4.442e-7,5.219e-26,3.655e-44
314.67,6.178e+5,6.178e+5,4.441e-7,5.218e-26,3.655e-44
314.69,1.105e+6,1.105e+6,4.441e-7,5.218e-26,3.654e-44
314.71,1.837e+6,1.837e+6,4.440e-7,5.218e-26,3.654e-44
314.72,2.305e+6,2.305e+6,4.440e-7,5.218e-26,3.653e-44
314.74,3.436e+6,3.436e+6,4.439e-7,5.218e-26,3.653e-44
314.76,4.765e+6,4.765e+6,4.439e-7,5.218e-26,3.652e-44
314.77,5.460e+6,5.460e+6,4.438e-7,5.218e-26,3.652e-44
314.79,6.789e+6,6.789e+6,4.438e-7,5.218e-26,3.652e-44
314.81,7.851e+6,7.851e+6,4.437e-7,5.217e-26,3.651e-44
314.82,8.215e+6,8.215e+6,4.437e-7,5.217e-26,3.651e-44
314.84,8.519e+6,8.519e+6,4.436e-7,5.217e-26,3.650e-44
314.86,8.215e+6,8.215e+6,4.436e-7,5.217e-26,3.650e-44
314.88,7.367e+6,7.367e+6,4.435e-7,5.217e-26,3.649e-44
314.89,6.789e+6,6.789e+6,4.435e-7,5.217e-26,3.649e-44
314.91,5.460e+6,5.460e+6,4.434e-7,5.217e-26,3.648e-44
314.93,4.083e+6,4.083e+6,4.434e-7,5.217e-26,3.648e-44
314.94,3.436e+6,3.436e+6,4.433e-7,5.216e-26,3.648e-44
314.96,2.305e+6,2.305e+6,4.433e-7,5.216e-26,3.647e-44
314.98,1.437e+6,1.437e+6,4.432e-7,5.216e-26,3.647e-44
314.99,1.105e+6,1.105e+6,4.432e-7,5.216e-26,3.646e-44
315.01,6.178e+5,6.178e+5,4.431e-7,5.216e-26,3.646e-44
315.03,3.213e+5,3.213e+5,4.431e-7,5.216e-26,3.645e-44
315.05,1.554e+5,1.554e+5,4.430e-7,5.216e-26,3.645e-44
315.06,1.052e+5,1.052e+5,4.430e-7,5.216e-26,3.644e-44
315.08,4.562e+4,4.562e+4,4.429e-7,5.215e-26,3.644e-44
315.10,1.840e+4,1.840e+4,4.429e-7,5.215e-26,3.643e-44
315.11,1.138e+4,1.138e+4,4.429e-7,5.215e-26,3.643e-44
315.13,4.125e+3,4.125e+3,4.428e-7,5.215e-26,3.643e-44
315.15,1.427e+3,1.427e+3,4.427e-7,5.215e-26,3.642e-44
315.16,8.637e+2,8.637e+2,4.427e-7,5.215e-26,3.642e-44
315.18,5.285e+2,5.285e+2,4.427e-7,5.215e-26,3.641e-44
315.20,1.032e+3,1.032e+3,4.426e-7,5.215e-26,3.641e-44
315.22,2.981e+3,2.981e+3,4.425e-7,5.214e-26,3.640e-44
315.23,5.061e+3,5.061e+3,4.425e-7,5.214e-26,3.640e-44
315.25,1.391e+4,1.391e+4,4.425e-7,5.214e-26,3.639e-44
315.27,3.561e+4,3.561e+4,4.424e-7,5.214e-26,3.639e-44
315.28,5.546e+4,5.546e+4,4.424e-7,5.214e-26,3.639e-44
315.30,1.274e+5,1.274e+5,4.423e-7,5.214e-26,3.638e-44
315.32,2.723e+5,2.723e+5,4.423e-7,5.214e-26,3.638e-44
315.33,3.874e+5,3.874e+5,4.422e-7,5.214e-26,3.637e-44
315.35,7.427e+5,7.427e+5,4.422e-7,5.214e-26,3.637e-44
315.37,1.325e+6,1.325e+6,4.421e-7,5.213e-26,3.636e-44
315.39,2.198e+6,2.198e+6,4.421e-7,5.213e-26,3.636e-44
315.40,2.755e+6,2.755e+6,4.420e-7,5.213e-26,3.636e-44
315.42,4.101e+6,4.101e+6,4.420e-7,5.213e-26,3.635e-44
315.44,5.678e+6,5.678e+6,4.419e-7,5.213e-26,3.634e-44
315.45,6.503e+6,6.503e+6,4.419e-7,5.213e-26,3.634e-44
315.47,8.079e+6,8.079e+6,4.418e-7,5.213e-26,3.634e-44
315.49,9.336e+6,9.336e+6,4.418e-7,5.213e-26,3.633e-44
315.50,9.768e+6,9.768e+6,4.417e-7,5.212e-26,3.633e-44
315.52,1.013e+7,1.013e+7,4.417e-7,5.212e-26,3.632e-44
315.54,9.768e+6,9.768e+6,4.416e-7,5.212e-26,3.632e-44
315.56,8.764e+6,8.764e+6,4.416e-7,5.212e-26,3.631e-44
315.57,8.079e+6,8.079e+6,4.415e-7,5.212e-26,3.631e-44
315.59,6.503e+6,6.503e+6,4.415e-7,5.212e-26,3.631e-44
315.61,4.869e+6,4.869e+6,4.414e-7,5.212e-26,3.630e-44
315.62,4.101e+6,4.101e+6,4.414e-7,5.212e-26,3.630e-44
315.64,2.755e+6,2.755e+6,4.413e-7,5.211e-26,3.629e-44
315.66,1.722e+6,1.722e+6,4.413e-7,5.211e-26,3.629e-44
315.67,1.325e+6,1.325e+6,4.412e-7,5.211e-26,3.628e-44
315.69,7.427e+5,7.427e+5,4.412e-7,5.211e-26,3.628e-44
315.71,3.874e+5,3.874e+5,4.411e-7,5.211e-26,3.627e-44
315.73,1.879e+5,1.879e+5,4.411e-7,5.211e-26,3.627e-44
315.74,1.274e+5,1.274e+5,4.410e-7,5.211e-26,3.627e-44
315.76,5.546e+4,5.546e+4,4.410e-7,5.211e-26,3.626e-44
315.78,2.246e+4,2.246e+4,4.409e-7,5.210e-26,3.626e-44
315.79,1.391e+4,1.391e+4,4.409e-7,5.210e-26,3.625e-44
315.81,5.052e+3,5.052e+3,4.408e-7,5.210e-26,3.625e-44
315.83,1.707e+3,1.707e+3,4.408e-7,5.210e-26,3.624e-44
315.84,9.660e+2,9.660e+2,4.408e-7,5.210e-26,3.624e-44
315.86,2.929e+2,2.929e+2,4.407e-7,5.210e-26,3.623e-44
315.88,8.261e+1,8.261e+1,4.406e-7,5.210e-26,3.623e-44
315.90,2.168e+1,2.168e+1,4.406e-7,5.210e-26,3.622e-44
315.91,1.083e+1,1.083e+1,4.405e-7,5.209e-26,3.622e-44
315.93,2.693e+0,2.693e+0,4.405e-7,5.209e-26,3.622e-44
315.95,1.288e+0,1.288e+0,4.404e-7,5.209e-26,3.621e-44
315.96,1.823e+0,1.823e+0,4.404e-7,5.209e-26,3.621e-44
315.98,6.907e+0,6.907e+0,4.403e-7,5.209e-26,3.620e-44
316.00,2.789e+1,2.789e+1,4.403e-7,5.209e-26,3.620e-44
316.01,5.473e+1,5.473e+1,4.403e-7,5.209e-26,3.619e-44
316.03,1.998e+2,1.998e+2,4.402e-7,5.209e-26,3.619e-44
316.05,6.785e+2,6.785e+2,4.401e-7,5.208e-26,3.618e-44
316.07,2.145e+3,2.145e+3,4.401e-7,5.208e-26,3.618e-44
316.08,3.712e+3,3.712e+3,4.401e-7,5.208e-26,3.618e-44
316.10,1.053e+4,1.053e+4,4.400e-7,5.208e-26,3.617e-44
316.12,2.782e+4,2.782e+4,4.399e-7,5.208e-26,3.617e-44
316.13,4.400e+4,4.400e+4,4.399e-7,5.208e-26,3.616e-44
316.15,1.043e+5,1.043e+5,4.399e-7,5.208e-26,3.616e-44
316.17,2.301e+5,2.301e+5,4.398e-7,5.208e-26,3.615e-44
316.18,3.327e+5,3.327e+5,4.398e-7,5.208e-26,3.615e-44
316.20,6.590e+5,6.590e+5,4.397e-7,5.207e-26,3.614e-44
316.22,1.215e+6,1.215e+6,4.397e-7,5.207e-26,3.614e-44
316.24,2.083e+6,2.083e+6,4.396e-7,5.207e-26,3.613e-44
316.25,2.656e+6,2.656e+6,4.396e-7,5.207e-26,3.613e-44
316.27,4.089e+6,4.089e+6,4.395e-7,5.207e-26,3.613e-44
316.29,5.859e+6,5.859e+6,4.395e-7,5.207e-26,3.612e-44
316.30,6.826e+6,6.826e+6,4.394e-7,5.207e-26,3.612e-44
316.32,8.781e+6,8.781e+6,4.394e-7,5.207e-26,3.611e-44
316.34,1.051e+7,1.051e+7,4.393e-7,5.206e-26,3.611e-44
316.35,1.119e+7,1.119e+7,4.393e-7,5.206e-26,3.610e-44
316.37,1.203e+7,1.203e+7,4.392e-7,5.206e-26,3.610e-44
316.39,1.203e+7,1.203e+7,4.392e-7,5.206e-26,3.609e-44
316.41,1.119e+7,1.119e+7,4.391e-7,5.206e-26,3.609e-44
316.42,1.051e+7,1.051e+7,4.391e-7,5.206e-26,3.609e-44
316.44,8.781e+6,8.781e+6,4.390e-7,5.206e-26,3.608e-44
316.46,6.826e+6,6.826e+6,4.390e-7,5.205e-26,3.608e-44
316.47,5.859e+6,5.859e+6,4.389e-7,5.205e-26,3.607e-44
316.49,4.089e+6,4.089e+6,4.389e-7,5.205e-26,3.607e-44
316.51,2.656e+6,2.656e+6,4.388e-7,5.205e-26,3.606e-44
316.52,2.083e+6,2.083e+6,4.388e-7,5.205e-26,3.606e-44
316.54,1.215e+6,1.215e+6,4.387e-7,5.205e-26,3.605e-44
316.56,6.590e+5,6.590e+5,4.387e-7,5.205e-26,3.605e-44
316.58,3.327e+5,3.327e+5,4.386e-7,5.205e-26,3.604e-44
316.59,2.301e+5,2.301e+5,4.386e-7,5.205e-26,3.604e-44
316.61,1.043e+5,1.043e+5,4.385e-7,5.204e-26,3.604e-44
316.63,4.400e+4,4.400e+4,4.385e-7,5.204e-26,3.603e-44
316.64,2.782e+4,2.782e+4,4.384e-7,5.204e-26,3.603e-44
316.66,1.053e+4,1.053e+4,4.384e-7,5.204e-26,3.602e-44
316.68,3.712e+3,3.712e+3,4.383e-7,5.204e-26,3.602e-44
316.69,2.145e+3,2.145e+3,4.383e-7,5.204e-26,3.602e-44
316.71,6.785e+2,6.785e+2,4.382e-7,5.204e-26,3.601e-44
316.73,1.998e+2,1.998e+2,4.382e-7,5.204e-26,3.600e-44
316.75,5.472e+1,5.472e+1,4.381e-7,5.203e-26,3.600e-44
316.76,2.788e+1,2.788e+1,4.381e-7,5.203e-26,3.600e-44
316.78,6.857e+0,6.857e+0,4.380e-7,5.203e-26,3.599e-44
316.80,1.569e+0,1.569e+0,4.380e-7,5.203e-26,3.599e-44
316.81,7.308e-1,7.308e-1,4.380e-7,5.203e-26,3.598e-44
316.83,1.501e-1,1.501e-1,4.379e-7,5.203e-26,3.598e-44
316.85,2.871e-2,2.871e-2,4.378e-7,5.203e-26,3.597e-44
316.86,1.222e-2,1.222e-2,4.378e-7,5.203e-26,3.597e-44
316.88,2.097e-3,2.097e-3,4.377e-7,5.202e-26,3.597e-44
316.90,3.350e-4,3.350e-4,4.377e-7,5.202e-26,3.596e-44
316.92,4.979e-5,4.979e-5,4.376e-7,5.202e-26,3.595e-44
316.93,1.869e-5,1.869e-5,4.376e-7,5.202e-26,3.595e-44
316.95,2.493e-6,2.493e-6,4.375e-7,5.202e-26,3.595e-44
316.97,3.096e-7,3.096e-7,4.375e-7,5.202e-26,3.594e-44
316.98,1.062e-7,1.062e-7,4.375e-7,5.202e-26,3.594e-44
317.00,1.184e-8,1.184e-8,4.374e-7,5.202e-26,3.593e-44
317.02,1.228e-9,1.228e-9,4.373e-7,5.201e-26,3.593e-44
323.12,3.046e-9,3.046e-9,4.197e-7,5.157e-26,3.432e-44
323.14,2.743e-8,2.743e-8,4.197e-7,5.157e-26,3.431e-44
323.15,8.041e-8,8.041e-8,4.196e-7,5.157e-26,3.431e-44
323.17,6.535e-7,6.535e-7,4.196e-7,5.157e-26,3.431e-44
323.19,4.958e-6,4.958e-6,4.195e-7,5.157e-26,3.430e-44
323.21,3.513e-5,3.513e-5,4.195e-7,5.157e-26,3.430e-44
323.22,9.113e-5,9.113e-5,4.194e-7,5.157e-26,3.429e-44
323.24,5.824e-4,5.824e-4,4.194e-7,5.156e-26,3.429e-44
323.26,3.476e-3,3.476e-3,4.193e-7,5.156e-26,3.428e-44
323.27,8.276e-3,8.276e-3,4.193e-7,5.156e-26,3.428e-44
323.29,4.456e-2,4.456e-2,4.192e-7,5.156e-26,3.427e-44
323.31,2.240e-1,2.240e-1,4.192e-7,5.156e-26,3.427e-44
323.32,4.896e-1,4.896e-1,4.192e-7,5.156e-26,3.427e-44
323.34,2.221e+0,2.221e+0,4.191e-7,5.156e-26,3.426e-44
323.36,9.408e+0,9.408e+0,4.190e-7,5.156e-26,3.426e-44
323.38,3.721e+1,3.721e+1,4.190e-7,5.155e-26,3.425e-44
323.39,7.213e+1,7.213e+1,4.190e-7,5.155e-26,3.425e-44
323.41,2.574e+2,2.574e+2,4.189e-7,5.155e-26,3.424e-44
323.43,8.581e+2,8.581e+2,4.188e-7,5.155e-26,3.424e-44
323.44,1.527e+3,1.527e+3,4.188e-7,5.155e-26,3.424e-44
323.46,4.594e+3,4.594e+3,4.188e-7,5.155e-26,3.423e-44
323.48,1.291e+4,1.291e+4,4.187e-7,5.155e-26,3.422e-44
323.49,2.109e+4,2.109e+4,4.187e-7,5.155e-26,3.422e-44
323.51,5.347e+4,5.347e+4,4.186e-7,5.154e-26,3.422e-44
323.53,1.267e+5,1.267e+5,4.186e-7,5.154e-26,3.421e-44
323.55,2.803e+5,2.803e+5,4.185e-7,5.154e-26,3.421e-44
323.56,4.065e+5,4.065e+5,4.185e-7,5.154e-26,3.420e-44
323.58,8.122e+5,8.122e+5,4.184e-7,5.154e-26,3.420e-44
323.60,1.516e+6,1.516e+6,4.183e-7,5.154e-26,3.419e-44
323.61,2.020e+6,2.020e+6,4.183e-7,5.154e-26,3.419e-44
323.63,3.406e+6,3.406e+6,4.183e-7,5.154e-26,3.419e-44
323.65,5.368e+6,5.368e+6,4.182e-7,5.153e-26,3.418e-44
323.66,6.571e+6,6.571e+6,4.182e-7,5.153e-26,3.418e-44
323.68,9.360e+6,9.360e+6,4.181e-7,5.153e-26,3.417e-44
323.70,1.246e+7,1.246e+7,4.181e-7,5.153e-26,3.417e-44
323.72,1.552e+7,1.552e+7,4.180e-7,5.153e-26,3.416e-44
323.73,1.689e+7,1.689e+7,4.180e-7,5.153e-26,3.416e-44
323.75,1.902e+7,1.902e+7,4.179e-7,5.153e-26,3.415e-44
323.77,2.004e+7,2.004e+7,4.179e-7,5.153e-26,3.415e-44
323.78,2.007e+7,2.007e+7,4.178e-7,5.153e-26,3.415e-44
323.80,1.914e+7,1.914e+7,4.178e-7,5.152e-26,3.414e-44
323.82,1.709e+7,1.709e+7,4.177e-7,5.152e-26,3.414e-44
323.83,1.576e+7,1.576e+7,4.177e-7,5.152e-26,3.413e-44
323.85,1.275e+7,1.275e+7,4.176e-7,5.152e-26,3.413e-44
