Wavelength (nm),Sum(calc),Cr I (4.3e-1),Cr II (5.7e-1),Cr IV (6.0e-21),Cr V (4.7e-47)
276.44,4.628e+8,4.628e+8,5.725e-9,1.186e-35,9.093e-62
276.46,4.414e+8,4.414e+8,5.694e-9,1.185e-35,9.092e-62
276.47,4.162e+8,4.162e+8,5.678e-9,1.184e-35,9.091e-62
276.49,3.447e+8,3.447e+8,5.648e-9,1.183e-35,9.090e-62
276.51,2.598e+8,2.598e+8,5.617e-9,1.182e-35,9.089e-62
276.53,1.782e+8,1.782e+8,5.586e-9,1.182e-35,9.088e-62
276.54,1.425e+8,1.425e+8,5.570e-9,1.181e-35,9.088e-62
276.56,8.487e+7,8.487e+7,5.539e-9,1.180e-35,9.087e-62
276.58,4.600e+7,4.600e+7,5.508e-9,1.179e-35,9.086e-62
276.59,3.269e+7,3.269e+7,5.493e-9,1.179e-35,9.085e-62
276.61,1.539e+7,1.539e+7,5.462e-9,1.178e-35,9.084e-62
276.63,6.589e+6,6.589e+6,5.431e-9,1.177e-35,9.083e-62
276.64,4.163e+6,4.163e+6,5.415e-9,1.176e-35,9.082e-62
276.66,1.551e+6,1.551e+6,5.384e-9,1.175e-35,9.081e-62
276.68,5.364e+5,5.364e+5,5.353e-9,1.174e-35,9.080e-62
276.70,2.128e+5,2.128e+5,5.322e-9,1.173e-35,9.079e-62
276.71,1.869e+5,1.869e+5,5.307e-9,1.173e-35,9.079e-62
276.73,3.799e+5,3.799e+5,5.276e-9,1.172e-35,9.078e-62
276.75,1.159e+6,1.159e+6,5.245e-9,1.171e-35,9.077e-62
276.76,2.004e+6,2.004e+6,5.229e-9,1.171e-35,9.076e-62
276.78,5.618e+6,5.618e+6,5.198e-9,1.170e-35,9.075e-62
276.80,1.436e+7,1.436e+7,5.168e-9,1.169e-35,9.074e-62
276.81,2.216e+7,2.216e+7,5.152e-9,1.168e-35,9.074e-62
276.83,4.921e+7,4.921e+7,5.121e-9,1.167e-35,9.073e-62
276.85,9.947e+7,9.947e+7,5.090e-9,1.166e-35,9.072e-62
276.87,1.831e+8,1.831e+8,5.059e-9,1.165e-35,9.071e-62
276.88,2.398e+8,2.398e+8,5.044e-9,1.165e-35,9.070e-62
276.90,3.833e+8,3.833e+8,5.013e-9,1.164e-35,9.069e-62
276.92,5.579e+8,5.579e+8,4.982e-9,1.163e-35,9.068e-62
276.93,6.498e+8,6.498e+8,4.966e-9,1.163e-35,9.068e-62
276.95,8.217e+8,8.217e+8,4.935e-9,1.162e-35,9.067e-62
276.97,9.458e+8,9.458e+8,4.904e-9,1.161e-35,9.066e-62
276.98,9.797e+8,9.797e+8,4.889e-9,1.160e-35,9.065e-62
277.00,9.797e+8,9.797e+8,4.858e-9,1.159e-35,9.064e-62
277.02,8.920e+8,8.920e+8,4.827e-9,1.158e-35,9.063e-62
277.04,7.393e+8,7.393e+8,4.796e-9,1.157e-35,9.062e-62
277.05,6.498e+8,6.498e+8,4.780e-9,1.157e-35,9.061e-62
277.07,4.679e+8,4.679e+8,4.749e-9,1.156e-35,9.060e-62
277.09,3.067e+8,3.067e+8,4.719e-9,1.155e-35,9.059e-62
277.10,2.398e+8,2.398e+8,4.703e-9,1.154e-35,9.059e-62
277.12,1.365e+8,1.365e+8,4.672e-9,1.153e-35,9.058e-62
277.14,7.079e+7,7.079e+7,4.641e-9,1.153e-35,9.057e-62
277.15,4.921e+7,4.921e+7,4.626e-9,1.152e-35,9.056e-62
277.17,2.216e+7,2.216e+7,4.595e-9,1.151e-35,9.055e-62
277.19,9.087e+6,9.087e+6,4.564e-9,1.150e-35,9.054e-62
277.21,3.392e+6,3.392e+6,4.533e-9,1.149e-35,9.053e-62
277.22,2.001e+6,2.001e+6,4.517e-9,1.149e-35,9.053e-62
277.24,6.489e+5,6.489e+5,4.486e-9,1.148e-35,9.052e-62
277.26,1.916e+5,1.916e+5,4.455e-9,1.147e-35,9.051e-62
277.27,1.005e+5,1.005e+5,4.440e-9,1.146e-35,9.050e-62
277.29,2.578e+4,2.578e+4,4.409e-9,1.145e-35,9.049e-62
277.31,6.019e+3,6.019e+3,4.378e-9,1.144e-35,9.048e-62
277.32,2.808e+3,2.808e+3,4.362e-9,1.144e-35,9.048e-62
277.34,5.695e+2,5.695e+2,4.331e-9,1.143e-35,9.047e-62
277.36,1.052e+2,1.052e+2,4.300e-9,1.142e-35,9.046e-62
277.38,1.768e+1,1.768e+1,4.270e-9,1.141e-35,9.045e-62
277.39,7.000e+0,7.000e+0,4.254e-9,1.141e-35,9.044e-62
277.41,1.022e+0,1.022e+0,4.223e-9,1.140e-35,9.043e-62
277.43,1.360e-1,1.360e-1,4.192e-9,1.139e-35,9.042e-62
277.44,4.786e-2,4.786e-2,4.177e-9,1.138e-35,9.041e-62
277.46,5.529e-3,5.529e-3,4.146e-9,1.137e-35,9.040e-62
277.48,5.814e-4,5.814e-4,4.115e-9,1.136e-35,9.039e-62
277.49,1.820e-4,1.820e-4,4.099e-9,1.136e-35,9.039e-62
277.51,1.687e-5,1.687e-5,4.068e-9,1.135e-35,9.038e-62
277.53,4.529e-6,4.529e-6,4.037e-9,1.134e-35,9.037e-62
277.55,3.711e-5,3.711e-5,4.006e-9,1.133e-35,9.036e-62
277.56,1.231e-4,1.231e-4,3.991e-9,1.133e-35,9.035e-62
277.58,1.262e-3,1.262e-3,3.960e-9,1.132e-35,9.034e-62
277.60,1.179e-2,1.179e-2,3.929e-9,1.131e-35,9.033e-62
277.61,3.482e-2,3.482e-2,3.913e-9,1.130e-35,9.033e-62
277.63,2.829e-1,2.829e-1,3.882e-9,1.129e-35,9.032e-62
277.65,2.095e+0,2.095e+0,3.851e-9,1.128e-35,9.031e-62
277.66,5.504e+0,5.504e+0,3.836e-9,1.128e-35,9.030e-62
277.68,3.544e+1,3.544e+1,3.805e-9,1.127e-35,9.029e-62
277.70,2.079e+2,2.079e+2,3.774e-9,1.126e-35,9.028e-62
277.72,1.111e+3,1.111e+3,3.743e-9,1.125e-35,9.027e-62
277.73,2.481e+3,2.481e+3,3.728e-9,1.124e-35,9.027e-62
277.75,1.153e+4,1.153e+4,3.697e-9,1.124e-35,9.026e-62
277.77,4.882e+4,4.882e+4,3.666e-9,1.123e-35,9.025e-62
277.78,9.702e+4,9.702e+4,3.650e-9,1.122e-35,9.024e-62
277.80,3.573e+5,3.573e+5,3.619e-9,1.121e-35,9.023e-62
277.82,1.199e+6,1.199e+6,3.588e-9,1.120e-35,9.022e-62
277.83,2.121e+6,2.121e+6,3.573e-9,1.120e-35,9.021e-62
277.85,6.187e+6,6.187e+6,3.542e-9,1.119e-35,9.020e-62
277.87,1.645e+7,1.645e+7,3.511e-9,1.118e-35,9.019e-62
277.89,3.984e+7,3.984e+7,3.480e-9,1.117e-35,9.018e-62
277.90,5.987e+7,5.987e+7,3.464e-9,1.116e-35,9.018e-62
277.92,1.261e+8,1.261e+8,3.433e-9,1.115e-35,9.017e-62
277.94,2.420e+8,2.420e+8,3.402e-9,1.114e-35,9.016e-62
277.95,3.237e+8,3.237e+8,3.387e-9,1.114e-35,9.015e-62
277.97,5.403e+8,5.403e+8,3.356e-9,1.113e-35,9.014e-62
277.99,8.215e+8,8.215e+8,3.325e-9,1.112e-35,9.013e-62
278.00,9.782e+8,9.782e+8,3.310e-9,1.112e-35,9.013e-62
278.02,1.293e+9,1.293e+9,3.279e-9,1.111e-35,9.012e-62
278.04,1.558e+9,1.558e+9,3.248e-9,1.110e-35,9.011e-62
278.06,1.710e+9,1.710e+9,3.217e-9,1.109e-35,9.010e-62
278.07,1.730e+9,1.730e+9,3.201e-9,1.108e-35,9.009e-62
278.09,1.652e+9,1.652e+9,3.170e-9,1.107e-35,9.008e-62
278.11,1.436e+9,1.436e+9,3.139e-9,1.106e-35,9.007e-62
278.12,1.293e+9,1.293e+9,3.124e-9,1.106e-35,9.007e-62
278.14,9.782e+8,9.782e+8,3.093e-9,1.105e-35,9.006e-62
278.16,6.740e+8,6.740e+8,3.062e-9,1.104e-35,9.005e-62
278.17,5.403e+8,5.403e+8,3.046e-9,1.104e-35,9.004e-62
278.19,3.237e+8,3.237e+8,3.015e-9,1.103e-35,9.003e-62
278.21,1.767e+8,1.767e+8,4.037e-8,1.102e-35,9.002e-62
278.23,8.791e+7,8.791e+7,4.926e-7,1.101e-35,9.001e-62
278.24,5.987e+7,5.987e+7,1.662e-6,1.100e-35,9.000e-62
278.26,2.590e+7,2.590e+7,1.765e-5,1.099e-35,8.999e-62
278.28,1.021e+7,1.021e+7,1.708e-4,1.098e-35,8.998e-62
278.29,6.187e+6,6.187e+6,5.134e-4,1.098e-35,8.998e-62
278.31,2.121e+6,2.121e+6,4.325e-3,1.097e-35,8.997e-62
278.33,6.621e+5,6.621e+5,3.321e-2,1.096e-35,8.996e-62
278.34,3.573e+5,3.573e+5,8.887e-2,1.095e-35,8.995e-62
278.36,9.702e+4,9.702e+4,5.938e-1,1.095e-35,8.994e-62
278.38,2.401e+4,2.400e+4,3.617e+0,1.094e-35,8.993e-62
278.40,5.431e+3,5.411e+3,2.008e+1,1.093e-35,8.992e-62
278.41,2.526e+3,2.481e+3,4.570e+1,1.092e-35,8.992e-62
278.43,7.070e+2,4.862e+2,2.208e+2,1.091e-35,8.991e-62
278.45,1.059e+3,8.684e+1,9.723e+2,1.090e-35,8.990e-62
278.46,2.006e+3,3.544e+1,1.971e+3,1.090e-35,8.989e-62
278.48,7.558e+3,5.504e+0,7.552e+3,1.089e-35,8.988e-62
278.50,2.638e+4,7.788e-1,2.638e+4,1.088e-35,8.987e-62
278.51,4.763e+4,2.829e-1,4.762e+4,1.087e-35,8.987e-62
278.53,1.448e+5,3.482e-2,1.448e+5,1.086e-35,8.986e-62
278.55,4.012e+5,3.903e-3,4.012e+5,1.085e-35,8.984e-62
278.57,1.013e+6,3.987e-4,1.013e+6,1.085e-35,8.983e-62
278.58,1.555e+6,1.231e-4,1.555e+6,1.084e-35,8.983e-62
278.60,3.419e+6,1.093e-5,3.419e+6,1.083e-35,8.982e-62
278.62,6.850e+6,8.847e-7,6.850e+6,1.082e-35,8.981e-62
278.63,9.364e+6,2.430e-7,9.364e+6,1.082e-35,8.980e-62
278.65,1.633e+7,2.427e-7,1.633e+7,1.081e-35,8.979e-62
278.67,2.595e+7,2.423e-7,2.595e+7,1.080e-35,8.978e-62
278.68,3.159e+7,2.421e-7,3.159e+7,1.079e-35,8.978e-62
278.70,4.370e+7,2.417e-7,4.370e+7,1.078e-35,8.977e-62
278.72,5.509e+7,2.413e-7,5.509e+7,1.077e-35,8.976e-62
278.74,6.330e+7,2.409e-7,6.330e+7,1.076e-35,8.975e-62
278.75,6.554e+7,2.407e-7,6.554e+7,1.076e-35,8.974e-62
278.77,6.554e+7,2.404e-7,6.554e+7,1.075e-35,8.973e-62
278.79,5.974e+7,2.400e-7,5.974e+7,1.074e-35,8.972e-62
278.80,5.509e+7,2.398e-7,5.509e+7,1.074e-35,8.972e-62
278.82,4.370e+7,2.394e-7,4.370e+7,1.073e-35,8.971e-62
278.84,3.159e+7,2.390e-7,3.159e+7,1.072e-35,8.970e-62
278.85,2.595e+7,2.388e-7,2.595e+7,1.071e-35,8.969e-62
278.87,1.633e+7,2.384e-7,1.633e+7,1.070e-35,8.968e-62
278.89,9.364e+6,2.381e-7,9.364e+6,1.069e-35,8.967e-62
278.91,4.896e+6,2.377e-7,4.896e+6,1.068e-35,8.966e-62
278.92,3.419e+6,2.375e-7,3.419e+6,1.068e-35,8.966e-62
278.94,1.555e+6,2.371e-7,1.555e+6,1.067e-35,8.964e-62
278.96,6.450e+5,2.367e-7,6.450e+5,1.066e-35,8.963e-62
278.97,4.012e+5,2.365e-7,4.012e+5,1.066e-35,8.963e-62
278.99,1.448e+5,2.361e-7,1.448e+5,1.065e-35,8.962e-62
279.01,4.762e+4,2.358e-7,4.762e+4,1.064e-35,8.961e-62
279.02,2.638e+4,2.356e-7,2.638e+4,1.063e-35,8.960e-62
279.04,7.552e+3,2.352e-7,7.552e+3,1.062e-35,8.959e-62
279.06,1.971e+3,2.348e-7,1.971e+3,1.061e-35,8.958e-62
279.08,4.687e+2,2.344e-7,4.687e+2,1.060e-35,8.957e-62
279.09,2.208e+2,2.342e-7,2.208e+2,1.060e-35,8.957e-62
279.11,4.570e+1,2.338e-7,4.570e+1,1.059e-35,8.956e-62
279.13,8.621e+0,2.335e-7,8.621e+0,1.058e-35,8.955e-62
279.14,3.617e+0,2.333e-7,3.617e+0,1.057e-35,8.954e-62
279.16,5.938e-1,2.329e-7,5.938e-1,1.056e-35,8.953e-62
279.18,8.887e-2,2.325e-7,8.887e-2,1.056e-35,8.952e-62
279.19,3.321e-2,2.323e-7,3.321e-2,1.055e-35,8.952e-62
279.21,4.325e-3,2.319e-7,4.325e-3,1.054e-35,8.951e-62
279.23,5.134e-4,2.315e-7,5.134e-4,1.053e-35,8.950e-62
279.25,5.555e-5,2.312e-7,5.555e-5,1.052e-35,8.949e-62
279.26,1.765e-5,2.310e-7,1.765e-5,1.052e-35,8.948e-62
279.28,1.662e-6,2.306e-7,1.662e-6,1.051e-35,8.947e-62
279.30,1.427e-7,2.302e-7,1.427e-7,1.050e-35,8.946e-62
279.31,4.037e-8,2.300e-7,4.037e-8,1.049e-35,8.945e-62
281.66,9.687e-9,1.850e-7,9.687e-9,9.376e-36,8.825e-62
281.68,1.273e-7,1.846e-7,1.273e-7,9.366e-36,8.824e-62
281.69,4.462e-7,1.844e-7,4.462e-7,9.362e-36,8.823e-62
281.71,5.122e-6,1.840e-7,5.122e-6,9.352e-36,8.822e-62
281.73,5.371e-5,1.836e-7,5.371e-5,9.343e-36,8.821e-62
281.74,1.681e-4,1.834e-7,1.681e-4,9.338e-36,8.821e-62
281.76,1.540e-3,1.830e-7,1.540e-3,9.328e-36,8.820e-62
281.78,1.288e-2,1.827e-7,1.288e-2,9.319e-36,8.819e-62
281.80,9.842e-2,1.823e-7,9.842e-2,9.309e-36,8.818e-62
281.81,2.630e-1,1.821e-7,2.630e-1,9.305e-36,8.817e-62
281.83,1.755e+0,1.817e-7,1.755e+0,9.295e-36,8.816e-62
281.85,1.070e+1,1.813e-7,1.070e+1,9.286e-36,8.815e-62
281.86,2.554e+1,1.811e-7,2.554e+1,9.281e-36,8.815e-62
281.88,1.360e+2,1.807e-7,1.360e+2,9.271e-36,8.814e-62
281.90,6.613e+2,1.804e-7,6.613e+2,9.262e-36,8.813e-62
281.91,1.410e+3,1.802e-7,1.410e+3,9.257e-36,8.812e-62
281.93,5.987e+3,1.798e-7,5.987e+3,9.248e-36,8.811e-62
281.95,2.323e+4,1.794e-7,2.323e+4,9.238e-36,8.810e-62
281.97,8.234e+4,1.790e-7,8.234e+4,9.229e-36,8.809e-62
281.98,1.499e+5,1.788e-7,1.499e+5,9.224e-36,8.808e-62
282.00,4.638e+5,1.784e-7,4.638e+5,9.214e-36,8.807e-62
282.02,1.312e+6,1.781e-7,1.312e+6,9.205e-36,8.806e-62
282.03,2.132e+6,1.779e-7,2.132e+6,9.200e-36,8.806e-62
282.05,5.264e+6,1.775e-7,5.264e+6,9.191e-36,8.805e-62
282.07,1.187e+7,1.771e-7,1.187e+7,9.181e-36,8.804e-62
282.08,1.724e+7,1.769e-7,1.724e+7,9.176e-36,8.803e-62
282.10,3.396e+7,1.765e-7,3.396e+7,9.167e-36,8.802e-62
282.12,6.111e+7,1.761e-7,6.111e+7,9.157e-36,8.801e-62
282.14,1.005e+8,1.758e-7,1.005e+8,9.148e-36,8.800e-62
282.15,1.245e+8,1.756e-7,1.245e+8,9.143e-36,8.800e-62
282.17,1.788e+8,1.752e-7,1.788e+8,9.133e-36,8.799e-62
282.19,2.344e+8,1.748e-7,2.344e+8,9.124e-36,8.798e-62
282.20,2.595e+8,1.746e-7,2.595e+8,9.119e-36,8.797e-62
282.22,2.972e+8,1.742e-7,2.972e+8,9.110e-36,8.796e-62
282.24,3.110e+8,1.738e-7,3.110e+8,9.100e-36,8.795e-62
282.25,3.075e+8,1.736e-7,3.075e+8,9.095e-36,8.795e-62
282.27,2.809e+8,1.733e-7,2.809e+8,9.086e-36,8.794e-62
282.29,2.344e+8,1.729e-7,2.344e+8,9.076e-36,8.793e-62
282.31,1.788e+8,1.725e-7,1.788e+8,9.067e-36,8.792e-62
282.32,1.509e+8,1.723e-7,1.509e+8,9.062e-36,8.791e-62
282.34,1.005e+8,1.719e-7,1.005e+8,9.053e-36,8.790e-62
282.36,6.111e+7,1.715e-7,6.111e+7,9.043e-36,8.789e-62
282.37,4.607e+7,1.713e-7,4.607e+7,9.038e-36,8.788e-62
282.39,2.447e+7,1.710e-7,2.447e+7,9.029e-36,8.787e-62
282.41,1.187e+7,1.706e-7,1.187e+7,9.019e-36,8.786e-62
282.42,7.996e+6,1.704e-7,7.996e+6,9.015e-36,8.786e-62
282.44,3.388e+6,1.700e-7,3.388e+6,9.005e-36,8.785e-62
282.46,1.312e+6,1.696e-7,1.312e+6,8.996e-36,8.784e-62
282.48,4.638e+5,1.692e-7,4.638e+5,8.986e-36,8.783e-62
282.49,2.666e+5,1.690e-7,2.666e+5,8.981e-36,8.782e-62
282.51,8.234e+4,1.687e-7,8.234e+4,8.972e-36,8.781e-62
282.53,2.323e+4,1.683e-7,2.323e+4,8.962e-36,8.780e-62
282.54,1.193e+4,1.681e-7,1.193e+4,8.958e-36,8.780e-62
282.56,2.938e+3,1.677e-7,2.938e+3,8.948e-36,8.779e-62
282.58,6.613e+2,1.673e-7,6.613e+2,8.938e-36,8.778e-62
282.59,3.033e+2,1.671e-7,3.033e+2,8.934e-36,8.777e-62
282.61,5.960e+1,1.667e-7,5.960e+1,8.924e-36,8.776e-62
282.63,1.070e+1,1.664e-7,1.070e+1,8.915e-36,8.775e-62
282.65,1.755e+0,1.660e-7,1.755e+0,8.905e-36,8.774e-62
282.66,6.872e-1,1.658e-7,6.872e-1,8.900e-36,8.774e-62
282.68,9.842e-2,1.654e-7,9.842e-2,8.891e-36,8.773e-62
282.70,1.288e-2,1.650e-7,1.288e-2,8.881e-36,8.772e-62
282.71,4.503e-3,1.648e-7,4.503e-3,8.877e-36,8.771e-62
282.73,5.146e-4,1.644e-7,5.146e-4,8.867e-36,8.770e-62
282.75,5.371e-5,1.641e-7,5.371e-5,8.858e-36,8.769e-62
282.76,1.678e-5,1.639e-7,1.678e-5,8.853e-36,8.768e-62
282.78,1.529e-6,1.635e-7,1.529e-6,8.843e-36,8.767e-62
282.80,1.273e-7,1.631e-7,1.273e-7,8.834e-36,8.766e-62
282.99,7.922e-7,1.595e-7,7.922e-7,8.744e-36,8.757e-62
283.00,2.806e-6,1.593e-7,2.806e-6,8.739e-36,8.756e-62
283.02,3.293e-5,1.589e-7,3.293e-5,8.729e-36,8.755e-62
283.04,3.533e-4,1.585e-7,3.533e-4,8.720e-36,8.754e-62
283.05,1.119e-3,1.583e-7,1.119e-3,8.715e-36,8.754e-62
283.07,1.049e-2,1.579e-7,1.049e-2,8.705e-36,8.753e-62
283.09,9.001e-2,1.575e-7,9.001e-2,8.696e-36,8.752e-62
283.10,2.549e-1,1.573e-7,2.549e-1,8.691e-36,8.751e-62
283.12,1.911e+0,1.570e-7,1.911e+0,8.682e-36,8.750e-62
283.14,1.311e+1,1.566e-7,1.311e+1,8.672e-36,8.749e-62
283.16,8.216e+1,1.562e-7,8.216e+1,8.663e-36,8.748e-62
283.17,1.989e+2,1.560e-7,1.989e+2,8.658e-36,8.747e-62
283.19,1.090e+3,1.556e-7,1.090e+3,8.648e-36,8.746e-62
283.21,5.464e+3,1.552e-7,5.464e+3,8.639e-36,8.745e-62
283.22,1.183e+4,1.550e-7,1.183e+4,8.634e-36,8.745e-62
283.24,5.183e+4,1.547e-7,5.183e+4,8.625e-36,8.744e-62
283.26,2.077e+5,1.543e-7,2.077e+5,8.615e-36,8.743e-62
283.27,4.019e+5,1.541e-7,4.019e+5,8.610e-36,8.742e-62
283.29,1.408e+6,1.537e-7,1.408e+6,8.601e-36,8.741e-62
283.31,4.510e+6,1.533e-7,4.510e+6,8.591e-36,8.740e-62
283.33,1.321e+7,1.529e-7,1.321e+7,8.582e-36,8.739e-62
283.34,2.185e+7,1.527e-7,2.185e+7,8.577e-36,8.739e-62
283.36,5.596e+7,1.524e-7,5.596e+7,8.568e-36,8.738e-62
283.38,1.310e+8,1.520e-7,1.310e+8,8.558e-36,8.737e-62
283.39,1.938e+8,1.518e-7,1.938e+8,8.553e-36,8.736e-62
283.41,3.968e+8,1.514e-7,3.968e+8,8.544e-36,8.735e-62
283.43,7.426e+8,1.510e-7,7.426e+8,8.534e-36,8.734e-62
283.44,9.824e+8,1.508e-7,9.824e+8,8.530e-36,8.734e-62
283.46,1.608e+9,1.504e-7,1.608e+9,8.520e-36,8.733e-62
283.48,2.405e+9,1.501e-7,2.405e+9,8.511e-36,8.732e-62
283.50,3.291e+9,1.497e-7,3.291e+9,8.501e-36,8.731e-62
283.51,3.722e+9,1.495e-7,3.722e+9,8.496e-36,8.730e-62
283.53,4.452e+9,1.491e-7,4.452e+9,8.487e-36,8.729e-62
283.55,4.869e+9,1.487e-7,4.869e+9,8.477e-36,8.728e-62
283.56,4.924e+9,1.485e-7,4.924e+9,8.473e-36,8.727e-62
283.58,4.708e+9,1.481e-7,4.708e+9,8.463e-36,8.726e-62
283.60,4.116e+9,1.478e-7,4.116e+9,8.453e-36,8.725e-62
283.61,3.722e+9,1.476e-7,3.722e+9,8.449e-36,8.725e-62
283.63,2.845e+9,1.472e-7,2.845e+9,8.439e-36,8.724e-62
283.65,1.989e+9,1.468e-7,1.989e+9,8.430e-36,8.723e-62
283.67,1.271e+9,1.464e-7,1.271e+9,8.420e-36,8.722e-62
283.68,9.824e+8,1.462e-7,9.824e+8,8.415e-36,8.721e-62
283.70,5.489e+8,1.458e-7,5.489e+8,8.406e-36,8.720e-62
283.72,2.805e+8,1.455e-7,2.805e+8,8.396e-36,8.719e-62
283.73,1.939e+8,1.453e-7,1.939e+8,8.392e-36,8.719e-62
283.75,8.686e+7,1.449e-7,8.686e+7,8.382e-36,8.718e-62
283.77,3.616e+7,1.445e-7,3.616e+7,8.373e-36,8.717e-62
283.78,2.316e+7,1.443e-7,2.316e+7,8.368e-36,8.716e-62
283.80,1.114e+7,1.439e-7,1.114e+7,8.358e-36,8.715e-62
283.82,1.035e+7,1.435e-7,1.035e+7,8.349e-36,8.714e-62
283.84,1.742e+7,1.432e-7,1.742e+7,8.339e-36,8.713e-62
283.85,2.394e+7,1.430e-7,2.394e+7,8.335e-36,8.713e-62
283.87,4.408e+7,1.426e-7,4.408e+7,8.325e-36,8.712e-62
283.89,7.516e+7,1.422e-7,7.516e+7,8.316e-36,8.710e-62
283.90,9.499e+7,1.420e-7,9.499e+7,8.311e-36,8.710e-62
283.92,1.419e+8,1.416e-7,1.419e+8,8.301e-36,8.709e-62
283.94,1.940e+8,1.412e-7,1.940e+8,8.292e-36,8.708e-62
283.95,2.193e+8,1.411e-7,2.193e+8,8.287e-36,8.707e-62
283.97,2.622e+8,1.407e-7,2.622e+8,8.278e-36,8.706e-62
283.99,2.867e+8,1.403e-7,2.867e+8,8.268e-36,8.705e-62
284.01,2.867e+8,1.399e-7,2.867e+8,8.259e-36,8.704e-62
284.02,2.773e+8,1.397e-7,2.773e+8,8.254e-36,8.704e-62
284.04,2.427e+8,1.393e-7,2.427e+8,8.244e-36,8.703e-62
284.06,1.947e+8,1.389e-7,1.947e+8,8.235e-36,8.702e-62
284.07,1.691e+8,1.387e-7,1.691e+8,8.230e-36,8.701e-62
284.09,1.212e+8,1.384e-7,1.212e+8,8.220e-36,8.700e-62
284.11,8.527e+7,1.380e-7,8.527e+7,8.211e-36,8.699e-62
284.12,7.412e+7,1.378e-7,7.412e+7,8.206e-36,8.699e-62
284.14,6.982e+7,1.374e-7,6.982e+7,8.197e-36,8.698e-62
284.16,9.613e+7,1.370e-7,9.613e+7,8.187e-36,8.697e-62
284.18,1.628e+8,1.366e-7,1.628e+8,8.178e-36,8.696e-62
284.19,2.145e+8,1.364e-7,2.145e+8,8.173e-36,8.695e-62
284.21,3.594e+8,1.361e-7,3.594e+8,8.163e-36,8.694e-62
284.23,5.584e+8,1.357e-7,5.584e+8,8.154e-36,8.693e-62
284.24,6.743e+8,1.355e-7,6.743e+8,8.149e-36,8.693e-62
284.26,9.205e+8,1.351e-7,9.205e+8,8.140e-36,8.692e-62
284.28,1.150e+9,1.347e-7,1.150e+9,8.130e-36,8.690e-62
284.29,1.243e+9,1.345e-7,1.243e+9,8.125e-36,8.690e-62
284.31,1.359e+9,1.341e-7,1.359e+9,8.116e-36,8.689e-62
284.33,1.359e+9,1.338e-7,1.359e+9,8.106e-36,8.688e-62
284.35,1.243e+9,1.334e-7,1.243e+9,8.097e-36,8.687e-62
284.36,1.150e+9,1.332e-7,1.150e+9,8.092e-36,8.686e-62
284.38,9.203e+8,1.328e-7,9.203e+8,8.083e-36,8.685e-62
284.40,6.738e+8,1.324e-7,6.738e+8,8.073e-36,8.684e-62
284.41,5.577e+8,1.322e-7,5.577e+8,8.068e-36,8.684e-62
284.43,3.572e+8,1.318e-7,3.572e+8,8.059e-36,8.683e-62
284.45,2.094e+8,1.315e-7,2.094e+8,8.049e-36,8.682e-62
284.46,1.550e+8,1.313e-7,1.550e+8,8.045e-36,8.681e-62
284.48,7.948e+7,1.309e-7,7.948e+7,8.035e-36,8.680e-62
284.50,3.728e+7,1.305e-7,3.728e+7,8.026e-36,8.679e-62
284.52,1.600e+7,1.301e-7,1.600e+7,8.016e-36,8.678e-62
284.53,1.013e+7,1.299e-7,1.013e+7,8.011e-36,8.678e-62
284.55,3.804e+6,1.295e-7,3.804e+6,8.002e-36,8.677e-62
284.57,1.307e+6,1.292e-7,1.307e+6,7.992e-36,8.676e-62
284.58,7.405e+5,1.290e-7,7.405e+5,7.987e-36,8.675e-62
284.60,2.227e+5,1.286e-7,2.227e+5,7.978e-36,8.674e-62
284.62,6.211e+4,1.282e-7,6.211e+4,7.968e-36,8.673e-62
284.63,3.310e+4,1.280e-7,3.310e+4,7.964e-36,8.673e-62
284.65,1.688e+4,1.276e-7,1.688e+4,7.954e-36,8.671e-62
284.67,4.054e+4,1.272e-7,4.054e+4,7.945e-36,8.670e-62
284.69,1.474e+5,1.269e-7,1.474e+5,7.935e-36,8.669e-62
284.70,2.767e+5,1.267e-7,2.767e+5,7.930e-36,8.669e-62
284.72,9.153e+5,1.263e-7,9.153e+5,7.921e-36,8.668e-62
284.74,2.772e+6,1.259e-7,2.772e+6,7.911e-36,8.667e-62
284.75,4.667e+6,1.257e-7,4.667e+6,7.907e-36,8.666e-62
284.77,1.238e+7,1.253e-7,1.238e+7,7.897e-36,8.665e-62
284.79,3.003e+7,1.249e-7,3.003e+7,7.888e-36,8.664e-62
284.80,4.525e+7,1.248e-7,4.525e+7,7.883e-36,8.664e-62
284.82,9.614e+7,1.244e-7,9.614e+7,7.873e-36,8.663e-62
284.84,1.869e+8,1.240e-7,1.869e+8,7.864e-36,8.662e-62
284.86,3.326e+8,1.236e-7,3.326e+8,7.854e-36,8.661e-62
284.87,4.292e+8,1.234e-7,4.292e+8,7.850e-36,8.660e-62
284.89,6.687e+8,1.230e-7,6.687e+8,7.840e-36,8.659e-62
284.91,9.536e+8,1.226e-7,9.536e+8,7.831e-36,8.658e-62
284.92,1.102e+9,1.225e-7,1.102e+9,7.826e-36,8.658e-62
284.94,1.376e+9,1.221e-7,1.376e+9,7.816e-36,8.657e-62
284.96,1.575e+9,1.217e-7,1.575e+9,7.807e-36,8.656e-62
284.97,1.631e+9,1.215e-7,1.631e+9,7.802e-36,8.655e-62
284.99,1.639e+9,1.211e-7,1.639e+9,7.793e-36,8.654e-62
