Wavelength (nm),Sum(calc),Cr I (4.0e-1),Cr II (6.0e-1),Cr IV (3.3e-16),Cr V (2.1e-36)
284.79,1.251e+8,3.599e-7,1.251e+8,3.049e-30,2.719e-50
284.80,1.885e+8,3.593e-7,1.885e+8,3.047e-30,2.719e-50
284.82,4.005e+8,3.582e-7,4.005e+8,3.044e-30,2.719e-50
284.84,7.787e+8,3.570e-7,7.787e+8,3.040e-30,2.718e-50
284.86,1.386e+9,3.558e-7,1.386e+9,3.036e-30,2.718e-50
284.87,1.788e+9,3.552e-7,1.788e+9,3.035e-30,2.718e-50
284.89,2.786e+9,3.541e-7,2.786e+9,3.031e-30,2.718e-50
284.91,3.975e+9,3.529e-7,3.975e+9,3.027e-30,2.717e-50
284.92,4.593e+9,3.523e-7,4.593e+9,3.025e-30,2.717e-50
284.94,5.743e+9,3.511e-7,5.743e+9,3.022e-30,2.717e-50
284.96,6.584e+9,3.500e-7,6.584e+9,3.018e-30,2.717e-50
284.97,6.827e+9,3.494e-7,6.827e+9,3.016e-30,2.716e-50
284.99,6.899e+9,3.482e-7,6.899e+9,3.013e-30,2.716e-50
285.01,6.448e+9,3.470e-7,6.448e+9,3.009e-30,2.716e-50
285.03,5.628e+9,3.459e-7,5.628e+9,3.005e-30,2.715e-50
285.04,5.151e+9,3.453e-7,5.151e+9,3.003e-30,2.715e-50
285.06,4.204e+9,3.441e-7,4.204e+9,3.000e-30,2.715e-50
285.08,3.405e+9,3.429e-7,3.405e+9,2.996e-30,2.715e-50
285.09,3.085e+9,3.423e-7,3.085e+9,2.994e-30,2.714e-50
285.11,2.599e+9,3.412e-7,2.599e+9,2.991e-30,2.714e-50
285.13,2.257e+9,3.400e-7,2.257e+9,2.987e-30,2.714e-50
285.14,2.112e+9,3.394e-7,2.112e+9,2.985e-30,2.714e-50
285.16,1.826e+9,3.382e-7,1.826e+9,2.981e-30,2.713e-50
285.18,1.515e+9,3.371e-7,1.515e+9,2.978e-30,2.713e-50
285.20,1.181e+9,3.359e-7,1.181e+9,2.974e-30,2.713e-50
285.21,1.014e+9,3.353e-7,1.014e+9,2.972e-30,2.712e-50
285.23,7.048e+8,3.341e-7,7.048e+8,2.969e-30,2.712e-50
285.25,4.505e+8,3.330e-7,4.505e+8,2.965e-30,2.712e-50
285.26,3.487e+8,3.324e-7,3.487e+8,2.963e-30,2.712e-50
285.28,1.958e+8,3.312e-7,1.958e+8,2.959e-30,2.711e-50
285.30,1.007e+8,3.300e-7,1.007e+8,2.956e-30,2.711e-50
285.31,6.985e+7,3.294e-7,6.985e+7,2.954e-30,2.711e-50
285.33,3.147e+7,3.283e-7,3.147e+7,2.950e-30,2.711e-50
285.35,1.298e+7,3.271e-7,1.298e+7,2.947e-30,2.710e-50
285.37,4.921e+6,3.259e-7,4.921e+6,2.943e-30,2.710e-50
285.38,2.955e+6,3.253e-7,2.955e+6,2.941e-30,2.710e-50
285.40,1.116e+6,3.242e-7,1.116e+6,2.937e-30,2.709e-50
285.42,7.981e+5,3.230e-7,7.981e+5,2.934e-30,2.709e-50
285.43,1.047e+6,3.224e-7,1.047e+6,2.932e-30,2.709e-50
285.45,2.628e+6,3.212e-7,2.628e+6,2.928e-30,2.709e-50
285.47,6.891e+6,3.201e-7,6.891e+6,2.925e-30,2.708e-50
285.48,1.087e+7,3.195e-7,1.087e+7,2.923e-30,2.708e-50
285.50,2.542e+7,3.183e-7,2.542e+7,2.919e-30,2.708e-50
285.52,5.463e+7,3.171e-7,5.463e+7,2.915e-30,2.707e-50
285.54,1.079e+8,3.160e-7,1.079e+8,2.912e-30,2.707e-50
285.55,1.471e+8,3.154e-7,1.471e+8,2.910e-30,2.707e-50
285.57,2.567e+8,3.142e-7,2.567e+8,2.906e-30,2.707e-50
285.59,4.132e+8,3.130e-7,4.132e+8,2.903e-30,2.706e-50
285.60,5.089e+8,3.124e-7,5.089e+8,2.901e-30,2.706e-50
285.62,7.277e+8,3.113e-7,7.277e+8,2.897e-30,2.706e-50
285.64,9.636e+8,3.101e-7,9.636e+8,2.893e-30,2.706e-50
285.65,1.078e+9,3.095e-7,1.078e+9,2.892e-30,2.705e-50
285.67,1.276e+9,3.083e-7,1.276e+9,2.888e-30,2.705e-50
285.69,1.405e+9,3.072e-7,1.405e+9,2.884e-30,2.705e-50
285.71,1.440e+9,3.060e-7,1.440e+9,2.881e-30,2.704e-50
285.72,1.420e+9,3.054e-7,1.420e+9,2.879e-30,2.704e-50
285.74,1.309e+9,3.042e-7,1.309e+9,2.875e-30,2.704e-50
285.76,1.124e+9,3.031e-7,1.124e+9,2.871e-30,2.704e-50
285.77,1.013e+9,3.025e-7,1.013e+9,2.870e-30,2.703e-50
285.79,7.811e+8,3.013e-7,7.811e+8,2.866e-30,2.703e-50
285.81,5.594e+8,3.001e-7,5.594e+8,2.862e-30,2.703e-50
285.82,4.606e+8,2.995e-7,4.606e+8,2.860e-30,2.703e-50
285.84,2.964e+8,2.984e-7,2.964e+8,2.857e-30,2.702e-50
285.86,1.814e+8,2.972e-7,1.814e+8,2.853e-30,2.702e-50
285.88,1.154e+8,2.960e-7,1.154e+8,2.849e-30,2.702e-50
285.89,1.005e+8,2.954e-7,1.005e+8,2.848e-30,2.702e-50
285.91,1.081e+8,2.943e-7,1.081e+8,2.844e-30,2.701e-50
285.93,1.738e+8,2.931e-7,1.738e+8,2.840e-30,2.701e-50
285.94,2.333e+8,2.925e-7,2.333e+8,2.838e-30,2.701e-50
285.96,4.183e+8,2.913e-7,4.183e+8,2.835e-30,2.700e-50
285.98,7.047e+8,2.902e-7,7.047e+8,2.831e-30,2.700e-50
285.99,8.874e+8,2.896e-7,8.874e+8,2.829e-30,2.700e-50
286.01,1.320e+9,2.884e-7,1.320e+9,2.826e-30,2.700e-50
286.03,1.803e+9,2.872e-7,1.803e+9,2.822e-30,2.699e-50
286.05,2.266e+9,2.861e-7,2.266e+9,2.818e-30,2.699e-50
286.06,2.465e+9,2.855e-7,2.465e+9,2.816e-30,2.699e-50
286.08,2.761e+9,2.843e-7,2.761e+9,2.813e-30,2.698e-50
286.10,2.907e+9,2.831e-7,2.907e+9,2.809e-30,2.698e-50
286.11,2.935e+9,2.825e-7,2.935e+9,2.807e-30,2.698e-50
286.13,2.954e+9,2.814e-7,2.954e+9,2.804e-30,2.698e-50
286.15,3.017e+9,2.802e-7,3.017e+9,2.800e-30,2.697e-50
286.16,3.097e+9,2.796e-7,3.097e+9,2.798e-30,2.697e-50
286.18,3.387e+9,2.784e-7,3.387e+9,2.794e-30,2.697e-50
286.20,3.825e+9,2.773e-7,3.825e+9,2.791e-30,2.697e-50
286.22,4.304e+9,2.761e-7,4.304e+9,2.787e-30,2.696e-50
286.23,4.509e+9,2.755e-7,4.509e+9,2.785e-30,2.696e-50
286.25,4.746e+9,2.743e-7,4.746e+9,2.782e-30,2.696e-50
286.27,4.662e+9,2.732e-7,4.662e+9,2.778e-30,2.695e-50
286.28,4.488e+9,2.726e-7,4.488e+9,2.776e-30,2.695e-50
286.30,3.911e+9,2.714e-7,3.911e+9,2.772e-30,2.695e-50
286.32,3.131e+9,2.702e-7,3.131e+9,2.769e-30,2.695e-50
286.33,2.712e+9,2.696e-7,2.712e+9,2.767e-30,2.694e-50
286.35,1.907e+9,2.685e-7,1.907e+9,2.763e-30,2.694e-50
286.37,1.228e+9,2.673e-7,1.228e+9,2.760e-30,2.694e-50
286.39,7.257e+8,2.661e-7,7.257e+8,2.756e-30,2.693e-50
286.40,5.404e+8,2.655e-7,5.404e+8,2.754e-30,2.693e-50
286.42,2.838e+8,2.644e-7,2.838e+8,2.750e-30,2.693e-50
286.44,1.466e+8,2.632e-7,1.466e+8,2.747e-30,2.693e-50
286.45,1.119e+8,2.626e-7,1.119e+8,2.745e-30,2.692e-50
286.47,9.708e+7,2.614e-7,9.708e+7,2.741e-30,2.692e-50
286.49,1.545e+8,2.603e-7,1.545e+8,2.738e-30,2.692e-50
286.50,2.158e+8,2.597e-7,2.158e+8,2.736e-30,2.692e-50
286.52,4.268e+8,2.585e-7,4.268e+8,2.732e-30,2.691e-50
286.54,7.974e+8,2.573e-7,7.974e+8,2.728e-30,2.691e-50
286.56,1.377e+9,2.562e-7,1.377e+9,2.725e-30,2.691e-50
286.57,1.754e+9,2.556e-7,1.754e+9,2.723e-30,2.691e-50
286.59,2.680e+9,2.544e-7,2.680e+9,2.719e-30,2.690e-50
286.61,3.781e+9,2.933e-6,3.781e+9,2.716e-30,2.690e-50
286.62,4.361e+9,9.636e-6,4.361e+9,2.714e-30,2.690e-50
286.64,5.479e+9,9.745e-5,5.479e+9,2.710e-30,2.689e-50
286.66,6.394e+9,9.031e-4,6.394e+9,2.706e-30,2.689e-50
286.67,6.726e+9,2.661e-3,6.726e+9,2.705e-30,2.689e-50
286.69,7.072e+9,2.163e-2,7.072e+9,2.701e-30,2.689e-50
286.71,6.968e+9,1.611e-1,6.968e+9,2.697e-30,2.688e-50
286.73,6.455e+9,1.100e+0,6.455e+9,2.694e-30,2.688e-50
286.74,6.076e+9,2.782e+0,6.076e+9,2.692e-30,2.688e-50
286.76,5.156e+9,1.666e+1,5.156e+9,2.688e-30,2.687e-50
286.78,4.133e+9,9.142e+1,4.133e+9,2.684e-30,2.687e-50
286.79,3.622e+9,2.073e+2,3.622e+9,2.683e-30,2.687e-50
286.81,2.664e+9,9.979e+2,2.664e+9,2.679e-30,2.687e-50
286.83,1.853e+9,4.403e+3,1.853e+9,2.675e-30,2.686e-50
286.84,1.518e+9,8.950e+3,1.518e+9,2.673e-30,2.686e-50
286.86,1.003e+9,3.464e+4,1.003e+9,2.670e-30,2.686e-50
286.88,6.977e+8,1.229e+5,6.976e+8,2.666e-30,2.686e-50
286.90,5.953e+8,3.993e+5,5.949e+8,2.662e-30,2.685e-50
286.91,6.160e+8,6.967e+5,6.153e+8,2.661e-30,2.685e-50
286.93,7.893e+8,1.986e+6,7.873e+8,2.657e-30,2.685e-50
286.95,1.113e+9,5.190e+6,1.108e+9,2.653e-30,2.684e-50
286.96,1.317e+9,8.119e+6,1.309e+9,2.651e-30,2.684e-50
286.98,1.768e+9,1.861e+7,1.750e+9,2.648e-30,2.684e-50
287.00,2.206e+9,3.909e+7,2.167e+9,2.644e-30,2.684e-50
287.01,2.392e+9,5.483e+7,2.337e+9,2.642e-30,2.683e-50
287.03,2.650e+9,1.010e+8,2.549e+9,2.639e-30,2.683e-50
287.05,2.719e+9,1.706e+8,2.548e+9,2.635e-30,2.683e-50
287.07,2.599e+9,2.640e+8,2.335e+9,2.631e-30,2.682e-50
287.08,2.481e+9,3.178e+8,2.163e+9,2.629e-30,2.682e-50
287.10,2.170e+9,4.313e+8,1.738e+9,2.626e-30,2.682e-50
287.12,1.817e+9,5.366e+8,1.281e+9,2.622e-30,2.682e-50
287.13,1.643e+9,5.792e+8,1.064e+9,2.620e-30,2.682e-50
287.15,1.321e+9,6.320e+8,6.888e+8,2.617e-30,2.681e-50
287.17,1.044e+9,6.320e+8,4.115e+8,2.613e-30,2.681e-50
287.18,9.221e+8,6.117e+8,3.104e+8,2.611e-30,2.681e-50
287.20,7.113e+8,5.366e+8,1.747e+8,2.607e-30,2.680e-50
287.22,5.428e+8,4.313e+8,1.115e+8,2.604e-30,2.680e-50
287.24,4.209e+8,3.178e+8,1.031e+8,2.600e-30,2.680e-50
287.25,3.794e+8,2.640e+8,1.154e+8,2.598e-30,2.680e-50
287.27,3.382e+8,1.706e+8,1.676e+8,2.595e-30,2.679e-50
287.29,3.506e+8,1.010e+8,2.496e+8,2.591e-30,2.679e-50
287.30,3.739e+8,7.524e+7,2.987e+8,2.589e-30,2.679e-50
287.32,4.426e+8,3.909e+7,4.035e+8,2.585e-30,2.678e-50
287.34,5.199e+8,1.861e+7,5.013e+8,2.582e-30,2.678e-50
287.35,5.534e+8,1.243e+7,5.410e+8,2.580e-30,2.678e-50
287.37,5.954e+8,5.190e+6,5.902e+8,2.576e-30,2.678e-50
287.39,5.922e+8,1.986e+6,5.902e+8,2.573e-30,2.677e-50
287.41,5.416e+8,6.967e+5,5.409e+8,2.569e-30,2.677e-50
287.42,5.016e+8,3.993e+5,5.012e+8,2.567e-30,2.677e-50
287.44,4.032e+8,1.229e+5,4.030e+8,2.563e-30,2.676e-50
287.46,2.971e+8,3.464e+4,2.971e+8,2.560e-30,2.676e-50
287.47,2.468e+8,1.780e+4,2.468e+8,2.558e-30,2.676e-50
287.49,1.596e+8,4.403e+3,1.596e+8,2.554e-30,2.676e-50
287.51,9.461e+7,1.002e+3,9.461e+7,2.551e-30,2.675e-50
287.52,7.050e+7,4.704e+2,7.050e+7,2.549e-30,2.675e-50
287.54,3.669e+7,1.519e+2,3.669e+7,2.545e-30,2.675e-50
287.56,1.758e+7,3.315e+2,1.758e+7,2.541e-30,2.675e-50
287.58,7.982e+6,1.506e+3,7.981e+6,2.538e-30,2.674e-50
287.59,5.492e+6,3.180e+3,5.489e+6,2.536e-30,2.674e-50
287.61,3.606e+6,1.333e+4,3.592e+6,2.532e-30,2.674e-50
287.63,5.185e+6,5.120e+4,5.134e+6,2.529e-30,2.673e-50
287.64,7.462e+6,9.716e+4,7.365e+6,2.527e-30,2.673e-50
287.66,1.640e+7,3.277e+5,1.607e+7,2.523e-30,2.673e-50
287.68,3.444e+7,1.014e+6,3.343e+7,2.519e-30,2.673e-50
287.69,4.851e+7,1.725e+6,4.678e+7,2.518e-30,2.672e-50
287.71,9.061e+7,4.684e+6,8.593e+7,2.514e-30,2.672e-50
287.73,1.564e+8,1.166e+7,1.447e+8,2.510e-30,2.672e-50
287.75,2.501e+8,2.661e+7,2.235e+8,2.507e-30,2.671e-50
287.76,3.077e+8,3.891e+7,2.688e+8,2.505e-30,2.671e-50
287.78,4.423e+8,7.794e+7,3.644e+8,2.501e-30,2.671e-50
287.80,5.960e+8,1.432e+8,4.529e+8,2.497e-30,2.671e-50
287.81,6.765e+8,1.878e+8,4.887e+8,2.496e-30,2.671e-50
287.83,8.364e+8,3.028e+8,5.336e+8,2.492e-30,2.670e-50
287.85,9.825e+8,4.476e+8,5.349e+8,2.488e-30,2.670e-50
287.86,1.046e+9,5.267e+8,5.192e+8,2.486e-30,2.670e-50
287.88,1.145e+9,6.835e+8,4.616e+8,2.483e-30,2.669e-50
287.90,1.199e+9,8.132e+8,3.854e+8,2.479e-30,2.669e-50
287.92,1.202e+9,8.869e+8,3.147e+8,2.475e-30,2.669e-50
287.93,1.186e+9,8.966e+8,2.891e+8,2.474e-30,2.669e-50
287.95,1.129e+9,8.585e+8,2.706e+8,2.470e-30,2.668e-50
287.97,1.061e+9,7.537e+8,3.071e+8,2.466e-30,2.668e-50
287.98,1.031e+9,6.835e+8,3.479e+8,2.464e-30,2.668e-50
288.00,9.981e+8,5.267e+8,4.713e+8,2.461e-30,2.667e-50
288.02,1.008e+9,3.721e+8,6.356e+8,2.457e-30,2.667e-50
288.03,1.027e+9,3.028e+8,7.241e+8,2.455e-30,2.667e-50
288.05,1.079e+9,1.878e+8,8.907e+8,2.452e-30,2.667e-50
288.07,1.118e+9,1.068e+8,1.011e+9,2.448e-30,2.666e-50
288.09,1.110e+9,5.567e+7,1.055e+9,2.444e-30,2.666e-50
288.10,1.082e+9,3.891e+7,1.043e+9,2.442e-30,2.666e-50
288.12,9.740e+8,1.781e+7,9.562e+8,2.439e-30,2.666e-50
288.14,8.113e+8,7.471e+6,8.039e+8,2.435e-30,2.665e-50
288.15,7.181e+8,4.684e+6,7.135e+8,2.433e-30,2.665e-50
288.17,5.283e+8,1.725e+6,5.266e+8,2.430e-30,2.665e-50
288.19,3.570e+8,5.827e+5,3.564e+8,2.426e-30,2.664e-50
288.20,2.841e+8,3.277e+5,2.838e+8,2.424e-30,2.664e-50
288.22,1.687e+8,9.716e+4,1.686e+8,2.420e-30,2.664e-50
288.24,9.191e+7,2.641e+4,9.189e+7,2.417e-30,2.664e-50
288.26,4.591e+7,6.581e+3,4.590e+7,2.413e-30,2.663e-50
288.27,3.141e+7,3.181e+3,3.141e+7,2.411e-30,2.663e-50
288.29,1.378e+7,7.065e+2,1.377e+7,2.408e-30,2.663e-50
288.31,5.540e+6,2.015e+2,5.539e+6,2.404e-30,2.662e-50
288.32,3.401e+6,2.030e+2,3.400e+6,2.402e-30,2.662e-50
288.34,1.201e+6,7.155e+2,1.201e+6,2.398e-30,2.662e-50
288.36,3.919e+5,3.198e+3,3.887e+5,2.395e-30,2.662e-50
288.37,2.207e+5,6.590e+3,2.141e+5,2.393e-30,2.661e-50
288.39,8.710e+4,2.625e+4,6.085e+4,2.389e-30,2.661e-50
288.41,1.118e+5,9.591e+4,1.586e+4,2.385e-30,2.661e-50
288.43,3.252e+5,3.215e+5,3.790e+3,2.382e-30,2.661e-50
288.44,5.715e+5,5.697e+5,1.793e+3,2.380e-30,2.660e-50
288.46,1.678e+6,1.677e+6,3.763e+2,2.376e-30,2.660e-50
288.48,4.530e+6,4.530e+6,7.238e+1,2.373e-30,2.660e-50
288.49,7.207e+6,7.207e+6,3.073e+1,2.371e-30,2.660e-50
288.51,1.710e+7,1.710e+7,5.191e+0,2.367e-30,2.659e-50
288.53,3.720e+7,3.720e+7,8.038e-1,2.363e-30,2.659e-50
288.54,5.313e+7,5.313e+7,3.062e-1,2.362e-30,2.659e-50
288.56,1.016e+8,1.016e+8,4.163e-2,2.358e-30,2.658e-50
288.58,1.781e+8,1.781e+8,5.191e-3,2.354e-30,2.658e-50
288.60,2.864e+8,2.864e+8,5.933e-4,2.351e-30,2.658e-50
288.61,3.516e+8,3.516e+8,1.942e-4,2.349e-30,2.658e-50
288.63,4.969e+8,4.969e+8,1.949e-5,2.345e-30,2.657e-50
288.65,6.443e+8,6.443e+8,1.793e-6,2.341e-30,2.657e-50
288.66,7.106e+8,7.106e+8,5.266e-7,2.340e-30,2.657e-50
288.68,8.115e+8,8.115e+8,5.112e-7,2.336e-30,2.656e-50
288.70,8.546e+8,8.546e+8,4.958e-7,2.332e-30,2.656e-50
288.71,8.528e+8,8.528e+8,4.881e-7,2.330e-30,2.656e-50
288.73,8.115e+8,8.115e+8,4.727e-7,2.327e-30,2.656e-50
288.75,7.491e+8,7.491e+8,4.573e-7,2.323e-30,2.655e-50
288.77,7.164e+8,7.164e+8,4.419e-7,2.319e-30,2.655e-50
288.78,7.293e+8,7.293e+8,4.342e-7,2.318e-30,2.655e-50
288.80,8.477e+8,8.477e+8,4.188e-7,2.314e-30,2.655e-50
288.82,1.120e+9,1.120e+9,4.034e-7,2.310e-30,2.654e-50
288.83,1.317e+9,1.317e+9,3.957e-7,2.308e-30,2.654e-50
288.85,1.815e+9,1.815e+9,3.803e-7,2.305e-30,2.654e-50
288.87,2.392e+9,2.392e+9,3.649e-7,2.301e-30,2.653e-50
288.88,2.677e+9,2.677e+9,3.572e-7,2.299e-30,2.653e-50
288.90,3.162e+9,3.162e+9,3.419e-7,2.296e-30,2.653e-50
288.92,3.439e+9,3.439e+9,3.265e-7,2.292e-30,2.653e-50
288.94,3.436e+9,3.436e+9,3.111e-7,2.288e-30,2.652e-50
288.95,3.326e+9,3.326e+9,3.034e-7,2.286e-30,2.652e-50
288.97,2.922e+9,2.922e+9,2.880e-7,2.283e-30,2.652e-50
288.99,2.355e+9,2.355e+9,2.726e-7,2.279e-30,2.651e-50
289.00,2.047e+9,2.047e+9,2.649e-7,2.277e-30,2.651e-50
289.02,1.450e+9,1.450e+9,2.495e-7,2.274e-30,2.651e-50
289.04,9.421e+8,9.421e+8,2.341e-7,2.270e-30,2.651e-50
289.05,7.355e+8,7.355e+8,2.264e-7,2.268e-30,2.651e-50
289.07,4.211e+8,4.211e+8,2.110e-7,2.264e-30,2.650e-50
289.09,2.242e+8,2.242e+8,1.956e-7,2.261e-30,2.650e-50
289.10,1.614e+8,1.614e+8,1.879e-7,2.259e-30,2.650e-50
289.12,9.006e+7,9.006e+7,1.725e-7,2.255e-30,2.649e-50
289.14,7.538e+7,7.538e+7,1.571e-7,2.252e-30,2.649e-50
289.16,1.104e+8,1.104e+8,1.417e-7,2.248e-30,2.649e-50
289.17,1.480e+8,1.480e+8,1.340e-7,2.246e-30,2.649e-50
289.19,2.718e+8,2.718e+8,1.186e-7,2.242e-30,2.648e-50
289.21,4.738e+8,4.738e+8,1.032e-7,2.239e-30,2.648e-50
289.22,6.076e+8,6.076e+8,9.548e-8,2.237e-30,2.648e-50
289.24,9.398e+8,9.398e+8,8.009e-8,2.233e-30,2.647e-50
289.26,1.338e+9,1.338e+9,6.469e-8,2.230e-30,2.647e-50
289.27,1.549e+9,1.549e+9,2.265e-7,2.228e-30,2.647e-50
289.29,1.953e+9,1.953e+9,2.605e-6,2.224e-30,2.647e-50
289.31,2.277e+9,2.277e+9,2.750e-5,2.220e-30,2.646e-50
289.33,2.462e+9,2.462e+9,2.665e-4,2.217e-30,2.646e-50
289.34,2.491e+9,2.491e+9,8.033e-4,2.215e-30,2.646e-50
289.36,2.422e+9,2.422e+9,6.845e-3,2.211e-30,2.646e-50
289.38,2.209e+9,2.209e+9,5.353e-2,2.208e-30,2.645e-50
289.39,2.063e+9,2.063e+9,1.450e-1,2.206e-30,2.645e-50
289.41,1.726e+9,1.726e+9,9.970e-1,2.202e-30,2.645e-50
289.43,1.372e+9,1.372e+9,6.293e+0,2.198e-30,2.644e-50
289.44,1.202e+9,1.202e+9,1.531e+1,2.197e-30,2.644e-50
289.46,8.910e+8,8.910e+8,8.500e+1,2.193e-30,2.644e-50
289.48,6.348e+8,6.348e+8,4.331e+2,2.189e-30,2.644e-50
289.50,4.427e+8,4.427e+8,2.025e+3,2.186e-30,2.643e-50
289.51,3.723e+8,3.723e+8,4.241e+3,2.184e-30,2.643e-50
289.53,2.842e+8,2.841e+8,1.744e+4,2.180e-30,2.643e-50
289.55,2.661e+8,2.661e+8,6.584e+4,2.176e-30,2.642e-50
289.56,2.825e+8,2.824e+8,1.239e+5,2.175e-30,2.642e-50
289.58,3.615e+8,3.611e+8,4.112e+5,2.171e-30,2.642e-50
289.60,4.898e+8,4.885e+8,1.253e+6,2.167e-30,2.642e-50
289.61,5.657e+8,5.635e+8,2.118e+6,2.165e-30,2.641e-50
289.63,7.229e+8,7.172e+8,5.674e+6,2.162e-30,2.641e-50
289.65,8.610e+8,8.471e+8,1.395e+7,2.158e-30,2.641e-50
289.67,9.531e+8,9.216e+8,3.149e+7,2.154e-30,2.641e-50
289.68,9.772e+8,9.314e+8,4.582e+7,2.153e-30,2.640e-50
289.70,9.840e+8,8.931e+8,9.095e+7,2.149e-30,2.640e-50
289.72,9.533e+8,7.876e+8,1.657e+8,2.145e-30,2.640e-50
289.73,9.341e+8,7.175e+8,2.166e+8,2.143e-30,2.640e-50
289.75,9.100e+8,5.630e+8,3.470e+8,2.140e-30,2.639e-50
289.77,9.261e+8,4.158e+8,5.103e+8,2.136e-30,2.639e-50
289.78,9.525e+8,3.532e+8,5.993e+8,2.134e-30,2.639e-50
289.80,1.034e+9,2.594e+8,7.750e+8,2.131e-30,2.638e-50
289.82,1.131e+9,2.111e+8,9.199e+8,2.127e-30,2.638e-50
289.84,1.205e+9,2.030e+8,1.002e+9,2.123e-30,2.638e-50
289.85,1.223e+9,2.102e+8,1.013e+9,2.121e-30,2.638e-50
289.87,1.207e+9,2.369e+8,9.705e+8,2.118e-30,2.637e-50
289.89,1.120e+9,2.664e+8,8.534e+8,2.114e-30,2.637e-50
289.90,1.053e+9,2.776e+8,7.750e+8,2.112e-30,2.637e-50
289.92,8.855e+8,2.862e+8,5.993e+8,2.109e-30,2.636e-50
289.94,6.984e+8,2.730e+8,4.254e+8,2.105e-30,2.636e-50
289.95,6.056e+8,2.586e+8,3.470e+8,2.103e-30,2.636e-50
289.97,4.342e+8,2.176e+8,2.166e+8,2.099e-30,2.636e-50
289.99,2.924e+8,1.683e+8,1.241e+8,2.096e-30,2.635e-50
290.01,1.847e+8,1.194e+8,6.525e+7,2.092e-30,2.635e-50
290.02,1.433e+8,9.745e+7,4.582e+7,2.090e-30,2.635e-50
290.04,8.202e+7,6.084e+7,2.119e+7,2.087e-30,2.635e-50
290.06,4.385e+7,3.486e+7,8.993e+6,2.083e-30,2.634e-50
290.07,3.123e+7,2.556e+7,5.674e+6,2.081e-30,2.634e-50
290.09,1.500e+7,1.288e+7,2.118e+6,2.077e-30,2.634e-50
290.11,6.683e+6,5.958e+6,7.255e+5,2.074e-30,2.633e-50
290.12,4.335e+6,3.924e+6,4.112e+5,2.072e-30,2.633e-50
290.14,1.720e+6,1.596e+6,1.239e+5,2.068e-30,2.633e-50
290.16,6.304e+5,5.961e+5,3.425e+4,2.065e-30,2.633e-50
290.18,2.134e+5,2.047e+5,8.694e+3,2.061e-30,2.632e-50
290.19,1.209e+5,1.167e+5,4.241e+3,2.059e-30,2.632e-50
290.21,3.953e+4,3.858e+4,9.466e+2,2.055e-30,2.632e-50
290.23,2.485e+4,2.465e+4,1.939e+2,2.052e-30,2.631e-50
290.24,3.435e+4,3.427e+4,8.500e+1,2.050e-30,2.631e-50
290.26,1.067e+5,1.067e+5,1.531e+1,2.046e-30,2.631e-50
290.28,3.484e+5,3.484e+5,2.532e+0,2.043e-30,2.631e-50
290.29,6.127e+5,6.127e+5,9.970e-1,2.041e-30,2.631e-50
290.31,1.779e+6,1.779e+6,1.450e-1,2.037e-30,2.630e-50
290.33,4.744e+6,4.744e+6,1.935e-2,2.033e-30,2.630e-50
290.35,1.162e+7,1.162e+7,2.370e-3,2.030e-30,2.630e-50
290.36,1.760e+7,1.760e+7,8.033e-4,2.028e-30,2.629e-50
290.38,3.793e+7,3.793e+7,8.654e-5,2.024e-30,2.629e-50
290.40,7.504e+7,7.504e+7,8.556e-6,2.021e-30,2.629e-50
290.41,1.022e+8,1.022e+8,2.605e-6,2.019e-30,2.629e-50
290.43,1.780e+8,1.780e+8,2.265e-7,2.015e-30,2.628e-50
290.45,2.845e+8,2.845e+8,2.239e-7,2.011e-30,2.628e-50
290.46,3.484e+8,3.484e+8,2.226e-7,2.010e-30,2.628e-50
290.48,4.900e+8,4.900e+8,2.200e-7,2.006e-30,2.627e-50
290.50,6.329e+8,6.329e+8,2.174e-7,2.002e-30,2.627e-50
290.52,7.506e+8,7.506e+8,2.148e-7,1.999e-30,2.627e-50
290.53,7.917e+8,7.917e+8,2.135e-7,1.997e-30,2.627e-50
290.55,8.262e+8,8.262e+8,2.109e-7,1.993e-30,2.626e-50
290.57,7.917e+8,7.917e+8,2.083e-7,1.989e-30,2.626e-50
290.58,7.506e+8,7.506e+8,2.070e-7,1.988e-30,2.626e-50
290.60,6.329e+8,6.329e+8,2.044e-7,1.984e-30,2.625e-50
290.62,4.902e+8,4.902e+8,2.018e-7,1.980e-30,2.625e-50
290.63,4.179e+8,4.179e+8,2.005e-7,1.978e-30,2.625e-50
290.65,2.855e+8,2.855e+8,1.978e-7,1.975e-30,2.625e-50
290.67,1.808e+8,1.808e+8,1.952e-7,1.971e-30,2.624e-50
290.69,1.097e+8,1.097e+8,1.926e-7,1.967e-30,2.624e-50
290.70,8.680e+7,8.680e+7,1.913e-7,1.966e-30,2.624e-50
290.72,6.547e+7,6.547e+7,1.887e-7,1.962e-30,2.624e-50
290.74,7.682e+7,7.682e+7,1.861e-7,1.958e-30,2.623e-50
290.75,9.573e+7,9.573e+7,1.848e-7,1.956e-30,2.623e-50
290.77,1.640e+8,1.640e+8,1.822e-7,1.953e-30,2.623e-50
290.79,2.787e+8,2.787e+8,1.796e-7,1.949e-30,2.622e-50
290.80,3.547e+8,3.547e+8,1.783e-7,1.947e-30,2.622e-50
290.82,5.419e+8,5.419e+8,1.757e-7,1.944e-30,2.622e-50
290.84,7.622e+8,7.622e+8,1.731e-7,1.940e-30,2.622e-50
