Wavelength (nm),Sum(calc),Cr I (1.6e-1),Cr II (8.4e-1),Cr IV (5.2e-17),Cr V (3.2e-39)
278.75,3.293e+8,1.798e-7,3.293e+8,2.847e-31,1.808e-53
278.77,3.293e+8,1.795e-7,3.293e+8,2.844e-31,1.808e-53
278.79,3.002e+8,1.792e-7,3.002e+8,2.842e-31,1.808e-53
278.80,2.768e+8,1.791e-7,2.768e+8,2.841e-31,1.808e-53
278.82,2.196e+8,1.788e-7,2.196e+8,2.838e-31,1.807e-53
278.84,1.588e+8,1.785e-7,1.588e+8,2.836e-31,1.807e-53
278.85,1.304e+8,1.784e-7,1.304e+8,2.834e-31,1.807e-53
278.87,8.205e+7,1.781e-7,8.205e+7,2.832e-31,1.807e-53
278.89,4.706e+7,1.778e-7,4.706e+7,2.829e-31,1.807e-53
278.91,2.460e+7,1.775e-7,2.460e+7,2.827e-31,1.806e-53
278.92,1.718e+7,1.774e-7,1.718e+7,2.826e-31,1.806e-53
278.94,7.816e+6,1.771e-7,7.816e+6,2.823e-31,1.806e-53
278.96,3.241e+6,1.768e-7,3.241e+6,2.821e-31,1.806e-53
278.97,2.016e+6,1.766e-7,2.016e+6,2.819e-31,1.806e-53
278.99,7.275e+5,1.763e-7,7.275e+5,2.817e-31,1.806e-53
279.01,2.393e+5,1.760e-7,2.393e+5,2.814e-31,1.805e-53
279.02,1.326e+5,1.759e-7,1.326e+5,2.813e-31,1.805e-53
279.04,3.795e+4,1.756e-7,3.795e+4,2.810e-31,1.805e-53
279.06,9.903e+3,1.753e-7,9.903e+3,2.808e-31,1.805e-53
279.08,2.355e+3,1.750e-7,2.355e+3,2.805e-31,1.805e-53
279.09,1.109e+3,1.749e-7,1.109e+3,2.804e-31,1.805e-53
279.11,2.296e+2,1.746e-7,2.296e+2,2.802e-31,1.804e-53
279.13,4.332e+1,1.743e-7,4.332e+1,2.799e-31,1.804e-53
279.14,1.818e+1,1.741e-7,1.818e+1,2.798e-31,1.804e-53
279.16,2.984e+0,1.739e-7,2.984e+0,2.795e-31,1.804e-53
279.18,4.466e-1,1.736e-7,4.466e-1,2.793e-31,1.804e-53
279.19,1.669e-1,1.734e-7,1.669e-1,2.792e-31,1.804e-53
279.21,2.173e-2,1.731e-7,2.173e-2,2.789e-31,1.803e-53
279.23,2.580e-3,1.728e-7,2.580e-3,2.787e-31,1.803e-53
279.25,2.792e-4,1.725e-7,2.792e-4,2.784e-31,1.803e-53
279.26,8.870e-5,1.724e-7,8.870e-5,2.783e-31,1.803e-53
279.28,8.352e-6,1.721e-7,8.352e-6,2.780e-31,1.803e-53
279.30,7.169e-7,1.718e-7,7.169e-7,2.778e-31,1.802e-53
279.31,2.029e-7,1.717e-7,2.029e-7,2.777e-31,1.802e-53
281.66,4.770e-8,1.374e-7,4.770e-8,2.481e-31,1.778e-53
281.68,6.270e-7,1.371e-7,6.270e-7,2.479e-31,1.778e-53
281.69,2.198e-6,1.370e-7,2.198e-6,2.477e-31,1.778e-53
281.71,2.522e-5,1.367e-7,2.522e-5,2.475e-31,1.777e-53
281.73,2.645e-4,1.364e-7,2.645e-4,2.472e-31,1.777e-53
281.74,8.280e-4,1.363e-7,8.280e-4,2.471e-31,1.777e-53
281.76,7.582e-3,1.360e-7,7.582e-3,2.469e-31,1.777e-53
281.78,6.342e-2,1.357e-7,6.342e-2,2.466e-31,1.777e-53
281.80,4.847e-1,1.354e-7,4.847e-1,2.464e-31,1.776e-53
281.81,1.295e+0,1.352e-7,1.295e+0,2.462e-31,1.776e-53
281.83,8.644e+0,1.349e-7,8.644e+0,2.460e-31,1.776e-53
281.85,5.270e+1,1.347e-7,5.270e+1,2.457e-31,1.776e-53
281.86,1.258e+2,1.345e-7,1.258e+2,2.456e-31,1.776e-53
281.88,6.696e+2,1.342e-7,6.696e+2,2.454e-31,1.776e-53
281.90,3.257e+3,1.339e-7,3.257e+3,2.451e-31,1.775e-53
281.91,6.943e+3,1.338e-7,6.943e+3,2.450e-31,1.775e-53
281.93,2.949e+4,1.335e-7,2.949e+4,2.447e-31,1.775e-53
281.95,1.144e+5,1.332e-7,1.144e+5,2.445e-31,1.775e-53
281.97,4.055e+5,1.329e-7,4.055e+5,2.442e-31,1.775e-53
281.98,7.380e+5,1.328e-7,7.380e+5,2.441e-31,1.775e-53
282.00,2.284e+6,1.325e-7,2.284e+6,2.438e-31,1.774e-53
282.02,6.459e+6,1.322e-7,6.459e+6,2.436e-31,1.774e-53
282.03,1.050e+7,1.320e-7,1.050e+7,2.435e-31,1.774e-53
282.05,2.592e+7,1.317e-7,2.592e+7,2.432e-31,1.774e-53
282.07,5.848e+7,1.314e-7,5.848e+7,2.430e-31,1.774e-53
282.08,8.490e+7,1.313e-7,8.490e+7,2.428e-31,1.774e-53
282.10,1.672e+8,1.310e-7,1.672e+8,2.426e-31,1.773e-53
282.12,3.009e+8,1.307e-7,3.009e+8,2.423e-31,1.773e-53
282.14,4.947e+8,1.304e-7,4.947e+8,2.421e-31,1.773e-53
282.15,6.132e+8,1.303e-7,6.132e+8,2.420e-31,1.773e-53
282.17,8.803e+8,1.300e-7,8.803e+8,2.417e-31,1.773e-53
282.19,1.154e+9,1.297e-7,1.154e+9,2.415e-31,1.772e-53
282.20,1.278e+9,1.296e-7,1.278e+9,2.413e-31,1.772e-53
282.22,1.464e+9,1.293e-7,1.464e+9,2.411e-31,1.772e-53
282.24,1.531e+9,1.290e-7,1.531e+9,2.408e-31,1.772e-53
282.25,1.514e+9,1.288e-7,1.514e+9,2.407e-31,1.772e-53
282.27,1.383e+9,1.285e-7,1.383e+9,2.404e-31,1.772e-53
282.29,1.154e+9,1.282e-7,1.154e+9,2.402e-31,1.771e-53
282.31,8.803e+8,1.279e-7,8.803e+8,2.399e-31,1.771e-53
282.32,7.431e+8,1.278e-7,7.431e+8,2.398e-31,1.771e-53
282.34,4.947e+8,1.275e-7,4.947e+8,2.396e-31,1.771e-53
282.36,3.009e+8,1.272e-7,3.009e+8,2.393e-31,1.771e-53
282.37,2.269e+8,1.271e-7,2.269e+8,2.392e-31,1.771e-53
282.39,1.205e+8,1.268e-7,1.205e+8,2.389e-31,1.770e-53
282.41,5.848e+7,1.265e-7,5.848e+7,2.387e-31,1.770e-53
282.42,3.938e+7,1.263e-7,3.938e+7,2.386e-31,1.770e-53
282.44,1.669e+7,1.261e-7,1.669e+7,2.383e-31,1.770e-53
282.46,6.459e+6,1.258e-7,6.459e+6,2.381e-31,1.770e-53
282.48,2.284e+6,1.255e-7,2.284e+6,2.378e-31,1.769e-53
282.49,1.313e+6,1.253e-7,1.313e+6,2.377e-31,1.769e-53
282.51,4.055e+5,1.250e-7,4.055e+5,2.374e-31,1.769e-53
282.53,1.144e+5,1.247e-7,1.144e+5,2.372e-31,1.769e-53
282.54,5.874e+4,1.246e-7,5.874e+4,2.371e-31,1.769e-53
282.56,1.447e+4,1.243e-7,1.447e+4,2.368e-31,1.769e-53
282.58,3.257e+3,1.240e-7,3.257e+3,2.366e-31,1.768e-53
282.59,1.494e+3,1.239e-7,1.494e+3,2.364e-31,1.768e-53
282.61,2.935e+2,1.236e-7,2.935e+2,2.362e-31,1.768e-53
282.63,5.270e+1,1.233e-7,5.270e+1,2.359e-31,1.768e-53
282.65,8.644e+0,1.230e-7,8.644e+0,2.357e-31,1.768e-53
282.66,3.384e+0,1.228e-7,3.384e+0,2.355e-31,1.768e-53
282.68,4.847e-1,1.226e-7,4.847e-1,2.353e-31,1.767e-53
282.70,6.342e-2,1.223e-7,6.342e-2,2.350e-31,1.767e-53
282.71,2.218e-2,1.221e-7,2.218e-2,2.349e-31,1.767e-53
282.73,2.534e-3,1.218e-7,2.534e-3,2.347e-31,1.767e-53
282.75,2.645e-4,1.215e-7,2.645e-4,2.344e-31,1.767e-53
282.76,8.261e-5,1.214e-7,8.261e-5,2.343e-31,1.767e-53
282.78,7.530e-6,1.211e-7,7.530e-6,2.340e-31,1.766e-53
282.80,6.270e-7,1.208e-7,6.270e-7,2.338e-31,1.766e-53
282.99,2.615e-6,1.180e-7,2.615e-6,2.314e-31,1.764e-53
283.00,9.265e-6,1.179e-7,9.265e-6,2.313e-31,1.764e-53
283.02,1.087e-4,1.176e-7,1.087e-4,2.310e-31,1.764e-53
283.04,1.166e-3,1.173e-7,1.166e-3,2.308e-31,1.764e-53
283.05,3.694e-3,1.172e-7,3.694e-3,2.306e-31,1.764e-53
283.07,3.465e-2,1.169e-7,3.465e-2,2.304e-31,1.763e-53
283.09,2.972e-1,1.166e-7,2.972e-1,2.301e-31,1.763e-53
283.10,8.415e-1,1.164e-7,8.415e-1,2.300e-31,1.763e-53
283.12,6.310e+0,1.161e-7,6.310e+0,2.298e-31,1.763e-53
283.14,4.327e+1,1.159e-7,4.327e+1,2.295e-31,1.763e-53
283.16,2.712e+2,1.156e-7,2.712e+2,2.293e-31,1.762e-53
283.17,6.567e+2,1.154e-7,6.567e+2,2.291e-31,1.762e-53
283.19,3.600e+3,1.151e-7,3.600e+3,2.289e-31,1.762e-53
283.21,1.804e+4,1.148e-7,1.804e+4,2.286e-31,1.762e-53
283.22,3.905e+4,1.147e-7,3.905e+4,2.285e-31,1.762e-53
283.24,1.711e+5,1.144e-7,1.711e+5,2.283e-31,1.762e-53
283.26,6.856e+5,1.141e-7,6.856e+5,2.280e-31,1.761e-53
283.27,1.327e+6,1.140e-7,1.327e+6,2.279e-31,1.761e-53
283.29,4.648e+6,1.137e-7,4.648e+6,2.276e-31,1.761e-53
283.31,1.489e+7,1.134e-7,1.489e+7,2.274e-31,1.761e-53
283.33,4.360e+7,1.131e-7,4.360e+7,2.271e-31,1.761e-53
283.34,7.215e+7,1.129e-7,7.215e+7,2.270e-31,1.761e-53
283.36,1.847e+8,1.126e-7,1.847e+8,2.267e-31,1.760e-53
283.38,4.325e+8,1.124e-7,4.325e+8,2.265e-31,1.760e-53
283.39,6.400e+8,1.122e-7,6.400e+8,2.264e-31,1.760e-53
283.41,1.310e+9,1.119e-7,1.310e+9,2.261e-31,1.760e-53
283.43,2.452e+9,1.116e-7,2.452e+9,2.259e-31,1.760e-53
283.44,3.243e+9,1.115e-7,3.243e+9,2.257e-31,1.760e-53
283.46,5.307e+9,1.112e-7,5.307e+9,2.255e-31,1.759e-53
283.48,7.941e+9,1.109e-7,7.941e+9,2.252e-31,1.759e-53
283.50,1.086e+10,1.106e-7,1.086e+10,2.250e-31,1.759e-53
283.51,1.229e+10,1.105e-7,1.229e+10,2.249e-31,1.759e-53
283.53,1.470e+10,1.102e-7,1.470e+10,2.246e-31,1.759e-53
283.55,1.607e+10,1.099e-7,1.607e+10,2.244e-31,1.758e-53
283.56,1.625e+10,1.097e-7,1.625e+10,2.242e-31,1.758e-53
283.58,1.554e+10,1.094e-7,1.554e+10,2.240e-31,1.758e-53
283.60,1.359e+10,1.091e-7,1.359e+10,2.237e-31,1.758e-53
283.61,1.229e+10,1.090e-7,1.229e+10,2.236e-31,1.758e-53
283.63,9.393e+9,1.087e-7,9.393e+9,2.234e-31,1.758e-53
283.65,6.565e+9,1.084e-7,6.565e+9,2.231e-31,1.757e-53
283.67,4.196e+9,1.081e-7,4.196e+9,2.229e-31,1.757e-53
283.68,3.243e+9,1.080e-7,3.243e+9,2.227e-31,1.757e-53
283.70,1.812e+9,1.077e-7,1.812e+9,2.225e-31,1.757e-53
283.72,9.261e+8,1.074e-7,9.261e+8,2.222e-31,1.757e-53
283.73,6.404e+8,1.073e-7,6.404e+8,2.221e-31,1.757e-53
283.75,2.872e+8,1.070e-7,2.872e+8,2.218e-31,1.756e-53
283.77,1.206e+8,1.067e-7,1.206e+8,2.216e-31,1.756e-53
283.78,7.854e+7,1.065e-7,7.854e+7,2.215e-31,1.756e-53
283.80,4.207e+7,1.062e-7,4.207e+7,2.212e-31,1.756e-53
283.82,4.649e+7,1.059e-7,4.649e+7,2.210e-31,1.756e-53
283.84,8.384e+7,1.057e-7,8.384e+7,2.207e-31,1.755e-53
283.85,1.163e+8,1.055e-7,1.163e+8,2.206e-31,1.755e-53
283.87,2.150e+8,1.052e-7,2.150e+8,2.203e-31,1.755e-53
283.89,3.669e+8,1.049e-7,3.669e+8,2.201e-31,1.755e-53
283.90,4.637e+8,1.048e-7,4.637e+8,2.200e-31,1.755e-53
283.92,6.929e+8,1.045e-7,6.929e+8,2.197e-31,1.755e-53
283.94,9.470e+8,1.042e-7,9.470e+8,2.195e-31,1.754e-53
283.95,1.071e+9,1.040e-7,1.071e+9,2.193e-31,1.754e-53
283.97,1.280e+9,1.038e-7,1.280e+9,2.191e-31,1.754e-53
283.99,1.399e+9,1.035e-7,1.399e+9,2.188e-31,1.754e-53
284.01,1.400e+9,1.032e-7,1.400e+9,2.186e-31,1.754e-53
284.02,1.354e+9,1.030e-7,1.354e+9,2.185e-31,1.754e-53
284.04,1.184e+9,1.027e-7,1.184e+9,2.182e-31,1.753e-53
284.06,9.494e+8,1.024e-7,9.494e+8,2.180e-31,1.753e-53
284.07,8.234e+8,1.023e-7,8.234e+8,2.178e-31,1.753e-53
284.09,5.856e+8,1.020e-7,5.856e+8,2.176e-31,1.753e-53
284.11,4.000e+8,1.017e-7,4.000e+8,2.173e-31,1.753e-53
284.12,3.362e+8,1.016e-7,3.362e+8,2.172e-31,1.752e-53
284.14,2.811e+8,1.013e-7,2.811e+8,2.169e-31,1.752e-53
284.16,3.420e+8,1.010e-7,3.420e+8,2.167e-31,1.752e-53
284.18,5.466e+8,1.007e-7,5.466e+8,2.164e-31,1.752e-53
284.19,7.120e+8,1.005e-7,7.120e+8,2.163e-31,1.752e-53
284.21,1.182e+9,1.003e-7,1.182e+9,2.161e-31,1.752e-53
284.23,1.833e+9,9.997e-8,1.833e+9,2.158e-31,1.751e-53
284.24,2.213e+9,9.982e-8,2.213e+9,2.157e-31,1.751e-53
284.26,3.020e+9,9.953e-8,3.020e+9,2.154e-31,1.751e-53
284.28,3.772e+9,9.924e-8,3.772e+9,2.152e-31,1.751e-53
284.29,4.078e+9,9.909e-8,4.078e+9,2.151e-31,1.751e-53
284.31,4.458e+9,9.880e-8,4.458e+9,2.148e-31,1.751e-53
284.33,4.458e+9,9.851e-8,4.458e+9,2.146e-31,1.750e-53
284.35,4.078e+9,9.822e-8,4.078e+9,2.143e-31,1.750e-53
284.36,3.772e+9,9.807e-8,3.772e+9,2.142e-31,1.750e-53
284.38,3.019e+9,9.778e-8,3.019e+9,2.139e-31,1.750e-53
284.40,2.211e+9,9.749e-8,2.211e+9,2.137e-31,1.750e-53
284.41,1.829e+9,9.734e-8,1.829e+9,2.136e-31,1.749e-53
284.43,1.172e+9,9.705e-8,1.172e+9,2.133e-31,1.749e-53
284.45,6.868e+8,9.676e-8,6.868e+8,2.131e-31,1.749e-53
284.46,5.085e+8,9.661e-8,5.085e+8,2.129e-31,1.749e-53
284.48,2.607e+8,9.632e-8,2.607e+8,2.127e-31,1.749e-53
284.50,1.223e+8,9.603e-8,1.223e+8,2.124e-31,1.749e-53
284.52,5.247e+7,9.574e-8,5.247e+7,2.122e-31,1.748e-53
284.53,3.324e+7,9.559e-8,3.324e+7,2.120e-31,1.748e-53
284.55,1.248e+7,9.530e-8,1.248e+7,2.118e-31,1.748e-53
284.57,4.286e+6,9.501e-8,4.286e+6,2.115e-31,1.748e-53
284.58,2.429e+6,9.487e-8,2.429e+6,2.114e-31,1.748e-53
284.60,7.305e+5,9.457e-8,7.305e+5,2.112e-31,1.748e-53
284.62,2.037e+5,9.428e-8,2.037e+5,2.109e-31,1.747e-53
284.63,1.085e+5,9.414e-8,1.085e+5,2.108e-31,1.747e-53
284.65,5.520e+4,9.385e-8,5.520e+4,2.105e-31,1.747e-53
284.67,1.323e+5,9.355e-8,1.323e+5,2.103e-31,1.747e-53
284.69,4.810e+5,9.326e-8,4.810e+5,2.100e-31,1.747e-53
284.70,9.030e+5,9.312e-8,9.030e+5,2.099e-31,1.746e-53
284.72,2.987e+6,9.283e-8,2.987e+6,2.097e-31,1.746e-53
284.74,9.047e+6,9.253e-8,9.047e+6,2.094e-31,1.746e-53
284.75,1.523e+7,9.239e-8,1.523e+7,2.093e-31,1.746e-53
284.77,4.038e+7,9.210e-8,4.038e+7,2.090e-31,1.746e-53
284.79,9.800e+7,9.181e-8,9.800e+7,2.088e-31,1.746e-53
284.80,1.477e+8,9.166e-8,1.477e+8,2.087e-31,1.745e-53
284.82,3.137e+8,9.137e-8,3.137e+8,2.084e-31,1.745e-53
284.84,6.100e+8,9.108e-8,6.100e+8,2.081e-31,1.745e-53
284.86,1.086e+9,9.079e-8,1.086e+9,2.079e-31,1.745e-53
284.87,1.401e+9,9.064e-8,1.401e+9,2.078e-31,1.745e-53
284.89,2.183e+9,9.035e-8,2.183e+9,2.075e-31,1.745e-53
284.91,3.113e+9,9.006e-8,3.113e+9,2.073e-31,1.744e-53
284.92,3.597e+9,8.991e-8,3.597e+9,2.071e-31,1.744e-53
284.94,4.495e+9,8.962e-8,4.495e+9,2.069e-31,1.744e-53
284.96,5.148e+9,8.933e-8,5.148e+9,2.066e-31,1.744e-53
284.97,5.334e+9,8.918e-8,5.334e+9,2.065e-31,1.744e-53
284.99,5.376e+9,8.889e-8,5.376e+9,2.063e-31,1.743e-53
285.01,4.996e+9,8.860e-8,4.996e+9,2.060e-31,1.743e-53
285.03,4.315e+9,8.831e-8,4.315e+9,2.058e-31,1.743e-53
285.04,3.917e+9,8.816e-8,3.917e+9,2.056e-31,1.743e-53
285.06,3.118e+9,8.787e-8,3.118e+9,2.054e-31,1.743e-53
285.08,2.428e+9,8.758e-8,2.428e+9,2.051e-31,1.743e-53
285.09,2.146e+9,8.743e-8,2.146e+9,2.050e-31,1.742e-53
285.11,1.713e+9,8.714e-8,1.713e+9,2.048e-31,1.742e-53
285.13,1.415e+9,8.685e-8,1.415e+9,2.045e-31,1.742e-53
285.14,1.297e+9,8.670e-8,1.297e+9,2.044e-31,1.742e-53
285.16,1.089e+9,8.641e-8,1.089e+9,2.041e-31,1.742e-53
285.18,8.876e+8,8.612e-8,8.876e+8,2.039e-31,1.742e-53
285.20,6.854e+8,8.583e-8,6.854e+8,2.036e-31,1.741e-53
285.21,5.870e+8,8.568e-8,5.870e+8,2.035e-31,1.741e-53
285.23,4.065e+8,8.539e-8,4.065e+8,2.032e-31,1.741e-53
285.25,2.594e+8,8.510e-8,2.594e+8,2.030e-31,1.741e-53
285.26,2.007e+8,8.496e-8,2.007e+8,2.029e-31,1.741e-53
285.28,1.126e+8,8.466e-8,1.126e+8,2.026e-31,1.740e-53
285.30,5.788e+7,8.437e-8,5.788e+7,2.024e-31,1.740e-53
285.31,4.016e+7,8.423e-8,4.016e+7,2.022e-31,1.740e-53
285.33,1.809e+7,8.394e-8,1.809e+7,2.020e-31,1.740e-53
285.35,7.464e+6,8.364e-8,7.464e+6,2.017e-31,1.740e-53
285.37,2.831e+6,8.335e-8,2.831e+6,2.015e-31,1.740e-53
285.38,1.703e+6,8.321e-8,1.703e+6,2.014e-31,1.739e-53
285.40,6.590e+5,8.292e-8,6.590e+5,2.011e-31,1.739e-53
285.42,5.170e+5,8.262e-8,5.170e+5,2.009e-31,1.739e-53
285.43,7.041e+5,8.248e-8,7.041e+5,2.007e-31,1.739e-53
285.45,1.807e+6,8.219e-8,1.807e+6,2.005e-31,1.739e-53
285.47,4.751e+6,8.190e-8,4.751e+6,2.002e-31,1.739e-53
285.48,7.498e+6,8.175e-8,7.498e+6,2.001e-31,1.738e-53
285.50,1.753e+7,8.146e-8,1.753e+7,1.999e-31,1.738e-53
285.52,3.767e+7,8.117e-8,3.767e+7,1.996e-31,1.738e-53
285.54,7.443e+7,8.088e-8,7.443e+7,1.994e-31,1.738e-53
285.55,1.014e+8,8.073e-8,1.014e+8,1.992e-31,1.738e-53
285.57,1.770e+8,8.044e-8,1.770e+8,1.990e-31,1.737e-53
285.59,2.849e+8,8.015e-8,2.849e+8,1.987e-31,1.737e-53
285.60,3.508e+8,8.000e-8,3.508e+8,1.986e-31,1.737e-53
285.62,5.016e+8,7.971e-8,5.016e+8,1.983e-31,1.737e-53
285.64,6.642e+8,7.942e-8,6.642e+8,1.981e-31,1.737e-53
285.65,7.430e+8,7.927e-8,7.430e+8,1.980e-31,1.737e-53
285.67,8.795e+8,7.898e-8,8.795e+8,1.977e-31,1.736e-53
285.69,9.682e+8,7.869e-8,9.682e+8,1.975e-31,1.736e-53
285.71,9.922e+8,7.840e-8,9.922e+8,1.972e-31,1.736e-53
285.72,9.780e+8,7.825e-8,9.780e+8,1.971e-31,1.736e-53
285.74,9.013e+8,7.796e-8,9.013e+8,1.968e-31,1.736e-53
285.76,7.736e+8,7.767e-8,7.736e+8,1.966e-31,1.736e-53
285.77,6.978e+8,7.752e-8,6.978e+8,1.965e-31,1.735e-53
285.79,5.377e+8,7.723e-8,5.377e+8,1.962e-31,1.735e-53
285.81,3.851e+8,7.694e-8,3.851e+8,1.960e-31,1.735e-53
285.82,3.171e+8,7.679e-8,3.171e+8,1.958e-31,1.735e-53
285.84,2.043e+8,7.650e-8,2.043e+8,1.956e-31,1.735e-53
285.86,1.256e+8,7.621e-8,1.256e+8,1.953e-31,1.734e-53
285.88,8.151e+7,7.592e-8,8.151e+7,1.951e-31,1.734e-53
285.89,7.240e+7,7.577e-8,7.240e+7,1.950e-31,1.734e-53
285.91,8.190e+7,7.548e-8,8.190e+7,1.947e-31,1.734e-53
285.93,1.355e+8,7.519e-8,1.355e+8,1.944e-31,1.734e-53
285.94,1.829e+8,7.505e-8,1.829e+8,1.943e-31,1.734e-53
285.96,3.292e+8,7.475e-8,3.292e+8,1.941e-31,1.733e-53
285.98,5.551e+8,7.446e-8,5.551e+8,1.938e-31,1.733e-53
285.99,6.990e+8,7.432e-8,6.990e+8,1.937e-31,1.733e-53
286.01,1.040e+9,7.403e-8,1.040e+9,1.934e-31,1.733e-53
286.03,1.420e+9,7.373e-8,1.420e+9,1.932e-31,1.733e-53
286.05,1.785e+9,7.344e-8,1.785e+9,1.929e-31,1.732e-53
286.06,1.941e+9,7.330e-8,1.941e+9,1.928e-31,1.732e-53
286.08,2.174e+9,7.301e-8,2.174e+9,1.926e-31,1.732e-53
286.10,2.289e+9,7.271e-8,2.289e+9,1.923e-31,1.732e-53
286.11,2.311e+9,7.257e-8,2.311e+9,1.922e-31,1.732e-53
286.13,2.324e+9,7.228e-8,2.324e+9,1.919e-31,1.732e-53
286.15,2.371e+9,7.199e-8,2.371e+9,1.917e-31,1.731e-53
286.16,2.433e+9,7.184e-8,2.433e+9,1.916e-31,1.731e-53
286.18,2.658e+9,7.155e-8,2.658e+9,1.913e-31,1.731e-53
286.20,3.000e+9,7.126e-8,3.000e+9,1.911e-31,1.731e-53
286.22,3.374e+9,7.097e-8,3.374e+9,1.908e-31,1.731e-53
286.23,3.534e+9,7.082e-8,3.534e+9,1.907e-31,1.731e-53
286.25,3.719e+9,7.053e-8,3.719e+9,1.904e-31,1.730e-53
286.27,3.653e+9,7.024e-8,3.653e+9,1.902e-31,1.730e-53
286.28,3.517e+9,7.009e-8,3.517e+9,1.901e-31,1.730e-53
286.30,3.064e+9,6.980e-8,3.064e+9,1.898e-31,1.730e-53
286.32,2.453e+9,6.951e-8,2.453e+9,1.895e-31,1.730e-53
286.33,2.125e+9,6.936e-8,2.125e+9,1.894e-31,1.730e-53
286.35,1.494e+9,6.907e-8,1.494e+9,1.892e-31,1.729e-53
286.37,9.625e+8,6.878e-8,9.625e+8,1.889e-31,1.729e-53
286.39,5.686e+8,6.849e-8,5.686e+8,1.887e-31,1.729e-53
286.40,4.234e+8,6.834e-8,4.234e+8,1.885e-31,1.729e-53
286.42,2.223e+8,6.805e-8,2.223e+8,1.883e-31,1.729e-53
286.44,1.149e+8,6.776e-8,1.149e+8,1.880e-31,1.728e-53
286.45,8.769e+7,6.761e-8,8.769e+7,1.879e-31,1.728e-53
286.47,7.606e+7,6.732e-8,7.606e+7,1.877e-31,1.728e-53
286.49,1.209e+8,6.703e-8,1.209e+8,1.874e-31,1.728e-53
286.50,1.688e+8,6.688e-8,1.688e+8,1.873e-31,1.728e-53
286.52,3.335e+8,6.659e-8,3.335e+8,1.870e-31,1.728e-53
286.54,6.222e+8,6.630e-8,6.222e+8,1.868e-31,1.727e-53
286.56,1.072e+9,6.601e-8,1.072e+9,1.865e-31,1.727e-53
286.57,1.365e+9,6.586e-8,1.365e+9,1.864e-31,1.727e-53
286.59,2.082e+9,6.557e-8,2.082e+9,1.862e-31,1.727e-53
286.61,2.931e+9,7.559e-7,2.931e+9,1.859e-31,1.727e-53
286.62,3.377e+9,2.484e-6,3.377e+9,1.858e-31,1.727e-53
286.64,4.233e+9,2.512e-5,4.233e+9,1.855e-31,1.726e-53
286.66,4.929e+9,2.328e-4,4.929e+9,1.853e-31,1.726e-53
286.67,5.180e+9,6.857e-4,5.180e+9,1.851e-31,1.726e-53
286.69,5.436e+9,5.575e-3,5.436e+9,1.849e-31,1.726e-53
286.71,5.348e+9,4.153e-2,5.348e+9,1.846e-31,1.726e-53
286.73,4.950e+9,2.835e-1,4.950e+9,1.844e-31,1.725e-53
286.74,4.659e+9,7.169e-1,4.659e+9,1.843e-31,1.725e-53
286.76,3.956e+9,4.294e+0,3.956e+9,1.840e-31,1.725e-53
286.78,3.174e+9,2.356e+1,3.174e+9,1.838e-31,1.725e-53
286.79,2.784e+9,5.342e+1,2.784e+9,1.836e-31,1.725e-53
286.81,2.052e+9,2.572e+2,2.052e+9,1.834e-31,1.725e-53
286.83,1.430e+9,1.135e+3,1.430e+9,1.831e-31,1.724e-53
286.84,1.172e+9,2.307e+3,1.172e+9,1.830e-31,1.724e-53
286.86,7.716e+8,8.928e+3,7.715e+8,1.828e-31,1.724e-53
286.88,5.287e+8,3.166e+4,5.286e+8,1.825e-31,1.724e-53
286.90,4.366e+8,1.029e+5,4.365e+8,1.823e-31,1.724e-53
286.91,4.435e+8,1.796e+5,4.433e+8,1.821e-31,1.724e-53
286.93,5.528e+8,5.120e+5,5.523e+8,1.819e-31,1.723e-53
286.95,7.697e+8,1.338e+6,7.683e+8,1.816e-31,1.723e-53
286.96,9.077e+8,2.093e+6,9.057e+8,1.815e-31,1.723e-53
286.98,1.213e+9,4.797e+6,1.208e+9,1.813e-31,1.723e-53
287.00,1.505e+9,1.008e+7,1.495e+9,1.810e-31,1.723e-53
287.01,1.626e+9,1.413e+7,1.612e+9,1.809e-31,1.723e-53
287.03,1.784e+9,2.604e+7,1.758e+9,1.806e-31,1.722e-53
287.05,1.802e+9,4.397e+7,1.758e+9,1.804e-31,1.722e-53
287.07,1.678e+9,6.803e+7,1.610e+9,1.801e-31,1.722e-53
287.08,1.574e+9,8.190e+7,1.492e+9,1.800e-31,1.722e-53
287.10,1.310e+9,1.112e+8,1.199e+9,1.797e-31,1.722e-53
287.12,1.022e+9,1.383e+8,8.833e+8,1.795e-31,1.721e-53
287.13,8.832e+8,1.493e+8,7.339e+8,1.794e-31,1.721e-53
287.15,6.380e+8,1.629e+8,4.751e+8,1.791e-31,1.721e-53
287.17,4.468e+8,1.629e+8,2.839e+8,1.789e-31,1.721e-53
287.18,3.718e+8,1.577e+8,2.141e+8,1.787e-31,1.721e-53
287.20,2.588e+8,1.383e+8,1.205e+8,1.785e-31,1.721e-53
287.22,1.881e+8,1.112e+8,7.697e+7,1.782e-31,1.720e-53
287.24,1.532e+8,8.190e+7,7.129e+7,1.780e-31,1.720e-53
287.25,1.479e+8,6.803e+7,7.986e+7,1.779e-31,1.720e-53
287.27,1.600e+8,4.397e+7,1.160e+8,1.776e-31,1.720e-53
287.29,1.988e+8,2.604e+7,1.728e+8,1.774e-31,1.720e-53
287.30,2.261e+8,1.939e+7,2.067e+8,1.772e-31,1.720e-53
