Wavelength (nm),Sum(calc),Cr I (6.2e-2),Cr II (9.4e-1),Cr IV (5.1e-14),Cr V (3.3e-33)
288.31,8.616e+6,3.135e+1,8.616e+6,3.739e-28,4.141e-47
288.32,5.289e+6,3.158e+1,5.289e+6,3.736e-28,4.141e-47
288.34,1.868e+6,1.113e+2,1.868e+6,3.730e-28,4.141e-47
288.36,6.051e+5,4.974e+2,6.046e+5,3.725e-28,4.140e-47
288.37,3.340e+5,1.025e+3,3.330e+5,3.722e-28,4.140e-47
288.39,9.874e+4,4.083e+3,9.465e+4,3.716e-28,4.139e-47
288.41,3.959e+4,1.492e+4,2.467e+4,3.710e-28,4.139e-47
288.43,5.590e+4,5.000e+4,5.895e+3,3.705e-28,4.138e-47
288.44,9.141e+4,8.862e+4,2.789e+3,3.702e-28,4.138e-47
288.46,2.615e+5,2.609e+5,5.853e+2,3.696e-28,4.138e-47
288.48,7.047e+5,7.046e+5,1.126e+2,3.691e-28,4.137e-47
288.49,1.121e+6,1.121e+6,4.780e+1,3.688e-28,4.137e-47
288.51,2.659e+6,2.659e+6,8.074e+0,3.682e-28,4.136e-47
288.53,5.786e+6,5.786e+6,1.250e+0,3.676e-28,4.136e-47
288.54,8.263e+6,8.263e+6,4.763e-1,3.673e-28,4.135e-47
288.56,1.580e+7,1.580e+7,6.476e-2,3.668e-28,4.135e-47
288.58,2.770e+7,2.770e+7,8.074e-3,3.662e-28,4.134e-47
288.60,4.454e+7,4.454e+7,9.229e-4,3.656e-28,4.134e-47
288.61,5.469e+7,5.469e+7,3.020e-4,3.653e-28,4.134e-47
288.63,7.728e+7,7.728e+7,3.031e-5,3.648e-28,4.133e-47
288.65,1.002e+8,1.002e+8,2.790e-6,3.642e-28,4.133e-47
288.66,1.105e+8,1.105e+8,8.191e-7,3.639e-28,4.132e-47
288.68,1.262e+8,1.262e+8,7.952e-7,3.633e-28,4.132e-47
288.70,1.329e+8,1.329e+8,7.712e-7,3.628e-28,4.131e-47
288.71,1.326e+8,1.326e+8,7.593e-7,3.625e-28,4.131e-47
288.73,1.262e+8,1.262e+8,7.353e-7,3.619e-28,4.131e-47
288.75,1.165e+8,1.165e+8,7.114e-7,3.614e-28,4.130e-47
288.77,1.114e+8,1.114e+8,6.874e-7,3.608e-28,4.130e-47
288.78,1.134e+8,1.134e+8,6.754e-7,3.605e-28,4.129e-47
288.80,1.318e+8,1.318e+8,6.515e-7,3.599e-28,4.129e-47
288.82,1.742e+8,1.742e+8,6.275e-7,3.594e-28,4.128e-47
288.83,2.049e+8,2.049e+8,6.156e-7,3.591e-28,4.128e-47
288.85,2.824e+8,2.824e+8,5.916e-7,3.585e-28,4.128e-47
288.87,3.721e+8,3.721e+8,5.677e-7,3.579e-28,4.127e-47
288.88,4.164e+8,4.164e+8,5.557e-7,3.576e-28,4.127e-47
288.90,4.918e+8,4.918e+8,5.317e-7,3.571e-28,4.126e-47
288.92,5.349e+8,5.349e+8,5.078e-7,3.565e-28,4.126e-47
288.94,5.344e+8,5.344e+8,4.838e-7,3.559e-28,4.125e-47
288.95,5.173e+8,5.173e+8,4.719e-7,3.556e-28,4.125e-47
288.97,4.545e+8,4.545e+8,4.479e-7,3.551e-28,4.125e-47
288.99,3.663e+8,3.663e+8,4.240e-7,3.545e-28,4.124e-47
289.00,3.184e+8,3.184e+8,4.120e-7,3.542e-28,4.124e-47
289.02,2.255e+8,2.255e+8,3.880e-7,3.537e-28,4.123e-47
289.04,1.465e+8,1.465e+8,3.641e-7,3.531e-28,4.123e-47
289.05,1.144e+8,1.144e+8,3.521e-7,3.528e-28,4.123e-47
289.07,6.550e+7,6.550e+7,3.281e-7,3.522e-28,4.122e-47
289.09,3.487e+7,3.487e+7,3.042e-7,3.517e-28,4.122e-47
289.10,2.510e+7,2.510e+7,2.922e-7,3.514e-28,4.121e-47
289.12,1.401e+7,1.401e+7,2.683e-7,3.508e-28,4.121e-47
289.14,1.173e+7,1.173e+7,2.443e-7,3.502e-28,4.120e-47
289.16,1.717e+7,1.717e+7,2.204e-7,3.497e-28,4.120e-47
289.17,2.302e+7,2.302e+7,2.084e-7,3.494e-28,4.120e-47
289.19,4.228e+7,4.228e+7,1.844e-7,3.488e-28,4.119e-47
289.21,7.369e+7,7.369e+7,1.605e-7,3.482e-28,4.119e-47
289.22,9.451e+7,9.451e+7,1.485e-7,3.479e-28,4.118e-47
289.24,1.462e+8,1.462e+8,1.246e-7,3.474e-28,4.118e-47
289.26,2.082e+8,2.082e+8,1.006e-7,3.468e-28,4.117e-47
289.27,2.409e+8,2.409e+8,3.524e-7,3.465e-28,4.117e-47
289.29,3.038e+8,3.038e+8,4.053e-6,3.459e-28,4.117e-47
289.31,3.542e+8,3.542e+8,4.278e-5,3.454e-28,4.116e-47
289.33,3.829e+8,3.829e+8,4.145e-4,3.448e-28,4.116e-47
289.34,3.874e+8,3.874e+8,1.249e-3,3.445e-28,4.115e-47
289.36,3.768e+8,3.768e+8,1.065e-2,3.440e-28,4.115e-47
289.38,3.436e+8,3.436e+8,8.326e-2,3.434e-28,4.114e-47
289.39,3.209e+8,3.209e+8,2.255e-1,3.431e-28,4.114e-47
289.41,2.685e+8,2.685e+8,1.551e+0,3.425e-28,4.114e-47
289.43,2.135e+8,2.135e+8,9.789e+0,3.420e-28,4.113e-47
289.44,1.869e+8,1.869e+8,2.382e+1,3.417e-28,4.113e-47
289.46,1.386e+8,1.386e+8,1.322e+2,3.411e-28,4.112e-47
289.48,9.873e+7,9.873e+7,6.736e+2,3.405e-28,4.112e-47
289.50,6.886e+7,6.886e+7,3.150e+3,3.400e-28,4.111e-47
289.51,5.791e+7,5.791e+7,6.597e+3,3.397e-28,4.111e-47
289.53,4.422e+7,4.420e+7,2.713e+4,3.391e-28,4.111e-47
289.55,4.149e+7,4.138e+7,1.024e+5,3.385e-28,4.110e-47
289.56,4.412e+7,4.393e+7,1.927e+5,3.382e-28,4.110e-47
289.58,5.680e+7,5.616e+7,6.396e+5,3.377e-28,4.109e-47
289.60,7.793e+7,7.598e+7,1.949e+6,3.371e-28,4.109e-47
289.61,9.095e+7,8.765e+7,3.294e+6,3.368e-28,4.109e-47
289.63,1.204e+8,1.116e+8,8.825e+6,3.363e-28,4.108e-47
289.65,1.535e+8,1.318e+8,2.170e+7,3.357e-28,4.108e-47
289.67,1.923e+8,1.433e+8,4.899e+7,3.351e-28,4.107e-47
289.68,2.161e+8,1.449e+8,7.127e+7,3.348e-28,4.107e-47
289.70,2.804e+8,1.389e+8,1.415e+8,3.343e-28,4.106e-47
289.72,3.803e+8,1.225e+8,2.577e+8,3.337e-28,4.106e-47
289.73,4.485e+8,1.116e+8,3.369e+8,3.334e-28,4.106e-47
289.75,6.273e+8,8.756e+7,5.398e+8,3.328e-28,4.105e-47
289.77,8.584e+8,6.468e+7,7.938e+8,3.323e-28,4.105e-47
289.78,9.871e+8,5.493e+7,9.321e+8,3.320e-28,4.104e-47
289.80,1.246e+9,4.035e+7,1.205e+9,3.314e-28,4.104e-47
289.82,1.464e+9,3.284e+7,1.431e+9,3.308e-28,4.103e-47
289.84,1.590e+9,3.158e+7,1.559e+9,3.303e-28,4.103e-47
289.85,1.608e+9,3.269e+7,1.576e+9,3.300e-28,4.103e-47
289.87,1.546e+9,3.685e+7,1.509e+9,3.294e-28,4.102e-47
289.89,1.369e+9,4.144e+7,1.327e+9,3.288e-28,4.102e-47
289.90,1.249e+9,4.317e+7,1.205e+9,3.286e-28,4.101e-47
289.92,9.767e+8,4.452e+7,9.321e+8,3.280e-28,4.101e-47
289.94,7.041e+8,4.247e+7,6.616e+8,3.274e-28,4.100e-47
289.95,5.800e+8,4.022e+7,5.398e+8,3.271e-28,4.100e-47
289.97,3.708e+8,3.385e+7,3.369e+8,3.266e-28,4.100e-47
289.99,2.192e+8,2.617e+7,1.930e+8,3.260e-28,4.099e-47
290.01,1.201e+8,1.858e+7,1.015e+8,3.254e-28,4.099e-47
290.02,8.643e+7,1.516e+7,7.127e+7,3.251e-28,4.098e-47
290.04,4.242e+7,9.463e+6,3.296e+7,3.246e-28,4.098e-47
290.06,1.941e+7,5.423e+6,1.399e+7,3.240e-28,4.097e-47
290.07,1.280e+7,3.975e+6,8.825e+6,3.237e-28,4.097e-47
290.09,5.297e+6,2.003e+6,3.294e+6,3.231e-28,4.097e-47
290.11,2.055e+6,9.267e+5,1.128e+6,3.226e-28,4.096e-47
290.12,1.250e+6,6.103e+5,6.396e+5,3.223e-28,4.096e-47
290.14,4.410e+5,2.483e+5,1.927e+5,3.217e-28,4.095e-47
290.16,1.460e+5,9.272e+4,5.328e+4,3.211e-28,4.095e-47
290.18,4.536e+4,3.184e+4,1.352e+4,3.206e-28,4.094e-47
290.19,2.474e+4,1.814e+4,6.597e+3,3.203e-28,4.094e-47
290.21,7.474e+3,6.001e+3,1.472e+3,3.197e-28,4.094e-47
290.23,4.136e+3,3.835e+3,3.016e+2,3.191e-28,4.093e-47
290.24,5.462e+3,5.330e+3,1.322e+2,3.189e-28,4.093e-47
290.26,1.662e+4,1.659e+4,2.382e+1,3.183e-28,4.092e-47
290.28,5.420e+4,5.419e+4,3.938e+0,3.177e-28,4.092e-47
290.29,9.530e+4,9.530e+4,1.551e+0,3.174e-28,4.092e-47
290.31,2.767e+5,2.767e+5,2.255e-1,3.169e-28,4.091e-47
290.33,7.379e+5,7.379e+5,3.009e-2,3.163e-28,4.091e-47
290.35,1.807e+6,1.807e+6,3.687e-3,3.157e-28,4.090e-47
290.36,2.738e+6,2.738e+6,1.249e-3,3.154e-28,4.090e-47
290.38,5.900e+6,5.900e+6,1.346e-4,3.149e-28,4.089e-47
290.40,1.167e+7,1.167e+7,1.331e-5,3.143e-28,4.089e-47
290.41,1.590e+7,1.590e+7,4.053e-6,3.140e-28,4.089e-47
290.43,2.768e+7,2.768e+7,3.524e-7,3.134e-28,4.088e-47
290.45,4.425e+7,4.425e+7,3.483e-7,3.129e-28,4.088e-47
290.46,5.419e+7,5.419e+7,3.463e-7,3.126e-28,4.087e-47
290.48,7.622e+7,7.622e+7,3.422e-7,3.120e-28,4.087e-47
290.50,9.844e+7,9.844e+7,3.382e-7,3.114e-28,4.086e-47
290.52,1.168e+8,1.168e+8,3.341e-7,3.109e-28,4.086e-47
290.53,1.231e+8,1.231e+8,3.321e-7,3.106e-28,4.086e-47
290.55,1.285e+8,1.285e+8,3.280e-7,3.100e-28,4.085e-47
290.57,1.231e+8,1.231e+8,3.240e-7,3.094e-28,4.085e-47
290.58,1.168e+8,1.168e+8,3.219e-7,3.092e-28,4.084e-47
290.60,9.845e+7,9.845e+7,3.179e-7,3.086e-28,4.084e-47
290.62,7.625e+7,7.625e+7,3.138e-7,3.080e-28,4.083e-47
290.63,6.500e+7,6.500e+7,3.118e-7,3.077e-28,4.083e-47
290.65,4.440e+7,4.440e+7,3.077e-7,3.072e-28,4.083e-47
290.67,2.812e+7,2.812e+7,3.037e-7,3.066e-28,4.082e-47
290.69,1.706e+7,1.706e+7,2.996e-7,3.060e-28,4.082e-47
290.70,1.350e+7,1.350e+7,2.976e-7,3.057e-28,4.081e-47
290.72,1.018e+7,1.018e+7,2.935e-7,3.052e-28,4.081e-47
290.74,1.195e+7,1.195e+7,2.895e-7,3.046e-28,4.080e-47
290.75,1.489e+7,1.489e+7,2.874e-7,3.043e-28,4.080e-47
290.77,2.551e+7,2.551e+7,2.834e-7,3.037e-28,4.080e-47
290.79,4.334e+7,4.334e+7,2.793e-7,3.032e-28,4.079e-47
290.80,5.518e+7,5.518e+7,2.773e-7,3.029e-28,4.079e-47
290.82,8.428e+7,8.428e+7,2.732e-7,3.023e-28,4.078e-47
290.84,1.185e+8,1.185e+8,2.692e-7,3.017e-28,4.078e-47
290.86,1.534e+8,1.534e+8,2.651e-7,3.012e-28,4.077e-47
290.87,1.693e+8,1.693e+8,2.631e-7,3.009e-28,4.077e-47
290.89,1.941e+8,1.941e+8,2.590e-7,3.003e-28,4.077e-47
290.91,2.067e+8,2.067e+8,2.550e-7,2.997e-28,4.076e-47
290.92,2.082e+8,2.082e+8,2.529e-7,2.995e-28,4.076e-47
290.94,2.037e+8,2.037e+8,2.489e-7,2.989e-28,4.075e-47
290.96,1.951e+8,1.951e+8,2.448e-7,2.983e-28,4.075e-47
290.97,1.920e+8,1.920e+8,2.428e-7,2.980e-28,4.074e-47
290.99,1.936e+8,1.936e+8,2.387e-7,2.975e-28,4.074e-47
291.01,2.095e+8,2.095e+8,2.347e-7,2.969e-28,4.073e-47
291.03,2.395e+8,2.395e+8,2.306e-7,2.963e-28,4.073e-47
291.04,2.579e+8,2.579e+8,2.286e-7,2.960e-28,4.073e-47
291.06,2.953e+8,2.953e+8,2.245e-7,2.955e-28,4.072e-47
291.08,3.234e+8,3.234e+8,2.205e-7,2.949e-28,4.072e-47
291.09,3.307e+8,3.307e+8,2.184e-7,2.946e-28,4.071e-47
291.11,3.274e+8,3.274e+8,2.144e-7,2.940e-28,4.071e-47
291.13,3.001e+8,3.001e+8,2.103e-7,2.935e-28,4.070e-47
291.14,2.788e+8,2.788e+8,2.083e-7,2.932e-28,4.070e-47
291.16,2.263e+8,2.263e+8,2.042e-7,2.926e-28,4.070e-47
291.18,1.692e+8,1.692e+8,2.002e-7,2.920e-28,4.069e-47
291.20,1.164e+8,1.164e+8,1.961e-7,2.915e-28,4.069e-47
291.21,9.361e+7,9.361e+7,1.941e-7,2.912e-28,4.068e-47
291.23,5.686e+7,5.686e+7,1.900e-7,2.906e-28,4.068e-47
291.25,3.178e+7,3.178e+7,1.860e-7,2.900e-28,4.067e-47
291.26,2.303e+7,2.303e+7,1.839e-7,2.898e-28,4.067e-47
291.28,1.136e+7,1.136e+7,1.799e-7,2.892e-28,4.067e-47
291.30,5.154e+6,5.154e+6,1.758e-7,2.886e-28,4.066e-47
291.31,3.365e+6,3.365e+6,1.738e-7,2.883e-28,4.066e-47
291.33,1.347e+6,1.347e+6,1.697e-7,2.878e-28,4.065e-47
291.35,4.962e+5,4.962e+5,1.657e-7,2.872e-28,4.065e-47
291.37,1.681e+5,1.681e+5,1.616e-7,2.866e-28,4.064e-47
291.38,9.479e+4,9.479e+4,1.596e-7,2.863e-28,4.064e-47
291.40,2.832e+4,2.832e+4,1.555e-7,2.858e-28,4.064e-47
291.42,7.782e+3,7.782e+3,1.515e-7,2.852e-28,4.063e-47
291.43,3.953e+3,3.953e+3,1.495e-7,2.849e-28,4.063e-47
291.45,9.579e+2,9.579e+2,1.454e-7,2.843e-28,4.062e-47
291.47,2.134e+2,2.134e+2,1.413e-7,2.838e-28,4.062e-47
291.48,9.762e+1,9.762e+1,1.393e-7,2.835e-28,4.062e-47
291.50,1.918e+1,1.918e+1,1.352e-7,2.829e-28,4.061e-47
291.52,3.464e+0,3.464e+0,1.312e-7,2.823e-28,4.061e-47
291.54,5.751e-1,5.751e-1,1.271e-7,2.818e-28,4.060e-47
291.55,2.271e-1,2.271e-1,1.251e-7,2.815e-28,4.060e-47
291.57,3.323e-2,3.323e-2,1.210e-7,2.809e-28,4.059e-47
291.59,4.471e-3,4.471e-3,1.170e-7,2.804e-28,4.059e-47
291.60,1.589e-3,1.589e-3,4.016e-7,2.801e-28,4.059e-47
291.62,1.928e-4,1.884e-4,4.443e-6,2.795e-28,4.058e-47
291.64,6.571e-5,2.052e-5,4.518e-5,2.789e-28,4.058e-47
291.65,1.462e-4,6.564e-6,1.396e-4,2.786e-28,4.057e-47
291.67,1.251e-3,6.302e-7,1.251e-3,2.781e-28,4.057e-47
291.69,1.030e-2,5.159e-8,1.030e-2,2.775e-28,4.056e-47
291.71,7.798e-2,4.208e-9,7.798e-2,2.769e-28,4.056e-47
291.72,2.079e-1,4.282e-9,2.079e-1,2.766e-28,4.056e-47
291.74,1.386e+0,4.431e-9,1.386e+0,2.761e-28,4.055e-47
291.76,8.499e+0,4.579e-9,8.499e+0,2.755e-28,4.055e-47
291.77,2.039e+1,4.653e-9,2.039e+1,2.752e-28,4.054e-47
291.79,1.101e+2,4.801e-9,1.101e+2,2.746e-28,4.054e-47
291.81,5.469e+2,4.950e-9,5.469e+2,2.741e-28,4.053e-47
291.82,1.181e+3,5.024e-9,1.181e+3,2.738e-28,4.053e-47
291.84,5.166e+3,5.172e-9,5.166e+3,2.732e-28,4.053e-47
291.86,2.077e+4,5.320e-9,2.077e+4,2.727e-28,4.052e-47
291.88,7.677e+4,5.469e-9,7.677e+4,2.721e-28,4.052e-47
291.89,1.430e+5,5.543e-9,1.430e+5,2.718e-28,4.051e-47
291.91,4.657e+5,5.691e-9,4.657e+5,2.712e-28,4.051e-47
291.93,1.394e+6,5.839e-9,1.394e+6,2.707e-28,4.050e-47
291.94,2.337e+6,5.914e-9,2.337e+6,2.704e-28,4.050e-47
291.96,6.164e+6,6.062e-9,6.164e+6,2.698e-28,4.050e-47
291.98,1.494e+7,6.210e-9,1.494e+7,2.692e-28,4.049e-47
291.99,2.254e+7,6.284e-9,2.254e+7,2.689e-28,4.049e-47
292.01,4.816e+7,6.433e-9,4.816e+7,2.684e-28,4.048e-47
292.03,9.456e+7,6.581e-9,9.456e+7,2.678e-28,4.048e-47
292.05,1.706e+8,6.729e-9,1.706e+8,2.672e-28,4.047e-47
292.06,2.221e+8,6.803e-9,2.221e+8,2.669e-28,4.047e-47
292.08,3.532e+8,6.952e-9,3.532e+8,2.664e-28,4.047e-47
292.10,5.162e+8,7.100e-9,5.162e+8,2.658e-28,4.046e-47
292.11,6.046e+8,7.174e-9,6.046e+8,2.655e-28,4.046e-47
292.13,7.787e+8,7.322e-9,7.787e+8,2.650e-28,4.045e-47
292.15,9.218e+8,7.471e-9,9.218e+8,2.644e-28,4.045e-47
292.16,9.717e+8,7.545e-9,9.717e+8,2.641e-28,4.045e-47
292.18,1.014e+9,7.693e-9,1.014e+9,2.635e-28,4.044e-47
292.20,9.717e+8,7.842e-9,9.717e+8,2.630e-28,4.044e-47
292.22,8.562e+8,7.990e-9,8.562e+8,2.624e-28,4.043e-47
292.23,7.787e+8,8.064e-9,7.787e+8,2.621e-28,4.043e-47
292.25,6.046e+8,8.212e-9,6.046e+8,2.615e-28,4.042e-47
292.27,4.315e+8,8.361e-9,4.315e+8,2.610e-28,4.042e-47
292.28,3.532e+8,8.435e-9,3.532e+8,2.607e-28,4.042e-47
292.30,2.221e+8,8.583e-9,2.221e+8,2.601e-28,4.041e-47
292.32,1.284e+8,8.731e-9,1.284e+8,2.595e-28,4.041e-47
292.33,9.456e+7,8.806e-9,9.456e+7,2.592e-28,4.040e-47
292.35,4.816e+7,8.954e-9,4.816e+7,2.587e-28,4.040e-47
292.37,2.254e+7,9.102e-9,2.254e+7,2.581e-28,4.039e-47
292.39,9.699e+6,9.250e-9,9.699e+6,2.575e-28,4.039e-47
292.40,6.164e+6,9.325e-9,6.164e+6,2.573e-28,4.039e-47
292.42,2.337e+6,9.473e-9,2.337e+6,2.567e-28,4.038e-47
292.44,8.143e+5,9.621e-9,8.143e+5,2.561e-28,4.038e-47
292.45,4.657e+5,9.695e-9,4.657e+5,2.558e-28,4.037e-47
292.47,1.430e+5,9.844e-9,1.430e+5,2.553e-28,4.037e-47
292.49,4.036e+4,9.992e-9,4.036e+4,2.547e-28,4.036e-47
292.50,2.077e+4,1.007e-8,2.077e+4,2.544e-28,4.036e-47
292.52,5.166e+3,1.021e-8,5.166e+3,2.538e-28,4.036e-47
292.54,1.181e+3,1.036e-8,1.181e+3,2.533e-28,4.035e-47
292.56,2.480e+2,1.051e-8,2.480e+2,2.527e-28,4.035e-47
292.57,1.101e+2,1.059e-8,1.101e+2,2.524e-28,4.034e-47
292.59,2.040e+1,1.073e-8,2.040e+1,2.518e-28,4.034e-47
292.61,3.522e+0,1.088e-8,3.522e+0,2.513e-28,4.033e-47
292.62,1.525e+0,1.096e-8,1.525e+0,2.510e-28,4.033e-47
292.64,1.124e+0,1.110e-8,1.124e+0,2.504e-28,4.033e-47
292.66,5.584e+0,1.125e-8,5.584e+0,2.498e-28,4.032e-47
292.67,1.327e+1,1.133e-8,1.327e+1,2.495e-28,4.032e-47
292.69,7.087e+1,1.147e-8,7.087e+1,2.490e-28,4.031e-47
292.71,3.484e+2,1.162e-8,3.484e+2,2.484e-28,4.031e-47
292.73,1.575e+3,1.177e-8,1.575e+3,2.478e-28,4.030e-47
292.74,3.246e+3,1.185e-8,3.246e+3,2.476e-28,4.030e-47
292.76,1.294e+4,1.199e-8,1.294e+4,2.470e-28,4.030e-47
292.78,4.745e+4,1.214e-8,4.745e+4,2.464e-28,4.029e-47
292.79,8.804e+4,1.222e-8,8.804e+4,2.461e-28,4.029e-47
292.81,2.846e+5,1.236e-8,2.846e+5,2.456e-28,4.028e-47
292.83,8.463e+5,1.251e-8,8.463e+5,2.450e-28,4.028e-47
292.84,1.414e+6,1.259e-8,1.414e+6,2.447e-28,4.028e-47
292.86,3.708e+6,1.274e-8,3.708e+6,2.441e-28,4.027e-47
292.88,8.940e+6,1.288e-8,8.940e+6,2.436e-28,4.027e-47
292.90,1.982e+7,1.303e-8,1.982e+7,2.430e-28,4.026e-47
292.91,2.861e+7,1.311e-8,2.861e+7,2.427e-28,4.026e-47
292.93,5.593e+7,1.325e-8,5.593e+7,2.421e-28,4.025e-47
292.95,1.006e+8,1.340e-8,1.006e+8,2.416e-28,4.025e-47
292.96,1.307e+8,1.348e-8,1.307e+8,2.413e-28,4.025e-47
292.98,2.072e+8,1.363e-8,2.072e+8,2.407e-28,4.024e-47
293.00,3.022e+8,1.377e-8,3.022e+8,2.401e-28,4.024e-47
293.01,3.536e+8,1.385e-8,3.536e+8,2.399e-28,4.023e-47
293.03,4.547e+8,1.400e-8,4.547e+8,2.393e-28,4.023e-47
293.05,5.377e+8,1.414e-8,5.377e+8,2.387e-28,4.022e-47
293.07,5.847e+8,1.429e-8,5.847e+8,2.381e-28,4.022e-47
293.08,5.909e+8,1.437e-8,5.909e+8,2.379e-28,4.022e-47
293.10,5.666e+8,1.452e-8,5.666e+8,2.373e-28,4.021e-47
293.12,4.997e+8,1.466e-8,4.997e+8,2.367e-28,4.021e-47
293.13,4.547e+8,1.474e-8,4.547e+8,2.364e-28,4.020e-47
293.15,3.536e+8,1.489e-8,3.536e+8,2.359e-28,4.020e-47
293.17,2.529e+8,1.503e-8,2.529e+8,2.353e-28,4.019e-47
293.18,2.073e+8,1.511e-8,2.073e+8,2.350e-28,4.019e-47
293.20,1.308e+8,1.526e-8,1.308e+8,2.344e-28,4.019e-47
293.22,7.605e+7,1.541e-8,7.605e+7,2.339e-28,4.018e-47
293.24,4.126e+7,1.555e-8,4.126e+7,2.333e-28,4.018e-47
293.25,3.007e+7,1.563e-8,3.007e+7,2.330e-28,4.017e-47
293.27,1.762e+7,1.578e-8,1.762e+7,2.324e-28,4.017e-47
293.29,1.672e+7,1.592e-8,1.672e+7,2.319e-28,4.016e-47
293.30,2.080e+7,1.600e-8,2.080e+7,2.316e-28,4.016e-47
293.32,4.083e+7,1.615e-8,4.083e+7,2.310e-28,4.015e-47
293.34,8.412e+7,1.629e-8,8.412e+7,2.304e-28,4.015e-47
293.35,1.183e+8,1.637e-8,1.183e+8,2.302e-28,4.015e-47
293.37,2.210e+8,1.652e-8,2.210e+8,2.296e-28,4.014e-47
293.39,3.804e+8,1.667e-8,3.804e+8,2.290e-28,4.014e-47
293.41,6.023e+8,1.681e-8,6.023e+8,2.284e-28,4.013e-47
293.42,7.345e+8,1.689e-8,7.345e+8,2.282e-28,4.013e-47
293.44,1.026e+9,1.704e-8,1.026e+9,2.276e-28,4.012e-47
293.46,1.319e+9,1.718e-8,1.319e+9,2.270e-28,4.012e-47
293.47,1.448e+9,1.726e-8,1.448e+9,2.267e-28,4.012e-47
293.49,1.642e+9,1.741e-8,1.642e+9,2.262e-28,4.011e-47
293.51,1.712e+9,1.756e-8,1.712e+9,2.256e-28,4.011e-47
293.52,1.694e+9,1.763e-8,1.694e+9,2.253e-28,4.010e-47
293.54,1.558e+9,1.778e-8,1.558e+9,2.247e-28,4.010e-47
293.56,1.319e+9,1.793e-8,1.319e+9,2.242e-28,4.009e-47
293.58,1.026e+9,1.807e-8,1.026e+9,2.236e-28,4.009e-47
293.59,8.773e+8,1.815e-8,8.773e+8,2.233e-28,4.009e-47
293.61,6.023e+8,1.830e-8,6.023e+8,2.227e-28,4.008e-47
293.63,3.803e+8,1.845e-8,3.803e+8,2.222e-28,4.008e-47
293.64,2.929e+8,1.852e-8,2.929e+8,2.219e-28,4.007e-47
293.66,1.632e+8,1.867e-8,1.632e+8,2.213e-28,4.007e-47
293.68,8.362e+7,1.882e-8,8.362e+7,2.207e-28,4.006e-47
293.69,5.801e+7,1.889e-8,5.801e+7,2.205e-28,4.006e-47
293.71,2.622e+7,1.904e-8,2.622e+7,2.199e-28,4.006e-47
293.73,1.090e+7,1.919e-8,1.090e+7,2.193e-28,4.005e-47
293.75,4.170e+6,1.934e-8,4.170e+6,2.187e-28,4.005e-47
293.76,2.500e+6,1.941e-8,2.500e+6,2.185e-28,4.004e-47
293.78,8.434e+5,1.956e-8,8.434e+5,2.179e-28,4.004e-47
293.80,2.617e+5,1.971e-8,2.617e+5,2.173e-28,4.003e-47
293.81,1.413e+5,1.978e-8,1.413e+5,2.170e-28,4.003e-47
293.83,3.869e+4,1.993e-8,3.869e+4,2.165e-28,4.003e-47
293.85,9.743e+3,2.008e-8,9.743e+3,2.159e-28,4.002e-47
293.86,4.739e+3,2.015e-8,4.739e+3,2.156e-28,4.002e-47
293.88,1.053e+3,2.030e-8,1.053e+3,2.150e-28,4.001e-47
293.90,2.151e+2,2.045e-8,2.151e+2,2.145e-28,4.001e-47
293.92,4.044e+1,2.060e-8,4.044e+1,2.139e-28,4.000e-47
293.93,1.699e+1,2.067e-8,1.699e+1,2.136e-28,4.000e-47
293.95,2.817e+0,2.082e-8,2.817e+0,2.130e-28,4.000e-47
293.97,4.297e-1,2.097e-8,4.297e-1,2.125e-28,3.999e-47
293.98,1.626e-1,2.104e-8,1.626e-1,2.122e-28,3.999e-47
294.00,2.188e-2,2.119e-8,2.188e-2,2.116e-28,3.998e-47
294.02,2.708e-3,2.134e-8,2.708e-3,2.110e-28,3.998e-47
294.03,9.234e-4,2.141e-8,9.234e-4,2.108e-28,3.998e-47
294.05,1.008e-4,2.156e-8,1.008e-4,2.102e-28,3.997e-47
294.07,1.013e-5,2.171e-8,1.013e-5,2.096e-28,3.997e-47
294.09,9.353e-7,2.186e-8,9.353e-7,2.091e-28,3.996e-47
294.73,1.044e-8,2.660e-8,1.044e-8,1.908e-28,3.980e-47
294.75,1.242e-7,2.675e-8,1.242e-7,1.902e-28,3.980e-47
294.77,1.361e-6,2.690e-8,1.361e-6,1.897e-28,3.979e-47
294.78,4.367e-6,2.697e-8,4.367e-6,1.894e-28,3.979e-47
294.80,4.227e-5,2.712e-8,4.227e-5,1.888e-28,3.978e-47
294.82,3.767e-4,2.727e-8,3.767e-4,1.882e-28,3.978e-47
294.83,1.090e-3,2.734e-8,1.090e-3,1.879e-28,3.978e-47
294.85,8.587e-3,2.749e-8,8.587e-3,1.874e-28,3.977e-47
294.87,6.226e-2,2.764e-8,6.226e-2,1.868e-28,3.977e-47
294.88,1.625e-1,2.771e-8,1.625e-1,1.865e-28,3.976e-47
294.90,1.041e+0,2.786e-8,1.041e+0,1.859e-28,3.976e-47
294.92,6.143e+0,2.801e-8,6.143e+0,1.854e-28,3.975e-47
294.94,3.336e+1,2.816e-8,3.336e+1,1.848e-28,3.975e-47
294.95,7.539e+1,2.823e-8,7.539e+1,1.845e-28,3.975e-47
294.97,3.618e+2,2.838e-8,3.618e+2,1.840e-28,3.974e-47
294.99,1.599e+3,2.853e-8,1.599e+3,1.834e-28,3.974e-47
