Wavelength (nm),Sum(calc),Cr I (6.6e-1),Cr II (3.4e-1),Cr IV (2.1e-19),Cr V (1.3e-42)
282.41,2.395e+7,5.182e-7,2.395e+7,9.778e-34,7.251e-57
282.42,1.613e+7,5.176e-7,1.613e+7,9.773e-34,7.251e-57
282.44,6.835e+6,5.164e-7,6.835e+6,9.762e-34,7.250e-57
282.46,2.646e+6,5.152e-7,2.646e+6,9.752e-34,7.249e-57
282.48,9.357e+5,5.140e-7,9.357e+5,9.742e-34,7.248e-57
282.49,5.379e+5,5.134e-7,5.379e+5,9.737e-34,7.248e-57
282.51,1.661e+5,5.122e-7,1.661e+5,9.726e-34,7.247e-57
282.53,4.686e+4,5.110e-7,4.686e+4,9.716e-34,7.246e-57
282.54,2.406e+4,5.104e-7,2.406e+4,9.711e-34,7.246e-57
282.56,5.928e+3,5.092e-7,5.928e+3,9.701e-34,7.245e-57
282.58,1.334e+3,5.080e-7,1.334e+3,9.690e-34,7.244e-57
282.59,6.118e+2,5.074e-7,6.118e+2,9.685e-34,7.244e-57
282.61,1.202e+2,5.062e-7,1.202e+2,9.675e-34,7.243e-57
282.63,2.159e+1,5.050e-7,2.159e+1,9.665e-34,7.242e-57
282.65,3.541e+0,5.038e-7,3.541e+0,9.654e-34,7.241e-57
282.66,1.386e+0,5.032e-7,1.386e+0,9.649e-34,7.241e-57
282.68,1.986e-1,5.020e-7,1.986e-1,9.639e-34,7.240e-57
282.70,2.598e-2,5.008e-7,2.598e-2,9.628e-34,7.239e-57
282.71,9.085e-3,5.003e-7,9.085e-3,9.623e-34,7.239e-57
282.73,1.038e-3,4.991e-7,1.038e-3,9.613e-34,7.238e-57
282.75,1.084e-4,4.979e-7,1.084e-4,9.603e-34,7.237e-57
282.76,3.384e-5,4.973e-7,3.384e-5,9.598e-34,7.237e-57
282.78,3.085e-6,4.961e-7,3.085e-6,9.587e-34,7.236e-57
282.80,2.569e-7,4.949e-7,2.569e-7,9.577e-34,7.235e-57
282.99,1.071e-6,4.835e-7,1.071e-6,9.479e-34,7.227e-57
283.00,3.795e-6,4.829e-7,3.795e-6,9.474e-34,7.226e-57
283.02,4.453e-5,4.817e-7,4.453e-5,9.464e-34,7.226e-57
283.04,4.777e-4,4.806e-7,4.777e-4,9.453e-34,7.225e-57
283.05,1.513e-3,4.800e-7,1.513e-3,9.448e-34,7.224e-57
283.07,1.419e-2,4.788e-7,1.419e-2,9.438e-34,7.223e-57
283.09,1.217e-1,4.776e-7,1.217e-1,9.428e-34,7.223e-57
283.10,3.447e-1,4.770e-7,3.447e-1,9.423e-34,7.222e-57
283.12,2.585e+0,4.758e-7,2.585e+0,9.412e-34,7.221e-57
283.14,1.772e+1,4.746e-7,1.772e+1,9.402e-34,7.220e-57
283.16,1.111e+2,4.734e-7,1.111e+2,9.392e-34,7.220e-57
283.17,2.690e+2,4.728e-7,2.690e+2,9.386e-34,7.219e-57
283.19,1.475e+3,4.716e-7,1.475e+3,9.376e-34,7.218e-57
283.21,7.390e+3,4.704e-7,7.390e+3,9.366e-34,7.218e-57
283.22,1.600e+4,4.698e-7,1.600e+4,9.361e-34,7.217e-57
283.24,7.010e+4,4.686e-7,7.010e+4,9.350e-34,7.216e-57
283.26,2.809e+5,4.674e-7,2.809e+5,9.340e-34,7.215e-57
283.27,5.436e+5,4.668e-7,5.436e+5,9.335e-34,7.215e-57
283.29,1.904e+6,4.656e-7,1.904e+6,9.325e-34,7.214e-57
283.31,6.099e+6,4.644e-7,6.099e+6,9.314e-34,7.213e-57
283.33,1.786e+7,4.632e-7,1.786e+7,9.304e-34,7.212e-57
283.34,2.956e+7,4.626e-7,2.956e+7,9.299e-34,7.212e-57
283.36,7.568e+7,4.614e-7,7.568e+7,9.289e-34,7.211e-57
283.38,1.772e+8,4.603e-7,1.772e+8,9.278e-34,7.210e-57
283.39,2.622e+8,4.597e-7,2.622e+8,9.273e-34,7.210e-57
283.41,5.366e+8,4.585e-7,5.366e+8,9.263e-34,7.209e-57
283.43,1.004e+9,4.573e-7,1.004e+9,9.253e-34,7.208e-57
283.44,1.329e+9,4.567e-7,1.329e+9,9.247e-34,7.208e-57
283.46,2.174e+9,4.555e-7,2.174e+9,9.237e-34,7.207e-57
283.48,3.253e+9,4.543e-7,3.253e+9,9.227e-34,7.206e-57
283.50,4.450e+9,4.531e-7,4.450e+9,9.217e-34,7.205e-57
283.51,5.033e+9,4.525e-7,5.033e+9,9.211e-34,7.205e-57
283.53,6.021e+9,4.513e-7,6.021e+9,9.201e-34,7.204e-57
283.55,6.585e+9,4.501e-7,6.585e+9,9.191e-34,7.203e-57
283.56,6.659e+9,4.495e-7,6.659e+9,9.186e-34,7.203e-57
283.58,6.367e+9,4.483e-7,6.367e+9,9.175e-34,7.202e-57
283.60,5.567e+9,4.471e-7,5.567e+9,9.165e-34,7.201e-57
283.61,5.033e+9,4.465e-7,5.033e+9,9.160e-34,7.201e-57
283.63,3.848e+9,4.453e-7,3.848e+9,9.150e-34,7.200e-57
283.65,2.689e+9,4.441e-7,2.689e+9,9.139e-34,7.199e-57
283.67,1.719e+9,4.429e-7,1.719e+9,9.129e-34,7.198e-57
283.68,1.329e+9,4.423e-7,1.329e+9,9.124e-34,7.198e-57
283.70,7.424e+8,4.411e-7,7.424e+8,9.114e-34,7.197e-57
283.72,3.794e+8,4.400e-7,3.794e+8,9.103e-34,7.196e-57
283.73,2.623e+8,4.394e-7,2.623e+8,9.098e-34,7.195e-57
283.75,1.176e+8,4.382e-7,1.176e+8,9.088e-34,7.195e-57
283.77,4.941e+7,4.370e-7,4.941e+7,9.078e-34,7.194e-57
283.78,3.217e+7,4.364e-7,3.217e+7,9.072e-34,7.193e-57
283.80,1.724e+7,4.352e-7,1.724e+7,9.062e-34,7.192e-57
283.82,1.905e+7,4.340e-7,1.905e+7,9.052e-34,7.192e-57
283.84,3.434e+7,4.328e-7,3.434e+7,9.042e-34,7.191e-57
283.85,4.763e+7,4.322e-7,4.763e+7,9.036e-34,7.190e-57
283.87,8.809e+7,4.310e-7,8.809e+7,9.026e-34,7.190e-57
283.89,1.503e+8,4.298e-7,1.503e+8,9.016e-34,7.189e-57
283.90,1.900e+8,4.292e-7,1.900e+8,9.011e-34,7.188e-57
283.92,2.838e+8,4.280e-7,2.838e+8,9.000e-34,7.187e-57
283.94,3.879e+8,4.268e-7,3.879e+8,8.990e-34,7.187e-57
283.95,4.386e+8,4.262e-7,4.386e+8,8.985e-34,7.186e-57
283.97,5.243e+8,4.250e-7,5.243e+8,8.975e-34,7.185e-57
283.99,5.733e+8,4.238e-7,5.733e+8,8.964e-34,7.184e-57
284.01,5.733e+8,4.226e-7,5.733e+8,8.954e-34,7.184e-57
284.02,5.545e+8,4.220e-7,5.545e+8,8.949e-34,7.183e-57
284.04,4.852e+8,4.209e-7,4.852e+8,8.939e-34,7.182e-57
284.06,3.889e+8,4.197e-7,3.889e+8,8.928e-34,7.181e-57
284.07,3.373e+8,4.191e-7,3.373e+8,8.923e-34,7.181e-57
284.09,2.399e+8,4.179e-7,2.399e+8,8.913e-34,7.180e-57
284.11,1.639e+8,4.167e-7,1.639e+8,8.903e-34,7.179e-57
284.12,1.377e+8,4.161e-7,1.377e+8,8.897e-34,7.179e-57
284.14,1.152e+8,4.149e-7,1.152e+8,8.887e-34,7.178e-57
284.16,1.401e+8,4.137e-7,1.401e+8,8.877e-34,7.177e-57
284.18,2.239e+8,4.125e-7,2.239e+8,8.866e-34,7.176e-57
284.19,2.917e+8,4.119e-7,2.917e+8,8.861e-34,7.176e-57
284.21,4.843e+8,4.107e-7,4.843e+8,8.851e-34,7.175e-57
284.23,7.510e+8,4.095e-7,7.510e+8,8.841e-34,7.174e-57
284.24,9.065e+8,4.089e-7,9.065e+8,8.836e-34,7.174e-57
284.26,1.237e+9,4.077e-7,1.237e+9,8.825e-34,7.173e-57
284.28,1.545e+9,4.065e-7,1.545e+9,8.815e-34,7.172e-57
284.29,1.671e+9,4.059e-7,1.671e+9,8.810e-34,7.172e-57
284.31,1.826e+9,4.047e-7,1.826e+9,8.800e-34,7.171e-57
284.33,1.826e+9,4.035e-7,1.826e+9,8.789e-34,7.170e-57
284.35,1.670e+9,4.023e-7,1.670e+9,8.779e-34,7.169e-57
284.36,1.545e+9,4.017e-7,1.545e+9,8.774e-34,7.169e-57
284.38,1.237e+9,4.006e-7,1.237e+9,8.764e-34,7.168e-57
284.40,9.055e+8,3.994e-7,9.055e+8,8.753e-34,7.167e-57
284.41,7.494e+8,3.988e-7,7.494e+8,8.748e-34,7.167e-57
284.43,4.801e+8,3.976e-7,4.801e+8,8.738e-34,7.166e-57
284.45,2.813e+8,3.964e-7,2.813e+8,8.727e-34,7.165e-57
284.46,2.083e+8,3.958e-7,2.083e+8,8.722e-34,7.165e-57
284.48,1.068e+8,3.946e-7,1.068e+8,8.712e-34,7.164e-57
284.50,5.010e+7,3.934e-7,5.010e+7,8.702e-34,7.163e-57
284.52,2.150e+7,3.922e-7,2.150e+7,8.691e-34,7.162e-57
284.53,1.362e+7,3.916e-7,1.362e+7,8.686e-34,7.162e-57
284.55,5.112e+6,3.904e-7,5.112e+6,8.676e-34,7.161e-57
284.57,1.756e+6,3.892e-7,1.756e+6,8.666e-34,7.160e-57
284.58,9.952e+5,3.886e-7,9.952e+5,8.661e-34,7.159e-57
284.60,2.993e+5,3.874e-7,2.993e+5,8.650e-34,7.159e-57
284.62,8.346e+4,3.862e-7,8.346e+4,8.640e-34,7.158e-57
284.63,4.447e+4,3.856e-7,4.447e+4,8.635e-34,7.157e-57
284.65,2.261e+4,3.844e-7,2.261e+4,8.625e-34,7.156e-57
284.67,5.421e+4,3.832e-7,5.421e+4,8.614e-34,7.156e-57
284.69,1.970e+5,3.820e-7,1.970e+5,8.604e-34,7.155e-57
284.70,3.699e+5,3.814e-7,3.699e+5,8.599e-34,7.154e-57
284.72,1.224e+6,3.803e-7,1.224e+6,8.588e-34,7.153e-57
284.74,3.706e+6,3.791e-7,3.706e+6,8.578e-34,7.153e-57
284.75,6.239e+6,3.785e-7,6.239e+6,8.573e-34,7.152e-57
284.77,1.654e+7,3.773e-7,1.654e+7,8.563e-34,7.151e-57
284.79,4.015e+7,3.761e-7,4.015e+7,8.552e-34,7.151e-57
284.80,6.049e+7,3.755e-7,6.049e+7,8.547e-34,7.150e-57
284.82,1.285e+8,3.743e-7,1.285e+8,8.537e-34,7.149e-57
284.84,2.499e+8,3.731e-7,2.499e+8,8.527e-34,7.148e-57
284.86,4.447e+8,3.719e-7,4.447e+8,8.516e-34,7.148e-57
284.87,5.738e+8,3.713e-7,5.738e+8,8.511e-34,7.147e-57
284.89,8.941e+8,3.701e-7,8.941e+8,8.501e-34,7.146e-57
284.91,1.275e+9,3.689e-7,1.275e+9,8.491e-34,7.145e-57
284.92,1.473e+9,3.683e-7,1.473e+9,8.485e-34,7.145e-57
284.94,1.841e+9,3.671e-7,1.841e+9,8.475e-34,7.144e-57
284.96,2.109e+9,3.659e-7,2.109e+9,8.465e-34,7.143e-57
284.97,2.185e+9,3.653e-7,2.185e+9,8.460e-34,7.143e-57
284.99,2.202e+9,3.641e-7,2.202e+9,8.449e-34,7.142e-57
285.01,2.047e+9,3.629e-7,2.047e+9,8.439e-34,7.141e-57
285.03,1.768e+9,3.617e-7,1.768e+9,8.429e-34,7.140e-57
285.04,1.605e+9,3.612e-7,1.605e+9,8.424e-34,7.140e-57
285.06,1.277e+9,3.600e-7,1.277e+9,8.413e-34,7.139e-57
285.08,9.945e+8,3.588e-7,9.945e+8,8.403e-34,7.138e-57
285.09,8.792e+8,3.582e-7,8.792e+8,8.398e-34,7.138e-57
285.11,7.017e+8,3.570e-7,7.017e+8,8.388e-34,7.137e-57
285.13,5.797e+8,3.558e-7,5.797e+8,8.377e-34,7.136e-57
285.14,5.314e+8,3.552e-7,5.314e+8,8.372e-34,7.136e-57
285.16,4.460e+8,3.540e-7,4.460e+8,8.362e-34,7.135e-57
285.18,3.636e+8,3.528e-7,3.636e+8,8.352e-34,7.134e-57
285.20,2.808e+8,3.516e-7,2.808e+8,8.341e-34,7.133e-57
285.21,2.405e+8,3.510e-7,2.405e+8,8.336e-34,7.133e-57
285.23,1.665e+8,3.498e-7,1.665e+8,8.326e-34,7.132e-57
285.25,1.062e+8,3.486e-7,1.062e+8,8.316e-34,7.131e-57
285.26,8.220e+7,3.480e-7,8.220e+7,8.310e-34,7.131e-57
285.28,4.612e+7,3.468e-7,4.612e+7,8.300e-34,7.130e-57
285.30,2.371e+7,3.456e-7,2.371e+7,8.290e-34,7.129e-57
285.31,1.645e+7,3.450e-7,1.645e+7,8.285e-34,7.128e-57
285.33,7.411e+6,3.438e-7,7.411e+6,8.274e-34,7.128e-57
285.35,3.058e+6,3.426e-7,3.058e+6,8.264e-34,7.127e-57
285.37,1.160e+6,3.414e-7,1.160e+6,8.254e-34,7.126e-57
285.38,6.977e+5,3.409e-7,6.977e+5,8.249e-34,7.125e-57
285.40,2.700e+5,3.397e-7,2.700e+5,8.238e-34,7.125e-57
285.42,2.118e+5,3.385e-7,2.118e+5,8.228e-34,7.124e-57
285.43,2.884e+5,3.379e-7,2.884e+5,8.223e-34,7.123e-57
285.45,7.404e+5,3.367e-7,7.404e+5,8.213e-34,7.123e-57
285.47,1.946e+6,3.355e-7,1.946e+6,8.202e-34,7.122e-57
285.48,3.071e+6,3.349e-7,3.071e+6,8.197e-34,7.121e-57
285.50,7.182e+6,3.337e-7,7.182e+6,8.187e-34,7.120e-57
285.52,1.543e+7,3.325e-7,1.543e+7,8.177e-34,7.120e-57
285.54,3.049e+7,3.313e-7,3.049e+7,8.166e-34,7.119e-57
285.55,4.154e+7,3.307e-7,4.154e+7,8.161e-34,7.118e-57
285.57,7.251e+7,3.295e-7,7.251e+7,8.151e-34,7.117e-57
285.59,1.167e+8,3.283e-7,1.167e+8,8.141e-34,7.117e-57
285.60,1.437e+8,3.277e-7,1.437e+8,8.135e-34,7.116e-57
285.62,2.055e+8,3.265e-7,2.055e+8,8.125e-34,7.115e-57
285.64,2.721e+8,3.253e-7,2.721e+8,8.115e-34,7.114e-57
285.65,3.043e+8,3.247e-7,3.043e+8,8.110e-34,7.114e-57
285.67,3.603e+8,3.235e-7,3.603e+8,8.099e-34,7.113e-57
285.69,3.966e+8,3.223e-7,3.966e+8,8.089e-34,7.112e-57
285.71,4.064e+8,3.212e-7,4.064e+8,8.079e-34,7.111e-57
285.72,4.006e+8,3.206e-7,4.006e+8,8.074e-34,7.111e-57
285.74,3.692e+8,3.194e-7,3.692e+8,8.063e-34,7.110e-57
285.76,3.169e+8,3.182e-7,3.169e+8,8.053e-34,7.109e-57
285.77,2.858e+8,3.176e-7,2.858e+8,8.048e-34,7.109e-57
285.79,2.203e+8,3.164e-7,2.203e+8,8.038e-34,7.108e-57
285.81,1.578e+8,3.152e-7,1.578e+8,8.027e-34,7.107e-57
285.82,1.299e+8,3.146e-7,1.299e+8,8.022e-34,7.107e-57
285.84,8.367e+7,3.134e-7,8.367e+7,8.012e-34,7.106e-57
285.86,5.145e+7,3.122e-7,5.145e+7,8.002e-34,7.105e-57
285.88,3.339e+7,3.110e-7,3.339e+7,7.991e-34,7.104e-57
285.89,2.966e+7,3.104e-7,2.966e+7,7.986e-34,7.104e-57
285.91,3.355e+7,3.092e-7,3.355e+7,7.976e-34,7.103e-57
285.93,5.549e+7,3.080e-7,5.549e+7,7.965e-34,7.102e-57
285.94,7.492e+7,3.074e-7,7.492e+7,7.960e-34,7.102e-57
285.96,1.349e+8,3.062e-7,1.349e+8,7.950e-34,7.101e-57
285.98,2.274e+8,3.050e-7,2.274e+8,7.940e-34,7.100e-57
285.99,2.863e+8,3.044e-7,2.863e+8,7.935e-34,7.100e-57
286.01,4.260e+8,3.032e-7,4.260e+8,7.924e-34,7.099e-57
286.03,5.818e+8,3.020e-7,5.818e+8,7.914e-34,7.098e-57
286.05,7.311e+8,3.009e-7,7.311e+8,7.904e-34,7.097e-57
286.06,7.953e+8,3.003e-7,7.953e+8,7.899e-34,7.097e-57
286.08,8.907e+8,2.991e-7,8.907e+8,7.888e-34,7.096e-57
286.10,9.378e+8,2.979e-7,9.378e+8,7.878e-34,7.095e-57
286.11,9.466e+8,2.973e-7,9.466e+8,7.873e-34,7.095e-57
286.13,9.519e+8,2.961e-7,9.519e+8,7.863e-34,7.094e-57
286.15,9.714e+8,2.949e-7,9.714e+8,7.852e-34,7.093e-57
286.16,9.967e+8,2.943e-7,9.967e+8,7.847e-34,7.092e-57
286.18,1.089e+9,2.931e-7,1.089e+9,7.837e-34,7.092e-57
286.20,1.229e+9,2.919e-7,1.229e+9,7.826e-34,7.091e-57
286.22,1.382e+9,2.907e-7,1.382e+9,7.816e-34,7.090e-57
286.23,1.448e+9,2.901e-7,1.448e+9,7.811e-34,7.089e-57
286.25,1.523e+9,2.889e-7,1.523e+9,7.801e-34,7.089e-57
286.27,1.496e+9,2.877e-7,1.496e+9,7.790e-34,7.088e-57
286.28,1.441e+9,2.871e-7,1.441e+9,7.785e-34,7.087e-57
286.30,1.255e+9,2.859e-7,1.255e+9,7.775e-34,7.086e-57
286.32,1.005e+9,2.847e-7,1.005e+9,7.765e-34,7.086e-57
286.33,8.704e+8,2.841e-7,8.704e+8,7.760e-34,7.085e-57
286.35,6.119e+8,2.829e-7,6.119e+8,7.749e-34,7.084e-57
286.37,3.943e+8,2.817e-7,3.943e+8,7.739e-34,7.083e-57
286.39,2.329e+8,2.806e-7,2.329e+8,7.729e-34,7.083e-57
286.40,1.734e+8,2.800e-7,1.734e+8,7.724e-34,7.082e-57
286.42,9.108e+7,2.788e-7,9.108e+7,7.713e-34,7.081e-57
286.44,4.707e+7,2.776e-7,4.707e+7,7.703e-34,7.081e-57
286.45,3.592e+7,2.770e-7,3.592e+7,7.698e-34,7.080e-57
286.47,3.116e+7,2.758e-7,3.116e+7,7.687e-34,7.079e-57
286.49,4.954e+7,2.746e-7,4.954e+7,7.677e-34,7.078e-57
286.50,6.916e+7,2.740e-7,6.916e+7,7.672e-34,7.078e-57
286.52,1.366e+8,2.728e-7,1.366e+8,7.662e-34,7.077e-57
286.54,2.549e+8,2.716e-7,2.549e+8,7.651e-34,7.076e-57
286.56,4.393e+8,2.704e-7,4.393e+8,7.641e-34,7.075e-57
286.57,5.593e+8,2.698e-7,5.593e+8,7.636e-34,7.075e-57
286.59,8.530e+8,2.686e-7,8.530e+8,7.626e-34,7.074e-57
286.61,1.201e+9,3.096e-6,1.201e+9,7.615e-34,7.073e-57
286.62,1.383e+9,1.017e-5,1.383e+9,7.610e-34,7.073e-57
286.64,1.734e+9,1.029e-4,1.734e+9,7.600e-34,7.072e-57
286.66,2.019e+9,9.535e-4,2.019e+9,7.590e-34,7.071e-57
286.67,2.122e+9,2.809e-3,2.122e+9,7.585e-34,7.071e-57
286.69,2.227e+9,2.284e-2,2.227e+9,7.574e-34,7.070e-57
286.71,2.191e+9,1.701e-1,2.191e+9,7.564e-34,7.069e-57
286.73,2.028e+9,1.161e+0,2.028e+9,7.554e-34,7.068e-57
286.74,1.909e+9,2.937e+0,1.909e+9,7.548e-34,7.068e-57
286.76,1.620e+9,1.759e+1,1.620e+9,7.538e-34,7.067e-57
286.78,1.300e+9,9.653e+1,1.300e+9,7.528e-34,7.066e-57
286.79,1.140e+9,2.188e+2,1.140e+9,7.523e-34,7.066e-57
286.81,8.405e+8,1.054e+3,8.405e+8,7.512e-34,7.065e-57
286.83,5.858e+8,4.649e+3,5.858e+8,7.502e-34,7.064e-57
286.84,4.800e+8,9.450e+3,4.800e+8,7.497e-34,7.064e-57
286.86,3.161e+8,3.657e+4,3.161e+8,7.487e-34,7.063e-57
286.88,2.167e+8,1.297e+5,2.165e+8,7.476e-34,7.062e-57
286.90,1.792e+8,4.216e+5,1.788e+8,7.466e-34,7.061e-57
286.91,1.823e+8,7.356e+5,1.816e+8,7.461e-34,7.061e-57
286.93,2.283e+8,2.097e+6,2.262e+8,7.451e-34,7.060e-57
286.95,3.202e+8,5.480e+6,3.147e+8,7.440e-34,7.059e-57
286.96,3.796e+8,8.572e+6,3.710e+8,7.435e-34,7.058e-57
286.98,5.145e+8,1.965e+7,4.948e+8,7.425e-34,7.058e-57
287.00,6.537e+8,4.127e+7,6.124e+8,7.415e-34,7.057e-57
287.01,7.183e+8,5.789e+7,6.604e+8,7.409e-34,7.056e-57
287.03,8.268e+8,1.067e+8,7.201e+8,7.399e-34,7.056e-57
287.05,9.001e+8,1.801e+8,7.200e+8,7.389e-34,7.055e-57
287.07,9.384e+8,2.787e+8,6.597e+8,7.379e-34,7.054e-57
287.08,9.466e+8,3.355e+8,6.111e+8,7.373e-34,7.053e-57
287.10,9.466e+8,4.554e+8,4.912e+8,7.363e-34,7.053e-57
287.12,9.284e+8,5.665e+8,3.619e+8,7.353e-34,7.052e-57
287.13,9.121e+8,6.115e+8,3.006e+8,7.348e-34,7.051e-57
287.15,8.619e+8,6.673e+8,1.946e+8,7.337e-34,7.050e-57
287.17,7.836e+8,6.673e+8,1.163e+8,7.327e-34,7.050e-57
287.18,7.335e+8,6.458e+8,8.771e+7,7.322e-34,7.049e-57
287.20,6.159e+8,5.665e+8,4.937e+7,7.312e-34,7.048e-57
287.22,4.870e+8,4.554e+8,3.153e+7,7.301e-34,7.047e-57
287.24,3.647e+8,3.355e+8,2.920e+7,7.291e-34,7.047e-57
287.25,3.114e+8,2.787e+8,3.271e+7,7.286e-34,7.046e-57
287.27,2.276e+8,1.801e+8,4.751e+7,7.276e-34,7.045e-57
287.29,1.774e+8,1.067e+8,7.078e+7,7.265e-34,7.044e-57
287.30,1.641e+8,7.944e+7,8.469e+7,7.260e-34,7.044e-57
287.32,1.557e+8,4.127e+7,1.144e+8,7.250e-34,7.043e-57
287.34,1.618e+8,1.965e+7,1.422e+8,7.240e-34,7.042e-57
287.35,1.665e+8,1.312e+7,1.534e+8,7.234e-34,7.042e-57
287.37,1.728e+8,5.480e+6,1.674e+8,7.224e-34,7.041e-57
287.39,1.695e+8,2.097e+6,1.674e+8,7.214e-34,7.040e-57
287.41,1.541e+8,7.356e+5,1.534e+8,7.204e-34,7.039e-57
287.42,1.425e+8,4.216e+5,1.421e+8,7.198e-34,7.039e-57
287.44,1.144e+8,1.297e+5,1.143e+8,7.188e-34,7.038e-57
287.46,8.427e+7,3.657e+4,8.423e+7,7.178e-34,7.037e-57
287.47,7.001e+7,1.879e+4,6.999e+7,7.173e-34,7.037e-57
287.49,4.527e+7,4.649e+3,4.526e+7,7.162e-34,7.036e-57
287.51,2.683e+7,1.058e+3,2.683e+7,7.152e-34,7.035e-57
287.52,1.999e+7,4.968e+2,1.999e+7,7.147e-34,7.035e-57
287.54,1.040e+7,1.606e+2,1.040e+7,7.137e-34,7.034e-57
287.56,4.989e+6,3.515e+2,4.989e+6,7.126e-34,7.033e-57
287.58,2.278e+6,1.597e+3,2.276e+6,7.116e-34,7.032e-57
287.59,1.582e+6,3.373e+3,1.579e+6,7.111e-34,7.032e-57
287.61,1.097e+6,1.413e+4,1.083e+6,7.101e-34,7.031e-57
287.63,1.677e+6,5.431e+4,1.623e+6,7.090e-34,7.030e-57
287.64,2.453e+6,1.030e+5,2.350e+6,7.085e-34,7.030e-57
287.66,5.501e+6,3.476e+5,5.154e+6,7.075e-34,7.029e-57
287.68,1.180e+7,1.075e+6,1.073e+7,7.064e-34,7.028e-57
287.69,1.684e+7,1.830e+6,1.501e+7,7.059e-34,7.028e-57
287.71,3.255e+7,4.968e+6,2.758e+7,7.049e-34,7.027e-57
287.73,5.881e+7,1.237e+7,4.645e+7,7.039e-34,7.026e-57
287.75,9.995e+7,2.822e+7,7.173e+7,7.028e-34,7.025e-57
287.76,1.275e+8,4.127e+7,8.627e+7,7.023e-34,7.025e-57
287.78,1.996e+8,8.267e+7,1.169e+8,7.013e-34,7.024e-57
287.80,2.972e+8,1.518e+8,1.453e+8,7.003e-34,7.023e-57
287.81,3.560e+8,1.992e+8,1.569e+8,6.998e-34,7.022e-57
287.83,4.924e+8,3.211e+8,1.712e+8,6.987e-34,7.022e-57
287.85,6.463e+8,4.747e+8,1.716e+8,6.977e-34,7.021e-57
287.86,7.252e+8,5.586e+8,1.665e+8,6.972e-34,7.020e-57
287.88,8.727e+8,7.249e+8,1.478e+8,6.962e-34,7.019e-57
287.90,9.853e+8,8.624e+8,1.229e+8,6.951e-34,7.019e-57
287.92,1.040e+9,9.407e+8,9.927e+7,6.941e-34,7.018e-57
287.93,1.041e+9,9.510e+8,9.031e+7,6.936e-34,7.017e-57
287.95,9.926e+8,9.105e+8,8.208e+7,6.925e-34,7.016e-57
287.97,8.895e+8,7.993e+8,9.020e+7,6.915e-34,7.016e-57
287.98,8.259e+8,7.249e+8,1.009e+8,6.910e-34,7.015e-57
288.00,6.934e+8,5.586e+8,1.347e+8,6.900e-34,7.014e-57
288.02,5.753e+8,3.947e+8,1.806e+8,6.889e-34,7.014e-57
288.03,5.266e+8,3.211e+8,2.054e+8,6.884e-34,7.013e-57
288.05,4.516e+8,1.992e+8,2.524e+8,6.874e-34,7.012e-57
288.07,3.996e+8,1.133e+8,2.864e+8,6.864e-34,7.011e-57
288.09,3.577e+8,5.904e+7,2.987e+8,6.853e-34,7.011e-57
288.10,3.367e+8,4.127e+7,2.954e+8,6.848e-34,7.010e-57
288.12,2.897e+8,1.889e+7,2.708e+8,6.838e-34,7.009e-57
288.14,2.355e+8,7.924e+6,2.276e+8,6.828e-34,7.008e-57
288.15,2.070e+8,4.968e+6,2.020e+8,6.823e-34,7.008e-57
288.17,1.509e+8,1.830e+6,1.491e+8,6.812e-34,7.007e-57
288.19,1.015e+8,6.180e+5,1.009e+8,6.802e-34,7.006e-57
288.20,8.072e+7,3.476e+5,8.037e+7,6.797e-34,7.006e-57
288.22,4.786e+7,1.030e+5,4.776e+7,6.786e-34,7.005e-57
288.24,2.605e+7,2.801e+4,2.602e+7,6.776e-34,7.004e-57
288.26,1.300e+7,6.979e+3,1.300e+7,6.766e-34,7.003e-57
288.27,8.896e+6,3.374e+3,8.893e+6,6.761e-34,7.003e-57
288.29,3.901e+6,7.493e+2,3.900e+6,6.750e-34,7.002e-57
288.31,1.569e+6,2.140e+2,1.569e+6,6.740e-34,7.001e-57
288.32,9.631e+5,2.159e+2,9.629e+5,6.735e-34,7.001e-57
288.34,3.407e+5,7.616e+2,3.400e+5,6.725e-34,7.000e-57
288.36,1.135e+5,3.404e+3,1.101e+5,6.714e-34,6.999e-57
288.37,6.764e+4,7.015e+3,6.062e+4,6.709e-34,6.999e-57
288.39,4.517e+4,2.794e+4,1.723e+4,6.699e-34,6.998e-57
288.41,1.066e+5,1.021e+5,4.491e+3,6.689e-34,6.997e-57
288.43,3.432e+5,3.422e+5,1.073e+3,6.678e-34,6.996e-57
288.44,6.069e+5,6.064e+5,5.078e+2,6.673e-34,6.996e-57
288.46,1.786e+6,1.785e+6,1.065e+2,6.663e-34,6.995e-57
288.48,4.822e+6,4.822e+6,2.050e+1,6.653e-34,6.994e-57
288.49,7.671e+6,7.671e+6,8.702e+0,6.647e-34,6.994e-57
288.51,1.820e+7,1.820e+7,1.470e+0,6.637e-34,6.993e-57
288.53,3.960e+7,3.960e+7,2.276e-1,6.627e-34,6.992e-57
288.54,5.655e+7,5.655e+7,8.671e-2,6.622e-34,6.991e-57
288.56,1.081e+8,1.081e+8,1.179e-2,6.611e-34,6.991e-57
288.58,1.895e+8,1.895e+8,1.470e-3,6.601e-34,6.990e-57
288.60,3.048e+8,3.048e+8,1.680e-4,6.591e-34,6.989e-57
288.61,3.743e+8,3.743e+8,5.499e-5,6.586e-34,6.988e-57
288.63,5.289e+8,5.289e+8,5.519e-6,6.575e-34,6.988e-57
