Wavelength (nm),Sum(calc),Cr I (1.9e-2),Cr II (9.8e-1),Cr IV (6.1e-15),Cr V (3.7e-36)
282.51,4.734e+5,1.460e-8,4.734e+5,2.772e-29,2.065e-50
282.53,1.336e+5,1.456e-8,1.336e+5,2.769e-29,2.065e-50
282.54,6.858e+4,1.455e-8,6.858e+4,2.768e-29,2.065e-50
282.56,1.689e+4,1.451e-8,1.689e+4,2.765e-29,2.065e-50
282.58,3.802e+3,1.448e-8,3.802e+3,2.762e-29,2.065e-50
282.59,1.744e+3,1.446e-8,1.744e+3,2.760e-29,2.064e-50
282.61,3.427e+2,1.443e-8,3.427e+2,2.757e-29,2.064e-50
282.63,6.152e+1,1.439e-8,6.152e+1,2.754e-29,2.064e-50
282.65,1.009e+1,1.436e-8,1.009e+1,2.751e-29,2.064e-50
282.66,3.951e+0,1.434e-8,3.951e+0,2.750e-29,2.064e-50
282.68,5.659e-1,1.431e-8,5.659e-1,2.747e-29,2.063e-50
282.70,7.404e-2,1.427e-8,7.404e-2,2.744e-29,2.063e-50
282.71,2.589e-2,1.426e-8,2.589e-2,2.743e-29,2.063e-50
282.73,2.958e-3,1.422e-8,2.958e-3,2.740e-29,2.063e-50
282.75,3.088e-4,1.419e-8,3.088e-4,2.737e-29,2.063e-50
282.76,9.644e-5,1.417e-8,9.644e-5,2.735e-29,2.062e-50
282.78,8.791e-6,1.414e-8,8.791e-6,2.732e-29,2.062e-50
282.80,7.320e-7,1.410e-8,7.320e-7,2.729e-29,2.062e-50
282.99,3.053e-6,1.378e-8,3.053e-6,2.702e-29,2.060e-50
283.00,1.082e-5,1.376e-8,1.082e-5,2.700e-29,2.059e-50
283.02,1.269e-4,1.373e-8,1.269e-4,2.697e-29,2.059e-50
283.04,1.362e-3,1.370e-8,1.362e-3,2.694e-29,2.059e-50
283.05,4.312e-3,1.368e-8,4.312e-3,2.693e-29,2.059e-50
283.07,4.045e-2,1.364e-8,4.045e-2,2.690e-29,2.059e-50
283.09,3.469e-1,1.361e-8,3.469e-1,2.687e-29,2.058e-50
283.10,9.825e-1,1.359e-8,9.825e-1,2.685e-29,2.058e-50
283.12,7.367e+0,1.356e-8,7.367e+0,2.682e-29,2.058e-50
283.14,5.051e+1,1.353e-8,5.051e+1,2.679e-29,2.058e-50
283.16,3.167e+2,1.349e-8,3.167e+2,2.677e-29,2.058e-50
283.17,7.667e+2,1.347e-8,7.667e+2,2.675e-29,2.057e-50
283.19,4.202e+3,1.344e-8,4.202e+3,2.672e-29,2.057e-50
283.21,2.106e+4,1.341e-8,2.106e+4,2.669e-29,2.057e-50
283.22,4.559e+4,1.339e-8,4.559e+4,2.668e-29,2.057e-50
283.24,1.998e+5,1.336e-8,1.998e+5,2.665e-29,2.057e-50
283.26,8.004e+5,1.332e-8,8.004e+5,2.662e-29,2.056e-50
283.27,1.549e+6,1.330e-8,1.549e+6,2.660e-29,2.056e-50
283.29,5.427e+6,1.327e-8,5.427e+6,2.657e-29,2.056e-50
283.31,1.738e+7,1.324e-8,1.738e+7,2.655e-29,2.056e-50
283.33,5.090e+7,1.320e-8,5.090e+7,2.652e-29,2.056e-50
283.34,8.424e+7,1.319e-8,8.424e+7,2.650e-29,2.055e-50
283.36,2.157e+8,1.315e-8,2.157e+8,2.647e-29,2.055e-50
283.38,5.050e+8,1.312e-8,5.050e+8,2.644e-29,2.055e-50
283.39,7.471e+8,1.310e-8,7.471e+8,2.643e-29,2.055e-50
283.41,1.529e+9,1.307e-8,1.529e+9,2.640e-29,2.055e-50
283.43,2.862e+9,1.303e-8,2.862e+9,2.637e-29,2.054e-50
283.44,3.787e+9,1.301e-8,3.787e+9,2.635e-29,2.054e-50
283.46,6.196e+9,1.298e-8,6.196e+9,2.633e-29,2.054e-50
283.48,9.271e+9,1.295e-8,9.271e+9,2.630e-29,2.054e-50
283.50,1.268e+10,1.291e-8,1.268e+10,2.627e-29,2.053e-50
283.51,1.435e+10,1.290e-8,1.435e+10,2.625e-29,2.053e-50
283.53,1.716e+10,1.286e-8,1.716e+10,2.622e-29,2.053e-50
283.55,1.877e+10,1.283e-8,1.877e+10,2.619e-29,2.053e-50
283.56,1.898e+10,1.281e-8,1.898e+10,2.618e-29,2.053e-50
283.58,1.815e+10,1.278e-8,1.815e+10,2.615e-29,2.052e-50
283.60,1.587e+10,1.274e-8,1.587e+10,2.612e-29,2.052e-50
283.61,1.435e+10,1.273e-8,1.435e+10,2.611e-29,2.052e-50
283.63,1.097e+10,1.269e-8,1.097e+10,2.608e-29,2.052e-50
283.65,7.665e+9,1.266e-8,7.665e+9,2.605e-29,2.052e-50
283.67,4.898e+9,1.262e-8,4.898e+9,2.602e-29,2.051e-50
283.68,3.787e+9,1.261e-8,3.787e+9,2.600e-29,2.051e-50
283.70,2.116e+9,1.257e-8,2.116e+9,2.597e-29,2.051e-50
283.72,1.081e+9,1.254e-8,1.081e+9,2.594e-29,2.051e-50
283.73,7.476e+8,1.252e-8,7.476e+8,2.593e-29,2.051e-50
283.75,3.353e+8,1.249e-8,3.353e+8,2.590e-29,2.050e-50
283.77,1.408e+8,1.245e-8,1.408e+8,2.587e-29,2.050e-50
283.78,9.169e+7,1.244e-8,9.169e+7,2.586e-29,2.050e-50
283.80,4.912e+7,1.240e-8,4.912e+7,2.583e-29,2.050e-50
283.82,5.428e+7,1.237e-8,5.428e+7,2.580e-29,2.050e-50
283.84,9.788e+7,1.233e-8,9.788e+7,2.577e-29,2.049e-50
283.85,1.357e+8,1.232e-8,1.357e+8,2.575e-29,2.049e-50
283.87,2.511e+8,1.228e-8,2.511e+8,2.572e-29,2.049e-50
283.89,4.283e+8,1.225e-8,4.283e+8,2.569e-29,2.049e-50
283.90,5.414e+8,1.223e-8,5.414e+8,2.568e-29,2.049e-50
283.92,8.089e+8,1.220e-8,8.089e+8,2.565e-29,2.048e-50
283.94,1.106e+9,1.216e-8,1.106e+9,2.562e-29,2.048e-50
283.95,1.250e+9,1.215e-8,1.250e+9,2.561e-29,2.048e-50
283.97,1.494e+9,1.211e-8,1.494e+9,2.558e-29,2.048e-50
283.99,1.634e+9,1.208e-8,1.634e+9,2.555e-29,2.048e-50
284.01,1.634e+9,1.205e-8,1.634e+9,2.552e-29,2.047e-50
284.02,1.580e+9,1.203e-8,1.580e+9,2.550e-29,2.047e-50
284.04,1.383e+9,1.199e-8,1.383e+9,2.547e-29,2.047e-50
284.06,1.108e+9,1.196e-8,1.108e+9,2.545e-29,2.047e-50
284.07,9.613e+8,1.194e-8,9.613e+8,2.543e-29,2.047e-50
284.09,6.837e+8,1.191e-8,6.837e+8,2.540e-29,2.046e-50
284.11,4.670e+8,1.187e-8,4.670e+8,2.537e-29,2.046e-50
284.12,3.926e+8,1.186e-8,3.926e+8,2.536e-29,2.046e-50
284.14,3.282e+8,1.182e-8,3.282e+8,2.533e-29,2.046e-50
284.16,3.993e+8,1.179e-8,3.993e+8,2.530e-29,2.045e-50
284.18,6.381e+8,1.176e-8,6.381e+8,2.527e-29,2.045e-50
284.19,8.312e+8,1.174e-8,8.312e+8,2.525e-29,2.045e-50
284.21,1.380e+9,1.170e-8,1.380e+9,2.522e-29,2.045e-50
284.23,2.140e+9,1.167e-8,2.140e+9,2.520e-29,2.045e-50
284.24,2.583e+9,1.165e-8,2.583e+9,2.518e-29,2.045e-50
284.26,3.526e+9,1.162e-8,3.526e+9,2.515e-29,2.044e-50
284.28,4.404e+9,1.159e-8,4.404e+9,2.512e-29,2.044e-50
284.29,4.761e+9,1.157e-8,4.761e+9,2.511e-29,2.044e-50
284.31,5.204e+9,1.153e-8,5.204e+9,2.508e-29,2.044e-50
284.33,5.204e+9,1.150e-8,5.204e+9,2.505e-29,2.043e-50
284.35,4.761e+9,1.147e-8,4.761e+9,2.502e-29,2.043e-50
284.36,4.404e+9,1.145e-8,4.404e+9,2.500e-29,2.043e-50
284.38,3.525e+9,1.142e-8,3.525e+9,2.498e-29,2.043e-50
284.40,2.581e+9,1.138e-8,2.581e+9,2.495e-29,2.043e-50
284.41,2.136e+9,1.136e-8,2.136e+9,2.493e-29,2.042e-50
284.43,1.368e+9,1.133e-8,1.368e+9,2.490e-29,2.042e-50
284.45,8.018e+8,1.130e-8,8.018e+8,2.487e-29,2.042e-50
284.46,5.936e+8,1.128e-8,5.936e+8,2.486e-29,2.042e-50
284.48,3.044e+8,1.125e-8,3.044e+8,2.483e-29,2.042e-50
284.50,1.428e+8,1.121e-8,1.428e+8,2.480e-29,2.041e-50
284.52,6.126e+7,1.118e-8,6.126e+7,2.477e-29,2.041e-50
284.53,3.881e+7,1.116e-8,3.881e+7,2.476e-29,2.041e-50
284.55,1.457e+7,1.113e-8,1.457e+7,2.473e-29,2.041e-50
284.57,5.004e+6,1.109e-8,5.004e+6,2.470e-29,2.041e-50
284.58,2.836e+6,1.108e-8,2.836e+6,2.468e-29,2.040e-50
284.60,8.529e+5,1.104e-8,8.529e+5,2.465e-29,2.040e-50
284.62,2.379e+5,1.101e-8,2.379e+5,2.462e-29,2.040e-50
284.63,1.267e+5,1.099e-8,1.267e+5,2.461e-29,2.040e-50
284.65,6.444e+4,1.096e-8,6.444e+4,2.458e-29,2.040e-50
284.67,1.545e+5,1.092e-8,1.545e+5,2.455e-29,2.039e-50
284.69,5.615e+5,1.089e-8,5.615e+5,2.452e-29,2.039e-50
284.70,1.054e+6,1.087e-8,1.054e+6,2.451e-29,2.039e-50
284.72,3.487e+6,1.084e-8,3.487e+6,2.448e-29,2.039e-50
284.74,1.056e+7,1.080e-8,1.056e+7,2.445e-29,2.038e-50
284.75,1.778e+7,1.079e-8,1.778e+7,2.443e-29,2.038e-50
284.77,4.715e+7,1.075e-8,4.715e+7,2.440e-29,2.038e-50
284.79,1.144e+8,1.072e-8,1.144e+8,2.437e-29,2.038e-50
284.80,1.724e+8,1.070e-8,1.724e+8,2.436e-29,2.038e-50
284.82,3.663e+8,1.067e-8,3.663e+8,2.433e-29,2.037e-50
284.84,7.122e+8,1.063e-8,7.122e+8,2.430e-29,2.037e-50
284.86,1.267e+9,1.060e-8,1.267e+9,2.427e-29,2.037e-50
284.87,1.635e+9,1.058e-8,1.635e+9,2.426e-29,2.037e-50
284.89,2.548e+9,1.055e-8,2.548e+9,2.423e-29,2.037e-50
284.91,3.634e+9,1.051e-8,3.634e+9,2.420e-29,2.036e-50
284.92,4.199e+9,1.050e-8,4.199e+9,2.418e-29,2.036e-50
284.94,5.248e+9,1.046e-8,5.248e+9,2.415e-29,2.036e-50
284.96,6.010e+9,1.043e-8,6.010e+9,2.412e-29,2.036e-50
284.97,6.228e+9,1.041e-8,6.228e+9,2.411e-29,2.036e-50
284.99,6.276e+9,1.038e-8,6.276e+9,2.408e-29,2.035e-50
285.01,5.833e+9,1.034e-8,5.833e+9,2.405e-29,2.035e-50
285.03,5.038e+9,1.031e-8,5.038e+9,2.402e-29,2.035e-50
285.04,4.573e+9,1.029e-8,4.573e+9,2.401e-29,2.035e-50
285.06,3.640e+9,1.026e-8,3.640e+9,2.398e-29,2.035e-50
285.08,2.834e+9,1.022e-8,2.834e+9,2.395e-29,2.034e-50
285.09,2.506e+9,1.021e-8,2.506e+9,2.393e-29,2.034e-50
285.11,2.000e+9,1.017e-8,2.000e+9,2.390e-29,2.034e-50
285.13,1.652e+9,1.014e-8,1.652e+9,2.388e-29,2.034e-50
285.14,1.515e+9,1.012e-8,1.515e+9,2.386e-29,2.034e-50
285.16,1.271e+9,1.009e-8,1.271e+9,2.383e-29,2.033e-50
285.18,1.036e+9,1.005e-8,1.036e+9,2.380e-29,2.033e-50
285.20,8.002e+8,1.002e-8,8.002e+8,2.377e-29,2.033e-50
285.21,6.853e+8,1.000e-8,6.853e+8,2.376e-29,2.033e-50
285.23,4.746e+8,9.969e-9,4.746e+8,2.373e-29,2.033e-50
285.25,3.028e+8,9.935e-9,3.028e+8,2.370e-29,2.032e-50
285.26,2.343e+8,9.918e-9,2.343e+8,2.368e-29,2.032e-50
285.28,1.314e+8,9.884e-9,1.314e+8,2.365e-29,2.032e-50
285.30,6.758e+7,9.850e-9,6.758e+7,2.363e-29,2.032e-50
285.31,4.688e+7,9.833e-9,4.688e+7,2.361e-29,2.032e-50
285.33,2.112e+7,9.799e-9,2.112e+7,2.358e-29,2.031e-50
285.35,8.714e+6,9.765e-9,8.714e+6,2.355e-29,2.031e-50
285.37,3.305e+6,9.731e-9,3.305e+6,2.352e-29,2.031e-50
285.38,1.988e+6,9.714e-9,1.988e+6,2.351e-29,2.031e-50
285.40,7.694e+5,9.680e-9,7.694e+5,2.348e-29,2.030e-50
285.42,6.035e+5,9.646e-9,6.035e+5,2.345e-29,2.030e-50
285.43,8.220e+5,9.629e-9,8.220e+5,2.343e-29,2.030e-50
285.45,2.110e+6,9.595e-9,2.110e+6,2.341e-29,2.030e-50
285.47,5.547e+6,9.561e-9,5.547e+6,2.338e-29,2.030e-50
285.48,8.753e+6,9.544e-9,8.753e+6,2.336e-29,2.030e-50
285.50,2.047e+7,9.510e-9,2.047e+7,2.333e-29,2.029e-50
285.52,4.398e+7,9.476e-9,4.398e+7,2.330e-29,2.029e-50
285.54,8.690e+7,9.442e-9,8.690e+7,2.327e-29,2.029e-50
285.55,1.184e+8,9.425e-9,1.184e+8,2.326e-29,2.029e-50
285.57,2.066e+8,9.391e-9,2.066e+8,2.323e-29,2.028e-50
285.59,3.326e+8,9.357e-9,3.326e+8,2.320e-29,2.028e-50
285.60,4.096e+8,9.340e-9,4.096e+8,2.319e-29,2.028e-50
285.62,5.856e+8,9.306e-9,5.856e+8,2.316e-29,2.028e-50
285.64,7.754e+8,9.272e-9,7.754e+8,2.313e-29,2.028e-50
285.65,8.674e+8,9.255e-9,8.674e+8,2.311e-29,2.027e-50
285.67,1.027e+9,9.221e-9,1.027e+9,2.308e-29,2.027e-50
285.69,1.130e+9,9.187e-9,1.130e+9,2.305e-29,2.027e-50
285.71,1.158e+9,9.153e-9,1.158e+9,2.302e-29,2.027e-50
285.72,1.142e+9,9.136e-9,1.142e+9,2.301e-29,2.027e-50
285.74,1.052e+9,9.102e-9,1.052e+9,2.298e-29,2.026e-50
285.76,9.032e+8,9.068e-9,9.032e+8,2.295e-29,2.026e-50
285.77,8.147e+8,9.051e-9,8.147e+8,2.294e-29,2.026e-50
285.79,6.277e+8,9.017e-9,6.277e+8,2.291e-29,2.026e-50
285.81,4.496e+8,8.982e-9,4.496e+8,2.288e-29,2.026e-50
285.82,3.702e+8,8.965e-9,3.702e+8,2.286e-29,2.025e-50
285.84,2.385e+8,8.931e-9,2.385e+8,2.283e-29,2.025e-50
285.86,1.466e+8,8.897e-9,1.466e+8,2.280e-29,2.025e-50
285.88,9.517e+7,8.863e-9,9.517e+7,2.277e-29,2.025e-50
285.89,8.452e+7,8.846e-9,8.452e+7,2.276e-29,2.025e-50
285.91,9.562e+7,8.812e-9,9.562e+7,2.273e-29,2.024e-50
285.93,1.581e+8,8.778e-9,1.581e+8,2.270e-29,2.024e-50
285.94,2.135e+8,8.761e-9,2.135e+8,2.269e-29,2.024e-50
285.96,3.844e+8,8.727e-9,3.844e+8,2.266e-29,2.024e-50
285.98,6.480e+8,8.693e-9,6.480e+8,2.263e-29,2.023e-50
285.99,8.161e+8,8.676e-9,8.161e+8,2.261e-29,2.023e-50
286.01,1.214e+9,8.642e-9,1.214e+9,2.258e-29,2.023e-50
286.03,1.658e+9,8.608e-9,1.658e+9,2.255e-29,2.023e-50
286.05,2.084e+9,8.574e-9,2.084e+9,2.253e-29,2.023e-50
286.06,2.267e+9,8.557e-9,2.267e+9,2.251e-29,2.023e-50
286.08,2.539e+9,8.523e-9,2.539e+9,2.248e-29,2.022e-50
286.10,2.673e+9,8.489e-9,2.673e+9,2.245e-29,2.022e-50
286.11,2.698e+9,8.472e-9,2.698e+9,2.244e-29,2.022e-50
286.13,2.713e+9,8.438e-9,2.713e+9,2.241e-29,2.022e-50
286.15,2.768e+9,8.404e-9,2.768e+9,2.238e-29,2.021e-50
286.16,2.841e+9,8.387e-9,2.841e+9,2.236e-29,2.021e-50
286.18,3.103e+9,8.353e-9,3.103e+9,2.233e-29,2.021e-50
286.20,3.503e+9,8.319e-9,3.503e+9,2.231e-29,2.021e-50
286.22,3.939e+9,8.285e-9,3.939e+9,2.228e-29,2.021e-50
286.23,4.126e+9,8.268e-9,4.126e+9,2.226e-29,2.020e-50
286.25,4.342e+9,8.234e-9,4.342e+9,2.223e-29,2.020e-50
286.27,4.265e+9,8.200e-9,4.265e+9,2.220e-29,2.020e-50
286.28,4.105e+9,8.183e-9,4.105e+9,2.219e-29,2.020e-50
286.30,3.577e+9,8.149e-9,3.577e+9,2.216e-29,2.020e-50
286.32,2.864e+9,8.115e-9,2.864e+9,2.213e-29,2.019e-50
286.33,2.481e+9,8.098e-9,2.481e+9,2.211e-29,2.019e-50
286.35,1.744e+9,8.064e-9,1.744e+9,2.208e-29,2.019e-50
286.37,1.124e+9,8.030e-9,1.124e+9,2.206e-29,2.019e-50
286.39,6.638e+8,7.996e-9,6.638e+8,2.203e-29,2.019e-50
286.40,4.943e+8,7.979e-9,4.943e+8,2.201e-29,2.018e-50
286.42,2.596e+8,7.945e-9,2.596e+8,2.198e-29,2.018e-50
286.44,1.341e+8,7.911e-9,1.341e+8,2.195e-29,2.018e-50
286.45,1.024e+8,7.894e-9,1.024e+8,2.194e-29,2.018e-50
286.47,8.880e+7,7.860e-9,8.880e+7,2.191e-29,2.018e-50
286.49,1.412e+8,7.826e-9,1.412e+8,2.188e-29,2.017e-50
286.50,1.971e+8,7.809e-9,1.971e+8,2.186e-29,2.017e-50
286.52,3.894e+8,7.774e-9,3.894e+8,2.184e-29,2.017e-50
286.54,7.264e+8,7.740e-9,7.264e+8,2.181e-29,2.017e-50
286.56,1.252e+9,7.706e-9,1.252e+9,2.178e-29,2.016e-50
286.57,1.594e+9,7.689e-9,1.594e+9,2.176e-29,2.016e-50
286.59,2.431e+9,7.655e-9,2.431e+9,2.173e-29,2.016e-50
286.61,3.422e+9,8.825e-8,3.422e+9,2.170e-29,2.016e-50
286.62,3.943e+9,2.900e-7,3.943e+9,2.169e-29,2.016e-50
286.64,4.942e+9,2.932e-6,4.942e+9,2.166e-29,2.015e-50
286.66,5.755e+9,2.717e-5,5.755e+9,2.163e-29,2.015e-50
286.67,6.047e+9,8.006e-5,6.047e+9,2.162e-29,2.015e-50
286.69,6.346e+9,6.508e-4,6.346e+9,2.159e-29,2.015e-50
286.71,6.243e+9,4.848e-3,6.243e+9,2.156e-29,2.015e-50
286.73,5.779e+9,3.310e-2,5.779e+9,2.153e-29,2.014e-50
286.74,5.440e+9,8.370e-2,5.440e+9,2.151e-29,2.014e-50
286.76,4.618e+9,5.013e-1,4.618e+9,2.148e-29,2.014e-50
286.78,3.706e+9,2.751e+0,3.706e+9,2.145e-29,2.014e-50
286.79,3.250e+9,6.237e+0,3.250e+9,2.144e-29,2.014e-50
286.81,2.395e+9,3.003e+1,2.395e+9,2.141e-29,2.013e-50
286.83,1.669e+9,1.325e+2,1.669e+9,2.138e-29,2.013e-50
286.84,1.368e+9,2.693e+2,1.368e+9,2.137e-29,2.013e-50
286.86,9.008e+8,1.042e+3,9.008e+8,2.134e-29,2.013e-50
286.88,6.171e+8,3.697e+3,6.171e+8,2.131e-29,2.013e-50
286.90,5.096e+8,1.202e+4,5.096e+8,2.128e-29,2.012e-50
286.91,5.176e+8,2.096e+4,5.175e+8,2.126e-29,2.012e-50
286.93,6.448e+8,5.977e+4,6.448e+8,2.123e-29,2.012e-50
286.95,8.972e+8,1.562e+5,8.970e+8,2.120e-29,2.012e-50
286.96,1.058e+9,2.443e+5,1.057e+9,2.119e-29,2.012e-50
286.98,1.411e+9,5.600e+5,1.410e+9,2.116e-29,2.011e-50
287.00,1.747e+9,1.176e+6,1.745e+9,2.113e-29,2.011e-50
287.01,1.884e+9,1.650e+6,1.882e+9,2.112e-29,2.011e-50
287.03,2.055e+9,3.040e+6,2.052e+9,2.109e-29,2.011e-50
287.05,2.057e+9,5.133e+6,2.052e+9,2.106e-29,2.011e-50
287.07,1.888e+9,7.943e+6,1.880e+9,2.103e-29,2.010e-50
287.08,1.751e+9,9.562e+6,1.742e+9,2.101e-29,2.010e-50
287.10,1.413e+9,1.298e+7,1.400e+9,2.098e-29,2.010e-50
287.12,1.047e+9,1.615e+7,1.031e+9,2.096e-29,2.010e-50
287.13,8.742e+8,1.743e+7,8.568e+8,2.094e-29,2.010e-50
287.15,5.737e+8,1.902e+7,5.547e+8,2.091e-29,2.009e-50
287.17,3.504e+8,1.902e+7,3.314e+8,2.088e-29,2.009e-50
287.18,2.684e+8,1.841e+7,2.500e+8,2.087e-29,2.009e-50
287.20,1.569e+8,1.615e+7,1.407e+8,2.084e-29,2.009e-50
287.22,1.028e+8,1.298e+7,8.986e+7,2.081e-29,2.008e-50
287.24,9.279e+7,9.562e+6,8.323e+7,2.078e-29,2.008e-50
287.25,1.012e+8,7.943e+6,9.323e+7,2.076e-29,2.008e-50
287.27,1.405e+8,5.133e+6,1.354e+8,2.074e-29,2.008e-50
287.29,2.048e+8,3.040e+6,2.017e+8,2.071e-29,2.008e-50
287.30,2.436e+8,2.264e+6,2.414e+8,2.069e-29,2.008e-50
287.32,3.273e+8,1.176e+6,3.261e+8,2.066e-29,2.007e-50
287.34,4.057e+8,5.600e+5,4.052e+8,2.063e-29,2.007e-50
287.35,4.376e+8,3.739e+5,4.372e+8,2.062e-29,2.007e-50
287.37,4.771e+8,1.562e+5,4.770e+8,2.059e-29,2.007e-50
287.39,4.770e+8,5.977e+4,4.770e+8,2.056e-29,2.006e-50
287.41,4.372e+8,2.096e+4,4.371e+8,2.053e-29,2.006e-50
287.42,4.051e+8,1.202e+4,4.050e+8,2.051e-29,2.006e-50
287.44,3.257e+8,3.697e+3,3.257e+8,2.049e-29,2.006e-50
287.46,2.401e+8,1.042e+3,2.401e+8,2.046e-29,2.006e-50
287.47,1.995e+8,5.356e+2,1.995e+8,2.044e-29,2.005e-50
287.49,1.290e+8,1.325e+2,1.290e+8,2.041e-29,2.005e-50
287.51,7.646e+7,3.016e+1,7.646e+7,2.038e-29,2.005e-50
287.52,5.697e+7,1.416e+1,5.697e+7,2.037e-29,2.005e-50
287.54,2.965e+7,4.578e+0,2.965e+7,2.034e-29,2.005e-50
287.56,1.422e+7,1.002e+1,1.422e+7,2.031e-29,2.004e-50
287.58,6.487e+6,4.552e+1,6.487e+6,2.028e-29,2.004e-50
287.59,4.500e+6,9.613e+1,4.500e+6,2.027e-29,2.004e-50
287.61,3.087e+6,4.028e+2,3.086e+6,2.024e-29,2.004e-50
287.63,4.627e+6,1.548e+3,4.626e+6,2.021e-29,2.004e-50
287.64,6.699e+6,2.937e+3,6.697e+6,2.019e-29,2.003e-50
287.66,1.470e+7,9.907e+3,1.469e+7,2.016e-29,2.003e-50
287.68,3.060e+7,3.064e+4,3.057e+7,2.013e-29,2.003e-50
287.69,4.284e+7,5.215e+4,4.279e+7,2.012e-29,2.003e-50
287.71,7.873e+7,1.416e+5,7.859e+7,2.009e-29,2.003e-50
287.73,1.327e+8,3.524e+5,1.324e+8,2.006e-29,2.002e-50
287.75,2.052e+8,8.043e+5,2.044e+8,2.003e-29,2.002e-50
287.76,2.470e+8,1.176e+6,2.459e+8,2.002e-29,2.002e-50
287.78,3.356e+8,2.356e+6,3.333e+8,1.999e-29,2.002e-50
287.80,4.186e+8,4.327e+6,4.142e+8,1.996e-29,2.001e-50
287.81,4.527e+8,5.676e+6,4.470e+8,1.994e-29,2.001e-50
287.83,4.971e+8,9.152e+6,4.880e+8,1.991e-29,2.001e-50
287.85,5.026e+8,1.353e+7,4.891e+8,1.988e-29,2.001e-50
287.86,4.905e+8,1.592e+7,4.745e+8,1.987e-29,2.001e-50
287.88,4.419e+8,2.066e+7,4.213e+8,1.984e-29,2.001e-50
287.90,3.748e+8,2.458e+7,3.502e+8,1.981e-29,2.000e-50
287.92,3.097e+8,2.681e+7,2.829e+8,1.978e-29,2.000e-50
287.93,2.845e+8,2.710e+7,2.574e+8,1.977e-29,2.000e-50
287.95,2.599e+8,2.595e+7,2.339e+8,1.974e-29,2.000e-50
287.97,2.799e+8,2.278e+7,2.571e+8,1.971e-29,1.999e-50
287.98,3.083e+8,2.066e+7,2.877e+8,1.969e-29,1.999e-50
288.00,3.999e+8,1.592e+7,3.840e+8,1.966e-29,1.999e-50
288.02,5.259e+8,1.125e+7,5.146e+8,1.963e-29,1.999e-50
288.03,5.947e+8,9.152e+6,5.855e+8,1.962e-29,1.999e-50
288.05,7.250e+8,5.676e+6,7.193e+8,1.959e-29,1.998e-50
288.07,8.194e+8,3.228e+6,8.162e+8,1.956e-29,1.998e-50
288.09,8.529e+8,1.683e+6,8.513e+8,1.953e-29,1.998e-50
288.10,8.430e+8,1.176e+6,8.418e+8,1.952e-29,1.998e-50
288.12,7.722e+8,5.382e+5,7.717e+8,1.949e-29,1.998e-50
288.14,6.489e+8,2.258e+5,6.487e+8,1.946e-29,1.997e-50
288.15,5.759e+8,1.416e+5,5.758e+8,1.944e-29,1.997e-50
288.17,4.250e+8,5.215e+4,4.250e+8,1.941e-29,1.997e-50
288.19,2.876e+8,1.761e+4,2.876e+8,1.939e-29,1.997e-50
288.20,2.291e+8,9.907e+3,2.290e+8,1.937e-29,1.997e-50
288.22,1.361e+8,2.937e+3,1.361e+8,1.934e-29,1.996e-50
288.24,7.415e+7,7.982e+2,7.415e+7,1.931e-29,1.996e-50
288.26,3.704e+7,1.989e+2,3.704e+7,1.928e-29,1.996e-50
288.27,2.534e+7,9.615e+1,2.534e+7,1.927e-29,1.996e-50
288.29,1.112e+7,2.136e+1,1.112e+7,1.924e-29,1.996e-50
288.31,4.470e+6,6.099e+0,4.470e+6,1.921e-29,1.995e-50
288.32,2.744e+6,6.153e+0,2.744e+6,1.919e-29,1.995e-50
288.34,9.690e+5,2.170e+1,9.689e+5,1.916e-29,1.995e-50
288.36,3.138e+5,9.702e+1,3.137e+5,1.914e-29,1.995e-50
288.37,1.730e+5,1.999e+2,1.728e+5,1.912e-29,1.995e-50
288.39,4.991e+4,7.963e+2,4.911e+4,1.909e-29,1.994e-50
288.41,1.571e+4,2.910e+3,1.280e+4,1.906e-29,1.994e-50
288.43,1.281e+4,9.752e+3,3.059e+3,1.903e-29,1.994e-50
288.44,1.873e+4,1.728e+4,1.447e+3,1.902e-29,1.994e-50
288.46,5.119e+4,5.088e+4,3.037e+2,1.899e-29,1.993e-50
288.48,1.375e+5,1.374e+5,5.841e+1,1.896e-29,1.993e-50
288.49,2.186e+5,2.186e+5,2.480e+1,1.894e-29,1.993e-50
288.51,5.186e+5,5.186e+5,4.189e+0,1.892e-29,1.993e-50
288.53,1.128e+6,1.128e+6,6.487e-1,1.889e-29,1.993e-50
288.54,1.612e+6,1.612e+6,2.471e-1,1.887e-29,1.993e-50
288.56,3.081e+6,3.081e+6,3.360e-2,1.884e-29,1.992e-50
288.58,5.401e+6,5.401e+6,4.189e-3,1.881e-29,1.992e-50
288.60,8.687e+6,8.687e+6,4.788e-4,1.878e-29,1.992e-50
288.61,1.067e+7,1.067e+7,1.567e-4,1.877e-29,1.992e-50
288.63,1.507e+7,1.507e+7,1.573e-5,1.874e-29,1.991e-50
288.65,1.955e+7,1.955e+7,1.447e-6,1.871e-29,1.991e-50
288.66,2.156e+7,2.156e+7,4.250e-7,1.870e-29,1.991e-50
288.68,2.462e+7,2.462e+7,4.123e-7,1.867e-29,1.991e-50
288.70,2.592e+7,2.592e+7,3.995e-7,1.864e-29,1.991e-50
288.71,2.586e+7,2.586e+7,3.932e-7,1.862e-29,1.990e-50
288.73,2.460e+7,2.460e+7,3.804e-7,1.859e-29,1.990e-50
