Wavelength (nm),Sum(calc),Al I (2.1e-1),Al II (7.9e-1),Al III (4.0e-6)
257.64,5.401e+8,5.401e+8,2.630e-11,5.894e-23
257.66,2.625e+8,2.625e+8,2.641e-11,5.920e-23
257.68,1.150e+8,1.150e+8,2.653e-11,5.945e-23
257.69,7.321e+7,7.321e+7,2.659e-11,5.957e-23
257.71,2.748e+7,2.748e+7,2.671e-11,5.983e-23
257.73,9.307e+6,9.307e+6,2.683e-11,6.008e-23
257.74,5.213e+6,5.213e+6,2.688e-11,6.020e-23
257.76,1.514e+6,1.514e+6,2.700e-11,6.046e-23
257.78,3.973e+5,3.973e+5,2.712e-11,6.071e-23
257.79,1.958e+5,1.958e+5,2.718e-11,6.083e-23
257.81,4.409e+4,4.409e+4,2.730e-11,6.109e-23
257.83,8.965e+3,8.965e+3,2.741e-11,6.134e-23
257.84,3.890e+3,3.890e+3,2.747e-11,6.146e-23
257.86,6.787e+2,6.787e+2,2.759e-11,6.172e-23
257.88,1.069e+2,1.069e+2,2.771e-11,6.197e-23
257.89,4.081e+1,4.081e+1,2.777e-11,6.209e-23
257.91,5.509e+0,5.509e+0,2.788e-11,6.235e-23
257.93,6.708e-1,6.708e-1,2.800e-11,6.260e-23
257.94,2.252e-1,2.252e-1,2.806e-11,6.272e-23
257.96,2.347e-2,2.347e-2,2.818e-11,6.298e-23
257.98,2.204e-3,2.204e-3,2.830e-11,6.323e-23
257.99,6.493e-4,6.493e-4,2.836e-11,6.336e-23
258.01,5.211e-5,5.211e-5,2.847e-11,6.361e-23
258.03,3.765e-6,3.765e-6,2.859e-11,6.386e-23
258.04,9.727e-7,9.727e-7,2.865e-11,6.399e-23
258.06,5.381e-8,5.381e-8,2.877e-11,6.424e-23
262.61,5.553e-11,1.851e-8,5.553e-11,1.216e-22
262.63,8.732e-10,1.835e-8,8.732e-10,1.218e-22
262.64,3.330e-9,1.828e-8,3.330e-9,1.220e-22
262.66,4.480e-8,1.812e-8,4.480e-8,1.222e-22
262.68,5.433e-7,1.797e-8,5.433e-7,1.225e-22
262.69,1.819e-6,1.789e-8,1.819e-6,1.226e-22
262.71,1.887e-5,1.773e-8,1.887e-5,1.229e-22
262.73,1.765e-4,1.758e-8,1.765e-4,1.231e-22
262.74,5.190e-4,1.750e-8,5.190e-4,1.232e-22
262.76,4.152e-3,1.734e-8,4.152e-3,1.235e-22
262.78,2.993e-2,1.719e-8,2.993e-2,1.237e-22
262.79,7.730e-2,1.711e-8,7.730e-2,1.239e-22
262.81,4.768e-1,1.696e-8,4.768e-1,1.241e-22
262.83,2.651e+0,1.680e-8,2.651e+0,1.244e-22
262.84,6.012e+0,1.672e-8,6.012e+0,1.245e-22
262.86,2.860e+1,1.657e-8,2.860e+1,1.247e-22
262.88,1.226e+2,1.641e-8,1.226e+2,1.250e-22
262.89,2.441e+2,1.634e-8,2.441e+2,1.251e-22
262.91,8.954e+2,1.618e-8,8.954e+2,1.254e-22
262.93,2.960e+3,1.603e-8,2.960e+3,1.256e-22
262.94,5.176e+3,1.595e-8,5.176e+3,1.258e-22
262.96,1.464e+4,1.579e-8,1.464e+4,1.260e-22
262.98,3.732e+4,1.564e-8,3.732e+4,1.263e-22
262.99,5.730e+4,1.556e-8,5.730e+4,1.264e-22
263.01,1.250e+5,1.541e-8,1.250e+5,1.266e-22
263.03,2.457e+5,1.525e-8,2.457e+5,1.269e-22
263.04,3.313e+5,1.517e-8,3.313e+5,1.270e-22
263.06,5.571e+5,1.502e-8,5.571e+5,1.273e-22
263.08,8.444e+5,1.486e-8,8.444e+5,1.275e-22
263.09,9.998e+5,1.478e-8,9.998e+5,1.276e-22
263.11,1.297e+6,1.463e-8,1.297e+6,1.279e-22
263.13,1.515e+6,1.447e-8,1.515e+6,1.282e-22
263.14,1.576e+6,1.440e-8,1.576e+6,1.283e-22
263.16,1.576e+6,1.424e-8,1.576e+6,1.285e-22
263.18,1.420e+6,1.409e-8,1.420e+6,1.288e-22
263.19,1.297e+6,1.401e-8,1.297e+6,1.289e-22
263.21,9.998e+5,1.385e-8,9.998e+5,1.292e-22
263.23,6.948e+5,1.370e-8,6.948e+5,1.294e-22
263.24,5.571e+5,1.362e-8,5.571e+5,1.295e-22
263.26,3.313e+5,1.347e-8,3.313e+5,1.298e-22
263.28,1.775e+5,1.331e-8,1.775e+5,1.300e-22
263.29,1.250e+5,1.323e-8,1.250e+5,1.302e-22
263.31,5.730e+4,1.308e-8,5.730e+4,1.304e-22
263.33,2.368e+4,1.292e-8,2.368e+4,1.307e-22
263.34,1.464e+4,1.285e-8,1.464e+4,1.308e-22
263.36,5.176e+3,1.269e-8,5.176e+3,1.311e-22
263.38,1.649e+3,1.254e-8,1.649e+3,1.313e-22
263.39,8.954e+2,1.246e-8,8.954e+2,1.314e-22
263.41,2.441e+2,1.230e-8,2.441e+2,1.317e-22
263.43,6.000e+1,1.215e-8,6.000e+1,1.319e-22
263.44,2.863e+1,1.207e-8,2.863e+1,1.321e-22
263.46,6.212e+0,1.191e-8,6.212e+0,1.323e-22
263.48,2.086e+0,1.176e-8,2.086e+0,1.326e-22
263.49,2.458e+0,1.168e-8,2.458e+0,1.327e-22
263.51,8.105e+0,1.153e-8,8.105e+0,1.329e-22
263.53,2.936e+1,1.137e-8,2.936e+1,1.332e-22
263.54,5.401e+1,1.129e-8,5.401e+1,1.333e-22
263.56,1.694e+2,1.114e-8,1.694e+2,1.336e-22
263.58,4.798e+2,1.098e-8,4.798e+2,1.338e-22
263.59,7.774e+2,1.091e-8,7.774e+2,1.339e-22
263.61,1.893e+3,1.075e-8,1.893e+3,1.342e-22
263.63,4.171e+3,1.060e-8,4.171e+3,1.345e-22
263.64,5.966e+3,1.052e-8,5.966e+3,1.346e-22
263.66,1.135e+4,1.036e-8,1.135e+4,1.348e-22
263.68,1.964e+4,1.021e-8,1.964e+4,1.351e-22
263.69,2.494e+4,1.013e-8,2.494e+4,1.352e-22
263.71,3.760e+4,9.975e-9,3.760e+4,1.355e-22
263.73,5.199e+4,9.820e-9,5.199e+4,1.357e-22
263.74,5.926e+4,9.742e-9,5.926e+4,1.358e-22
263.76,7.258e+4,9.587e-9,7.258e+4,1.361e-22
263.78,8.257e+4,9.432e-9,8.257e+4,1.363e-22
263.79,8.580e+4,9.354e-9,8.580e+4,1.365e-22
263.81,8.815e+4,9.199e-9,8.815e+4,1.367e-22
263.83,8.497e+4,9.044e-9,8.497e+4,1.370e-22
263.84,8.147e+4,8.967e-9,8.147e+4,1.371e-22
263.86,7.140e+4,8.811e-9,7.140e+4,1.374e-22
263.88,5.857e+4,8.656e-9,5.857e+4,1.376e-22
263.89,5.168e+4,8.579e-9,5.168e+4,1.377e-22
263.91,3.810e+4,8.423e-9,3.810e+4,1.380e-22
263.93,2.601e+4,8.268e-9,2.601e+4,1.382e-22
263.94,2.084e+4,8.191e-9,2.084e+4,1.384e-22
263.96,1.257e+4,8.036e-9,1.257e+4,1.386e-22
263.98,6.950e+3,7.880e-9,6.950e+3,1.389e-22
263.99,4.997e+3,7.803e-9,4.997e+3,1.390e-22
264.01,2.411e+3,7.648e-9,2.411e+3,1.392e-22
264.03,1.060e+3,7.493e-9,1.060e+3,1.395e-22
264.04,6.780e+2,7.415e-9,6.780e+2,1.396e-22
264.06,2.582e+2,7.260e-9,2.582e+2,1.399e-22
264.08,8.920e+1,7.105e-9,8.920e+1,1.401e-22
264.09,5.054e+1,7.027e-9,5.054e+1,1.403e-22
264.11,1.506e+1,6.872e-9,1.506e+1,1.405e-22
264.13,4.063e+0,6.717e-9,4.063e+0,1.408e-22
264.14,2.033e+0,6.639e-9,2.033e+0,1.409e-22
264.16,4.717e-1,6.484e-9,4.717e-1,1.411e-22
264.18,9.893e-2,6.329e-9,9.893e-2,1.414e-22
264.19,4.362e-2,6.251e-9,4.362e-2,1.415e-22
264.21,7.857e-3,6.096e-9,7.857e-3,1.418e-22
264.23,1.278e-3,5.941e-9,1.278e-3,1.420e-22
264.24,4.960e-4,5.863e-9,4.960e-4,1.421e-22
264.26,6.921e-5,5.708e-9,6.921e-5,1.424e-22
264.28,8.715e-6,5.553e-9,8.715e-6,1.426e-22
264.29,2.976e-6,5.476e-9,2.976e-6,1.428e-22
264.31,3.212e-7,5.320e-9,3.212e-7,1.430e-22
264.33,3.128e-8,5.165e-9,3.128e-8,1.433e-22
264.34,9.394e-9,5.088e-9,9.394e-9,1.434e-22
264.36,7.839e-10,4.932e-9,7.839e-10,1.437e-22
264.38,5.901e-11,4.777e-9,5.901e-11,1.439e-22
264.39,1.549e-11,4.700e-9,1.549e-11,1.440e-22
264.41,9.999e-13,4.545e-9,9.999e-13,1.443e-22
264.69,2.372e-9,2.372e-9,3.618e-12,1.478e-22
264.71,3.957e-8,3.957e-8,3.805e-12,1.481e-22
264.73,5.959e-7,5.959e-7,3.992e-12,1.483e-22
264.74,2.225e-6,2.225e-6,4.086e-12,1.484e-22
264.76,2.874e-5,2.874e-5,4.273e-12,1.487e-22
264.78,3.351e-4,3.351e-4,4.460e-12,1.490e-22
264.79,1.101e-3,1.101e-3,4.554e-12,1.491e-22
264.81,1.101e-2,1.101e-2,4.741e-12,1.493e-22
264.83,9.939e-2,9.939e-2,4.928e-12,1.496e-22
264.84,2.874e-1,2.874e-1,5.021e-12,1.497e-22
264.86,2.225e+0,2.225e+0,5.208e-12,1.500e-22
264.88,1.555e+1,1.555e+1,5.395e-12,1.502e-22
264.89,3.957e+1,3.957e+1,5.489e-12,1.503e-22
264.91,2.372e+2,2.372e+2,5.676e-12,1.506e-22
264.93,1.284e+3,1.284e+3,5.863e-12,1.508e-22
264.94,2.874e+3,2.874e+3,5.956e-12,1.510e-22
264.96,1.334e+4,1.334e+4,6.143e-12,1.512e-22
264.98,5.589e+4,5.589e+4,6.330e-12,1.515e-22
264.99,1.101e+5,1.101e+5,6.424e-12,1.516e-22
265.01,3.956e+5,3.956e+5,6.611e-12,1.519e-22
265.03,1.284e+6,1.284e+6,6.798e-12,1.521e-22
265.04,2.225e+6,2.225e+6,6.891e-12,1.522e-22
265.06,6.191e+6,6.191e+6,7.078e-12,1.525e-22
265.08,1.555e+7,1.555e+7,7.265e-12,1.527e-22
265.09,2.372e+7,2.372e+7,7.359e-12,1.529e-22
265.11,5.110e+7,5.110e+7,7.546e-12,1.531e-22
265.13,9.937e+7,9.937e+7,7.733e-12,1.534e-22
265.14,1.334e+8,1.334e+8,7.827e-12,1.535e-22
265.16,2.225e+8,2.225e+8,8.014e-12,1.537e-22
265.18,3.350e+8,3.350e+8,8.201e-12,1.540e-22
265.19,3.956e+8,3.956e+8,8.294e-12,1.541e-22
265.21,5.110e+8,5.110e+8,8.481e-12,1.544e-22
265.23,5.957e+8,5.957e+8,8.668e-12,1.546e-22
265.24,6.190e+8,6.190e+8,8.762e-12,1.547e-22
265.26,6.190e+8,6.190e+8,8.949e-12,1.550e-22
265.28,5.588e+8,5.588e+8,9.136e-12,1.553e-22
265.29,5.110e+8,5.110e+8,9.229e-12,1.554e-22
265.31,3.956e+8,3.956e+8,9.416e-12,1.556e-22
265.33,2.765e+8,2.765e+8,9.603e-12,1.559e-22
265.34,2.225e+8,2.225e+8,9.697e-12,1.560e-22
265.36,1.334e+8,1.334e+8,9.884e-12,1.563e-22
265.38,7.218e+7,7.218e+7,1.007e-11,1.565e-22
265.39,5.110e+7,5.110e+7,1.016e-11,1.566e-22
265.41,2.372e+7,2.372e+7,1.035e-11,1.569e-22
265.43,9.938e+6,9.938e+6,1.054e-11,1.571e-22
265.44,6.191e+6,6.191e+6,1.063e-11,1.573e-22
265.46,2.225e+6,2.225e+6,1.082e-11,1.575e-22
265.48,7.218e+5,7.218e+5,1.101e-11,1.578e-22
265.49,3.956e+5,3.956e+5,1.110e-11,1.579e-22
265.51,1.101e+5,1.101e+5,1.129e-11,1.582e-22
265.53,2.765e+4,2.765e+4,1.147e-11,1.584e-22
265.54,1.334e+4,1.334e+4,1.157e-11,1.585e-22
265.56,2.874e+3,2.874e+3,1.175e-11,1.588e-22
265.58,5.589e+2,5.589e+2,1.194e-11,1.590e-22
265.59,2.372e+2,2.372e+2,1.203e-11,1.592e-22
265.61,3.964e+1,3.964e+1,1.222e-11,1.594e-22
265.63,6.607e+0,6.607e+0,1.241e-11,1.597e-22
265.64,4.043e+0,4.043e+0,1.250e-11,1.598e-22
265.66,1.351e+1,1.351e+1,1.269e-11,1.600e-22
265.68,8.683e+1,8.683e+1,1.288e-11,1.603e-22
265.69,2.141e+2,2.141e+2,1.297e-11,1.604e-22
265.71,1.207e+3,1.207e+3,1.316e-11,1.607e-22
265.73,6.146e+3,6.146e+3,1.334e-11,1.609e-22
265.74,1.335e+4,1.335e+4,1.344e-11,1.611e-22
265.76,5.835e+4,5.835e+4,1.362e-11,1.613e-22
265.78,2.304e+5,2.304e+5,1.381e-11,1.616e-22
265.79,4.407e+5,4.407e+5,1.391e-11,1.617e-22
265.81,1.494e+6,1.494e+6,1.409e-11,1.619e-22
265.83,4.574e+6,4.574e+6,1.428e-11,1.622e-22
265.84,7.704e+6,7.704e+6,1.437e-11,1.623e-22
265.86,2.025e+7,2.025e+7,1.456e-11,1.626e-22
265.88,4.808e+7,4.808e+7,1.475e-11,1.628e-22
265.89,7.131e+7,7.131e+7,1.484e-11,1.629e-22
265.91,1.453e+8,1.453e+8,1.503e-11,1.632e-22
265.93,2.676e+8,2.676e+8,1.521e-11,1.634e-22
265.94,3.495e+8,3.495e+8,1.531e-11,1.636e-22
265.96,5.524e+8,5.524e+8,1.549e-11,1.638e-22
265.98,7.887e+8,7.887e+8,1.568e-11,1.641e-22
265.99,9.071e+8,9.071e+8,1.578e-11,1.642e-22
266.01,1.112e+9,1.112e+9,1.596e-11,1.645e-22
266.03,1.231e+9,1.231e+9,1.615e-11,1.647e-22
266.04,1.247e+9,1.247e+9,1.624e-11,1.648e-22
266.06,1.185e+9,1.185e+9,1.643e-11,1.651e-22
266.08,1.017e+9,1.017e+9,1.662e-11,1.653e-22
266.09,9.071e+8,9.071e+8,1.671e-11,1.655e-22
266.11,6.685e+8,6.685e+8,1.690e-11,1.657e-22
266.13,4.450e+8,4.450e+8,1.708e-11,1.660e-22
266.14,3.495e+8,3.495e+8,1.718e-11,1.661e-22
266.16,1.997e+8,1.997e+8,1.737e-11,1.663e-22
266.18,1.031e+8,1.031e+8,1.755e-11,1.666e-22
266.19,7.131e+7,7.131e+7,1.765e-11,1.667e-22
266.21,3.160e+7,3.160e+7,1.783e-11,1.670e-22
266.23,1.265e+7,1.265e+7,1.802e-11,1.672e-22
266.24,7.704e+6,7.704e+6,1.811e-11,1.674e-22
266.26,2.647e+6,2.647e+6,1.830e-11,1.676e-22
266.28,8.218e+5,8.218e+5,1.849e-11,1.679e-22
266.29,4.407e+5,4.407e+5,1.858e-11,1.680e-22
266.31,1.174e+5,1.174e+5,1.877e-11,1.682e-22
266.33,2.827e+4,2.827e+4,1.895e-11,1.685e-22
266.34,1.335e+4,1.335e+4,1.905e-11,1.686e-22
266.36,2.758e+3,2.758e+3,1.924e-11,1.689e-22
266.38,5.148e+2,5.148e+2,1.942e-11,1.691e-22
266.39,2.141e+2,2.141e+2,1.952e-11,1.692e-22
266.41,3.431e+1,3.431e+1,1.970e-11,1.695e-22
266.43,4.965e+0,4.965e+0,1.989e-11,1.698e-22
266.44,1.818e+0,1.818e+0,1.998e-11,1.699e-22
266.46,2.259e-1,2.259e-1,2.017e-11,1.701e-22
266.48,2.536e-2,2.536e-2,2.036e-11,1.704e-22
266.49,8.177e-3,8.177e-3,2.045e-11,1.705e-22
266.51,7.879e-4,7.879e-4,2.064e-11,1.708e-22
266.53,6.857e-5,6.857e-5,2.083e-11,1.710e-22
266.54,1.947e-5,1.947e-5,2.092e-11,1.711e-22
266.56,1.455e-6,1.455e-6,2.111e-11,1.714e-22
266.58,9.818e-8,9.818e-8,2.129e-11,1.716e-22
275.71,2.867e-22,8.429e-8,1.067e-10,2.867e-22
275.73,4.051e-21,8.426e-8,1.069e-10,4.051e-21
275.74,1.470e-20,8.425e-8,1.070e-10,1.470e-20
275.76,1.804e-19,8.422e-8,1.071e-10,1.804e-19
275.78,2.015e-18,8.418e-8,1.073e-10,2.015e-18
275.79,6.501e-18,8.417e-8,1.074e-10,6.501e-18
275.81,6.306e-17,8.414e-8,1.076e-10,6.306e-17
275.83,5.568e-16,8.411e-8,1.078e-10,5.568e-16
275.84,1.597e-15,8.409e-8,1.079e-10,1.597e-15
275.86,1.225e-14,8.406e-8,1.081e-10,1.225e-14
275.88,8.551e-14,8.403e-8,1.083e-10,8.551e-14
275.89,2.181e-13,8.402e-8,1.084e-10,2.181e-13
275.91,1.323e-12,8.399e-8,1.085e-10,1.323e-12
275.93,7.300e-12,8.396e-8,1.087e-10,7.300e-12
275.94,1.656e-11,8.394e-8,1.088e-10,1.656e-11
275.96,7.937e-11,8.391e-8,1.090e-10,7.937e-11
275.98,3.464e-10,8.388e-8,1.092e-10,3.464e-10
275.99,6.986e-10,8.387e-8,1.093e-10,6.986e-10
276.01,2.648e-9,8.384e-8,1.095e-10,2.648e-9
276.03,9.140e-9,8.380e-8,1.097e-10,9.140e-9
276.04,1.639e-8,8.379e-8,1.098e-10,1.639e-8
276.06,4.914e-8,8.376e-8,1.099e-10,4.914e-8
276.08,1.341e-7,8.373e-8,1.101e-10,1.341e-7
276.09,2.139e-7,8.371e-8,1.102e-10,2.139e-7
276.11,5.071e-7,8.368e-8,1.104e-10,5.071e-7
276.13,1.094e-6,8.365e-8,1.106e-10,1.094e-6
276.14,1.552e-6,8.364e-8,1.107e-10,1.552e-6
276.16,2.910e-6,8.361e-8,1.109e-10,2.910e-6
276.18,4.968e-6,8.358e-8,1.111e-10,4.968e-6
276.19,6.266e-6,8.356e-8,1.112e-10,6.266e-6
276.21,9.292e-6,8.353e-8,1.113e-10,9.292e-6
276.23,1.255e-5,8.350e-8,1.115e-10,1.255e-5
276.24,1.407e-5,8.349e-8,1.116e-10,1.407e-5
276.26,1.651e-5,8.345e-8,1.118e-10,1.651e-5
276.28,1.763e-5,8.342e-8,1.120e-10,1.763e-5
276.29,1.759e-5,8.341e-8,1.121e-10,1.759e-5
276.31,1.632e-5,8.338e-8,1.123e-10,1.632e-5
276.33,1.378e-5,8.335e-8,1.125e-10,1.378e-5
276.34,1.223e-5,8.333e-8,1.126e-10,1.223e-5
276.36,8.973e-6,8.330e-8,1.128e-10,8.973e-6
276.38,5.996e-6,8.327e-8,1.129e-10,5.996e-6
276.39,4.732e-6,8.326e-8,1.130e-10,4.732e-6
276.41,2.747e-6,8.323e-8,1.132e-10,2.747e-6
276.43,1.452e-6,8.320e-8,1.134e-10,1.452e-6
276.44,1.019e-6,8.318e-8,1.135e-10,1.019e-6
276.46,4.678e-7,8.315e-8,1.137e-10,4.678e-7
276.48,1.956e-7,8.312e-8,1.139e-10,1.956e-7
276.49,1.221e-7,8.310e-8,1.140e-10,1.221e-7
276.51,4.435e-8,8.307e-8,1.142e-10,4.435e-8
276.53,1.467e-8,8.304e-8,1.143e-10,1.467e-8
276.54,8.143e-9,8.303e-8,1.144e-10,8.143e-9
276.56,2.340e-9,8.300e-8,1.146e-10,2.340e-9
276.58,6.120e-10,8.297e-8,1.148e-10,6.120e-10
276.59,3.022e-10,8.295e-8,1.149e-10,3.022e-10
276.61,6.868e-11,8.292e-8,1.151e-10,6.868e-11
276.63,1.421e-11,8.289e-8,1.153e-10,1.421e-11
276.64,6.242e-12,8.288e-8,1.154e-10,6.242e-12
276.66,1.122e-12,8.285e-8,1.156e-10,1.122e-12
276.68,1.836e-13,8.282e-8,1.157e-10,1.836e-13
276.69,7.173e-14,8.280e-8,1.158e-10,7.173e-14
276.71,1.020e-14,8.277e-8,1.160e-10,1.020e-14
276.73,1.320e-15,8.274e-8,1.162e-10,1.320e-15
276.74,4.586e-16,8.272e-8,1.163e-10,4.586e-16
276.76,5.158e-17,8.269e-8,1.165e-10,5.158e-17
276.78,5.281e-18,8.266e-8,1.167e-10,5.281e-18
276.79,1.631e-18,8.265e-8,1.168e-10,1.631e-18
276.81,1.451e-19,8.262e-8,1.170e-10,1.451e-19
276.83,1.175e-20,8.259e-8,1.171e-10,1.175e-20
276.84,3.228e-21,8.257e-8,1.172e-10,3.228e-21
276.86,2.271e-22,8.254e-8,1.174e-10,2.271e-22
281.03,1.564e-10,7.620e-8,1.564e-10,1.766e-22
281.04,5.901e-10,7.618e-8,5.901e-10,1.765e-22
281.06,7.845e-9,7.615e-8,7.845e-9,1.762e-22
281.08,9.524e-8,7.612e-8,9.524e-8,1.760e-22
281.09,3.208e-7,7.611e-8,3.208e-7,1.759e-22
281.11,3.398e-6,7.607e-8,3.398e-6,1.756e-22
281.13,3.288e-5,7.604e-8,3.288e-5,1.754e-22
281.14,9.886e-5,7.603e-8,9.886e-5,1.753e-22
281.16,8.347e-4,7.600e-8,8.347e-4,1.750e-22
281.18,6.437e-3,7.597e-8,6.437e-3,1.748e-22
281.19,1.728e-2,7.595e-8,1.728e-2,1.747e-22
281.21,1.162e-1,7.592e-8,1.162e-1,1.744e-22
281.23,7.144e-1,7.589e-8,7.144e-1,1.742e-22
281.24,1.712e+0,7.588e-8,1.712e+0,1.740e-22
281.26,9.179e+0,7.585e-8,9.179e+0,1.738e-22
281.28,4.496e+1,7.582e-8,4.496e+1,1.736e-22
281.29,9.616e+1,7.580e-8,9.616e+1,1.734e-22
281.31,4.110e+2,7.577e-8,4.110e+2,1.732e-22
281.33,1.604e+3,7.574e-8,1.604e+3,1.730e-22
281.34,3.063e+3,7.572e-8,3.063e+3,1.728e-22
281.36,1.043e+4,7.569e-8,1.043e+4,1.726e-22
281.38,3.245e+4,7.566e-8,3.245e+4,1.724e-22
281.39,5.532e+4,7.565e-8,5.532e+4,1.722e-22
281.41,1.502e+5,7.562e-8,1.502e+5,1.720e-22
281.43,3.723e+5,7.559e-8,3.723e+5,1.717e-22
281.44,5.665e+5,7.557e-8,5.665e+5,1.716e-22
281.46,1.226e+6,7.554e-8,1.226e+6,1.714e-22
281.48,2.421e+6,7.551e-8,2.421e+6,1.711e-22
281.49,3.289e+6,7.550e-8,3.289e+6,1.710e-22
281.51,5.671e+6,7.547e-8,5.671e+6,1.708e-22
281.53,8.929e+6,7.544e-8,8.929e+6,1.705e-22
281.54,1.083e+7,7.542e-8,1.083e+7,1.704e-22
281.56,1.488e+7,7.539e-8,1.488e+7,1.702e-22
281.58,1.867e+7,7.536e-8,1.867e+7,1.699e-22
281.59,2.021e+7,7.534e-8,2.021e+7,1.698e-22
281.61,2.213e+7,7.531e-8,2.213e+7,1.696e-22
281.63,2.213e+7,7.528e-8,2.213e+7,1.693e-22
281.64,2.139e+7,7.527e-8,2.139e+7,1.692e-22
281.66,1.867e+7,7.524e-8,1.867e+7,1.690e-22
281.68,1.488e+7,7.521e-8,1.488e+7,1.687e-22
281.69,1.284e+7,7.519e-8,1.284e+7,1.686e-22
281.71,8.929e+6,7.516e-8,8.929e+6,1.684e-22
281.73,5.671e+6,7.513e-8,5.671e+6,1.681e-22
281.74,4.368e+6,7.512e-8,4.368e+6,1.680e-22
281.76,2.421e+6,7.509e-8,2.421e+6,1.678e-22
281.78,1.226e+6,7.506e-8,1.226e+6,1.675e-22
281.79,8.427e+5,7.504e-8,8.427e+5,1.674e-22
281.81,3.723e+5,7.501e-8,3.723e+5,1.671e-22
281.83,1.502e+5,7.498e-8,1.502e+5,1.669e-22
281.84,9.219e+4,7.496e-8,9.219e+4,1.668e-22
281.86,3.245e+4,7.493e-8,3.245e+4,1.665e-22
281.88,1.043e+4,7.490e-8,1.043e+4,1.663e-22
281.89,5.718e+3,7.489e-8,5.718e+3,1.662e-22
281.91,1.604e+3,7.486e-8,1.604e+3,1.659e-22
281.93,4.110e+2,7.483e-8,4.110e+2,1.657e-22
281.94,2.011e+2,7.481e-8,2.011e+2,1.656e-22
281.96,4.496e+1,7.478e-8,4.496e+1,1.653e-22
281.98,9.179e+0,7.475e-8,9.179e+0,1.651e-22
281.99,4.009e+0,7.474e-8,4.009e+0,1.650e-22
282.01,7.144e-1,7.471e-8,7.144e-1,1.647e-22
282.03,1.162e-1,7.467e-8,1.162e-1,1.645e-22
282.04,4.532e-2,7.466e-8,4.532e-2,1.644e-22
282.06,6.437e-3,7.463e-8,6.437e-3,1.641e-22
282.08,8.347e-4,7.460e-8,8.347e-4,1.639e-22
282.09,2.905e-4,7.458e-8,2.905e-4,1.638e-22
282.11,3.288e-5,7.455e-8,3.288e-5,1.635e-22
282.13,3.398e-6,7.452e-8,3.398e-6,1.633e-22
282.14,1.056e-6,7.451e-8,1.056e-6,1.631e-22
282.16,9.524e-8,7.448e-8,9.524e-8,1.629e-22
282.18,7.845e-9,7.445e-8,7.845e-9,1.627e-22
282.19,2.176e-9,7.443e-8,2.176e-9,1.625e-22
295.49,1.496e-24,5.419e-8,4.483e-10,1.496e-24
295.51,1.831e-23,5.416e-8,4.457e-10,1.831e-23
295.53,2.064e-22,5.413e-8,4.431e-10,2.064e-22
295.54,6.721e-22,5.412e-8,4.418e-10,6.721e-22
295.56,6.699e-21,5.409e-8,4.392e-10,6.699e-21
295.58,6.151e-20,5.406e-8,4.366e-10,6.151e-20
295.59,1.807e-19,5.404e-8,4.353e-10,1.807e-19
295.61,1.467e-18,5.401e-8,4.327e-10,1.467e-18
295.63,1.097e-17,5.398e-8,4.301e-10,1.097e-17
295.64,2.909e-17,5.397e-8,4.288e-10,2.909e-17
295.66,1.923e-16,5.394e-8,4.262e-10,1.923e-16
295.68,1.171e-15,5.390e-8,4.236e-10,1.171e-15
295.69,2.802e-15,5.389e-8,4.223e-10,2.802e-15
295.71,1.509e-14,5.386e-8,4.197e-10,1.509e-14
295.73,7.482e-14,5.383e-8,4.171e-10,7.482e-14
295.74,1.616e-13,5.381e-8,4.158e-10,1.616e-13
295.76,7.084e-13,5.378e-8,4.132e-10,7.084e-13
295.78,2.861e-12,5.375e-8,4.106e-10,2.861e-12
295.79,5.576e-12,5.374e-8,4.093e-10,5.576e-12
295.81,1.991e-11,5.371e-8,4.067e-10,1.991e-11
295.83,6.550e-11,5.368e-8,4.041e-10,6.550e-11
295.84,1.152e-10,5.366e-8,4.028e-10,1.152e-10
295.86,3.350e-10,5.363e-8,4.002e-10,3.350e-10
295.88,8.974e-10,5.360e-8,3.976e-10,8.974e-10
295.89,1.424e-9,5.359e-8,3.963e-10,1.424e-9
295.91,3.373e-9,5.355e-8,3.937e-10,3.373e-9
295.93,7.360e-9,5.352e-8,3.911e-10,7.360e-9
295.94,1.054e-8,5.351e-8,3.898e-10,1.054e-8
295.96,2.033e-8,5.348e-8,3.872e-10,2.033e-8
295.98,3.613e-8,5.345e-8,3.846e-10,3.613e-8
295.99,4.670e-8,5.343e-8,3.833e-10,4.670e-8
296.01,7.336e-8,5.340e-8,3.808e-10,7.336e-8
296.03,1.062e-7,5.337e-8,3.782e-10,1.062e-7
296.04,1.238e-7,5.336e-8,3.769e-10,1.238e-7
296.06,1.584e-7,5.333e-8,3.743e-10,1.584e-7
296.08,1.867e-7,5.330e-8,3.717e-10,1.867e-7
296.09,1.965e-7,5.328e-8,3.704e-10,1.965e-7
296.11,2.048e-7,5.325e-8,3.678e-10,2.048e-7
296.13,1.965e-7,5.322e-8,3.652e-10,1.965e-7
296.14,1.867e-7,5.320e-8,3.639e-10,1.867e-7
296.16,1.584e-7,5.317e-8,3.613e-10,1.584e-7
296.18,1.238e-7,5.314e-8,3.587e-10,1.238e-7
296.19,1.062e-7,5.313e-8,3.574e-10,1.062e-7
296.21,7.336e-8,5.310e-8,3.548e-10,7.336e-8
296.23,4.670e-8,5.307e-8,3.522e-10,4.670e-8
