Wavelength (nm),Sum(calc),Al I (5.1e-3),Al II (9.9e-1),Al III (7.3e-3)
360.59,1.989e-2,1.614e-8,1.326e-9,1.989e-2
360.60,1.106e-2,1.615e-8,1.322e-9,1.106e-2
360.62,3.281e-3,1.615e-8,1.315e-9,3.281e-3
360.64,9.225e-4,1.615e-8,1.308e-9,9.225e-4
360.65,4.795e-4,1.616e-8,1.304e-9,4.795e-4
360.67,1.248e-4,1.616e-8,1.297e-9,1.248e-4
360.69,3.276e-5,1.617e-8,1.289e-9,3.276e-5
360.70,1.951e-5,1.617e-8,1.286e-9,1.951e-5
360.72,2.350e-5,1.617e-8,1.278e-9,2.350e-5
360.74,8.292e-5,1.618e-8,1.271e-9,8.292e-5
360.75,1.630e-4,1.618e-8,1.267e-9,1.630e-4
360.77,6.117e-4,1.618e-8,1.260e-9,6.117e-4
360.79,2.176e-3,1.619e-8,1.253e-9,2.176e-3
360.80,4.020e-3,1.619e-8,1.249e-9,4.020e-3
360.82,1.317e-2,1.619e-8,1.241e-9,1.317e-2
360.84,4.080e-2,1.620e-8,1.234e-9,4.080e-2
360.85,7.036e-2,1.620e-8,1.230e-9,7.036e-2
360.87,2.007e-1,1.620e-8,1.223e-9,2.007e-1
360.89,5.419e-1,1.621e-8,1.216e-9,5.419e-1
360.90,8.722e-1,1.621e-8,1.212e-9,8.722e-1
360.92,2.168e+0,1.621e-8,1.205e-9,2.168e+0
360.94,5.098e+0,1.622e-8,1.197e-9,5.098e+0
360.95,7.659e+0,1.622e-8,1.194e-9,7.659e+0
360.97,1.658e+1,1.623e-8,1.186e-9,1.658e+1
360.99,3.397e+1,1.623e-8,1.179e-9,3.397e+1
361.00,4.763e+1,1.623e-8,1.175e-9,4.763e+1
361.02,8.984e+1,1.624e-8,1.168e-9,8.984e+1
361.04,1.604e+2,1.624e-8,1.161e-9,1.604e+2
361.05,2.098e+2,1.624e-8,1.157e-9,2.098e+2
361.07,3.448e+2,1.625e-8,1.150e-9,3.448e+2
361.09,5.361e+2,1.625e-8,1.142e-9,5.361e+2
361.10,6.548e+2,1.625e-8,1.139e-9,6.548e+2
361.12,9.373e+2,1.626e-8,1.131e-9,9.373e+2
361.14,1.270e+3,1.626e-8,1.124e-9,1.270e+3
361.15,1.447e+3,1.626e-8,1.120e-9,1.447e+3
361.17,1.805e+3,1.627e-8,1.113e-9,1.805e+3
361.19,2.130e+3,1.627e-8,1.105e-9,2.130e+3
361.20,2.266e+3,1.627e-8,1.102e-9,2.266e+3
361.22,2.462e+3,1.628e-8,1.094e-9,2.462e+3
361.24,2.531e+3,1.628e-8,1.087e-9,2.531e+3
361.25,2.513e+3,1.629e-8,1.083e-9,2.513e+3
361.27,2.378e+3,1.629e-8,1.076e-9,2.378e+3
361.29,2.130e+3,1.629e-8,1.069e-9,2.130e+3
361.30,1.974e+3,1.630e-8,1.065e-9,1.974e+3
361.32,1.628e+3,1.630e-8,1.058e-9,1.628e+3
361.34,1.270e+3,1.630e-8,1.050e-9,1.270e+3
361.35,1.098e+3,1.631e-8,1.047e-9,1.098e+3
361.37,7.889e+2,1.631e-8,1.039e-9,7.889e+2
361.39,5.361e+2,1.631e-8,1.032e-9,5.361e+2
361.40,4.329e+2,1.632e-8,1.028e-9,4.329e+2
361.42,2.709e+2,1.632e-8,1.021e-9,2.709e+2
361.44,1.604e+2,1.633e-8,1.013e-9,1.604e+2
361.45,1.209e+2,1.633e-8,1.010e-9,1.209e+2
361.47,6.587e+1,1.633e-8,1.002e-9,6.587e+1
361.49,3.397e+1,1.634e-8,9.951e-10,3.397e+1
361.50,2.390e+1,1.634e-8,9.914e-10,2.390e+1
361.52,1.135e+1,1.634e-8,9.840e-10,1.135e+1
361.54,5.098e+0,1.635e-8,9.767e-10,5.098e+0
361.55,3.347e+0,1.635e-8,9.730e-10,3.347e+0
361.57,1.385e+0,1.635e-8,9.657e-10,1.385e+0
361.59,5.419e-1,1.636e-8,9.583e-10,5.419e-1
361.60,3.321e-1,1.636e-8,9.546e-10,3.321e-1
361.62,1.197e-1,1.636e-8,9.473e-10,1.197e-1
361.64,4.080e-2,1.637e-8,9.399e-10,4.080e-2
361.65,2.334e-2,1.637e-8,9.362e-10,2.334e-2
361.67,7.326e-3,1.637e-8,9.289e-10,7.326e-3
361.69,2.176e-3,1.638e-8,9.215e-10,2.176e-3
361.70,1.162e-3,1.638e-8,9.179e-10,1.162e-3
361.72,3.177e-4,1.639e-8,9.105e-10,3.177e-4
361.74,8.220e-5,1.639e-8,9.031e-10,8.220e-5
361.75,4.096e-5,1.639e-8,8.995e-10,4.096e-5
361.77,9.757e-6,1.640e-8,8.921e-10,9.757e-6
361.79,2.199e-6,1.640e-8,8.848e-10,2.199e-6
361.80,1.023e-6,1.640e-8,8.811e-10,1.023e-6
361.82,2.123e-7,1.641e-8,8.737e-10,2.123e-7
361.84,4.169e-8,1.641e-8,8.664e-10,4.169e-8
361.85,1.810e-8,1.641e-8,8.627e-10,1.810e-8
361.87,3.271e-9,1.642e-8,8.553e-10,3.271e-9
361.89,5.597e-10,1.642e-8,8.480e-10,5.597e-10
361.90,2.267e-10,1.642e-8,8.443e-10,2.267e-10
361.92,3.571e-11,1.643e-8,8.369e-10,3.571e-11
361.94,5.322e-12,1.643e-8,8.296e-10,5.322e-12
361.95,2.012e-12,1.643e-8,8.259e-10,2.012e-12
361.97,2.761e-13,1.644e-8,8.186e-10,2.761e-13
364.17,9.490e-12,1.691e-8,9.490e-12,1.950e-13
364.19,7.015e-11,1.691e-8,7.015e-11,1.943e-13
364.20,1.869e-10,1.692e-8,1.869e-10,1.939e-13
364.22,1.274e-9,1.692e-8,1.274e-9,1.932e-13
364.24,8.229e-9,1.692e-8,8.229e-9,1.924e-13
364.25,2.049e-8,1.693e-8,2.049e-8,1.921e-13
364.27,1.220e-7,1.693e-8,1.220e-7,1.913e-13
364.29,6.884e-7,1.693e-8,6.884e-7,1.906e-13
364.30,1.602e-6,1.694e-8,1.602e-6,1.902e-13
364.32,8.336e-6,1.694e-8,8.336e-6,1.895e-13
364.34,4.108e-5,1.694e-8,4.108e-5,1.888e-13
364.35,8.937e-5,1.695e-8,8.937e-5,1.884e-13
364.37,4.061e-4,1.695e-8,4.061e-4,1.877e-13
364.39,1.748e-3,1.696e-8,1.748e-3,1.869e-13
364.40,3.555e-3,1.696e-8,3.555e-3,1.865e-13
364.42,1.411e-2,1.696e-8,1.411e-2,1.858e-13
364.44,5.308e-2,1.697e-8,5.308e-2,1.851e-13
364.45,1.009e-1,1.697e-8,1.009e-1,1.847e-13
364.47,3.498e-1,1.697e-8,3.498e-1,1.840e-13
364.49,1.149e+0,1.698e-8,1.149e+0,1.832e-13
364.50,2.041e+0,1.698e-8,2.041e+0,1.829e-13
364.52,6.184e+0,1.698e-8,6.184e+0,1.821e-13
364.54,1.775e+1,1.699e-8,1.775e+1,1.814e-13
364.55,2.946e+1,1.699e-8,2.946e+1,1.810e-13
364.57,7.797e+1,1.699e-8,7.797e+1,1.803e-13
364.59,1.955e+2,1.700e-8,1.955e+2,1.795e-13
364.60,3.033e+2,1.700e-8,3.033e+2,1.792e-13
364.62,7.013e+2,1.700e-8,7.013e+2,1.784e-13
364.64,1.536e+3,1.701e-8,1.536e+3,1.777e-13
364.65,2.228e+3,1.701e-8,2.228e+3,1.773e-13
364.67,4.500e+3,1.702e-8,4.500e+3,1.766e-13
364.69,8.612e+3,1.702e-8,8.612e+3,1.759e-13
364.70,1.168e+4,1.702e-8,1.168e+4,1.755e-13
364.72,2.061e+4,1.703e-8,2.061e+4,1.748e-13
364.74,3.448e+4,1.703e-8,3.448e+4,1.740e-13
364.75,4.372e+4,1.703e-8,4.372e+4,1.736e-13
364.77,6.753e+4,1.704e-8,6.753e+4,1.729e-13
364.79,9.896e+4,1.704e-8,9.896e+4,1.722e-13
364.80,1.175e+5,1.704e-8,1.175e+5,1.718e-13
364.82,1.595e+5,1.705e-8,1.595e+5,1.711e-13
364.84,2.061e+5,1.705e-8,2.061e+5,1.703e-13
364.85,2.302e+5,1.705e-8,2.302e+5,1.700e-13
364.87,2.783e+5,1.706e-8,2.783e+5,1.692e-13
364.89,3.242e+5,1.706e-8,3.242e+5,1.685e-13
364.90,3.459e+5,1.706e-8,3.459e+5,1.681e-13
364.92,3.877e+5,1.707e-8,3.877e+5,1.674e-13
364.94,4.298e+5,1.707e-8,4.298e+5,1.666e-13
364.95,4.525e+5,1.708e-8,4.525e+5,1.663e-13
364.97,5.045e+5,1.708e-8,5.045e+5,1.655e-13
364.99,5.688e+5,1.708e-8,5.688e+5,1.648e-13
365.00,6.060e+5,1.709e-8,6.060e+5,1.644e-13
365.02,6.890e+5,1.709e-8,6.890e+5,1.637e-13
365.04,7.772e+5,1.709e-8,7.772e+5,1.630e-13
365.05,8.198e+5,1.710e-8,8.198e+5,1.626e-13
365.07,8.933e+5,1.710e-8,8.933e+5,1.619e-13
365.09,9.395e+5,1.711e-8,9.395e+5,1.611e-13
365.10,9.486e+5,1.711e-8,9.486e+5,1.608e-13
365.12,9.349e+5,1.711e-8,9.349e+5,1.600e-13
365.14,8.780e+5,1.712e-8,8.780e+5,1.593e-13
365.15,8.351e+5,1.712e-8,8.351e+5,1.589e-13
365.17,7.273e+5,1.712e-8,7.273e+5,1.582e-13
365.19,6.020e+5,1.713e-8,6.020e+5,1.574e-13
365.20,5.377e+5,1.713e-8,5.377e+5,1.571e-13
365.22,4.150e+5,1.713e-8,4.150e+5,1.563e-13
365.24,3.103e+5,1.714e-8,3.103e+5,1.556e-13
365.25,2.677e+5,1.714e-8,2.677e+5,1.552e-13
365.27,2.063e+5,1.714e-8,2.063e+5,1.545e-13
365.29,1.807e+5,1.715e-8,1.807e+5,1.537e-13
365.30,1.825e+5,1.715e-8,1.825e+5,1.534e-13
365.32,2.171e+5,1.715e-8,2.171e+5,1.526e-13
365.34,2.951e+5,1.716e-8,2.951e+5,1.519e-13
365.35,3.505e+5,1.716e-8,3.505e+5,1.515e-13
365.37,4.933e+5,1.716e-8,4.933e+5,1.508e-13
365.39,6.730e+5,1.717e-8,6.730e+5,1.501e-13
365.40,7.731e+5,1.717e-8,7.731e+5,1.497e-13
365.42,9.827e+5,1.718e-8,9.827e+5,1.490e-13
365.44,1.186e+6,1.718e-8,1.186e+6,1.482e-13
365.45,1.277e+6,1.718e-8,1.277e+6,1.479e-13
365.47,1.422e+6,1.719e-8,1.422e+6,1.471e-13
365.49,1.500e+6,1.719e-8,1.500e+6,1.464e-13
365.50,1.510e+6,1.719e-8,1.510e+6,1.460e-13
365.52,1.470e+6,1.720e-8,1.470e+6,1.453e-13
365.54,1.356e+6,1.720e-8,1.356e+6,1.445e-13
365.55,1.276e+6,1.720e-8,1.276e+6,1.442e-13
365.57,1.086e+6,1.721e-8,1.086e+6,1.434e-13
365.59,8.751e+5,1.721e-8,8.751e+5,1.427e-13
365.60,7.700e+5,1.721e-8,7.700e+5,1.423e-13
365.62,5.724e+5,1.722e-8,5.724e+5,1.416e-13
365.64,4.033e+5,1.722e-8,4.033e+5,1.409e-13
365.65,3.317e+5,1.722e-8,3.317e+5,1.405e-13
365.67,2.155e+5,1.723e-8,2.155e+5,1.397e-13
365.69,1.327e+5,1.723e-8,1.327e+5,1.390e-13
365.70,1.020e+5,1.724e-8,1.020e+5,1.386e-13
365.72,5.794e+4,1.724e-8,5.794e+4,1.379e-13
365.74,3.117e+4,1.724e-8,3.117e+4,1.372e-13
365.75,2.241e+4,1.725e-8,2.241e+4,1.368e-13
365.77,1.112e+4,1.725e-8,1.112e+4,1.361e-13
365.79,5.229e+3,1.725e-8,5.229e+3,1.353e-13
365.80,3.514e+3,1.726e-8,3.514e+3,1.350e-13
365.82,1.524e+3,1.726e-8,1.524e+3,1.342e-13
365.84,6.263e+2,1.727e-8,6.263e+2,1.335e-13
365.85,3.935e+2,1.727e-8,3.935e+2,1.331e-13
365.87,1.491e+2,1.727e-8,1.491e+2,1.324e-13
365.89,5.356e+1,1.728e-8,5.356e+1,1.316e-13
365.90,3.146e+1,1.728e-8,3.146e+1,1.313e-13
365.92,1.042e+1,1.728e-8,1.042e+1,1.305e-13
365.94,3.271e+0,1.729e-8,3.271e+0,1.298e-13
365.95,1.796e+0,1.729e-8,1.796e+0,1.294e-13
365.97,5.198e-1,1.729e-8,5.198e-1,1.287e-13
365.99,1.426e-1,1.730e-8,1.426e-1,1.280e-13
366.00,7.319e-2,1.730e-8,7.319e-2,1.276e-13
366.02,1.852e-2,1.730e-8,1.852e-2,1.268e-13
366.04,4.439e-3,1.731e-8,4.439e-3,1.261e-13
366.05,2.130e-3,1.731e-8,2.130e-3,1.257e-13
366.07,4.710e-4,1.731e-8,4.710e-4,1.250e-13
366.09,9.867e-5,1.732e-8,9.867e-5,1.243e-13
366.10,4.426e-5,1.732e-8,4.426e-5,1.239e-13
366.12,8.553e-6,1.733e-8,8.553e-6,1.232e-13
366.14,1.566e-6,1.733e-8,1.566e-6,1.224e-13
366.15,6.567e-7,1.733e-8,6.567e-7,1.221e-13
366.17,1.109e-7,1.734e-8,1.109e-7,1.213e-13
366.19,1.775e-8,1.734e-8,1.775e-8,1.206e-13
366.20,6.957e-9,1.734e-8,6.957e-9,1.202e-13
366.22,1.027e-9,1.735e-8,1.027e-9,1.195e-13
366.24,1.436e-10,1.735e-8,1.436e-10,1.187e-13
366.25,5.263e-11,1.735e-8,5.263e-11,1.184e-13
369.44,8.144e-16,1.803e-8,1.014e-10,8.144e-16
369.45,2.224e-15,1.804e-8,1.016e-10,2.224e-15
369.47,1.595e-14,1.804e-8,1.019e-10,1.595e-14
369.49,1.085e-13,1.804e-8,1.022e-10,1.085e-13
369.50,2.775e-13,1.805e-8,1.023e-10,2.775e-13
369.52,1.745e-12,1.805e-8,1.026e-10,1.745e-12
369.54,1.041e-11,1.806e-8,1.029e-10,1.041e-11
369.55,2.494e-11,1.806e-8,1.031e-10,2.494e-11
369.57,2.409e-10,1.806e-8,1.034e-10,1.375e-10
369.59,1.441e-9,1.807e-8,7.213e-10,7.194e-10
369.60,3.482e-9,1.807e-8,1.868e-9,1.614e-9
369.62,1.985e-8,1.807e-8,1.205e-8,7.802e-9
369.64,1.095e-7,1.808e-8,7.370e-8,3.580e-8
369.65,2.539e-7,1.808e-8,1.787e-7,7.518e-8
369.67,1.330e-6,1.808e-8,1.011e-6,3.188e-7
369.69,6.707e-6,1.809e-8,5.424e-6,1.283e-6
369.70,1.484e-5,1.809e-8,1.232e-5,2.523e-6
369.72,7.048e-5,1.809e-8,6.110e-5,9.381e-6
369.74,3.206e-4,1.810e-8,2.875e-4,3.310e-5
369.75,6.725e-4,1.810e-8,6.115e-4,6.096e-5
369.77,2.859e-3,1.810e-8,2.660e-3,1.988e-4
369.79,1.159e-2,1.811e-8,1.098e-2,6.150e-4
369.80,2.292e-2,1.811e-8,2.186e-2,1.061e-3
369.82,8.643e-2,1.812e-8,8.340e-2,3.033e-3
369.84,3.101e-1,1.812e-8,3.019e-1,8.229e-3
369.85,5.764e-1,1.812e-8,5.631e-1,1.329e-2
369.87,1.917e+0,1.813e-8,1.884e+0,3.333e-2
369.89,6.058e+0,1.813e-8,5.979e+0,7.930e-2
369.90,1.056e+1,1.813e-8,1.044e+1,1.199e-1
369.92,3.090e+1,1.814e-8,3.064e+1,2.637e-1
369.94,8.584e+1,1.814e-8,8.529e+1,5.503e-1
369.95,1.403e+2,1.814e-8,1.395e+2,7.793e-1
369.97,3.605e+2,1.815e-8,3.590e+2,1.503e+0
369.99,8.792e+2,1.815e-8,8.764e+2,2.750e+0
370.00,1.346e+3,1.815e-8,1.343e+3,3.647e+0
370.02,3.036e+3,1.816e-8,3.030e+3,6.167e+0
370.04,6.496e+3,1.816e-8,6.486e+3,9.894e+0
370.05,9.318e+3,1.816e-8,9.306e+3,1.229e+1
370.07,1.843e+4,1.817e-8,1.842e+4,1.822e+1
370.09,3.460e+4,1.817e-8,3.458e+4,2.564e+1
370.10,4.649e+4,1.817e-8,4.646e+4,2.982e+1
370.12,8.066e+4,1.818e-8,8.062e+4,3.878e+1
370.14,1.328e+5,1.818e-8,1.328e+5,4.784e+1
370.15,1.671e+5,1.819e-8,1.670e+5,5.211e+1
370.17,2.543e+5,1.819e-8,2.542e+5,5.942e+1
370.19,3.672e+5,1.819e-8,3.672e+5,6.429e+1
370.20,4.327e+5,1.820e-8,4.326e+5,6.557e+1
370.22,5.775e+5,1.820e-8,5.774e+5,6.557e+1
370.24,7.314e+5,1.820e-8,7.313e+5,6.222e+1
370.25,8.070e+5,1.821e-8,8.070e+5,5.942e+1
370.27,9.447e+5,1.821e-8,9.446e+5,5.211e+1
370.29,1.049e+6,1.822e-8,1.049e+6,4.336e+1
370.30,1.084e+6,1.822e-8,1.084e+6,3.878e+1
370.32,1.113e+6,1.822e-8,1.113e+6,2.982e+1
370.34,1.084e+6,1.823e-8,1.084e+6,2.176e+1
370.35,1.049e+6,1.823e-8,1.049e+6,1.822e+1
370.37,9.447e+5,1.823e-8,9.446e+5,1.229e+1
370.39,8.070e+5,1.824e-8,8.070e+5,7.863e+0
370.40,7.313e+5,1.824e-8,7.313e+5,6.167e+0
370.42,5.774e+5,1.824e-8,5.774e+5,3.647e+0
370.44,4.326e+5,1.825e-8,4.326e+5,2.046e+0
370.45,3.672e+5,1.825e-8,3.672e+5,1.503e+0
370.47,2.542e+5,1.825e-8,2.542e+5,7.793e-1
370.49,1.670e+5,1.826e-8,1.670e+5,3.834e-1
370.50,1.328e+5,1.826e-8,1.328e+5,2.637e-1
370.52,8.062e+4,1.826e-8,8.062e+4,1.199e-1
370.54,4.646e+4,1.827e-8,4.646e+4,5.175e-2
370.55,3.458e+4,1.827e-8,3.458e+4,3.333e-2
370.57,1.842e+4,1.828e-8,1.842e+4,1.329e-2
370.59,9.306e+3,1.828e-8,9.306e+3,5.029e-3
370.60,6.486e+3,1.828e-8,6.486e+3,3.033e-3
370.62,3.030e+3,1.829e-8,3.030e+3,1.061e-3
370.64,1.343e+3,1.829e-8,1.343e+3,3.519e-4
370.65,8.764e+2,1.829e-8,8.764e+2,1.988e-4
370.67,3.590e+2,1.830e-8,3.590e+2,6.096e-5
370.69,1.395e+2,1.830e-8,1.395e+2,1.774e-5
370.70,8.529e+1,1.830e-8,8.529e+1,9.385e-6
370.72,3.064e+1,1.831e-8,3.064e+1,2.541e-6
370.74,1.044e+1,1.831e-8,1.044e+1,7.248e-7
370.75,5.979e+0,1.831e-8,5.979e+0,4.884e-7
370.77,1.884e+0,1.832e-8,1.884e+0,7.883e-7
370.79,5.631e-1,1.832e-8,5.631e-1,2.862e-6
370.80,3.019e-1,1.832e-8,3.019e-1,5.582e-6
370.82,8.342e-2,1.833e-8,8.340e-2,2.057e-5
370.84,2.194e-2,1.833e-8,2.186e-2,7.203e-5
370.85,1.111e-2,1.834e-8,1.098e-2,1.322e-4
370.87,3.088e-3,1.834e-8,2.660e-3,4.280e-4
370.89,1.927e-3,1.834e-8,6.115e-4,1.315e-3
370.90,2.549e-3,1.835e-8,2.875e-4,2.261e-3
370.92,6.487e-3,1.835e-8,6.110e-5,6.426e-3
370.94,1.735e-2,1.835e-8,1.232e-5,1.733e-2
370.95,2.792e-2,1.836e-8,5.424e-6,2.791e-2
370.97,6.962e-2,1.836e-8,1.011e-6,6.962e-2
370.99,1.648e-1,1.836e-8,1.787e-7,1.648e-1
371.00,2.486e-1,1.837e-8,7.370e-8,2.486e-1
371.02,5.442e-1,1.837e-8,1.205e-8,5.442e-1
371.04,1.130e+0,1.838e-8,1.868e-9,1.130e+0
371.05,1.598e+0,1.838e-8,7.213e-10,1.598e+0
371.07,3.069e+0,1.838e-8,1.034e-10,3.069e+0
371.09,5.595e+0,1.839e-8,1.022e-10,5.595e+0
371.10,7.408e+0,1.839e-8,1.016e-10,7.408e+0
371.12,1.249e+1,1.839e-8,1.003e-10,1.249e+1
371.14,1.998e+1,1.840e-8,9.912e-11,1.998e+1
371.15,2.478e+1,1.840e-8,9.851e-11,2.478e+1
371.17,3.667e+1,1.840e-8,9.729e-11,3.667e+1
371.19,5.149e+1,1.841e-8,9.607e-11,5.149e+1
371.20,5.983e+1,1.841e-8,9.546e-11,5.983e+1
371.22,7.768e+1,1.841e-8,9.424e-11,7.768e+1
371.24,9.572e+1,1.842e-8,9.302e-11,9.572e+1
371.25,1.042e+2,1.842e-8,9.241e-11,1.042e+2
371.27,1.187e+2,1.842e-8,9.119e-11,1.187e+2
371.29,1.284e+2,1.843e-8,8.997e-11,1.284e+2
371.30,1.309e+2,1.843e-8,8.936e-11,1.309e+2
371.32,1.309e+2,1.844e-8,8.814e-11,1.309e+2
371.34,1.243e+2,1.844e-8,8.692e-11,1.243e+2
371.35,1.187e+2,1.844e-8,8.631e-11,1.187e+2
371.37,1.042e+2,1.845e-8,8.509e-11,1.042e+2
371.39,8.680e+1,1.845e-8,8.388e-11,8.680e+1
371.40,7.768e+1,1.845e-8,8.327e-11,7.768e+1
371.42,5.983e+1,1.846e-8,8.205e-11,5.983e+1
371.44,4.373e+1,1.846e-8,8.083e-11,4.373e+1
371.45,3.667e+1,1.846e-8,8.022e-11,3.667e+1
371.47,2.478e+1,1.847e-8,7.900e-11,2.478e+1
371.49,1.590e+1,1.847e-8,7.778e-11,1.590e+1
371.50,1.249e+1,1.847e-8,7.717e-11,1.249e+1
371.52,7.408e+0,1.848e-8,7.595e-11,7.408e+0
371.54,4.171e+0,1.848e-8,7.473e-11,4.171e+0
371.55,3.069e+0,1.848e-8,7.412e-11,3.069e+0
371.57,1.598e+0,1.849e-8,7.290e-11,1.598e+0
371.59,7.894e-1,1.849e-8,7.168e-11,7.894e-1
371.60,5.442e-1,1.850e-8,7.107e-11,5.442e-1
371.62,2.486e-1,1.850e-8,6.985e-11,2.486e-1
371.64,1.078e-1,1.850e-8,6.863e-11,1.078e-1
371.65,6.962e-2,1.851e-8,6.802e-11,6.962e-2
371.67,2.791e-2,1.851e-8,6.680e-11,2.791e-2
371.69,1.062e-2,1.851e-8,6.558e-11,1.062e-2
371.70,6.426e-3,1.852e-8,6.497e-11,6.426e-3
371.72,2.261e-3,1.852e-8,6.375e-11,2.261e-3
371.74,7.552e-4,1.853e-8,6.253e-11,7.552e-4
371.75,4.280e-4,1.853e-8,6.192e-11,4.280e-4
371.77,1.322e-4,1.853e-8,6.070e-11,1.322e-4
371.79,3.874e-5,1.854e-8,5.949e-11,3.874e-5
371.80,2.057e-5,1.854e-8,5.888e-11,2.057e-5
371.82,5.574e-6,1.854e-8,5.766e-11,5.574e-6
371.84,1.434e-6,1.855e-8,5.644e-11,1.434e-6
371.85,7.131e-7,1.855e-8,5.583e-11,7.131e-7
371.87,1.696e-7,1.855e-8,5.461e-11,1.696e-7
371.89,3.829e-8,1.856e-8,5.339e-11,3.829e-8
371.90,1.784e-8,1.856e-8,5.278e-11,1.784e-8
371.92,3.724e-9,1.856e-8,5.156e-11,3.724e-9
371.94,7.378e-10,1.857e-8,5.034e-11,7.378e-10
371.95,3.220e-10,1.857e-8,4.973e-11,3.220e-10
371.97,5.900e-11,1.857e-8,4.851e-11,5.900e-11
371.99,1.026e-11,1.858e-8,4.729e-11,1.026e-11
372.00,4.194e-12,1.858e-8,4.668e-11,4.194e-12
372.02,6.743e-13,1.858e-8,4.546e-11,6.743e-13
372.04,1.029e-13,1.859e-8,4.424e-11,1.029e-13
372.05,3.941e-14,1.859e-8,4.363e-11,3.941e-14
372.07,5.561e-15,1.860e-8,4.241e-11,5.561e-15
372.62,8.875e-12,1.871e-8,8.875e-12,5.440e-15
372.64,6.316e-11,1.872e-8,6.316e-11,5.435e-15
372.65,1.653e-10,1.872e-8,1.653e-10,5.433e-15
372.67,1.088e-9,1.872e-8,1.088e-9,5.429e-15
372.69,6.808e-9,1.873e-8,6.808e-9,5.424e-15
372.70,1.670e-8,1.873e-8,1.670e-8,5.422e-15
372.72,9.666e-8,1.873e-8,9.666e-8,5.418e-15
372.74,5.313e-7,1.874e-8,5.313e-7,5.413e-15
372.75,1.222e-6,1.874e-8,1.222e-6,5.411e-15
372.77,6.216e-6,1.875e-8,6.216e-6,5.407e-15
372.79,3.003e-5,1.875e-8,3.003e-5,5.402e-15
372.80,6.474e-5,1.875e-8,6.474e-5,5.400e-15
372.82,2.895e-4,1.876e-8,2.895e-4,5.396e-15
372.84,1.229e-3,1.876e-8,1.229e-3,5.391e-15
372.85,2.484e-3,1.876e-8,2.484e-3,5.389e-15
372.87,9.761e-3,1.877e-8,9.761e-3,5.385e-15
372.89,3.642e-2,1.877e-8,3.642e-2,5.380e-15
372.90,6.901e-2,1.877e-8,6.901e-2,5.378e-15
372.92,2.384e-1,1.878e-8,2.384e-1,5.374e-15
372.94,7.817e-1,1.878e-8,7.817e-1,5.369e-15
372.95,1.389e+0,1.878e-8,1.389e+0,5.367e-15
372.97,4.215e+0,1.879e-8,4.215e+0,5.363e-15
372.99,1.215e+1,1.879e-8,1.215e+1,5.358e-15
373.00,2.023e+1,1.879e-8,2.023e+1,5.356e-15
373.02,5.397e+1,1.880e-8,5.397e+1,5.352e-15
373.04,1.367e+2,1.880e-8,1.367e+2,5.347e-15
373.05,2.135e+2,1.880e-8,2.135e+2,5.345e-15
373.07,5.005e+2,1.881e-8,5.005e+2,5.341e-15
373.09,1.114e+3,1.881e-8,1.114e+3,5.336e-15
373.10,1.631e+3,1.882e-8,1.631e+3,5.334e-15
373.12,3.360e+3,1.882e-8,3.360e+3,5.330e-15
373.14,6.576e+3,1.882e-8,6.576e+3,5.325e-15
373.15,9.023e+3,1.883e-8,9.023e+3,5.323e-15
373.17,1.634e+4,1.883e-8,1.634e+4,5.319e-15
373.19,2.810e+4,1.883e-8,2.810e+4,5.314e-15
373.20,3.615e+4,1.884e-8,3.615e+4,5.312e-15
373.22,5.754e+4,1.884e-8,5.754e+4,5.307e-15
373.24,8.697e+4,1.885e-8,8.697e+4,5.303e-15
373.25,1.049e+5,1.885e-8,1.049e+5,5.301e-15
373.27,1.467e+5,1.885e-8,1.467e+5,5.296e-15
373.29,1.949e+5,1.886e-8,1.949e+5,5.292e-15
373.30,2.203e+5,1.886e-8,2.203e+5,5.290e-15
373.32,2.709e+5,1.886e-8,2.709e+5,5.285e-15
373.34,3.163e+5,1.887e-8,3.163e+5,5.281e-15
373.35,3.352e+5,1.887e-8,3.352e+5,5.279e-15
373.37,3.622e+5,1.887e-8,3.622e+5,5.274e-15
373.39,3.717e+5,1.888e-8,3.717e+5,5.270e-15
373.40,3.693e+5,1.888e-8,3.693e+5,5.268e-15
373.42,3.507e+5,1.888e-8,3.507e+5,5.263e-15
373.44,3.164e+5,1.889e-8,3.164e+5,5.259e-15
373.45,2.948e+5,1.889e-8,2.948e+5,5.257e-15
373.47,2.464e+5,1.889e-8,2.464e+5,5.252e-15
373.49,1.962e+5,1.890e-8,1.962e+5,5.248e-15
373.50,1.721e+5,1.890e-8,1.721e+5,5.246e-15
373.52,1.288e+5,1.891e-8,1.288e+5,5.241e-15
373.54,9.489e+4,1.891e-8,9.489e+4,5.237e-15
373.55,8.220e+4,1.891e-8,8.220e+4,5.235e-15
373.57,6.632e+4,1.892e-8,6.632e+4,5.230e-15
373.59,6.410e+4,1.892e-8,6.410e+4,5.226e-15
373.60,6.844e+4,1.892e-8,6.844e+4,5.224e-15
373.62,8.870e+4,1.893e-8,8.870e+4,5.219e-15
373.64,1.251e+5,1.893e-8,1.251e+5,5.215e-15
373.65,1.494e+5,1.893e-8,1.494e+5,5.213e-15
373.67,2.099e+5,1.894e-8,2.099e+5,5.208e-15
373.69,2.839e+5,1.894e-8,2.839e+5,5.204e-15
373.70,3.244e+5,1.894e-8,3.244e+5,5.202e-15
