Wavelength (nm),Sum(calc),Al I (4.9e-2),Al II (9.5e-1),Al III (7.0e-4)
359.96,2.857e+1,1.193e-7,1.498e-9,2.857e+1
359.97,3.752e+1,1.193e-7,1.495e-9,3.752e+1
359.99,6.207e+1,1.193e-7,1.488e-9,6.207e+1
360.01,9.718e+1,1.193e-7,1.481e-9,9.718e+1
360.02,1.191e+2,1.193e-7,1.477e-9,1.191e+2
360.04,1.717e+2,1.193e-7,1.470e-9,1.717e+2
360.06,2.342e+2,1.192e-7,1.463e-9,2.342e+2
360.07,2.679e+2,1.192e-7,1.459e-9,2.679e+2
360.09,3.364e+2,1.192e-7,1.452e-9,3.364e+2
360.11,3.999e+2,1.192e-7,1.445e-9,3.999e+2
360.12,4.271e+2,1.192e-7,1.441e-9,4.271e+2
360.14,4.675e+2,1.192e-7,1.434e-9,4.675e+2
360.16,4.843e+2,1.192e-7,1.427e-9,4.843e+2
360.17,4.829e+2,1.191e-7,1.424e-9,4.829e+2
360.19,4.607e+2,1.191e-7,1.417e-9,4.607e+2
360.21,4.161e+2,1.191e-7,1.409e-9,4.161e+2
360.22,3.874e+2,1.191e-7,1.406e-9,3.874e+2
360.24,3.223e+2,1.191e-7,1.399e-9,3.223e+2
360.26,2.538e+2,1.191e-7,1.392e-9,2.538e+2
360.27,2.207e+2,1.190e-7,1.388e-9,2.207e+2
360.29,1.601e+2,1.190e-7,1.381e-9,1.601e+2
360.31,1.100e+2,1.190e-7,1.374e-9,1.100e+2
360.32,8.934e+1,1.190e-7,1.370e-9,8.934e+1
360.34,5.656e+1,1.190e-7,1.363e-9,5.656e+1
360.36,3.391e+1,1.190e-7,1.356e-9,3.391e+1
360.37,2.572e+1,1.190e-7,1.352e-9,2.572e+1
360.39,1.421e+1,1.189e-7,1.345e-9,1.421e+1
360.41,7.437e+0,1.189e-7,1.338e-9,7.437e+0
360.42,5.271e+0,1.189e-7,1.335e-9,5.271e+0
360.44,2.543e+0,1.189e-7,1.328e-9,2.543e+0
360.46,1.162e+0,1.189e-7,1.320e-9,1.162e+0
360.47,7.697e-1,1.189e-7,1.317e-9,7.697e-1
360.49,3.243e-1,1.188e-7,1.310e-9,3.243e-1
360.51,1.294e-1,1.188e-7,1.303e-9,1.294e-1
360.52,8.013e-2,1.188e-7,1.299e-9,8.013e-2
360.54,2.949e-2,1.188e-7,1.292e-9,2.949e-2
360.56,1.029e-2,1.188e-7,1.285e-9,1.029e-2
360.57,5.953e-3,1.188e-7,1.281e-9,5.953e-3
360.59,1.915e-3,1.188e-7,1.274e-9,1.915e-3
360.61,5.837e-4,1.187e-7,1.267e-9,5.837e-4
360.62,3.158e-4,1.187e-7,1.263e-9,3.158e-4
360.64,8.879e-5,1.187e-7,1.256e-9,8.879e-5
360.66,2.368e-5,1.187e-7,1.249e-9,2.368e-5
360.67,1.201e-5,1.187e-7,1.246e-9,1.201e-5
360.69,3.153e-6,1.187e-7,1.239e-9,3.153e-6
360.71,1.624e-6,1.186e-7,1.231e-9,1.624e-6
360.72,2.262e-6,1.186e-7,1.228e-9,2.262e-6
360.74,7.982e-6,1.186e-7,1.221e-9,7.982e-6
360.76,3.059e-5,1.186e-7,1.214e-9,3.059e-5
360.77,5.888e-5,1.186e-7,1.210e-9,5.888e-5
360.79,2.095e-4,1.186e-7,1.203e-9,2.095e-4
360.81,7.051e-4,1.185e-7,1.196e-9,7.051e-4
360.82,1.267e-3,1.185e-7,1.192e-9,1.267e-3
360.84,3.927e-3,1.185e-7,1.185e-9,3.927e-3
360.86,1.152e-2,1.185e-7,1.178e-9,1.152e-2
360.87,1.932e-2,1.185e-7,1.174e-9,1.932e-2
360.89,5.216e-2,1.185e-7,1.167e-9,5.216e-2
360.91,1.333e-1,1.185e-7,1.160e-9,1.333e-1
360.92,2.087e-1,1.184e-7,1.157e-9,2.087e-1
360.94,4.907e-1,1.184e-7,1.150e-9,4.907e-1
360.96,1.092e+0,1.184e-7,1.142e-9,1.092e+0
360.97,1.596e+0,1.184e-7,1.139e-9,1.596e+0
360.99,3.270e+0,1.184e-7,1.132e-9,3.270e+0
361.01,6.340e+0,1.184e-7,1.125e-9,6.340e+0
361.02,8.648e+0,1.183e-7,1.121e-9,8.648e+0
361.04,1.544e+1,1.183e-7,1.114e-9,1.544e+1
361.06,2.607e+1,1.183e-7,1.107e-9,2.607e+1
361.07,3.319e+1,1.183e-7,1.103e-9,3.319e+1
361.09,5.161e+1,1.183e-7,1.096e-9,5.161e+1
361.11,7.593e+1,1.183e-7,1.089e-9,7.593e+1
361.12,9.022e+1,1.183e-7,1.085e-9,9.022e+1
361.14,1.222e+2,1.182e-7,1.078e-9,1.222e+2
361.16,1.567e+2,1.182e-7,1.071e-9,1.567e+2
361.17,1.737e+2,1.182e-7,1.068e-9,1.737e+2
361.19,2.050e+2,1.182e-7,1.061e-9,2.050e+2
361.21,2.289e+2,1.182e-7,1.053e-9,2.289e+2
361.22,2.370e+2,1.182e-7,1.050e-9,2.370e+2
361.24,2.436e+2,1.181e-7,1.043e-9,2.436e+2
361.26,2.370e+2,1.181e-7,1.036e-9,2.370e+2
361.27,2.289e+2,1.181e-7,1.032e-9,2.289e+2
361.29,2.050e+2,1.181e-7,1.025e-9,2.050e+2
361.31,1.737e+2,1.181e-7,1.018e-9,1.737e+2
361.32,1.567e+2,1.181e-7,1.014e-9,1.567e+2
361.34,1.222e+2,1.181e-7,1.007e-9,1.222e+2
361.36,9.022e+1,1.180e-7,1.000e-9,9.022e+1
361.37,7.593e+1,1.180e-7,9.965e-10,7.593e+1
361.39,5.161e+1,1.180e-7,9.894e-10,5.161e+1
361.41,3.319e+1,1.180e-7,9.823e-10,3.319e+1
361.42,2.607e+1,1.180e-7,9.787e-10,2.607e+1
361.44,1.544e+1,1.180e-7,9.716e-10,1.544e+1
361.46,8.648e+0,1.179e-7,9.645e-10,8.648e+0
361.47,6.340e+0,1.179e-7,9.609e-10,6.340e+0
361.49,3.270e+0,1.179e-7,9.538e-10,3.270e+0
361.51,1.596e+0,1.179e-7,9.467e-10,1.596e+0
361.52,1.092e+0,1.179e-7,9.431e-10,1.092e+0
361.54,4.907e-1,1.179e-7,9.360e-10,4.907e-1
361.56,2.087e-1,1.178e-7,9.289e-10,2.087e-1
361.57,1.333e-1,1.178e-7,9.253e-10,1.333e-1
361.59,5.216e-2,1.178e-7,9.182e-10,5.216e-2
361.61,1.932e-2,1.178e-7,9.111e-10,1.932e-2
361.62,1.152e-2,1.178e-7,9.075e-10,1.152e-2
361.64,3.927e-3,1.178e-7,9.004e-10,3.927e-3
361.66,1.267e-3,1.178e-7,8.933e-10,1.267e-3
361.67,7.051e-4,1.177e-7,8.897e-10,7.051e-4
361.69,2.095e-4,1.177e-7,8.826e-10,2.095e-4
361.71,5.888e-5,1.177e-7,8.755e-10,5.888e-5
361.72,3.058e-5,1.177e-7,8.719e-10,3.058e-5
361.74,7.912e-6,1.177e-7,8.648e-10,7.912e-6
361.76,1.938e-6,1.177e-7,8.577e-10,1.938e-6
361.77,9.392e-7,1.176e-7,8.541e-10,9.392e-7
361.79,2.117e-7,1.176e-7,8.470e-10,2.117e-7
361.81,4.516e-8,1.176e-7,8.399e-10,4.516e-8
361.82,2.043e-8,1.176e-7,8.363e-10,2.043e-8
361.84,4.013e-9,1.176e-7,8.292e-10,4.013e-9
361.86,7.457e-10,1.176e-7,8.221e-10,7.457e-10
361.87,3.149e-10,1.176e-7,8.185e-10,3.149e-10
361.89,5.387e-11,1.175e-7,8.114e-10,5.387e-11
361.91,8.721e-12,1.175e-7,8.043e-10,8.721e-12
361.92,3.437e-12,1.175e-7,8.007e-10,3.437e-12
361.94,5.123e-13,1.175e-7,7.936e-10,5.123e-13
361.96,7.225e-14,1.175e-7,7.865e-10,7.225e-14
361.97,2.658e-14,1.175e-7,7.829e-10,2.658e-14
364.16,3.292e-12,1.154e-7,3.292e-12,1.881e-14
364.17,9.134e-12,1.154e-7,9.134e-12,1.877e-14
364.19,6.753e-11,1.154e-7,6.753e-11,1.870e-14
364.21,4.729e-10,1.154e-7,4.729e-10,1.863e-14
364.22,1.226e-9,1.154e-7,1.226e-9,1.859e-14
364.24,7.921e-9,1.153e-7,7.921e-9,1.852e-14
364.26,4.846e-8,1.153e-7,4.846e-8,1.845e-14
364.27,1.175e-7,1.153e-7,1.175e-7,1.842e-14
364.29,6.627e-7,1.153e-7,6.627e-7,1.835e-14
364.31,3.542e-6,1.153e-7,3.542e-6,1.828e-14
364.32,8.023e-6,1.153e-7,8.023e-6,1.824e-14
364.34,3.954e-5,1.152e-7,3.954e-5,1.817e-14
364.36,1.846e-4,1.152e-7,1.846e-4,1.810e-14
364.37,3.909e-4,1.152e-7,3.909e-4,1.806e-14
364.39,1.683e-3,1.152e-7,1.683e-3,1.799e-14
364.41,6.864e-3,1.152e-7,6.864e-3,1.792e-14
364.42,1.358e-2,1.152e-7,1.358e-2,1.789e-14
364.44,5.109e-2,1.152e-7,5.109e-2,1.781e-14
364.46,1.820e-1,1.151e-7,1.820e-1,1.774e-14
364.47,3.367e-1,1.151e-7,3.367e-1,1.771e-14
364.49,1.106e+0,1.151e-7,1.106e+0,1.764e-14
364.51,3.443e+0,1.151e-7,3.443e+0,1.757e-14
364.52,5.952e+0,1.151e-7,5.952e+0,1.753e-14
364.54,1.708e+1,1.151e-7,1.708e+1,1.746e-14
364.56,4.645e+1,1.150e-7,4.645e+1,1.739e-14
364.57,7.505e+1,1.150e-7,7.505e+1,1.735e-14
364.59,1.882e+2,1.150e-7,1.882e+2,1.728e-14
364.61,4.470e+2,1.150e-7,4.470e+2,1.721e-14
364.62,6.750e+2,1.150e-7,6.750e+2,1.718e-14
364.64,1.479e+3,1.150e-7,1.479e+3,1.710e-14
364.66,3.068e+3,1.150e-7,3.068e+3,1.703e-14
364.67,4.331e+3,1.149e-7,4.331e+3,1.700e-14
364.69,8.289e+3,1.149e-7,8.289e+3,1.693e-14
364.71,1.503e+4,1.149e-7,1.503e+4,1.686e-14
364.72,1.984e+4,1.149e-7,1.984e+4,1.682e-14
364.74,3.319e+4,1.149e-7,3.319e+4,1.675e-14
364.76,5.265e+4,1.149e-7,5.265e+4,1.668e-14
364.77,6.500e+4,1.148e-7,6.500e+4,1.664e-14
364.79,9.526e+4,1.148e-7,9.526e+4,1.657e-14
364.81,1.326e+5,1.148e-7,1.326e+5,1.650e-14
364.82,1.535e+5,1.148e-7,1.535e+5,1.647e-14
364.84,1.983e+5,1.148e-7,1.983e+5,1.640e-14
364.86,2.449e+5,1.148e-7,2.449e+5,1.632e-14
364.87,2.679e+5,1.148e-7,2.679e+5,1.629e-14
364.89,3.120e+5,1.147e-7,3.120e+5,1.622e-14
364.91,3.532e+5,1.147e-7,3.532e+5,1.615e-14
364.92,3.732e+5,1.147e-7,3.732e+5,1.611e-14
364.94,4.137e+5,1.147e-7,4.137e+5,1.604e-14
364.96,4.594e+5,1.147e-7,4.594e+5,1.597e-14
364.97,4.856e+5,1.147e-7,4.856e+5,1.593e-14
364.99,5.475e+5,1.146e-7,5.475e+5,1.586e-14
365.01,6.221e+5,1.146e-7,6.221e+5,1.579e-14
365.02,6.632e+5,1.146e-7,6.632e+5,1.576e-14
365.04,7.481e+5,1.146e-7,7.481e+5,1.569e-14
365.06,8.270e+5,1.146e-7,8.270e+5,1.562e-14
365.07,8.599e+5,1.146e-7,8.599e+5,1.558e-14
365.09,9.043e+5,1.145e-7,9.043e+5,1.551e-14
365.11,9.118e+5,1.145e-7,9.118e+5,1.544e-14
365.12,8.999e+5,1.145e-7,8.999e+5,1.540e-14
365.14,8.452e+5,1.145e-7,8.452e+5,1.533e-14
365.16,7.550e+5,1.145e-7,7.550e+5,1.526e-14
365.17,7.000e+5,1.145e-7,7.000e+5,1.522e-14
365.19,5.795e+5,1.145e-7,5.795e+5,1.515e-14
365.21,4.570e+5,1.144e-7,4.570e+5,1.508e-14
365.22,3.995e+5,1.144e-7,3.995e+5,1.505e-14
365.24,2.986e+5,1.144e-7,2.986e+5,1.498e-14
365.26,2.241e+5,1.144e-7,2.241e+5,1.491e-14
365.27,1.986e+5,1.144e-7,1.986e+5,1.487e-14
365.29,1.739e+5,1.144e-7,1.739e+5,1.480e-14
365.31,1.872e+5,1.143e-7,1.872e+5,1.473e-14
365.32,2.090e+5,1.143e-7,2.090e+5,1.469e-14
365.34,2.840e+5,1.143e-7,2.840e+5,1.462e-14
365.36,4.012e+5,1.143e-7,4.012e+5,1.455e-14
365.37,4.748e+5,1.143e-7,4.748e+5,1.452e-14
365.39,6.478e+5,1.143e-7,6.478e+5,1.444e-14
365.41,8.444e+5,1.143e-7,8.444e+5,1.437e-14
365.42,9.459e+5,1.142e-7,9.459e+5,1.434e-14
365.44,1.141e+6,1.142e-7,1.141e+6,1.427e-14
365.46,1.305e+6,1.142e-7,1.305e+6,1.420e-14
365.47,1.368e+6,1.142e-7,1.368e+6,1.416e-14
365.49,1.444e+6,1.142e-7,1.444e+6,1.409e-14
365.51,1.444e+6,1.142e-7,1.444e+6,1.402e-14
365.52,1.415e+6,1.141e-7,1.415e+6,1.398e-14
365.54,1.305e+6,1.141e-7,1.305e+6,1.391e-14
365.56,1.141e+6,1.141e-7,1.141e+6,1.384e-14
365.57,1.045e+6,1.141e-7,1.045e+6,1.381e-14
365.59,8.424e+5,1.141e-7,8.424e+5,1.374e-14
365.61,6.434e+5,1.141e-7,6.434e+5,1.366e-14
365.62,5.510e+5,1.141e-7,5.510e+5,1.363e-14
365.64,3.882e+5,1.140e-7,3.882e+5,1.356e-14
365.66,2.591e+5,1.140e-7,2.591e+5,1.349e-14
365.67,2.075e+5,1.140e-7,2.075e+5,1.345e-14
365.69,1.277e+5,1.140e-7,1.277e+5,1.338e-14
365.71,7.451e+4,1.140e-7,7.451e+4,1.331e-14
365.72,5.577e+4,1.140e-7,5.577e+4,1.327e-14
365.74,3.001e+4,1.139e-7,3.001e+4,1.320e-14
365.76,1.530e+4,1.139e-7,1.530e+4,1.313e-14
365.77,1.070e+4,1.139e-7,1.070e+4,1.310e-14
365.79,5.033e+3,1.139e-7,5.033e+3,1.303e-14
365.81,2.243e+3,1.139e-7,2.243e+3,1.295e-14
365.82,1.467e+3,1.139e-7,1.467e+3,1.292e-14
365.84,6.029e+2,1.138e-7,6.029e+2,1.285e-14
365.86,2.347e+2,1.138e-7,2.347e+2,1.278e-14
365.87,1.436e+2,1.138e-7,1.436e+2,1.274e-14
365.89,5.156e+1,1.138e-7,5.156e+1,1.267e-14
365.91,1.754e+1,1.138e-7,1.754e+1,1.260e-14
365.92,1.003e+1,1.138e-7,1.003e+1,1.256e-14
365.94,3.148e+0,1.138e-7,3.148e+0,1.249e-14
365.96,9.363e-1,1.137e-7,9.363e-1,1.242e-14
365.97,5.004e-1,1.137e-7,5.004e-1,1.239e-14
365.99,1.373e-1,1.137e-7,1.373e-1,1.232e-14
366.01,3.568e-2,1.137e-7,3.568e-2,1.225e-14
366.02,1.782e-2,1.137e-7,1.782e-2,1.221e-14
366.04,4.273e-3,1.137e-7,4.273e-3,1.214e-14
366.06,9.706e-4,1.136e-7,9.706e-4,1.207e-14
366.07,4.533e-4,1.136e-7,4.533e-4,1.203e-14
366.09,9.498e-5,1.136e-7,9.498e-5,1.196e-14
366.11,1.886e-5,1.136e-7,1.886e-5,1.189e-14
366.12,8.233e-6,1.136e-7,8.233e-6,1.186e-14
366.14,1.507e-6,1.136e-7,1.507e-6,1.178e-14
366.16,2.615e-7,1.136e-7,2.615e-7,1.171e-14
366.17,1.068e-7,1.135e-7,1.068e-7,1.168e-14
366.19,1.708e-8,1.135e-7,1.708e-8,1.161e-14
366.21,2.590e-9,1.135e-7,2.590e-9,1.154e-14
366.22,9.884e-10,1.135e-7,9.884e-10,1.150e-14
366.24,1.382e-10,1.135e-7,1.382e-10,1.143e-14
366.26,2.772e-12,1.135e-7,2.772e-12,1.136e-14
369.44,7.839e-17,1.105e-7,3.570e-11,7.839e-17
369.46,5.771e-16,1.105e-7,3.591e-11,5.771e-16
369.47,1.535e-15,1.105e-7,3.601e-11,1.535e-15
369.49,1.045e-14,1.104e-7,3.622e-11,1.045e-14
369.51,6.743e-14,1.104e-7,3.642e-11,6.743e-14
369.52,1.680e-13,1.104e-7,3.653e-11,1.680e-13
369.54,1.002e-12,1.104e-7,3.674e-11,1.002e-12
369.56,4.262e-11,1.104e-7,3.694e-11,5.674e-12
369.57,1.128e-10,1.104e-7,9.952e-11,1.324e-11
369.59,7.635e-10,1.103e-7,6.943e-10,6.925e-11
369.61,4.940e-9,1.103e-7,4.596e-9,3.438e-10
369.62,1.235e-8,1.103e-7,1.159e-8,7.510e-10
369.64,7.439e-8,1.103e-7,7.094e-8,3.446e-9
369.66,4.268e-7,1.103e-7,4.118e-7,1.500e-8
369.67,1.004e-6,1.103e-7,9.730e-7,3.069e-8
369.69,5.344e-6,1.103e-7,5.221e-6,1.235e-7
369.71,2.705e-5,1.102e-7,2.658e-5,4.713e-7
369.72,5.971e-5,1.102e-7,5.881e-5,9.030e-7
369.74,2.799e-4,1.102e-7,2.767e-4,3.186e-6
369.76,1.246e-3,1.102e-7,1.236e-3,1.067e-5
369.77,2.579e-3,1.102e-7,2.560e-3,1.913e-5
369.79,1.062e-2,1.102e-7,1.057e-2,5.920e-5
369.81,4.155e-2,1.101e-7,4.137e-2,1.738e-4
369.82,8.057e-2,1.101e-7,8.028e-2,2.920e-4
369.84,2.913e-1,1.101e-7,2.905e-1,7.921e-4
369.86,9.998e-1,1.101e-7,9.978e-1,2.039e-3
369.87,1.816e+0,1.101e-7,1.813e+0,3.208e-3
369.89,5.762e+0,1.101e-7,5.755e+0,7.633e-3
369.91,1.735e+1,1.101e-7,1.733e+1,1.723e-2
369.92,2.952e+1,1.100e-7,2.949e+1,2.539e-2
369.94,8.215e+1,1.100e-7,8.210e+1,5.296e-2
369.96,2.170e+2,1.100e-7,2.169e+2,1.049e-1
369.97,3.457e+2,1.100e-7,3.456e+2,1.447e-1
369.99,8.439e+2,1.100e-7,8.436e+2,2.647e-1
370.01,1.955e+3,1.100e-7,1.954e+3,4.595e-1
370.02,2.917e+3,1.099e-7,2.916e+3,5.936e-1
370.04,6.245e+3,1.099e-7,6.244e+3,9.524e-1
370.06,1.269e+4,1.099e-7,1.268e+4,1.450e+0
370.07,1.773e+4,1.099e-7,1.773e+4,1.754e+0
370.09,3.329e+4,1.099e-7,3.328e+4,2.468e+0
370.11,5.930e+4,1.099e-7,5.930e+4,3.295e+0
370.12,7.761e+4,1.099e-7,7.761e+4,3.732e+0
370.14,1.278e+5,1.098e-7,1.278e+5,4.605e+0
370.16,1.997e+5,1.098e-7,1.997e+5,5.391e+0
370.17,2.447e+5,1.098e-7,2.447e+5,5.720e+0
370.19,3.534e+5,1.098e-7,3.534e+5,6.189e+0
370.21,4.843e+5,1.098e-7,4.843e+5,6.353e+0
370.22,5.558e+5,1.098e-7,5.558e+5,6.312e+0
370.24,7.040e+5,1.097e-7,7.039e+5,5.989e+0
370.26,8.460e+5,1.097e-7,8.459e+5,5.391e+0
370.27,9.093e+5,1.097e-7,9.093e+5,5.016e+0
370.29,1.010e+6,1.097e-7,1.010e+6,4.173e+0
370.31,1.064e+6,1.097e-7,1.064e+6,3.295e+0
370.32,1.071e+6,1.097e-7,1.071e+6,2.870e+0
370.34,1.044e+6,1.096e-7,1.044e+6,2.094e+0
370.36,9.646e+5,1.096e-7,9.646e+5,1.450e+0
370.37,9.093e+5,1.096e-7,9.093e+5,1.183e+0
370.39,7.768e+5,1.096e-7,7.768e+5,7.568e-1
370.41,6.296e+5,1.096e-7,6.296e+5,4.595e-1
370.42,5.558e+5,1.096e-7,5.558e+5,3.510e-1
370.44,4.164e+5,1.096e-7,4.164e+5,1.970e-1
370.46,2.960e+5,1.095e-7,2.960e+5,1.049e-1
370.47,2.447e+5,1.095e-7,2.447e+5,7.501e-2
370.49,1.608e+5,1.095e-7,1.608e+5,3.691e-2
370.51,1.002e+5,1.095e-7,1.002e+5,1.723e-2
370.52,7.761e+4,1.095e-7,7.761e+4,1.154e-2
370.54,4.472e+4,1.095e-7,4.472e+4,4.981e-3
370.56,2.445e+4,1.094e-7,2.445e+4,2.039e-3
370.57,1.773e+4,1.094e-7,1.773e+4,1.279e-3
370.59,8.958e+3,1.094e-7,8.958e+3,4.841e-4
370.61,4.295e+3,1.094e-7,4.295e+3,1.738e-4
370.62,2.916e+3,1.094e-7,2.916e+3,1.021e-4
370.64,1.292e+3,1.094e-7,1.292e+3,3.388e-5
370.66,5.435e+2,1.094e-7,5.435e+2,1.067e-5
370.67,3.456e+2,1.093e-7,3.456e+2,5.867e-6
370.69,1.343e+2,1.093e-7,1.343e+2,1.707e-6
370.71,4.953e+1,1.093e-7,4.953e+1,4.721e-7
370.72,2.949e+1,1.093e-7,2.949e+1,2.445e-7
370.74,1.005e+1,1.093e-7,1.005e+1,6.977e-8
370.76,3.251e+0,1.093e-7,3.251e+0,4.870e-8
370.77,1.813e+0,1.092e-7,1.813e+0,7.588e-8
370.79,5.420e-1,1.092e-7,5.420e-1,2.755e-7
370.81,1.537e-1,1.092e-7,1.537e-1,1.038e-6
370.82,8.028e-2,1.092e-7,8.028e-2,1.980e-6
370.84,2.105e-2,1.092e-7,2.105e-2,6.933e-6
370.86,5.258e-3,1.092e-7,5.235e-3,2.304e-5
370.87,2.601e-3,1.092e-7,2.560e-3,4.120e-5
370.89,7.152e-4,1.091e-7,5.886e-4,1.266e-4
370.91,4.977e-4,1.091e-7,1.284e-4,3.693e-4
370.92,6.774e-4,1.091e-7,5.881e-5,6.186e-4
370.94,1.680e-3,1.091e-7,1.186e-5,1.668e-3
370.96,4.273e-3,1.091e-7,2.269e-6,4.271e-3
370.97,6.702e-3,1.091e-7,9.730e-7,6.701e-3
370.99,1.586e-2,1.090e-7,1.721e-7,1.586e-2
371.01,3.564e-2,1.090e-7,2.887e-8,3.564e-2
371.02,5.238e-2,1.090e-7,1.159e-8,5.238e-2
371.04,1.088e-1,1.090e-7,1.798e-9,1.088e-1
371.06,2.145e-1,1.090e-7,2.646e-10,2.145e-1
371.07,2.954e-1,1.090e-7,9.952e-11,2.954e-1
371.09,5.386e-1,1.089e-7,9.834e-11,5.386e-1
371.11,9.319e-1,1.089e-7,9.717e-11,9.319e-1
371.12,1.202e+0,1.089e-7,9.658e-11,1.202e+0
371.14,1.923e+0,1.089e-7,9.541e-11,1.923e+0
371.16,2.921e+0,1.089e-7,9.423e-11,2.921e+0
371.17,3.529e+0,1.089e-7,9.365e-11,3.529e+0
371.19,4.956e+0,1.089e-7,9.247e-11,4.956e+0
371.21,6.605e+0,1.088e-7,9.130e-11,6.605e+0
371.22,7.477e+0,1.088e-7,9.071e-11,7.477e+0
371.24,9.214e+0,1.088e-7,8.954e-11,9.214e+0
371.26,1.078e+1,1.088e-7,8.836e-11,1.078e+1
371.27,1.143e+1,1.088e-7,8.778e-11,1.143e+1
371.29,1.236e+1,1.088e-7,8.660e-11,1.236e+1
371.31,1.269e+1,1.087e-7,8.543e-11,1.269e+1
371.32,1.260e+1,1.087e-7,8.484e-11,1.260e+1
371.34,1.196e+1,1.087e-7,8.367e-11,1.196e+1
371.36,1.078e+1,1.087e-7,8.250e-11,1.078e+1
371.37,1.003e+1,1.087e-7,8.191e-11,1.003e+1
371.39,8.355e+0,1.087e-7,8.073e-11,8.355e+0
371.41,6.605e+0,1.087e-7,7.956e-11,6.605e+0
371.42,5.759e+0,1.086e-7,7.897e-11,5.759e+0
371.44,4.210e+0,1.086e-7,7.780e-11,4.210e+0
371.46,2.921e+0,1.086e-7,7.663e-11,2.921e+0
371.47,2.386e+0,1.086e-7,7.604e-11,2.386e+0
371.49,1.531e+0,1.086e-7,7.487e-11,1.531e+0
371.51,9.319e-1,1.086e-7,7.369e-11,9.319e-1
371.52,7.131e-1,1.085e-7,7.310e-11,7.131e-1
371.54,4.015e-1,1.085e-7,7.193e-11,4.015e-1
371.56,2.145e-1,1.085e-7,7.076e-11,2.145e-1
371.57,1.538e-1,1.085e-7,7.017e-11,1.538e-1
371.59,7.599e-2,1.085e-7,6.900e-11,7.599e-2
371.61,3.564e-2,1.085e-7,6.782e-11,3.564e-2
371.62,2.393e-2,1.085e-7,6.724e-11,2.393e-2
371.64,1.038e-2,1.084e-7,6.606e-11,1.038e-2
371.66,4.271e-3,1.084e-7,6.489e-11,4.271e-3
371.67,2.687e-3,1.084e-7,6.430e-11,2.687e-3
371.69,1.023e-3,1.084e-7,6.313e-11,1.023e-3
371.71,3.693e-4,1.084e-7,6.195e-11,3.693e-4
371.72,2.177e-4,1.084e-7,6.137e-11,2.177e-4
371.74,7.270e-5,1.083e-7,6.019e-11,7.270e-5
371.76,2.304e-5,1.083e-7,5.902e-11,2.304e-5
371.77,1.272e-5,1.083e-7,5.843e-11,1.272e-5
371.79,3.729e-6,1.083e-7,5.726e-11,3.729e-6
371.81,1.037e-6,1.083e-7,5.608e-11,1.037e-6
371.82,5.366e-7,1.083e-7,5.550e-11,5.366e-7
371.84,1.380e-7,1.082e-7,5.432e-11,1.380e-7
371.86,3.370e-8,1.082e-7,5.315e-11,3.370e-8
371.87,1.633e-8,1.082e-7,5.256e-11,1.633e-8
371.89,3.686e-9,1.082e-7,5.139e-11,3.686e-9
371.91,7.897e-10,1.082e-7,5.021e-11,7.897e-10
371.92,3.585e-10,1.082e-7,4.963e-11,3.585e-10
371.94,7.102e-11,1.082e-7,4.845e-11,7.102e-11
371.96,1.335e-11,1.081e-7,4.728e-11,1.335e-11
371.97,5.679e-12,1.081e-7,4.669e-11,5.679e-12
371.99,9.874e-13,1.081e-7,4.552e-11,9.874e-13
372.01,1.629e-13,1.081e-7,4.435e-11,1.629e-13
372.02,6.491e-14,1.081e-7,4.376e-11,6.491e-14
372.04,9.904e-15,1.081e-7,4.258e-11,9.904e-15
372.06,1.434e-15,1.080e-7,4.141e-11,1.434e-15
372.62,8.543e-12,1.075e-7,8.543e-12,1.402e-15
372.64,6.080e-11,1.075e-7,6.080e-11,1.401e-15
372.66,4.109e-10,1.075e-7,4.109e-10,1.400e-15
372.67,1.048e-9,1.075e-7,1.048e-9,1.400e-15
372.69,6.553e-9,1.075e-7,6.553e-9,1.398e-15
372.71,3.892e-8,1.074e-7,3.892e-8,1.397e-15
372.72,9.304e-8,1.074e-7,9.304e-8,1.397e-15
372.74,5.114e-7,1.074e-7,5.114e-7,1.396e-15
372.76,2.670e-6,1.074e-7,2.670e-6,1.394e-15
372.77,5.983e-6,1.074e-7,5.983e-6,1.394e-15
372.79,2.890e-5,1.074e-7,2.890e-5,1.393e-15
372.81,1.326e-4,1.073e-7,1.326e-4,1.392e-15
372.82,2.786e-4,1.073e-7,2.786e-4,1.391e-15
372.84,1.183e-3,1.073e-7,1.183e-3,1.390e-15
372.86,4.770e-3,1.073e-7,4.770e-3,1.389e-15
372.87,9.395e-3,1.073e-7,9.395e-3,1.388e-15
372.89,3.506e-2,1.073e-7,3.506e-2,1.387e-15
372.91,1.243e-1,1.073e-7,1.243e-1,1.386e-15
372.92,2.294e-1,1.072e-7,2.294e-1,1.385e-15
372.94,7.525e-1,1.072e-7,7.525e-1,1.384e-15
372.96,2.344e+0,1.072e-7,2.344e+0,1.383e-15
372.97,4.057e+0,1.072e-7,4.057e+0,1.382e-15
372.99,1.169e+1,1.072e-7,1.169e+1,1.381e-15
373.01,3.201e+1,1.072e-7,3.201e+1,1.380e-15
373.02,5.195e+1,1.071e-7,5.195e+1,1.380e-15
373.04,1.316e+2,1.071e-7,1.316e+2,1.378e-15
373.06,3.166e+2,1.071e-7,3.166e+2,1.377e-15
373.07,4.817e+2,1.071e-7,4.817e+2,1.377e-15
