Wavelength (nm),Sum(calc),Al I (5.1e-1),Al II (4.9e-1),Al III (3.9e-6)
257.63,3.206e+9,3.206e+9,1.327e-10,1.875e-21
257.64,2.324e+9,2.324e+9,1.330e-10,1.879e-21
257.66,1.129e+9,1.129e+9,1.335e-10,1.887e-21
257.68,4.946e+8,4.946e+8,1.341e-10,1.895e-21
257.69,3.150e+8,3.150e+8,1.344e-10,1.899e-21
257.71,1.182e+8,1.182e+8,1.350e-10,1.907e-21
257.73,4.004e+7,4.004e+7,1.356e-10,1.915e-21
257.74,2.242e+7,2.242e+7,1.359e-10,1.919e-21
257.76,6.515e+6,6.515e+6,1.365e-10,1.928e-21
257.78,1.709e+6,1.709e+6,1.371e-10,1.936e-21
257.79,8.425e+5,8.425e+5,1.374e-10,1.940e-21
257.81,1.897e+5,1.897e+5,1.380e-10,1.948e-21
257.83,3.856e+4,3.856e+4,1.386e-10,1.956e-21
257.84,1.674e+4,1.674e+4,1.389e-10,1.960e-21
257.86,2.920e+3,2.920e+3,1.395e-10,1.968e-21
257.88,4.598e+2,4.598e+2,1.401e-10,1.976e-21
257.89,1.756e+2,1.756e+2,1.404e-10,1.980e-21
257.91,2.370e+1,2.370e+1,1.410e-10,1.988e-21
257.93,2.886e+0,2.886e+0,1.416e-10,1.996e-21
257.94,9.686e-1,9.686e-1,1.419e-10,2.000e-21
257.96,1.009e-1,1.009e-1,1.425e-10,2.008e-21
257.98,9.479e-3,9.479e-3,1.431e-10,2.016e-21
257.99,2.793e-3,2.793e-3,1.434e-10,2.020e-21
258.01,2.242e-4,2.242e-4,1.439e-10,2.028e-21
258.03,1.620e-5,1.620e-5,1.445e-10,2.036e-21
258.04,4.184e-6,4.184e-6,1.448e-10,2.040e-21
258.06,2.315e-7,2.315e-7,1.454e-10,2.048e-21
262.61,2.807e-10,7.947e-8,2.807e-10,3.875e-21
262.63,4.414e-9,7.880e-8,4.414e-9,3.883e-21
262.64,1.683e-8,7.847e-8,1.683e-8,3.887e-21
262.66,2.265e-7,7.780e-8,2.265e-7,3.895e-21
262.68,2.746e-6,7.713e-8,2.746e-6,3.903e-21
262.69,9.196e-6,7.680e-8,9.196e-6,3.907e-21
262.71,9.540e-5,7.613e-8,9.540e-5,3.915e-21
262.73,8.920e-4,7.546e-8,8.920e-4,3.923e-21
262.74,2.623e-3,7.513e-8,2.623e-3,3.927e-21
262.76,2.099e-2,7.446e-8,2.099e-2,3.935e-21
262.78,1.513e-1,7.379e-8,1.513e-1,3.943e-21
262.79,3.907e-1,7.346e-8,3.907e-1,3.947e-21
262.81,2.410e+0,7.279e-8,2.410e+0,3.955e-21
262.83,1.340e+1,7.212e-8,1.340e+1,3.963e-21
262.84,3.039e+1,7.179e-8,3.039e+1,3.967e-21
262.86,1.445e+2,7.112e-8,1.445e+2,3.975e-21
262.88,6.196e+2,7.045e-8,6.196e+2,3.983e-21
262.89,1.234e+3,7.012e-8,1.234e+3,3.987e-21
262.91,4.526e+3,6.945e-8,4.526e+3,3.995e-21
262.93,1.496e+4,6.878e-8,1.496e+4,4.003e-21
262.94,2.616e+4,6.845e-8,2.616e+4,4.007e-21
262.96,7.400e+4,6.778e-8,7.400e+4,4.015e-21
262.98,1.886e+5,6.711e-8,1.886e+5,4.023e-21
262.99,2.896e+5,6.678e-8,2.896e+5,4.027e-21
263.01,6.317e+5,6.611e-8,6.317e+5,4.035e-21
263.03,1.242e+6,6.544e-8,1.242e+6,4.043e-21
263.04,1.674e+6,6.511e-8,1.674e+6,4.047e-21
263.06,2.816e+6,6.444e-8,2.816e+6,4.055e-21
263.08,4.268e+6,6.377e-8,4.268e+6,4.063e-21
263.09,5.054e+6,6.344e-8,5.054e+6,4.067e-21
263.11,6.554e+6,6.277e-8,6.554e+6,4.075e-21
263.13,7.660e+6,6.210e-8,7.660e+6,4.084e-21
263.14,7.964e+6,6.177e-8,7.964e+6,4.088e-21
263.16,7.964e+6,6.110e-8,7.964e+6,4.096e-21
263.18,7.178e+6,6.043e-8,7.178e+6,4.104e-21
263.19,6.554e+6,6.010e-8,6.554e+6,4.108e-21
263.21,5.054e+6,5.943e-8,5.054e+6,4.116e-21
263.23,3.512e+6,5.876e-8,3.512e+6,4.124e-21
263.24,2.816e+6,5.843e-8,2.816e+6,4.128e-21
263.26,1.674e+6,5.776e-8,1.674e+6,4.136e-21
263.28,8.973e+5,5.709e-8,8.973e+5,4.144e-21
263.29,6.317e+5,5.676e-8,6.317e+5,4.148e-21
263.31,2.896e+5,5.609e-8,2.896e+5,4.156e-21
263.33,1.197e+5,5.542e-8,1.197e+5,4.164e-21
263.34,7.400e+4,5.509e-8,7.400e+4,4.168e-21
263.36,2.616e+4,5.442e-8,2.616e+4,4.176e-21
263.38,8.337e+3,5.375e-8,8.337e+3,4.184e-21
263.39,4.526e+3,5.342e-8,4.526e+3,4.188e-21
263.41,1.234e+3,5.275e-8,1.234e+3,4.196e-21
263.43,3.033e+2,5.208e-8,3.033e+2,4.204e-21
263.44,1.448e+2,5.175e-8,1.448e+2,4.208e-21
263.46,3.159e+1,5.108e-8,3.159e+1,4.216e-21
263.48,1.144e+1,5.041e-8,1.144e+1,4.224e-21
263.49,1.430e+1,5.008e-8,1.430e+1,4.228e-21
263.51,4.857e+1,4.941e-8,4.857e+1,4.236e-21
263.53,1.762e+2,4.874e-8,1.762e+2,4.244e-21
263.54,3.242e+2,4.841e-8,3.242e+2,4.248e-21
263.56,1.017e+3,4.774e-8,1.017e+3,4.256e-21
263.58,2.880e+3,4.707e-8,2.880e+3,4.264e-21
263.59,4.666e+3,4.674e-8,4.666e+3,4.268e-21
263.61,1.136e+4,4.607e-8,1.136e+4,4.276e-21
263.63,2.503e+4,4.540e-8,2.503e+4,4.284e-21
263.64,3.581e+4,4.507e-8,3.581e+4,4.288e-21
263.66,6.814e+4,4.440e-8,6.814e+4,4.296e-21
263.68,1.179e+5,4.373e-8,1.179e+5,4.304e-21
263.69,1.497e+5,4.339e-8,1.497e+5,4.308e-21
263.71,2.257e+5,4.273e-8,2.257e+5,4.316e-21
263.73,3.120e+5,4.206e-8,3.120e+5,4.324e-21
263.74,3.556e+5,4.172e-8,3.556e+5,4.328e-21
263.76,4.356e+5,4.106e-8,4.356e+5,4.336e-21
263.78,4.956e+5,4.039e-8,4.956e+5,4.344e-21
263.79,5.150e+5,4.005e-8,5.150e+5,4.349e-21
263.81,5.291e+5,3.939e-8,5.291e+5,4.357e-21
263.83,5.099e+5,3.872e-8,5.099e+5,4.365e-21
263.84,4.889e+5,3.838e-8,4.889e+5,4.369e-21
263.86,4.285e+5,3.772e-8,4.285e+5,4.377e-21
263.88,3.515e+5,3.705e-8,3.515e+5,4.385e-21
263.89,3.102e+5,3.671e-8,3.102e+5,4.389e-21
263.91,2.287e+5,3.605e-8,2.287e+5,4.397e-21
263.93,1.561e+5,3.538e-8,1.561e+5,4.405e-21
263.94,1.251e+5,3.504e-8,1.251e+5,4.409e-21
263.96,7.545e+4,3.438e-8,7.545e+4,4.417e-21
263.98,4.171e+4,3.371e-8,4.171e+4,4.425e-21
263.99,2.999e+4,3.337e-8,2.999e+4,4.429e-21
264.01,1.447e+4,3.271e-8,1.447e+4,4.437e-21
264.03,6.360e+3,3.204e-8,6.360e+3,4.445e-21
264.04,4.069e+3,3.170e-8,4.069e+3,4.449e-21
264.06,1.549e+3,3.104e-8,1.549e+3,4.457e-21
264.08,5.353e+2,3.037e-8,5.353e+2,4.465e-21
264.09,3.033e+2,3.003e-8,3.033e+2,4.469e-21
264.11,9.038e+1,2.936e-8,9.038e+1,4.477e-21
264.13,2.438e+1,2.870e-8,2.438e+1,4.485e-21
264.14,1.220e+1,2.836e-8,1.220e+1,4.489e-21
264.16,2.830e+0,2.769e-8,2.830e+0,4.497e-21
264.18,5.937e-1,2.703e-8,5.937e-1,4.505e-21
264.19,2.618e-1,2.669e-8,2.618e-1,4.509e-21
264.21,4.715e-2,2.602e-8,4.715e-2,4.517e-21
264.23,7.669e-3,2.536e-8,7.669e-3,4.525e-21
264.24,2.977e-3,2.502e-8,2.977e-3,4.529e-21
264.26,4.153e-4,2.435e-8,4.153e-4,4.537e-21
264.28,5.230e-5,2.369e-8,5.230e-5,4.545e-21
264.29,1.786e-5,2.335e-8,1.786e-5,4.549e-21
264.31,1.928e-6,2.268e-8,1.928e-6,4.557e-21
264.33,1.877e-7,2.202e-8,1.877e-7,4.565e-21
264.34,5.637e-8,2.168e-8,5.637e-8,4.569e-21
264.36,4.704e-9,2.101e-8,4.704e-9,4.577e-21
264.38,3.541e-10,2.035e-8,3.541e-10,4.585e-21
264.39,9.296e-11,2.001e-8,9.296e-11,4.589e-21
264.41,6.000e-12,1.934e-8,6.000e-12,4.597e-21
264.69,9.990e-9,9.990e-9,1.411e-11,4.710e-21
264.71,1.666e-7,1.666e-7,1.469e-11,4.718e-21
264.73,2.509e-6,2.509e-6,1.526e-11,4.726e-21
264.74,9.370e-6,9.370e-6,1.555e-11,4.730e-21
264.76,1.210e-4,1.210e-4,1.613e-11,4.738e-21
264.78,1.411e-3,1.411e-3,1.671e-11,4.746e-21
264.79,4.636e-3,4.636e-3,1.700e-11,4.750e-21
264.81,4.636e-2,4.636e-2,1.758e-11,4.758e-21
264.83,4.185e-1,4.185e-1,1.816e-11,4.766e-21
264.84,1.210e+0,1.210e+0,1.845e-11,4.770e-21
264.86,9.369e+0,9.369e+0,1.903e-11,4.778e-21
264.88,6.549e+1,6.549e+1,1.961e-11,4.786e-21
264.89,1.666e+2,1.666e+2,1.990e-11,4.790e-21
264.91,9.988e+2,9.988e+2,2.048e-11,4.798e-21
264.93,5.405e+3,5.405e+3,2.106e-11,4.806e-21
264.94,1.210e+4,1.210e+4,2.134e-11,4.810e-21
264.96,5.616e+4,5.616e+4,2.192e-11,4.818e-21
264.98,2.353e+5,2.353e+5,2.250e-11,4.826e-21
264.99,4.636e+5,4.636e+5,2.279e-11,4.830e-21
265.01,1.666e+6,1.666e+6,2.337e-11,4.838e-21
265.03,5.405e+6,5.405e+6,2.395e-11,4.846e-21
265.04,9.368e+6,9.368e+6,2.424e-11,4.850e-21
265.06,2.607e+7,2.607e+7,2.482e-11,4.858e-21
265.08,6.548e+7,6.548e+7,2.540e-11,4.866e-21
265.09,9.987e+7,9.987e+7,2.569e-11,4.870e-21
265.11,2.152e+8,2.152e+8,2.627e-11,4.878e-21
265.13,4.185e+8,4.185e+8,2.685e-11,4.886e-21
265.14,5.616e+8,5.616e+8,2.713e-11,4.891e-21
265.16,9.368e+8,9.368e+8,2.771e-11,4.899e-21
265.18,1.411e+9,1.411e+9,2.829e-11,4.907e-21
265.19,1.666e+9,1.666e+9,2.858e-11,4.911e-21
265.21,2.152e+9,2.152e+9,2.916e-11,4.919e-21
265.23,2.509e+9,2.509e+9,2.974e-11,4.927e-21
265.24,2.607e+9,2.607e+9,3.003e-11,4.931e-21
265.26,2.607e+9,2.607e+9,3.061e-11,4.939e-21
265.28,2.353e+9,2.353e+9,3.119e-11,4.947e-21
265.29,2.152e+9,2.152e+9,3.148e-11,4.951e-21
265.31,1.666e+9,1.666e+9,3.206e-11,4.959e-21
265.33,1.164e+9,1.164e+9,3.264e-11,4.967e-21
265.34,9.368e+8,9.368e+8,3.293e-11,4.971e-21
265.36,5.616e+8,5.616e+8,3.350e-11,4.979e-21
265.38,3.039e+8,3.039e+8,3.408e-11,4.987e-21
265.39,2.152e+8,2.152e+8,3.437e-11,4.991e-21
265.41,9.987e+7,9.987e+7,3.495e-11,4.999e-21
265.43,4.185e+7,4.185e+7,3.553e-11,5.007e-21
265.44,2.607e+7,2.607e+7,3.582e-11,5.011e-21
265.46,9.368e+6,9.368e+6,3.640e-11,5.019e-21
265.48,3.039e+6,3.039e+6,3.698e-11,5.027e-21
265.49,1.666e+6,1.666e+6,3.727e-11,5.031e-21
265.51,4.636e+5,4.636e+5,3.785e-11,5.039e-21
265.53,1.164e+5,1.164e+5,3.843e-11,5.047e-21
265.54,5.616e+4,5.616e+4,3.872e-11,5.051e-21
265.56,1.210e+4,1.210e+4,3.929e-11,5.059e-21
265.58,2.353e+3,2.353e+3,3.987e-11,5.067e-21
265.59,9.988e+2,9.988e+2,4.016e-11,5.071e-21
265.61,1.669e+2,1.669e+2,4.074e-11,5.079e-21
265.63,2.782e+1,2.782e+1,4.132e-11,5.087e-21
265.64,1.703e+1,1.703e+1,4.161e-11,5.091e-21
265.66,5.687e+1,5.687e+1,4.219e-11,5.099e-21
265.68,3.657e+2,3.657e+2,4.277e-11,5.107e-21
265.69,9.016e+2,9.016e+2,4.306e-11,5.111e-21
265.71,5.082e+3,5.082e+3,4.364e-11,5.119e-21
265.73,2.588e+4,2.588e+4,4.422e-11,5.127e-21
265.74,5.621e+4,5.621e+4,4.451e-11,5.131e-21
265.76,2.457e+5,2.457e+5,4.508e-11,5.139e-21
265.78,9.702e+5,9.702e+5,4.566e-11,5.147e-21
265.79,1.856e+6,1.856e+6,4.595e-11,5.151e-21
265.81,6.290e+6,6.290e+6,4.653e-11,5.160e-21
265.83,1.926e+7,1.926e+7,4.711e-11,5.168e-21
265.84,3.244e+7,3.244e+7,4.740e-11,5.172e-21
265.86,8.527e+7,8.527e+7,4.798e-11,5.180e-21
265.88,2.025e+8,2.025e+8,4.856e-11,5.188e-21
265.89,3.003e+8,3.003e+8,4.885e-11,5.192e-21
265.91,6.120e+8,6.120e+8,4.943e-11,5.200e-21
265.93,1.127e+9,1.127e+9,5.001e-11,5.208e-21
265.94,1.472e+9,1.472e+9,5.030e-11,5.212e-21
265.96,2.326e+9,2.326e+9,5.087e-11,5.220e-21
265.98,3.321e+9,3.321e+9,5.145e-11,5.228e-21
265.99,3.820e+9,3.820e+9,5.174e-11,5.232e-21
266.01,4.682e+9,4.682e+9,5.232e-11,5.240e-21
266.03,5.183e+9,5.183e+9,5.290e-11,5.248e-21
266.04,5.249e+9,5.249e+9,5.319e-11,5.252e-21
266.06,4.989e+9,4.989e+9,5.377e-11,5.260e-21
266.08,4.283e+9,4.283e+9,5.435e-11,5.268e-21
266.09,3.820e+9,3.820e+9,5.464e-11,5.272e-21
266.11,2.815e+9,2.815e+9,5.522e-11,5.280e-21
266.13,1.874e+9,1.874e+9,5.580e-11,5.288e-21
266.14,1.472e+9,1.472e+9,5.609e-11,5.292e-21
266.16,8.411e+8,8.411e+8,5.666e-11,5.300e-21
266.18,4.342e+8,4.342e+8,5.724e-11,5.308e-21
266.19,3.003e+8,3.003e+8,5.753e-11,5.312e-21
266.21,1.331e+8,1.331e+8,5.811e-11,5.320e-21
266.23,5.327e+7,5.327e+7,5.869e-11,5.328e-21
266.24,3.244e+7,3.244e+7,5.898e-11,5.332e-21
266.26,1.115e+7,1.115e+7,5.956e-11,5.340e-21
266.28,3.460e+6,3.460e+6,6.014e-11,5.348e-21
266.29,1.856e+6,1.856e+6,6.043e-11,5.352e-21
266.31,4.945e+5,4.945e+5,6.101e-11,5.360e-21
266.33,1.190e+5,1.190e+5,6.159e-11,5.368e-21
266.34,5.621e+4,5.621e+4,6.188e-11,5.372e-21
266.36,1.162e+4,1.162e+4,6.246e-11,5.380e-21
266.38,2.168e+3,2.168e+3,6.303e-11,5.388e-21
266.39,9.016e+2,9.016e+2,6.332e-11,5.392e-21
266.41,1.445e+2,1.445e+2,6.390e-11,5.400e-21
266.43,2.091e+1,2.091e+1,6.448e-11,5.408e-21
266.44,7.657e+0,7.657e+0,6.477e-11,5.412e-21
266.46,9.514e-1,9.514e-1,6.535e-11,5.420e-21
266.48,1.068e-1,1.068e-1,6.593e-11,5.429e-21
266.49,3.443e-2,3.443e-2,6.622e-11,5.433e-21
266.51,3.318e-3,3.318e-3,6.680e-11,5.441e-21
266.53,2.887e-4,2.887e-4,6.738e-11,5.449e-21
266.54,8.199e-5,8.199e-5,6.767e-11,5.453e-21
266.56,6.126e-6,6.126e-6,6.825e-11,5.461e-21
266.58,4.134e-7,4.134e-7,6.882e-11,5.469e-21
275.71,9.134e-21,3.520e-7,3.331e-10,9.134e-21
275.73,1.291e-19,3.519e-7,3.337e-10,1.291e-19
275.74,4.683e-19,3.518e-7,3.340e-10,4.683e-19
275.76,5.747e-18,3.517e-7,3.346e-10,5.747e-18
275.78,6.419e-17,3.516e-7,3.352e-10,6.419e-17
275.79,2.071e-16,3.515e-7,3.355e-10,2.071e-16
275.81,2.009e-15,3.514e-7,3.360e-10,2.009e-15
275.83,1.774e-14,3.512e-7,3.366e-10,1.774e-14
275.84,5.088e-14,3.512e-7,3.369e-10,5.088e-14
275.86,3.902e-13,3.510e-7,3.375e-10,3.902e-13
275.88,2.724e-12,3.509e-7,3.381e-10,2.724e-12
275.89,6.948e-12,3.508e-7,3.384e-10,6.948e-12
275.91,4.213e-11,3.507e-7,3.389e-10,4.213e-11
275.93,2.325e-10,3.506e-7,3.395e-10,2.325e-10
275.94,5.274e-10,3.505e-7,3.398e-10,5.274e-10
275.96,2.528e-9,3.504e-7,3.404e-10,2.528e-9
275.98,1.104e-8,3.502e-7,3.410e-10,1.104e-8
275.99,2.226e-8,3.502e-7,3.413e-10,2.226e-8
276.01,8.437e-8,3.500e-7,3.418e-10,8.437e-8
276.03,2.912e-7,3.499e-7,3.424e-10,2.912e-7
276.04,5.222e-7,3.498e-7,3.427e-10,5.222e-7
276.06,1.565e-6,3.497e-7,3.433e-10,1.565e-6
276.08,4.272e-6,3.495e-7,3.439e-10,4.272e-6
276.09,6.814e-6,3.495e-7,3.441e-10,6.814e-6
276.11,1.615e-5,3.493e-7,3.447e-10,1.615e-5
276.13,3.486e-5,3.492e-7,3.453e-10,3.486e-5
276.14,4.945e-5,3.491e-7,3.456e-10,4.945e-5
276.16,9.271e-5,3.490e-7,3.462e-10,9.271e-5
276.18,1.583e-4,3.489e-7,3.468e-10,1.583e-4
276.19,1.996e-4,3.488e-7,3.470e-10,1.996e-4
276.21,2.960e-4,3.487e-7,3.476e-10,2.960e-4
276.23,3.997e-4,3.485e-7,3.482e-10,3.997e-4
276.24,4.483e-4,3.485e-7,3.485e-10,4.483e-4
276.26,5.258e-4,3.483e-7,3.491e-10,5.258e-4
276.28,5.615e-4,3.482e-7,3.497e-10,5.615e-4
276.29,5.602e-4,3.481e-7,3.499e-10,5.602e-4
276.31,5.197e-4,3.480e-7,3.505e-10,5.197e-4
276.33,4.390e-4,3.479e-7,3.511e-10,4.390e-4
276.34,3.895e-4,3.478e-7,3.514e-10,3.895e-4
276.36,2.859e-4,3.477e-7,3.520e-10,2.859e-4
276.38,1.910e-4,3.475e-7,3.525e-10,1.910e-4
276.39,1.507e-4,3.475e-7,3.528e-10,1.507e-4
276.41,8.749e-5,3.473e-7,3.534e-10,8.749e-5
276.43,4.624e-5,3.472e-7,3.540e-10,4.624e-5
276.44,3.246e-5,3.471e-7,3.543e-10,3.246e-5
276.46,1.490e-5,3.470e-7,3.549e-10,1.490e-5
276.48,6.231e-6,3.469e-7,3.554e-10,6.231e-6
276.49,3.889e-6,3.468e-7,3.557e-10,3.889e-6
276.51,1.413e-6,3.467e-7,3.563e-10,1.413e-6
276.53,4.672e-7,3.465e-7,3.569e-10,4.672e-7
276.54,2.594e-7,3.465e-7,3.572e-10,2.594e-7
276.56,7.453e-8,3.463e-7,3.578e-10,7.453e-8
276.58,1.950e-8,3.462e-7,3.583e-10,1.950e-8
276.59,9.627e-9,3.461e-7,3.586e-10,9.627e-9
276.61,2.188e-9,3.460e-7,3.592e-10,2.188e-9
276.63,4.527e-10,3.458e-7,3.598e-10,4.527e-10
276.64,1.988e-10,3.458e-7,3.601e-10,1.988e-10
276.66,3.574e-11,3.456e-7,3.607e-10,3.574e-11
276.68,5.850e-12,3.455e-7,3.612e-10,5.850e-12
276.69,2.285e-12,3.454e-7,3.615e-10,2.285e-12
276.71,3.249e-13,3.453e-7,3.621e-10,3.249e-13
276.73,4.206e-14,3.452e-7,3.627e-10,4.206e-14
276.74,1.461e-14,3.451e-7,3.630e-10,1.461e-14
276.76,1.643e-15,3.450e-7,3.635e-10,1.643e-15
276.78,1.682e-16,3.448e-7,3.641e-10,1.682e-16
276.79,5.197e-17,3.448e-7,3.644e-10,5.197e-17
276.81,4.623e-18,3.446e-7,3.650e-10,4.623e-18
276.83,3.743e-19,3.445e-7,3.656e-10,3.743e-19
276.84,1.028e-19,3.444e-7,3.659e-10,1.028e-19
276.86,7.234e-21,3.443e-7,3.664e-10,7.234e-21
281.03,4.872e-10,3.163e-7,4.872e-10,5.625e-21
281.04,1.838e-9,3.162e-7,1.838e-9,5.621e-21
281.06,2.443e-8,3.161e-7,2.443e-8,5.614e-21
281.08,2.966e-7,3.159e-7,2.966e-7,5.606e-21
281.09,9.990e-7,3.159e-7,9.990e-7,5.602e-21
281.11,1.058e-5,3.157e-7,1.058e-5,5.594e-21
281.13,1.024e-4,3.156e-7,1.024e-4,5.587e-21
281.14,3.079e-4,3.155e-7,3.079e-4,5.583e-21
281.16,2.600e-3,3.154e-7,2.600e-3,5.575e-21
281.18,2.005e-2,3.152e-7,2.005e-2,5.567e-21
281.19,5.380e-2,3.152e-7,5.380e-2,5.564e-21
281.21,3.620e-1,3.150e-7,3.620e-1,5.556e-21
281.23,2.225e+0,3.149e-7,2.225e+0,5.548e-21
281.24,5.331e+0,3.148e-7,5.331e+0,5.544e-21
281.26,2.859e+1,3.147e-7,2.859e+1,5.537e-21
281.28,1.400e+2,3.146e-7,1.400e+2,5.529e-21
281.29,2.995e+2,3.145e-7,2.995e+2,5.525e-21
281.31,1.280e+3,3.144e-7,1.280e+3,5.517e-21
281.33,4.996e+3,3.142e-7,4.996e+3,5.510e-21
281.34,9.540e+3,3.142e-7,9.540e+3,5.506e-21
281.36,3.249e+4,3.140e-7,3.249e+4,5.498e-21
281.38,1.011e+5,3.139e-7,1.011e+5,5.490e-21
281.39,1.723e+5,3.138e-7,1.723e+5,5.486e-21
281.41,4.677e+5,3.137e-7,4.677e+5,5.479e-21
281.43,1.159e+6,3.136e-7,1.159e+6,5.471e-21
281.44,1.764e+6,3.135e-7,1.764e+6,5.467e-21
281.46,3.817e+6,3.134e-7,3.817e+6,5.459e-21
281.48,7.541e+6,3.132e-7,7.541e+6,5.452e-21
281.49,1.024e+7,3.132e-7,1.024e+7,5.448e-21
281.51,1.766e+7,3.130e-7,1.766e+7,5.440e-21
281.53,2.781e+7,3.129e-7,2.781e+7,5.432e-21
281.54,3.373e+7,3.128e-7,3.373e+7,5.429e-21
281.56,4.634e+7,3.127e-7,4.634e+7,5.421e-21
281.58,5.815e+7,3.126e-7,5.815e+7,5.413e-21
281.59,6.295e+7,3.125e-7,6.295e+7,5.409e-21
281.61,6.894e+7,3.124e-7,6.894e+7,5.402e-21
281.63,6.894e+7,3.122e-7,6.894e+7,5.394e-21
281.64,6.663e+7,3.122e-7,6.663e+7,5.390e-21
281.66,5.815e+7,3.120e-7,5.815e+7,5.382e-21
281.68,4.634e+7,3.119e-7,4.634e+7,5.375e-21
281.69,3.998e+7,3.118e-7,3.998e+7,5.371e-21
281.71,2.781e+7,3.117e-7,2.781e+7,5.363e-21
281.73,1.766e+7,3.115e-7,1.766e+7,5.355e-21
281.74,1.360e+7,3.115e-7,1.360e+7,5.351e-21
281.76,7.541e+6,3.113e-7,7.541e+6,5.344e-21
281.78,3.817e+6,3.112e-7,3.817e+6,5.336e-21
281.79,2.625e+6,3.111e-7,2.625e+6,5.332e-21
281.81,1.159e+6,3.110e-7,1.159e+6,5.324e-21
281.83,4.677e+5,3.109e-7,4.677e+5,5.317e-21
281.84,2.871e+5,3.108e-7,2.871e+5,5.313e-21
281.86,1.011e+5,3.107e-7,1.011e+5,5.305e-21
281.88,3.249e+4,3.105e-7,3.249e+4,5.297e-21
281.89,1.781e+4,3.105e-7,1.781e+4,5.294e-21
281.91,4.996e+3,3.103e-7,4.996e+3,5.286e-21
281.93,1.280e+3,3.102e-7,1.280e+3,5.278e-21
281.94,6.262e+2,3.101e-7,6.262e+2,5.274e-21
281.96,1.400e+2,3.100e-7,1.400e+2,5.267e-21
281.98,2.859e+1,3.099e-7,2.859e+1,5.259e-21
281.99,1.249e+1,3.098e-7,1.249e+1,5.255e-21
282.01,2.225e+0,3.097e-7,2.225e+0,5.247e-21
282.03,3.620e-1,3.095e-7,3.620e-1,5.240e-21
282.04,1.412e-1,3.095e-7,1.412e-1,5.236e-21
282.06,2.005e-2,3.093e-7,2.005e-2,5.228e-21
282.08,2.600e-3,3.092e-7,2.600e-3,5.220e-21
282.09,9.049e-4,3.091e-7,9.049e-4,5.216e-21
282.11,1.024e-4,3.090e-7,1.024e-4,5.209e-21
282.13,1.058e-5,3.089e-7,1.058e-5,5.201e-21
282.14,3.289e-6,3.088e-7,3.289e-6,5.197e-21
282.16,2.966e-7,3.087e-7,2.966e-7,5.189e-21
282.18,2.443e-8,3.085e-7,2.443e-8,5.182e-21
282.19,6.777e-9,3.085e-7,6.777e-9,5.178e-21
295.49,4.718e-23,2.190e-7,1.397e-9,4.718e-23
295.51,5.774e-22,2.189e-7,1.388e-9,5.774e-22
295.53,6.509e-21,2.187e-7,1.380e-9,6.509e-21
295.54,2.119e-20,2.187e-7,1.376e-9,2.119e-20
295.56,2.112e-19,2.185e-7,1.368e-9,2.112e-19
295.58,1.939e-18,2.184e-7,1.360e-9,1.939e-18
295.59,5.698e-18,2.183e-7,1.356e-9,5.698e-18
295.61,4.626e-17,2.182e-7,1.348e-9,4.626e-17
295.63,3.459e-16,2.181e-7,1.340e-9,3.459e-16
295.64,9.171e-16,2.180e-7,1.336e-9,9.171e-16
295.66,6.063e-15,2.179e-7,1.328e-9,6.063e-15
295.68,3.692e-14,2.177e-7,1.320e-9,3.692e-14
295.69,8.835e-14,2.177e-7,1.316e-9,8.835e-14
295.71,4.757e-13,2.175e-7,1.308e-9,4.757e-13
295.73,2.359e-12,2.174e-7,1.299e-9,2.359e-12
295.74,5.094e-12,2.173e-7,1.295e-9,5.094e-12
295.76,2.234e-11,2.172e-7,1.287e-9,2.234e-11
295.78,9.022e-11,2.171e-7,1.279e-9,9.022e-11
295.79,1.758e-10,2.170e-7,1.275e-9,1.758e-10
295.81,6.278e-10,2.169e-7,1.267e-9,6.278e-10
295.83,2.065e-9,2.167e-7,1.259e-9,2.065e-9
295.84,3.632e-9,2.167e-7,1.255e-9,3.632e-9
295.86,1.056e-8,2.165e-7,1.247e-9,1.056e-8
295.88,2.830e-8,2.164e-7,1.239e-9,2.830e-8
295.89,4.491e-8,2.163e-7,1.235e-9,4.491e-8
295.91,1.064e-7,2.162e-7,1.227e-9,1.064e-7
295.93,2.321e-7,2.160e-7,1.219e-9,2.321e-7
295.94,3.324e-7,2.160e-7,1.214e-9,3.324e-7
295.96,6.411e-7,2.158e-7,1.206e-9,6.411e-7
295.98,1.139e-6,2.157e-7,1.198e-9,1.139e-6
295.99,1.472e-6,2.156e-7,1.194e-9,1.472e-6
296.01,2.313e-6,2.155e-7,1.186e-9,2.313e-6
296.03,3.347e-6,2.154e-7,1.178e-9,3.347e-6
296.04,3.904e-6,2.153e-7,1.174e-9,3.904e-6
296.06,4.995e-6,2.152e-7,1.166e-9,4.995e-6
296.08,5.886e-6,2.150e-7,1.158e-9,5.886e-6
296.09,6.196e-6,2.150e-7,1.154e-9,6.196e-6
296.11,6.456e-6,2.148e-7,1.146e-9,6.456e-6
296.13,6.196e-6,2.147e-7,1.138e-9,6.196e-6
296.14,5.886e-6,2.146e-7,1.134e-9,5.886e-6
296.16,4.995e-6,2.145e-7,1.125e-9,4.995e-6
296.18,3.904e-6,2.144e-7,1.117e-9,3.904e-6
296.19,3.347e-6,2.143e-7,1.113e-9,3.347e-6
296.21,2.313e-6,2.142e-7,1.105e-9,2.313e-6
