Wavelength (nm),Sum(calc),Al I (9.0e-1),Al II (1.0e-1),Al III (1.5e-9)
263.09,8.357e+3,2.867e-8,8.357e+3,5.321e-28
263.11,1.084e+4,2.837e-8,1.084e+4,5.331e-28
263.13,1.267e+4,2.808e-8,1.267e+4,5.342e-28
263.14,1.317e+4,2.793e-8,1.317e+4,5.347e-28
263.16,1.317e+4,2.763e-8,1.317e+4,5.358e-28
263.18,1.187e+4,2.733e-8,1.187e+4,5.368e-28
263.19,1.084e+4,2.718e-8,1.084e+4,5.373e-28
263.21,8.357e+3,2.688e-8,8.357e+3,5.384e-28
263.23,5.808e+3,2.658e-8,5.808e+3,5.394e-28
263.24,4.656e+3,2.643e-8,4.656e+3,5.400e-28
263.26,2.769e+3,2.613e-8,2.769e+3,5.410e-28
263.28,1.484e+3,2.583e-8,1.484e+3,5.421e-28
263.29,1.045e+3,2.568e-8,1.045e+3,5.426e-28
263.31,4.790e+2,2.538e-8,4.790e+2,5.437e-28
263.33,1.979e+2,2.508e-8,1.979e+2,5.447e-28
263.34,1.224e+2,2.493e-8,1.224e+2,5.452e-28
263.36,4.326e+1,2.463e-8,4.326e+1,5.463e-28
263.38,1.379e+1,2.433e-8,1.379e+1,5.473e-28
263.39,7.484e+0,2.418e-8,7.484e+0,5.479e-28
263.41,2.040e+0,2.388e-8,2.040e+0,5.489e-28
263.43,5.015e-1,2.358e-8,5.015e-1,5.500e-28
263.44,2.393e-1,2.343e-8,2.393e-1,5.505e-28
263.46,5.159e-2,2.313e-8,5.159e-2,5.515e-28
263.48,1.587e-2,2.283e-8,1.587e-2,5.526e-28
263.49,1.726e-2,2.268e-8,1.726e-2,5.531e-28
263.51,5.444e-2,2.238e-8,5.444e-2,5.542e-28
263.53,1.968e-1,2.209e-8,1.968e-1,5.552e-28
263.54,3.620e-1,2.194e-8,3.620e-1,5.557e-28
263.56,1.135e+0,2.164e-8,1.135e+0,5.568e-28
263.58,3.215e+0,2.134e-8,3.215e+0,5.579e-28
263.59,5.210e+0,2.119e-8,5.210e+0,5.584e-28
263.61,1.268e+1,2.089e-8,1.268e+1,5.594e-28
263.63,2.795e+1,2.059e-8,2.795e+1,5.605e-28
263.64,3.998e+1,2.044e-8,3.998e+1,5.610e-28
263.66,7.608e+1,2.014e-8,7.608e+1,5.621e-28
263.68,1.316e+2,1.984e-8,1.316e+2,5.631e-28
263.69,1.671e+2,1.969e-8,1.671e+2,5.636e-28
263.71,2.520e+2,1.939e-8,2.520e+2,5.647e-28
263.73,3.484e+2,1.909e-8,3.484e+2,5.657e-28
263.74,3.971e+2,1.894e-8,3.971e+2,5.663e-28
263.76,4.864e+2,1.864e-8,4.864e+2,5.673e-28
263.78,5.534e+2,1.834e-8,5.534e+2,5.684e-28
263.79,5.750e+2,1.819e-8,5.750e+2,5.689e-28
263.81,5.908e+2,1.789e-8,5.908e+2,5.699e-28
263.83,5.695e+2,1.759e-8,5.695e+2,5.710e-28
263.84,5.460e+2,1.744e-8,5.460e+2,5.715e-28
263.86,4.785e+2,1.714e-8,4.785e+2,5.726e-28
263.88,3.926e+2,1.684e-8,3.926e+2,5.736e-28
263.89,3.464e+2,1.669e-8,3.464e+2,5.742e-28
263.91,2.554e+2,1.639e-8,2.554e+2,5.752e-28
263.93,1.743e+2,1.609e-8,1.743e+2,5.763e-28
263.94,1.397e+2,1.595e-8,1.397e+2,5.768e-28
263.96,8.427e+1,1.565e-8,8.427e+1,5.778e-28
263.98,4.659e+1,1.535e-8,4.659e+1,5.789e-28
263.99,3.349e+1,1.520e-8,3.349e+1,5.794e-28
264.01,1.616e+1,1.490e-8,1.616e+1,5.805e-28
264.03,7.104e+0,1.460e-8,7.104e+0,5.815e-28
264.04,4.545e+0,1.445e-8,4.545e+0,5.820e-28
264.06,1.731e+0,1.415e-8,1.731e+0,5.831e-28
264.08,5.979e-1,1.385e-8,5.979e-1,5.841e-28
264.09,3.388e-1,1.370e-8,3.388e-1,5.847e-28
264.11,1.010e-1,1.340e-8,1.010e-1,5.857e-28
264.13,2.724e-2,1.310e-8,2.724e-2,5.868e-28
264.14,1.362e-2,1.295e-8,1.362e-2,5.873e-28
264.16,3.162e-3,1.265e-8,3.162e-3,5.883e-28
264.18,6.632e-4,1.235e-8,6.632e-4,5.894e-28
264.19,2.924e-4,1.220e-8,2.924e-4,5.899e-28
264.21,5.267e-5,1.190e-8,5.267e-5,5.910e-28
264.23,8.566e-6,1.160e-8,8.566e-6,5.920e-28
264.24,3.325e-6,1.145e-8,3.325e-6,5.926e-28
264.26,4.639e-7,1.115e-8,4.639e-7,5.936e-28
264.28,5.842e-8,1.085e-8,5.842e-8,5.947e-28
264.29,1.995e-8,1.070e-8,1.995e-8,5.952e-28
264.31,2.153e-9,1.040e-8,2.153e-9,5.962e-28
264.33,2.097e-10,1.010e-8,2.097e-10,5.973e-28
264.34,6.297e-11,9.955e-9,6.297e-11,5.978e-28
264.36,5.255e-12,9.655e-9,5.255e-12,5.989e-28
264.38,3.955e-13,9.356e-9,3.955e-13,5.999e-28
264.39,1.038e-13,9.206e-9,1.038e-13,6.004e-28
264.41,6.703e-15,8.906e-9,6.703e-15,6.015e-28
264.69,4.713e-9,4.713e-9,4.764e-14,6.162e-28
264.71,7.862e-8,7.862e-8,5.057e-14,6.173e-28
264.73,1.184e-6,1.184e-6,5.349e-14,6.183e-28
264.74,4.421e-6,4.421e-6,5.495e-14,6.188e-28
264.76,5.710e-5,5.710e-5,5.788e-14,6.199e-28
264.78,6.657e-4,6.657e-4,6.080e-14,6.209e-28
264.79,2.187e-3,2.187e-3,6.226e-14,6.215e-28
264.81,2.187e-2,2.187e-2,6.519e-14,6.225e-28
264.83,1.975e-1,1.975e-1,6.811e-14,6.236e-28
264.84,5.709e-1,5.709e-1,6.957e-14,6.241e-28
264.86,4.420e+0,4.420e+0,7.250e-14,6.252e-28
264.88,3.090e+1,3.090e+1,7.542e-14,6.262e-28
264.89,7.861e+1,7.861e+1,7.688e-14,6.267e-28
264.91,4.712e+2,4.712e+2,7.981e-14,6.278e-28
264.93,2.550e+3,2.550e+3,8.273e-14,6.288e-28
264.94,5.709e+3,5.709e+3,8.419e-14,6.294e-28
264.96,2.650e+4,2.650e+4,8.712e-14,6.304e-28
264.98,1.110e+5,1.110e+5,9.004e-14,6.315e-28
264.99,2.187e+5,2.187e+5,9.150e-14,6.320e-28
265.01,7.860e+5,7.860e+5,9.443e-14,6.330e-28
265.03,2.550e+6,2.550e+6,9.735e-14,6.341e-28
265.04,4.420e+6,4.420e+6,9.881e-14,6.346e-28
265.06,1.230e+7,1.230e+7,1.017e-13,6.357e-28
265.08,3.089e+7,3.089e+7,1.047e-13,6.367e-28
265.09,4.712e+7,4.712e+7,1.061e-13,6.372e-28
265.11,1.015e+8,1.015e+8,1.090e-13,6.383e-28
265.13,1.974e+8,1.974e+8,1.120e-13,6.394e-28
265.14,2.650e+8,2.650e+8,1.134e-13,6.399e-28
265.16,4.420e+8,4.420e+8,1.164e-13,6.409e-28
265.18,6.656e+8,6.656e+8,1.193e-13,6.420e-28
265.19,7.860e+8,7.860e+8,1.207e-13,6.425e-28
265.21,1.015e+9,1.015e+9,1.237e-13,6.436e-28
265.23,1.184e+9,1.184e+9,1.266e-13,6.446e-28
265.24,1.230e+9,1.230e+9,1.281e-13,6.451e-28
265.26,1.230e+9,1.230e+9,1.310e-13,6.462e-28
265.28,1.110e+9,1.110e+9,1.339e-13,6.472e-28
265.29,1.015e+9,1.015e+9,1.354e-13,6.478e-28
265.31,7.860e+8,7.860e+8,1.383e-13,6.488e-28
265.33,5.493e+8,5.493e+8,1.412e-13,6.499e-28
265.34,4.420e+8,4.420e+8,1.427e-13,6.504e-28
265.36,2.650e+8,2.650e+8,1.456e-13,6.514e-28
265.38,1.434e+8,1.434e+8,1.485e-13,6.525e-28
265.39,1.015e+8,1.015e+8,1.500e-13,6.530e-28
265.41,4.712e+7,4.712e+7,1.529e-13,6.541e-28
265.43,1.974e+7,1.974e+7,1.558e-13,6.551e-28
265.44,1.230e+7,1.230e+7,1.573e-13,6.557e-28
265.46,4.420e+6,4.420e+6,1.602e-13,6.567e-28
265.48,1.434e+6,1.434e+6,1.631e-13,6.578e-28
265.49,7.860e+5,7.860e+5,1.646e-13,6.583e-28
265.51,2.187e+5,2.187e+5,1.675e-13,6.593e-28
265.53,5.494e+4,5.494e+4,1.705e-13,6.604e-28
265.54,2.650e+4,2.650e+4,1.719e-13,6.609e-28
265.56,5.709e+3,5.709e+3,1.748e-13,6.620e-28
265.58,1.110e+3,1.110e+3,1.778e-13,6.630e-28
265.59,4.712e+2,4.712e+2,1.792e-13,6.635e-28
265.61,7.876e+1,7.876e+1,1.822e-13,6.646e-28
265.63,1.313e+1,1.313e+1,1.851e-13,6.656e-28
265.64,8.033e+0,8.033e+0,1.865e-13,6.662e-28
265.66,2.683e+1,2.683e+1,1.895e-13,6.672e-28
265.68,1.725e+2,1.725e+2,1.924e-13,6.683e-28
265.69,4.254e+2,4.254e+2,1.939e-13,6.688e-28
265.71,2.398e+3,2.398e+3,1.968e-13,6.698e-28
265.73,1.221e+4,1.221e+4,1.997e-13,6.709e-28
265.74,2.652e+4,2.652e+4,2.012e-13,6.714e-28
265.76,1.159e+5,1.159e+5,2.041e-13,6.725e-28
265.78,4.577e+5,4.577e+5,2.070e-13,6.735e-28
265.79,8.755e+5,8.755e+5,2.085e-13,6.741e-28
265.81,2.968e+6,2.968e+6,2.114e-13,6.751e-28
265.83,9.087e+6,9.087e+6,2.143e-13,6.762e-28
265.84,1.531e+7,1.531e+7,2.158e-13,6.767e-28
265.86,4.023e+7,4.023e+7,2.187e-13,6.777e-28
265.88,9.552e+7,9.552e+7,2.216e-13,6.788e-28
265.89,1.417e+8,1.417e+8,2.231e-13,6.793e-28
265.91,2.888e+8,2.888e+8,2.260e-13,6.804e-28
265.93,5.316e+8,5.316e+8,2.289e-13,6.814e-28
265.94,6.944e+8,6.944e+8,2.304e-13,6.819e-28
265.96,1.097e+9,1.097e+9,2.333e-13,6.830e-28
265.98,1.567e+9,1.567e+9,2.363e-13,6.840e-28
265.99,1.802e+9,1.802e+9,2.377e-13,6.846e-28
266.01,2.209e+9,2.209e+9,2.406e-13,6.856e-28
266.03,2.445e+9,2.445e+9,2.436e-13,6.867e-28
266.04,2.477e+9,2.477e+9,2.450e-13,6.872e-28
266.06,2.354e+9,2.354e+9,2.479e-13,6.883e-28
266.08,2.021e+9,2.021e+9,2.509e-13,6.893e-28
266.09,1.802e+9,1.802e+9,2.523e-13,6.898e-28
266.11,1.328e+9,1.328e+9,2.553e-13,6.909e-28
266.13,8.841e+8,8.841e+8,2.582e-13,6.919e-28
266.14,6.944e+8,6.944e+8,2.596e-13,6.925e-28
266.16,3.968e+8,3.968e+8,2.626e-13,6.935e-28
266.18,2.048e+8,2.048e+8,2.655e-13,6.946e-28
266.19,1.417e+8,1.417e+8,2.670e-13,6.951e-28
266.21,6.278e+7,6.278e+7,2.699e-13,6.961e-28
266.23,2.513e+7,2.513e+7,2.728e-13,6.972e-28
266.24,1.531e+7,1.531e+7,2.743e-13,6.977e-28
266.26,5.259e+6,5.259e+6,2.772e-13,6.988e-28
266.28,1.633e+6,1.633e+6,2.801e-13,6.998e-28
266.29,8.755e+5,8.755e+5,2.816e-13,7.003e-28
266.31,2.333e+5,2.333e+5,2.845e-13,7.014e-28
266.33,5.616e+4,5.616e+4,2.874e-13,7.024e-28
266.34,2.652e+4,2.652e+4,2.889e-13,7.030e-28
266.36,5.480e+3,5.480e+3,2.918e-13,7.040e-28
266.38,1.023e+3,1.023e+3,2.947e-13,7.051e-28
266.39,4.254e+2,4.254e+2,2.962e-13,7.056e-28
266.41,6.816e+1,6.816e+1,2.991e-13,7.067e-28
266.43,9.865e+0,9.865e+0,3.020e-13,7.077e-28
266.44,3.613e+0,3.613e+0,3.035e-13,7.082e-28
266.46,4.489e-1,4.489e-1,3.064e-13,7.093e-28
266.48,5.038e-2,5.038e-2,3.094e-13,7.103e-28
266.49,1.625e-2,1.625e-2,3.108e-13,7.109e-28
266.51,1.565e-3,1.565e-3,3.137e-13,7.119e-28
266.53,1.362e-4,1.362e-4,3.167e-13,7.130e-28
266.54,3.868e-5,3.868e-5,3.181e-13,7.135e-28
266.56,2.890e-6,2.890e-6,3.211e-13,7.145e-28
266.58,1.951e-7,1.951e-7,3.240e-13,7.156e-28
275.71,1.196e-27,1.694e-7,1.659e-12,1.196e-27
275.73,1.689e-26,1.694e-7,1.662e-12,1.689e-26
275.74,6.130e-26,1.693e-7,1.663e-12,6.130e-26
275.76,7.522e-25,1.693e-7,1.666e-12,7.522e-25
275.78,8.402e-24,1.692e-7,1.669e-12,8.402e-24
275.79,2.711e-23,1.692e-7,1.671e-12,2.711e-23
275.81,2.629e-22,1.691e-7,1.673e-12,2.629e-22
275.83,2.322e-21,1.691e-7,1.676e-12,2.322e-21
275.84,6.660e-21,1.691e-7,1.678e-12,6.660e-21
275.86,5.108e-20,1.690e-7,1.681e-12,5.108e-20
275.88,3.566e-19,1.689e-7,1.684e-12,3.566e-19
275.89,9.095e-19,1.689e-7,1.685e-12,9.095e-19
275.91,5.515e-18,1.689e-7,1.688e-12,5.515e-18
275.93,3.044e-17,1.688e-7,1.691e-12,3.044e-17
275.94,6.904e-17,1.688e-7,1.692e-12,6.904e-17
275.96,3.310e-16,1.687e-7,1.695e-12,3.310e-16
275.98,1.444e-15,1.687e-7,1.698e-12,1.444e-15
275.99,2.913e-15,1.686e-7,1.700e-12,2.913e-15
276.01,1.104e-14,1.686e-7,1.703e-12,1.104e-14
276.03,3.811e-14,1.685e-7,1.706e-12,3.811e-14
276.04,6.835e-14,1.685e-7,1.707e-12,6.835e-14
276.06,2.049e-13,1.684e-7,1.710e-12,2.049e-13
276.08,5.592e-13,1.684e-7,1.713e-12,5.592e-13
276.09,8.919e-13,1.683e-7,1.714e-12,8.919e-13
276.11,2.114e-12,1.683e-7,1.717e-12,2.114e-12
276.13,4.564e-12,1.682e-7,1.720e-12,4.564e-12
276.14,6.473e-12,1.682e-7,1.722e-12,6.473e-12
276.16,1.214e-11,1.682e-7,1.725e-12,1.214e-11
276.18,2.072e-11,1.681e-7,1.728e-12,2.072e-11
276.19,2.613e-11,1.681e-7,1.729e-12,2.613e-11
276.21,3.875e-11,1.680e-7,1.732e-12,3.875e-11
276.23,5.231e-11,1.680e-7,1.735e-12,5.231e-11
276.24,5.868e-11,1.679e-7,1.736e-12,5.868e-11
276.26,6.883e-11,1.679e-7,1.739e-12,6.883e-11
276.28,7.350e-11,1.678e-7,1.742e-12,7.350e-11
276.29,7.333e-11,1.678e-7,1.744e-12,7.333e-11
276.31,6.803e-11,1.677e-7,1.747e-12,6.803e-11
276.33,5.747e-11,1.677e-7,1.750e-12,5.747e-11
276.34,5.099e-11,1.676e-7,1.751e-12,5.099e-11
276.36,3.742e-11,1.676e-7,1.754e-12,3.742e-11
276.38,2.500e-11,1.675e-7,1.757e-12,2.500e-11
276.39,1.973e-11,1.675e-7,1.758e-12,1.973e-11
276.41,1.145e-11,1.675e-7,1.761e-12,1.145e-11
276.43,6.053e-12,1.674e-7,1.764e-12,6.053e-12
276.44,4.248e-12,1.674e-7,1.766e-12,4.248e-12
276.46,1.951e-12,1.673e-7,1.769e-12,1.951e-12
276.48,8.156e-13,1.673e-7,1.771e-12,8.156e-13
276.49,5.091e-13,1.672e-7,1.773e-12,5.091e-13
276.51,1.849e-13,1.672e-7,1.776e-12,1.849e-13
276.53,6.116e-14,1.671e-7,1.779e-12,6.116e-14
276.54,3.395e-14,1.671e-7,1.780e-12,3.395e-14
276.56,9.756e-15,1.670e-7,1.783e-12,9.756e-15
276.58,2.552e-15,1.670e-7,1.786e-12,2.552e-15
276.59,1.260e-15,1.669e-7,1.788e-12,1.260e-15
276.61,2.864e-16,1.669e-7,1.790e-12,2.864e-16
276.63,5.926e-17,1.668e-7,1.793e-12,5.926e-17
276.64,2.603e-17,1.668e-7,1.795e-12,2.603e-17
276.66,4.679e-18,1.667e-7,1.798e-12,4.679e-18
276.68,7.658e-19,1.667e-7,1.801e-12,7.658e-19
276.69,2.991e-19,1.667e-7,1.802e-12,2.991e-19
276.71,4.253e-20,1.666e-7,1.805e-12,4.253e-20
276.73,5.506e-21,1.666e-7,1.808e-12,5.506e-21
276.74,1.912e-21,1.665e-7,1.809e-12,1.912e-21
276.76,2.151e-22,1.665e-7,1.812e-12,2.151e-22
276.78,2.202e-23,1.664e-7,1.815e-12,2.202e-23
276.79,6.803e-24,1.664e-7,1.817e-12,6.803e-24
276.81,6.051e-25,1.663e-7,1.820e-12,6.051e-25
276.83,4.900e-26,1.663e-7,1.823e-12,4.900e-26
276.84,1.346e-26,1.662e-7,1.824e-12,1.346e-26
276.86,9.469e-28,1.662e-7,1.827e-12,9.469e-28
281.03,2.437e-12,1.545e-7,2.437e-12,7.364e-28
281.04,9.192e-12,1.544e-7,9.192e-12,7.359e-28
281.06,1.222e-10,1.544e-7,1.222e-10,7.349e-28
281.08,1.484e-9,1.543e-7,1.484e-9,7.339e-28
281.09,4.997e-9,1.543e-7,4.997e-9,7.333e-28
281.11,5.294e-8,1.542e-7,5.294e-8,7.323e-28
281.13,5.122e-7,1.542e-7,5.122e-7,7.313e-28
281.14,1.540e-6,1.542e-7,1.540e-6,7.308e-28
281.16,1.300e-5,1.541e-7,1.300e-5,7.298e-28
281.18,1.003e-4,1.541e-7,1.003e-4,7.288e-28
281.19,2.691e-4,1.540e-7,2.691e-4,7.283e-28
281.21,1.811e-3,1.540e-7,1.811e-3,7.273e-28
281.23,1.113e-2,1.539e-7,1.113e-2,7.263e-28
281.24,2.666e-2,1.539e-7,2.666e-2,7.258e-28
281.26,1.430e-1,1.538e-7,1.430e-1,7.248e-28
281.28,7.003e-1,1.538e-7,7.003e-1,7.238e-28
281.29,1.498e+0,1.537e-7,1.498e+0,7.233e-28
281.31,6.402e+0,1.537e-7,6.402e+0,7.222e-28
281.33,2.499e+1,1.536e-7,2.499e+1,7.212e-28
281.34,4.771e+1,1.536e-7,4.771e+1,7.207e-28
281.36,1.625e+2,1.535e-7,1.625e+2,7.197e-28
281.38,5.055e+2,1.535e-7,5.055e+2,7.187e-28
281.39,8.618e+2,1.535e-7,8.618e+2,7.182e-28
281.41,2.339e+3,1.534e-7,2.339e+3,7.172e-28
281.43,5.799e+3,1.533e-7,5.799e+3,7.162e-28
281.44,8.825e+3,1.533e-7,8.825e+3,7.157e-28
281.46,1.909e+4,1.533e-7,1.909e+4,7.147e-28
281.48,3.772e+4,1.532e-7,3.772e+4,7.137e-28
281.49,5.124e+4,1.532e-7,5.124e+4,7.132e-28
281.51,8.834e+4,1.531e-7,8.834e+4,7.121e-28
281.53,1.391e+5,1.531e-7,1.391e+5,7.111e-28
281.54,1.687e+5,1.530e-7,1.687e+5,7.106e-28
281.56,2.318e+5,1.530e-7,2.318e+5,7.096e-28
281.58,2.908e+5,1.529e-7,2.908e+5,7.086e-28
281.59,3.149e+5,1.529e-7,3.149e+5,7.081e-28
281.61,3.448e+5,1.528e-7,3.448e+5,7.071e-28
281.63,3.448e+5,1.528e-7,3.448e+5,7.061e-28
281.64,3.333e+5,1.528e-7,3.333e+5,7.056e-28
281.66,2.908e+5,1.527e-7,2.908e+5,7.046e-28
281.68,2.318e+5,1.526e-7,2.318e+5,7.036e-28
281.69,2.000e+5,1.526e-7,2.000e+5,7.031e-28
281.71,1.391e+5,1.526e-7,1.391e+5,7.020e-28
281.73,8.834e+4,1.525e-7,8.834e+4,7.010e-28
281.74,6.805e+4,1.525e-7,6.805e+4,7.005e-28
281.76,3.772e+4,1.524e-7,3.772e+4,6.995e-28
281.78,1.909e+4,1.524e-7,1.909e+4,6.985e-28
281.79,1.313e+4,1.523e-7,1.313e+4,6.980e-28
281.81,5.799e+3,1.523e-7,5.799e+3,6.970e-28
281.83,2.339e+3,1.522e-7,2.339e+3,6.960e-28
281.84,1.436e+3,1.522e-7,1.436e+3,6.955e-28
281.86,5.055e+2,1.521e-7,5.055e+2,6.945e-28
281.88,1.625e+2,1.521e-7,1.625e+2,6.935e-28
281.89,8.907e+1,1.521e-7,8.907e+1,6.930e-28
281.91,2.499e+1,1.520e-7,2.499e+1,6.919e-28
281.93,6.402e+0,1.519e-7,6.402e+0,6.909e-28
281.94,3.132e+0,1.519e-7,3.132e+0,6.904e-28
281.96,7.003e-1,1.519e-7,7.003e-1,6.894e-28
281.98,1.430e-1,1.518e-7,1.430e-1,6.884e-28
281.99,6.245e-2,1.518e-7,6.245e-2,6.879e-28
282.01,1.113e-2,1.517e-7,1.113e-2,6.869e-28
282.03,1.811e-3,1.517e-7,1.811e-3,6.859e-28
282.04,7.060e-4,1.516e-7,7.060e-4,6.854e-28
282.06,1.003e-4,1.516e-7,1.003e-4,6.844e-28
282.08,1.300e-5,1.515e-7,1.300e-5,6.834e-28
282.09,4.526e-6,1.515e-7,4.526e-6,6.829e-28
282.11,5.122e-7,1.514e-7,5.122e-7,6.819e-28
282.13,5.294e-8,1.514e-7,5.294e-8,6.808e-28
282.14,1.645e-8,1.514e-7,1.645e-8,6.803e-28
282.16,1.484e-9,1.513e-7,1.484e-9,6.793e-28
282.18,1.222e-10,1.512e-7,1.222e-10,6.783e-28
282.19,3.390e-11,1.512e-7,3.390e-11,6.778e-28
295.49,6.322e-30,1.139e-7,6.983e-12,6.322e-30
295.51,7.737e-29,1.138e-7,6.942e-12,7.737e-29
295.53,8.723e-28,1.137e-7,6.902e-12,8.723e-28
295.54,2.840e-27,1.137e-7,6.882e-12,2.840e-27
295.56,2.831e-26,1.137e-7,6.841e-12,2.831e-26
295.58,2.599e-25,1.136e-7,6.801e-12,2.599e-25
295.59,7.636e-25,1.136e-7,6.780e-12,7.636e-25
295.61,6.198e-24,1.135e-7,6.740e-12,6.198e-24
295.63,4.635e-23,1.135e-7,6.699e-12,4.635e-23
295.64,1.229e-22,1.134e-7,6.679e-12,1.229e-22
295.66,8.125e-22,1.134e-7,6.639e-12,8.125e-22
295.68,4.948e-21,1.133e-7,6.598e-12,4.948e-21
295.69,1.184e-20,1.133e-7,6.578e-12,1.184e-20
295.71,6.374e-20,1.132e-7,6.537e-12,6.374e-20
295.73,3.161e-19,1.132e-7,6.497e-12,3.161e-19
295.74,6.826e-19,1.132e-7,6.477e-12,6.826e-19
295.76,2.993e-18,1.131e-7,6.436e-12,2.993e-18
295.78,1.209e-17,1.130e-7,6.396e-12,1.209e-17
295.79,2.356e-17,1.130e-7,6.376e-12,2.356e-17
295.81,8.413e-17,1.130e-7,6.335e-12,8.413e-17
295.83,2.767e-16,1.129e-7,6.295e-12,2.767e-16
295.84,4.867e-16,1.129e-7,6.274e-12,4.867e-16
295.86,1.415e-15,1.128e-7,6.234e-12,1.415e-15
295.88,3.792e-15,1.128e-7,6.193e-12,3.792e-15
295.89,6.018e-15,1.127e-7,6.173e-12,6.018e-15
295.91,1.425e-14,1.127e-7,6.133e-12,1.425e-14
295.93,3.110e-14,1.126e-7,6.092e-12,3.110e-14
295.94,4.454e-14,1.126e-7,6.072e-12,4.454e-14
295.96,8.591e-14,1.125e-7,6.032e-12,8.591e-14
295.98,1.527e-13,1.125e-7,5.991e-12,1.527e-13
295.99,1.973e-13,1.125e-7,5.971e-12,1.973e-13
296.01,3.100e-13,1.124e-7,5.930e-12,3.100e-13
296.03,4.485e-13,1.123e-7,5.890e-12,4.485e-13
296.04,5.232e-13,1.123e-7,5.870e-12,5.232e-13
296.06,6.693e-13,1.123e-7,5.829e-12,6.693e-13
296.08,7.888e-13,1.122e-7,5.789e-12,7.888e-13
296.09,8.303e-13,1.122e-7,5.768e-12,8.303e-13
296.11,8.651e-13,1.121e-7,5.728e-12,8.651e-13
296.13,8.303e-13,1.121e-7,5.687e-12,8.303e-13
296.14,7.888e-13,1.120e-7,5.667e-12,7.888e-13
296.16,6.693e-13,1.120e-7,5.627e-12,6.693e-13
296.18,5.232e-13,1.119e-7,5.586e-12,5.232e-13
296.19,4.485e-13,1.119e-7,5.566e-12,4.485e-13
296.21,3.100e-13,1.118e-7,5.526e-12,3.100e-13
296.23,1.973e-13,1.118e-7,5.485e-12,1.973e-13
296.24,1.527e-13,1.118e-7,5.465e-12,1.527e-13
296.26,8.591e-14,1.117e-7,5.424e-12,8.591e-14
296.28,4.454e-14,1.116e-7,5.384e-12,4.454e-14
296.29,3.110e-14,1.116e-7,5.364e-12,3.110e-14
296.31,1.425e-14,1.116e-7,5.323e-12,1.425e-14
296.33,6.018e-15,1.115e-7,5.283e-12,6.018e-15
296.34,3.792e-15,1.115e-7,5.262e-12,3.792e-15
296.36,1.415e-15,1.114e-7,5.222e-12,1.415e-15
296.38,4.867e-16,1.114e-7,5.182e-12,4.867e-16
296.39,2.767e-16,1.113e-7,5.161e-12,2.767e-16
296.41,8.413e-17,1.113e-7,5.121e-12,8.413e-17
296.43,2.356e-17,1.112e-7,5.080e-12,2.356e-17
296.44,1.209e-17,1.112e-7,5.060e-12,1.209e-17
296.46,2.993e-18,1.111e-7,5.020e-12,2.993e-18
296.48,6.826e-19,1.111e-7,4.979e-12,6.826e-19
296.49,3.161e-19,1.110e-7,4.959e-12,3.161e-19
296.51,6.374e-20,1.110e-7,4.918e-12,6.374e-20
296.53,1.184e-20,1.109e-7,4.878e-12,1.184e-20
296.54,4.948e-21,1.109e-7,4.858e-12,4.948e-21
296.56,8.125e-22,1.109e-7,4.817e-12,8.125e-22
296.58,1.229e-22,1.108e-7,4.777e-12,1.229e-22
296.59,4.635e-23,1.108e-7,4.757e-12,4.635e-23
296.61,6.198e-24,1.107e-7,4.716e-12,6.198e-24
296.63,7.636e-25,1.107e-7,4.676e-12,7.636e-25
296.64,2.599e-25,1.106e-7,4.655e-12,2.599e-25
296.66,2.831e-26,1.106e-7,4.615e-12,2.831e-26
296.68,2.840e-27,1.105e-7,4.574e-12,2.840e-27
296.69,8.723e-28,1.105e-7,4.554e-12,8.723e-28
296.71,7.737e-29,1.104e-7,4.514e-12,7.737e-29
298.94,6.592e-16,1.042e-7,6.592e-16,6.994e-29
298.96,7.319e-15,1.041e-7,7.319e-15,6.987e-29
298.97,2.366e-14,1.041e-7,2.366e-14,6.984e-29
298.99,2.329e-13,1.040e-7,2.329e-13,6.977e-29
299.01,2.116e-12,1.040e-7,2.116e-12,6.970e-29
299.02,6.189e-12,1.039e-7,6.189e-12,6.967e-29
299.04,4.985e-11,1.039e-7,4.985e-11,6.960e-29
299.06,3.705e-10,1.038e-7,3.705e-10,6.954e-29
299.07,9.803e-10,1.038e-7,9.803e-10,6.950e-29
299.09,6.461e-9,1.037e-7,6.461e-9,6.944e-29
299.11,3.930e-8,1.037e-7,3.930e-8,6.937e-29
299.12,9.404e-8,1.037e-7,9.404e-8,6.934e-29
299.14,5.071e-7,1.036e-7,5.071e-7,6.927e-29
299.16,2.524e-6,1.035e-7,2.524e-6,6.920e-29
299.17,5.463e-6,1.035e-7,5.463e-6,6.917e-29
299.19,2.411e-5,1.035e-7,2.411e-5,6.910e-29
299.21,9.817e-5,1.034e-7,9.817e-5,6.904e-29
299.22,1.922e-4,1.034e-7,1.922e-4,6.900e-29
299.24,6.940e-4,1.033e-7,6.940e-4,6.894e-29
299.26,2.312e-3,1.033e-7,2.312e-3,6.887e-29
299.27,4.096e-3,1.032e-7,4.096e-3,6.884e-29
299.29,1.210e-2,1.032e-7,1.210e-2,6.877e-29
299.31,3.299e-2,1.031e-7,3.299e-2,6.870e-29
299.32,5.286e-2,1.031e-7,5.286e-2,6.867e-29
299.34,1.278e-1,1.030e-7,1.278e-1,6.860e-29
299.36,2.850e-1,1.030e-7,2.850e-1,6.854e-29
