Wavelength (nm),Sum(calc),Al I (9.5e-2),Al II (9.0e-1),Al III (7.3e-5)
263.08,7.915e+6,1.183e-8,7.915e+6,7.536e-20
263.09,9.372e+6,1.177e-8,9.372e+6,7.544e-20
263.11,1.215e+7,1.164e-8,1.215e+7,7.558e-20
263.13,1.421e+7,1.152e-8,1.421e+7,7.573e-20
263.14,1.477e+7,1.146e-8,1.477e+7,7.581e-20
263.16,1.477e+7,1.133e-8,1.477e+7,7.596e-20
263.18,1.331e+7,1.121e-8,1.331e+7,7.611e-20
263.19,1.215e+7,1.115e-8,1.215e+7,7.618e-20
263.21,9.372e+6,1.102e-8,9.372e+6,7.633e-20
263.23,6.513e+6,1.090e-8,6.513e+6,7.648e-20
263.24,5.222e+6,1.084e-8,5.222e+6,7.655e-20
263.26,3.105e+6,1.071e-8,3.105e+6,7.670e-20
263.28,1.664e+6,1.059e-8,1.664e+6,7.685e-20
263.29,1.172e+6,1.053e-8,1.172e+6,7.692e-20
263.31,5.372e+5,1.040e-8,5.372e+5,7.707e-20
263.33,2.220e+5,1.028e-8,2.220e+5,7.722e-20
263.34,1.372e+5,1.022e-8,1.372e+5,7.730e-20
263.36,4.852e+4,1.009e-8,4.852e+4,7.745e-20
263.38,1.546e+4,9.969e-9,1.546e+4,7.759e-20
263.39,8.394e+3,9.907e-9,8.394e+3,7.767e-20
263.41,2.288e+3,9.783e-9,2.288e+3,7.782e-20
263.43,5.625e+2,9.659e-9,5.625e+2,7.797e-20
263.44,2.685e+2,9.597e-9,2.685e+2,7.804e-20
263.46,5.858e+1,9.473e-9,5.858e+1,7.819e-20
263.48,2.122e+1,9.349e-9,2.122e+1,7.834e-20
263.49,2.652e+1,9.287e-9,2.652e+1,7.841e-20
263.51,9.009e+1,9.163e-9,9.009e+1,7.856e-20
263.53,3.268e+2,9.039e-9,3.268e+2,7.871e-20
263.54,6.012e+2,8.977e-9,6.012e+2,7.879e-20
263.56,1.885e+3,8.853e-9,1.885e+3,7.893e-20
263.58,5.341e+3,8.729e-9,5.341e+3,7.908e-20
263.59,8.654e+3,8.668e-9,8.654e+3,7.916e-20
263.61,2.107e+4,8.544e-9,2.107e+4,7.931e-20
263.63,4.643e+4,8.420e-9,4.643e+4,7.946e-20
263.64,6.642e+4,8.358e-9,6.642e+4,7.953e-20
263.66,1.264e+5,8.234e-9,1.264e+5,7.968e-20
263.68,2.186e+5,8.110e-9,2.186e+5,7.983e-20
263.69,2.776e+5,8.048e-9,2.776e+5,7.990e-20
263.71,4.186e+5,7.924e-9,4.186e+5,8.005e-20
263.73,5.787e+5,7.800e-9,5.787e+5,8.020e-20
263.74,6.596e+5,7.738e-9,6.596e+5,8.028e-20
263.76,8.079e+5,7.614e-9,8.079e+5,8.042e-20
263.78,9.191e+5,7.490e-9,9.191e+5,8.057e-20
263.79,9.550e+5,7.428e-9,9.550e+5,8.065e-20
263.81,9.812e+5,7.305e-9,9.812e+5,8.080e-20
263.83,9.457e+5,7.181e-9,9.457e+5,8.095e-20
263.84,9.068e+5,7.119e-9,9.068e+5,8.102e-20
263.86,7.947e+5,6.995e-9,7.947e+5,8.117e-20
263.88,6.519e+5,6.871e-9,6.519e+5,8.132e-20
263.89,5.753e+5,6.809e-9,5.753e+5,8.139e-20
263.91,4.241e+5,6.685e-9,4.241e+5,8.154e-20
263.93,2.894e+5,6.561e-9,2.894e+5,8.169e-20
263.94,2.320e+5,6.499e-9,2.320e+5,8.176e-20
263.96,1.399e+5,6.375e-9,1.399e+5,8.191e-20
263.98,7.735e+4,6.251e-9,7.735e+4,8.206e-20
263.99,5.561e+4,6.189e-9,5.561e+4,8.214e-20
264.01,2.684e+4,6.066e-9,2.684e+4,8.229e-20
264.03,1.179e+4,5.942e-9,1.179e+4,8.243e-20
264.04,7.546e+3,5.880e-9,7.546e+3,8.251e-20
264.06,2.873e+3,5.756e-9,2.873e+3,8.266e-20
264.08,9.928e+2,5.632e-9,9.928e+2,8.281e-20
264.09,5.625e+2,5.570e-9,5.625e+2,8.288e-20
264.11,1.676e+2,5.446e-9,1.676e+2,8.303e-20
264.13,4.522e+1,5.322e-9,4.522e+1,8.318e-20
264.14,2.262e+1,5.260e-9,2.262e+1,8.325e-20
264.16,5.249e+0,5.136e-9,5.249e+0,8.340e-20
264.18,1.101e+0,5.012e-9,1.101e+0,8.355e-20
264.19,4.855e-1,4.950e-9,4.855e-1,8.363e-20
264.21,8.744e-2,4.826e-9,8.744e-2,8.377e-20
264.23,1.422e-2,4.703e-9,1.422e-2,8.392e-20
264.24,5.521e-3,4.641e-9,5.521e-3,8.400e-20
264.26,7.702e-4,4.517e-9,7.702e-4,8.415e-20
264.28,9.699e-5,4.393e-9,9.699e-5,8.430e-20
264.29,3.312e-5,4.331e-9,3.312e-5,8.437e-20
264.31,3.575e-6,4.207e-9,3.575e-6,8.452e-20
264.33,3.482e-7,4.083e-9,3.482e-7,8.467e-20
264.34,1.045e-7,4.021e-9,1.045e-7,8.474e-20
264.36,8.724e-9,3.897e-9,8.724e-9,8.489e-20
264.38,6.567e-10,3.773e-9,6.567e-10,8.504e-20
264.39,1.724e-10,3.711e-9,1.724e-10,8.512e-20
264.41,1.113e-11,3.587e-9,1.113e-11,8.526e-20
264.69,1.853e-9,1.853e-9,2.616e-11,8.735e-20
264.71,3.090e-8,3.090e-8,2.724e-11,8.750e-20
264.73,4.654e-7,4.654e-7,2.831e-11,8.765e-20
264.74,1.738e-6,1.738e-6,2.885e-11,8.772e-20
264.76,2.244e-5,2.244e-5,2.992e-11,8.787e-20
264.78,2.617e-4,2.617e-4,3.099e-11,8.802e-20
264.79,8.599e-4,8.599e-4,3.153e-11,8.809e-20
264.81,8.599e-3,8.599e-3,3.261e-11,8.824e-20
264.83,7.762e-2,7.762e-2,3.368e-11,8.839e-20
264.84,2.244e-1,2.244e-1,3.422e-11,8.847e-20
264.86,1.738e+0,1.738e+0,3.529e-11,8.861e-20
264.88,1.215e+1,1.215e+1,3.636e-11,8.876e-20
264.89,3.090e+1,3.090e+1,3.690e-11,8.884e-20
264.91,1.852e+2,1.852e+2,3.797e-11,8.899e-20
264.93,1.002e+3,1.002e+3,3.905e-11,8.914e-20
264.94,2.244e+3,2.244e+3,3.959e-11,8.921e-20
264.96,1.042e+4,1.042e+4,4.066e-11,8.936e-20
264.98,4.364e+4,4.364e+4,4.173e-11,8.951e-20
264.99,8.597e+4,8.597e+4,4.227e-11,8.958e-20
265.01,3.090e+5,3.090e+5,4.334e-11,8.973e-20
265.03,1.002e+6,1.002e+6,4.442e-11,8.988e-20
265.04,1.737e+6,1.737e+6,4.495e-11,8.996e-20
265.06,4.835e+6,4.835e+6,4.603e-11,9.010e-20
265.08,1.214e+7,1.214e+7,4.710e-11,9.025e-20
265.09,1.852e+7,1.852e+7,4.764e-11,9.033e-20
265.11,3.990e+7,3.990e+7,4.871e-11,9.048e-20
265.13,7.761e+7,7.761e+7,4.979e-11,9.063e-20
265.14,1.042e+8,1.042e+8,5.032e-11,9.070e-20
265.16,1.737e+8,1.737e+8,5.140e-11,9.085e-20
265.18,2.616e+8,2.616e+8,5.247e-11,9.100e-20
265.19,3.090e+8,3.090e+8,5.301e-11,9.107e-20
265.21,3.990e+8,3.990e+8,5.408e-11,9.122e-20
265.23,4.652e+8,4.652e+8,5.516e-11,9.137e-20
265.24,4.834e+8,4.834e+8,5.569e-11,9.144e-20
265.26,4.834e+8,4.834e+8,5.677e-11,9.159e-20
265.28,4.364e+8,4.364e+8,5.784e-11,9.174e-20
265.29,3.990e+8,3.990e+8,5.838e-11,9.182e-20
265.31,3.090e+8,3.090e+8,5.945e-11,9.197e-20
265.33,2.159e+8,2.159e+8,6.053e-11,9.211e-20
265.34,1.737e+8,1.737e+8,6.106e-11,9.219e-20
265.36,1.042e+8,1.042e+8,6.214e-11,9.234e-20
265.38,5.637e+7,5.637e+7,6.321e-11,9.249e-20
265.39,3.990e+7,3.990e+7,6.375e-11,9.256e-20
265.41,1.852e+7,1.852e+7,6.482e-11,9.271e-20
265.43,7.761e+6,7.761e+6,6.590e-11,9.286e-20
265.44,4.835e+6,4.835e+6,6.643e-11,9.293e-20
265.46,1.737e+6,1.737e+6,6.751e-11,9.308e-20
265.48,5.637e+5,5.637e+5,6.858e-11,9.323e-20
265.49,3.090e+5,3.090e+5,6.912e-11,9.331e-20
265.51,8.597e+4,8.597e+4,7.019e-11,9.345e-20
265.53,2.160e+4,2.160e+4,7.126e-11,9.360e-20
265.54,1.042e+4,1.042e+4,7.180e-11,9.368e-20
265.56,2.244e+3,2.244e+3,7.288e-11,9.383e-20
265.58,4.365e+2,4.365e+2,7.395e-11,9.398e-20
265.59,1.852e+2,1.852e+2,7.449e-11,9.405e-20
265.61,3.096e+1,3.096e+1,7.556e-11,9.420e-20
265.63,5.160e+0,5.160e+0,7.663e-11,9.435e-20
265.64,3.158e+0,3.158e+0,7.717e-11,9.442e-20
265.66,1.055e+1,1.055e+1,7.824e-11,9.457e-20
265.68,6.781e+1,6.781e+1,7.932e-11,9.472e-20
265.69,1.672e+2,1.672e+2,7.986e-11,9.479e-20
265.71,9.426e+2,9.426e+2,8.093e-11,9.494e-20
265.73,4.799e+3,4.799e+3,8.200e-11,9.509e-20
265.74,1.042e+4,1.042e+4,8.254e-11,9.517e-20
265.76,4.557e+4,4.557e+4,8.361e-11,9.532e-20
265.78,1.799e+5,1.799e+5,8.469e-11,9.547e-20
265.79,3.442e+5,3.442e+5,8.522e-11,9.554e-20
265.81,1.167e+6,1.167e+6,8.630e-11,9.569e-20
265.83,3.572e+6,3.572e+6,8.737e-11,9.584e-20
265.84,6.016e+6,6.016e+6,8.791e-11,9.591e-20
265.86,1.581e+7,1.581e+7,8.898e-11,9.606e-20
265.88,3.755e+7,3.755e+7,9.006e-11,9.621e-20
265.89,5.569e+7,5.569e+7,9.059e-11,9.628e-20
265.91,1.135e+8,1.135e+8,9.167e-11,9.643e-20
265.93,2.090e+8,2.090e+8,9.274e-11,9.658e-20
265.94,2.730e+8,2.730e+8,9.328e-11,9.666e-20
265.96,4.314e+8,4.314e+8,9.435e-11,9.681e-20
265.98,6.159e+8,6.159e+8,9.543e-11,9.695e-20
265.99,7.084e+8,7.084e+8,9.596e-11,9.703e-20
266.01,8.682e+8,8.682e+8,9.704e-11,9.718e-20
266.03,9.612e+8,9.612e+8,9.811e-11,9.733e-20
266.04,9.735e+8,9.735e+8,9.865e-11,9.740e-20
266.06,9.252e+8,9.252e+8,9.972e-11,9.755e-20
266.08,7.943e+8,7.943e+8,1.008e-10,9.770e-20
266.09,7.084e+8,7.084e+8,1.013e-10,9.777e-20
266.11,5.221e+8,5.221e+8,1.024e-10,9.792e-20
266.13,3.475e+8,3.475e+8,1.035e-10,9.807e-20
266.14,2.730e+8,2.730e+8,1.040e-10,9.815e-20
266.16,1.560e+8,1.560e+8,1.051e-10,9.829e-20
266.18,8.052e+7,8.052e+7,1.062e-10,9.844e-20
266.19,5.569e+7,5.569e+7,1.067e-10,9.852e-20
266.21,2.468e+7,2.468e+7,1.078e-10,9.867e-20
266.23,9.879e+6,9.879e+6,1.088e-10,9.882e-20
266.24,6.016e+6,6.016e+6,1.094e-10,9.889e-20
266.26,2.067e+6,2.067e+6,1.105e-10,9.904e-20
266.28,6.418e+5,6.418e+5,1.115e-10,9.919e-20
266.29,3.442e+5,3.442e+5,1.121e-10,9.926e-20
266.31,9.171e+4,9.171e+4,1.131e-10,9.941e-20
266.33,2.207e+4,2.207e+4,1.142e-10,9.956e-20
266.34,1.042e+4,1.042e+4,1.148e-10,9.963e-20
266.36,2.154e+3,2.154e+3,1.158e-10,9.978e-20
266.38,4.021e+2,4.021e+2,1.169e-10,9.993e-20
266.39,1.672e+2,1.672e+2,1.174e-10,1.000e-19
266.41,2.679e+1,2.679e+1,1.185e-10,1.002e-19
266.43,3.878e+0,3.878e+0,1.196e-10,1.003e-19
266.44,1.420e+0,1.420e+0,1.201e-10,1.004e-19
266.46,1.764e-1,1.764e-1,1.212e-10,1.005e-19
266.48,1.980e-2,1.980e-2,1.223e-10,1.007e-19
266.49,6.386e-3,6.386e-3,1.228e-10,1.008e-19
266.51,6.153e-4,6.153e-4,1.239e-10,1.009e-19
266.53,5.355e-5,5.355e-5,1.250e-10,1.010e-19
266.54,1.521e-5,1.521e-5,1.255e-10,1.011e-19
266.56,1.136e-6,1.136e-6,1.266e-10,1.013e-19
266.58,7.668e-8,7.668e-8,1.276e-10,1.014e-19
275.71,1.694e-19,6.529e-8,6.179e-10,1.694e-19
275.73,2.394e-18,6.526e-8,6.189e-10,2.394e-18
275.74,8.686e-18,6.525e-8,6.195e-10,8.686e-18
275.76,1.066e-16,6.523e-8,6.205e-10,1.066e-16
275.78,1.190e-15,6.520e-8,6.216e-10,1.190e-15
275.79,3.841e-15,6.519e-8,6.222e-10,3.841e-15
275.81,3.726e-14,6.516e-8,6.232e-10,3.726e-14
275.83,3.290e-13,6.514e-8,6.243e-10,3.290e-13
275.84,9.437e-13,6.513e-8,6.248e-10,9.437e-13
275.86,7.237e-12,6.510e-8,6.259e-10,7.237e-12
275.88,5.052e-11,6.508e-8,6.270e-10,5.052e-11
275.89,1.289e-10,6.506e-8,6.275e-10,1.289e-10
275.91,7.813e-10,6.504e-8,6.286e-10,7.813e-10
275.93,4.313e-9,6.501e-8,6.297e-10,4.313e-9
275.94,9.781e-9,6.500e-8,6.302e-10,9.781e-9
275.96,4.689e-8,6.498e-8,6.313e-10,4.689e-8
275.98,2.047e-7,6.495e-8,6.324e-10,2.047e-7
275.99,4.128e-7,6.494e-8,6.329e-10,4.128e-7
276.01,1.565e-6,6.491e-8,6.340e-10,1.565e-6
276.03,5.400e-6,6.489e-8,6.350e-10,5.400e-6
276.04,9.685e-6,6.488e-8,6.356e-10,9.685e-6
276.06,2.903e-5,6.485e-8,6.367e-10,2.903e-5
276.08,7.923e-5,6.483e-8,6.377e-10,7.923e-5
276.09,1.264e-4,6.482e-8,6.383e-10,1.264e-4
276.11,2.996e-4,6.479e-8,6.393e-10,2.996e-4
276.13,6.466e-4,6.477e-8,6.404e-10,6.466e-4
276.14,9.171e-4,6.475e-8,6.409e-10,9.171e-4
276.16,1.719e-3,6.473e-8,6.420e-10,1.719e-3
276.18,2.935e-3,6.470e-8,6.431e-10,2.935e-3
276.19,3.702e-3,6.469e-8,6.436e-10,3.702e-3
276.21,5.490e-3,6.467e-8,6.447e-10,5.490e-3
276.23,7.412e-3,6.464e-8,6.458e-10,7.412e-3
276.24,8.315e-3,6.463e-8,6.463e-10,8.315e-3
276.26,9.752e-3,6.460e-8,6.474e-10,9.752e-3
276.28,1.041e-2,6.458e-8,6.485e-10,1.041e-2
276.29,1.039e-2,6.457e-8,6.490e-10,1.039e-2
276.31,9.639e-3,6.454e-8,6.501e-10,9.639e-3
276.33,8.142e-3,6.452e-8,6.511e-10,8.142e-3
276.34,7.224e-3,6.450e-8,6.517e-10,7.224e-3
276.36,5.302e-3,6.448e-8,6.528e-10,5.302e-3
276.38,3.542e-3,6.445e-8,6.538e-10,3.542e-3
276.39,2.795e-3,6.444e-8,6.544e-10,2.795e-3
276.41,1.623e-3,6.442e-8,6.554e-10,1.623e-3
276.43,8.576e-4,6.439e-8,6.565e-10,8.576e-4
276.44,6.019e-4,6.438e-8,6.571e-10,6.019e-4
276.46,2.764e-4,6.435e-8,6.581e-10,2.764e-4
276.48,1.156e-4,6.433e-8,6.592e-10,1.156e-4
276.49,7.213e-5,6.432e-8,6.597e-10,7.213e-5
276.51,2.620e-5,6.429e-8,6.608e-10,2.620e-5
276.53,8.665e-6,6.427e-8,6.619e-10,8.665e-6
276.54,4.811e-6,6.425e-8,6.624e-10,4.811e-6
276.56,1.382e-6,6.423e-8,6.635e-10,1.382e-6
276.58,3.616e-7,6.420e-8,6.646e-10,3.616e-7
276.59,1.785e-7,6.419e-8,6.651e-10,1.785e-7
276.61,4.058e-8,6.417e-8,6.662e-10,4.058e-8
276.63,8.397e-9,6.414e-8,6.673e-10,8.397e-9
276.64,3.688e-9,6.413e-8,6.678e-10,3.688e-9
276.66,6.629e-10,6.410e-8,6.689e-10,6.629e-10
276.68,1.085e-10,6.408e-8,6.699e-10,1.085e-10
276.69,4.238e-11,6.407e-8,6.705e-10,4.238e-11
276.71,6.026e-12,6.404e-8,6.716e-10,6.026e-12
276.73,7.801e-13,6.402e-8,6.726e-10,7.801e-13
276.74,2.710e-13,6.400e-8,6.732e-10,2.710e-13
276.76,3.047e-14,6.398e-8,6.742e-10,3.047e-14
276.78,3.120e-15,6.395e-8,6.753e-10,3.120e-15
276.79,9.639e-16,6.394e-8,6.758e-10,9.639e-16
276.81,8.573e-17,6.392e-8,6.769e-10,8.573e-17
276.83,6.942e-18,6.389e-8,6.780e-10,6.942e-18
276.84,1.907e-18,6.388e-8,6.785e-10,1.907e-18
276.86,1.342e-19,6.385e-8,6.796e-10,1.342e-19
281.03,9.035e-10,5.865e-8,9.035e-10,1.043e-19
281.04,3.408e-9,5.864e-8,3.408e-9,1.043e-19
281.06,4.531e-8,5.862e-8,4.531e-8,1.041e-19
281.08,5.501e-7,5.859e-8,5.501e-7,1.040e-19
281.09,1.853e-6,5.858e-8,1.853e-6,1.039e-19
281.11,1.963e-5,5.855e-8,1.963e-5,1.038e-19
281.13,1.899e-4,5.853e-8,1.899e-4,1.036e-19
281.14,5.710e-4,5.852e-8,5.710e-4,1.035e-19
281.16,4.821e-3,5.849e-8,4.821e-3,1.034e-19
281.18,3.718e-2,5.847e-8,3.718e-2,1.033e-19
281.19,9.978e-2,5.845e-8,9.978e-2,1.032e-19
281.21,6.715e-1,5.843e-8,6.715e-1,1.030e-19
281.23,4.126e+0,5.840e-8,4.126e+0,1.029e-19
281.24,9.887e+0,5.839e-8,9.887e+0,1.028e-19
281.26,5.302e+1,5.837e-8,5.302e+1,1.027e-19
281.28,2.597e+2,5.834e-8,2.597e+2,1.025e-19
281.29,5.554e+2,5.833e-8,5.554e+2,1.025e-19
281.31,2.374e+3,5.830e-8,2.374e+3,1.023e-19
281.33,9.265e+3,5.828e-8,9.265e+3,1.022e-19
281.34,1.769e+4,5.827e-8,1.769e+4,1.021e-19
281.36,6.026e+4,5.824e-8,6.026e+4,1.020e-19
281.38,1.874e+5,5.822e-8,1.874e+5,1.018e-19
281.39,3.195e+5,5.820e-8,3.195e+5,1.018e-19
281.41,8.674e+5,5.818e-8,8.674e+5,1.016e-19
281.43,2.150e+6,5.815e-8,2.150e+6,1.015e-19
281.44,3.272e+6,5.814e-8,3.272e+6,1.014e-19
281.46,7.079e+6,5.812e-8,7.079e+6,1.013e-19
281.48,1.399e+7,5.809e-8,1.399e+7,1.011e-19
281.49,1.900e+7,5.808e-8,1.900e+7,1.010e-19
281.51,3.276e+7,5.805e-8,3.276e+7,1.009e-19
281.53,5.157e+7,5.803e-8,5.157e+7,1.008e-19
281.54,6.255e+7,5.802e-8,6.255e+7,1.007e-19
281.56,8.594e+7,5.799e-8,8.594e+7,1.005e-19
281.58,1.078e+8,5.797e-8,1.078e+8,1.004e-19
281.59,1.168e+8,5.795e-8,1.168e+8,1.003e-19
281.61,1.279e+8,5.793e-8,1.279e+8,1.002e-19
281.63,1.279e+8,5.790e-8,1.279e+8,1.000e-19
281.64,1.236e+8,5.789e-8,1.236e+8,9.996e-20
281.66,1.078e+8,5.787e-8,1.078e+8,9.982e-20
281.68,8.594e+7,5.784e-8,8.594e+7,9.968e-20
281.69,7.416e+7,5.783e-8,7.416e+7,9.961e-20
281.71,5.157e+7,5.780e-8,5.157e+7,9.946e-20
281.73,3.276e+7,5.778e-8,3.276e+7,9.932e-20
281.74,2.523e+7,5.777e-8,2.523e+7,9.925e-20
281.76,1.399e+7,5.774e-8,1.399e+7,9.911e-20
281.78,7.079e+6,5.772e-8,7.079e+6,9.896e-20
281.79,4.868e+6,5.771e-8,4.868e+6,9.889e-20
281.81,2.150e+6,5.768e-8,2.150e+6,9.875e-20
281.83,8.674e+5,5.766e-8,8.674e+5,9.860e-20
281.84,5.325e+5,5.764e-8,5.325e+5,9.853e-20
281.86,1.874e+5,5.762e-8,1.874e+5,9.839e-20
281.88,6.026e+4,5.759e-8,6.026e+4,9.825e-20
281.89,3.302e+4,5.758e-8,3.302e+4,9.818e-20
281.91,9.265e+3,5.756e-8,9.265e+3,9.803e-20
281.93,2.374e+3,5.753e-8,2.374e+3,9.789e-20
281.94,1.161e+3,5.752e-8,1.161e+3,9.782e-20
281.96,2.597e+2,5.749e-8,2.597e+2,9.767e-20
281.98,5.302e+1,5.747e-8,5.302e+1,9.753e-20
281.99,2.316e+1,5.746e-8,2.316e+1,9.746e-20
282.01,4.126e+0,5.743e-8,4.126e+0,9.732e-20
282.03,6.715e-1,5.741e-8,6.715e-1,9.717e-20
282.04,2.618e-1,5.739e-8,2.618e-1,9.710e-20
282.06,3.718e-2,5.737e-8,3.718e-2,9.696e-20
282.08,4.821e-3,5.734e-8,4.821e-3,9.682e-20
282.09,1.678e-3,5.733e-8,1.678e-3,9.674e-20
282.11,1.899e-4,5.731e-8,1.899e-4,9.660e-20
282.13,1.963e-5,5.728e-8,1.963e-5,9.646e-20
282.14,6.099e-6,5.727e-8,6.099e-6,9.639e-20
282.16,5.501e-7,5.724e-8,5.501e-7,9.624e-20
282.18,4.531e-8,5.722e-8,4.531e-8,9.610e-20
282.19,1.257e-8,5.721e-8,1.257e-8,9.603e-20
295.49,8.749e-22,4.062e-8,2.590e-9,8.749e-22
295.51,1.071e-20,4.059e-8,2.575e-9,1.071e-20
295.53,1.207e-19,4.057e-8,2.560e-9,1.207e-19
295.54,3.930e-19,4.055e-8,2.552e-9,3.930e-19
295.56,3.917e-18,4.053e-8,2.537e-9,3.917e-18
295.58,3.597e-17,4.050e-8,2.522e-9,3.597e-17
295.59,1.057e-16,4.049e-8,2.515e-9,1.057e-16
295.61,8.579e-16,4.047e-8,2.500e-9,8.579e-16
295.63,6.415e-15,4.044e-8,2.485e-9,6.415e-15
295.64,1.701e-14,4.043e-8,2.477e-9,1.701e-14
295.66,1.124e-13,4.040e-8,2.462e-9,1.124e-13
295.68,6.847e-13,4.038e-8,2.447e-9,6.847e-13
295.69,1.639e-12,4.037e-8,2.440e-9,1.639e-12
295.71,8.822e-12,4.034e-8,2.425e-9,8.822e-12
295.73,4.375e-11,4.032e-8,2.410e-9,4.375e-11
295.74,9.448e-11,4.030e-8,2.402e-9,9.448e-11
295.76,4.143e-10,4.028e-8,2.387e-9,4.143e-10
295.78,1.673e-9,4.025e-8,2.372e-9,1.673e-9
295.79,3.261e-9,4.024e-8,2.365e-9,3.261e-9
295.81,1.164e-8,4.022e-8,2.350e-9,1.164e-8
295.83,3.830e-8,4.019e-8,2.335e-9,3.830e-8
295.84,6.736e-8,4.018e-8,2.327e-9,6.736e-8
295.86,1.959e-7,4.016e-8,2.312e-9,1.959e-7
295.88,5.248e-7,4.013e-8,2.297e-9,5.248e-7
295.89,8.329e-7,4.012e-8,2.290e-9,8.329e-7
295.91,1.973e-6,4.009e-8,2.275e-9,1.973e-6
295.93,4.304e-6,4.007e-8,2.260e-9,4.304e-6
295.94,6.164e-6,4.006e-8,2.252e-9,6.164e-6
295.96,1.189e-5,4.003e-8,2.237e-9,1.189e-5
295.98,2.113e-5,4.001e-8,2.222e-9,2.113e-5
295.99,2.731e-5,3.999e-8,2.215e-9,2.731e-5
296.01,4.290e-5,3.997e-8,2.200e-9,4.290e-5
296.03,6.207e-5,3.994e-8,2.185e-9,6.207e-5
296.04,7.241e-5,3.993e-8,2.177e-9,7.241e-5
296.06,9.263e-5,3.991e-8,2.162e-9,9.263e-5
296.08,1.092e-4,3.988e-8,2.147e-9,1.092e-4
296.09,1.149e-4,3.987e-8,2.140e-9,1.149e-4
296.11,1.197e-4,3.984e-8,2.125e-9,1.197e-4
296.13,1.149e-4,3.982e-8,2.110e-9,1.149e-4
296.14,1.092e-4,3.981e-8,2.102e-9,1.092e-4
296.16,9.263e-5,3.978e-8,2.087e-9,9.263e-5
296.18,7.241e-5,3.976e-8,2.072e-9,7.241e-5
296.19,6.207e-5,3.974e-8,2.065e-9,6.207e-5
296.21,4.290e-5,3.972e-8,2.050e-9,4.290e-5
296.23,2.731e-5,3.969e-8,2.035e-9,2.731e-5
296.24,2.113e-5,3.968e-8,2.027e-9,2.113e-5
296.26,1.189e-5,3.966e-8,2.012e-9,1.189e-5
296.28,6.164e-6,3.963e-8,1.997e-9,6.164e-6
296.29,4.304e-6,3.962e-8,1.990e-9,4.304e-6
296.31,1.973e-6,3.959e-8,1.975e-9,1.973e-6
296.33,8.329e-7,3.957e-8,1.960e-9,8.329e-7
296.34,5.248e-7,3.956e-8,1.952e-9,5.248e-7
296.36,1.959e-7,3.953e-8,1.937e-9,1.959e-7
296.38,6.736e-8,3.951e-8,1.922e-9,6.736e-8
296.39,3.830e-8,3.949e-8,1.915e-9,3.830e-8
296.41,1.164e-8,3.947e-8,1.900e-9,1.164e-8
296.43,3.261e-9,3.944e-8,1.885e-9,3.261e-9
296.44,1.673e-9,3.943e-8,1.877e-9,1.673e-9
296.46,4.143e-10,3.941e-8,1.862e-9,4.143e-10
296.48,9.448e-11,3.938e-8,1.847e-9,9.448e-11
296.49,4.375e-11,3.937e-8,1.840e-9,4.375e-11
296.51,8.822e-12,3.934e-8,1.825e-9,8.822e-12
296.53,1.639e-12,3.932e-8,1.810e-9,1.639e-12
296.54,6.847e-13,3.931e-8,1.802e-9,6.847e-13
296.56,1.124e-13,3.928e-8,1.787e-9,1.124e-13
296.58,1.701e-14,3.926e-8,1.772e-9,1.701e-14
296.59,6.415e-15,3.924e-8,1.765e-9,6.415e-15
296.61,8.579e-16,3.922e-8,1.750e-9,8.579e-16
296.63,1.057e-16,3.919e-8,1.735e-9,1.057e-16
296.64,3.597e-17,3.918e-8,1.727e-9,3.597e-17
296.66,3.917e-18,3.916e-8,1.712e-9,3.917e-18
296.68,3.930e-19,3.913e-8,1.697e-9,3.930e-19
296.69,1.207e-19,3.912e-8,1.690e-9,1.207e-19
296.71,1.071e-20,3.909e-8,1.675e-9,1.071e-20
298.94,1.352e-12,3.631e-8,1.352e-12,9.730e-21
298.96,1.502e-11,3.629e-8,1.502e-11,9.721e-21
298.97,4.855e-11,3.628e-8,4.855e-11,9.717e-21
298.99,4.779e-10,3.625e-8,4.779e-10,9.708e-21
299.01,4.341e-9,3.623e-8,4.341e-9,9.699e-21
299.02,1.270e-8,3.621e-8,1.270e-8,9.695e-21
299.04,1.023e-7,3.619e-8,1.023e-7,9.686e-21
299.06,7.602e-7,3.616e-8,7.602e-7,9.677e-21
299.07,2.011e-6,3.615e-8,2.011e-6,9.673e-21
299.09,1.325e-5,3.613e-8,1.325e-5,9.664e-21
299.11,8.062e-5,3.610e-8,8.062e-5,9.655e-21
299.12,1.929e-4,3.609e-8,1.929e-4,9.651e-21
299.14,1.040e-3,3.606e-8,1.040e-3,9.642e-21
299.16,5.178e-3,3.604e-8,5.178e-3,9.633e-21
299.17,1.121e-2,3.603e-8,1.121e-2,9.629e-21
299.19,4.946e-2,3.600e-8,4.946e-2,9.620e-21
299.21,2.014e-1,3.598e-8,2.014e-1,9.611e-21
299.22,3.944e-1,3.596e-8,3.944e-1,9.607e-21
299.24,1.424e+0,3.594e-8,1.424e+0,9.598e-21
299.26,4.744e+0,3.591e-8,4.744e+0,9.589e-21
299.27,8.404e+0,3.590e-8,8.404e+0,9.585e-21
299.29,2.483e+1,3.588e-8,2.483e+1,9.576e-21
299.31,6.769e+1,3.585e-8,6.769e+1,9.567e-21
299.32,1.084e+2,3.584e-8,1.084e+2,9.563e-21
299.34,2.621e+2,3.581e-8,2.621e+2,9.554e-21
