Wavelength (nm),Sum(calc),Al I (4.7e-1),Al II (5.3e-1),Al III (7.7e-8)
264.29,1.049e-7,5.631e-9,1.049e-7,3.131e-26
264.31,1.133e-8,5.473e-9,1.133e-8,3.137e-26
264.33,1.103e-9,5.316e-9,1.103e-9,3.142e-26
264.34,3.313e-10,5.237e-9,3.313e-10,3.145e-26
264.36,2.764e-11,5.079e-9,2.764e-11,3.150e-26
264.38,2.081e-12,4.922e-9,2.081e-12,3.156e-26
264.39,5.463e-13,4.843e-9,5.463e-13,3.159e-26
264.41,3.526e-14,4.685e-9,3.526e-14,3.164e-26
264.69,2.480e-9,2.480e-9,2.506e-13,3.242e-26
264.71,4.136e-8,4.136e-8,2.660e-13,3.247e-26
264.73,6.228e-7,6.228e-7,2.814e-13,3.253e-26
264.74,2.326e-6,2.326e-6,2.891e-13,3.256e-26
264.76,3.004e-5,3.004e-5,3.045e-13,3.261e-26
264.78,3.502e-4,3.502e-4,3.199e-13,3.267e-26
264.79,1.151e-3,1.151e-3,3.275e-13,3.269e-26
264.81,1.151e-2,1.151e-2,3.429e-13,3.275e-26
264.83,1.039e-1,1.039e-1,3.583e-13,3.280e-26
264.84,3.004e-1,3.004e-1,3.660e-13,3.283e-26
264.86,2.326e+0,2.326e+0,3.814e-13,3.289e-26
264.88,1.625e+1,1.625e+1,3.968e-13,3.294e-26
264.89,4.135e+1,4.135e+1,4.045e-13,3.297e-26
264.91,2.479e+2,2.479e+2,4.198e-13,3.303e-26
264.93,1.342e+3,1.342e+3,4.352e-13,3.308e-26
264.94,3.003e+3,3.003e+3,4.429e-13,3.311e-26
264.96,1.394e+4,1.394e+4,4.583e-13,3.316e-26
264.98,5.841e+4,5.841e+4,4.737e-13,3.322e-26
264.99,1.151e+5,1.151e+5,4.814e-13,3.325e-26
265.01,4.135e+5,4.135e+5,4.968e-13,3.330e-26
265.03,1.341e+6,1.341e+6,5.121e-13,3.336e-26
265.04,2.325e+6,2.325e+6,5.198e-13,3.339e-26
265.06,6.470e+6,6.470e+6,5.352e-13,3.344e-26
265.08,1.625e+7,1.625e+7,5.506e-13,3.350e-26
265.09,2.479e+7,2.479e+7,5.583e-13,3.352e-26
265.11,5.340e+7,5.340e+7,5.737e-13,3.358e-26
265.13,1.039e+8,1.039e+8,5.891e-13,3.363e-26
265.14,1.394e+8,1.394e+8,5.968e-13,3.366e-26
265.16,2.325e+8,2.325e+8,6.121e-13,3.372e-26
265.18,3.501e+8,3.501e+8,6.275e-13,3.377e-26
265.19,4.135e+8,4.135e+8,6.352e-13,3.380e-26
265.21,5.340e+8,5.340e+8,6.506e-13,3.386e-26
265.23,6.226e+8,6.226e+8,6.660e-13,3.391e-26
265.24,6.470e+8,6.470e+8,6.737e-13,3.394e-26
265.26,6.470e+8,6.470e+8,6.891e-13,3.399e-26
265.28,5.840e+8,5.840e+8,7.044e-13,3.405e-26
265.29,5.340e+8,5.340e+8,7.121e-13,3.408e-26
265.31,4.135e+8,4.135e+8,7.275e-13,3.413e-26
265.33,2.890e+8,2.890e+8,7.429e-13,3.419e-26
265.34,2.325e+8,2.325e+8,7.506e-13,3.422e-26
265.36,1.394e+8,1.394e+8,7.660e-13,3.427e-26
265.38,7.543e+7,7.543e+7,7.814e-13,3.433e-26
265.39,5.340e+7,5.340e+7,7.890e-13,3.435e-26
265.41,2.479e+7,2.479e+7,8.044e-13,3.441e-26
265.43,1.039e+7,1.039e+7,8.198e-13,3.446e-26
265.44,6.470e+6,6.470e+6,8.275e-13,3.449e-26
265.46,2.325e+6,2.325e+6,8.429e-13,3.455e-26
265.48,7.544e+5,7.544e+5,8.583e-13,3.460e-26
265.49,4.135e+5,4.135e+5,8.660e-13,3.463e-26
265.51,1.151e+5,1.151e+5,8.813e-13,3.469e-26
265.53,2.890e+4,2.890e+4,8.967e-13,3.474e-26
265.54,1.394e+4,1.394e+4,9.044e-13,3.477e-26
265.56,3.003e+3,3.003e+3,9.198e-13,3.482e-26
265.58,5.841e+2,5.841e+2,9.352e-13,3.488e-26
265.59,2.479e+2,2.479e+2,9.429e-13,3.491e-26
265.61,4.143e+1,4.143e+1,9.583e-13,3.496e-26
265.63,6.906e+0,6.906e+0,9.736e-13,3.502e-26
265.64,4.226e+0,4.226e+0,9.813e-13,3.505e-26
265.66,1.412e+1,1.412e+1,9.967e-13,3.510e-26
265.68,9.076e+1,9.076e+1,1.012e-12,3.516e-26
265.69,2.238e+2,2.238e+2,1.020e-12,3.518e-26
265.71,1.261e+3,1.261e+3,1.035e-12,3.524e-26
265.73,6.423e+3,6.423e+3,1.051e-12,3.529e-26
265.74,1.395e+4,1.395e+4,1.058e-12,3.532e-26
265.76,6.099e+4,6.099e+4,1.074e-12,3.538e-26
265.78,2.408e+5,2.408e+5,1.089e-12,3.543e-26
265.79,4.606e+5,4.606e+5,1.097e-12,3.546e-26
265.81,1.561e+6,1.561e+6,1.112e-12,3.552e-26
265.83,4.780e+6,4.780e+6,1.127e-12,3.557e-26
265.84,8.052e+6,8.052e+6,1.135e-12,3.560e-26
265.86,2.116e+7,2.116e+7,1.151e-12,3.565e-26
265.88,5.025e+7,5.025e+7,1.166e-12,3.571e-26
265.89,7.453e+7,7.453e+7,1.174e-12,3.574e-26
265.91,1.519e+8,1.519e+8,1.189e-12,3.579e-26
265.93,2.797e+8,2.797e+8,1.204e-12,3.585e-26
265.94,3.653e+8,3.653e+8,1.212e-12,3.588e-26
265.96,5.774e+8,5.774e+8,1.227e-12,3.593e-26
265.98,8.243e+8,8.243e+8,1.243e-12,3.599e-26
265.99,9.480e+8,9.480e+8,1.251e-12,3.601e-26
266.01,1.162e+9,1.162e+9,1.266e-12,3.607e-26
266.03,1.286e+9,1.286e+9,1.281e-12,3.612e-26
266.04,1.303e+9,1.303e+9,1.289e-12,3.615e-26
266.06,1.238e+9,1.238e+9,1.304e-12,3.621e-26
266.08,1.063e+9,1.063e+9,1.320e-12,3.626e-26
266.09,9.480e+8,9.480e+8,1.327e-12,3.629e-26
266.11,6.987e+8,6.987e+8,1.343e-12,3.635e-26
266.13,4.651e+8,4.651e+8,1.358e-12,3.640e-26
266.14,3.653e+8,3.653e+8,1.366e-12,3.643e-26
266.16,2.088e+8,2.088e+8,1.381e-12,3.648e-26
266.18,1.078e+8,1.078e+8,1.397e-12,3.654e-26
266.19,7.453e+7,7.453e+7,1.404e-12,3.657e-26
266.21,3.303e+7,3.303e+7,1.420e-12,3.662e-26
266.23,1.322e+7,1.322e+7,1.435e-12,3.668e-26
266.24,8.052e+6,8.052e+6,1.443e-12,3.671e-26
266.26,2.767e+6,2.767e+6,1.458e-12,3.676e-26
266.28,8.589e+5,8.589e+5,1.474e-12,3.682e-26
266.29,4.606e+5,4.606e+5,1.481e-12,3.684e-26
266.31,1.227e+5,1.227e+5,1.497e-12,3.690e-26
266.33,2.954e+4,2.954e+4,1.512e-12,3.695e-26
266.34,1.395e+4,1.395e+4,1.520e-12,3.698e-26
266.36,2.883e+3,2.883e+3,1.535e-12,3.704e-26
266.38,5.381e+2,5.381e+2,1.551e-12,3.709e-26
266.39,2.238e+2,2.238e+2,1.558e-12,3.712e-26
266.41,3.586e+1,3.586e+1,1.574e-12,3.718e-26
266.43,5.190e+0,5.190e+0,1.589e-12,3.723e-26
266.44,1.900e+0,1.900e+0,1.597e-12,3.726e-26
266.46,2.361e-1,2.361e-1,1.612e-12,3.731e-26
266.48,2.650e-2,2.650e-2,1.627e-12,3.737e-26
266.49,8.546e-3,8.546e-3,1.635e-12,3.740e-26
266.51,8.235e-4,8.235e-4,1.651e-12,3.745e-26
266.53,7.167e-5,7.167e-5,1.666e-12,3.751e-26
266.54,2.035e-5,2.035e-5,1.674e-12,3.753e-26
266.56,1.521e-6,1.521e-6,1.689e-12,3.759e-26
266.58,1.026e-7,1.026e-7,1.704e-12,3.765e-26
275.71,6.290e-26,8.913e-8,8.727e-12,6.290e-26
275.73,8.888e-25,8.910e-8,8.742e-12,8.888e-25
275.74,3.225e-24,8.908e-8,8.750e-12,3.225e-24
275.76,3.957e-23,8.905e-8,8.765e-12,3.957e-23
275.78,4.420e-22,8.902e-8,8.781e-12,4.420e-22
275.79,1.426e-21,8.901e-8,8.788e-12,1.426e-21
275.81,1.383e-20,8.898e-8,8.804e-12,1.383e-20
275.83,1.221e-19,8.895e-8,8.819e-12,1.221e-19
275.84,3.504e-19,8.893e-8,8.827e-12,3.504e-19
275.86,2.687e-18,8.890e-8,8.842e-12,2.687e-18
275.88,1.876e-17,8.887e-8,8.858e-12,1.876e-17
275.89,4.785e-17,8.886e-8,8.865e-12,4.785e-17
275.91,2.901e-16,8.883e-8,8.881e-12,2.901e-16
275.93,1.601e-15,8.880e-8,8.896e-12,1.601e-15
275.94,3.632e-15,8.879e-8,8.904e-12,3.632e-15
275.96,1.741e-14,8.876e-8,8.919e-12,1.741e-14
275.98,7.599e-14,8.873e-8,8.935e-12,7.599e-14
275.99,1.533e-13,8.871e-8,8.942e-12,1.533e-13
276.01,5.810e-13,8.868e-8,8.958e-12,5.810e-13
276.03,2.005e-12,8.865e-8,8.973e-12,2.005e-12
276.04,3.596e-12,8.864e-8,8.981e-12,3.596e-12
276.06,1.078e-11,8.861e-8,8.996e-12,1.078e-11
276.08,2.942e-11,8.858e-8,9.011e-12,2.942e-11
276.09,4.692e-11,8.856e-8,9.019e-12,4.692e-11
276.11,1.112e-10,8.853e-8,9.035e-12,1.112e-10
276.13,2.401e-10,8.851e-8,9.050e-12,2.401e-10
276.14,3.405e-10,8.849e-8,9.058e-12,3.405e-10
276.16,6.384e-10,8.846e-8,9.073e-12,6.384e-10
276.18,1.090e-9,8.843e-8,9.088e-12,1.090e-9
276.19,1.375e-9,8.842e-8,9.096e-12,1.375e-9
276.21,2.038e-9,8.839e-8,9.111e-12,2.038e-9
276.23,2.752e-9,8.836e-8,9.127e-12,2.752e-9
276.24,3.087e-9,8.834e-8,9.135e-12,3.087e-9
276.26,3.621e-9,8.831e-8,9.150e-12,3.621e-9
276.28,3.867e-9,8.828e-8,9.165e-12,3.867e-9
276.29,3.858e-9,8.827e-8,9.173e-12,3.858e-9
276.31,3.579e-9,8.824e-8,9.188e-12,3.579e-9
276.33,3.023e-9,8.821e-8,9.204e-12,3.023e-9
276.34,2.682e-9,8.819e-8,9.211e-12,2.682e-9
276.36,1.968e-9,8.817e-8,9.227e-12,1.968e-9
276.38,1.315e-9,8.814e-8,9.242e-12,1.315e-9
276.39,1.038e-9,8.812e-8,9.250e-12,1.038e-9
276.41,6.025e-10,8.809e-8,9.265e-12,6.025e-10
276.43,3.184e-10,8.806e-8,9.281e-12,3.184e-10
276.44,2.235e-10,8.805e-8,9.288e-12,2.235e-10
276.46,1.026e-10,8.802e-8,9.304e-12,1.026e-10
276.48,4.291e-11,8.799e-8,9.319e-12,4.291e-11
276.49,2.678e-11,8.797e-8,9.327e-12,2.678e-11
276.51,9.728e-12,8.794e-8,9.342e-12,9.728e-12
276.53,3.217e-12,8.791e-8,9.358e-12,3.217e-12
276.54,1.786e-12,8.790e-8,9.365e-12,1.786e-12
276.56,5.132e-13,8.787e-8,9.381e-12,5.132e-13
276.58,1.343e-13,8.784e-8,9.396e-12,1.343e-13
276.59,6.629e-14,8.783e-8,9.404e-12,6.629e-14
276.61,1.507e-14,8.780e-8,9.419e-12,1.507e-14
276.63,3.118e-15,8.777e-8,9.434e-12,3.118e-15
276.64,1.369e-15,8.775e-8,9.442e-12,1.369e-15
276.66,2.461e-16,8.772e-8,9.458e-12,2.461e-16
276.68,4.029e-17,8.769e-8,9.473e-12,4.029e-17
276.69,1.574e-17,8.768e-8,9.481e-12,1.574e-17
276.71,2.237e-18,8.765e-8,9.496e-12,2.237e-18
276.73,2.896e-19,8.762e-8,9.511e-12,2.896e-19
276.74,1.006e-19,8.760e-8,9.519e-12,1.006e-19
276.76,1.131e-20,8.757e-8,9.534e-12,1.131e-20
276.78,1.159e-21,8.754e-8,9.550e-12,1.159e-21
276.79,3.579e-22,8.753e-8,9.558e-12,3.579e-22
276.81,3.183e-23,8.750e-8,9.573e-12,3.183e-23
276.83,2.578e-24,8.747e-8,9.588e-12,2.578e-24
276.84,7.082e-25,8.746e-8,9.596e-12,7.082e-25
276.86,4.981e-26,8.743e-8,9.611e-12,4.981e-26
281.03,1.282e-11,8.126e-8,1.282e-11,3.874e-26
281.04,4.836e-11,8.125e-8,4.836e-11,3.871e-26
281.06,6.429e-10,8.122e-8,6.429e-10,3.866e-26
281.08,7.805e-9,8.119e-8,7.805e-9,3.861e-26
281.09,2.629e-8,8.118e-8,2.629e-8,3.858e-26
281.11,2.785e-7,8.115e-8,2.785e-7,3.853e-26
281.13,2.695e-6,8.112e-8,2.695e-6,3.847e-26
281.14,8.101e-6,8.110e-8,8.101e-6,3.845e-26
281.16,6.841e-5,8.107e-8,6.841e-5,3.839e-26
281.18,5.275e-4,8.104e-8,5.275e-4,3.834e-26
281.19,1.416e-3,8.103e-8,1.416e-3,3.831e-26
281.21,9.527e-3,8.100e-8,9.527e-3,3.826e-26
281.23,5.854e-2,8.097e-8,5.854e-2,3.821e-26
281.24,1.403e-1,8.095e-8,1.403e-1,3.818e-26
281.26,7.523e-1,8.092e-8,7.523e-1,3.813e-26
281.28,3.684e+0,8.090e-8,3.684e+0,3.808e-26
281.29,7.880e+0,8.088e-8,7.880e+0,3.805e-26
281.31,3.368e+1,8.085e-8,3.368e+1,3.800e-26
281.33,1.315e+2,8.082e-8,1.315e+2,3.794e-26
281.34,2.510e+2,8.081e-8,2.510e+2,3.792e-26
281.36,8.550e+2,8.078e-8,8.550e+2,3.786e-26
281.38,2.660e+3,8.075e-8,2.660e+3,3.781e-26
281.39,4.534e+3,8.073e-8,4.534e+3,3.778e-26
281.41,1.231e+4,8.070e-8,1.231e+4,3.773e-26
281.43,3.051e+4,8.067e-8,3.051e+4,3.768e-26
281.44,4.643e+4,8.066e-8,4.643e+4,3.765e-26
281.46,1.004e+5,8.063e-8,1.004e+5,3.760e-26
281.48,1.984e+5,8.060e-8,1.984e+5,3.754e-26
281.49,2.696e+5,8.058e-8,2.696e+5,3.752e-26
281.51,4.647e+5,8.056e-8,4.647e+5,3.746e-26
281.53,7.317e+5,8.053e-8,7.317e+5,3.741e-26
281.54,8.874e+5,8.051e-8,8.874e+5,3.738e-26
281.56,1.219e+6,8.048e-8,1.219e+6,3.733e-26
281.58,1.530e+6,8.045e-8,1.530e+6,3.728e-26
281.59,1.657e+6,8.044e-8,1.657e+6,3.725e-26
281.61,1.814e+6,8.041e-8,1.814e+6,3.720e-26
281.63,1.814e+6,8.038e-8,1.814e+6,3.715e-26
281.64,1.753e+6,8.036e-8,1.753e+6,3.712e-26
281.66,1.530e+6,8.033e-8,1.530e+6,3.707e-26
281.68,1.219e+6,8.030e-8,1.219e+6,3.701e-26
281.69,1.052e+6,8.029e-8,1.052e+6,3.699e-26
281.71,7.317e+5,8.026e-8,7.317e+5,3.693e-26
281.73,4.647e+5,8.023e-8,4.647e+5,3.688e-26
281.74,3.580e+5,8.022e-8,3.580e+5,3.685e-26
281.76,1.984e+5,8.019e-8,1.984e+5,3.680e-26
281.78,1.004e+5,8.016e-8,1.004e+5,3.675e-26
281.79,6.906e+4,8.014e-8,6.906e+4,3.672e-26
281.81,3.051e+4,8.011e-8,3.051e+4,3.667e-26
281.83,1.231e+4,8.008e-8,1.231e+4,3.661e-26
281.84,7.555e+3,8.007e-8,7.555e+3,3.659e-26
281.86,2.660e+3,8.004e-8,2.660e+3,3.653e-26
281.88,8.550e+2,8.001e-8,8.550e+2,3.648e-26
281.89,4.686e+2,7.999e-8,4.686e+2,3.645e-26
281.91,1.315e+2,7.996e-8,1.315e+2,3.640e-26
281.93,3.368e+1,7.993e-8,3.368e+1,3.635e-26
281.94,1.648e+1,7.992e-8,1.648e+1,3.632e-26
281.96,3.684e+0,7.989e-8,3.684e+0,3.627e-26
281.98,7.523e-1,7.986e-8,7.523e-1,3.622e-26
281.99,3.285e-1,7.985e-8,3.285e-1,3.619e-26
282.01,5.854e-2,7.982e-8,5.854e-2,3.614e-26
282.03,9.527e-3,7.979e-8,9.527e-3,3.608e-26
282.04,3.714e-3,7.977e-8,3.714e-3,3.606e-26
282.06,5.275e-4,7.974e-8,5.275e-4,3.600e-26
282.08,6.841e-5,7.971e-8,6.841e-5,3.595e-26
282.09,2.381e-5,7.970e-8,2.381e-5,3.592e-26
282.11,2.695e-6,7.967e-8,2.695e-6,3.587e-26
282.13,2.785e-7,7.964e-8,2.785e-7,3.582e-26
282.14,8.654e-8,7.962e-8,8.654e-8,3.579e-26
282.16,7.805e-9,7.959e-8,7.805e-9,3.574e-26
282.18,6.429e-10,7.957e-8,6.429e-10,3.568e-26
282.19,1.783e-10,7.955e-8,1.783e-10,3.566e-26
295.49,3.326e-28,5.990e-8,3.673e-11,3.326e-28
295.51,4.070e-27,5.987e-8,3.652e-11,4.070e-27
295.53,4.589e-26,5.984e-8,3.631e-11,4.589e-26
295.54,1.494e-25,5.982e-8,3.620e-11,1.494e-25
295.56,1.489e-24,5.979e-8,3.599e-11,1.489e-24
295.58,1.367e-23,5.976e-8,3.578e-11,1.367e-23
295.59,4.017e-23,5.975e-8,3.567e-11,4.017e-23
295.61,3.261e-22,5.972e-8,3.546e-11,3.261e-22
295.63,2.438e-21,5.969e-8,3.524e-11,2.438e-21
295.64,6.465e-21,5.968e-8,3.514e-11,6.465e-21
295.66,4.274e-20,5.965e-8,3.492e-11,4.274e-20
295.68,2.603e-19,5.962e-8,3.471e-11,2.603e-19
295.69,6.228e-19,5.960e-8,3.460e-11,6.228e-19
295.71,3.353e-18,5.957e-8,3.439e-11,3.353e-18
295.73,1.663e-17,5.954e-8,3.418e-11,1.663e-17
295.74,3.591e-17,5.953e-8,3.407e-11,3.591e-17
295.76,1.575e-16,5.950e-8,3.386e-11,1.575e-16
295.78,6.360e-16,5.947e-8,3.365e-11,6.360e-16
295.79,1.239e-15,5.945e-8,3.354e-11,1.239e-15
295.81,4.426e-15,5.942e-8,3.333e-11,4.426e-15
295.83,1.456e-14,5.939e-8,3.311e-11,1.456e-14
295.84,2.560e-14,5.938e-8,3.301e-11,2.560e-14
295.86,7.446e-14,5.935e-8,3.279e-11,7.446e-14
295.88,1.995e-13,5.932e-8,3.258e-11,1.995e-13
295.89,3.166e-13,5.931e-8,3.248e-11,3.166e-13
295.91,7.498e-13,5.928e-8,3.226e-11,7.498e-13
295.93,1.636e-12,5.925e-8,3.205e-11,1.636e-12
295.94,2.343e-12,5.923e-8,3.194e-11,2.343e-12
295.96,4.520e-12,5.920e-8,3.173e-11,4.520e-12
295.98,8.031e-12,5.917e-8,3.152e-11,8.031e-12
295.99,1.038e-11,5.916e-8,3.141e-11,1.038e-11
296.01,1.631e-11,5.913e-8,3.120e-11,1.631e-11
296.03,2.360e-11,5.910e-8,3.099e-11,2.360e-11
296.04,2.752e-11,5.908e-8,3.088e-11,2.752e-11
296.06,3.521e-11,5.905e-8,3.067e-11,3.521e-11
296.08,4.150e-11,5.903e-8,3.045e-11,4.150e-11
296.09,4.368e-11,5.901e-8,3.035e-11,4.368e-11
296.11,4.551e-11,5.898e-8,3.013e-11,4.551e-11
296.13,4.368e-11,5.895e-8,2.992e-11,4.368e-11
296.14,4.150e-11,5.894e-8,2.981e-11,4.150e-11
296.16,3.521e-11,5.891e-8,2.960e-11,3.521e-11
296.18,2.752e-11,5.888e-8,2.939e-11,2.752e-11
296.19,2.360e-11,5.886e-8,2.928e-11,2.360e-11
296.21,1.631e-11,5.883e-8,2.907e-11,1.631e-11
296.23,1.038e-11,5.880e-8,2.886e-11,1.038e-11
296.24,8.031e-12,5.879e-8,2.875e-11,8.031e-12
296.26,4.520e-12,5.876e-8,2.854e-11,4.520e-12
296.28,2.343e-12,5.873e-8,2.832e-11,2.343e-12
296.29,1.636e-12,5.872e-8,2.822e-11,1.636e-12
296.31,7.498e-13,5.869e-8,2.800e-11,7.498e-13
296.33,3.166e-13,5.866e-8,2.779e-11,3.166e-13
296.34,1.995e-13,5.864e-8,2.768e-11,1.995e-13
296.36,7.446e-14,5.861e-8,2.747e-11,7.446e-14
296.38,2.560e-14,5.858e-8,2.726e-11,2.560e-14
296.39,1.456e-14,5.857e-8,2.715e-11,1.456e-14
296.41,4.426e-15,5.854e-8,2.694e-11,4.426e-15
296.43,1.239e-15,5.851e-8,2.673e-11,1.239e-15
296.44,6.360e-16,5.849e-8,2.662e-11,6.360e-16
296.46,1.575e-16,5.846e-8,2.641e-11,1.575e-16
296.48,3.591e-17,5.843e-8,2.619e-11,3.591e-17
296.49,1.663e-17,5.842e-8,2.609e-11,1.663e-17
296.51,3.353e-18,5.839e-8,2.587e-11,3.353e-18
296.53,6.228e-19,5.836e-8,2.566e-11,6.228e-19
296.54,2.603e-19,5.835e-8,2.556e-11,2.603e-19
296.56,4.274e-20,5.832e-8,2.534e-11,4.274e-20
296.58,6.465e-21,5.829e-8,2.513e-11,6.465e-21
296.59,2.438e-21,5.827e-8,2.502e-11,2.438e-21
296.61,3.261e-22,5.824e-8,2.481e-11,3.261e-22
296.63,4.017e-23,5.821e-8,2.460e-11,4.017e-23
296.64,1.367e-23,5.820e-8,2.449e-11,1.367e-23
296.66,1.489e-24,5.817e-8,2.428e-11,1.489e-24
296.68,1.494e-25,5.814e-8,2.406e-11,1.494e-25
296.69,4.589e-26,5.812e-8,2.396e-11,4.589e-26
296.71,4.070e-27,5.809e-8,2.375e-11,4.070e-27
298.94,3.468e-15,5.480e-8,3.468e-15,3.679e-27
298.96,3.850e-14,5.477e-8,3.850e-14,3.676e-27
298.97,1.245e-13,5.475e-8,1.245e-13,3.674e-27
298.99,1.225e-12,5.473e-8,1.225e-12,3.670e-27
299.01,1.113e-11,5.470e-8,1.113e-11,3.667e-27
299.02,3.256e-11,5.468e-8,3.256e-11,3.665e-27
299.04,2.622e-10,5.465e-8,2.622e-10,3.662e-27
299.06,1.949e-9,5.462e-8,1.949e-9,3.658e-27
299.07,5.157e-9,5.461e-8,5.157e-9,3.656e-27
299.09,3.399e-8,5.458e-8,3.399e-8,3.653e-27
299.11,2.067e-7,5.455e-8,2.067e-7,3.649e-27
299.12,4.947e-7,5.453e-8,4.947e-7,3.648e-27
299.14,2.668e-6,5.450e-8,2.668e-6,3.644e-27
299.16,1.328e-5,5.447e-8,1.328e-5,3.641e-27
299.17,2.874e-5,5.446e-8,2.874e-5,3.639e-27
299.19,1.268e-4,5.443e-8,1.268e-4,3.635e-27
299.21,5.164e-4,5.440e-8,5.164e-4,3.632e-27
299.22,1.011e-3,5.439e-8,1.011e-3,3.630e-27
299.24,3.651e-3,5.436e-8,3.651e-3,3.627e-27
299.26,1.217e-2,5.433e-8,1.217e-2,3.623e-27
299.27,2.155e-2,5.431e-8,2.155e-2,3.621e-27
299.29,6.366e-2,5.428e-8,6.366e-2,3.618e-27
299.31,1.736e-1,5.425e-8,1.736e-1,3.614e-27
299.32,2.781e-1,5.424e-8,2.781e-1,3.613e-27
299.34,6.722e-1,5.421e-8,6.722e-1,3.609e-27
299.36,1.500e+0,5.418e-8,1.500e+0,3.606e-27
299.37,2.173e+0,5.416e-8,2.173e+0,3.604e-27
299.39,4.299e+0,5.413e-8,4.299e+0,3.600e-27
299.41,7.847e+0,5.410e-8,7.847e+0,3.597e-27
299.42,1.029e+1,5.409e-8,1.029e+1,3.595e-27
299.44,1.665e+1,5.406e-8,1.665e+1,3.591e-27
299.46,2.487e+1,5.403e-8,2.487e+1,3.588e-27
299.47,2.949e+1,5.402e-8,2.949e+1,3.586e-27
299.49,3.906e+1,5.399e-8,3.906e+1,3.583e-27
299.51,4.774e+1,5.396e-8,4.774e+1,3.579e-27
299.52,5.122e+1,5.394e-8,5.122e+1,3.577e-27
299.54,5.555e+1,5.391e-8,5.555e+1,3.574e-27
299.56,5.568e+1,5.388e-8,5.568e+1,3.570e-27
299.57,5.416e+1,5.387e-8,5.416e+1,3.569e-27
299.59,4.855e+1,5.384e-8,4.855e+1,3.565e-27
299.61,4.096e+1,5.381e-8,4.096e+1,3.562e-27
299.62,3.709e+1,5.379e-8,3.709e+1,3.560e-27
299.64,3.065e+1,5.376e-8,3.065e+1,3.556e-27
299.66,2.763e+1,5.374e-8,2.763e+1,3.553e-27
299.67,2.790e+1,5.372e-8,2.790e+1,3.551e-27
299.69,3.256e+1,5.369e-8,3.256e+1,3.548e-27
299.71,4.270e+1,5.366e-8,4.270e+1,3.544e-27
299.72,4.953e+1,5.365e-8,4.953e+1,3.542e-27
299.74,6.548e+1,5.362e-8,6.548e+1,3.539e-27
299.76,8.204e+1,5.359e-8,8.204e+1,3.535e-27
299.77,8.947e+1,5.357e-8,8.947e+1,3.534e-27
299.79,1.006e+2,5.354e-8,1.006e+2,3.530e-27
299.81,1.046e+2,5.351e-8,1.046e+2,3.527e-27
299.82,1.035e+2,5.350e-8,1.035e+2,3.525e-27
299.84,9.551e+1,5.347e-8,9.551e+1,3.521e-27
299.86,8.137e+1,5.344e-8,8.137e+1,3.518e-27
299.87,7.288e+1,5.342e-8,7.288e+1,3.516e-27
299.89,5.506e+1,5.340e-8,5.506e+1,3.513e-27
299.91,3.840e+1,5.337e-8,3.840e+1,3.509e-27
299.92,3.112e+1,5.335e-8,3.112e+1,3.507e-27
299.94,1.924e+1,5.332e-8,1.924e+1,3.504e-27
299.96,1.098e+1,5.329e-8,1.098e+1,3.500e-27
299.97,8.053e+0,5.328e-8,8.053e+0,3.499e-27
299.99,4.077e+0,5.325e-8,4.077e+0,3.495e-27
300.01,1.905e+0,5.322e-8,1.905e+0,3.492e-27
300.02,1.263e+0,5.320e-8,1.263e+0,3.490e-27
300.04,5.235e-1,5.317e-8,5.235e-1,3.486e-27
300.06,2.002e-1,5.314e-8,2.002e-1,3.483e-27
300.07,1.201e-1,5.313e-8,1.201e-1,3.481e-27
300.09,4.074e-2,5.310e-8,4.074e-2,3.477e-27
300.11,1.275e-2,5.307e-8,1.275e-2,3.474e-27
300.12,6.925e-3,5.306e-8,6.925e-3,3.472e-27
300.14,1.922e-3,5.303e-8,1.922e-3,3.469e-27
300.16,4.926e-4,5.300e-8,4.926e-4,3.465e-27
300.17,2.420e-4,5.298e-8,2.420e-4,3.463e-27
300.19,5.498e-5,5.295e-8,5.498e-5,3.460e-27
300.21,1.153e-5,5.292e-8,1.153e-5,3.456e-27
300.22,5.124e-6,5.291e-8,5.124e-6,3.455e-27
300.24,9.531e-7,5.288e-8,9.531e-7,3.451e-27
300.26,1.636e-7,5.285e-8,1.636e-7,3.448e-27
300.27,6.578e-8,5.283e-8,6.578e-8,3.446e-27
300.29,1.001e-8,5.280e-8,1.001e-8,3.442e-27
300.31,1.407e-9,5.277e-8,1.407e-9,3.439e-27
300.32,5.119e-10,5.276e-8,5.119e-10,3.437e-27
300.34,6.379e-11,5.273e-8,6.379e-11,3.434e-27
300.36,7.337e-12,5.270e-8,7.337e-12,3.430e-27
300.37,2.415e-12,5.269e-8,2.415e-12,3.428e-27
300.39,2.463e-13,5.266e-8,2.463e-13,3.425e-27
300.41,2.319e-14,5.263e-8,2.319e-14,3.421e-27
300.42,6.904e-15,5.261e-8,6.904e-15,3.420e-27
301.79,1.912e-15,5.059e-8,1.912e-15,3.179e-27
301.81,2.111e-14,5.056e-8,2.111e-14,3.176e-27
301.82,6.809e-14,5.054e-8,6.809e-14,3.174e-27
301.84,6.678e-13,5.051e-8,6.678e-13,3.171e-27
301.86,6.054e-12,5.048e-8,6.054e-12,3.167e-27
301.87,1.770e-11,5.047e-8,1.770e-11,3.165e-27
301.89,1.426e-10,5.044e-8,1.426e-10,3.162e-27
301.91,1.062e-9,5.041e-8,1.062e-9,3.158e-27
