Wavelength (nm),Sum(calc),Al I (8.2e-2),Al II (9.2e-1),Al III (1.3e-6)
263.01,9.575e+3,2.738e-9,9.575e+3,4.839e-25
263.03,1.882e+4,2.711e-9,1.882e+4,4.848e-25
263.04,2.538e+4,2.697e-9,2.538e+4,4.853e-25
263.06,4.268e+4,2.670e-9,4.268e+4,4.863e-25
263.08,6.469e+4,2.642e-9,6.469e+4,4.872e-25
263.09,7.660e+4,2.628e-9,7.660e+4,4.877e-25
263.11,9.934e+4,2.601e-9,9.934e+4,4.887e-25
263.13,1.161e+5,2.573e-9,1.161e+5,4.897e-25
263.14,1.207e+5,2.560e-9,1.207e+5,4.901e-25
263.16,1.207e+5,2.532e-9,1.207e+5,4.911e-25
263.18,1.088e+5,2.505e-9,1.088e+5,4.921e-25
263.19,9.934e+4,2.491e-9,9.934e+4,4.925e-25
263.21,7.660e+4,2.464e-9,7.660e+4,4.935e-25
263.23,5.323e+4,2.436e-9,5.323e+4,4.945e-25
263.24,4.268e+4,2.422e-9,4.268e+4,4.950e-25
263.26,2.538e+4,2.395e-9,2.538e+4,4.959e-25
263.28,1.360e+4,2.368e-9,1.360e+4,4.969e-25
263.29,9.575e+3,2.354e-9,9.575e+3,4.974e-25
263.31,4.390e+3,2.326e-9,4.390e+3,4.983e-25
263.33,1.814e+3,2.299e-9,1.814e+3,4.993e-25
263.34,1.122e+3,2.285e-9,1.122e+3,4.998e-25
263.36,3.966e+2,2.258e-9,3.966e+2,5.007e-25
263.38,1.264e+2,2.230e-9,1.264e+2,5.017e-25
263.39,6.860e+1,2.217e-9,6.860e+1,5.022e-25
263.41,1.870e+1,2.189e-9,1.870e+1,5.031e-25
263.43,4.597e+0,2.162e-9,4.597e+0,5.041e-25
263.44,2.193e+0,2.148e-9,2.193e+0,5.046e-25
263.46,4.729e-1,2.120e-9,4.729e-1,5.056e-25
263.48,1.454e-1,2.093e-9,1.454e-1,5.065e-25
263.49,1.582e-1,2.079e-9,1.582e-1,5.070e-25
263.51,4.990e-1,2.052e-9,4.990e-1,5.080e-25
263.53,1.804e+0,2.024e-9,1.804e+0,5.089e-25
263.54,3.318e+0,2.011e-9,3.318e+0,5.094e-25
263.56,1.040e+1,1.983e-9,1.040e+1,5.104e-25
263.58,2.947e+1,1.956e-9,2.947e+1,5.113e-25
263.59,4.775e+1,1.942e-9,4.775e+1,5.118e-25
263.61,1.163e+2,1.915e-9,1.163e+2,5.128e-25
263.63,2.562e+2,1.887e-9,2.562e+2,5.138e-25
263.64,3.665e+2,1.873e-9,3.665e+2,5.142e-25
263.66,6.973e+2,1.846e-9,6.973e+2,5.152e-25
263.68,1.206e+3,1.818e-9,1.206e+3,5.162e-25
263.69,1.532e+3,1.805e-9,1.532e+3,5.166e-25
263.71,2.310e+3,1.777e-9,2.310e+3,5.176e-25
263.73,3.193e+3,1.750e-9,3.193e+3,5.186e-25
263.74,3.640e+3,1.736e-9,3.640e+3,5.191e-25
263.76,4.459e+3,1.709e-9,4.459e+3,5.200e-25
263.78,5.073e+3,1.681e-9,5.073e+3,5.210e-25
263.79,5.271e+3,1.667e-9,5.271e+3,5.215e-25
263.81,5.415e+3,1.640e-9,5.415e+3,5.224e-25
263.83,5.220e+3,1.613e-9,5.220e+3,5.234e-25
263.84,5.005e+3,1.599e-9,5.005e+3,5.239e-25
263.86,4.386e+3,1.571e-9,4.386e+3,5.248e-25
263.88,3.598e+3,1.544e-9,3.598e+3,5.258e-25
263.89,3.175e+3,1.530e-9,3.175e+3,5.263e-25
263.91,2.341e+3,1.503e-9,2.341e+3,5.272e-25
263.93,1.598e+3,1.475e-9,1.598e+3,5.282e-25
263.94,1.281e+3,1.462e-9,1.281e+3,5.287e-25
263.96,7.724e+2,1.434e-9,7.724e+2,5.297e-25
263.98,4.270e+2,1.407e-9,4.270e+2,5.306e-25
263.99,3.070e+2,1.393e-9,3.070e+2,5.311e-25
264.01,1.482e+2,1.365e-9,1.482e+2,5.321e-25
264.03,6.512e+1,1.338e-9,6.512e+1,5.330e-25
264.04,4.166e+1,1.324e-9,4.166e+1,5.335e-25
264.06,1.586e+1,1.297e-9,1.586e+1,5.345e-25
264.08,5.481e+0,1.269e-9,5.481e+0,5.354e-25
264.09,3.105e+0,1.256e-9,3.105e+0,5.359e-25
264.11,9.254e-1,1.228e-9,9.254e-1,5.369e-25
264.13,2.496e-1,1.201e-9,2.496e-1,5.378e-25
264.14,1.249e-1,1.187e-9,1.249e-1,5.383e-25
264.16,2.898e-2,1.160e-9,2.898e-2,5.393e-25
264.18,6.079e-3,1.132e-9,6.079e-3,5.403e-25
264.19,2.680e-3,1.118e-9,2.680e-3,5.407e-25
264.21,4.827e-4,1.091e-9,4.827e-4,5.417e-25
264.23,7.852e-5,1.063e-9,7.852e-5,5.427e-25
264.24,3.048e-5,1.050e-9,3.048e-5,5.432e-25
264.26,4.252e-6,1.022e-9,4.252e-6,5.441e-25
264.28,5.355e-7,9.948e-10,5.355e-7,5.451e-25
264.29,1.828e-7,9.811e-10,1.828e-7,5.456e-25
264.31,1.974e-8,9.537e-10,1.974e-8,5.465e-25
264.33,1.922e-9,9.262e-10,1.922e-9,5.475e-25
264.34,5.772e-10,9.125e-10,5.772e-10,5.480e-25
264.36,4.816e-11,8.850e-10,4.816e-11,5.489e-25
264.38,3.626e-12,8.576e-10,3.626e-12,5.499e-25
264.39,9.518e-13,8.438e-10,9.518e-13,5.504e-25
264.41,6.144e-14,8.164e-10,6.144e-14,5.513e-25
264.69,4.320e-10,4.320e-10,4.367e-13,5.648e-25
264.71,7.207e-9,7.207e-9,4.635e-13,5.658e-25
264.73,1.085e-7,1.085e-7,4.903e-13,5.668e-25
264.74,4.052e-7,4.052e-7,5.037e-13,5.672e-25
264.76,5.234e-6,5.234e-6,5.305e-13,5.682e-25
264.78,6.102e-5,6.102e-5,5.573e-13,5.692e-25
264.79,2.005e-4,2.005e-4,5.707e-13,5.697e-25
264.81,2.005e-3,2.005e-3,5.975e-13,5.706e-25
264.83,1.810e-2,1.810e-2,6.243e-13,5.716e-25
264.84,5.233e-2,5.233e-2,6.377e-13,5.721e-25
264.86,4.052e-1,4.052e-1,6.645e-13,5.730e-25
264.88,2.832e+0,2.832e+0,6.913e-13,5.740e-25
264.89,7.205e+0,7.205e+0,7.047e-13,5.745e-25
264.91,4.319e+1,4.319e+1,7.315e-13,5.754e-25
264.93,2.337e+2,2.337e+2,7.583e-13,5.764e-25
264.94,5.233e+2,5.233e+2,7.717e-13,5.769e-25
264.96,2.429e+3,2.429e+3,7.985e-13,5.779e-25
264.98,1.018e+4,1.018e+4,8.253e-13,5.788e-25
264.99,2.005e+4,2.005e+4,8.387e-13,5.793e-25
265.01,7.205e+4,7.205e+4,8.656e-13,5.803e-25
265.03,2.337e+5,2.337e+5,8.924e-13,5.812e-25
265.04,4.051e+5,4.051e+5,9.058e-13,5.817e-25
265.06,1.127e+6,1.127e+6,9.326e-13,5.827e-25
265.08,2.832e+6,2.832e+6,9.594e-13,5.836e-25
265.09,4.319e+6,4.319e+6,9.728e-13,5.841e-25
265.11,9.305e+6,9.305e+6,9.996e-13,5.851e-25
265.13,1.810e+7,1.810e+7,1.026e-12,5.860e-25
265.14,2.429e+7,2.429e+7,1.040e-12,5.865e-25
265.16,4.051e+7,4.051e+7,1.067e-12,5.875e-25
265.18,6.101e+7,6.101e+7,1.093e-12,5.885e-25
265.19,7.204e+7,7.204e+7,1.107e-12,5.889e-25
265.21,9.305e+7,9.305e+7,1.134e-12,5.899e-25
265.23,1.085e+8,1.085e+8,1.160e-12,5.909e-25
265.24,1.127e+8,1.127e+8,1.174e-12,5.913e-25
265.26,1.127e+8,1.127e+8,1.201e-12,5.923e-25
265.28,1.018e+8,1.018e+8,1.227e-12,5.933e-25
265.29,9.305e+7,9.305e+7,1.241e-12,5.938e-25
265.31,7.204e+7,7.204e+7,1.268e-12,5.947e-25
265.33,5.035e+7,5.035e+7,1.294e-12,5.957e-25
265.34,4.051e+7,4.051e+7,1.308e-12,5.962e-25
265.36,2.429e+7,2.429e+7,1.335e-12,5.971e-25
265.38,1.314e+7,1.314e+7,1.361e-12,5.981e-25
265.39,9.305e+6,9.305e+6,1.375e-12,5.986e-25
265.41,4.319e+6,4.319e+6,1.402e-12,5.995e-25
265.43,1.810e+6,1.810e+6,1.428e-12,6.005e-25
265.44,1.127e+6,1.127e+6,1.442e-12,6.010e-25
265.46,4.051e+5,4.051e+5,1.469e-12,6.020e-25
265.48,1.314e+5,1.314e+5,1.495e-12,6.029e-25
265.49,7.205e+4,7.205e+4,1.509e-12,6.034e-25
265.51,2.005e+4,2.005e+4,1.536e-12,6.044e-25
265.53,5.036e+3,5.036e+3,1.562e-12,6.053e-25
265.54,2.429e+3,2.429e+3,1.576e-12,6.058e-25
265.56,5.233e+2,5.233e+2,1.603e-12,6.068e-25
265.58,1.018e+2,1.018e+2,1.629e-12,6.077e-25
265.59,4.320e+1,4.320e+1,1.643e-12,6.082e-25
265.61,7.219e+0,7.219e+0,1.670e-12,6.092e-25
265.63,1.203e+0,1.203e+0,1.696e-12,6.101e-25
265.64,7.363e-1,7.363e-1,1.710e-12,6.106e-25
265.66,2.460e+0,2.460e+0,1.737e-12,6.116e-25
265.68,1.581e+1,1.581e+1,1.763e-12,6.126e-25
265.69,3.899e+1,3.899e+1,1.777e-12,6.130e-25
265.71,2.198e+2,2.198e+2,1.804e-12,6.140e-25
265.73,1.119e+3,1.119e+3,1.830e-12,6.150e-25
265.74,2.431e+3,2.431e+3,1.844e-12,6.154e-25
265.76,1.063e+4,1.063e+4,1.871e-12,6.164e-25
265.78,4.196e+4,4.196e+4,1.897e-12,6.174e-25
265.79,8.025e+4,8.025e+4,1.911e-12,6.179e-25
265.81,2.720e+5,2.720e+5,1.938e-12,6.188e-25
265.83,8.329e+5,8.329e+5,1.965e-12,6.198e-25
265.84,1.403e+6,1.403e+6,1.978e-12,6.203e-25
265.86,3.688e+6,3.688e+6,2.005e-12,6.212e-25
265.88,8.755e+6,8.755e+6,2.032e-12,6.222e-25
265.89,1.299e+7,1.299e+7,2.045e-12,6.227e-25
265.91,2.647e+7,2.647e+7,2.072e-12,6.236e-25
265.93,4.873e+7,4.873e+7,2.099e-12,6.246e-25
265.94,6.365e+7,6.365e+7,2.112e-12,6.251e-25
265.96,1.006e+8,1.006e+8,2.139e-12,6.260e-25
265.98,1.436e+8,1.436e+8,2.166e-12,6.270e-25
265.99,1.652e+8,1.652e+8,2.179e-12,6.275e-25
266.01,2.025e+8,2.025e+8,2.206e-12,6.285e-25
266.03,2.241e+8,2.241e+8,2.233e-12,6.294e-25
266.04,2.270e+8,2.270e+8,2.246e-12,6.299e-25
266.06,2.157e+8,2.157e+8,2.273e-12,6.309e-25
266.08,1.852e+8,1.852e+8,2.300e-12,6.318e-25
266.09,1.652e+8,1.652e+8,2.313e-12,6.323e-25
266.11,1.217e+8,1.217e+8,2.340e-12,6.333e-25
266.13,8.104e+7,8.104e+7,2.367e-12,6.342e-25
266.14,6.365e+7,6.365e+7,2.380e-12,6.347e-25
266.16,3.637e+7,3.637e+7,2.407e-12,6.357e-25
266.18,1.878e+7,1.878e+7,2.434e-12,6.367e-25
266.19,1.299e+7,1.299e+7,2.447e-12,6.371e-25
266.21,5.755e+6,5.755e+6,2.474e-12,6.381e-25
266.23,2.304e+6,2.304e+6,2.501e-12,6.391e-25
266.24,1.403e+6,1.403e+6,2.514e-12,6.395e-25
266.26,4.821e+5,4.821e+5,2.541e-12,6.405e-25
266.28,1.496e+5,1.496e+5,2.568e-12,6.415e-25
266.29,8.025e+4,8.025e+4,2.581e-12,6.420e-25
266.31,2.139e+4,2.139e+4,2.608e-12,6.429e-25
266.33,5.147e+3,5.147e+3,2.635e-12,6.439e-25
266.34,2.431e+3,2.431e+3,2.648e-12,6.444e-25
266.36,5.023e+2,5.023e+2,2.675e-12,6.453e-25
266.38,9.376e+1,9.376e+1,2.702e-12,6.463e-25
266.39,3.899e+1,3.899e+1,2.715e-12,6.468e-25
266.41,6.247e+0,6.247e+0,2.742e-12,6.477e-25
266.43,9.042e-1,9.042e-1,2.769e-12,6.487e-25
266.44,3.311e-1,3.311e-1,2.782e-12,6.492e-25
266.46,4.114e-2,4.114e-2,2.809e-12,6.501e-25
266.48,4.618e-3,4.618e-3,2.836e-12,6.511e-25
266.49,1.489e-3,1.489e-3,2.849e-12,6.516e-25
266.51,1.435e-4,1.435e-4,2.876e-12,6.526e-25
266.53,1.249e-5,1.249e-5,2.903e-12,6.535e-25
266.54,3.546e-6,3.546e-6,2.916e-12,6.540e-25
266.56,2.649e-7,2.649e-7,2.943e-12,6.550e-25
266.58,1.788e-8,1.788e-8,2.970e-12,6.559e-25
275.71,1.096e-24,1.553e-8,1.521e-11,1.096e-24
275.73,1.549e-23,1.552e-8,1.523e-11,1.549e-23
275.74,5.619e-23,1.552e-8,1.525e-11,5.619e-23
275.76,6.895e-22,1.552e-8,1.527e-11,6.895e-22
275.78,7.701e-21,1.551e-8,1.530e-11,7.701e-21
275.79,2.485e-20,1.551e-8,1.531e-11,2.485e-20
275.81,2.410e-19,1.550e-8,1.534e-11,2.410e-19
275.83,2.128e-18,1.550e-8,1.537e-11,2.128e-18
275.84,6.105e-18,1.550e-8,1.538e-11,6.105e-18
275.86,4.682e-17,1.549e-8,1.541e-11,4.682e-17
275.88,3.269e-16,1.549e-8,1.543e-11,3.269e-16
275.89,8.337e-16,1.548e-8,1.545e-11,8.337e-16
275.91,5.055e-15,1.548e-8,1.547e-11,5.055e-15
275.93,2.790e-14,1.547e-8,1.550e-11,2.790e-14
275.94,6.328e-14,1.547e-8,1.551e-11,6.328e-14
275.96,3.034e-13,1.546e-8,1.554e-11,3.034e-13
275.98,1.324e-12,1.546e-8,1.557e-11,1.324e-12
275.99,2.670e-12,1.546e-8,1.558e-11,2.670e-12
276.01,1.012e-11,1.545e-8,1.561e-11,1.012e-11
276.03,3.494e-11,1.545e-8,1.563e-11,3.494e-11
276.04,6.266e-11,1.544e-8,1.565e-11,6.266e-11
276.06,1.878e-10,1.544e-8,1.567e-11,1.878e-10
276.08,5.126e-10,1.543e-8,1.570e-11,5.126e-10
276.09,8.175e-10,1.543e-8,1.571e-11,8.175e-10
276.11,1.938e-9,1.543e-8,1.574e-11,1.938e-9
276.13,4.183e-9,1.542e-8,1.577e-11,4.183e-9
276.14,5.933e-9,1.542e-8,1.578e-11,5.933e-9
276.16,1.112e-8,1.541e-8,1.581e-11,1.112e-8
276.18,1.899e-8,1.541e-8,1.584e-11,1.899e-8
276.19,2.395e-8,1.541e-8,1.585e-11,2.395e-8
276.21,3.552e-8,1.540e-8,1.588e-11,3.552e-8
276.23,4.795e-8,1.540e-8,1.590e-11,4.795e-8
276.24,5.379e-8,1.539e-8,1.592e-11,5.379e-8
276.26,6.309e-8,1.539e-8,1.594e-11,6.309e-8
276.28,6.737e-8,1.538e-8,1.597e-11,6.737e-8
276.29,6.722e-8,1.538e-8,1.598e-11,6.722e-8
276.31,6.236e-8,1.537e-8,1.601e-11,6.236e-8
276.33,5.267e-8,1.537e-8,1.604e-11,5.267e-8
276.34,4.674e-8,1.537e-8,1.605e-11,4.674e-8
276.36,3.430e-8,1.536e-8,1.608e-11,3.430e-8
276.38,2.292e-8,1.536e-8,1.610e-11,2.292e-8
276.39,1.808e-8,1.535e-8,1.612e-11,1.808e-8
276.41,1.050e-8,1.535e-8,1.614e-11,1.050e-8
276.43,5.548e-9,1.534e-8,1.617e-11,5.548e-9
276.44,3.894e-9,1.534e-8,1.618e-11,3.894e-9
276.46,1.788e-9,1.534e-8,1.621e-11,1.788e-9
276.48,7.476e-10,1.533e-8,1.624e-11,7.476e-10
276.49,4.667e-10,1.533e-8,1.625e-11,4.667e-10
276.51,1.695e-10,1.532e-8,1.628e-11,1.695e-10
276.53,5.606e-11,1.532e-8,1.630e-11,5.606e-11
276.54,3.112e-11,1.532e-8,1.632e-11,3.112e-11
276.56,8.942e-12,1.531e-8,1.634e-11,8.942e-12
276.58,2.339e-12,1.531e-8,1.637e-11,2.339e-12
276.59,1.155e-12,1.530e-8,1.638e-11,1.155e-12
276.61,2.625e-13,1.530e-8,1.641e-11,2.625e-13
276.63,5.432e-14,1.529e-8,1.644e-11,5.432e-14
276.64,2.386e-14,1.529e-8,1.645e-11,2.386e-14
276.66,4.289e-15,1.528e-8,1.648e-11,4.289e-15
276.68,7.019e-16,1.528e-8,1.651e-11,7.019e-16
276.69,2.742e-16,1.528e-8,1.652e-11,2.742e-16
276.71,3.898e-17,1.527e-8,1.655e-11,3.898e-17
276.73,5.047e-18,1.527e-8,1.657e-11,5.047e-18
276.74,1.753e-18,1.526e-8,1.659e-11,1.753e-18
276.76,1.972e-19,1.526e-8,1.661e-11,1.972e-19
276.78,2.019e-20,1.525e-8,1.664e-11,2.019e-20
276.79,6.236e-21,1.525e-8,1.665e-11,6.236e-21
276.81,5.547e-22,1.525e-8,1.668e-11,5.547e-22
276.83,4.491e-23,1.524e-8,1.671e-11,4.491e-23
276.84,1.234e-23,1.524e-8,1.672e-11,1.234e-23
276.86,8.680e-25,1.523e-8,1.675e-11,8.680e-25
281.03,2.234e-11,1.416e-8,2.234e-11,6.750e-25
281.04,8.426e-11,1.416e-8,8.426e-11,6.745e-25
281.06,1.120e-9,1.415e-8,1.120e-9,6.736e-25
281.08,1.360e-8,1.415e-8,1.360e-8,6.727e-25
281.09,4.580e-8,1.414e-8,4.580e-8,6.722e-25
281.11,4.853e-7,1.414e-8,4.853e-7,6.713e-25
281.13,4.695e-6,1.413e-8,4.695e-6,6.704e-25
281.14,1.412e-5,1.413e-8,1.412e-5,6.699e-25
281.16,1.192e-4,1.413e-8,1.192e-4,6.690e-25
281.18,9.191e-4,1.412e-8,9.191e-4,6.680e-25
281.19,2.467e-3,1.412e-8,2.467e-3,6.676e-25
281.21,1.660e-2,1.411e-8,1.660e-2,6.667e-25
281.23,1.020e-1,1.411e-8,1.020e-1,6.657e-25
281.24,2.444e-1,1.411e-8,2.444e-1,6.653e-25
281.26,1.311e+0,1.410e-8,1.311e+0,6.643e-25
281.28,6.419e+0,1.410e-8,6.419e+0,6.634e-25
281.29,1.373e+1,1.409e-8,1.373e+1,6.630e-25
281.31,5.868e+1,1.409e-8,5.868e+1,6.620e-25
281.33,2.290e+2,1.408e-8,2.290e+2,6.611e-25
281.34,4.374e+2,1.408e-8,4.374e+2,6.606e-25
281.36,1.490e+3,1.407e-8,1.490e+3,6.597e-25
281.38,4.634e+3,1.407e-8,4.634e+3,6.588e-25
281.39,7.899e+3,1.407e-8,7.899e+3,6.583e-25
281.41,2.144e+4,1.406e-8,2.144e+4,6.574e-25
281.43,5.316e+4,1.406e-8,5.316e+4,6.565e-25
281.44,8.089e+4,1.405e-8,8.089e+4,6.560e-25
281.46,1.750e+5,1.405e-8,1.750e+5,6.551e-25
281.48,3.457e+5,1.404e-8,3.457e+5,6.542e-25
281.49,4.697e+5,1.404e-8,4.697e+5,6.537e-25
281.51,8.098e+5,1.404e-8,8.098e+5,6.528e-25
281.53,1.275e+6,1.403e-8,1.275e+6,6.518e-25
281.54,1.546e+6,1.403e-8,1.546e+6,6.514e-25
281.56,2.125e+6,1.402e-8,2.125e+6,6.505e-25
281.58,2.666e+6,1.402e-8,2.666e+6,6.495e-25
281.59,2.886e+6,1.402e-8,2.886e+6,6.491e-25
281.61,3.161e+6,1.401e-8,3.161e+6,6.481e-25
281.63,3.161e+6,1.400e-8,3.161e+6,6.472e-25
281.64,3.055e+6,1.400e-8,3.055e+6,6.468e-25
281.66,2.666e+6,1.400e-8,2.666e+6,6.458e-25
281.68,2.125e+6,1.399e-8,2.125e+6,6.449e-25
281.69,1.833e+6,1.399e-8,1.833e+6,6.444e-25
281.71,1.275e+6,1.398e-8,1.275e+6,6.435e-25
281.73,8.098e+5,1.398e-8,8.098e+5,6.426e-25
281.74,6.237e+5,1.398e-8,6.237e+5,6.421e-25
281.76,3.457e+5,1.397e-8,3.457e+5,6.412e-25
281.78,1.750e+5,1.397e-8,1.750e+5,6.403e-25
281.79,1.203e+5,1.396e-8,1.203e+5,6.398e-25
281.81,5.316e+4,1.396e-8,5.316e+4,6.389e-25
281.83,2.144e+4,1.395e-8,2.144e+4,6.380e-25
281.84,1.316e+4,1.395e-8,1.316e+4,6.375e-25
281.86,4.634e+3,1.395e-8,4.634e+3,6.366e-25
281.88,1.490e+3,1.394e-8,1.490e+3,6.356e-25
281.89,8.164e+2,1.394e-8,8.164e+2,6.352e-25
281.91,2.290e+2,1.393e-8,2.290e+2,6.343e-25
281.93,5.868e+1,1.393e-8,5.868e+1,6.333e-25
281.94,2.871e+1,1.393e-8,2.871e+1,6.329e-25
281.96,6.419e+0,1.392e-8,6.419e+0,6.319e-25
281.98,1.311e+0,1.391e-8,1.311e+0,6.310e-25
281.99,5.725e-1,1.391e-8,5.725e-1,6.306e-25
282.01,1.020e-1,1.391e-8,1.020e-1,6.296e-25
282.03,1.660e-2,1.390e-8,1.660e-2,6.287e-25
282.04,6.472e-3,1.390e-8,6.472e-3,6.282e-25
282.06,9.191e-4,1.389e-8,9.191e-4,6.273e-25
282.08,1.192e-4,1.389e-8,1.192e-4,6.264e-25
282.09,4.149e-5,1.389e-8,4.149e-5,6.259e-25
282.11,4.695e-6,1.388e-8,4.695e-6,6.250e-25
282.13,4.853e-7,1.388e-8,4.853e-7,6.241e-25
282.14,1.508e-7,1.387e-8,1.508e-7,6.236e-25
282.16,1.360e-8,1.387e-8,1.360e-8,6.227e-25
282.18,1.120e-9,1.386e-8,1.120e-9,6.218e-25
282.19,3.107e-10,1.386e-8,3.107e-10,6.213e-25
295.49,5.795e-27,1.044e-8,6.401e-11,5.795e-27
295.51,7.092e-26,1.043e-8,6.363e-11,7.092e-26
295.53,7.995e-25,1.043e-8,6.326e-11,7.995e-25
295.54,2.603e-24,1.042e-8,6.308e-11,2.603e-24
295.56,2.595e-23,1.042e-8,6.271e-11,2.595e-23
295.58,2.382e-22,1.041e-8,6.234e-11,2.382e-22
295.59,6.999e-22,1.041e-8,6.215e-11,6.999e-22
295.61,5.682e-21,1.041e-8,6.178e-11,5.682e-21
295.63,4.248e-20,1.040e-8,6.141e-11,4.248e-20
295.64,1.127e-19,1.040e-8,6.122e-11,1.127e-19
295.66,7.447e-19,1.039e-8,6.085e-11,7.447e-19
295.68,4.535e-18,1.039e-8,6.048e-11,4.535e-18
295.69,1.085e-17,1.038e-8,6.029e-11,1.085e-17
295.71,5.843e-17,1.038e-8,5.992e-11,5.843e-17
295.73,2.898e-16,1.037e-8,5.955e-11,2.898e-16
295.74,6.257e-16,1.037e-8,5.937e-11,6.257e-16
295.76,2.744e-15,1.037e-8,5.900e-11,2.744e-15
295.78,1.108e-14,1.036e-8,5.863e-11,1.108e-14
295.79,2.160e-14,1.036e-8,5.844e-11,2.160e-14
295.81,7.712e-14,1.035e-8,5.807e-11,7.712e-14
295.83,2.537e-13,1.035e-8,5.770e-11,2.537e-13
295.84,4.461e-13,1.035e-8,5.751e-11,4.461e-13
295.86,1.297e-12,1.034e-8,5.714e-11,1.297e-12
295.88,3.476e-12,1.034e-8,5.677e-11,3.476e-12
295.89,5.516e-12,1.033e-8,5.658e-11,5.516e-12
295.91,1.307e-11,1.033e-8,5.621e-11,1.307e-11
295.93,2.850e-11,1.032e-8,5.584e-11,2.850e-11
295.94,4.083e-11,1.032e-8,5.566e-11,4.083e-11
295.96,7.875e-11,1.032e-8,5.529e-11,7.875e-11
295.98,1.399e-10,1.031e-8,5.492e-11,1.399e-10
295.99,1.809e-10,1.031e-8,5.473e-11,1.809e-10
296.01,2.841e-10,1.030e-8,5.436e-11,2.841e-10
296.03,4.111e-10,1.030e-8,5.399e-11,4.111e-10
296.04,4.796e-10,1.029e-8,5.380e-11,4.796e-10
296.06,6.135e-10,1.029e-8,5.343e-11,6.135e-10
296.08,7.230e-10,1.028e-8,5.306e-11,7.230e-10
296.09,7.611e-10,1.028e-8,5.287e-11,7.611e-10
296.11,7.930e-10,1.028e-8,5.250e-11,7.930e-10
296.13,7.611e-10,1.027e-8,5.213e-11,7.611e-10
296.14,7.230e-10,1.027e-8,5.195e-11,7.230e-10
296.16,6.135e-10,1.026e-8,5.158e-11,6.135e-10
296.18,4.796e-10,1.026e-8,5.121e-11,4.796e-10
296.19,4.111e-10,1.026e-8,5.102e-11,4.111e-10
296.21,2.841e-10,1.025e-8,5.065e-11,2.841e-10
296.23,1.809e-10,1.025e-8,5.028e-11,1.809e-10
296.24,1.399e-10,1.024e-8,5.009e-11,1.399e-10
296.26,7.875e-11,1.024e-8,4.972e-11,7.875e-11
296.28,4.083e-11,1.023e-8,4.935e-11,4.083e-11
296.29,2.850e-11,1.023e-8,4.916e-11,2.850e-11
296.31,1.307e-11,1.023e-8,4.879e-11,1.307e-11
296.33,5.516e-12,1.022e-8,4.842e-11,5.516e-12
296.34,3.476e-12,1.022e-8,4.824e-11,3.476e-12
296.36,1.297e-12,1.021e-8,4.787e-11,1.297e-12
296.38,4.461e-13,1.021e-8,4.750e-11,4.461e-13
296.39,2.537e-13,1.020e-8,4.731e-11,2.537e-13
296.41,7.712e-14,1.020e-8,4.694e-11,7.712e-14
296.43,2.160e-14,1.019e-8,4.657e-11,2.160e-14
296.44,1.108e-14,1.019e-8,4.638e-11,1.108e-14
296.46,2.744e-15,1.019e-8,4.601e-11,2.744e-15
296.48,6.257e-16,1.018e-8,4.564e-11,6.257e-16
296.49,2.898e-16,1.018e-8,4.545e-11,2.898e-16
296.51,5.843e-17,1.017e-8,4.508e-11,5.843e-17
296.53,1.085e-17,1.017e-8,4.471e-11,1.085e-17
296.54,4.535e-18,1.017e-8,4.453e-11,4.535e-18
296.56,7.447e-19,1.016e-8,4.416e-11,7.447e-19
296.58,1.127e-19,1.016e-8,4.379e-11,1.127e-19
296.59,4.248e-20,1.015e-8,4.360e-11,4.248e-20
296.61,5.682e-21,1.015e-8,4.323e-11,5.682e-21
296.63,6.999e-22,1.014e-8,4.286e-11,6.999e-22
296.64,2.382e-22,1.014e-8,4.267e-11,2.382e-22
296.66,2.595e-23,1.014e-8,4.230e-11,2.595e-23
296.68,2.603e-24,1.013e-8,4.193e-11,2.603e-24
296.69,7.995e-25,1.013e-8,4.174e-11,7.995e-25
296.71,7.092e-26,1.012e-8,4.137e-11,7.092e-26
298.94,6.042e-15,9.548e-9,6.042e-15,6.411e-26
298.96,6.709e-14,9.543e-9,6.709e-14,6.404e-26
298.97,2.169e-13,9.540e-9,2.169e-13,6.401e-26
298.99,2.135e-12,9.535e-9,2.135e-12,6.395e-26
299.01,1.940e-11,9.530e-9,1.940e-11,6.389e-26
299.02,5.673e-11,9.528e-9,5.673e-11,6.386e-26
299.04,4.569e-10,9.522e-9,4.569e-10,6.380e-26
299.06,3.396e-9,9.517e-9,3.396e-9,6.374e-26
299.07,8.986e-9,9.515e-9,8.986e-9,6.371e-26
299.09,5.922e-8,9.510e-9,5.922e-8,6.365e-26
299.11,3.602e-7,9.504e-9,3.602e-7,6.359e-26
299.12,8.620e-7,9.502e-9,8.620e-7,6.356e-26
299.14,4.648e-6,9.497e-9,4.648e-6,6.349e-26
299.16,2.313e-5,9.491e-9,2.313e-5,6.343e-26
299.17,5.008e-5,9.489e-9,5.008e-5,6.340e-26
299.19,2.210e-4,9.484e-9,2.210e-4,6.334e-26
299.21,8.998e-4,9.479e-9,8.998e-4,6.328e-26
299.22,1.762e-3,9.476e-9,1.762e-3,6.325e-26
299.24,6.361e-3,9.471e-9,6.361e-3,6.319e-26
299.26,2.120e-2,9.466e-9,2.120e-2,6.313e-26
299.27,3.755e-2,9.463e-9,3.755e-2,6.310e-26
