Wavelength (nm),Sum(calc),Al I (7.3e-1),Al II (2.7e-1),Al III (1.4e-7)
247.58,2.371e+4,2.739e-8,2.371e+4,6.921e-25
247.60,1.666e+4,2.738e-8,1.666e+4,6.892e-25
247.61,1.337e+4,2.738e-8,1.337e+4,6.878e-25
247.63,7.878e+3,2.738e-8,7.878e+3,6.849e-25
247.65,4.128e+3,2.738e-8,4.128e+3,6.820e-25
247.66,2.859e+3,2.738e-8,2.859e+3,6.805e-25
247.68,1.256e+3,2.738e-8,1.256e+3,6.776e-25
247.70,4.905e+2,2.738e-8,4.905e+2,6.747e-25
247.71,2.933e+2,2.738e-8,2.933e+2,6.733e-25
247.73,9.606e+1,2.738e-8,9.606e+1,6.704e-25
247.75,2.797e+1,2.738e-8,2.797e+1,6.675e-25
247.76,1.444e+1,2.738e-8,1.444e+1,6.661e-25
247.78,3.525e+0,2.737e-8,3.525e+0,6.632e-25
247.80,7.650e-1,2.737e-8,7.650e-1,6.603e-25
247.81,3.410e-1,2.737e-8,3.410e-1,6.588e-25
247.83,6.206e-2,2.737e-8,6.206e-2,6.559e-25
247.85,1.004e-2,2.737e-8,1.004e-2,6.530e-25
247.86,3.864e-3,2.737e-8,3.864e-3,6.516e-25
247.88,5.241e-4,2.737e-8,5.241e-4,6.487e-25
247.90,6.321e-5,2.737e-8,6.321e-5,6.458e-25
247.91,2.101e-5,2.737e-8,2.101e-5,6.444e-25
247.93,2.124e-6,2.737e-8,2.124e-6,6.415e-25
247.95,1.909e-7,2.736e-8,1.909e-7,6.386e-25
247.96,5.478e-8,2.736e-8,5.478e-8,6.371e-25
247.98,4.129e-9,2.736e-8,4.129e-9,6.342e-25
248.00,2.767e-10,2.736e-8,2.767e-10,6.313e-25
248.01,6.854e-11,2.736e-8,6.854e-11,6.299e-25
248.03,3.851e-12,2.736e-8,3.851e-12,6.270e-25
248.05,1.924e-13,2.736e-8,1.924e-13,6.241e-25
251.91,6.561e-26,2.714e-8,9.963e-14,6.561e-26
251.93,1.238e-24,2.714e-8,9.915e-14,1.238e-24
251.95,2.087e-23,2.714e-8,9.867e-14,2.087e-23
251.96,8.211e-23,2.714e-8,9.843e-14,8.211e-23
251.98,1.168e-21,2.714e-8,9.795e-14,1.168e-21
252.00,1.484e-20,2.714e-8,9.747e-14,1.484e-20
252.01,5.072e-20,2.714e-8,9.723e-14,5.072e-20
252.03,5.440e-19,2.713e-8,9.675e-14,5.440e-19
252.05,5.212e-18,2.713e-8,9.627e-14,5.212e-18
252.06,1.546e-17,2.713e-8,9.603e-14,1.546e-17
252.08,1.250e-16,2.713e-8,9.555e-14,1.250e-16
252.10,9.031e-16,2.713e-8,9.507e-14,9.031e-16
252.11,2.327e-15,2.713e-8,9.483e-14,2.327e-15
252.13,1.085e-13,2.713e-8,9.435e-14,1.419e-14
252.15,1.752e-12,2.713e-8,1.675e-12,7.725e-14
252.16,6.935e-12,2.713e-8,6.763e-12,1.728e-13
252.18,1.021e-10,2.713e-8,1.013e-10,7.945e-13
252.20,1.360e-9,2.712e-8,1.357e-9,3.263e-12
252.21,4.765e-9,2.712e-8,4.759e-9,6.338e-12
252.23,5.382e-8,2.712e-8,5.379e-8,2.198e-11
252.25,5.433e-7,2.712e-8,5.432e-7,6.811e-11
252.26,1.655e-6,2.712e-8,1.655e-6,1.149e-10
252.28,1.411e-5,2.712e-8,1.411e-5,3.010e-10
252.30,1.075e-4,2.712e-8,1.075e-4,7.047e-10
252.31,2.843e-4,2.712e-8,2.843e-4,1.034e-9
252.33,1.828e-3,2.712e-8,1.828e-3,2.051e-9
252.35,1.050e-2,2.712e-8,1.050e-2,3.646e-9
252.36,2.413e-2,2.712e-8,2.413e-2,4.670e-9
252.38,1.171e-1,2.711e-8,1.171e-1,7.076e-9
252.40,5.073e-1,2.711e-8,5.073e-1,9.679e-9
252.41,1.012e+0,2.711e-8,1.012e+0,1.091e-8
252.43,3.704e+0,2.711e-8,3.704e+0,1.293e-8
252.45,1.211e+1,2.711e-8,1.211e+1,1.405e-8
252.46,2.098e+1,2.711e-8,2.098e+1,1.422e-8
252.48,5.791e+1,2.711e-8,5.791e+1,1.379e-8
252.50,1.428e+2,2.711e-8,1.428e+2,1.252e-8
252.51,2.149e+2,2.711e-8,2.149e+2,1.165e-8
252.53,4.474e+2,2.711e-8,4.474e+2,9.628e-9
252.55,8.319e+2,2.711e-8,8.319e+2,7.449e-9
252.56,1.088e+3,2.710e-8,1.088e+3,6.380e-9
252.58,1.708e+3,2.710e-8,1.708e+3,4.412e-9
252.60,2.395e+3,2.710e-8,2.395e+3,2.800e-9
252.61,2.719e+3,2.710e-8,2.719e+3,2.155e-9
252.63,3.221e+3,2.710e-8,3.221e+3,1.187e-9
252.65,3.408e+3,2.710e-8,3.408e+3,5.902e-10
252.66,3.360e+3,2.710e-8,3.360e+3,4.002e-10
252.68,3.001e+3,2.710e-8,3.001e+3,1.697e-10
252.70,2.395e+3,2.710e-8,2.395e+3,6.455e-11
252.71,2.051e+3,2.710e-8,2.051e+3,3.820e-11
252.73,1.382e+3,2.709e-8,1.382e+3,1.231e-11
252.75,8.319e+2,2.709e-8,8.319e+2,3.546e-12
252.76,6.187e+2,2.709e-8,6.187e+2,1.825e-12
252.78,3.145e+2,2.709e-8,3.145e+2,4.445e-13
252.80,1.428e+2,2.709e-8,1.428e+2,9.672e-14
252.81,9.222e+1,2.709e-8,9.222e+1,4.326e-14
252.83,3.536e+1,2.709e-8,3.536e+1,7.950e-15
252.85,1.211e+1,2.709e-8,1.211e+1,1.305e-15
252.86,6.792e+0,2.709e-8,6.792e+0,5.070e-16
252.88,1.964e+0,2.709e-8,1.964e+0,7.027e-17
252.90,5.073e-1,2.709e-8,5.073e-1,8.702e-18
252.91,2.472e-1,2.708e-8,2.472e-1,2.935e-18
252.93,5.391e-2,2.708e-8,5.391e-2,3.068e-19
252.95,1.050e-2,2.708e-8,1.050e-2,2.865e-20
252.96,4.445e-3,2.708e-8,4.445e-3,8.392e-21
252.98,7.312e-4,2.708e-8,7.312e-4,6.616e-22
253.00,1.075e-4,2.708e-8,1.075e-4,4.658e-23
253.01,3.949e-5,2.708e-8,3.949e-5,1.185e-23
253.03,4.900e-6,2.708e-8,4.900e-6,7.044e-25
253.05,5.432e-7,2.708e-8,5.432e-7,3.740e-26
253.06,1.734e-7,2.708e-8,1.734e-7,4.176e-26
253.08,1.623e-8,2.708e-8,1.623e-8,5.049e-26
253.10,1.357e-9,2.707e-8,1.357e-9,5.921e-26
253.11,3.761e-10,2.707e-8,3.761e-10,6.358e-26
253.13,2.655e-11,2.707e-8,2.655e-11,7.230e-26
253.15,1.675e-12,2.707e-8,1.675e-12,8.103e-26
253.16,4.031e-13,2.707e-8,4.031e-13,8.539e-26
253.18,2.147e-14,2.707e-8,2.147e-14,9.411e-26
256.26,2.690e-8,2.690e-8,6.291e-12,1.438e-24
256.28,4.855e-7,4.855e-7,6.332e-12,1.446e-24
256.30,7.859e-6,7.859e-6,6.373e-12,1.455e-24
256.31,3.035e-5,3.035e-5,6.393e-12,1.460e-24
256.33,4.170e-4,4.170e-4,6.434e-12,1.468e-24
256.35,5.137e-3,5.137e-3,6.474e-12,1.477e-24
256.36,1.731e-2,1.731e-2,6.495e-12,1.481e-24
256.38,1.810e-1,1.810e-1,6.535e-12,1.490e-24
256.40,1.697e+0,1.697e+0,6.576e-12,1.499e-24
256.41,4.989e+0,4.989e+0,6.596e-12,1.503e-24
256.43,3.971e+1,3.971e+1,6.637e-12,1.512e-24
256.45,2.834e+2,2.834e+2,6.678e-12,1.521e-24
256.46,7.268e+2,7.268e+2,6.698e-12,1.525e-24
256.48,4.403e+3,4.403e+3,6.739e-12,1.534e-24
256.50,2.392e+4,2.392e+4,6.780e-12,1.542e-24
256.51,5.351e+4,5.351e+4,6.800e-12,1.547e-24
256.53,2.468e+5,2.468e+5,6.841e-12,1.556e-24
256.55,1.020e+6,1.020e+6,6.881e-12,1.564e-24
256.56,1.991e+6,1.991e+6,6.902e-12,1.569e-24
256.58,6.989e+6,6.989e+6,6.942e-12,1.577e-24
256.60,2.199e+7,2.199e+7,6.983e-12,1.586e-24
256.61,3.745e+7,3.745e+7,7.004e-12,1.590e-24
256.63,1.000e+8,1.000e+8,7.044e-12,1.599e-24
256.65,2.396e+8,2.396e+8,7.085e-12,1.608e-24
256.66,3.560e+8,3.560e+8,7.105e-12,1.612e-24
256.68,7.238e+8,7.238e+8,7.146e-12,1.621e-24
256.70,1.320e+9,1.320e+9,7.187e-12,1.630e-24
256.71,1.710e+9,1.710e+9,7.207e-12,1.634e-24
256.73,2.647e+9,2.647e+9,7.248e-12,1.643e-24
256.75,3.672e+9,3.672e+9,7.289e-12,1.652e-24
256.76,4.152e+9,4.152e+9,7.309e-12,1.656e-24
256.78,4.891e+9,4.891e+9,7.350e-12,1.665e-24
256.80,5.166e+9,5.166e+9,7.390e-12,1.673e-24
256.81,5.096e+9,5.096e+9,7.411e-12,1.678e-24
256.83,4.569e+9,4.569e+9,7.451e-12,1.686e-24
256.85,3.672e+9,3.672e+9,7.492e-12,1.695e-24
256.86,3.160e+9,3.160e+9,7.512e-12,1.700e-24
256.88,2.157e+9,2.157e+9,7.553e-12,1.708e-24
256.90,1.320e+9,1.320e+9,7.594e-12,1.717e-24
256.91,9.907e+8,9.907e+8,7.614e-12,1.721e-24
256.93,5.146e+8,5.146e+8,7.655e-12,1.730e-24
256.95,2.396e+8,2.396e+8,7.696e-12,1.739e-24
256.96,1.570e+8,1.570e+8,7.716e-12,1.743e-24
256.98,6.205e+7,6.205e+7,7.757e-12,1.752e-24
257.00,2.199e+7,2.199e+7,7.797e-12,1.761e-24
257.01,1.257e+7,1.257e+7,7.818e-12,1.765e-24
257.03,3.782e+6,3.782e+6,7.858e-12,1.774e-24
257.05,1.020e+6,1.020e+6,7.899e-12,1.782e-24
257.06,5.086e+5,5.086e+5,7.920e-12,1.787e-24
257.08,1.165e+5,1.165e+5,7.960e-12,1.796e-24
257.10,2.392e+4,2.392e+4,8.001e-12,1.804e-24
257.11,1.041e+4,1.041e+4,8.021e-12,1.809e-24
257.13,1.858e+3,1.858e+3,8.062e-12,1.817e-24
257.15,6.166e+2,6.166e+2,8.103e-12,1.826e-24
257.16,9.812e+2,9.812e+2,8.123e-12,1.830e-24
257.18,5.553e+3,5.553e+3,8.164e-12,1.839e-24
257.20,3.151e+4,3.151e+4,8.205e-12,1.848e-24
257.21,7.215e+4,7.215e+4,8.225e-12,1.852e-24
257.23,3.489e+5,3.489e+5,8.266e-12,1.861e-24
257.25,1.514e+6,1.514e+6,8.306e-12,1.870e-24
257.26,3.027e+6,3.027e+6,8.327e-12,1.874e-24
257.28,1.117e+7,1.117e+7,8.367e-12,1.883e-24
257.30,3.696e+7,3.696e+7,8.408e-12,1.891e-24
257.31,6.457e+7,6.457e+7,8.428e-12,1.896e-24
257.33,1.817e+8,1.817e+8,8.469e-12,1.905e-24
257.34,2.928e+8,2.928e+8,8.490e-12,1.909e-24
257.36,7.009e+8,7.009e+8,8.530e-12,1.918e-24
257.38,1.506e+9,1.506e+9,8.571e-12,1.926e-24
257.39,2.121e+9,2.121e+9,8.591e-12,1.931e-24
257.41,3.878e+9,3.878e+9,8.632e-12,1.939e-24
257.43,6.367e+9,6.367e+9,8.673e-12,1.948e-24
257.44,7.837e+9,7.837e+9,8.693e-12,1.953e-24
257.46,1.096e+10,1.096e+10,8.734e-12,1.961e-24
257.48,1.376e+10,1.376e+10,8.775e-12,1.970e-24
257.49,1.482e+10,1.482e+10,8.795e-12,1.974e-24
257.51,1.586e+10,1.586e+10,8.836e-12,1.983e-24
257.53,1.526e+10,1.526e+10,8.876e-12,1.992e-24
257.54,1.438e+10,1.438e+10,8.897e-12,1.996e-24
257.56,1.180e+10,1.180e+10,8.937e-12,2.005e-24
257.58,8.714e+9,8.714e+9,8.978e-12,2.014e-24
257.59,7.198e+9,7.198e+9,8.998e-12,2.018e-24
257.61,4.540e+9,4.540e+9,9.039e-12,2.027e-24
257.63,2.579e+9,2.579e+9,9.080e-12,2.035e-24
257.64,1.869e+9,1.869e+9,9.100e-12,2.040e-24
257.66,9.083e+8,9.083e+8,9.141e-12,2.049e-24
257.68,3.979e+8,3.979e+8,9.182e-12,2.057e-24
257.69,2.534e+8,2.534e+8,9.202e-12,2.062e-24
257.71,9.509e+7,9.509e+7,9.243e-12,2.070e-24
257.73,3.221e+7,3.221e+7,9.283e-12,2.079e-24
257.74,1.804e+7,1.804e+7,9.304e-12,2.083e-24
257.76,5.241e+6,5.241e+6,9.344e-12,2.092e-24
257.78,1.375e+6,1.375e+6,9.385e-12,2.101e-24
257.79,6.777e+5,6.777e+5,9.406e-12,2.105e-24
257.81,1.526e+5,1.526e+5,9.446e-12,2.114e-24
257.83,3.102e+4,3.102e+4,9.487e-12,2.123e-24
257.84,1.346e+4,1.346e+4,9.507e-12,2.127e-24
257.86,2.349e+3,2.349e+3,9.548e-12,2.136e-24
257.88,3.699e+2,3.699e+2,9.589e-12,2.145e-24
257.89,1.412e+2,1.412e+2,9.609e-12,2.149e-24
257.91,1.907e+1,1.907e+1,9.650e-12,2.158e-24
257.93,2.321e+0,2.321e+0,9.691e-12,2.166e-24
257.94,7.792e-1,7.792e-1,9.711e-12,2.171e-24
257.96,8.121e-2,8.121e-2,9.752e-12,2.179e-24
257.98,7.626e-3,7.626e-3,9.792e-12,2.188e-24
257.99,2.247e-3,2.247e-3,9.813e-12,2.192e-24
258.01,1.803e-4,1.803e-4,9.853e-12,2.201e-24
258.03,1.303e-5,1.303e-5,9.894e-12,2.210e-24
258.04,3.366e-6,3.366e-6,9.914e-12,2.214e-24
258.06,1.862e-7,1.862e-7,9.955e-12,2.223e-24
262.61,1.922e-11,6.405e-8,1.922e-11,4.208e-24
262.63,3.022e-10,6.351e-8,3.022e-10,4.217e-24
262.64,1.152e-9,6.325e-8,1.152e-9,4.221e-24
262.66,1.550e-8,6.271e-8,1.550e-8,4.230e-24
262.68,1.880e-7,6.217e-8,1.880e-7,4.239e-24
262.69,6.296e-7,6.190e-8,6.296e-7,4.243e-24
262.71,6.532e-6,6.137e-8,6.532e-6,4.252e-24
262.73,6.107e-5,6.083e-8,6.107e-5,4.260e-24
262.74,1.796e-4,6.056e-8,1.796e-4,4.265e-24
262.76,1.437e-3,6.002e-8,1.437e-3,4.273e-24
262.78,1.036e-2,5.949e-8,1.036e-2,4.282e-24
262.79,2.675e-2,5.922e-8,2.675e-2,4.287e-24
262.81,1.650e-1,5.868e-8,1.650e-1,4.295e-24
262.83,9.174e-1,5.815e-8,9.174e-1,4.304e-24
262.84,2.080e+0,5.788e-8,2.080e+0,4.308e-24
262.86,9.896e+0,5.734e-8,9.896e+0,4.317e-24
262.88,4.243e+1,5.680e-8,4.243e+1,4.326e-24
262.89,8.448e+1,5.653e-8,8.448e+1,4.330e-24
262.91,3.099e+2,5.600e-8,3.099e+2,4.339e-24
262.93,1.024e+3,5.546e-8,1.024e+3,4.348e-24
262.94,1.791e+3,5.519e-8,1.791e+3,4.352e-24
262.96,5.066e+3,5.466e-8,5.066e+3,4.361e-24
262.98,1.291e+4,5.412e-8,1.291e+4,4.369e-24
262.99,1.983e+4,5.385e-8,1.983e+4,4.374e-24
263.01,4.325e+4,5.331e-8,4.325e+4,4.382e-24
263.03,8.502e+4,5.278e-8,8.502e+4,4.391e-24
263.04,1.146e+5,5.251e-8,1.146e+5,4.396e-24
263.06,1.928e+5,5.197e-8,1.928e+5,4.404e-24
263.08,2.922e+5,5.143e-8,2.922e+5,4.413e-24
263.09,3.460e+5,5.117e-8,3.460e+5,4.417e-24
263.11,4.487e+5,5.063e-8,4.487e+5,4.426e-24
263.13,5.244e+5,5.009e-8,5.244e+5,4.435e-24
263.14,5.453e+5,4.982e-8,5.453e+5,4.439e-24
263.16,5.453e+5,4.929e-8,5.453e+5,4.448e-24
263.18,4.914e+5,4.875e-8,4.914e+5,4.457e-24
263.19,4.487e+5,4.848e-8,4.487e+5,4.461e-24
263.21,3.460e+5,4.794e-8,3.460e+5,4.470e-24
263.23,2.405e+5,4.741e-8,2.405e+5,4.478e-24
263.24,1.928e+5,4.714e-8,1.928e+5,4.483e-24
263.26,1.146e+5,4.660e-8,1.146e+5,4.492e-24
263.28,6.143e+4,4.606e-8,6.143e+4,4.500e-24
263.29,4.325e+4,4.580e-8,4.325e+4,4.505e-24
263.31,1.983e+4,4.526e-8,1.983e+4,4.513e-24
263.33,8.195e+3,4.472e-8,8.195e+3,4.522e-24
263.34,5.066e+3,4.445e-8,5.066e+3,4.526e-24
263.36,1.791e+3,4.392e-8,1.791e+3,4.535e-24
263.38,5.708e+2,4.338e-8,5.708e+2,4.544e-24
263.39,3.099e+2,4.311e-8,3.099e+2,4.548e-24
263.41,8.448e+1,4.257e-8,8.448e+1,4.557e-24
263.43,2.076e+1,4.204e-8,2.076e+1,4.566e-24
263.44,9.909e+0,4.177e-8,9.909e+0,4.570e-24
263.46,2.150e+0,4.123e-8,2.150e+0,4.579e-24
263.48,7.219e-1,4.069e-8,7.219e-1,4.588e-24
263.49,8.506e-1,4.043e-8,8.506e-1,4.592e-24
263.51,2.805e+0,3.989e-8,2.805e+0,4.601e-24
263.53,1.016e+1,3.935e-8,1.016e+1,4.609e-24
263.54,1.869e+1,3.908e-8,1.869e+1,4.614e-24
263.56,5.861e+1,3.855e-8,5.861e+1,4.622e-24
263.58,1.660e+2,3.801e-8,1.660e+2,4.631e-24
263.59,2.690e+2,3.774e-8,2.690e+2,4.636e-24
263.61,6.550e+2,3.720e-8,6.550e+2,4.644e-24
263.63,1.443e+3,3.667e-8,1.443e+3,4.653e-24
263.64,2.065e+3,3.640e-8,2.065e+3,4.657e-24
263.66,3.929e+3,3.586e-8,3.929e+3,4.666e-24
263.68,6.796e+3,3.533e-8,6.796e+3,4.675e-24
263.69,8.631e+3,3.506e-8,8.631e+3,4.679e-24
263.71,1.301e+4,3.452e-8,1.301e+4,4.688e-24
263.73,1.799e+4,3.398e-8,1.799e+4,4.697e-24
263.74,2.051e+4,3.371e-8,2.051e+4,4.701e-24
263.76,2.512e+4,3.318e-8,2.512e+4,4.710e-24
263.78,2.858e+4,3.264e-8,2.858e+4,4.718e-24
263.79,2.969e+4,3.237e-8,2.969e+4,4.723e-24
263.81,3.051e+4,3.184e-8,3.051e+4,4.731e-24
263.83,2.940e+4,3.130e-8,2.940e+4,4.740e-24
263.84,2.819e+4,3.103e-8,2.819e+4,4.745e-24
263.86,2.471e+4,3.049e-8,2.471e+4,4.753e-24
263.88,2.027e+4,2.996e-8,2.027e+4,4.762e-24
263.89,1.789e+4,2.969e-8,1.789e+4,4.766e-24
263.91,1.319e+4,2.915e-8,1.319e+4,4.775e-24
263.93,9.000e+3,2.861e-8,9.000e+3,4.784e-24
263.94,7.213e+3,2.835e-8,7.213e+3,4.788e-24
263.96,4.351e+3,2.781e-8,4.351e+3,4.797e-24
263.98,2.405e+3,2.727e-8,2.405e+3,4.806e-24
263.99,1.729e+3,2.700e-8,1.729e+3,4.810e-24
264.01,8.345e+2,2.647e-8,8.345e+2,4.819e-24
264.03,3.668e+2,2.593e-8,3.668e+2,4.827e-24
264.04,2.346e+2,2.566e-8,2.346e+2,4.832e-24
264.06,8.935e+1,2.512e-8,8.935e+1,4.841e-24
264.08,3.087e+1,2.459e-8,3.087e+1,4.849e-24
264.09,1.749e+1,2.432e-8,1.749e+1,4.854e-24
264.11,5.212e+0,2.378e-8,5.212e+0,4.862e-24
264.13,1.406e+0,2.324e-8,1.406e+0,4.871e-24
264.14,7.034e-1,2.298e-8,7.034e-1,4.875e-24
264.16,1.632e-1,2.244e-8,1.632e-1,4.884e-24
264.18,3.424e-2,2.190e-8,3.424e-2,4.893e-24
264.19,1.510e-2,2.163e-8,1.510e-2,4.897e-24
264.21,2.719e-3,2.110e-8,2.719e-3,4.906e-24
264.23,4.423e-4,2.056e-8,4.423e-4,4.915e-24
264.24,1.717e-4,2.029e-8,1.717e-4,4.919e-24
264.26,2.395e-5,1.975e-8,2.395e-5,4.928e-24
264.28,3.016e-6,1.922e-8,3.016e-6,4.937e-24
264.29,1.030e-6,1.895e-8,1.030e-6,4.941e-24
264.31,1.112e-7,1.841e-8,1.112e-7,4.950e-24
264.33,1.083e-8,1.787e-8,1.083e-8,4.958e-24
264.34,3.251e-9,1.761e-8,3.251e-9,4.963e-24
264.36,2.713e-10,1.707e-8,2.713e-10,4.971e-24
264.38,2.042e-11,1.653e-8,2.042e-11,4.980e-24
264.39,5.361e-12,1.626e-8,5.361e-12,4.985e-24
264.41,3.460e-13,1.573e-8,3.460e-13,4.993e-24
264.69,8.210e-9,8.210e-9,1.252e-12,5.115e-24
264.71,1.369e-7,1.369e-7,1.317e-12,5.124e-24
264.73,2.062e-6,2.062e-6,1.382e-12,5.133e-24
264.74,7.701e-6,7.701e-6,1.414e-12,5.137e-24
264.76,9.946e-5,9.946e-5,1.479e-12,5.146e-24
264.78,1.160e-3,1.160e-3,1.543e-12,5.155e-24
264.79,3.810e-3,3.810e-3,1.576e-12,5.159e-24
264.81,3.810e-2,3.810e-2,1.641e-12,5.168e-24
264.83,3.440e-1,3.440e-1,1.705e-12,5.176e-24
264.84,9.945e-1,9.945e-1,1.738e-12,5.181e-24
264.86,7.700e+0,7.700e+0,1.802e-12,5.190e-24
264.88,5.382e+1,5.382e+1,1.867e-12,5.198e-24
264.89,1.369e+2,1.369e+2,1.899e-12,5.203e-24
264.91,8.208e+2,8.208e+2,1.964e-12,5.211e-24
264.93,4.442e+3,4.442e+3,2.029e-12,5.220e-24
264.94,9.944e+3,9.944e+3,2.061e-12,5.224e-24
264.96,4.616e+4,4.616e+4,2.126e-12,5.233e-24
264.98,1.934e+5,1.934e+5,2.191e-12,5.242e-24
264.99,3.810e+5,3.810e+5,2.223e-12,5.246e-24
265.01,1.369e+6,1.369e+6,2.288e-12,5.255e-24
265.03,4.442e+6,4.442e+6,2.352e-12,5.264e-24
265.04,7.699e+6,7.699e+6,2.385e-12,5.268e-24
265.06,2.142e+7,2.142e+7,2.450e-12,5.277e-24
265.08,5.381e+7,5.381e+7,2.514e-12,5.286e-24
265.09,8.208e+7,8.208e+7,2.547e-12,5.290e-24
265.11,1.768e+8,1.768e+8,2.611e-12,5.299e-24
265.13,3.439e+8,3.439e+8,2.676e-12,5.307e-24
265.14,4.615e+8,4.615e+8,2.708e-12,5.312e-24
265.16,7.699e+8,7.699e+8,2.773e-12,5.320e-24
265.18,1.159e+9,1.159e+9,2.838e-12,5.329e-24
265.19,1.369e+9,1.369e+9,2.870e-12,5.334e-24
265.21,1.768e+9,1.768e+9,2.935e-12,5.342e-24
265.23,2.062e+9,2.062e+9,3.000e-12,5.351e-24
265.24,2.142e+9,2.142e+9,3.032e-12,5.355e-24
265.26,2.142e+9,2.142e+9,3.097e-12,5.364e-24
265.28,1.934e+9,1.934e+9,3.162e-12,5.373e-24
265.29,1.768e+9,1.768e+9,3.194e-12,5.377e-24
265.31,1.369e+9,1.369e+9,3.259e-12,5.386e-24
265.33,9.569e+8,9.569e+8,3.323e-12,5.395e-24
265.34,7.699e+8,7.699e+8,3.356e-12,5.399e-24
265.36,4.615e+8,4.615e+8,3.420e-12,5.408e-24
265.38,2.498e+8,2.498e+8,3.485e-12,5.416e-24
265.39,1.768e+8,1.768e+8,3.518e-12,5.421e-24
265.41,8.208e+7,8.208e+7,3.582e-12,5.429e-24
265.43,3.439e+7,3.439e+7,3.647e-12,5.438e-24
265.44,2.142e+7,2.142e+7,3.679e-12,5.443e-24
265.46,7.699e+6,7.699e+6,3.744e-12,5.451e-24
265.48,2.498e+6,2.498e+6,3.809e-12,5.460e-24
265.49,1.369e+6,1.369e+6,3.841e-12,5.464e-24
265.51,3.810e+5,3.810e+5,3.906e-12,5.473e-24
265.53,9.570e+4,9.570e+4,3.971e-12,5.482e-24
265.54,4.616e+4,4.616e+4,4.003e-12,5.486e-24
265.56,9.944e+3,9.944e+3,4.068e-12,5.495e-24
265.58,1.934e+3,1.934e+3,4.132e-12,5.504e-24
265.59,8.209e+2,8.209e+2,4.165e-12,5.508e-24
265.61,1.372e+2,1.372e+2,4.230e-12,5.517e-24
265.63,2.287e+1,2.287e+1,4.294e-12,5.525e-24
265.64,1.399e+1,1.399e+1,4.327e-12,5.530e-24
265.66,4.674e+1,4.674e+1,4.391e-12,5.539e-24
265.68,3.005e+2,3.005e+2,4.456e-12,5.547e-24
265.69,7.410e+2,7.410e+2,4.488e-12,5.552e-24
265.71,4.177e+3,4.177e+3,4.553e-12,5.560e-24
265.73,2.127e+4,2.127e+4,4.618e-12,5.569e-24
265.74,4.620e+4,4.620e+4,4.650e-12,5.573e-24
265.76,2.019e+5,2.019e+5,4.715e-12,5.582e-24
265.78,7.973e+5,7.973e+5,4.780e-12,5.591e-24
265.79,1.525e+6,1.525e+6,4.812e-12,5.595e-24
265.81,5.170e+6,5.170e+6,4.877e-12,5.604e-24
265.83,1.583e+7,1.583e+7,4.941e-12,5.613e-24
265.84,2.666e+7,2.666e+7,4.974e-12,5.617e-24
265.86,7.008e+7,7.008e+7,5.039e-12,5.626e-24
265.88,1.664e+8,1.664e+8,5.103e-12,5.635e-24
265.89,2.468e+8,2.468e+8,5.136e-12,5.639e-24
265.91,5.030e+8,5.030e+8,5.200e-12,5.648e-24
265.93,9.261e+8,9.261e+8,5.265e-12,5.656e-24
265.94,1.210e+9,1.210e+9,5.297e-12,5.661e-24
265.96,1.912e+9,1.912e+9,5.362e-12,5.669e-24
265.98,2.729e+9,2.729e+9,5.427e-12,5.678e-24
265.99,3.139e+9,3.139e+9,5.459e-12,5.683e-24
266.01,3.847e+9,3.847e+9,5.524e-12,5.691e-24
266.03,4.259e+9,4.259e+9,5.589e-12,5.700e-24
266.04,4.314e+9,4.314e+9,5.621e-12,5.704e-24
266.06,4.100e+9,4.100e+9,5.686e-12,5.713e-24
266.08,3.520e+9,3.520e+9,5.751e-12,5.722e-24
266.09,3.139e+9,3.139e+9,5.783e-12,5.726e-24
266.11,2.313e+9,2.313e+9,5.848e-12,5.735e-24
266.13,1.540e+9,1.540e+9,5.912e-12,5.744e-24
266.14,1.210e+9,1.210e+9,5.945e-12,5.748e-24
266.16,6.912e+8,6.912e+8,6.009e-12,5.757e-24
266.18,3.568e+8,3.568e+8,6.074e-12,5.765e-24
266.19,2.468e+8,2.468e+8,6.107e-12,5.770e-24
266.21,1.094e+8,1.094e+8,6.171e-12,5.778e-24
266.23,4.378e+7,4.378e+7,6.236e-12,5.787e-24
266.24,2.666e+7,2.666e+7,6.268e-12,5.792e-24
266.26,9.162e+6,9.162e+6,6.333e-12,5.800e-24
266.28,2.844e+6,2.844e+6,6.398e-12,5.809e-24
266.29,1.525e+6,1.525e+6,6.430e-12,5.813e-24
266.31,4.064e+5,4.064e+5,6.495e-12,5.822e-24
266.33,9.782e+4,9.782e+4,6.560e-12,5.831e-24
266.34,4.620e+4,4.620e+4,6.592e-12,5.835e-24
266.36,9.546e+3,9.546e+3,6.657e-12,5.844e-24
266.38,1.782e+3,1.782e+3,6.721e-12,5.853e-24
266.39,7.409e+2,7.409e+2,6.754e-12,5.857e-24
266.41,1.187e+2,1.187e+2,6.818e-12,5.866e-24
266.43,1.718e+1,1.718e+1,6.883e-12,5.874e-24
266.44,6.293e+0,6.293e+0,6.916e-12,5.879e-24
266.46,7.819e-1,7.819e-1,6.980e-12,5.888e-24
266.48,8.775e-2,8.775e-2,7.045e-12,5.896e-24
266.49,2.830e-2,2.830e-2,7.077e-12,5.901e-24
266.51,2.727e-3,2.727e-3,7.142e-12,5.909e-24
266.53,2.373e-4,2.373e-4,7.207e-12,5.918e-24
