Wavelength (nm),Sum(calc),Al I (2.6e-2),Al II (9.7e-1),Al III (4.9e-5)
237.06,5.806e+5,5.806e+5,3.905e-13,7.889e-22
237.08,1.516e+6,1.516e+6,3.900e-13,7.878e-22
237.10,3.655e+6,3.655e+6,3.895e-13,7.868e-22
237.11,5.546e+6,5.546e+6,3.892e-13,7.863e-22
237.13,1.239e+7,1.239e+7,3.887e-13,7.853e-22
237.15,2.692e+7,2.692e+7,3.882e-13,7.842e-22
237.16,3.928e+7,3.928e+7,3.880e-13,7.837e-22
237.18,8.122e+7,8.122e+7,3.875e-13,7.827e-22
237.20,1.584e+8,1.584e+8,3.870e-13,7.816e-22
237.21,2.148e+8,2.148e+8,3.868e-13,7.811e-22
237.23,3.678e+8,3.678e+8,3.863e-13,7.801e-22
237.25,5.662e+8,5.662e+8,3.858e-13,7.791e-22
237.26,6.729e+8,6.729e+8,3.856e-13,7.786e-22
237.28,8.690e+8,8.690e+8,3.851e-13,7.775e-22
237.30,9.933e+8,9.933e+8,3.846e-13,7.765e-22
237.31,1.014e+9,1.014e+9,3.843e-13,7.760e-22
237.33,9.614e+8,9.614e+8,3.838e-13,7.749e-22
237.35,8.043e+8,8.043e+8,3.833e-13,7.739e-22
237.36,7.018e+8,7.018e+8,3.831e-13,7.734e-22
237.38,4.862e+8,4.862e+8,3.826e-13,7.724e-22
237.40,2.971e+8,2.971e+8,3.821e-13,7.713e-22
237.41,2.215e+8,2.215e+8,3.819e-13,7.708e-22
237.43,1.121e+8,1.121e+8,3.814e-13,7.698e-22
237.45,5.006e+7,5.006e+7,3.809e-13,7.688e-22
237.46,3.192e+7,3.192e+7,3.806e-13,7.682e-22
237.48,1.181e+7,1.181e+7,3.802e-13,7.672e-22
237.50,3.858e+6,3.858e+6,3.797e-13,7.662e-22
237.51,2.104e+6,2.104e+6,3.794e-13,7.657e-22
237.53,5.702e+5,5.702e+5,3.789e-13,7.646e-22
237.55,1.365e+5,1.365e+5,3.784e-13,7.636e-22
237.56,6.383e+4,6.383e+4,3.782e-13,7.631e-22
237.58,1.347e+4,1.347e+4,3.777e-13,7.621e-22
237.60,6.271e+3,6.271e+3,3.772e-13,7.610e-22
237.61,9.447e+3,9.447e+3,3.770e-13,7.605e-22
237.63,3.485e+4,3.485e+4,3.765e-13,7.595e-22
237.65,1.240e+5,1.240e+5,3.760e-13,7.585e-22
237.66,2.233e+5,2.233e+5,3.757e-13,7.579e-22
237.68,6.589e+5,6.589e+5,3.752e-13,7.569e-22
237.70,1.712e+6,1.712e+6,3.748e-13,7.559e-22
237.71,2.630e+6,2.630e+6,3.745e-13,7.554e-22
237.73,5.645e+6,5.645e+6,3.740e-13,7.543e-22
237.75,1.067e+7,1.067e+7,3.735e-13,7.533e-22
237.76,1.398e+7,1.398e+7,3.733e-13,7.528e-22
237.78,2.183e+7,2.183e+7,3.728e-13,7.517e-22
237.80,3.000e+7,3.000e+7,3.723e-13,7.507e-22
237.81,3.354e+7,3.354e+7,3.721e-13,7.502e-22
237.83,3.809e+7,3.809e+7,3.716e-13,7.492e-22
237.85,3.809e+7,3.809e+7,3.711e-13,7.481e-22
237.86,3.631e+7,3.631e+7,3.708e-13,7.476e-22
237.88,3.000e+7,3.000e+7,3.703e-13,7.466e-22
237.90,2.183e+7,2.183e+7,3.698e-13,7.456e-22
237.91,1.775e+7,1.775e+7,3.696e-13,7.450e-22
237.93,1.067e+7,1.067e+7,3.691e-13,7.440e-22
237.95,5.645e+6,5.645e+6,3.686e-13,7.430e-22
237.96,3.915e+6,3.915e+6,3.684e-13,7.425e-22
237.98,1.712e+6,1.712e+6,3.679e-13,7.414e-22
238.00,6.589e+5,6.589e+5,3.674e-13,7.404e-22
238.01,3.898e+5,3.898e+5,3.672e-13,7.399e-22
238.03,1.240e+5,1.240e+5,3.667e-13,7.389e-22
238.05,3.472e+4,3.472e+4,3.662e-13,7.378e-22
238.06,1.752e+4,1.752e+4,3.659e-13,7.373e-22
238.08,4.052e+3,4.052e+3,3.654e-13,7.363e-22
238.10,8.256e+2,8.256e+2,3.649e-13,7.353e-22
238.11,3.553e+2,3.553e+2,3.647e-13,7.347e-22
238.13,5.979e+1,5.979e+1,3.642e-13,7.337e-22
238.15,8.861e+0,8.861e+0,3.637e-13,7.327e-22
238.16,3.252e+0,3.252e+0,3.635e-13,7.322e-22
238.18,3.982e-1,3.982e-1,3.630e-13,7.311e-22
238.20,4.293e-2,4.293e-2,3.625e-13,7.301e-22
238.21,1.344e-2,1.344e-2,3.622e-13,7.296e-22
238.23,1.197e-3,1.197e-3,3.618e-13,7.286e-22
238.25,9.386e-5,9.386e-5,3.613e-13,7.275e-22
238.26,2.506e-5,2.506e-5,3.610e-13,7.270e-22
238.28,1.624e-6,1.624e-6,3.605e-13,7.260e-22
238.30,9.264e-8,9.264e-8,3.600e-13,7.249e-22
238.31,2.109e-8,2.109e-8,3.598e-13,7.244e-22
238.33,9.943e-10,9.943e-10,3.593e-13,7.234e-22
247.00,1.466e-13,9.769e-10,1.466e-13,2.765e-22
247.01,6.854e-13,9.768e-10,6.854e-13,2.760e-22
247.03,1.372e-11,9.768e-10,1.372e-11,2.749e-22
247.05,2.442e-10,9.768e-10,2.442e-10,2.739e-22
247.06,9.859e-10,9.767e-10,9.859e-10,2.734e-22
247.08,1.471e-8,9.767e-10,1.471e-8,2.724e-22
247.10,1.952e-7,9.767e-10,1.952e-7,2.713e-22
247.11,6.803e-7,9.766e-10,6.803e-7,2.708e-22
247.13,7.567e-6,9.766e-10,7.567e-6,2.698e-22
247.15,7.484e-5,9.766e-10,7.484e-5,2.687e-22
247.16,2.252e-4,9.765e-10,2.252e-4,2.682e-22
247.18,1.867e-3,9.765e-10,1.867e-3,2.672e-22
247.20,1.377e-2,9.765e-10,1.377e-2,2.662e-22
247.21,3.577e-2,9.764e-10,3.577e-2,2.657e-22
247.23,2.211e-1,9.764e-10,2.211e-1,2.646e-22
247.25,1.215e+0,9.763e-10,1.215e+0,2.636e-22
247.26,2.726e+0,9.763e-10,2.726e+0,2.631e-22
247.28,1.256e+1,9.763e-10,1.256e+1,2.620e-22
247.30,5.145e+1,9.762e-10,5.145e+1,2.610e-22
247.31,9.964e+1,9.762e-10,9.964e+1,2.605e-22
247.33,3.422e+2,9.762e-10,3.422e+2,2.595e-22
247.35,1.045e+3,9.761e-10,1.045e+3,2.584e-22
247.36,1.748e+3,9.761e-10,1.748e+3,2.579e-22
247.38,4.474e+3,9.761e-10,4.474e+3,2.569e-22
247.40,1.019e+4,9.760e-10,1.019e+4,2.559e-22
247.41,1.471e+4,9.760e-10,1.471e+4,2.553e-22
247.43,2.807e+4,9.760e-10,2.807e+4,2.543e-22
247.45,4.763e+4,9.759e-10,4.763e+4,2.533e-22
247.46,5.936e+4,9.759e-10,5.936e+4,2.528e-22
247.48,8.446e+4,9.759e-10,8.446e+4,2.517e-22
247.50,1.068e+5,9.758e-10,1.068e+5,2.507e-22
247.51,1.150e+5,9.758e-10,1.150e+5,2.502e-22
247.53,1.219e+5,9.758e-10,1.219e+5,2.492e-22
247.55,1.150e+5,9.757e-10,1.150e+5,2.481e-22
247.56,1.068e+5,9.757e-10,1.068e+5,2.476e-22
247.58,8.446e+4,9.757e-10,8.446e+4,2.466e-22
247.60,5.936e+4,9.756e-10,5.936e+4,2.455e-22
247.61,4.763e+4,9.756e-10,4.763e+4,2.450e-22
247.63,2.807e+4,9.756e-10,2.807e+4,2.440e-22
247.65,1.471e+4,9.755e-10,1.471e+4,2.430e-22
247.66,1.019e+4,9.755e-10,1.019e+4,2.425e-22
247.68,4.474e+3,9.755e-10,4.474e+3,2.414e-22
247.70,1.748e+3,9.754e-10,1.748e+3,2.404e-22
247.71,1.045e+3,9.754e-10,1.045e+3,2.399e-22
247.73,3.422e+2,9.754e-10,3.422e+2,2.388e-22
247.75,9.964e+1,9.753e-10,9.964e+1,2.378e-22
247.76,5.145e+1,9.753e-10,5.145e+1,2.373e-22
247.78,1.256e+1,9.753e-10,1.256e+1,2.363e-22
247.80,2.726e+0,9.752e-10,2.726e+0,2.352e-22
247.81,1.215e+0,9.752e-10,1.215e+0,2.347e-22
247.83,2.211e-1,9.752e-10,2.211e-1,2.337e-22
247.85,3.577e-2,9.751e-10,3.577e-2,2.327e-22
247.86,1.377e-2,9.751e-10,1.377e-2,2.321e-22
247.88,1.867e-3,9.751e-10,1.867e-3,2.311e-22
247.90,2.252e-4,9.750e-10,2.252e-4,2.301e-22
247.91,7.484e-5,9.750e-10,7.484e-5,2.296e-22
247.93,7.567e-6,9.750e-10,7.567e-6,2.285e-22
247.95,6.803e-7,9.749e-10,6.803e-7,2.275e-22
247.96,1.952e-7,9.749e-10,1.952e-7,2.270e-22
247.98,1.471e-8,9.749e-10,1.471e-8,2.260e-22
248.00,9.859e-10,9.748e-10,9.859e-10,2.249e-22
248.01,2.442e-10,9.748e-10,2.442e-10,2.244e-22
248.03,1.372e-11,9.748e-10,1.372e-11,2.234e-22
248.05,6.854e-13,9.747e-10,6.854e-13,2.224e-22
251.91,2.338e-23,9.670e-10,3.550e-13,2.338e-23
251.93,4.411e-22,9.669e-10,3.533e-13,4.411e-22
251.95,7.435e-21,9.669e-10,3.515e-13,7.435e-21
251.96,2.926e-20,9.669e-10,3.507e-13,2.926e-20
251.98,4.162e-19,9.668e-10,3.490e-13,4.162e-19
252.00,5.289e-18,9.668e-10,3.473e-13,5.289e-18
252.01,1.807e-17,9.668e-10,3.464e-13,1.807e-17
252.03,1.938e-16,9.667e-10,3.447e-13,1.938e-16
252.05,1.857e-15,9.667e-10,3.430e-13,1.857e-15
252.06,5.509e-15,9.667e-10,3.421e-13,5.509e-15
252.08,4.455e-14,9.666e-10,3.404e-13,4.455e-14
252.10,3.218e-13,9.666e-10,3.387e-13,3.218e-13
252.11,8.289e-13,9.666e-10,3.378e-13,8.289e-13
252.13,5.390e-12,9.665e-10,3.361e-13,5.054e-12
252.15,3.349e-11,9.665e-10,5.966e-12,2.752e-11
252.16,8.566e-11,9.665e-10,2.409e-11,6.157e-11
252.18,6.441e-10,9.664e-10,3.611e-10,2.830e-10
252.20,5.996e-9,9.664e-10,4.834e-9,1.162e-9
252.21,1.921e-8,9.664e-10,1.695e-8,2.258e-9
252.23,1.995e-7,9.663e-10,1.917e-7,7.831e-9
252.25,1.960e-6,9.663e-10,1.935e-6,2.427e-8
252.26,5.936e-6,9.663e-10,5.895e-6,4.095e-8
252.28,5.037e-5,9.662e-10,5.027e-5,1.072e-7
252.30,3.831e-4,9.662e-10,3.829e-4,2.511e-7
252.31,1.013e-3,9.662e-10,1.013e-3,3.685e-7
252.33,6.515e-3,9.661e-10,6.514e-3,7.308e-7
252.35,3.743e-2,9.661e-10,3.742e-2,1.299e-6
252.36,8.599e-2,9.661e-10,8.599e-2,1.664e-6
252.38,4.171e-1,9.660e-10,4.171e-1,2.521e-6
252.40,1.808e+0,9.660e-10,1.808e+0,3.448e-6
252.41,3.607e+0,9.660e-10,3.607e+0,3.887e-6
252.43,1.320e+1,9.659e-10,1.320e+1,4.607e-6
252.45,4.314e+1,9.659e-10,4.314e+1,5.007e-6
252.46,7.476e+1,9.659e-10,7.476e+1,5.067e-6
252.48,2.063e+2,9.658e-10,2.063e+2,4.915e-6
252.50,5.087e+2,9.658e-10,5.087e+2,4.461e-6
252.51,7.657e+2,9.658e-10,7.657e+2,4.151e-6
252.53,1.594e+3,9.657e-10,1.594e+3,3.430e-6
252.55,2.964e+3,9.657e-10,2.964e+3,2.654e-6
252.56,3.875e+3,9.657e-10,3.875e+3,2.273e-6
252.58,6.084e+3,9.656e-10,6.084e+3,1.572e-6
252.60,8.534e+3,9.656e-10,8.534e+3,9.977e-7
252.61,9.688e+3,9.656e-10,9.688e+3,7.679e-7
252.63,1.147e+4,9.655e-10,1.147e+4,4.228e-7
252.65,1.214e+4,9.655e-10,1.214e+4,2.103e-7
252.66,1.197e+4,9.655e-10,1.197e+4,1.426e-7
252.68,1.069e+4,9.654e-10,1.069e+4,6.047e-8
252.70,8.534e+3,9.654e-10,8.534e+3,2.300e-8
252.71,7.308e+3,9.654e-10,7.308e+3,1.361e-8
252.73,4.924e+3,9.653e-10,4.924e+3,4.384e-9
252.75,2.964e+3,9.653e-10,2.964e+3,1.263e-9
252.76,2.204e+3,9.653e-10,2.204e+3,6.502e-10
252.78,1.120e+3,9.652e-10,1.120e+3,1.584e-10
252.80,5.087e+2,9.652e-10,5.087e+2,3.446e-11
252.81,3.286e+2,9.652e-10,3.286e+2,1.541e-11
252.83,1.260e+2,9.651e-10,1.260e+2,2.832e-12
252.85,4.314e+1,9.651e-10,4.314e+1,4.650e-13
252.86,2.420e+1,9.651e-10,2.420e+1,1.806e-13
252.88,6.997e+0,9.650e-10,6.997e+0,2.504e-14
252.90,1.808e+0,9.650e-10,1.808e+0,3.100e-15
252.91,8.806e-1,9.650e-10,8.806e-1,1.046e-15
252.93,1.921e-1,9.649e-10,1.921e-1,1.093e-16
252.95,3.742e-2,9.649e-10,3.742e-2,1.021e-17
252.96,1.584e-2,9.649e-10,1.584e-2,2.990e-18
252.98,2.605e-3,9.648e-10,2.605e-3,2.357e-19
253.00,3.829e-4,9.648e-10,3.829e-4,1.660e-20
253.01,1.407e-4,9.648e-10,1.407e-4,4.222e-21
253.03,1.746e-5,9.647e-10,1.746e-5,2.509e-22
253.05,1.935e-6,9.647e-10,1.935e-6,1.332e-23
253.06,6.177e-7,9.647e-10,6.177e-7,1.488e-23
253.08,5.781e-8,9.646e-10,5.781e-8,1.799e-23
253.10,4.834e-9,9.646e-10,4.834e-9,2.110e-23
253.11,1.340e-9,9.646e-10,1.340e-9,2.265e-23
253.13,9.460e-11,9.645e-10,9.460e-11,2.576e-23
253.15,5.966e-12,9.645e-10,5.966e-12,2.887e-23
253.16,1.436e-12,9.645e-10,1.436e-12,3.042e-23
253.18,7.648e-14,9.644e-10,7.648e-14,3.353e-23
256.26,9.582e-10,9.582e-10,2.241e-11,5.122e-22
256.28,1.730e-8,1.730e-8,2.256e-11,5.154e-22
256.30,2.800e-7,2.800e-7,2.270e-11,5.185e-22
256.31,1.081e-6,1.081e-6,2.278e-11,5.200e-22
256.33,1.486e-5,1.486e-5,2.292e-11,5.231e-22
256.35,1.830e-4,1.830e-4,2.307e-11,5.262e-22
256.36,6.166e-4,6.166e-4,2.314e-11,5.278e-22
256.38,6.449e-3,6.449e-3,2.328e-11,5.309e-22
256.40,6.047e-2,6.047e-2,2.343e-11,5.340e-22
256.41,1.777e-1,1.777e-1,2.350e-11,5.356e-22
256.43,1.415e+0,1.415e+0,2.365e-11,5.387e-22
256.45,1.010e+1,1.010e+1,2.379e-11,5.418e-22
256.46,2.589e+1,2.589e+1,2.386e-11,5.433e-22
256.48,1.569e+2,1.569e+2,2.401e-11,5.464e-22
256.50,8.521e+2,8.521e+2,2.415e-11,5.495e-22
256.51,1.906e+3,1.906e+3,2.423e-11,5.511e-22
256.53,8.791e+3,8.791e+3,2.437e-11,5.542e-22
256.55,3.635e+4,3.635e+4,2.452e-11,5.573e-22
256.56,7.094e+4,7.094e+4,2.459e-11,5.589e-22
256.58,2.490e+5,2.490e+5,2.473e-11,5.620e-22
256.60,7.836e+5,7.836e+5,2.488e-11,5.651e-22
256.61,1.334e+6,1.334e+6,2.495e-11,5.666e-22
256.63,3.564e+6,3.564e+6,2.510e-11,5.697e-22
256.65,8.537e+6,8.537e+6,2.524e-11,5.729e-22
256.66,1.268e+7,1.268e+7,2.531e-11,5.744e-22
256.68,2.579e+7,2.579e+7,2.546e-11,5.775e-22
256.70,4.701e+7,4.701e+7,2.560e-11,5.806e-22
256.71,6.093e+7,6.093e+7,2.568e-11,5.822e-22
256.73,9.429e+7,9.429e+7,2.582e-11,5.853e-22
256.75,1.308e+8,1.308e+8,2.597e-11,5.884e-22
256.76,1.479e+8,1.479e+8,2.604e-11,5.900e-22
256.78,1.743e+8,1.743e+8,2.618e-11,5.931e-22
256.80,1.840e+8,1.840e+8,2.633e-11,5.962e-22
256.81,1.815e+8,1.815e+8,2.640e-11,5.977e-22
256.83,1.628e+8,1.628e+8,2.655e-11,6.008e-22
256.85,1.308e+8,1.308e+8,2.669e-11,6.039e-22
256.86,1.126e+8,1.126e+8,2.676e-11,6.055e-22
256.88,7.684e+7,7.684e+7,2.691e-11,6.086e-22
256.90,4.701e+7,4.701e+7,2.705e-11,6.117e-22
256.91,3.530e+7,3.530e+7,2.713e-11,6.133e-22
256.93,1.833e+7,1.833e+7,2.727e-11,6.164e-22
256.95,8.537e+6,8.537e+6,2.742e-11,6.195e-22
256.96,5.592e+6,5.592e+6,2.749e-11,6.210e-22
256.98,2.211e+6,2.211e+6,2.764e-11,6.241e-22
257.00,7.836e+5,7.836e+5,2.778e-11,6.273e-22
257.01,4.478e+5,4.478e+5,2.785e-11,6.288e-22
257.03,1.347e+5,1.347e+5,2.800e-11,6.319e-22
257.05,3.635e+4,3.635e+4,2.814e-11,6.350e-22
257.06,1.812e+4,1.812e+4,2.822e-11,6.366e-22
257.08,4.150e+3,4.150e+3,2.836e-11,6.397e-22
257.10,8.522e+2,8.522e+2,2.851e-11,6.428e-22
257.11,3.708e+2,3.708e+2,2.858e-11,6.444e-22
257.13,6.620e+1,6.620e+1,2.872e-11,6.475e-22
257.15,2.197e+1,2.197e+1,2.887e-11,6.506e-22
257.16,3.496e+1,3.496e+1,2.894e-11,6.521e-22
257.18,1.978e+2,1.978e+2,2.909e-11,6.552e-22
257.20,1.123e+3,1.123e+3,2.923e-11,6.583e-22
257.21,2.571e+3,2.571e+3,2.930e-11,6.599e-22
257.23,1.243e+4,1.243e+4,2.945e-11,6.630e-22
257.25,5.392e+4,5.392e+4,2.959e-11,6.661e-22
257.26,1.079e+5,1.079e+5,2.967e-11,6.677e-22
257.28,3.978e+5,3.978e+5,2.981e-11,6.708e-22
257.30,1.317e+6,1.317e+6,2.996e-11,6.739e-22
257.31,2.301e+6,2.301e+6,3.003e-11,6.754e-22
257.33,6.475e+6,6.475e+6,3.017e-11,6.785e-22
257.34,1.043e+7,1.043e+7,3.025e-11,6.801e-22
257.36,2.497e+7,2.497e+7,3.039e-11,6.832e-22
257.38,5.367e+7,5.367e+7,3.054e-11,6.863e-22
257.39,7.556e+7,7.556e+7,3.061e-11,6.879e-22
257.41,1.382e+8,1.382e+8,3.075e-11,6.910e-22
257.43,2.269e+8,2.269e+8,3.090e-11,6.941e-22
257.44,2.792e+8,2.792e+8,3.097e-11,6.956e-22
257.46,3.903e+8,3.903e+8,3.112e-11,6.988e-22
257.48,4.903e+8,4.903e+8,3.126e-11,7.019e-22
257.49,5.279e+8,5.279e+8,3.133e-11,7.034e-22
257.51,5.649e+8,5.649e+8,3.148e-11,7.065e-22
257.53,5.435e+8,5.435e+8,3.162e-11,7.096e-22
257.54,5.123e+8,5.123e+8,3.170e-11,7.112e-22
257.56,4.205e+8,4.205e+8,3.184e-11,7.143e-22
257.58,3.105e+8,3.105e+8,3.199e-11,7.174e-22
257.59,2.565e+8,2.565e+8,3.206e-11,7.190e-22
257.61,1.618e+8,1.618e+8,3.220e-11,7.221e-22
257.63,9.188e+7,9.188e+7,3.235e-11,7.252e-22
257.64,6.659e+7,6.659e+7,3.242e-11,7.267e-22
257.66,3.236e+7,3.236e+7,3.257e-11,7.298e-22
257.68,1.418e+7,1.418e+7,3.271e-11,7.329e-22
257.69,9.027e+6,9.027e+6,3.278e-11,7.345e-22
257.71,3.388e+6,3.388e+6,3.293e-11,7.376e-22
257.73,1.148e+6,1.148e+6,3.307e-11,7.407e-22
257.74,6.427e+5,6.427e+5,3.315e-11,7.423e-22
257.76,1.867e+5,1.867e+5,3.329e-11,7.454e-22
257.78,4.898e+4,4.898e+4,3.344e-11,7.485e-22
257.79,2.415e+4,2.415e+4,3.351e-11,7.500e-22
257.81,5.436e+3,5.436e+3,3.365e-11,7.532e-22
257.83,1.105e+3,1.105e+3,3.380e-11,7.563e-22
257.84,4.797e+2,4.797e+2,3.387e-11,7.578e-22
257.86,8.368e+1,8.368e+1,3.402e-11,7.609e-22
257.88,1.318e+1,1.318e+1,3.416e-11,7.640e-22
257.89,5.032e+0,5.032e+0,3.423e-11,7.656e-22
257.91,6.793e-1,6.793e-1,3.438e-11,7.687e-22
257.93,8.270e-2,8.270e-2,3.452e-11,7.718e-22
257.94,2.776e-2,2.776e-2,3.460e-11,7.734e-22
257.96,2.893e-3,2.893e-3,3.474e-11,7.765e-22
257.98,2.717e-4,2.717e-4,3.489e-11,7.796e-22
257.99,8.006e-5,8.006e-5,3.496e-11,7.811e-22
258.01,6.425e-6,6.425e-6,3.510e-11,7.842e-22
258.03,4.642e-7,4.642e-7,3.525e-11,7.873e-22
258.04,1.199e-7,1.199e-7,3.532e-11,7.889e-22
258.06,6.634e-9,6.634e-9,3.547e-11,7.920e-22
262.61,6.847e-11,2.282e-9,6.847e-11,1.499e-21
262.63,1.077e-9,2.263e-9,1.077e-9,1.502e-21
262.64,4.106e-9,2.253e-9,4.106e-9,1.504e-21
262.66,5.524e-8,2.234e-9,5.524e-8,1.507e-21
262.68,6.698e-7,2.215e-9,6.698e-7,1.510e-21
262.69,2.243e-6,2.205e-9,2.243e-6,1.512e-21
262.71,2.327e-5,2.186e-9,2.327e-5,1.515e-21
262.73,2.176e-4,2.167e-9,2.176e-4,1.518e-21
262.74,6.399e-4,2.158e-9,6.399e-4,1.519e-21
262.76,5.119e-3,2.139e-9,5.119e-3,1.523e-21
262.78,3.691e-2,2.119e-9,3.691e-2,1.526e-21
262.79,9.531e-2,2.110e-9,9.531e-2,1.527e-21
262.81,5.879e-1,2.091e-9,5.879e-1,1.530e-21
262.83,3.269e+0,2.072e-9,3.269e+0,1.533e-21
262.84,7.412e+0,2.062e-9,7.412e+0,1.535e-21
262.86,3.526e+1,2.043e-9,3.526e+1,1.538e-21
262.88,1.511e+2,2.024e-9,1.511e+2,1.541e-21
262.89,3.010e+2,2.014e-9,3.010e+2,1.543e-21
262.91,1.104e+3,1.995e-9,1.104e+3,1.546e-21
262.93,3.650e+3,1.976e-9,3.650e+3,1.549e-21
262.94,6.382e+3,1.966e-9,6.382e+3,1.550e-21
262.96,1.805e+4,1.947e-9,1.805e+4,1.554e-21
262.98,4.601e+4,1.928e-9,4.601e+4,1.557e-21
262.99,7.065e+4,1.919e-9,7.065e+4,1.558e-21
263.01,1.541e+5,1.899e-9,1.541e+5,1.561e-21
263.03,3.029e+5,1.880e-9,3.029e+5,1.564e-21
263.04,4.084e+5,1.871e-9,4.084e+5,1.566e-21
263.06,6.869e+5,1.852e-9,6.869e+5,1.569e-21
263.08,1.041e+6,1.832e-9,1.041e+6,1.572e-21
263.09,1.233e+6,1.823e-9,1.233e+6,1.574e-21
263.11,1.599e+6,1.804e-9,1.599e+6,1.577e-21
263.13,1.868e+6,1.785e-9,1.868e+6,1.580e-21
263.14,1.943e+6,1.775e-9,1.943e+6,1.582e-21
263.16,1.943e+6,1.756e-9,1.943e+6,1.585e-21
263.18,1.751e+6,1.737e-9,1.751e+6,1.588e-21
263.19,1.599e+6,1.727e-9,1.599e+6,1.589e-21
263.21,1.233e+6,1.708e-9,1.233e+6,1.592e-21
263.23,8.567e+5,1.689e-9,8.567e+5,1.596e-21
263.24,6.869e+5,1.679e-9,6.869e+5,1.597e-21
263.26,4.084e+5,1.660e-9,4.084e+5,1.600e-21
263.28,2.189e+5,1.641e-9,2.189e+5,1.603e-21
263.29,1.541e+5,1.632e-9,1.541e+5,1.605e-21
263.31,7.065e+4,1.612e-9,7.065e+4,1.608e-21
263.33,2.920e+4,1.593e-9,2.920e+4,1.611e-21
263.34,1.805e+4,1.584e-9,1.805e+4,1.613e-21
263.36,6.382e+3,1.565e-9,6.382e+3,1.616e-21
263.38,2.034e+3,1.545e-9,2.034e+3,1.619e-21
263.39,1.104e+3,1.536e-9,1.104e+3,1.620e-21
263.41,3.010e+2,1.517e-9,3.010e+2,1.624e-21
263.43,7.398e+1,1.498e-9,7.398e+1,1.627e-21
263.44,3.530e+1,1.488e-9,3.530e+1,1.628e-21
263.46,7.659e+0,1.469e-9,7.659e+0,1.631e-21
263.48,2.572e+0,1.450e-9,2.572e+0,1.634e-21
263.49,3.031e+0,1.440e-9,3.031e+0,1.636e-21
263.51,9.993e+0,1.421e-9,9.993e+0,1.639e-21
263.53,3.620e+1,1.402e-9,3.620e+1,1.642e-21
263.54,6.659e+1,1.392e-9,6.659e+1,1.644e-21
263.56,2.088e+2,1.373e-9,2.088e+2,1.647e-21
263.58,5.915e+2,1.354e-9,5.915e+2,1.650e-21
263.59,9.585e+2,1.345e-9,9.585e+2,1.652e-21
263.61,2.334e+3,1.326e-9,2.334e+3,1.655e-21
263.63,5.142e+3,1.306e-9,5.142e+3,1.658e-21
263.64,7.356e+3,1.297e-9,7.356e+3,1.659e-21
263.66,1.400e+4,1.278e-9,1.400e+4,1.662e-21
263.68,2.421e+4,1.259e-9,2.421e+4,1.666e-21
263.69,3.075e+4,1.249e-9,3.075e+4,1.667e-21
263.71,4.636e+4,1.230e-9,4.636e+4,1.670e-21
263.73,6.410e+4,1.211e-9,6.410e+4,1.673e-21
263.74,7.306e+4,1.201e-9,7.306e+4,1.675e-21
263.76,8.949e+4,1.182e-9,8.949e+4,1.678e-21
263.78,1.018e+5,1.163e-9,1.018e+5,1.681e-21
263.79,1.058e+5,1.153e-9,1.058e+5,1.683e-21
263.81,1.087e+5,1.134e-9,1.087e+5,1.686e-21
263.83,1.048e+5,1.115e-9,1.048e+5,1.689e-21
263.84,1.004e+5,1.106e-9,1.004e+5,1.690e-21
263.86,8.803e+4,1.086e-9,8.803e+4,1.693e-21
263.88,7.221e+4,1.067e-9,7.221e+4,1.697e-21
263.89,6.372e+4,1.058e-9,6.372e+4,1.698e-21
263.91,4.698e+4,1.039e-9,4.698e+4,1.701e-21
263.93,3.206e+4,1.019e-9,3.206e+4,1.704e-21
263.94,2.570e+4,1.010e-9,2.570e+4,1.706e-21
263.96,1.550e+4,9.907e-10,1.550e+4,1.709e-21
263.98,8.569e+3,9.716e-10,8.569e+3,1.712e-21
263.99,6.161e+3,9.620e-10,6.161e+3,1.714e-21
264.01,2.973e+3,9.429e-10,2.973e+3,1.717e-21
264.03,1.307e+3,9.238e-10,1.307e+3,1.720e-21
264.04,8.359e+2,9.142e-10,8.359e+2,1.721e-21
264.06,3.183e+2,8.951e-10,3.183e+2,1.725e-21
264.08,1.100e+2,8.760e-10,1.100e+2,1.728e-21
264.09,6.231e+1,8.664e-10,6.231e+1,1.729e-21
264.11,1.857e+1,8.473e-10,1.857e+1,1.732e-21
264.13,5.010e+0,8.281e-10,5.010e+0,1.735e-21
264.14,2.506e+0,8.186e-10,2.506e+0,1.737e-21
264.16,5.815e-1,7.994e-10,5.815e-1,1.740e-21
264.18,1.220e-1,7.803e-10,1.220e-1,1.743e-21
264.19,5.378e-2,7.707e-10,5.378e-2,1.745e-21
264.21,9.687e-3,7.516e-10,9.687e-3,1.748e-21
264.23,1.576e-3,7.325e-10,1.576e-3,1.751e-21
264.24,6.116e-4,7.229e-10,6.116e-4,1.753e-21
264.26,8.533e-5,7.038e-10,8.533e-5,1.756e-21
264.28,1.075e-5,6.847e-10,1.075e-5,1.759e-21
264.29,3.669e-6,6.751e-10,3.669e-6,1.760e-21
264.31,3.961e-7,6.560e-10,3.961e-7,1.763e-21
264.33,3.857e-8,6.368e-10,3.857e-8,1.767e-21
264.34,1.158e-8,6.273e-10,1.158e-8,1.768e-21
264.36,9.665e-10,6.081e-10,9.665e-10,1.771e-21
264.38,7.275e-11,5.890e-10,7.275e-11,1.774e-21
264.39,1.910e-11,5.794e-10,1.910e-11,1.776e-21
