Wavelength (nm),Sum(calc),Cu I (8.1e-1),Cu II (1.9e-1)
229.71,2.307e+2,4.067e-8,2.307e+2
229.73,3.399e+1,4.066e-8,3.399e+1
229.74,1.240e+1,4.065e-8,1.240e+1
229.76,1.488e+0,4.063e-8,1.488e+0
229.78,1.558e-1,4.062e-8,1.558e-1
229.79,4.788e-2,4.061e-8,4.788e-2
229.81,4.083e-3,4.060e-8,4.083e-3
229.83,3.036e-4,4.058e-8,3.036e-4
229.84,7.866e-5,4.057e-8,7.866e-5
229.86,4.765e-6,4.056e-8,4.765e-6
229.88,2.517e-7,4.054e-8,2.517e-7
229.89,5.497e-8,4.054e-8,5.497e-8
229.91,2.365e-9,4.052e-8,2.365e-9
233.14,3.754e-13,3.808e-8,3.754e-13
233.15,1.799e-12,3.807e-8,1.799e-12
233.17,3.738e-11,3.806e-8,3.738e-11
233.19,6.810e-10,3.804e-8,6.810e-10
233.20,2.766e-9,3.804e-8,2.766e-9
233.22,4.134e-8,3.802e-8,4.134e-8
233.24,5.415e-7,3.801e-8,5.415e-7
233.25,1.865e-6,3.800e-8,1.865e-6
233.27,2.005e-5,3.798e-8,2.005e-5
233.29,1.888e-4,3.797e-8,1.888e-4
233.30,5.515e-4,3.796e-8,5.515e-4
233.32,4.262e-3,3.795e-8,4.262e-3
233.34,2.887e-2,3.793e-8,2.887e-2
233.35,7.149e-2,3.792e-8,7.149e-2
233.37,3.973e-1,3.791e-8,3.973e-1
233.39,1.935e+0,3.789e-8,1.935e+0
233.40,4.063e+0,3.788e-8,4.063e+0
233.42,1.624e+1,3.787e-8,1.624e+1
233.44,5.686e+1,3.785e-8,5.686e+1
233.45,1.013e+2,3.785e-8,1.013e+2
233.47,2.909e+2,3.783e-8,2.909e+2
233.49,7.326e+2,3.782e-8,7.326e+2
233.50,1.106e+3,3.781e-8,1.106e+3
233.52,2.286e+3,3.779e-8,2.286e+3
233.54,4.138e+3,3.778e-8,4.138e+3
233.55,5.300e+3,3.777e-8,5.300e+3
233.57,7.873e+3,3.776e-8,7.873e+3
233.59,1.025e+4,3.774e-8,1.025e+4
233.60,1.113e+4,3.773e-8,1.113e+4
233.62,1.189e+4,3.772e-8,1.189e+4
233.64,1.113e+4,3.770e-8,1.113e+4
233.65,1.025e+4,3.770e-8,1.025e+4
233.67,7.873e+3,3.768e-8,7.873e+3
233.69,5.300e+3,3.767e-8,5.300e+3
233.70,4.138e+3,3.766e-8,4.138e+3
233.72,2.286e+3,3.764e-8,2.286e+3
233.74,1.106e+3,3.763e-8,1.106e+3
233.75,7.326e+2,3.762e-8,7.326e+2
233.77,2.909e+2,3.761e-8,2.909e+2
233.79,1.013e+2,3.759e-8,1.013e+2
233.80,5.686e+1,3.758e-8,5.686e+1
233.82,1.624e+1,3.757e-8,1.624e+1
233.84,4.063e+0,3.755e-8,4.063e+0
233.85,1.935e+0,3.754e-8,1.935e+0
233.87,3.973e-1,3.753e-8,3.973e-1
233.89,7.149e-2,3.751e-8,7.149e-2
233.90,2.887e-2,3.751e-8,2.887e-2
233.92,4.262e-3,3.749e-8,4.262e-3
233.94,5.515e-4,3.748e-8,5.515e-4
233.95,1.888e-4,3.747e-8,1.888e-4
233.97,2.005e-5,3.745e-8,2.005e-5
233.99,1.865e-6,3.744e-8,1.865e-6
234.00,5.415e-7,3.743e-8,5.415e-7
234.02,4.134e-8,3.742e-8,4.134e-8
234.04,2.766e-9,3.740e-8,2.766e-9
234.05,6.810e-10,3.739e-8,6.810e-10
234.07,3.738e-11,3.738e-8,3.738e-11
234.09,1.799e-12,3.736e-8,1.799e-12
234.10,3.754e-13,3.736e-8,3.754e-13
236.50,1.664e-9,3.554e-8,1.664e-9
236.52,3.608e-8,3.553e-8,3.608e-8
236.53,1.602e-7,3.552e-8,1.602e-7
236.55,2.866e-6,3.551e-8,2.866e-6
236.57,4.511e-5,3.549e-8,4.511e-5
236.58,1.706e-4,3.548e-8,1.706e-4
236.60,2.215e-3,3.547e-8,2.215e-3
236.62,2.530e-2,3.545e-8,2.530e-2
236.63,8.151e-2,3.545e-8,8.151e-2
236.65,7.683e-1,3.543e-8,7.683e-1
236.67,6.371e+0,3.542e-8,6.371e+0
236.68,1.748e+1,3.541e-8,1.748e+1
236.70,1.196e+2,3.539e-8,1.196e+2
236.72,7.198e+2,3.538e-8,7.198e+2
236.73,1.683e+3,3.537e-8,1.683e+3
236.75,8.356e+3,3.535e-8,8.356e+3
236.76,1.775e+4,3.535e-8,1.775e+4
236.78,7.269e+4,3.533e-8,7.269e+4
236.80,2.620e+5,3.532e-8,2.620e+5
236.81,4.740e+5,3.531e-8,4.740e+5
236.83,1.409e+6,3.529e-8,1.409e+6
236.85,3.686e+6,3.528e-8,3.686e+6
236.86,5.681e+6,3.527e-8,5.681e+6
236.88,1.226e+7,3.526e-8,1.226e+7
236.90,2.327e+7,3.524e-8,2.327e+7
236.91,3.056e+7,3.523e-8,3.056e+7
236.93,4.787e+7,3.522e-8,4.787e+7
236.95,6.595e+7,3.520e-8,6.595e+7
236.96,7.378e+7,3.520e-8,7.378e+7
236.98,8.388e+7,3.518e-8,8.388e+7
237.00,8.388e+7,3.517e-8,8.388e+7
237.01,7.994e+7,3.516e-8,7.994e+7
237.03,6.595e+7,3.514e-8,6.595e+7
237.05,4.787e+7,3.513e-8,4.787e+7
237.06,3.887e+7,3.512e-8,3.887e+7
237.08,2.327e+7,3.511e-8,2.327e+7
237.10,1.226e+7,3.509e-8,1.226e+7
237.11,8.481e+6,3.508e-8,8.481e+6
237.13,3.686e+6,3.507e-8,3.686e+6
237.15,1.409e+6,3.505e-8,1.409e+6
237.16,8.305e+5,3.504e-8,8.305e+5
237.18,2.620e+5,3.503e-8,2.620e+5
237.20,7.269e+4,3.501e-8,7.269e+4
237.21,3.650e+4,3.501e-8,3.650e+4
237.23,8.356e+3,3.499e-8,8.356e+3
237.25,1.683e+3,3.498e-8,1.683e+3
237.26,7.198e+2,3.497e-8,7.198e+2
237.28,1.196e+2,3.495e-8,1.196e+2
237.30,1.748e+1,3.494e-8,1.748e+1
237.31,6.373e+0,3.493e-8,6.373e+0
237.33,7.835e-1,3.492e-8,7.835e-1
237.35,1.779e-1,3.490e-8,1.779e-1
237.36,2.569e-1,3.489e-8,2.569e-1
237.38,1.217e+0,3.488e-8,1.217e+0
237.40,5.612e+0,3.486e-8,5.612e+0
237.41,1.150e+1,3.486e-8,1.150e+1
237.43,4.385e+1,3.484e-8,4.385e+1
237.45,1.473e+2,3.483e-8,1.473e+2
237.46,2.572e+2,3.482e-8,2.572e+2
237.48,7.134e+2,3.480e-8,7.134e+2
237.50,1.742e+3,3.479e-8,1.742e+3
237.51,2.594e+3,3.478e-8,2.594e+3
237.53,5.231e+3,3.477e-8,5.231e+3
237.55,9.284e+3,3.475e-8,9.284e+3
237.56,1.179e+4,3.474e-8,1.179e+4
237.58,1.729e+4,3.473e-8,1.729e+4
237.60,2.231e+4,3.471e-8,2.231e+4
237.61,2.416e+4,3.471e-8,2.416e+4
237.63,2.575e+4,3.469e-8,2.575e+4
237.65,2.416e+4,3.467e-8,2.416e+4
237.66,2.231e+4,3.467e-8,2.231e+4
237.68,1.729e+4,3.465e-8,1.729e+4
237.70,1.179e+4,3.464e-8,1.179e+4
237.71,9.284e+3,3.463e-8,9.284e+3
237.73,5.231e+3,3.461e-8,5.231e+3
237.75,2.594e+3,3.460e-8,2.594e+3
237.76,1.742e+3,3.459e-8,1.742e+3
237.78,7.134e+2,3.458e-8,7.134e+2
237.80,2.572e+2,3.456e-8,2.572e+2
237.81,1.473e+2,3.455e-8,1.473e+2
237.83,4.385e+1,3.454e-8,4.385e+1
237.85,1.150e+1,3.452e-8,1.150e+1
237.86,5.611e+0,3.452e-8,5.611e+0
237.88,1.215e+0,3.450e-8,1.215e+0
237.90,2.316e-1,3.449e-8,2.316e-1
237.91,9.638e-2,3.448e-8,9.638e-2
237.93,1.517e-2,3.446e-8,1.517e-2
237.95,2.103e-3,3.445e-8,2.103e-3
237.96,7.462e-4,3.444e-8,7.462e-4
237.98,8.540e-5,3.443e-8,8.540e-5
238.00,8.604e-6,3.441e-8,8.604e-6
238.01,2.604e-6,3.440e-8,2.604e-6
238.03,2.166e-7,3.439e-8,2.166e-7
238.05,1.587e-8,3.437e-8,1.587e-8
238.06,4.095e-9,3.437e-8,4.095e-9
238.08,2.477e-10,3.435e-8,2.477e-10
238.10,1.319e-11,3.433e-8,1.319e-11
238.11,2.902e-12,3.433e-8,2.902e-12
239.83,1.813e-12,3.303e-8,1.813e-12
239.84,8.477e-12,3.302e-8,8.477e-12
239.86,1.689e-10,3.301e-8,1.689e-10
239.88,2.969e-9,3.299e-8,2.969e-9
239.89,1.188e-8,3.298e-8,1.188e-8
239.91,1.733e-7,3.297e-8,1.733e-7
239.93,2.232e-6,3.295e-8,2.232e-6
239.94,7.642e-6,3.295e-8,7.642e-6
239.96,8.162e-5,3.293e-8,8.162e-5
239.98,7.696e-4,3.291e-8,7.696e-4
239.99,2.255e-3,3.291e-8,2.255e-3
240.01,1.764e-2,3.289e-8,1.764e-2
240.03,1.218e-1,3.288e-8,1.218e-1
240.04,3.053e-1,3.287e-8,3.053e-1
240.06,1.749e+0,3.285e-8,1.749e+0
240.08,8.840e+0,3.284e-8,8.840e+0
240.09,1.897e+1,3.283e-8,1.897e+1
240.11,7.955e+1,3.282e-8,7.955e+1
240.13,2.945e+2,3.280e-8,2.945e+2
240.14,5.407e+2,3.279e-8,5.407e+2
240.16,1.660e+3,3.278e-8,1.660e+3
240.18,4.501e+3,3.276e-8,4.501e+3
240.19,7.072e+3,3.276e-8,7.072e+3
240.21,1.590e+4,3.274e-8,1.590e+4
240.23,3.156e+4,3.273e-8,3.156e+4
240.24,4.244e+4,3.272e-8,4.244e+4
240.26,6.987e+4,3.270e-8,6.987e+4
240.28,1.015e+5,3.269e-8,1.015e+5
240.29,1.168e+5,3.268e-8,1.168e+5
240.31,1.409e+5,3.267e-8,1.409e+5
240.33,1.499e+5,3.265e-8,1.499e+5
240.34,1.476e+5,3.264e-8,1.476e+5
240.36,1.303e+5,3.263e-8,1.303e+5
240.38,1.015e+5,3.261e-8,1.015e+5
240.39,8.555e+4,3.261e-8,8.555e+4
240.41,5.531e+4,3.259e-8,5.531e+4
240.43,3.156e+4,3.258e-8,3.156e+4
240.44,2.275e+4,3.257e-8,2.275e+4
240.46,1.077e+4,3.255e-8,1.077e+4
240.48,4.501e+3,3.254e-8,4.501e+3
240.49,2.777e+3,3.253e-8,2.777e+3
240.51,9.624e+2,3.251e-8,9.624e+2
240.53,2.945e+2,3.250e-8,2.945e+2
240.54,1.555e+2,3.249e-8,1.555e+2
240.56,3.945e+1,3.248e-8,3.945e+1
240.58,8.840e+0,3.246e-8,8.840e+0
240.59,3.993e+0,3.245e-8,3.993e+0
240.61,7.422e-1,3.244e-8,7.422e-1
240.63,1.218e-1,3.242e-8,1.218e-1
240.64,4.707e-2,3.242e-8,4.707e-2
240.66,6.406e-3,3.240e-8,6.406e-3
240.68,7.696e-4,3.239e-8,7.696e-4
240.69,2.546e-4,3.238e-8,2.546e-4
240.71,2.537e-5,3.236e-8,2.537e-5
240.73,2.232e-6,3.235e-8,2.232e-6
240.74,6.317e-7,3.234e-8,6.317e-7
240.76,4.609e-8,3.233e-8,4.609e-8
240.78,2.969e-9,3.231e-8,2.969e-9
240.79,7.192e-10,3.230e-8,7.192e-10
240.81,3.843e-11,3.229e-8,3.843e-11
240.83,1.813e-12,3.227e-8,1.813e-12
241.94,4.902e-13,3.143e-8,4.902e-13
241.96,9.856e-12,3.142e-8,9.856e-12
241.97,4.221e-11,3.141e-8,4.221e-11
241.99,7.063e-10,3.140e-8,7.063e-10
242.01,1.046e-8,3.138e-8,1.046e-8
242.02,3.842e-8,3.137e-8,3.842e-8
242.04,4.733e-7,3.136e-8,4.733e-7
242.06,5.158e-6,3.134e-8,5.158e-6
242.07,1.626e-5,3.134e-8,1.626e-5
242.09,1.475e-4,3.132e-8,1.475e-4
242.11,1.183e-3,3.131e-8,1.183e-3
242.12,3.202e-3,3.130e-8,3.202e-3
242.14,2.138e-2,3.128e-8,2.138e-2
242.16,1.263e-1,3.127e-8,1.263e-1
242.17,2.931e-1,3.126e-8,2.931e-1
242.19,1.441e+0,3.125e-8,1.441e+0
242.21,6.267e+0,3.123e-8,6.267e+0
242.22,1.248e+1,3.122e-8,1.248e+1
242.24,4.517e+1,3.121e-8,4.517e+1
242.26,1.446e+2,3.119e-8,1.446e+2
242.27,2.472e+2,3.119e-8,2.472e+2
242.29,6.585e+2,3.117e-8,6.585e+2
242.31,1.552e+3,3.116e-8,1.552e+3
242.32,2.276e+3,3.115e-8,2.276e+3
242.34,4.465e+3,3.113e-8,4.465e+3
242.36,7.748e+3,3.112e-8,7.748e+3
242.37,9.748e+3,3.111e-8,9.748e+3
242.39,1.408e+4,3.109e-8,1.408e+4
242.41,1.798e+4,3.108e-8,1.798e+4
242.42,1.942e+4,3.107e-8,1.942e+4
242.44,2.064e+4,3.106e-8,2.064e+4
242.46,1.942e+4,3.104e-8,1.942e+4
242.47,1.798e+4,3.103e-8,1.798e+4
242.49,1.408e+4,3.102e-8,1.408e+4
242.51,9.748e+3,3.100e-8,9.748e+3
242.52,7.748e+3,3.100e-8,7.748e+3
242.54,4.465e+3,3.098e-8,4.465e+3
242.56,2.276e+3,3.097e-8,2.276e+3
242.57,1.552e+3,3.096e-8,1.552e+3
242.59,6.585e+2,3.094e-8,6.585e+2
242.61,2.472e+2,3.093e-8,2.472e+2
242.62,1.446e+2,3.092e-8,1.446e+2
242.64,4.517e+1,3.091e-8,4.517e+1
242.66,1.248e+1,3.089e-8,1.248e+1
242.67,6.267e+0,3.088e-8,6.267e+0
242.69,1.441e+0,3.087e-8,1.441e+0
242.71,2.931e-1,3.085e-8,2.931e-1
242.72,1.263e-1,3.085e-8,1.263e-1
242.74,2.138e-2,3.083e-8,2.138e-2
242.76,3.202e-3,3.082e-8,3.202e-3
242.77,1.183e-3,3.081e-8,1.183e-3
242.79,1.475e-4,3.079e-8,1.475e-4
242.81,1.626e-5,3.078e-8,1.626e-5
242.82,5.158e-6,3.077e-8,5.158e-6
242.84,4.733e-7,3.075e-8,4.733e-7
242.86,3.842e-8,3.074e-8,3.842e-8
242.87,1.046e-8,3.073e-8,1.046e-8
242.89,7.063e-10,3.072e-8,7.063e-10
242.91,4.221e-11,3.070e-8,4.221e-11
242.92,9.856e-12,3.069e-8,9.856e-12
242.94,4.902e-13,3.068e-8,4.902e-13
246.82,1.279e-12,2.775e-8,1.279e-12
246.83,5.651e-12,2.774e-8,5.651e-12
246.85,1.010e-10,2.773e-8,1.010e-10
246.87,1.606e-9,2.771e-8,1.606e-9
246.88,6.125e-9,2.770e-8,6.125e-9
246.90,8.159e-8,2.769e-8,8.159e-8
246.92,9.662e-7,2.767e-8,9.662e-7
246.93,3.181e-6,2.767e-8,3.181e-6
246.95,3.157e-5,2.765e-8,3.157e-5
246.97,2.786e-4,2.764e-8,2.786e-4
246.98,7.918e-4,2.763e-8,7.918e-4
247.00,5.856e-3,2.761e-8,5.856e-3
247.02,3.850e-2,2.760e-8,3.850e-2
247.03,9.445e-2,2.759e-8,9.445e-2
247.05,5.204e-1,2.757e-8,5.204e-1
247.07,2.549e+0,2.756e-8,2.549e+0
247.08,5.399e+0,2.755e-8,5.399e+0
247.10,2.216e+1,2.754e-8,2.216e+1
247.12,8.090e+1,2.752e-8,8.090e+1
247.13,1.479e+2,2.751e-8,1.479e+2
247.15,4.524e+2,2.750e-8,4.524e+2
247.17,1.230e+3,2.748e-8,1.230e+3
247.18,1.941e+3,2.748e-8,1.941e+3
247.20,4.424e+3,2.746e-8,4.424e+3
247.22,8.965e+3,2.745e-8,8.965e+3
247.23,1.221e+4,2.744e-8,1.221e+4
247.25,2.074e+4,2.742e-8,2.074e+4
247.27,3.131e+4,2.741e-8,3.131e+4
247.28,3.681e+4,2.740e-8,3.681e+4
247.30,4.658e+4,2.739e-8,4.658e+4
247.32,5.239e+4,2.737e-8,5.239e+4
247.33,5.317e+4,2.736e-8,5.317e+4
247.35,5.013e+4,2.735e-8,5.013e+4
247.37,4.202e+4,2.733e-8,4.202e+4
247.38,3.681e+4,2.733e-8,3.681e+4
247.40,2.586e+4,2.731e-8,2.586e+4
247.42,1.615e+4,2.730e-8,1.615e+4
247.43,1.221e+4,2.729e-8,1.221e+4
247.45,6.391e+3,2.727e-8,6.391e+3
247.47,2.974e+3,2.726e-8,2.974e+3
247.48,1.941e+3,2.725e-8,1.941e+3
247.50,7.570e+2,2.724e-8,7.570e+2
247.51,4.524e+2,2.723e-8,4.524e+2
247.53,1.479e+2,2.721e-8,1.479e+2
247.55,4.297e+1,2.720e-8,4.297e+1
247.56,2.216e+1,2.719e-8,2.216e+1
247.58,5.399e+0,2.717e-8,5.399e+0
247.60,1.169e+0,2.716e-8,1.169e+0
247.61,5.204e-1,2.715e-8,5.204e-1
247.63,9.445e-2,2.714e-8,9.445e-2
247.65,1.524e-2,2.712e-8,1.524e-2
247.66,5.856e-3,2.711e-8,5.856e-3
247.68,7.918e-4,2.710e-8,7.918e-4
247.70,9.518e-5,2.708e-8,9.518e-5
247.71,3.157e-5,2.708e-8,3.157e-5
247.73,3.181e-6,2.706e-8,3.181e-6
247.75,2.849e-7,2.705e-8,2.849e-7
247.76,8.159e-8,2.704e-8,8.159e-8
247.78,6.125e-9,2.702e-8,6.125e-9
247.80,4.087e-10,2.701e-8,4.087e-10
247.81,1.010e-10,2.700e-8,1.010e-10
247.83,5.651e-12,2.699e-8,5.651e-12
248.06,4.386e-13,2.681e-8,4.386e-13
248.08,8.561e-12,2.680e-8,8.561e-12
248.10,1.487e-10,2.678e-8,1.487e-10
248.11,5.933e-10,2.677e-8,5.933e-10
248.13,8.653e-9,2.676e-8,8.653e-9
248.15,1.123e-7,2.674e-8,1.123e-7
248.16,3.874e-7,2.674e-8,3.874e-7
248.18,4.222e-6,2.672e-8,4.222e-6
248.20,4.095e-5,2.671e-8,4.095e-5
248.21,1.221e-4,2.670e-8,1.221e-4
248.23,9.944e-4,2.668e-8,9.944e-4
248.25,7.209e-3,2.667e-8,7.209e-3
248.26,1.858e-2,2.666e-8,1.858e-2
248.28,1.131e-1,2.665e-8,1.131e-1
248.30,6.125e-1,2.663e-8,6.125e-1
248.31,1.365e+0,2.662e-8,1.365e+0
248.33,6.207e+0,2.661e-8,6.207e+0
248.35,2.513e+1,2.659e-8,2.513e+1
248.36,4.840e+1,2.659e-8,4.840e+1
248.38,1.645e+2,2.657e-8,1.645e+2
248.40,4.976e+2,2.656e-8,4.976e+2
248.41,8.285e+2,2.655e-8,8.285e+2
248.43,2.104e+3,2.653e-8,2.104e+3
248.45,4.757e+3,2.652e-8,4.757e+3
248.46,6.847e+3,2.651e-8,6.847e+3
248.48,1.300e+4,2.649e-8,1.300e+4
248.50,2.195e+4,2.648e-8,2.195e+4
248.51,2.732e+4,2.647e-8,2.732e+4
248.53,3.875e+4,2.646e-8,3.875e+4
248.55,4.891e+4,2.644e-8,4.891e+4
248.56,5.261e+4,2.643e-8,5.261e+4
248.58,5.576e+4,2.642e-8,5.576e+4
248.60,5.261e+4,2.640e-8,5.261e+4
248.61,4.891e+4,2.640e-8,4.891e+4
248.63,3.875e+4,2.638e-8,3.875e+4
248.65,2.732e+4,2.637e-8,2.732e+4
248.66,2.195e+4,2.636e-8,2.195e+4
248.68,1.300e+4,2.634e-8,1.300e+4
248.70,6.847e+3,2.633e-8,6.847e+3
248.71,4.757e+3,1.138e-7,4.757e+3
248.73,2.104e+3,1.948e-6,2.104e+3
248.75,8.285e+2,2.970e-5,8.285e+2
248.76,4.976e+2,1.110e-4,4.976e+2
248.78,1.645e+2,1.422e-3,1.645e+2
248.80,4.841e+1,1.623e-2,4.840e+1
248.81,2.518e+1,5.249e-2,2.513e+1
248.83,6.711e+0,5.033e-1,6.207e+0
248.85,5.662e+0,4.298e+0,1.365e+0
248.86,1.264e+1,1.202e+1,6.125e-1
248.88,8.640e+1,8.629e+1,1.131e-1
248.90,5.515e+2,5.514e+2,1.858e-2
248.91,1.335e+3,1.335e+3,7.209e-3
248.93,7.168e+3,7.168e+3,9.944e-4
248.95,3.428e+4,3.428e+4,1.221e-4
248.96,7.179e+4,7.179e+4,4.095e-5
248.98,2.886e+5,2.886e+5,4.222e-6
249.00,1.033e+6,1.033e+6,3.874e-7
249.01,1.871e+6,1.871e+6,1.123e-7
249.03,5.628e+6,5.628e+6,8.653e-9
249.05,1.508e+7,1.508e+7,5.933e-10
249.06,2.363e+7,2.363e+7,1.487e-10
249.08,5.319e+7,5.319e+7,8.561e-12
249.10,1.066e+8,1.066e+8,4.386e-13
249.11,1.446e+8,1.446e+8,4.603e-13
249.13,2.436e+8,2.436e+8,5.035e-13
249.15,3.655e+8,3.655e+8,5.467e-13
249.16,4.286e+8,4.286e+8,5.683e-13
249.18,5.405e+8,5.405e+8,6.115e-13
249.20,6.069e+8,6.069e+8,6.547e-13
249.21,6.157e+8,6.157e+8,6.763e-13
249.23,5.811e+8,5.811e+8,7.196e-13
249.25,4.883e+8,4.883e+8,7.628e-13
249.26,4.286e+8,4.286e+8,7.844e-13
249.28,3.027e+8,3.027e+8,8.276e-13
249.30,1.904e+8,1.904e+8,8.708e-13
249.31,1.446e+8,1.446e+8,8.924e-13
249.33,7.641e+7,7.641e+7,9.357e-13
249.35,3.597e+7,3.597e+7,9.789e-13
249.36,2.363e+7,2.363e+7,1.000e-12
249.38,9.346e+6,9.346e+6,1.044e-12
249.40,3.292e+6,3.292e+6,1.087e-12
249.41,1.871e+6,1.871e+6,1.109e-12
249.43,5.539e+5,5.539e+5,1.152e-12
249.45,1.460e+5,1.460e+5,1.195e-12
249.46,7.179e+4,7.179e+4,1.217e-12
249.48,1.591e+4,1.591e+4,1.260e-12
249.50,3.138e+3,3.138e+3,1.303e-12
249.51,1.335e+3,1.335e+3,1.325e-12
249.53,2.213e+2,2.213e+2,1.368e-12
249.55,3.268e+1,3.268e+1,1.411e-12
249.56,1.202e+1,1.202e+1,1.433e-12
249.58,1.492e+0,1.492e+0,1.476e-12
249.60,1.649e-1,1.649e-1,1.519e-12
249.61,5.249e-2,5.249e-2,1.541e-12
249.63,4.875e-3,4.875e-3,1.584e-12
249.64,1.422e-3,1.422e-3,1.606e-12
249.66,1.110e-4,1.110e-4,1.649e-12
249.68,7.716e-6,7.716e-6,1.692e-12
249.69,1.948e-6,1.948e-6,1.714e-12
249.71,1.138e-7,1.138e-7,1.757e-12
249.73,5.919e-9,5.919e-9,1.800e-12
250.11,2.621e-12,5.946e-9,2.621e-12
250.13,4.874e-11,5.947e-9,4.874e-11
250.14,2.013e-10,5.948e-9,2.013e-10
250.16,3.153e-9,5.949e-9,3.153e-9
250.18,4.402e-8,5.951e-9,4.402e-8
250.19,1.576e-7,5.951e-9,1.576e-7
250.21,1.852e-6,5.953e-9,1.852e-6
250.23,1.942e-5,5.954e-9,1.942e-5
250.24,6.023e-5,5.955e-9,6.023e-5
250.26,5.317e-4,5.956e-9,5.317e-4
250.28,4.185e-3,5.958e-9,4.185e-3
250.29,1.125e-2,5.959e-9,1.125e-2
250.31,7.455e-2,5.960e-9,7.455e-2
250.33,4.406e-1,5.961e-9,4.406e-1
250.34,1.026e+0,5.962e-9,1.026e+0
250.36,5.106e+0,5.964e-9,5.106e+0
250.38,2.266e+1,5.965e-9,2.266e+1
250.39,4.572e+1,5.966e-9,4.572e+1
250.41,1.709e+2,5.967e-9,1.709e+2
250.43,5.693e+2,5.969e-9,5.693e+2
250.44,9.954e+2,5.969e-9,9.954e+2
250.46,2.793e+3,5.971e-9,2.793e+3
250.48,6.987e+3,5.972e-9,6.987e+3
250.49,1.059e+4,5.973e-9,1.059e+4
250.51,2.230e+4,5.974e-9,2.230e+4
250.53,4.189e+4,5.976e-9,4.189e+4
250.54,5.499e+4,5.976e-9,5.499e+4
250.56,8.699e+4,5.978e-9,8.699e+4
250.58,1.227e+5,5.979e-9,1.227e+5
250.59,1.396e+5,5.980e-9,1.396e+5
250.61,1.658e+5,5.981e-9,1.658e+5
250.63,1.755e+5,5.983e-9,1.755e+5
250.64,1.730e+5,5.984e-9,1.730e+5
250.66,1.543e+5,5.985e-9,1.543e+5
250.68,1.227e+5,5.986e-9,1.227e+5
250.69,1.048e+5,5.987e-9,1.048e+5
250.71,7.016e+4,5.989e-9,7.016e+4
250.73,4.189e+4,5.990e-9,4.189e+4
250.74,3.100e+4,5.991e-9,3.100e+4
250.76,1.559e+4,5.992e-9,1.559e+4
250.78,6.987e+3,5.994e-9,6.987e+3
250.79,4.481e+3,5.994e-9,4.481e+3
250.81,1.691e+3,5.996e-9,1.691e+3
250.83,5.693e+2,5.997e-9,5.693e+2
250.84,3.164e+2,5.998e-9,3.164e+2
250.86,8.966e+1,5.999e-9,8.966e+1
250.88,2.266e+1,6.001e-9,2.266e+1
250.89,1.091e+1,6.001e-9,1.091e+1
250.91,2.322e+0,6.003e-9,2.322e+0
250.93,4.406e-1,6.004e-9,4.406e-1
250.94,1.838e-1,6.005e-9,1.838e-1
250.96,2.937e-2,6.006e-9,2.937e-2
250.98,4.185e-3,6.008e-9,4.185e-3
250.99,1.513e-3,6.009e-9,1.513e-3
251.01,1.815e-4,6.010e-9,1.815e-4
251.03,1.942e-5,6.011e-9,1.942e-5
251.04,6.084e-6,6.012e-9,6.084e-6
251.06,5.480e-7,6.014e-9,5.480e-7
251.08,4.402e-8,6.015e-9,4.402e-8
251.09,1.195e-8,6.016e-9,1.195e-8
251.11,8.082e-10,6.017e-9,8.082e-10
251.13,4.874e-11,6.019e-9,4.874e-11
251.14,1.147e-11,6.019e-9,1.147e-11
252.14,9.598e-13,6.091e-9,9.598e-13
252.16,1.703e-11,6.092e-9,1.703e-11
252.17,6.877e-11,6.093e-9,6.877e-11
252.19,1.030e-9,6.094e-9,1.030e-9
252.21,1.379e-8,6.096e-9,1.379e-8
252.22,4.837e-8,6.096e-9,4.837e-8
252.24,5.466e-7,6.098e-9,5.466e-7
252.26,5.519e-6,6.099e-9,5.519e-6
252.27,1.681e-5,6.100e-9,1.681e-5
252.29,1.433e-4,6.101e-9,1.433e-4
252.31,1.091e-3,6.103e-9,1.091e-3
252.32,2.887e-3,6.104e-9,2.887e-3
252.34,1.856e-2,6.105e-9,1.856e-2
252.36,1.066e-1,6.106e-9,1.066e-1
252.37,2.450e-1,6.107e-9,2.450e-1
252.39,1.188e+0,6.109e-9,1.188e+0
252.41,5.148e+0,6.110e-9,5.148e+0
252.42,1.027e+1,6.111e-9,1.027e+1
252.44,3.758e+1,6.112e-9,3.758e+1
252.46,1.228e+2,6.114e-9,1.228e+2
252.47,2.129e+2,6.114e-9,2.129e+2
252.49,5.874e+2,6.116e-9,5.874e+2
252.51,1.448e+3,6.117e-9,1.448e+3
252.52,2.180e+3,6.118e-9,2.180e+3
252.54,4.537e+3,6.119e-9,4.537e+3
252.56,8.437e+3,6.121e-9,8.437e+3
252.57,1.103e+4,6.121e-9,1.103e+4
252.59,1.732e+4,6.123e-9,1.732e+4
252.61,2.429e+4,6.124e-9,2.429e+4
252.62,2.757e+4,6.125e-9,2.757e+4
252.64,3.266e+4,6.126e-9,3.266e+4
252.66,3.455e+4,6.128e-9,3.455e+4
252.67,3.407e+4,6.129e-9,3.407e+4
252.69,3.045e+4,6.130e-9,3.045e+4
252.71,2.436e+4,6.131e-9,2.436e+4
252.72,2.093e+4,6.132e-9,2.093e+4
252.74,1.441e+4,6.134e-9,1.441e+4
252.76,9.530e+3,6.135e-9,9.530e+3
252.77,8.014e+3,6.136e-9,8.014e+3
252.79,7.235e+3,6.137e-9,7.235e+3
