Wavelength (nm),Sum(calc),Cu I (4.7e-1),Cu II (5.3e-1)
233.79,3.249e+3,1.937e-8,3.249e+3
233.81,9.912e+2,1.939e-8,9.912e+2
233.82,5.210e+2,1.940e-8,5.210e+2
233.84,1.304e+2,1.941e-8,1.304e+2
233.86,2.860e+1,1.943e-8,2.860e+1
233.87,1.275e+1,1.944e-8,1.275e+1
233.89,2.294e+0,1.946e-8,2.294e+0
233.91,3.618e-1,1.947e-8,3.618e-1
233.92,1.368e-1,1.948e-8,1.368e-1
233.94,1.770e-2,1.950e-8,1.770e-2
233.96,2.007e-3,1.952e-8,2.007e-3
233.97,6.433e-4,1.953e-8,6.433e-4
233.99,5.986e-5,1.954e-8,5.986e-5
234.01,4.881e-6,1.956e-8,4.881e-6
234.02,1.327e-6,1.957e-8,1.327e-6
234.04,8.877e-8,1.959e-8,8.877e-8
234.06,5.205e-9,1.960e-8,5.205e-9
234.07,1.200e-9,1.961e-8,1.200e-9
234.09,5.771e-11,1.963e-8,5.771e-11
236.49,3.780e-9,2.169e-8,3.780e-9
236.50,1.847e-8,2.169e-8,1.847e-8
236.52,4.006e-7,2.171e-8,4.006e-7
236.54,7.643e-6,2.173e-8,7.643e-6
236.55,3.181e-5,2.174e-8,3.181e-5
236.57,5.008e-4,2.175e-8,5.008e-4
236.59,6.934e-3,2.177e-8,6.934e-3
236.60,2.459e-2,2.178e-8,2.459e-2
236.62,2.809e-1,2.180e-8,2.809e-1
236.64,2.823e+0,2.181e-8,2.823e+0
236.65,8.530e+0,2.182e-8,8.530e+0
236.67,7.073e+1,2.184e-8,7.073e+1
236.69,5.159e+2,2.186e-8,5.159e+2
236.70,1.328e+3,2.187e-8,1.328e+3
236.72,7.991e+3,2.188e-8,7.991e+3
236.74,4.230e+4,2.190e-8,4.230e+4
236.75,9.277e+4,2.191e-8,9.277e+4
236.77,4.052e+5,2.193e-8,4.052e+5
236.79,1.557e+6,2.194e-8,1.557e+6
236.80,2.908e+6,2.195e-8,2.908e+6
236.82,9.220e+6,2.197e-8,9.220e+6
236.84,2.571e+7,2.199e-8,2.571e+7
236.85,4.092e+7,2.199e-8,4.092e+7
236.87,9.416e+7,2.201e-8,9.416e+7
236.89,1.906e+8,2.203e-8,1.906e+8
236.90,2.584e+8,2.204e-8,2.584e+8
236.92,4.315e+8,2.205e-8,4.315e+8
236.94,6.339e+8,2.207e-8,6.339e+8
236.95,7.322e+8,2.208e-8,7.322e+8
236.97,8.875e+8,2.210e-8,8.875e+8
236.99,9.462e+8,2.211e-8,9.462e+8
237.00,9.312e+8,2.212e-8,9.312e+8
237.02,8.191e+8,2.214e-8,8.191e+8
237.04,6.339e+8,2.216e-8,6.339e+8
237.05,5.314e+8,2.217e-8,5.314e+8
237.07,3.393e+8,2.218e-8,3.393e+8
237.09,1.906e+8,2.220e-8,1.906e+8
237.10,1.361e+8,2.221e-8,1.361e+8
237.12,6.308e+7,2.223e-8,6.308e+7
237.14,2.571e+7,2.224e-8,2.571e+7
237.15,1.565e+7,2.225e-8,1.565e+7
237.17,5.262e+6,2.227e-8,5.262e+6
237.19,1.557e+6,2.229e-8,1.557e+6
237.20,8.071e+5,2.229e-8,8.071e+5
237.22,1.970e+5,2.231e-8,1.970e+5
237.24,4.230e+4,2.233e-8,4.230e+4
237.25,1.868e+4,2.234e-8,1.868e+4
237.27,3.310e+3,2.235e-8,3.310e+3
237.29,5.159e+2,2.237e-8,5.159e+2
237.30,1.941e+2,2.238e-8,1.941e+2
237.32,2.514e+1,2.240e-8,2.514e+1
237.34,4.050e+0,2.241e-8,4.050e+0
237.35,3.949e+0,2.242e-8,3.949e+0
237.37,1.711e+1,2.244e-8,1.711e+1
237.39,8.379e+1,2.246e-8,8.379e+1
237.40,1.772e+2,2.247e-8,1.772e+2
237.42,7.205e+2,2.248e-8,7.205e+2
237.44,2.578e+3,2.250e-8,2.578e+3
237.45,4.650e+3,2.251e-8,4.650e+3
237.47,1.375e+4,2.253e-8,1.375e+4
237.49,3.577e+4,2.254e-8,3.577e+4
237.50,5.500e+4,2.255e-8,5.500e+4
237.52,1.182e+5,2.257e-8,1.182e+5
237.54,2.236e+5,2.259e-8,2.236e+5
237.55,2.932e+5,2.259e-8,2.932e+5
237.57,4.581e+5,2.261e-8,4.581e+5
237.59,6.301e+5,2.263e-8,6.301e+5
237.60,7.045e+5,2.264e-8,7.045e+5
237.62,8.003e+5,2.265e-8,8.003e+5
237.64,8.003e+5,2.267e-8,8.003e+5
237.65,7.629e+5,2.268e-8,7.629e+5
237.67,6.301e+5,2.270e-8,6.301e+5
237.68,5.459e+5,2.271e-8,5.459e+5
237.70,3.724e+5,2.272e-8,3.724e+5
237.72,2.236e+5,2.274e-8,2.236e+5
237.73,1.652e+5,2.275e-8,1.652e+5
237.75,8.192e+4,2.277e-8,8.192e+4
237.77,3.577e+4,2.278e-8,3.577e+4
237.78,2.253e+4,2.279e-8,2.253e+4
237.80,8.123e+3,2.281e-8,8.123e+3
237.82,2.578e+3,2.283e-8,2.578e+3
237.83,1.385e+3,2.283e-8,1.385e+3
237.85,3.631e+2,2.285e-8,3.631e+2
237.87,8.378e+1,2.287e-8,8.378e+1
237.88,3.837e+1,2.288e-8,3.837e+1
237.90,7.313e+0,2.289e-8,7.313e+0
237.92,1.227e+0,2.291e-8,1.227e+0
237.93,4.792e-1,2.292e-8,4.792e-1
237.95,6.640e-2,2.294e-8,6.640e-2
237.97,8.100e-3,2.295e-8,8.100e-3
237.98,2.697e-3,2.296e-8,2.697e-3
238.00,2.717e-4,2.298e-8,2.717e-4
238.02,2.410e-5,2.300e-8,2.410e-5
238.03,6.842e-6,2.301e-8,6.842e-6
238.05,5.012e-7,2.302e-8,5.012e-7
238.07,3.232e-8,2.304e-8,3.232e-8
238.08,7.823e-9,2.305e-8,7.823e-9
238.10,4.166e-10,2.307e-8,4.166e-10
238.12,1.953e-11,2.308e-8,1.953e-11
239.83,4.832e-11,2.455e-8,4.832e-11
239.85,1.024e-9,2.457e-8,1.024e-9
239.86,4.502e-9,2.457e-8,4.502e-9
239.88,7.916e-8,2.459e-8,7.916e-8
239.90,1.229e-6,2.461e-8,1.229e-6
239.91,4.620e-6,2.462e-8,4.620e-6
239.93,5.949e-5,2.463e-8,5.949e-5
239.95,6.763e-4,2.465e-8,6.763e-4
239.96,2.176e-3,2.466e-8,2.176e-3
239.98,2.052e-2,2.468e-8,2.052e-2
240.00,1.708e-1,2.469e-8,1.708e-1
240.01,4.702e-1,2.470e-8,4.702e-1
240.03,3.246e+0,2.472e-8,3.246e+0
240.05,1.979e+1,2.474e-8,1.979e+1
240.06,4.662e+1,2.475e-8,4.662e+1
240.08,2.357e+2,2.476e-8,2.357e+2
240.10,1.052e+3,2.478e-8,1.052e+3
240.11,2.121e+3,2.479e-8,2.121e+3
240.13,7.851e+3,2.481e-8,7.851e+3
240.15,2.566e+4,2.482e-8,2.566e+4
240.16,4.426e+4,2.483e-8,4.426e+4
240.18,1.200e+5,2.485e-8,1.200e+5
240.20,2.871e+5,2.487e-8,2.871e+5
240.21,4.239e+5,2.487e-8,4.239e+5
240.23,8.414e+5,2.489e-8,8.414e+5
240.25,1.474e+6,2.491e-8,1.474e+6
240.26,1.863e+6,2.492e-8,1.863e+6
240.28,2.707e+6,2.493e-8,2.707e+6
240.30,3.474e+6,2.495e-8,3.474e+6
240.31,3.755e+6,2.496e-8,3.755e+6
240.33,3.997e+6,2.498e-8,3.997e+6
240.35,3.755e+6,2.499e-8,3.755e+6
240.36,3.474e+6,2.500e-8,3.474e+6
240.38,2.707e+6,2.502e-8,2.707e+6
240.40,1.863e+6,2.504e-8,1.863e+6
240.41,1.474e+6,2.505e-8,1.474e+6
240.43,8.414e+5,2.506e-8,8.414e+5
240.45,4.239e+5,2.508e-8,4.239e+5
240.46,2.871e+5,2.509e-8,2.871e+5
240.48,1.200e+5,2.511e-8,1.200e+5
240.50,4.426e+4,2.512e-8,4.426e+4
240.51,2.566e+4,2.513e-8,2.566e+4
240.53,7.851e+3,2.515e-8,7.851e+3
240.55,2.121e+3,2.517e-8,2.121e+3
240.56,1.052e+3,2.517e-8,1.052e+3
240.58,2.357e+2,2.519e-8,2.357e+2
240.60,4.662e+1,2.521e-8,4.662e+1
240.61,1.979e+1,2.522e-8,1.979e+1
240.63,3.246e+0,2.523e-8,3.246e+0
240.65,4.702e-1,2.525e-8,4.702e-1
240.66,1.708e-1,2.526e-8,1.708e-1
240.68,2.052e-2,2.528e-8,2.052e-2
240.70,2.176e-3,2.529e-8,2.176e-3
240.71,6.763e-4,2.530e-8,6.763e-4
240.73,5.949e-5,2.532e-8,5.949e-5
240.75,4.620e-6,2.534e-8,4.620e-6
240.76,1.229e-6,2.535e-8,1.229e-6
240.78,7.916e-8,2.536e-8,7.916e-8
240.80,4.502e-9,2.538e-8,4.502e-9
240.81,1.024e-9,2.539e-8,1.024e-9
240.83,4.832e-11,2.541e-8,4.832e-11
241.94,1.368e-11,2.636e-8,1.368e-11
241.96,2.751e-10,2.637e-8,2.751e-10
241.98,4.893e-9,2.639e-8,4.893e-9
241.99,1.971e-8,2.640e-8,1.971e-8
242.01,2.918e-7,2.642e-8,2.918e-7
242.03,3.822e-6,2.643e-8,3.822e-6
242.04,1.321e-5,2.644e-8,1.321e-5
242.06,1.440e-4,2.646e-8,1.440e-4
242.08,1.388e-3,2.648e-8,1.388e-3
242.09,4.117e-3,2.649e-8,4.117e-3
242.11,3.303e-2,2.650e-8,3.303e-2
242.13,2.345e-1,2.652e-8,2.345e-1
242.14,5.966e-1,2.653e-8,5.966e-1
242.16,3.524e+0,2.655e-8,3.524e+0
242.18,1.842e+1,2.656e-8,1.842e+1
242.19,4.022e+1,2.657e-8,4.022e+1
242.21,1.749e+2,2.659e-8,1.749e+2
242.23,6.729e+2,2.661e-8,6.729e+2
242.24,1.261e+3,2.661e-8,1.261e+3
242.26,4.036e+3,2.663e-8,4.036e+3
242.28,1.143e+4,2.665e-8,1.143e+4
242.29,1.838e+4,2.666e-8,1.838e+4
242.31,4.332e+4,2.667e-8,4.332e+4
242.33,9.034e+4,2.669e-8,9.034e+4
242.34,1.246e+5,2.670e-8,1.246e+5
242.36,2.162e+5,2.672e-8,2.162e+5
242.38,3.320e+5,2.673e-8,3.320e+5
242.39,3.929e+5,2.674e-8,3.929e+5
242.41,5.019e+5,2.676e-8,5.019e+5
242.43,5.674e+5,2.678e-8,5.674e+5
242.44,5.761e+5,2.679e-8,5.761e+5
242.46,5.419e+5,2.680e-8,5.419e+5
242.48,4.509e+5,2.682e-8,4.509e+5
242.49,3.929e+5,2.683e-8,3.929e+5
242.51,2.721e+5,2.685e-8,2.721e+5
242.53,1.667e+5,2.686e-8,1.667e+5
242.54,1.246e+5,2.687e-8,1.246e+5
242.56,6.352e+4,2.689e-8,6.352e+4
242.58,2.865e+4,2.691e-8,2.865e+4
242.59,1.838e+4,2.691e-8,1.838e+4
242.61,6.898e+3,2.693e-8,6.898e+3
242.63,2.291e+3,2.695e-8,2.291e+3
242.64,1.261e+3,2.696e-8,1.261e+3
242.66,3.484e+2,2.697e-8,3.484e+2
242.68,8.516e+1,2.699e-8,8.516e+1
242.69,4.022e+1,2.700e-8,4.022e+1
242.71,8.181e+0,2.702e-8,8.181e+0
242.73,1.472e+0,2.703e-8,1.472e+0
242.74,5.966e-1,2.704e-8,5.966e-1
242.76,8.936e-2,2.706e-8,8.936e-2
242.78,1.184e-2,2.708e-8,1.184e-2
242.79,4.117e-3,2.709e-8,4.117e-3
242.81,4.539e-4,2.710e-8,4.539e-4
242.83,4.428e-5,2.712e-8,4.428e-5
242.84,1.321e-5,2.713e-8,1.321e-5
242.86,1.072e-6,2.715e-8,1.072e-6
242.88,7.701e-8,2.716e-8,7.701e-8
242.89,1.971e-8,2.717e-8,1.971e-8
242.91,1.178e-9,2.719e-8,1.178e-9
242.93,6.229e-11,2.721e-8,6.229e-11
242.94,1.368e-11,2.721e-8,1.368e-11
246.82,3.433e-11,3.054e-8,3.433e-11
246.84,6.510e-10,3.056e-8,6.510e-10
246.85,2.713e-9,3.057e-8,2.713e-9
246.87,4.311e-8,3.058e-8,4.311e-8
246.89,6.091e-7,3.060e-8,6.091e-7
246.90,2.191e-6,3.061e-8,2.191e-6
246.92,2.594e-5,3.063e-8,2.594e-5
246.94,2.731e-4,3.064e-8,2.731e-4
246.95,8.478e-4,3.065e-8,8.478e-4
246.97,7.480e-3,3.067e-8,7.480e-3
246.99,5.867e-2,3.069e-8,5.867e-2
247.00,1.572e-1,3.069e-8,1.572e-1
247.02,1.034e+0,3.071e-8,1.034e+0
247.04,6.041e+0,3.073e-8,6.041e+0
247.05,1.397e+1,3.074e-8,1.397e+1
247.07,6.845e+1,3.075e-8,6.845e+1
247.09,2.981e+2,3.077e-8,2.981e+2
247.10,5.951e+2,3.078e-8,5.951e+2
247.12,2.172e+3,3.080e-8,2.172e+3
247.14,7.047e+3,3.081e-8,7.047e+3
247.15,1.215e+4,3.082e-8,1.215e+4
247.17,3.303e+4,3.084e-8,3.303e+4
247.19,7.985e+4,3.086e-8,7.985e+4
247.20,1.188e+5,3.087e-8,1.188e+5
247.22,2.407e+5,3.088e-8,2.407e+5
247.24,4.336e+5,3.090e-8,4.336e+5
247.25,5.568e+5,3.091e-8,5.568e+5
247.27,8.406e+5,3.093e-8,8.406e+5
247.29,1.128e+6,3.094e-8,1.128e+6
247.30,1.251e+6,3.095e-8,1.251e+6
247.32,1.407e+6,3.097e-8,1.407e+6
247.34,1.407e+6,3.099e-8,1.407e+6
247.35,1.346e+6,3.099e-8,1.346e+6
247.37,1.128e+6,3.101e-8,1.128e+6
247.39,8.406e+5,3.103e-8,8.406e+5
247.40,6.943e+5,3.104e-8,6.943e+5
247.42,4.336e+5,3.105e-8,4.336e+5
247.44,2.407e+5,3.107e-8,2.407e+5
247.45,1.716e+5,3.108e-8,1.716e+5
247.47,7.985e+4,3.110e-8,7.985e+4
247.49,3.303e+4,3.111e-8,3.303e+4
247.50,2.033e+4,3.112e-8,2.033e+4
247.52,7.047e+3,3.114e-8,7.047e+3
247.54,2.172e+3,3.116e-8,2.172e+3
247.55,1.154e+3,3.117e-8,1.154e+3
247.57,2.981e+2,3.118e-8,2.981e+2
247.59,6.845e+1,3.120e-8,6.845e+1
247.60,3.138e+1,3.121e-8,3.138e+1
247.62,6.041e+0,3.123e-8,6.041e+0
247.64,1.034e+0,3.124e-8,1.034e+0
247.65,4.091e-1,3.125e-8,4.091e-1
247.67,5.867e-2,3.127e-8,5.867e-2
247.69,7.480e-3,3.129e-8,7.480e-3
247.70,2.556e-3,3.129e-8,2.556e-3
247.72,2.731e-4,3.131e-8,2.731e-4
247.74,2.594e-5,3.133e-8,2.594e-5
247.75,7.650e-6,3.134e-8,7.650e-6
247.77,6.091e-7,3.135e-8,6.091e-7
247.79,4.311e-8,3.137e-8,4.311e-8
247.80,1.097e-8,3.138e-8,1.097e-8
247.82,6.510e-10,3.140e-8,6.510e-10
247.84,3.433e-11,3.141e-8,3.433e-11
248.07,5.488e-11,3.161e-8,5.488e-11
248.08,2.389e-10,3.162e-8,2.389e-10
248.10,4.150e-9,3.164e-8,4.150e-9
248.12,6.416e-8,3.165e-8,6.416e-8
248.13,2.415e-7,3.166e-8,2.415e-7
248.15,3.135e-6,3.168e-8,3.135e-6
248.17,3.621e-5,3.170e-8,3.621e-5
248.18,1.178e-4,3.171e-8,1.178e-4
248.20,1.143e-3,3.172e-8,1.143e-3
248.22,9.868e-3,3.174e-8,9.868e-3
248.23,2.775e-2,3.175e-8,2.775e-2
248.25,2.012e-1,3.177e-8,2.012e-1
248.27,1.298e+0,3.178e-8,1.298e+0
248.28,3.156e+0,3.179e-8,3.156e+0
248.30,1.710e+1,3.181e-8,1.710e+1
248.32,8.242e+1,3.183e-8,8.242e+1
248.33,1.732e+2,3.183e-8,1.732e+2
248.35,7.013e+2,3.185e-8,7.013e+2
248.37,2.527e+3,3.187e-8,2.527e+3
248.38,4.591e+3,3.188e-8,4.591e+3
248.40,1.389e+4,3.189e-8,1.389e+4
248.42,3.739e+4,3.191e-8,3.739e+4
248.43,5.873e+4,3.192e-8,5.873e+4
248.45,1.328e+5,3.194e-8,1.328e+5
248.47,2.671e+5,3.195e-8,2.671e+5
248.48,3.627e+5,3.196e-8,3.627e+5
248.50,6.127e+5,3.198e-8,6.127e+5
248.52,9.213e+5,3.200e-8,9.213e+5
248.53,1.081e+6,3.201e-8,1.081e+6
248.55,1.365e+6,3.202e-8,1.365e+6
248.57,1.534e+6,3.204e-8,1.534e+6
248.58,1.556e+6,3.205e-8,1.556e+6
248.60,1.468e+6,3.207e-8,1.468e+6
248.62,1.233e+6,3.208e-8,1.233e+6
248.63,1.081e+6,3.209e-8,1.081e+6
248.65,7.624e+5,3.211e-8,7.624e+5
248.67,4.783e+5,3.213e-8,4.783e+5
248.68,3.627e+5,3.213e-8,3.627e+5
248.70,1.911e+5,3.215e-8,1.911e+5
248.72,8.960e+4,5.833e-7,8.960e+4
248.73,5.873e+4,2.379e-6,5.873e+4
248.75,2.312e+4,3.626e-5,2.312e+4
248.77,8.102e+3,4.924e-4,8.102e+3
248.78,4.591e+3,1.737e-3,4.591e+3
248.80,1.351e+3,1.982e-2,1.351e+3
248.82,3.539e+2,2.014e-1,3.537e+2
248.83,1.739e+2,6.146e-1,1.732e+2
248.85,4.334e+1,5.248e+0,3.809e+1
248.87,4.736e+1,3.991e+1,7.453e+0
248.88,1.085e+2,1.054e+2,3.156e+0
248.90,6.739e+2,6.734e+2,5.185e-1
248.92,3.833e+3,3.832e+3,7.582e-2
248.93,8.754e+3,8.754e+3,2.775e-2
248.95,4.187e+4,4.187e+4,3.408e-3
248.97,1.783e+5,1.783e+5,3.724e-4
248.98,3.524e+5,3.524e+5,1.178e-4
249.00,1.261e+6,1.261e+6,1.081e-5
249.02,4.021e+6,4.021e+6,8.828e-7
249.03,6.873e+6,6.873e+6,2.415e-7
249.05,1.841e+7,1.841e+7,1.656e-8
249.07,4.392e+7,4.392e+7,1.010e-9
249.08,6.495e+7,6.495e+7,2.389e-10
249.10,1.302e+8,1.302e+8,1.224e-11
249.12,2.325e+8,2.325e+8,1.231e-11
249.13,2.974e+8,2.974e+8,1.234e-11
249.15,4.463e+8,4.463e+8,1.241e-11
249.17,5.963e+8,5.963e+8,1.248e-11
249.18,6.600e+8,6.600e+8,1.251e-11
249.20,7.411e+8,7.411e+8,1.258e-11
249.22,7.411e+8,7.411e+8,1.265e-11
249.23,7.096e+8,7.096e+8,1.268e-11
249.25,5.963e+8,5.963e+8,1.275e-11
249.27,4.463e+8,4.463e+8,1.282e-11
249.28,3.697e+8,3.697e+8,1.285e-11
249.30,2.325e+8,2.325e+8,1.292e-11
249.32,1.302e+8,1.302e+8,1.299e-11
249.33,9.331e+7,9.331e+7,1.302e-11
249.35,4.392e+7,4.392e+7,1.309e-11
249.37,1.841e+7,1.841e+7,1.316e-11
249.38,1.141e+7,1.141e+7,1.319e-11
249.40,4.021e+6,4.021e+6,1.326e-11
249.42,1.261e+6,1.261e+6,1.333e-11
249.43,6.764e+5,6.764e+5,1.336e-11
249.45,1.783e+5,1.783e+5,1.343e-11
249.47,4.187e+4,4.187e+4,1.350e-11
249.48,1.942e+4,1.942e+4,1.353e-11
249.50,3.832e+3,3.832e+3,1.360e-11
249.52,6.734e+2,6.734e+2,1.367e-11
249.53,2.703e+2,2.703e+2,1.370e-11
249.55,3.991e+1,3.991e+1,1.377e-11
249.57,5.248e+0,5.248e+0,1.384e-11
249.58,1.822e+0,1.822e+0,1.387e-11
249.60,2.014e-1,2.014e-1,1.394e-11
249.62,1.982e-2,1.982e-2,1.401e-11
249.63,5.953e-3,5.953e-3,1.404e-11
249.65,4.924e-4,4.924e-4,1.411e-11
249.67,3.626e-5,3.626e-5,1.418e-11
249.68,9.423e-6,9.423e-6,1.421e-11
249.70,5.833e-7,5.833e-7,1.428e-11
249.72,3.215e-8,3.215e-8,1.435e-11
249.73,7.228e-9,7.228e-9,1.438e-11
250.10,1.563e-11,8.349e-9,1.563e-11
250.12,3.079e-10,8.410e-9,3.079e-10
250.13,1.309e-9,8.440e-9,1.309e-9
250.15,2.170e-8,8.500e-9,2.170e-8
250.16,8.465e-8,8.531e-9,8.465e-8
250.18,1.182e-6,8.591e-9,1.182e-6
250.20,1.471e-5,8.652e-9,1.471e-5
250.21,4.974e-5,8.682e-9,4.974e-5
250.23,5.214e-4,8.743e-9,5.214e-4
250.25,4.874e-3,8.804e-9,4.874e-3
250.26,1.428e-2,8.834e-9,1.428e-2
250.28,1.124e-1,8.894e-9,1.124e-1
250.30,7.887e-1,8.955e-9,7.887e-1
250.31,2.002e+0,8.985e-9,2.002e+0
250.33,1.183e+1,9.046e-9,1.183e+1
250.35,6.234e+1,9.107e-9,6.234e+1
250.36,1.371e+2,9.137e-9,1.371e+2
250.38,6.084e+2,9.198e-9,6.084e+2
250.40,2.407e+3,9.258e-9,2.407e+3
250.41,4.587e+3,9.288e-9,4.587e+3
250.43,1.528e+4,9.349e-9,1.528e+4
250.45,4.541e+4,9.410e-9,4.541e+4
250.46,7.498e+4,9.440e-9,7.498e+4
250.48,1.876e+5,9.501e-9,1.876e+5
250.50,4.185e+5,9.561e-9,4.185e+5
250.51,5.987e+5,9.592e-9,5.987e+5
250.53,1.125e+6,9.652e-9,1.125e+6
250.55,1.884e+6,9.713e-9,1.884e+6
250.56,2.336e+6,9.743e-9,2.336e+6
250.58,3.294e+6,9.804e-9,3.294e+6
250.60,4.143e+6,9.864e-9,4.143e+6
250.61,4.450e+6,9.895e-9,4.450e+6
250.63,4.713e+6,9.955e-9,4.713e+6
250.65,4.450e+6,1.002e-8,4.450e+6
250.66,4.143e+6,1.005e-8,4.143e+6
250.68,3.294e+6,1.011e-8,3.294e+6
250.70,2.336e+6,1.017e-8,2.336e+6
250.71,1.884e+6,1.020e-8,1.884e+6
250.73,1.125e+6,1.026e-8,1.125e+6
250.75,5.987e+5,1.032e-8,5.987e+5
250.76,4.185e+5,1.035e-8,4.185e+5
250.78,1.876e+5,1.041e-8,1.876e+5
250.80,7.498e+4,1.047e-8,7.498e+4
250.81,4.541e+4,1.050e-8,4.541e+4
250.83,1.528e+4,1.056e-8,1.528e+4
250.85,4.587e+3,1.062e-8,4.587e+3
250.86,2.407e+3,1.065e-8,2.407e+3
250.88,6.084e+2,1.071e-8,6.084e+2
250.90,1.371e+2,1.077e-8,1.371e+2
250.91,6.234e+1,1.080e-8,6.234e+1
250.93,1.183e+1,1.086e-8,1.183e+1
250.95,2.002e+0,1.093e-8,2.002e+0
250.96,7.887e-1,1.096e-8,7.887e-1
250.98,1.124e-1,1.102e-8,1.124e-1
251.00,1.428e-2,1.108e-8,1.428e-2
251.01,4.874e-3,1.111e-8,4.874e-3
251.03,5.214e-4,1.117e-8,5.214e-4
251.05,4.974e-5,1.123e-8,4.974e-5
251.06,1.471e-5,1.126e-8,1.471e-5
251.08,1.182e-6,1.132e-8,1.182e-6
251.10,8.465e-8,1.138e-8,8.465e-8
251.11,2.170e-8,1.141e-8,2.170e-8
251.13,1.309e-9,1.147e-8,1.309e-9
251.15,7.038e-11,1.153e-8,7.038e-11
252.13,5.823e-12,1.450e-8,5.823e-12
252.15,1.093e-10,1.456e-8,1.093e-10
252.16,4.540e-10,1.459e-8,4.540e-10
252.18,7.198e-9,1.465e-8,7.198e-9
252.20,1.019e-7,1.471e-8,1.019e-7
252.21,3.677e-7,1.474e-8,3.677e-7
252.23,4.396e-6,1.480e-8,4.396e-6
252.24,1.457e-5,1.483e-8,1.457e-5
252.26,1.471e-4,1.490e-8,1.471e-4
252.28,1.327e-3,1.496e-8,1.327e-3
252.29,3.820e-3,1.499e-8,3.820e-3
252.31,2.909e-2,1.505e-8,2.909e-2
252.33,1.979e-1,1.511e-8,1.979e-1
252.34,4.949e-1,1.514e-8,4.949e-1
252.36,2.843e+0,1.520e-8,2.843e+0
252.38,1.459e+1,1.526e-8,1.459e+1
252.39,3.168e+1,1.529e-8,3.168e+1
252.41,1.373e+2,1.535e-8,1.373e+2
252.43,5.313e+2,1.541e-8,5.313e+2
252.44,1.002e+3,1.544e-8,1.002e+3
252.46,3.275e+3,1.550e-8,3.275e+3
252.48,9.561e+3,1.556e-8,9.561e+3
252.49,1.566e+4,1.559e-8,1.566e+4
252.51,3.861e+4,1.565e-8,3.861e+4
252.53,8.503e+4,1.571e-8,8.503e+4
252.54,1.210e+5,1.574e-8,1.210e+5
252.56,2.249e+5,1.580e-8,2.249e+5
252.58,3.736e+5,1.587e-8,3.736e+5
252.59,4.616e+5,1.590e-8,4.616e+5
252.61,6.475e+5,1.596e-8,6.475e+5
252.63,8.114e+5,1.602e-8,8.114e+5
252.64,8.706e+5,1.605e-8,8.706e+5
252.66,9.212e+5,1.611e-8,9.212e+5
252.68,8.709e+5,1.617e-8,8.709e+5
252.69,8.119e+5,1.620e-8,8.119e+5
252.71,6.495e+5,1.626e-8,6.495e+5
252.73,4.681e+5,1.632e-8,4.681e+5
252.74,3.848e+5,1.635e-8,3.848e+5
252.76,2.556e+5,1.641e-8,2.556e+5
252.78,1.965e+5,1.647e-8,1.965e+5
252.79,1.986e+5,1.650e-8,1.986e+5
252.81,2.747e+5,1.656e-8,2.747e+5
252.83,4.542e+5,1.662e-8,4.542e+5
252.84,5.824e+5,1.665e-8,5.824e+5
252.86,9.019e+5,1.671e-8,9.019e+5
252.88,1.261e+6,1.677e-8,1.261e+6
252.89,1.430e+6,1.680e-8,1.430e+6
252.91,1.693e+6,1.687e-8,1.693e+6
252.93,1.790e+6,1.693e-8,1.790e+6
252.94,1.765e+6,1.696e-8,1.765e+6
252.96,1.577e+6,1.702e-8,1.577e+6
252.98,1.260e+6,1.708e-8,1.260e+6
252.99,1.079e+6,1.711e-8,1.079e+6
253.01,7.277e+5,1.717e-8,7.277e+5
253.03,4.385e+5,1.723e-8,4.385e+5
253.04,3.263e+5,1.726e-8,3.263e+5
253.06,1.661e+5,1.732e-8,1.661e+5
253.08,7.555e+4,1.738e-8,7.555e+4
253.09,4.885e+4,1.741e-8,4.885e+4
253.11,1.877e+4,1.747e-8,1.877e+4
253.13,6.442e+3,1.753e-8,6.442e+3
253.14,3.619e+3,1.756e-8,3.619e+3
253.16,1.049e+3,1.762e-8,1.049e+3
253.18,2.719e+2,1.768e-8,2.719e+2
253.19,1.327e+2,1.771e-8,1.327e+2
253.21,2.903e+1,1.777e-8,2.903e+1
253.23,5.677e+0,1.783e-8,5.677e+0
253.24,2.407e+0,1.787e-8,2.407e+0
253.26,3.976e-1,1.793e-8,3.976e-1
253.28,5.868e-2,1.799e-8,5.868e-2
253.29,2.161e-2,1.802e-8,2.161e-2
253.31,2.694e-3,1.808e-8,2.694e-3
253.33,3.001e-4,1.814e-8,3.001e-4
253.34,9.603e-5,1.817e-8,9.603e-5
253.36,9.036e-6,1.823e-8,9.036e-6
253.38,7.597e-7,1.829e-8,7.597e-7
253.39,2.112e-7,1.832e-8,2.112e-7
253.41,1.500e-8,1.838e-8,1.500e-8
253.43,9.518e-10,1.844e-8,9.518e-10
253.44,2.298e-10,1.847e-8,2.298e-10
253.46,1.232e-11,1.853e-8,1.232e-11
253.96,3.121e-10,2.005e-8,3.121e-10
253.98,5.316e-9,2.011e-8,5.316e-9
253.99,2.104e-8,2.014e-8,2.104e-8
254.01,3.034e-7,2.020e-8,3.034e-7
254.03,3.913e-6,2.026e-8,3.913e-6
254.04,1.348e-5,2.029e-8,1.348e-5
254.06,1.472e-4,2.035e-8,1.472e-4
254.08,1.438e-3,2.041e-8,1.438e-3
254.09,4.310e-3,2.044e-8,4.310e-3
254.11,3.563e-2,2.050e-8,3.563e-2
