Wavelength (nm),Sum(calc),Cu I (2.0e-1),Cu II (8.0e-1)
236.72,3.341e+4,3.559e-8,3.341e+4
236.73,7.812e+4,3.558e-8,7.812e+4
236.75,3.879e+5,3.556e-8,3.879e+5
236.76,8.237e+5,3.555e-8,8.237e+5
236.78,3.375e+6,3.553e-8,3.375e+6
236.80,1.216e+7,3.551e-8,1.216e+7
236.81,2.200e+7,3.550e-8,2.200e+7
236.83,6.542e+7,3.548e-8,6.542e+7
236.85,1.711e+8,3.546e-8,1.711e+8
236.86,2.637e+8,3.545e-8,2.637e+8
236.88,5.691e+8,3.543e-8,5.691e+8
236.90,1.080e+9,3.541e-8,1.080e+9
236.91,1.419e+9,3.540e-8,1.419e+9
236.93,2.222e+9,3.538e-8,2.222e+9
236.95,3.062e+9,3.536e-8,3.062e+9
236.96,3.425e+9,3.535e-8,3.425e+9
236.98,3.894e+9,3.533e-8,3.894e+9
237.00,3.894e+9,3.531e-8,3.894e+9
237.01,3.711e+9,3.530e-8,3.711e+9
237.03,3.062e+9,3.528e-8,3.062e+9
237.05,2.222e+9,3.526e-8,2.222e+9
237.06,1.804e+9,3.525e-8,1.804e+9
237.08,1.080e+9,3.523e-8,1.080e+9
237.10,5.691e+8,3.521e-8,5.691e+8
237.11,3.937e+8,3.520e-8,3.937e+8
237.13,1.711e+8,3.518e-8,1.711e+8
237.15,6.542e+7,3.516e-8,6.542e+7
237.16,3.855e+7,3.515e-8,3.855e+7
237.18,1.216e+7,3.513e-8,1.216e+7
237.20,3.375e+6,3.511e-8,3.375e+6
237.21,1.694e+6,3.510e-8,1.694e+6
237.23,3.879e+5,3.508e-8,3.879e+5
237.25,7.812e+4,3.506e-8,7.812e+4
237.26,3.341e+4,3.505e-8,3.341e+4
237.28,5.552e+3,3.503e-8,5.552e+3
237.30,8.118e+2,3.501e-8,8.118e+2
237.31,2.964e+2,3.500e-8,2.964e+2
237.33,4.018e+1,3.498e-8,4.018e+1
237.35,3.248e+1,3.496e-8,3.248e+1
237.36,7.013e+1,3.496e-8,7.013e+1
237.38,3.619e+2,3.494e-8,3.619e+2
237.40,1.671e+3,3.492e-8,1.671e+3
237.41,3.423e+3,3.491e-8,3.423e+3
237.43,1.306e+4,3.489e-8,1.306e+4
237.45,4.384e+4,3.487e-8,4.384e+4
237.46,7.659e+4,3.486e-8,7.659e+4
237.48,2.124e+5,3.484e-8,2.124e+5
237.50,5.185e+5,3.482e-8,5.185e+5
237.51,7.724e+5,3.481e-8,7.724e+5
237.53,1.557e+6,3.479e-8,1.557e+6
237.55,2.764e+6,3.477e-8,2.764e+6
237.56,3.511e+6,3.476e-8,3.511e+6
237.58,5.147e+6,3.474e-8,5.147e+6
237.60,6.642e+6,3.472e-8,6.642e+6
237.61,7.193e+6,3.471e-8,7.193e+6
237.63,7.666e+6,3.469e-8,7.666e+6
237.65,7.193e+6,3.467e-8,7.193e+6
237.66,6.642e+6,3.466e-8,6.642e+6
237.68,5.147e+6,3.464e-8,5.147e+6
237.70,3.511e+6,3.462e-8,3.511e+6
237.71,2.764e+6,3.461e-8,2.764e+6
237.73,1.557e+6,3.459e-8,1.557e+6
237.75,7.724e+5,3.457e-8,7.724e+5
237.76,5.185e+5,3.456e-8,5.185e+5
237.78,2.124e+5,3.454e-8,2.124e+5
237.80,7.659e+4,3.452e-8,7.659e+4
237.81,4.384e+4,3.451e-8,4.384e+4
237.83,1.306e+4,3.449e-8,1.306e+4
237.85,3.423e+3,3.447e-8,3.423e+3
237.86,1.671e+3,3.446e-8,1.671e+3
237.88,3.618e+2,3.444e-8,3.618e+2
237.90,6.895e+1,3.442e-8,6.895e+1
237.91,2.870e+1,3.441e-8,2.870e+1
237.93,4.517e+0,3.439e-8,4.517e+0
237.95,6.260e-1,3.437e-8,6.260e-1
237.96,2.222e-1,3.436e-8,2.222e-1
237.98,2.543e-2,3.434e-8,2.543e-2
238.00,2.562e-3,3.432e-8,2.562e-3
238.01,7.752e-4,3.431e-8,7.752e-4
238.03,6.450e-5,3.429e-8,6.450e-5
238.05,4.725e-6,3.427e-8,4.725e-6
238.06,1.219e-6,3.426e-8,1.219e-6
238.08,7.376e-8,3.424e-8,7.376e-8
238.10,3.928e-9,3.422e-8,3.928e-9
238.11,8.642e-10,3.421e-8,8.642e-10
239.83,3.994e-10,3.249e-8,3.994e-10
239.84,1.868e-9,3.248e-8,1.868e-9
239.86,3.720e-8,3.246e-8,3.720e-8
239.88,6.542e-7,3.244e-8,6.542e-7
239.89,2.618e-6,3.243e-8,2.618e-6
239.91,3.819e-5,3.241e-8,3.819e-5
239.93,4.917e-4,3.239e-8,4.917e-4
239.94,1.684e-3,3.238e-8,1.684e-3
239.96,1.798e-2,3.236e-8,1.798e-2
239.98,1.696e-1,3.234e-8,1.696e-1
239.99,4.969e-1,3.233e-8,4.969e-1
240.01,3.886e+0,3.231e-8,3.886e+0
240.03,2.683e+1,3.229e-8,2.683e+1
240.04,6.727e+1,3.228e-8,6.727e+1
240.06,3.853e+2,3.226e-8,3.853e+2
240.08,1.948e+3,3.224e-8,1.948e+3
240.09,4.179e+3,3.223e-8,4.179e+3
240.11,1.753e+4,3.221e-8,1.753e+4
240.13,6.488e+4,3.219e-8,6.488e+4
240.14,1.191e+5,3.218e-8,1.191e+5
240.16,3.658e+5,3.216e-8,3.658e+5
240.18,9.916e+5,3.214e-8,9.916e+5
240.19,1.558e+6,3.213e-8,1.558e+6
240.21,3.503e+6,3.211e-8,3.503e+6
240.23,6.954e+6,3.209e-8,6.954e+6
240.24,9.349e+6,3.208e-8,9.349e+6
240.26,1.539e+7,3.206e-8,1.539e+7
240.28,2.237e+7,3.204e-8,2.237e+7
240.29,2.574e+7,3.203e-8,2.574e+7
240.31,3.103e+7,3.201e-8,3.103e+7
240.33,3.303e+7,3.199e-8,3.303e+7
240.34,3.252e+7,3.198e-8,3.252e+7
240.36,2.871e+7,3.196e-8,2.871e+7
240.38,2.237e+7,3.194e-8,2.237e+7
240.39,1.885e+7,3.193e-8,1.885e+7
240.41,1.219e+7,3.191e-8,1.219e+7
240.43,6.954e+6,3.189e-8,6.954e+6
240.44,5.013e+6,3.188e-8,5.013e+6
240.46,2.373e+6,3.186e-8,2.373e+6
240.48,9.916e+5,3.184e-8,9.916e+5
240.49,6.117e+5,3.183e-8,6.117e+5
240.51,2.120e+5,3.181e-8,2.120e+5
240.53,6.488e+4,3.179e-8,6.488e+4
240.54,3.425e+4,3.178e-8,3.425e+4
240.56,8.693e+3,3.177e-8,8.693e+3
240.58,1.948e+3,3.175e-8,1.948e+3
240.59,8.799e+2,3.174e-8,8.799e+2
240.61,1.635e+2,3.172e-8,1.635e+2
240.63,2.683e+1,3.170e-8,2.683e+1
240.64,1.037e+1,3.169e-8,1.037e+1
240.66,1.411e+0,3.167e-8,1.411e+0
240.68,1.696e-1,3.165e-8,1.696e-1
240.69,5.609e-2,3.164e-8,5.609e-2
240.71,5.589e-3,3.162e-8,5.589e-3
240.73,4.917e-4,3.160e-8,4.917e-4
240.74,1.392e-4,3.159e-8,1.392e-4
240.76,1.016e-5,3.157e-8,1.016e-5
240.78,6.542e-7,3.155e-8,6.542e-7
240.79,1.585e-7,3.154e-8,1.585e-7
240.81,8.466e-9,3.152e-8,8.466e-9
240.83,3.994e-10,3.150e-8,3.994e-10
241.94,1.172e-10,3.039e-8,1.172e-10
241.96,2.356e-9,3.037e-8,2.356e-9
241.97,1.009e-8,3.036e-8,1.009e-8
241.99,1.688e-7,3.034e-8,1.688e-7
242.01,2.499e-6,3.032e-8,2.499e-6
242.02,9.184e-6,3.031e-8,9.184e-6
242.04,1.131e-4,3.029e-8,1.131e-4
242.06,1.233e-3,3.027e-8,1.233e-3
242.07,3.887e-3,3.026e-8,3.887e-3
242.09,3.526e-2,3.024e-8,3.526e-2
242.11,2.829e-1,3.022e-8,2.829e-1
242.12,7.653e-1,3.021e-8,7.653e-1
242.14,5.110e+0,3.019e-8,5.110e+0
242.16,3.018e+1,3.017e-8,3.018e+1
242.17,7.007e+1,3.016e-8,7.007e+1
242.19,3.444e+2,3.014e-8,3.444e+2
242.21,1.498e+3,3.012e-8,1.498e+3
242.22,2.983e+3,3.011e-8,2.983e+3
242.24,1.080e+4,3.009e-8,1.080e+4
242.26,3.457e+4,3.007e-8,3.457e+4
242.27,5.908e+4,3.006e-8,5.908e+4
242.29,1.574e+5,3.004e-8,1.574e+5
242.31,3.710e+5,3.002e-8,3.710e+5
242.32,5.440e+5,3.001e-8,5.440e+5
242.34,1.067e+6,2.999e-8,1.067e+6
242.36,1.852e+6,2.997e-8,1.852e+6
242.37,2.330e+6,2.996e-8,2.330e+6
242.39,3.365e+6,2.994e-8,3.365e+6
242.41,4.299e+6,2.992e-8,4.299e+6
242.42,4.641e+6,2.991e-8,4.641e+6
242.44,4.934e+6,2.989e-8,4.934e+6
242.46,4.641e+6,2.987e-8,4.641e+6
242.47,4.299e+6,2.986e-8,4.299e+6
242.49,3.365e+6,2.984e-8,3.365e+6
242.51,2.330e+6,2.982e-8,2.330e+6
242.52,1.852e+6,2.981e-8,1.852e+6
242.54,1.067e+6,2.979e-8,1.067e+6
242.56,5.440e+5,2.977e-8,5.440e+5
242.57,3.710e+5,2.976e-8,3.710e+5
242.59,1.574e+5,2.974e-8,1.574e+5
242.61,5.908e+4,2.972e-8,5.908e+4
242.62,3.457e+4,2.971e-8,3.457e+4
242.64,1.080e+4,2.969e-8,1.080e+4
242.66,2.983e+3,2.967e-8,2.983e+3
242.67,1.498e+3,2.966e-8,1.498e+3
242.69,3.444e+2,2.964e-8,3.444e+2
242.71,7.007e+1,2.962e-8,7.007e+1
242.72,3.018e+1,2.961e-8,3.018e+1
242.74,5.110e+0,2.959e-8,5.110e+0
242.76,7.653e-1,2.957e-8,7.653e-1
242.77,2.829e-1,2.956e-8,2.829e-1
242.79,3.526e-2,2.954e-8,3.526e-2
242.81,3.887e-3,2.952e-8,3.887e-3
242.82,1.233e-3,2.951e-8,1.233e-3
242.84,1.131e-4,2.949e-8,1.131e-4
242.86,9.184e-6,2.947e-8,9.184e-6
242.87,2.499e-6,2.946e-8,2.499e-6
242.89,1.688e-7,2.944e-8,1.688e-7
242.91,1.009e-8,2.942e-8,1.009e-8
242.92,2.356e-9,2.941e-8,2.356e-9
242.94,1.172e-10,2.939e-8,1.172e-10
246.82,2.853e-10,2.552e-8,2.853e-10
246.83,1.261e-9,2.551e-8,1.261e-9
246.85,2.254e-8,2.549e-8,2.254e-8
246.87,3.583e-7,2.547e-8,3.583e-7
246.88,1.367e-6,2.546e-8,1.367e-6
246.90,1.820e-5,2.544e-8,1.820e-5
246.92,2.156e-4,2.542e-8,2.156e-4
246.93,7.098e-4,2.542e-8,7.098e-4
246.95,7.045e-3,2.540e-8,7.045e-3
246.97,6.216e-2,2.538e-8,6.216e-2
246.98,1.767e-1,2.537e-8,1.767e-1
247.00,1.307e+0,2.535e-8,1.307e+0
247.02,8.590e+0,2.533e-8,8.590e+0
247.03,2.107e+1,2.532e-8,2.107e+1
247.05,1.161e+2,2.530e-8,1.161e+2
247.07,5.688e+2,2.528e-8,5.688e+2
247.08,1.205e+3,2.527e-8,1.205e+3
247.10,4.945e+3,2.525e-8,4.945e+3
247.12,1.805e+4,2.523e-8,1.805e+4
247.13,3.299e+4,2.522e-8,3.299e+4
247.15,1.009e+5,2.520e-8,1.009e+5
247.17,2.745e+5,2.518e-8,2.745e+5
247.18,4.331e+5,2.517e-8,4.331e+5
247.20,9.872e+5,2.515e-8,9.872e+5
247.22,2.000e+6,2.513e-8,2.000e+6
247.23,2.724e+6,2.512e-8,2.724e+6
247.25,4.627e+6,2.510e-8,4.627e+6
247.27,6.985e+6,2.508e-8,6.985e+6
247.28,8.212e+6,2.507e-8,8.212e+6
247.30,1.039e+7,2.505e-8,1.039e+7
247.32,1.169e+7,2.503e-8,1.169e+7
247.33,1.186e+7,2.502e-8,1.186e+7
247.35,1.119e+7,2.500e-8,1.119e+7
247.37,9.375e+6,2.498e-8,9.375e+6
247.38,8.212e+6,2.497e-8,8.212e+6
247.40,5.769e+6,2.495e-8,5.769e+6
247.42,3.603e+6,2.493e-8,3.603e+6
247.43,2.724e+6,2.492e-8,2.724e+6
247.45,1.426e+6,2.490e-8,1.426e+6
247.47,6.636e+5,2.488e-8,6.636e+5
247.48,4.331e+5,2.487e-8,4.331e+5
247.50,1.689e+5,2.485e-8,1.689e+5
247.51,1.009e+5,2.484e-8,1.009e+5
247.53,3.299e+4,2.482e-8,3.299e+4
247.55,9.588e+3,2.480e-8,9.588e+3
247.56,4.945e+3,2.479e-8,4.945e+3
247.58,1.205e+3,2.477e-8,1.205e+3
247.60,2.608e+2,2.475e-8,2.608e+2
247.61,1.161e+2,2.474e-8,1.161e+2
247.63,2.107e+1,2.472e-8,2.107e+1
247.65,3.400e+0,2.470e-8,3.400e+0
247.66,1.307e+0,2.469e-8,1.307e+0
247.68,1.767e-1,2.467e-8,1.767e-1
247.70,2.124e-2,2.465e-8,2.124e-2
247.71,7.045e-3,2.464e-8,7.045e-3
247.73,7.098e-4,2.462e-8,7.098e-4
247.75,6.357e-5,2.460e-8,6.357e-5
247.76,1.820e-5,2.459e-8,1.820e-5
247.78,1.367e-6,2.457e-8,1.367e-6
247.80,9.120e-8,2.455e-8,9.120e-8
247.81,2.254e-8,2.454e-8,2.254e-8
247.83,1.261e-9,2.452e-8,1.261e-9
248.06,1.048e-10,2.429e-8,1.048e-10
248.08,2.046e-9,2.427e-8,2.046e-9
248.10,3.554e-8,2.425e-8,3.554e-8
248.11,1.418e-7,2.424e-8,1.418e-7
248.13,2.068e-6,2.422e-8,2.068e-6
248.15,2.685e-5,2.420e-8,2.685e-5
248.16,9.259e-5,2.419e-8,9.259e-5
248.18,1.009e-3,2.417e-8,1.009e-3
248.20,9.789e-3,2.415e-8,9.789e-3
248.21,2.918e-2,2.414e-8,2.918e-2
248.23,2.377e-1,2.412e-8,2.377e-1
248.25,1.723e+0,2.410e-8,1.723e+0
248.26,4.441e+0,2.409e-8,4.441e+0
248.28,2.703e+1,2.407e-8,2.703e+1
248.30,1.464e+2,2.405e-8,1.464e+2
248.31,3.262e+2,2.404e-8,3.262e+2
248.33,1.484e+3,2.402e-8,1.484e+3
248.35,6.006e+3,2.400e-8,6.006e+3
248.36,1.157e+4,2.399e-8,1.157e+4
248.38,3.932e+4,2.397e-8,3.932e+4
248.40,1.189e+5,2.395e-8,1.189e+5
248.41,1.980e+5,2.394e-8,1.980e+5
248.43,5.030e+5,2.392e-8,5.030e+5
248.45,1.137e+6,2.390e-8,1.137e+6
248.46,1.637e+6,2.389e-8,1.637e+6
248.48,3.106e+6,2.387e-8,3.106e+6
248.50,5.248e+6,2.385e-8,5.248e+6
248.51,6.529e+6,2.384e-8,6.529e+6
248.53,9.261e+6,2.382e-8,9.261e+6
248.55,1.169e+7,2.380e-8,1.169e+7
248.56,1.257e+7,2.379e-8,1.257e+7
248.58,1.333e+7,2.377e-8,1.333e+7
248.60,1.257e+7,2.375e-8,1.257e+7
248.61,1.169e+7,2.374e-8,1.169e+7
248.63,9.261e+6,2.372e-8,9.261e+6
248.65,6.529e+6,2.370e-8,6.529e+6
248.66,5.248e+6,2.369e-8,5.248e+6
248.68,3.106e+6,2.367e-8,3.106e+6
248.70,1.637e+6,2.365e-8,1.637e+6
248.71,1.137e+6,1.022e-7,1.137e+6
248.73,5.030e+5,1.750e-6,5.030e+5
248.75,1.980e+5,2.668e-5,1.980e+5
248.76,1.189e+5,9.972e-5,1.189e+5
248.78,3.932e+4,1.278e-3,3.932e+4
248.80,1.157e+4,1.458e-2,1.157e+4
248.81,6.006e+3,4.715e-2,6.006e+3
248.83,1.484e+3,4.521e-1,1.484e+3
248.85,3.301e+2,3.861e+0,3.262e+2
248.86,1.572e+2,1.080e+1,1.464e+2
248.88,1.045e+2,7.751e+1,2.703e+1
248.90,4.998e+2,4.954e+2,4.441e+0
248.91,1.201e+3,1.199e+3,1.723e+0
248.93,6.439e+3,6.439e+3,2.377e-1
248.95,3.080e+4,3.080e+4,2.918e-2
248.96,6.449e+4,6.449e+4,9.789e-3
248.98,2.592e+5,2.592e+5,1.009e-3
249.00,9.278e+5,9.278e+5,9.259e-5
249.01,1.681e+6,1.681e+6,2.685e-5
249.03,5.056e+6,5.056e+6,2.068e-6
249.05,1.354e+7,1.354e+7,1.418e-7
249.06,2.122e+7,2.122e+7,3.554e-8
249.08,4.778e+7,4.778e+7,2.046e-9
249.10,9.579e+7,9.579e+7,1.048e-10
249.11,1.299e+8,1.299e+8,1.096e-10
249.13,2.188e+8,2.188e+8,1.191e-10
249.15,3.283e+8,3.283e+8,1.286e-10
249.16,3.850e+8,3.850e+8,1.334e-10
249.18,4.855e+8,4.855e+8,1.429e-10
249.20,5.452e+8,5.452e+8,1.524e-10
249.21,5.531e+8,5.531e+8,1.571e-10
249.23,5.220e+8,5.220e+8,1.666e-10
249.25,4.386e+8,4.386e+8,1.761e-10
249.26,3.850e+8,3.850e+8,1.809e-10
249.28,2.719e+8,2.719e+8,1.904e-10
249.30,1.710e+8,1.710e+8,1.999e-10
249.31,1.299e+8,1.299e+8,2.046e-10
249.33,6.864e+7,6.864e+7,2.142e-10
249.35,3.231e+7,3.231e+7,2.237e-10
249.36,2.122e+7,2.122e+7,2.284e-10
249.38,8.395e+6,8.395e+6,2.379e-10
249.40,2.957e+6,2.957e+6,2.474e-10
249.41,1.681e+6,1.681e+6,2.522e-10
249.43,4.975e+5,4.975e+5,2.617e-10
249.45,1.312e+5,1.312e+5,2.712e-10
249.46,6.449e+4,6.449e+4,2.759e-10
249.48,1.429e+4,1.429e+4,2.854e-10
249.50,2.819e+3,2.819e+3,2.949e-10
249.51,1.199e+3,1.199e+3,2.997e-10
249.53,1.988e+2,1.988e+2,3.092e-10
249.55,2.936e+1,2.936e+1,3.187e-10
249.56,1.080e+1,1.080e+1,3.235e-10
249.58,1.340e+0,1.340e+0,3.330e-10
249.60,1.481e-1,1.481e-1,3.425e-10
249.61,4.715e-2,4.715e-2,3.472e-10
249.63,4.379e-3,4.379e-3,3.567e-10
249.64,1.278e-3,1.278e-3,3.615e-10
249.66,9.972e-5,9.972e-5,3.710e-10
249.68,6.932e-6,6.932e-6,3.805e-10
249.69,1.750e-6,1.750e-6,3.852e-10
249.71,1.022e-7,1.022e-7,3.948e-10
249.73,5.317e-9,5.317e-9,4.043e-10
250.11,5.849e-10,5.429e-9,5.849e-10
250.13,1.088e-8,5.434e-9,1.088e-8
250.14,4.493e-8,5.437e-9,4.493e-8
250.16,7.034e-7,5.443e-9,7.034e-7
250.18,9.822e-6,5.449e-9,9.822e-6
250.19,3.516e-5,5.452e-9,3.516e-5
250.21,4.133e-4,5.458e-9,4.133e-4
250.23,4.333e-3,5.464e-9,4.333e-3
250.24,1.344e-2,5.467e-9,1.344e-2
250.26,1.186e-1,5.473e-9,1.186e-1
250.28,9.338e-1,5.479e-9,9.338e-1
250.29,2.510e+0,5.482e-9,2.510e+0
250.31,1.663e+1,5.488e-9,1.663e+1
250.33,9.831e+1,5.493e-9,9.831e+1
250.34,2.289e+2,5.496e-9,2.289e+2
250.36,1.139e+3,5.502e-9,1.139e+3
250.38,5.056e+3,5.508e-9,5.056e+3
250.39,1.020e+4,5.511e-9,1.020e+4
250.41,3.812e+4,5.517e-9,3.812e+4
250.43,1.270e+5,5.523e-9,1.270e+5
250.44,2.221e+5,5.526e-9,2.221e+5
250.46,6.231e+5,5.532e-9,6.231e+5
250.48,1.559e+6,5.538e-9,1.559e+6
250.49,2.362e+6,5.541e-9,2.362e+6
250.51,4.976e+6,5.547e-9,4.976e+6
250.53,9.346e+6,5.552e-9,9.346e+6
250.54,1.227e+7,5.555e-9,1.227e+7
250.56,1.941e+7,5.561e-9,1.941e+7
250.58,2.737e+7,5.567e-9,2.737e+7
250.59,3.114e+7,5.570e-9,3.114e+7
250.61,3.698e+7,5.576e-9,3.698e+7
250.63,3.916e+7,5.582e-9,3.916e+7
250.64,3.861e+7,5.585e-9,3.861e+7
250.66,3.443e+7,5.591e-9,3.443e+7
250.68,2.737e+7,5.597e-9,2.737e+7
250.69,2.338e+7,5.600e-9,2.338e+7
250.71,1.565e+7,5.606e-9,1.565e+7
250.73,9.346e+6,5.611e-9,9.346e+6
250.74,6.918e+6,5.614e-9,6.918e+6
250.76,3.478e+6,5.620e-9,3.478e+6
250.78,1.559e+6,5.626e-9,1.559e+6
250.79,9.998e+5,5.629e-9,9.998e+5
250.81,3.774e+5,5.635e-9,3.774e+5
250.83,1.270e+5,5.641e-9,1.270e+5
250.84,7.059e+4,5.644e-9,7.059e+4
250.86,2.001e+4,5.650e-9,2.001e+4
250.88,5.056e+3,5.656e-9,5.056e+3
250.89,2.435e+3,5.659e-9,2.435e+3
250.91,5.181e+2,5.664e-9,5.181e+2
250.93,9.831e+1,5.670e-9,9.831e+1
250.94,4.102e+1,5.673e-9,4.102e+1
250.96,6.554e+0,5.679e-9,6.554e+0
250.98,9.338e-1,5.685e-9,9.338e-1
250.99,3.376e-1,5.688e-9,3.376e-1
251.01,4.050e-2,5.694e-9,4.050e-2
251.03,4.333e-3,5.700e-9,4.333e-3
251.04,1.358e-3,5.703e-9,1.358e-3
251.06,1.223e-4,5.709e-9,1.223e-4
251.08,9.822e-6,5.715e-9,9.822e-6
251.09,2.666e-6,5.718e-9,2.666e-6
251.11,1.803e-7,5.723e-9,1.803e-7
251.13,1.088e-8,5.729e-9,1.088e-8
251.14,2.558e-9,5.732e-9,2.558e-9
252.14,2.115e-10,6.027e-9,2.115e-10
252.16,3.752e-9,6.033e-9,3.752e-9
252.17,1.515e-8,6.036e-9,1.515e-8
252.19,2.270e-7,6.042e-9,2.270e-7
252.21,3.039e-6,6.048e-9,3.039e-6
252.22,1.066e-5,6.051e-9,1.066e-5
252.24,1.204e-4,6.057e-9,1.204e-4
252.26,1.216e-3,6.063e-9,1.216e-3
252.27,3.704e-3,6.066e-9,3.704e-3
252.29,3.157e-2,6.071e-9,3.157e-2
252.31,2.404e-1,6.077e-9,2.404e-1
252.32,6.360e-1,6.080e-9,6.360e-1
252.34,4.090e+0,6.086e-9,4.090e+0
252.36,2.349e+1,6.092e-9,2.349e+1
252.37,5.397e+1,6.095e-9,5.397e+1
252.39,2.618e+2,6.101e-9,2.618e+2
252.41,1.134e+3,6.107e-9,1.134e+3
252.42,2.263e+3,6.110e-9,2.263e+3
252.44,8.280e+3,6.116e-9,8.280e+3
252.46,2.706e+4,6.122e-9,2.706e+4
252.47,4.690e+4,6.125e-9,4.690e+4
252.49,1.294e+5,6.130e-9,1.294e+5
252.51,3.191e+5,6.136e-9,3.191e+5
252.52,4.802e+5,6.139e-9,4.802e+5
252.54,9.996e+5,6.145e-9,9.996e+5
252.56,1.859e+6,6.151e-9,1.859e+6
252.57,2.430e+6,6.154e-9,2.430e+6
252.59,3.815e+6,6.160e-9,3.815e+6
252.61,5.351e+6,6.166e-9,5.351e+6
252.62,6.075e+6,6.169e-9,6.075e+6
252.64,7.195e+6,6.175e-9,7.195e+6
252.66,7.613e+6,6.181e-9,7.613e+6
252.67,7.507e+6,6.183e-9,7.507e+6
252.69,6.710e+6,6.189e-9,6.710e+6
252.71,5.368e+6,6.195e-9,5.368e+6
252.72,4.614e+6,6.198e-9,4.614e+6
252.74,3.184e+6,6.204e-9,3.184e+6
252.76,2.123e+6,6.210e-9,2.123e+6
252.77,1.803e+6,6.213e-9,1.803e+6
252.79,1.680e+6,6.219e-9,1.680e+6
252.81,2.351e+6,6.225e-9,2.351e+6
252.82,3.015e+6,6.228e-9,3.015e+6
252.84,5.009e+6,6.234e-9,5.009e+6
252.86,7.760e+6,6.240e-9,7.760e+6
252.87,9.300e+6,6.242e-9,9.300e+6
252.89,1.231e+7,6.248e-9,1.231e+7
252.91,1.457e+7,6.254e-9,1.457e+7
252.92,1.519e+7,6.257e-9,1.519e+7
252.94,1.519e+7,6.263e-9,1.519e+7
252.96,1.358e+7,6.269e-9,1.358e+7
252.97,1.230e+7,6.272e-9,1.230e+7
252.99,9.285e+6,6.278e-9,9.285e+6
253.01,6.262e+6,6.284e-9,6.262e+6
253.02,4.930e+6,6.287e-9,4.930e+6
253.04,2.808e+6,6.293e-9,2.808e+6
253.06,1.430e+6,6.298e-9,1.430e+6
253.07,9.777e+5,6.301e-9,9.777e+5
253.09,4.204e+5,6.307e-9,4.204e+5
253.11,1.615e+5,6.313e-9,1.615e+5
253.12,9.597e+4,6.316e-9,9.597e+4
253.14,3.114e+4,6.322e-9,3.114e+4
253.16,9.030e+3,6.328e-9,9.030e+3
253.17,4.661e+3,6.331e-9,4.661e+3
253.19,1.142e+3,6.337e-9,1.142e+3
253.21,2.499e+2,6.343e-9,2.499e+2
253.22,1.121e+2,6.346e-9,1.121e+2
253.24,2.071e+1,6.352e-9,2.071e+1
253.26,3.421e+0,6.357e-9,3.421e+0
253.27,1.333e+0,6.360e-9,1.333e+0
253.29,1.860e-1,6.366e-9,1.860e-1
253.31,2.319e-2,6.372e-9,2.319e-2
253.32,7.848e-3,6.375e-9,7.848e-3
253.34,8.265e-4,6.381e-9,8.265e-4
253.36,7.776e-5,6.387e-9,7.776e-5
253.37,2.287e-5,6.390e-9,2.287e-5
253.39,1.817e-6,6.396e-9,1.817e-6
253.41,1.291e-7,6.402e-9,1.291e-7
253.42,3.298e-8,6.405e-9,3.298e-8
253.44,1.978e-9,6.411e-9,1.978e-9
253.46,1.060e-10,6.416e-9,1.060e-10
253.95,5.996e-10,6.561e-9,5.996e-10
253.97,1.080e-8,6.567e-9,1.080e-8
253.99,1.739e-7,6.573e-9,1.739e-7
254.00,6.696e-7,6.576e-9,6.696e-7
254.02,9.130e-6,6.582e-9,9.130e-6
254.04,1.114e-4,6.587e-9,1.114e-4
254.05,3.732e-4,6.590e-9,3.732e-4
254.07,3.854e-3,6.596e-9,3.854e-3
254.09,3.562e-2,6.602e-9,3.562e-2
254.10,1.038e-1,6.605e-9,1.038e-1
254.12,8.122e-1,6.611e-9,8.122e-1
254.14,5.684e+0,6.617e-9,5.684e+0
254.15,1.442e+1,6.620e-9,1.442e+1
254.17,8.542e+1,6.626e-9,8.542e+1
254.19,4.527e+2,6.632e-9,4.527e+2
254.20,9.997e+2,6.635e-9,9.997e+2
254.22,4.484e+3,6.641e-9,4.484e+3
254.24,1.800e+4,6.646e-9,1.800e+4
254.25,3.459e+4,6.649e-9,3.459e+4
254.27,1.175e+5,6.655e-9,1.175e+5
254.29,3.572e+5,6.661e-9,3.572e+5
254.30,5.973e+5,6.664e-9,5.973e+5
254.32,1.537e+6,6.670e-9,1.537e+6
254.34,3.538e+6,6.676e-9,3.538e+6
254.35,5.149e+6,6.679e-9,5.149e+6
254.37,1.003e+7,6.685e-9,1.003e+7
254.39,1.749e+7,6.691e-9,1.749e+7
254.40,2.215e+7,6.694e-9,2.215e+7
254.42,3.269e+7,6.700e-9,3.269e+7
254.44,4.317e+7,6.705e-9,4.317e+7
254.45,4.758e+7,6.708e-9,4.758e+7
254.47,5.317e+7,6.714e-9,5.317e+7
254.49,5.317e+7,6.720e-9,5.317e+7
254.50,5.100e+7,6.723e-9,5.100e+7
254.52,4.317e+7,6.729e-9,4.317e+7
254.54,3.269e+7,6.735e-9,3.269e+7
254.55,2.729e+7,6.738e-9,2.729e+7
254.57,1.749e+7,6.744e-9,1.749e+7
254.59,1.003e+7,6.750e-9,1.003e+7
254.60,7.288e+6,6.753e-9,7.288e+6
254.62,3.538e+6,6.759e-9,3.538e+6
254.64,1.537e+6,6.764e-9,1.537e+6
254.65,9.715e+5,6.767e-9,9.715e+5
254.67,3.572e+5,6.773e-9,3.572e+5
254.69,1.175e+5,6.779e-9,1.175e+5
