Wavelength (nm),Sum(calc),Cu I (8.2e-2),Cu II (9.2e-1)
226.73,1.689e+3,1.002e-8,1.689e+3
226.75,4.153e+2,1.002e-8,4.153e+2
226.76,1.954e+2,1.002e-8,1.954e+2
226.78,3.892e+1,1.001e-8,3.892e+1
226.80,6.738e+0,1.001e-8,6.738e+0
226.81,2.660e+0,1.001e-8,2.660e+0
226.83,3.731e-1,1.000e-8,3.731e-1
226.85,4.548e-2,9.999e-9,4.548e-2
226.86,1.507e-2,9.997e-9,1.507e-2
226.88,1.488e-3,9.993e-9,1.488e-3
226.90,1.277e-4,9.989e-9,1.277e-4
226.91,3.551e-5,9.987e-9,3.551e-5
226.93,2.470e-6,9.982e-9,2.470e-6
226.95,1.493e-7,9.978e-9,1.493e-7
226.96,3.482e-8,9.976e-9,3.482e-8
226.98,1.705e-9,9.972e-9,1.705e-9
227.00,7.259e-11,9.968e-9,7.259e-11
227.15,4.112e-9,9.938e-9,4.112e-9
227.16,2.141e-8,9.936e-9,2.141e-8
227.18,5.233e-7,9.932e-9,5.233e-7
227.20,1.113e-5,9.928e-9,1.113e-5
227.21,4.871e-5,9.926e-9,4.871e-5
227.23,8.410e-4,9.922e-9,8.410e-4
227.25,1.264e-2,9.918e-9,1.264e-2
227.26,4.649e-2,9.916e-9,4.649e-2
227.28,5.671e-1,9.912e-9,5.671e-1
227.30,6.020e+0,9.908e-9,6.020e+0
227.31,1.862e+1,9.906e-9,1.862e+1
227.33,1.605e+2,9.902e-9,1.605e+2
227.35,1.204e+3,9.898e-9,1.204e+3
227.36,3.129e+3,9.896e-9,3.129e+3
227.38,1.905e+4,9.892e-9,1.905e+4
227.40,1.009e+5,9.888e-9,1.009e+5
227.41,2.206e+5,9.886e-9,2.206e+5
227.43,9.489e+5,9.882e-9,9.489e+5
227.45,3.553e+6,9.878e-9,3.553e+6
227.46,6.525e+6,9.876e-9,6.525e+6
227.48,1.983e+7,9.872e-9,1.983e+7
227.50,5.246e+7,9.868e-9,5.246e+7
227.51,8.099e+7,9.866e-9,8.099e+7
227.53,1.739e+8,9.862e-9,1.739e+8
227.55,3.250e+8,9.858e-9,3.250e+8
227.56,4.218e+8,9.856e-9,4.218e+8
227.58,6.399e+8,9.852e-9,6.399e+8
227.60,8.449e+8,9.848e-9,8.449e+8
227.61,9.216e+8,9.846e-9,9.216e+8
227.63,9.879e+8,9.842e-9,9.879e+8
227.65,9.216e+8,9.837e-9,9.216e+8
227.66,8.449e+8,9.835e-9,8.449e+8
227.68,6.399e+8,9.831e-9,6.399e+8
227.70,4.218e+8,9.827e-9,4.218e+8
227.71,3.251e+8,9.825e-9,3.251e+8
227.73,1.741e+8,9.821e-9,1.741e+8
227.75,8.131e+7,9.817e-9,8.131e+7
227.76,5.288e+7,9.815e-9,5.288e+7
227.78,2.047e+7,9.811e-9,2.047e+7
227.80,7.373e+6,9.807e-9,7.373e+6
227.81,4.477e+6,9.805e-9,4.477e+6
227.83,1.940e+6,9.801e-9,1.940e+6
227.85,1.145e+6,9.797e-9,1.145e+6
227.86,9.485e+5,9.795e-9,9.485e+5
227.88,6.612e+5,9.791e-9,6.612e+5
227.90,4.267e+5,9.787e-9,4.267e+5
227.91,3.278e+5,9.785e-9,3.278e+5
227.93,1.751e+5,9.781e-9,1.751e+5
227.95,8.160e+4,9.777e-9,8.160e+4
227.96,5.289e+4,9.775e-9,5.289e+4
227.98,2.003e+4,9.771e-9,2.003e+4
228.00,6.603e+3,9.767e-9,6.603e+3
228.01,3.599e+3,9.765e-9,3.599e+3
228.03,9.637e+2,9.761e-9,9.637e+2
228.05,2.246e+2,9.757e-9,2.246e+2
228.06,1.029e+2,9.755e-9,1.029e+2
228.08,1.949e+1,9.751e-9,1.949e+1
228.10,3.211e+0,9.747e-9,3.211e+0
228.11,1.237e+0,9.745e-9,1.237e+0
228.13,1.656e-1,9.741e-9,1.656e-1
228.15,1.929e-2,9.737e-9,1.929e-2
228.16,6.249e-3,9.735e-9,6.249e-3
228.18,5.912e-4,9.731e-9,5.912e-4
228.19,1.726e-4,9.729e-9,1.726e-4
228.21,1.327e-5,9.725e-9,1.327e-5
228.23,9.236e-7,9.721e-9,9.236e-7
228.24,3.751e-7,9.719e-9,3.751e-7
228.26,2.658e-6,9.715e-9,2.658e-6
228.28,3.879e-5,9.711e-9,3.879e-5
228.29,1.410e-4,9.709e-9,1.410e-4
228.31,1.682e-3,9.705e-9,1.682e-3
228.33,1.748e-2,9.701e-9,1.748e-2
228.34,5.350e-2,9.699e-9,5.350e-2
228.36,4.521e-1,9.695e-9,4.521e-1
228.38,3.330e+0,9.690e-9,3.330e+0
228.39,8.581e+0,9.688e-9,8.581e+0
228.41,5.140e+1,9.684e-9,5.140e+1
228.43,2.683e+2,9.680e-9,2.683e+2
228.44,5.821e+2,9.678e-9,5.821e+2
228.46,2.471e+3,9.674e-9,2.471e+3
228.48,9.142e+3,9.670e-9,9.142e+3
228.49,1.670e+4,9.668e-9,1.670e+4
228.51,5.025e+4,9.664e-9,5.025e+4
228.53,1.317e+5,9.660e-9,1.317e+5
228.54,2.026e+5,9.658e-9,2.026e+5
228.56,4.320e+5,9.654e-9,4.320e+5
228.58,8.029e+5,9.650e-9,8.029e+5
228.59,1.039e+6,9.648e-9,1.039e+6
228.61,1.571e+6,9.644e-9,1.571e+6
228.63,2.069e+6,9.640e-9,2.069e+6
228.64,2.255e+6,9.638e-9,2.255e+6
228.66,2.416e+6,9.634e-9,2.416e+6
228.68,2.255e+6,9.630e-9,2.255e+6
228.69,2.069e+6,9.628e-9,2.069e+6
228.71,1.571e+6,9.624e-9,1.571e+6
228.73,1.039e+6,9.620e-9,1.039e+6
228.74,8.029e+5,9.618e-9,8.029e+5
228.76,4.320e+5,9.614e-9,4.320e+5
228.78,2.026e+5,9.610e-9,2.026e+5
228.79,1.317e+5,9.608e-9,1.317e+5
228.81,5.025e+4,9.604e-9,5.025e+4
228.83,1.670e+4,9.600e-9,1.670e+4
228.84,9.155e+3,9.598e-9,9.155e+3
228.86,2.538e+3,9.594e-9,2.538e+3
228.88,9.070e+2,9.590e-9,9.070e+2
228.89,9.474e+2,9.588e-9,9.474e+2
228.91,2.729e+3,9.584e-9,2.729e+3
228.93,9.211e+3,9.580e-9,9.211e+3
228.94,1.621e+4,9.578e-9,1.621e+4
228.96,4.534e+4,9.574e-9,4.534e+4
228.98,1.106e+5,9.570e-9,1.106e+5
228.99,1.640e+5,9.568e-9,1.640e+5
229.01,3.257e+5,9.564e-9,3.257e+5
229.03,5.638e+5,9.560e-9,5.638e+5
229.04,7.046e+5,9.558e-9,7.046e+5
229.06,9.929e+5,9.554e-9,9.929e+5
229.08,1.220e+6,9.550e-9,1.220e+6
229.09,1.284e+6,9.548e-9,1.284e+6
229.11,1.284e+6,9.543e-9,1.284e+6
229.13,1.120e+6,9.539e-9,1.120e+6
229.14,9.931e+5,9.537e-9,9.931e+5
229.16,7.063e+5,9.533e-9,7.063e+5
229.18,4.465e+5,9.529e-9,4.465e+5
229.19,3.509e+5,9.527e-9,3.509e+5
229.21,2.943e+5,9.523e-9,2.943e+5
229.23,6.584e+5,9.519e-9,6.584e+5
229.24,1.227e+6,9.517e-9,1.227e+6
229.26,4.350e+6,9.513e-9,4.350e+6
229.28,1.387e+7,9.509e-9,1.387e+7
229.29,2.355e+7,9.507e-9,2.355e+7
229.31,6.135e+7,9.503e-9,6.135e+7
229.33,1.394e+8,9.499e-9,1.394e+8
229.34,1.996e+8,9.497e-9,1.996e+8
229.36,3.693e+8,9.493e-9,3.693e+8
229.38,5.961e+8,9.489e-9,5.961e+8
229.39,7.195e+8,9.487e-9,7.195e+8
229.41,9.458e+8,9.483e-9,9.458e+8
229.43,1.084e+9,9.479e-9,1.084e+9
229.44,1.103e+9,9.477e-9,1.103e+9
229.46,1.030e+9,9.473e-9,1.030e+9
229.48,8.391e+8,9.469e-9,8.391e+8
229.49,7.195e+8,9.467e-9,7.195e+8
229.51,4.773e+8,9.463e-9,4.773e+8
229.53,2.762e+8,9.459e-9,2.762e+8
229.54,1.996e+8,9.457e-9,1.996e+8
229.56,9.406e+7,9.453e-9,9.406e+7
229.58,3.866e+7,9.449e-9,3.866e+7
229.59,2.355e+7,9.447e-9,2.355e+7
229.61,7.885e+6,9.443e-9,7.885e+6
229.63,2.302e+6,9.439e-9,2.302e+6
229.64,1.182e+6,9.437e-9,1.182e+6
229.66,2.811e+5,9.433e-9,2.811e+5
229.68,5.832e+4,9.429e-9,5.832e+4
229.69,2.523e+4,9.427e-9,2.523e+4
229.71,4.263e+3,9.423e-9,4.263e+3
229.73,6.283e+2,9.419e-9,6.283e+2
229.74,2.291e+2,9.417e-9,2.291e+2
229.76,2.750e+1,9.413e-9,2.750e+1
229.78,2.879e+0,9.409e-9,2.879e+0
229.79,8.849e-1,9.407e-9,8.849e-1
229.81,7.546e-2,9.403e-9,7.546e-2
229.83,5.612e-3,9.398e-9,5.612e-3
229.84,1.454e-3,9.396e-9,1.454e-3
229.86,8.806e-5,9.392e-9,8.806e-5
229.88,4.653e-6,9.388e-9,4.653e-6
229.89,1.016e-6,9.386e-9,1.016e-6
229.91,4.372e-8,9.382e-9,4.372e-8
233.14,2.098e-11,8.732e-9,2.098e-11
233.15,1.005e-10,8.730e-9,1.005e-10
233.17,2.089e-9,8.726e-9,2.089e-9
233.19,3.805e-8,8.722e-9,3.805e-8
233.20,1.546e-7,8.720e-9,1.546e-7
233.22,2.310e-6,8.716e-9,2.310e-6
233.24,3.026e-5,8.712e-9,3.026e-5
233.25,1.042e-4,8.710e-9,1.042e-4
233.27,1.120e-3,8.706e-9,1.120e-3
233.29,1.055e-2,8.702e-9,1.055e-2
233.30,3.082e-2,8.700e-9,3.082e-2
233.32,2.381e-1,8.696e-9,2.381e-1
233.34,1.613e+0,8.692e-9,1.613e+0
233.35,3.995e+0,8.690e-9,3.995e+0
233.37,2.220e+1,8.686e-9,2.220e+1
233.39,1.081e+2,8.682e-9,1.081e+2
233.40,2.270e+2,8.680e-9,2.270e+2
233.42,9.072e+2,8.676e-9,9.072e+2
233.44,3.177e+3,8.672e-9,3.177e+3
233.45,5.658e+3,8.670e-9,5.658e+3
233.47,1.626e+4,8.665e-9,1.626e+4
233.49,4.093e+4,8.661e-9,4.093e+4
233.50,6.182e+4,8.659e-9,6.182e+4
233.52,1.277e+5,8.655e-9,1.277e+5
233.54,2.312e+5,8.651e-9,2.312e+5
233.55,2.961e+5,8.649e-9,2.961e+5
233.57,4.399e+5,8.645e-9,4.399e+5
233.59,5.727e+5,8.641e-9,5.727e+5
233.60,6.219e+5,8.639e-9,6.219e+5
233.62,6.643e+5,8.635e-9,6.643e+5
233.64,6.219e+5,8.631e-9,6.219e+5
233.65,5.727e+5,8.629e-9,5.727e+5
233.67,4.399e+5,8.625e-9,4.399e+5
233.69,2.961e+5,8.621e-9,2.961e+5
233.70,2.312e+5,8.619e-9,2.312e+5
233.72,1.277e+5,8.615e-9,1.277e+5
233.74,6.182e+4,8.611e-9,6.182e+4
233.75,4.093e+4,8.609e-9,4.093e+4
233.77,1.626e+4,8.605e-9,1.626e+4
233.79,5.658e+3,8.601e-9,5.658e+3
233.80,3.177e+3,8.599e-9,3.177e+3
233.82,9.072e+2,8.595e-9,9.072e+2
233.84,2.270e+2,8.591e-9,2.270e+2
233.85,1.081e+2,8.589e-9,1.081e+2
233.87,2.220e+1,8.585e-9,2.220e+1
233.89,3.995e+0,8.581e-9,3.995e+0
233.90,1.613e+0,8.579e-9,1.613e+0
233.92,2.381e-1,8.575e-9,2.381e-1
233.94,3.082e-2,8.571e-9,3.082e-2
233.95,1.055e-2,8.569e-9,1.055e-2
233.97,1.120e-3,8.565e-9,1.120e-3
233.99,1.042e-4,8.561e-9,1.042e-4
234.00,3.026e-5,8.559e-9,3.026e-5
234.02,2.310e-6,8.555e-9,2.310e-6
234.04,1.546e-7,8.551e-9,1.546e-7
234.05,3.805e-8,8.549e-9,3.805e-8
234.07,2.089e-9,8.545e-9,2.089e-9
234.09,1.005e-10,8.541e-9,1.005e-10
234.10,2.098e-11,8.539e-9,2.098e-11
236.50,3.216e-8,8.055e-9,3.216e-8
236.52,6.976e-7,8.051e-9,6.976e-7
236.53,3.096e-6,8.049e-9,3.096e-6
236.55,5.540e-5,8.045e-9,5.540e-5
236.57,8.720e-4,8.041e-9,8.720e-4
236.58,3.297e-3,8.039e-9,3.297e-3
236.60,4.282e-2,8.035e-9,4.282e-2
236.62,4.892e-1,8.031e-9,4.892e-1
236.63,1.576e+0,8.029e-9,1.576e+0
236.65,1.485e+1,8.025e-9,1.485e+1
236.67,1.232e+2,8.021e-9,1.232e+2
236.68,3.380e+2,8.019e-9,3.380e+2
236.70,2.312e+3,8.015e-9,2.312e+3
236.72,1.391e+4,8.011e-9,1.391e+4
236.73,3.253e+4,8.009e-9,3.253e+4
236.75,1.615e+5,8.005e-9,1.615e+5
236.76,3.430e+5,8.003e-9,3.430e+5
236.78,1.405e+6,7.999e-9,1.405e+6
236.80,5.064e+6,7.995e-9,5.064e+6
236.81,9.163e+6,7.993e-9,9.163e+6
236.83,2.724e+7,7.989e-9,2.724e+7
236.85,7.126e+7,7.985e-9,7.126e+7
236.86,1.098e+8,7.983e-9,1.098e+8
236.88,2.370e+8,7.979e-9,2.370e+8
236.90,4.499e+8,7.975e-9,4.499e+8
236.91,5.908e+8,7.973e-9,5.908e+8
236.93,9.254e+8,7.969e-9,9.254e+8
236.95,1.275e+9,7.965e-9,1.275e+9
236.96,1.426e+9,7.963e-9,1.426e+9
236.98,1.621e+9,7.959e-9,1.621e+9
237.00,1.621e+9,7.955e-9,1.621e+9
237.01,1.545e+9,7.953e-9,1.545e+9
237.03,1.275e+9,7.949e-9,1.275e+9
237.05,9.254e+8,7.945e-9,9.254e+8
237.06,7.514e+8,7.943e-9,7.514e+8
237.08,4.499e+8,7.938e-9,4.499e+8
237.10,2.370e+8,7.934e-9,2.370e+8
237.11,1.639e+8,7.932e-9,1.639e+8
237.13,7.126e+7,7.928e-9,7.126e+7
237.15,2.724e+7,7.924e-9,2.724e+7
237.16,1.605e+7,7.922e-9,1.605e+7
237.18,5.064e+6,7.918e-9,5.064e+6
237.20,1.405e+6,7.914e-9,1.405e+6
237.21,7.055e+5,7.912e-9,7.055e+5
237.23,1.615e+5,7.908e-9,1.615e+5
237.25,3.253e+4,7.904e-9,3.253e+4
237.26,1.391e+4,7.902e-9,1.391e+4
237.28,2.312e+3,7.898e-9,2.312e+3
237.30,3.380e+2,7.894e-9,3.380e+2
237.31,1.233e+2,7.892e-9,1.233e+2
237.33,1.569e+1,7.888e-9,1.569e+1
237.35,6.876e+0,7.884e-9,6.876e+0
237.36,1.322e+1,7.882e-9,1.322e+1
237.38,6.685e+1,7.878e-9,6.685e+1
237.40,3.086e+2,7.874e-9,3.086e+2
237.41,6.322e+2,7.872e-9,6.322e+2
237.43,2.411e+3,7.868e-9,2.411e+3
237.45,8.097e+3,7.864e-9,8.097e+3
237.46,1.414e+4,7.862e-9,1.414e+4
237.48,3.923e+4,7.858e-9,3.923e+4
237.50,9.577e+4,7.854e-9,9.577e+4
237.51,1.426e+5,7.852e-9,1.426e+5
237.53,2.876e+5,7.848e-9,2.876e+5
237.55,5.105e+5,7.844e-9,5.105e+5
237.56,6.484e+5,7.842e-9,6.484e+5
237.58,9.505e+5,7.838e-9,9.505e+5
237.60,1.227e+6,7.834e-9,1.227e+6
237.61,1.328e+6,7.832e-9,1.328e+6
237.63,1.416e+6,7.828e-9,1.416e+6
237.65,1.328e+6,7.824e-9,1.328e+6
237.66,1.227e+6,7.822e-9,1.227e+6
237.68,9.505e+5,7.818e-9,9.505e+5
237.70,6.484e+5,7.814e-9,6.484e+5
237.71,5.105e+5,7.812e-9,5.105e+5
237.73,2.876e+5,7.808e-9,2.876e+5
237.75,1.426e+5,7.804e-9,1.426e+5
237.76,9.577e+4,7.802e-9,9.577e+4
237.78,3.923e+4,7.798e-9,3.923e+4
237.80,1.414e+4,7.794e-9,1.414e+4
237.81,8.097e+3,7.791e-9,8.097e+3
237.83,2.411e+3,7.787e-9,2.411e+3
237.85,6.322e+2,7.783e-9,6.322e+2
237.86,3.086e+2,7.781e-9,3.086e+2
237.88,6.681e+1,7.777e-9,6.681e+1
237.90,1.273e+1,7.773e-9,1.273e+1
237.91,5.300e+0,7.771e-9,5.300e+0
237.93,8.343e-1,7.767e-9,8.343e-1
237.95,1.156e-1,7.763e-9,1.156e-1
237.96,4.103e-2,7.761e-9,4.103e-2
237.98,4.696e-3,7.757e-9,4.696e-3
238.00,4.731e-4,7.753e-9,4.731e-4
238.01,1.432e-4,7.751e-9,1.432e-4
238.03,1.191e-5,7.747e-9,1.191e-5
238.05,8.727e-7,7.743e-9,8.727e-7
238.06,2.252e-7,7.741e-9,2.252e-7
238.08,1.362e-8,7.737e-9,1.362e-8
238.10,7.255e-10,7.733e-9,7.255e-10
238.11,1.596e-10,7.731e-9,1.596e-10
239.83,8.414e-11,7.385e-9,8.414e-11
239.84,3.935e-10,7.383e-9,3.935e-10
239.86,7.838e-9,7.379e-9,7.838e-9
239.88,1.378e-7,7.375e-9,1.378e-7
239.89,5.516e-7,7.373e-9,5.516e-7
239.91,8.045e-6,7.369e-9,8.045e-6
239.93,1.036e-4,7.365e-9,1.036e-4
239.94,3.548e-4,7.363e-9,3.548e-4
239.96,3.789e-3,7.359e-9,3.789e-3
239.98,3.572e-2,7.354e-9,3.572e-2
239.99,1.047e-1,7.352e-9,1.047e-1
240.01,8.187e-1,7.348e-9,8.187e-1
240.03,5.653e+0,7.344e-9,5.653e+0
240.04,1.417e+1,7.342e-9,1.417e+1
240.06,8.117e+1,7.338e-9,8.117e+1
240.08,4.104e+2,7.334e-9,4.104e+2
240.09,8.806e+2,7.332e-9,8.806e+2
240.11,3.693e+3,7.328e-9,3.693e+3
240.13,1.367e+4,7.324e-9,1.367e+4
240.14,2.510e+4,7.322e-9,2.510e+4
240.16,7.707e+4,7.318e-9,7.707e+4
240.18,2.089e+5,7.314e-9,2.089e+5
240.19,3.283e+5,7.312e-9,3.283e+5
240.21,7.381e+5,7.308e-9,7.381e+5
240.23,1.465e+6,7.304e-9,1.465e+6
240.24,1.970e+6,7.302e-9,1.970e+6
240.26,3.243e+6,7.298e-9,3.243e+6
240.28,4.714e+6,7.294e-9,4.714e+6
240.29,5.424e+6,7.292e-9,5.424e+6
240.31,6.539e+6,7.288e-9,6.539e+6
240.33,6.959e+6,7.284e-9,6.959e+6
240.34,6.852e+6,7.282e-9,6.852e+6
240.36,6.049e+6,7.278e-9,6.049e+6
240.38,4.714e+6,7.274e-9,4.714e+6
240.39,3.972e+6,7.272e-9,3.972e+6
240.41,2.567e+6,7.268e-9,2.567e+6
240.43,1.465e+6,7.264e-9,1.465e+6
240.44,1.056e+6,7.262e-9,1.056e+6
240.46,5.000e+5,7.258e-9,5.000e+5
240.48,2.089e+5,7.254e-9,2.089e+5
240.49,1.289e+5,7.252e-9,1.289e+5
240.51,4.467e+4,7.248e-9,4.467e+4
240.53,1.367e+4,7.244e-9,1.367e+4
240.54,7.216e+3,7.242e-9,7.216e+3
240.56,1.832e+3,7.238e-9,1.832e+3
240.58,4.104e+2,7.234e-9,4.104e+2
240.59,1.854e+2,7.232e-9,1.854e+2
240.61,3.445e+1,7.228e-9,3.445e+1
240.63,5.653e+0,7.224e-9,5.653e+0
240.64,2.185e+0,7.222e-9,2.185e+0
240.66,2.974e-1,7.218e-9,2.974e-1
240.68,3.572e-2,7.214e-9,3.572e-2
240.69,1.182e-2,7.212e-9,1.182e-2
240.71,1.178e-3,7.207e-9,1.178e-3
240.73,1.036e-4,7.203e-9,1.036e-4
240.74,2.932e-5,7.201e-9,2.932e-5
240.76,2.140e-6,7.197e-9,2.140e-6
240.78,1.378e-7,7.193e-9,1.378e-7
240.79,3.339e-8,7.191e-9,3.339e-8
240.81,1.784e-9,7.187e-9,1.784e-9
240.83,8.414e-11,7.183e-9,8.414e-11
241.94,2.382e-11,6.960e-9,2.382e-11
241.96,4.790e-10,6.956e-9,4.790e-10
241.97,2.051e-9,6.954e-9,2.051e-9
241.99,3.432e-8,6.950e-9,3.432e-8
242.01,5.081e-7,6.946e-9,5.081e-7
242.02,1.867e-6,6.944e-9,1.867e-6
242.04,2.300e-5,6.940e-9,2.300e-5
242.06,2.507e-4,6.936e-9,2.507e-4
242.07,7.904e-4,6.934e-9,7.904e-4
242.09,7.168e-3,6.930e-9,7.168e-3
242.11,5.751e-2,6.926e-9,5.751e-2
242.12,1.556e-1,6.924e-9,1.556e-1
242.14,1.039e+0,6.920e-9,1.039e+0
242.16,6.137e+0,6.915e-9,6.137e+0
242.17,1.425e+1,6.913e-9,1.425e+1
242.19,7.003e+1,6.909e-9,7.003e+1
242.21,3.045e+2,6.905e-9,3.045e+2
242.22,6.066e+2,6.903e-9,6.066e+2
242.24,2.195e+3,6.899e-9,2.195e+3
242.26,7.028e+3,6.895e-9,7.028e+3
242.27,1.201e+4,6.893e-9,1.201e+4
242.29,3.200e+4,6.889e-9,3.200e+4
242.31,7.543e+4,6.885e-9,7.543e+4
242.32,1.106e+5,6.883e-9,1.106e+5
242.34,2.170e+5,6.879e-9,2.170e+5
242.36,3.765e+5,6.875e-9,3.765e+5
242.37,4.737e+5,6.873e-9,4.737e+5
242.39,6.841e+5,6.869e-9,6.841e+5
242.41,8.740e+5,6.865e-9,8.740e+5
242.42,9.436e+5,6.863e-9,9.436e+5
242.44,1.003e+6,6.859e-9,1.003e+6
242.46,9.436e+5,6.855e-9,9.436e+5
242.47,8.740e+5,6.853e-9,8.740e+5
242.49,6.841e+5,6.849e-9,6.841e+5
242.51,4.737e+5,6.845e-9,4.737e+5
242.52,3.765e+5,6.843e-9,3.765e+5
242.54,2.170e+5,6.839e-9,2.170e+5
242.56,1.106e+5,6.835e-9,1.106e+5
242.57,7.543e+4,6.833e-9,7.543e+4
242.59,3.200e+4,6.829e-9,3.200e+4
242.61,1.201e+4,6.825e-9,1.201e+4
242.62,7.028e+3,6.823e-9,7.028e+3
242.64,2.195e+3,6.819e-9,2.195e+3
242.66,6.066e+2,6.815e-9,6.066e+2
242.67,3.045e+2,6.813e-9,3.045e+2
242.69,7.003e+1,6.809e-9,7.003e+1
242.71,1.425e+1,6.805e-9,1.425e+1
242.72,6.137e+0,6.803e-9,6.137e+0
242.74,1.039e+0,6.799e-9,1.039e+0
242.76,1.556e-1,6.795e-9,1.556e-1
242.77,5.751e-2,6.793e-9,5.751e-2
242.79,7.168e-3,6.789e-9,7.168e-3
242.81,7.904e-4,6.785e-9,7.904e-4
242.82,2.507e-4,6.783e-9,2.507e-4
242.84,2.300e-5,6.779e-9,2.300e-5
242.86,1.867e-6,6.775e-9,1.867e-6
242.87,5.081e-7,6.773e-9,5.081e-7
242.89,3.432e-8,6.768e-9,3.432e-8
242.91,2.051e-9,6.764e-9,2.051e-9
242.92,4.790e-10,6.762e-9,4.790e-10
242.94,2.382e-11,6.758e-9,2.382e-11
246.82,5.978e-11,5.977e-9,5.978e-11
246.83,2.642e-10,5.975e-9,2.642e-10
246.85,4.723e-9,5.971e-9,4.723e-9
246.87,7.507e-8,5.967e-9,7.507e-8
246.88,2.863e-7,5.965e-9,2.863e-7
246.90,3.814e-6,5.961e-9,3.814e-6
246.92,4.517e-5,5.957e-9,4.517e-5
246.93,1.487e-4,5.955e-9,1.487e-4
246.95,1.476e-3,5.951e-9,1.476e-3
246.97,1.302e-2,5.947e-9,1.302e-2
246.98,3.702e-2,5.945e-9,3.702e-2
247.00,2.738e-1,5.941e-9,2.738e-1
247.02,1.800e+0,5.937e-9,1.800e+0
247.03,4.416e+0,5.935e-9,4.416e+0
247.05,2.433e+1,5.931e-9,2.433e+1
247.07,1.192e+2,5.927e-9,1.192e+2
247.08,2.524e+2,5.925e-9,2.524e+2
247.10,1.036e+3,5.921e-9,1.036e+3
247.12,3.782e+3,5.917e-9,3.782e+3
247.13,6.913e+3,5.915e-9,6.913e+3
247.15,2.115e+4,5.911e-9,2.115e+4
247.17,5.751e+4,5.907e-9,5.751e+4
247.18,9.075e+4,5.905e-9,9.075e+4
247.20,2.068e+5,5.901e-9,2.068e+5
247.22,4.191e+5,5.897e-9,4.191e+5
247.23,5.708e+5,5.894e-9,5.708e+5
247.25,9.695e+5,5.890e-9,9.695e+5
247.27,1.464e+6,5.886e-9,1.464e+6
247.28,1.721e+6,5.884e-9,1.721e+6
247.30,2.178e+6,5.880e-9,2.178e+6
247.32,2.449e+6,5.876e-9,2.449e+6
247.33,2.486e+6,5.874e-9,2.486e+6
247.35,2.344e+6,5.870e-9,2.344e+6
247.37,1.964e+6,5.866e-9,1.964e+6
247.38,1.721e+6,5.864e-9,1.721e+6
247.40,1.209e+6,5.860e-9,1.209e+6
247.42,7.550e+5,5.856e-9,7.550e+5
247.43,5.708e+5,5.854e-9,5.708e+5
247.45,2.988e+5,5.850e-9,2.988e+5
247.47,1.390e+5,5.846e-9,1.390e+5
247.48,9.075e+4,5.844e-9,9.075e+4
247.50,3.539e+4,5.840e-9,3.539e+4
247.51,2.115e+4,5.838e-9,2.115e+4
247.53,6.913e+3,5.834e-9,6.913e+3
247.55,2.009e+3,5.830e-9,2.009e+3
247.56,1.036e+3,5.828e-9,1.036e+3
247.58,2.524e+2,5.824e-9,2.524e+2
247.60,5.465e+1,5.820e-9,5.465e+1
247.61,2.433e+1,5.818e-9,2.433e+1
247.63,4.416e+0,5.814e-9,4.416e+0
247.65,7.124e-1,5.810e-9,7.124e-1
247.66,2.738e-1,5.808e-9,2.738e-1
247.68,3.702e-2,5.804e-9,3.702e-2
247.70,4.450e-3,5.800e-9,4.450e-3
247.71,1.476e-3,5.798e-9,1.476e-3
247.73,1.487e-4,5.794e-9,1.487e-4
247.75,1.332e-5,5.790e-9,1.332e-5
247.76,3.814e-6,5.788e-9,3.814e-6
247.78,2.863e-7,5.784e-9,2.863e-7
247.80,1.911e-8,5.780e-9,1.911e-8
247.81,4.723e-9,5.778e-9,4.723e-9
247.83,2.642e-10,5.774e-9,2.642e-10
248.06,2.132e-11,5.727e-9,2.132e-11
248.08,4.160e-10,5.723e-9,4.160e-10
248.10,7.227e-9,5.719e-9,7.227e-9
248.11,2.883e-8,5.717e-9,2.883e-8
248.13,4.205e-7,5.713e-9,4.205e-7
248.15,5.458e-6,5.709e-9,5.458e-6
248.16,1.882e-5,5.707e-9,1.882e-5
248.18,2.052e-4,5.703e-9,2.052e-4
248.20,1.990e-3,5.699e-9,1.990e-3
248.21,5.934e-3,5.697e-9,5.934e-3
248.23,4.833e-2,5.693e-9,4.833e-2
248.25,3.503e-1,5.689e-9,3.503e-1
248.26,9.029e-1,5.687e-9,9.029e-1
248.28,5.495e+0,5.683e-9,5.495e+0
248.30,2.977e+1,5.679e-9,2.977e+1
248.31,6.632e+1,5.677e-9,6.632e+1
248.33,3.017e+2,5.673e-9,3.017e+2
248.35,1.221e+3,5.669e-9,1.221e+3
248.36,2.352e+3,5.667e-9,2.352e+3
248.38,7.994e+3,5.663e-9,7.994e+3
248.40,2.418e+4,5.659e-9,2.418e+4
248.41,4.026e+4,5.657e-9,4.026e+4
248.43,1.023e+5,5.653e-9,1.023e+5
248.45,2.312e+5,5.649e-9,2.312e+5
248.46,3.327e+5,5.647e-9,3.327e+5
248.48,6.316e+5,5.643e-9,6.316e+5
248.50,1.067e+6,5.639e-9,1.067e+6
248.51,1.327e+6,5.637e-9,1.327e+6
248.53,1.883e+6,5.633e-9,1.883e+6
248.55,2.377e+6,5.629e-9,2.377e+6
248.56,2.557e+6,5.627e-9,2.557e+6
248.58,2.710e+6,5.623e-9,2.710e+6
248.60,2.557e+6,5.619e-9,2.557e+6
