Wavelength (nm),Sum(calc),Cu I (2.5e-2),Cu II (9.7e-1)
228.74,5.323e+6,5.334e-9,5.323e+6
228.76,2.864e+6,5.332e-9,2.864e+6
228.78,1.343e+6,5.329e-9,1.343e+6
228.79,8.734e+5,5.328e-9,8.734e+5
228.81,3.331e+5,5.326e-9,3.331e+5
228.83,1.107e+5,5.323e-9,1.107e+5
228.84,6.069e+4,5.322e-9,6.069e+4
228.86,1.684e+4,5.320e-9,1.684e+4
228.88,6.073e+3,5.317e-9,6.073e+3
228.89,6.406e+3,5.316e-9,6.406e+3
228.91,1.858e+4,5.314e-9,1.858e+4
228.93,6.276e+4,5.311e-9,6.276e+4
228.94,1.104e+5,5.310e-9,1.104e+5
228.96,3.089e+5,5.307e-9,3.089e+5
228.98,7.535e+5,5.305e-9,7.535e+5
228.99,1.118e+6,5.304e-9,1.118e+6
229.01,2.219e+6,5.301e-9,2.219e+6
229.03,3.842e+6,5.299e-9,3.842e+6
229.04,4.801e+6,5.298e-9,4.801e+6
229.06,6.765e+6,5.295e-9,6.765e+6
229.08,8.311e+6,5.293e-9,8.311e+6
229.09,8.749e+6,5.292e-9,8.749e+6
229.11,8.749e+6,5.289e-9,8.749e+6
229.13,7.628e+6,5.287e-9,7.628e+6
229.14,6.766e+6,5.285e-9,6.766e+6
229.16,4.806e+6,5.283e-9,4.806e+6
229.18,3.000e+6,5.281e-9,3.000e+6
229.19,2.291e+6,5.279e-9,2.291e+6
229.21,1.488e+6,5.277e-9,1.488e+6
229.23,2.156e+6,5.274e-9,2.156e+6
229.24,3.666e+6,5.273e-9,3.666e+6
229.26,1.242e+7,5.271e-9,1.242e+7
229.28,3.941e+7,5.268e-9,3.941e+7
229.29,6.691e+7,5.267e-9,6.691e+7
229.31,1.743e+8,5.265e-9,1.743e+8
229.33,3.959e+8,5.262e-9,3.959e+8
229.34,5.669e+8,5.261e-9,5.669e+8
229.36,1.049e+9,5.259e-9,1.049e+9
229.38,1.693e+9,5.256e-9,1.693e+9
229.39,2.044e+9,5.255e-9,2.044e+9
229.41,2.686e+9,5.253e-9,2.686e+9
229.43,3.080e+9,5.250e-9,3.080e+9
229.44,3.133e+9,5.249e-9,3.133e+9
229.46,2.926e+9,5.246e-9,2.926e+9
229.48,2.383e+9,5.244e-9,2.383e+9
229.49,2.044e+9,5.243e-9,2.044e+9
229.51,1.356e+9,5.240e-9,1.356e+9
229.53,7.845e+8,5.238e-9,7.845e+8
229.54,5.669e+8,5.237e-9,5.669e+8
229.56,2.672e+8,5.234e-9,2.672e+8
229.58,1.098e+8,5.232e-9,1.098e+8
229.59,6.689e+7,5.231e-9,6.689e+7
229.61,2.240e+7,5.228e-9,2.240e+7
229.63,6.540e+6,5.226e-9,6.540e+6
229.64,3.357e+6,5.224e-9,3.357e+6
229.66,7.985e+5,5.222e-9,7.985e+5
229.68,1.656e+5,5.220e-9,1.656e+5
229.69,7.167e+4,5.218e-9,7.167e+4
229.71,1.211e+4,5.216e-9,1.211e+4
229.73,1.785e+3,5.213e-9,1.785e+3
229.74,6.508e+2,5.212e-9,6.508e+2
229.76,7.811e+1,5.210e-9,7.811e+1
229.78,8.178e+0,5.207e-9,8.178e+0
229.79,2.514e+0,5.206e-9,2.514e+0
229.81,2.143e-1,5.204e-9,2.143e-1
229.83,1.594e-2,5.201e-9,1.594e-2
229.84,4.129e-3,5.200e-9,4.129e-3
229.86,2.501e-4,5.198e-9,2.501e-4
229.88,1.321e-5,5.195e-9,1.321e-5
229.89,2.886e-6,5.194e-9,2.886e-6
229.91,1.242e-7,5.191e-9,1.242e-7
233.14,1.409e-10,4.797e-9,1.409e-10
233.15,6.749e-10,4.796e-9,6.749e-10
233.17,1.403e-8,4.793e-9,1.403e-8
233.19,2.555e-7,4.791e-9,2.555e-7
233.20,1.038e-6,4.790e-9,1.038e-6
233.22,1.551e-5,4.787e-9,1.551e-5
233.24,2.032e-4,4.785e-9,2.032e-4
233.25,6.999e-4,4.784e-9,6.999e-4
233.27,7.522e-3,4.781e-9,7.522e-3
233.29,7.085e-2,4.779e-9,7.085e-2
233.30,2.069e-1,4.778e-9,2.069e-1
233.32,1.599e+0,4.775e-9,1.599e+0
233.34,1.083e+1,4.773e-9,1.083e+1
233.35,2.683e+1,4.771e-9,2.683e+1
233.37,1.491e+2,4.769e-9,1.491e+2
233.39,7.260e+2,4.767e-9,7.260e+2
233.40,1.525e+3,4.765e-9,1.525e+3
233.42,6.092e+3,4.763e-9,6.092e+3
233.44,2.133e+4,4.760e-9,2.133e+4
233.45,3.800e+4,4.759e-9,3.800e+4
233.47,1.092e+5,4.757e-9,1.092e+5
233.49,2.749e+5,4.754e-9,2.749e+5
233.50,4.151e+5,4.753e-9,4.151e+5
233.52,8.576e+5,4.751e-9,8.576e+5
233.54,1.553e+6,4.748e-9,1.553e+6
233.55,1.989e+6,4.747e-9,1.989e+6
233.57,2.954e+6,4.745e-9,2.954e+6
233.59,3.846e+6,4.742e-9,3.846e+6
233.60,4.177e+6,4.741e-9,4.177e+6
233.62,4.461e+6,4.738e-9,4.461e+6
233.64,4.177e+6,4.736e-9,4.177e+6
233.65,3.846e+6,4.735e-9,3.846e+6
233.67,2.954e+6,4.732e-9,2.954e+6
233.69,1.989e+6,4.730e-9,1.989e+6
233.70,1.553e+6,4.729e-9,1.553e+6
233.72,8.576e+5,4.726e-9,8.576e+5
233.74,4.151e+5,4.724e-9,4.151e+5
233.75,2.749e+5,4.723e-9,2.749e+5
233.77,1.092e+5,4.720e-9,1.092e+5
233.79,3.800e+4,4.718e-9,3.800e+4
233.80,2.133e+4,4.716e-9,2.133e+4
233.82,6.092e+3,4.714e-9,6.092e+3
233.84,1.525e+3,4.712e-9,1.525e+3
233.85,7.260e+2,4.710e-9,7.260e+2
233.87,1.491e+2,4.708e-9,1.491e+2
233.89,2.683e+1,4.705e-9,2.683e+1
233.90,1.083e+1,4.704e-9,1.083e+1
233.92,1.599e+0,4.702e-9,1.599e+0
233.94,2.069e-1,4.699e-9,2.069e-1
233.95,7.085e-2,4.698e-9,7.085e-2
233.97,7.522e-3,4.696e-9,7.522e-3
233.99,6.999e-4,4.693e-9,6.999e-4
234.00,2.032e-4,4.692e-9,2.032e-4
234.02,1.551e-5,4.690e-9,1.551e-5
234.04,1.038e-6,4.687e-9,1.038e-6
234.05,2.555e-7,4.686e-9,2.555e-7
234.07,1.403e-8,4.683e-9,1.403e-8
234.09,6.749e-10,4.681e-9,6.749e-10
234.10,1.409e-10,4.680e-9,1.409e-10
236.50,9.461e-8,4.387e-9,9.461e-8
236.52,2.052e-6,4.384e-9,2.052e-6
236.53,9.107e-6,4.383e-9,9.107e-6
236.55,1.629e-4,4.381e-9,1.629e-4
236.57,2.565e-3,4.378e-9,2.565e-3
236.58,9.698e-3,4.377e-9,9.698e-3
236.60,1.259e-1,4.375e-9,1.259e-1
236.62,1.439e+0,4.372e-9,1.439e+0
236.63,4.635e+0,4.371e-9,4.635e+0
236.65,4.369e+1,4.368e-9,4.369e+1
236.67,3.622e+2,4.366e-9,3.622e+2
236.68,9.941e+2,4.365e-9,9.941e+2
236.70,6.801e+3,4.362e-9,6.801e+3
236.72,4.093e+4,4.360e-9,4.093e+4
236.73,9.569e+4,4.359e-9,9.569e+4
236.75,4.751e+5,4.356e-9,4.751e+5
236.76,1.009e+6,4.355e-9,1.009e+6
236.78,4.134e+6,4.353e-9,4.134e+6
236.80,1.490e+7,4.350e-9,1.490e+7
236.81,2.695e+7,4.349e-9,2.695e+7
236.83,8.013e+7,4.346e-9,8.013e+7
236.85,2.096e+8,4.344e-9,2.096e+8
236.86,3.231e+8,4.343e-9,3.231e+8
236.88,6.972e+8,4.340e-9,6.972e+8
236.90,1.323e+9,4.338e-9,1.323e+9
236.91,1.738e+9,4.337e-9,1.738e+9
236.93,2.722e+9,4.334e-9,2.722e+9
236.95,3.750e+9,4.332e-9,3.750e+9
236.96,4.195e+9,4.331e-9,4.195e+9
236.98,4.769e+9,4.328e-9,4.769e+9
237.00,4.769e+9,4.326e-9,4.769e+9
237.01,4.545e+9,4.324e-9,4.545e+9
237.03,3.750e+9,4.322e-9,3.750e+9
237.05,2.722e+9,4.320e-9,2.722e+9
237.06,2.210e+9,4.318e-9,2.210e+9
237.08,1.323e+9,4.316e-9,1.323e+9
237.10,6.972e+8,4.313e-9,6.972e+8
237.11,4.822e+8,4.312e-9,4.822e+8
237.13,2.096e+8,4.310e-9,2.096e+8
237.15,8.013e+7,4.307e-9,8.013e+7
237.16,4.722e+7,4.306e-9,4.722e+7
237.18,1.490e+7,4.304e-9,1.490e+7
237.20,4.134e+6,4.301e-9,4.134e+6
237.21,2.075e+6,4.300e-9,2.075e+6
237.23,4.751e+5,4.298e-9,4.751e+5
237.25,9.569e+4,4.295e-9,9.569e+4
237.26,4.093e+4,4.294e-9,4.093e+4
237.28,6.801e+3,4.292e-9,6.801e+3
237.30,9.944e+2,4.289e-9,9.944e+2
237.31,3.630e+2,4.288e-9,3.630e+2
237.33,4.922e+1,4.285e-9,4.922e+1
237.35,3.979e+1,4.283e-9,3.979e+1
237.36,8.590e+1,4.282e-9,8.590e+1
237.38,4.432e+2,4.279e-9,4.432e+2
237.40,2.047e+3,4.277e-9,2.047e+3
237.41,4.193e+3,4.276e-9,4.193e+3
237.43,1.599e+4,4.273e-9,1.599e+4
237.45,5.370e+4,4.271e-9,5.370e+4
237.46,9.381e+4,4.270e-9,9.381e+4
237.48,2.602e+5,4.267e-9,2.602e+5
237.50,6.352e+5,4.265e-9,6.352e+5
237.51,9.461e+5,4.263e-9,9.461e+5
237.53,1.908e+6,4.261e-9,1.908e+6
237.55,3.386e+6,4.259e-9,3.386e+6
237.56,4.300e+6,4.257e-9,4.300e+6
237.58,6.304e+6,4.255e-9,6.304e+6
237.60,8.136e+6,4.252e-9,8.136e+6
237.61,8.811e+6,4.251e-9,8.811e+6
237.63,9.391e+6,4.249e-9,9.391e+6
237.65,8.811e+6,4.246e-9,8.811e+6
237.66,8.136e+6,4.245e-9,8.136e+6
237.68,6.304e+6,4.243e-9,6.304e+6
237.70,4.300e+6,4.240e-9,4.300e+6
237.71,3.386e+6,4.239e-9,3.386e+6
237.73,1.908e+6,4.237e-9,1.908e+6
237.75,9.461e+5,4.234e-9,9.461e+5
237.76,6.352e+5,4.233e-9,6.352e+5
237.78,2.602e+5,4.230e-9,2.602e+5
237.80,9.381e+4,4.228e-9,9.381e+4
237.81,5.370e+4,4.227e-9,5.370e+4
237.83,1.599e+4,4.224e-9,1.599e+4
237.85,4.193e+3,4.222e-9,4.193e+3
237.86,2.047e+3,4.221e-9,2.047e+3
237.88,4.431e+2,4.218e-9,4.431e+2
237.90,8.446e+1,4.216e-9,8.446e+1
237.91,3.515e+1,4.215e-9,3.515e+1
237.93,5.534e+0,4.212e-9,5.534e+0
237.95,7.668e-1,4.210e-9,7.668e-1
237.96,2.721e-1,4.208e-9,2.721e-1
237.98,3.115e-2,4.206e-9,3.115e-2
238.00,3.138e-3,4.204e-9,3.138e-3
238.01,9.495e-4,4.202e-9,9.495e-4
238.03,7.901e-5,4.200e-9,7.901e-5
238.05,5.788e-6,4.197e-9,5.788e-6
238.06,1.493e-6,4.196e-9,1.493e-6
238.08,9.035e-8,4.194e-9,9.035e-8
238.10,4.812e-9,4.191e-9,4.812e-9
238.11,1.059e-9,4.190e-9,1.059e-9
239.83,4.892e-10,3.980e-9,4.892e-10
239.84,2.288e-9,3.979e-9,2.288e-9
239.86,4.557e-8,3.976e-9,4.557e-8
239.88,8.013e-7,3.974e-9,8.013e-7
239.89,3.207e-6,3.973e-9,3.207e-6
239.91,4.677e-5,3.970e-9,4.677e-5
239.93,6.023e-4,3.968e-9,6.023e-4
239.94,2.062e-3,3.967e-9,2.062e-3
239.96,2.203e-2,3.964e-9,2.203e-2
239.98,2.077e-1,3.962e-9,2.077e-1
239.99,6.086e-1,3.961e-9,6.086e-1
240.01,4.760e+0,3.958e-9,4.760e+0
240.03,3.286e+1,3.956e-9,3.286e+1
240.04,8.241e+1,3.954e-9,8.241e+1
240.06,4.719e+2,3.952e-9,4.719e+2
240.08,2.386e+3,3.950e-9,2.386e+3
240.09,5.119e+3,3.948e-9,5.119e+3
240.11,2.147e+4,3.946e-9,2.147e+4
240.13,7.947e+4,3.944e-9,7.947e+4
240.14,1.459e+5,3.942e-9,1.459e+5
240.16,4.481e+5,3.940e-9,4.481e+5
240.18,1.215e+6,3.937e-9,1.215e+6
240.19,1.909e+6,3.936e-9,1.909e+6
240.21,4.291e+6,3.934e-9,4.291e+6
240.23,8.518e+6,3.931e-9,8.518e+6
240.24,1.145e+7,3.930e-9,1.145e+7
240.26,1.886e+7,3.928e-9,1.886e+7
240.28,2.741e+7,3.925e-9,2.741e+7
240.29,3.153e+7,3.924e-9,3.153e+7
240.31,3.802e+7,3.922e-9,3.802e+7
240.33,4.046e+7,3.919e-9,4.046e+7
240.34,3.983e+7,3.918e-9,3.983e+7
240.36,3.517e+7,3.915e-9,3.517e+7
240.38,2.741e+7,3.913e-9,2.741e+7
240.39,2.309e+7,3.912e-9,2.309e+7
240.41,1.493e+7,3.909e-9,1.493e+7
240.43,8.518e+6,3.907e-9,8.518e+6
240.44,6.141e+6,3.906e-9,6.141e+6
240.46,2.907e+6,3.903e-9,2.907e+6
240.48,1.215e+6,3.901e-9,1.215e+6
240.49,7.493e+5,3.900e-9,7.493e+5
240.51,2.597e+5,3.897e-9,2.597e+5
240.53,7.947e+4,3.895e-9,7.947e+4
240.54,4.195e+4,3.893e-9,4.195e+4
240.56,1.065e+4,3.891e-9,1.065e+4
240.58,2.386e+3,3.889e-9,2.386e+3
240.59,1.078e+3,3.887e-9,1.078e+3
240.61,2.003e+2,3.885e-9,2.003e+2
240.63,3.286e+1,3.882e-9,3.286e+1
240.64,1.270e+1,3.881e-9,1.270e+1
240.66,1.729e+0,3.879e-9,1.729e+0
240.68,2.077e-1,3.876e-9,2.077e-1
240.69,6.870e-2,3.875e-9,6.870e-2
240.71,6.846e-3,3.873e-9,6.846e-3
240.73,6.023e-4,3.870e-9,6.023e-4
240.74,1.705e-4,3.869e-9,1.705e-4
240.76,1.244e-5,3.867e-9,1.244e-5
240.78,8.013e-7,3.864e-9,8.013e-7
240.79,1.941e-7,3.863e-9,1.941e-7
240.81,1.037e-8,3.860e-9,1.037e-8
240.83,4.892e-10,3.858e-9,4.892e-10
241.94,1.435e-10,3.722e-9,1.435e-10
241.96,2.886e-9,3.720e-9,2.886e-9
241.97,1.236e-8,3.719e-9,1.236e-8
241.99,2.068e-7,3.716e-9,2.068e-7
242.01,3.061e-6,3.714e-9,3.061e-6
242.02,1.125e-5,3.713e-9,1.125e-5
242.04,1.386e-4,3.710e-9,1.386e-4
242.06,1.510e-3,3.708e-9,1.510e-3
242.07,4.762e-3,3.707e-9,4.762e-3
242.09,4.319e-2,3.704e-9,4.319e-2
242.11,3.465e-1,3.702e-9,3.465e-1
242.12,9.374e-1,3.701e-9,9.374e-1
242.14,6.259e+0,3.698e-9,6.259e+0
242.16,3.697e+1,3.696e-9,3.697e+1
242.17,8.583e+1,3.694e-9,8.583e+1
242.19,4.219e+2,3.692e-9,4.219e+2
242.21,1.835e+3,3.690e-9,1.835e+3
242.22,3.654e+3,3.688e-9,3.654e+3
242.24,1.323e+4,3.686e-9,1.323e+4
242.26,4.234e+4,3.683e-9,4.234e+4
242.27,7.236e+4,3.682e-9,7.236e+4
242.29,1.928e+5,3.680e-9,1.928e+5
242.31,4.545e+5,3.677e-9,4.545e+5
242.32,6.664e+5,3.676e-9,6.664e+5
242.34,1.307e+6,3.674e-9,1.307e+6
242.36,2.268e+6,3.671e-9,2.268e+6
242.37,2.854e+6,3.670e-9,2.854e+6
242.39,4.122e+6,3.668e-9,4.122e+6
242.41,5.266e+6,3.665e-9,5.266e+6
242.42,5.685e+6,3.664e-9,5.685e+6
242.44,6.044e+6,3.661e-9,6.044e+6
242.46,5.685e+6,3.659e-9,5.685e+6
242.47,5.266e+6,3.658e-9,5.266e+6
242.49,4.122e+6,3.655e-9,4.122e+6
242.51,2.854e+6,3.653e-9,2.854e+6
242.52,2.268e+6,3.652e-9,2.268e+6
242.54,1.307e+6,3.649e-9,1.307e+6
242.56,6.664e+5,3.647e-9,6.664e+5
242.57,4.545e+5,3.646e-9,4.545e+5
242.59,1.928e+5,3.643e-9,1.928e+5
242.61,7.236e+4,3.641e-9,7.236e+4
242.62,4.234e+4,3.639e-9,4.234e+4
242.64,1.323e+4,3.637e-9,1.323e+4
242.66,3.654e+3,3.635e-9,3.654e+3
242.67,1.835e+3,3.633e-9,1.835e+3
242.69,4.219e+2,3.631e-9,4.219e+2
242.71,8.583e+1,3.628e-9,8.583e+1
242.72,3.697e+1,3.627e-9,3.697e+1
242.74,6.259e+0,3.625e-9,6.259e+0
242.76,9.374e-1,3.622e-9,9.374e-1
242.77,3.465e-1,3.621e-9,3.465e-1
242.79,4.319e-2,3.619e-9,4.319e-2
242.81,4.762e-3,3.616e-9,4.762e-3
242.82,1.510e-3,3.615e-9,1.510e-3
242.84,1.386e-4,3.613e-9,1.386e-4
242.86,1.125e-5,3.610e-9,1.125e-5
242.87,3.061e-6,3.609e-9,3.061e-6
242.89,2.068e-7,3.606e-9,2.068e-7
242.91,1.236e-8,3.604e-9,1.236e-8
242.92,2.886e-9,3.603e-9,2.886e-9
242.94,1.435e-10,3.600e-9,1.435e-10
246.82,3.495e-10,3.127e-9,3.495e-10
246.83,1.544e-9,3.125e-9,1.544e-9
246.85,2.761e-8,3.123e-9,2.761e-8
246.87,4.388e-7,3.120e-9,4.388e-7
246.88,1.674e-6,3.119e-9,1.674e-6
246.90,2.230e-5,3.117e-9,2.230e-5
246.92,2.641e-4,3.114e-9,2.641e-4
246.93,8.695e-4,3.113e-9,8.695e-4
246.95,8.630e-3,3.111e-9,8.630e-3
246.97,7.614e-2,3.108e-9,7.614e-2
246.98,2.164e-1,3.107e-9,2.164e-1
247.00,1.600e+0,3.105e-9,1.600e+0
247.02,1.052e+1,3.102e-9,1.052e+1
247.03,2.581e+1,3.101e-9,2.581e+1
247.05,1.422e+2,3.099e-9,1.422e+2
247.07,6.967e+2,3.096e-9,6.967e+2
247.08,1.475e+3,3.095e-9,1.475e+3
247.10,6.058e+3,3.092e-9,6.058e+3
247.12,2.211e+4,3.090e-9,2.211e+4
247.13,4.042e+4,3.089e-9,4.042e+4
247.15,1.236e+5,3.086e-9,1.236e+5
247.17,3.362e+5,3.084e-9,3.362e+5
247.18,5.305e+5,3.083e-9,5.305e+5
247.20,1.209e+6,3.080e-9,1.209e+6
247.22,2.450e+6,3.078e-9,2.450e+6
247.23,3.337e+6,3.077e-9,3.337e+6
247.25,5.668e+6,3.074e-9,5.668e+6
247.27,8.557e+6,3.072e-9,8.557e+6
247.28,1.006e+7,3.070e-9,1.006e+7
247.30,1.273e+7,3.068e-9,1.273e+7
247.32,1.432e+7,3.066e-9,1.432e+7
247.33,1.453e+7,3.064e-9,1.453e+7
247.35,1.370e+7,3.062e-9,1.370e+7
247.37,1.148e+7,3.059e-9,1.148e+7
247.38,1.006e+7,3.058e-9,1.006e+7
247.40,7.067e+6,3.056e-9,7.067e+6
247.42,4.413e+6,3.053e-9,4.413e+6
247.43,3.337e+6,3.052e-9,3.337e+6
247.45,1.747e+6,3.050e-9,1.747e+6
247.47,8.128e+5,3.047e-9,8.128e+5
247.48,5.305e+5,3.046e-9,5.305e+5
247.50,2.069e+5,3.044e-9,2.069e+5
247.51,1.236e+5,3.042e-9,1.236e+5
247.53,4.042e+4,3.040e-9,4.042e+4
247.55,1.174e+4,3.037e-9,1.174e+4
247.56,6.058e+3,3.036e-9,6.058e+3
247.58,1.475e+3,3.034e-9,1.475e+3
247.60,3.195e+2,3.031e-9,3.195e+2
247.61,1.422e+2,3.030e-9,1.422e+2
247.63,2.581e+1,3.028e-9,2.581e+1
247.65,4.164e+0,3.025e-9,4.164e+0
247.66,1.600e+0,3.024e-9,1.600e+0
247.68,2.164e-1,3.022e-9,2.164e-1
247.70,2.601e-2,3.019e-9,2.601e-2
247.71,8.630e-3,3.018e-9,8.630e-3
247.73,8.695e-4,3.015e-9,8.695e-4
247.75,7.787e-5,3.013e-9,7.787e-5
247.76,2.230e-5,3.012e-9,2.230e-5
247.78,1.674e-6,3.009e-9,1.674e-6
247.80,1.117e-7,3.007e-9,1.117e-7
247.81,2.761e-8,3.006e-9,2.761e-8
247.83,1.544e-9,3.003e-9,1.544e-9
248.06,1.284e-10,2.975e-9,1.284e-10
248.08,2.507e-9,2.973e-9,2.507e-9
248.10,4.354e-8,2.970e-9,4.354e-8
248.11,1.737e-7,2.969e-9,1.737e-7
248.13,2.533e-6,2.967e-9,2.533e-6
248.15,3.288e-5,2.964e-9,3.288e-5
248.16,1.134e-4,2.963e-9,1.134e-4
248.18,1.236e-3,2.961e-9,1.236e-3
248.20,1.199e-2,2.958e-9,1.199e-2
248.21,3.575e-2,2.957e-9,3.575e-2
248.23,2.912e-1,2.954e-9,2.912e-1
248.25,2.111e+0,2.952e-9,2.111e+0
248.26,5.440e+0,2.951e-9,5.440e+0
248.28,3.311e+1,2.948e-9,3.311e+1
248.30,1.793e+2,2.946e-9,1.793e+2
248.31,3.996e+2,2.945e-9,3.996e+2
248.33,1.817e+3,2.942e-9,1.817e+3
248.35,7.357e+3,2.940e-9,7.357e+3
248.36,1.417e+4,2.939e-9,1.417e+4
248.38,4.816e+4,2.936e-9,4.816e+4
248.40,1.457e+5,2.934e-9,1.457e+5
248.41,2.426e+5,2.932e-9,2.426e+5
248.43,6.161e+5,2.930e-9,6.161e+5
248.45,1.393e+6,2.928e-9,1.393e+6
248.46,2.005e+6,2.926e-9,2.005e+6
248.48,3.805e+6,2.924e-9,3.805e+6
248.50,6.428e+6,2.921e-9,6.428e+6
248.51,7.998e+6,2.920e-9,7.998e+6
248.53,1.134e+7,2.918e-9,1.134e+7
248.55,1.432e+7,2.915e-9,1.432e+7
248.56,1.540e+7,2.914e-9,1.540e+7
248.58,1.633e+7,2.912e-9,1.633e+7
248.60,1.540e+7,2.909e-9,1.540e+7
248.61,1.432e+7,2.908e-9,1.432e+7
248.63,1.134e+7,2.906e-9,1.134e+7
248.65,7.998e+6,2.903e-9,7.998e+6
248.66,6.428e+6,2.902e-9,6.428e+6
248.68,3.805e+6,2.899e-9,3.805e+6
248.70,2.005e+6,2.897e-9,2.005e+6
248.71,1.393e+6,1.252e-8,1.393e+6
248.73,6.161e+5,2.143e-7,6.161e+5
248.75,2.426e+5,3.268e-6,2.426e+5
248.76,1.457e+5,1.222e-5,1.457e+5
248.78,4.816e+4,1.565e-4,4.816e+4
248.80,1.417e+4,1.786e-3,1.417e+4
248.81,7.357e+3,5.775e-3,7.357e+3
248.83,1.817e+3,5.538e-2,1.817e+3
248.85,4.000e+2,4.729e-1,3.996e+2
248.86,1.807e+2,1.323e+0,1.793e+2
248.88,4.260e+1,9.495e+0,3.311e+1
248.90,6.612e+1,6.068e+1,5.440e+0
248.91,1.490e+2,1.469e+2,2.111e+0
248.93,7.891e+2,7.888e+2,2.912e-1
248.95,3.773e+3,3.772e+3,3.575e-2
248.96,7.899e+3,7.899e+3,1.199e-2
248.98,3.175e+4,3.175e+4,1.236e-3
249.00,1.136e+5,1.136e+5,1.134e-4
249.01,2.059e+5,2.059e+5,3.288e-5
249.03,6.193e+5,6.193e+5,2.533e-6
249.05,1.659e+6,1.659e+6,1.737e-7
249.06,2.600e+6,2.600e+6,4.354e-8
249.08,5.853e+6,5.853e+6,2.507e-9
249.10,1.173e+7,1.173e+7,1.284e-10
249.11,1.591e+7,1.591e+7,1.343e-10
249.13,2.680e+7,2.680e+7,1.459e-10
249.15,4.021e+7,4.021e+7,1.575e-10
249.16,4.716e+7,4.716e+7,1.634e-10
249.18,5.947e+7,5.947e+7,1.750e-10
249.20,6.678e+7,6.678e+7,1.866e-10
249.21,6.775e+7,6.775e+7,1.925e-10
249.23,6.394e+7,6.394e+7,2.041e-10
249.25,5.373e+7,5.373e+7,2.158e-10
249.26,4.716e+7,4.716e+7,2.216e-10
249.28,3.331e+7,3.331e+7,2.332e-10
249.30,2.095e+7,2.095e+7,2.449e-10
249.31,1.591e+7,1.591e+7,2.507e-10
249.33,8.408e+6,8.408e+6,2.623e-10
249.35,3.958e+6,3.958e+6,2.740e-10
249.36,2.600e+6,2.600e+6,2.798e-10
249.38,1.028e+6,1.028e+6,2.914e-10
249.40,3.623e+5,3.623e+5,3.031e-10
249.41,2.059e+5,2.059e+5,3.089e-10
249.43,6.095e+4,6.095e+4,3.205e-10
249.45,1.607e+4,1.607e+4,3.322e-10
249.46,7.899e+3,7.899e+3,3.380e-10
249.48,1.750e+3,1.750e+3,3.496e-10
249.50,3.453e+2,3.453e+2,3.613e-10
249.51,1.469e+2,1.469e+2,3.671e-10
249.53,2.435e+1,2.435e+1,3.788e-10
249.55,3.596e+0,3.596e+0,3.904e-10
249.56,1.323e+0,1.323e+0,3.962e-10
249.58,1.642e-1,1.642e-1,4.079e-10
249.60,1.814e-2,1.814e-2,4.195e-10
249.61,5.775e-3,5.775e-3,4.253e-10
249.63,5.364e-4,5.364e-4,4.370e-10
249.64,1.565e-4,1.565e-4,4.428e-10
249.66,1.222e-5,1.222e-5,4.544e-10
249.68,8.491e-7,8.491e-7,4.661e-10
249.69,2.143e-7,2.143e-7,4.719e-10
249.71,1.252e-8,1.252e-8,4.835e-10
249.73,6.512e-10,6.512e-10,4.952e-10
250.11,7.164e-10,6.650e-10,7.164e-10
250.13,1.332e-8,6.657e-10,1.332e-8
250.14,5.503e-8,6.660e-10,5.503e-8
250.16,8.617e-7,6.668e-10,8.617e-7
250.18,1.203e-5,6.675e-10,1.203e-5
250.19,4.306e-5,6.679e-10,4.306e-5
250.21,5.063e-4,6.686e-10,5.063e-4
250.23,5.307e-3,6.693e-10,5.307e-3
250.24,1.646e-2,6.697e-10,1.646e-2
250.26,1.453e-1,6.704e-10,1.453e-1
250.28,1.144e+0,6.711e-10,1.144e+0
250.29,3.074e+0,6.715e-10,3.074e+0
250.31,2.037e+1,6.722e-10,2.037e+1
250.33,1.204e+2,6.729e-10,1.204e+2
250.34,2.804e+2,6.733e-10,2.804e+2
250.36,1.396e+3,6.740e-10,1.396e+3
250.38,6.193e+3,6.747e-10,6.193e+3
250.39,1.250e+4,6.751e-10,1.250e+4
250.41,4.670e+4,6.758e-10,4.670e+4
250.43,1.556e+5,6.765e-10,1.556e+5
250.44,2.721e+5,6.769e-10,2.721e+5
250.46,7.633e+5,6.776e-10,7.633e+5
250.48,1.910e+6,6.783e-10,1.910e+6
250.49,2.893e+6,6.787e-10,2.893e+6
250.51,6.095e+6,6.794e-10,6.095e+6
250.53,1.145e+7,6.801e-10,1.145e+7
250.54,1.503e+7,6.805e-10,1.503e+7
250.56,2.377e+7,6.812e-10,2.377e+7
250.58,3.353e+7,6.819e-10,3.353e+7
250.59,3.815e+7,6.823e-10,3.815e+7
250.61,4.530e+7,6.830e-10,4.530e+7
250.63,4.797e+7,6.837e-10,4.797e+7
250.64,4.729e+7,6.841e-10,4.729e+7
250.66,4.217e+7,6.848e-10,4.217e+7
250.68,3.353e+7,6.856e-10,3.353e+7
250.69,2.864e+7,6.859e-10,2.864e+7
250.71,1.918e+7,6.866e-10,1.918e+7
250.73,1.145e+7,6.874e-10,1.145e+7
250.74,8.474e+6,6.877e-10,8.474e+6
250.76,4.260e+6,6.884e-10,4.260e+6
250.78,1.910e+6,6.892e-10,1.910e+6
250.79,1.225e+6,6.895e-10,1.225e+6
250.81,4.623e+5,6.902e-10,4.623e+5
250.83,1.556e+5,6.910e-10,1.556e+5
250.84,8.647e+4,6.913e-10,8.647e+4
