Wavelength (nm),Sum(calc),Cu I (4.9e-1),Cu II (5.1e-1)
224.42,1.115e+9,8.890e+8,2.255e+8
224.43,1.030e+9,9.050e+8,1.251e+8
224.45,8.777e+8,8.426e+8,3.505e+7
224.47,6.911e+8,6.800e+8,1.113e+7
224.48,5.892e+8,5.790e+8,1.022e+7
224.50,4.063e+8,3.771e+8,2.927e+7
224.52,3.235e+8,2.129e+8,1.107e+8
224.53,3.579e+8,1.516e+8,2.063e+8
224.55,7.146e+8,6.905e+7,6.456e+8
224.57,1.779e+9,2.727e+7,1.752e+9
224.58,2.751e+9,1.624e+7,2.735e+9
224.60,5.998e+9,5.175e+6,5.992e+9
224.62,1.139e+10,1.430e+6,1.138e+10
224.63,1.487e+10,7.121e+5,1.487e+10
224.65,2.281e+10,1.587e+5,2.281e+10
224.67,3.034e+10,3.067e+4,3.034e+10
224.68,3.317e+10,1.278e+4,3.317e+10
224.70,3.562e+10,1.993e+3,3.562e+10
224.72,3.317e+10,2.693e+2,3.317e+10
224.73,3.034e+10,9.385e+1,3.034e+10
224.75,2.282e+10,1.024e+1,2.282e+10
224.77,1.488e+10,9.678e-1,1.488e+10
224.78,1.139e+10,2.820e-1,1.139e+10
224.80,5.999e+9,2.152e-2,5.999e+9
224.82,2.747e+9,1.423e-3,2.747e+9
224.83,1.767e+9,3.469e-4,1.767e+9
224.85,6.687e+8,1.851e-5,6.687e+8
224.87,2.370e+8,8.566e-7,2.370e+8
224.88,1.441e+8,1.746e-7,1.441e+8
224.90,6.458e+7,1.745e-7,6.458e+7
224.92,3.997e+7,1.745e-7,3.997e+7
224.93,3.359e+7,1.744e-7,3.359e+7
224.95,2.363e+7,1.743e-7,2.363e+7
224.97,1.516e+7,1.743e-7,1.516e+7
224.98,1.158e+7,1.742e-7,1.158e+7
225.00,6.089e+6,1.742e-7,6.089e+6
225.02,2.782e+6,1.741e-7,2.782e+6
225.03,1.783e+6,1.740e-7,1.783e+6
225.05,6.581e+5,1.740e-7,6.581e+5
225.07,2.107e+5,1.739e-7,2.107e+5
225.08,1.130e+5,1.738e-7,1.130e+5
225.10,2.924e+4,1.738e-7,2.924e+4
225.12,6.558e+3,1.737e-7,6.558e+3
225.13,2.944e+3,1.736e-7,2.944e+3
225.15,5.335e+2,1.736e-7,5.335e+2
225.17,8.392e+1,1.735e-7,8.392e+1
225.18,3.178e+1,1.735e-7,3.178e+1
225.20,6.485e+0,1.734e-7,6.485e+0
225.22,1.981e+1,1.733e-7,1.981e+1
225.23,5.141e+1,1.733e-7,5.141e+1
225.25,3.231e+2,1.732e-7,3.231e+2
225.27,1.767e+3,1.731e-7,1.767e+3
225.28,3.919e+3,1.731e-7,3.919e+3
225.30,1.733e+4,1.730e-7,1.733e+4
225.32,6.653e+4,1.729e-7,6.653e+4
225.33,1.236e+5,1.729e-7,1.236e+5
225.35,3.837e+5,1.728e-7,3.837e+5
225.37,1.034e+6,1.727e-7,1.034e+6
225.38,1.609e+6,1.727e-7,1.609e+6
225.40,3.506e+6,1.726e-7,3.506e+6
225.42,6.630e+6,1.725e-7,6.630e+6
225.43,8.647e+6,1.725e-7,8.647e+6
225.45,1.322e+7,1.724e-7,1.322e+7
225.47,1.755e+7,1.723e-7,1.755e+7
225.48,1.918e+7,1.723e-7,1.918e+7
225.50,2.058e+7,1.722e-7,2.058e+7
225.52,1.918e+7,1.721e-7,1.918e+7
225.53,1.755e+7,1.721e-7,1.755e+7
225.55,1.322e+7,1.720e-7,1.322e+7
225.57,8.647e+6,1.719e-7,8.647e+6
225.58,6.630e+6,1.719e-7,6.630e+6
225.60,3.506e+6,1.718e-7,3.506e+6
225.62,1.609e+6,1.717e-7,1.609e+6
225.63,1.034e+6,1.717e-7,1.034e+6
225.65,3.837e+5,1.716e-7,3.837e+5
225.67,1.236e+5,1.715e-7,1.236e+5
225.68,6.653e+4,1.715e-7,6.653e+4
225.70,1.733e+4,1.714e-7,1.733e+4
225.72,3.919e+3,1.714e-7,3.919e+3
225.73,1.767e+3,1.713e-7,1.767e+3
225.75,3.231e+2,1.712e-7,3.231e+2
225.77,5.127e+1,1.712e-7,5.127e+1
225.78,1.937e+1,1.711e-7,1.937e+1
225.80,2.486e+0,1.710e-7,2.486e+0
225.82,2.769e-1,1.710e-7,2.769e-1
225.83,8.764e-2,1.709e-7,8.764e-2
225.85,7.894e-3,1.708e-7,7.894e-3
225.87,6.172e-4,1.708e-7,6.172e-4
225.88,1.637e-4,1.707e-7,1.637e-4
225.90,1.111e-5,1.707e-7,1.111e-5
225.92,1.411e-5,1.706e-7,1.411e-5
225.93,5.439e-5,1.705e-7,5.439e-5
225.95,7.843e-4,1.705e-7,7.843e-4
225.97,9.851e-3,1.704e-7,9.851e-3
225.98,3.312e-2,1.703e-7,3.312e-2
226.00,3.370e-1,1.703e-7,3.370e-1
226.02,2.980e+0,1.702e-7,2.980e+0
226.03,8.408e+0,1.701e-7,8.408e+0
226.05,6.026e+1,1.701e-7,6.026e+1
226.06,1.531e+2,1.700e-7,1.531e+2
226.08,8.899e+2,1.700e-7,8.899e+2
226.10,4.502e+3,1.699e-7,4.502e+3
226.11,9.613e+3,1.698e-7,9.613e+3
226.13,3.954e+4,1.698e-7,3.954e+4
226.15,1.419e+5,1.697e-7,1.419e+5
226.16,2.556e+5,1.696e-7,2.556e+5
226.18,7.508e+5,1.696e-7,7.508e+5
226.20,1.938e+6,1.695e-7,1.938e+6
226.21,2.971e+6,1.694e-7,2.971e+6
226.23,6.374e+6,1.694e-7,6.374e+6
226.25,1.219e+7,1.693e-7,1.219e+7
226.26,1.617e+7,1.693e-7,1.617e+7
226.28,2.636e+7,1.692e-7,2.636e+7
226.30,3.889e+7,1.691e-7,3.889e+7
226.31,4.555e+7,1.691e-7,4.555e+7
226.33,5.815e+7,1.690e-7,5.815e+7
226.35,6.721e+7,1.689e-7,6.721e+7
226.36,6.952e+7,1.689e-7,6.952e+7
226.38,6.858e+7,1.688e-7,6.858e+7
226.40,6.051e+7,1.687e-7,6.051e+7
226.41,5.451e+7,1.687e-7,5.451e+7
226.43,4.096e+7,1.686e-7,4.096e+7
226.45,2.867e+7,1.685e-7,2.867e+7
226.46,2.391e+7,1.685e-7,2.391e+7
226.48,1.783e+7,1.684e-7,1.783e+7
226.50,1.565e+7,1.683e-7,1.565e+7
226.51,1.545e+7,1.683e-7,1.545e+7
226.53,1.547e+7,1.682e-7,1.547e+7
226.55,1.473e+7,1.681e-7,1.473e+7
226.56,1.383e+7,1.681e-7,1.383e+7
226.58,1.110e+7,1.680e-7,1.110e+7
226.60,7.792e+6,1.679e-7,7.792e+6
226.61,6.199e+6,1.679e-7,6.199e+6
226.63,3.535e+6,1.678e-7,3.535e+6
226.65,1.752e+6,1.677e-7,1.752e+6
226.66,1.171e+6,1.677e-7,1.171e+6
226.68,4.703e+5,1.676e-7,4.703e+5
226.70,1.642e+5,1.675e-7,1.642e+5
226.71,9.205e+4,1.675e-7,9.205e+4
226.73,2.604e+4,1.674e-7,2.604e+4
226.75,6.402e+3,1.673e-7,6.402e+3
226.76,3.012e+3,1.673e-7,3.012e+3
226.78,6.000e+2,1.672e-7,6.000e+2
226.80,1.039e+2,1.672e-7,1.039e+2
226.81,4.100e+1,1.671e-7,4.100e+1
226.83,5.751e+0,1.670e-7,5.751e+0
226.85,7.011e-1,1.670e-7,7.011e-1
226.86,2.323e-1,1.669e-7,2.323e-1
226.88,2.294e-2,1.668e-7,2.294e-2
226.90,1.969e-3,1.668e-7,1.969e-3
226.91,5.474e-4,1.667e-7,5.474e-4
226.93,3.807e-5,1.666e-7,3.807e-5
226.95,2.301e-6,1.666e-7,2.301e-6
226.96,5.368e-7,1.665e-7,5.368e-7
226.98,2.629e-8,1.665e-7,2.629e-8
227.00,1.119e-9,1.664e-7,1.119e-9
227.15,1.375e-8,1.658e-7,1.375e-8
227.16,7.158e-8,1.658e-7,7.158e-8
227.18,1.749e-6,1.657e-7,1.749e-6
227.20,3.720e-5,1.656e-7,3.720e-5
227.21,1.628e-4,1.656e-7,1.628e-4
227.23,2.811e-3,1.655e-7,2.811e-3
227.25,4.224e-2,1.654e-7,4.224e-2
227.26,1.554e-1,1.654e-7,1.554e-1
227.28,1.896e+0,1.653e-7,1.896e+0
227.30,2.013e+1,1.652e-7,2.013e+1
227.31,6.224e+1,1.652e-7,6.224e+1
227.33,5.364e+2,1.651e-7,5.364e+2
227.35,4.023e+3,1.650e-7,4.023e+3
227.36,1.046e+4,1.650e-7,1.046e+4
227.38,6.368e+4,1.649e-7,6.368e+4
227.40,3.375e+5,1.648e-7,3.375e+5
227.41,7.374e+5,1.648e-7,7.374e+5
227.43,3.172e+6,1.647e-7,3.172e+6
227.45,1.188e+7,1.646e-7,1.188e+7
227.46,2.181e+7,1.646e-7,2.181e+7
227.48,6.630e+7,1.645e-7,6.630e+7
227.50,1.754e+8,1.644e-7,1.754e+8
227.51,2.707e+8,1.644e-7,2.707e+8
227.53,5.814e+8,1.643e-7,5.814e+8
227.55,1.087e+9,1.642e-7,1.087e+9
227.56,1.410e+9,1.642e-7,1.410e+9
227.58,2.139e+9,1.641e-7,2.139e+9
227.60,2.824e+9,1.640e-7,2.824e+9
227.61,3.081e+9,1.640e-7,3.081e+9
227.63,3.302e+9,1.639e-7,3.302e+9
227.65,3.081e+9,1.638e-7,3.081e+9
227.66,2.825e+9,1.638e-7,2.825e+9
227.68,2.139e+9,1.637e-7,2.139e+9
227.70,1.411e+9,1.637e-7,1.411e+9
227.71,1.088e+9,1.636e-7,1.088e+9
227.73,5.841e+8,1.635e-7,5.841e+8
227.75,2.758e+8,1.635e-7,2.758e+8
227.76,1.819e+8,1.634e-7,1.819e+8
227.78,7.620e+7,1.633e-7,7.620e+7
227.80,3.488e+7,1.633e-7,3.488e+7
227.81,2.612e+7,1.632e-7,2.612e+7
227.83,1.844e+7,1.631e-7,1.844e+7
227.85,1.499e+7,1.631e-7,1.499e+7
227.86,1.340e+7,1.630e-7,1.340e+7
227.88,9.964e+6,1.630e-7,9.964e+6
227.90,6.541e+6,1.629e-7,6.541e+6
227.91,5.039e+6,1.628e-7,5.039e+6
227.93,2.698e+6,1.628e-7,2.698e+6
227.95,1.258e+6,1.627e-7,1.258e+6
227.96,8.153e+5,1.626e-7,8.153e+5
227.98,3.088e+5,1.626e-7,3.088e+5
228.00,1.018e+5,1.625e-7,1.018e+5
228.01,5.549e+4,1.624e-7,5.549e+4
228.03,1.486e+4,1.624e-7,1.486e+4
228.05,3.463e+3,1.623e-7,3.463e+3
228.06,1.587e+3,1.622e-7,1.587e+3
228.08,3.004e+2,1.622e-7,3.004e+2
228.10,4.950e+1,1.621e-7,4.950e+1
228.11,1.907e+1,1.621e-7,1.907e+1
228.13,2.552e+0,1.620e-7,2.552e+0
228.15,2.973e-1,1.619e-7,2.973e-1
228.16,9.634e-2,1.619e-7,9.634e-2
228.18,9.114e-3,1.618e-7,9.114e-3
228.19,2.661e-3,1.617e-7,2.661e-3
228.21,2.045e-4,1.617e-7,2.045e-4
228.23,1.421e-5,1.616e-7,1.421e-5
228.24,5.665e-6,1.615e-7,5.665e-6
228.26,3.901e-5,1.615e-7,3.901e-5
228.28,5.692e-4,1.614e-7,5.692e-4
228.29,2.070e-3,1.614e-7,2.070e-3
228.31,2.468e-2,1.613e-7,2.468e-2
228.33,2.564e-1,1.612e-7,2.564e-1
228.34,7.850e-1,1.612e-7,7.850e-1
228.36,6.635e+0,1.611e-7,6.635e+0
228.38,4.886e+1,1.610e-7,4.886e+1
228.39,1.259e+2,1.610e-7,1.259e+2
228.41,7.543e+2,1.609e-7,7.543e+2
228.43,3.937e+3,1.608e-7,3.937e+3
228.44,8.542e+3,1.608e-7,8.542e+3
228.46,3.626e+4,1.607e-7,3.626e+4
228.48,1.342e+5,1.606e-7,1.342e+5
228.49,2.450e+5,1.606e-7,2.450e+5
228.51,7.373e+5,1.605e-7,7.373e+5
228.53,1.933e+6,1.604e-7,1.933e+6
228.54,2.973e+6,1.604e-7,2.973e+6
228.56,6.340e+6,1.603e-7,6.340e+6
228.58,1.178e+7,1.602e-7,1.178e+7
228.59,1.525e+7,1.602e-7,1.525e+7
228.61,2.305e+7,1.601e-7,2.305e+7
228.63,3.036e+7,1.600e-7,3.036e+7
228.64,3.309e+7,1.600e-7,3.309e+7
228.66,3.545e+7,1.599e-7,3.545e+7
228.68,3.309e+7,1.598e-7,3.309e+7
228.69,3.036e+7,1.598e-7,3.036e+7
228.71,2.305e+7,1.597e-7,2.305e+7
228.73,1.525e+7,1.596e-7,1.525e+7
228.74,1.178e+7,1.596e-7,1.178e+7
228.76,6.340e+6,1.595e-7,6.340e+6
228.78,2.973e+6,1.594e-7,2.973e+6
228.79,1.933e+6,1.594e-7,1.933e+6
228.81,7.373e+5,1.593e-7,7.373e+5
228.83,2.451e+5,1.593e-7,2.451e+5
228.84,1.343e+5,1.592e-7,1.343e+5
228.86,3.730e+4,1.591e-7,3.730e+4
228.88,1.355e+4,1.591e-7,1.355e+4
228.89,1.441e+4,1.590e-7,1.441e+4
228.91,4.203e+4,1.589e-7,4.203e+4
228.93,1.420e+5,1.589e-7,1.420e+5
228.94,2.499e+5,1.588e-7,2.499e+5
228.96,6.989e+5,1.587e-7,6.989e+5
228.98,1.705e+6,1.587e-7,1.705e+6
228.99,2.529e+6,1.586e-7,2.529e+6
229.01,5.021e+6,1.586e-7,5.021e+6
229.03,8.692e+6,1.585e-7,8.692e+6
229.04,1.086e+7,1.584e-7,1.086e+7
229.06,1.531e+7,1.584e-7,1.531e+7
229.08,1.880e+7,1.583e-7,1.880e+7
229.09,1.980e+7,1.582e-7,1.980e+7
229.11,1.980e+7,1.582e-7,1.980e+7
229.13,1.726e+7,1.581e-7,1.726e+7
229.14,1.531e+7,1.580e-7,1.531e+7
229.16,1.087e+7,1.580e-7,1.087e+7
229.18,6.754e+6,1.579e-7,6.754e+6
229.19,5.102e+6,1.579e-7,5.102e+6
229.21,2.945e+6,1.578e-7,2.945e+6
229.23,2.982e+6,1.577e-7,2.982e+6
229.24,4.471e+6,1.577e-7,4.471e+6
229.26,1.408e+7,1.576e-7,1.408e+7
229.28,4.431e+7,1.575e-7,4.431e+7
229.29,7.519e+7,1.575e-7,7.519e+7
229.31,1.958e+8,1.574e-7,1.958e+8
229.33,4.448e+8,1.573e-7,4.448e+8
229.34,6.369e+8,1.573e-7,6.369e+8
229.36,1.179e+9,1.572e-7,1.179e+9
229.38,1.902e+9,1.571e-7,1.902e+9
229.39,2.296e+9,1.571e-7,2.296e+9
229.41,3.018e+9,1.570e-7,3.018e+9
229.43,3.461e+9,1.569e-7,3.461e+9
229.44,3.520e+9,1.569e-7,3.520e+9
229.46,3.288e+9,1.568e-7,3.288e+9
229.48,2.678e+9,1.567e-7,2.678e+9
229.49,2.296e+9,1.567e-7,2.296e+9
229.51,1.523e+9,1.566e-7,1.523e+9
229.53,8.814e+8,1.565e-7,8.814e+8
229.54,6.369e+8,1.565e-7,6.369e+8
229.56,3.002e+8,1.564e-7,3.002e+8
229.58,1.234e+8,1.563e-7,1.234e+8
229.59,7.515e+7,1.563e-7,7.515e+7
229.61,2.516e+7,1.562e-7,2.516e+7
229.63,7.347e+6,1.561e-7,7.347e+6
229.64,3.772e+6,1.561e-7,3.772e+6
229.66,8.971e+5,1.560e-7,8.971e+5
229.68,1.861e+5,1.559e-7,1.861e+5
229.69,8.052e+4,1.559e-7,8.052e+4
229.71,1.361e+4,1.558e-7,1.361e+4
229.73,2.005e+3,1.558e-7,2.005e+3
229.74,7.312e+2,1.557e-7,7.312e+2
229.76,8.776e+1,1.556e-7,8.776e+1
229.78,9.188e+0,1.556e-7,9.188e+0
229.79,2.824e+0,1.555e-7,2.824e+0
229.81,2.408e-1,1.554e-7,2.408e-1
229.83,1.791e-2,1.554e-7,1.791e-2
229.84,4.640e-3,1.553e-7,4.640e-3
229.86,2.810e-4,1.552e-7,2.810e-4
229.88,1.485e-5,1.552e-7,1.485e-5
229.89,3.242e-6,1.551e-7,3.242e-6
229.91,1.395e-7,1.551e-7,1.395e-7
233.14,3.151e-10,1.425e-7,3.151e-10
233.15,1.509e-9,1.425e-7,1.509e-9
233.17,3.137e-8,1.424e-7,3.137e-8
233.19,5.714e-7,1.423e-7,5.714e-7
233.20,2.321e-6,1.423e-7,2.321e-6
233.22,3.469e-5,1.422e-7,3.469e-5
233.24,4.544e-4,1.421e-7,4.544e-4
233.25,1.565e-3,1.421e-7,1.565e-3
233.27,1.682e-2,1.420e-7,1.682e-2
233.29,1.584e-1,1.419e-7,1.584e-1
233.30,4.628e-1,1.419e-7,4.628e-1
233.32,3.576e+0,1.418e-7,3.576e+0
233.34,2.422e+1,1.417e-7,2.422e+1
233.35,5.999e+1,1.417e-7,5.999e+1
233.37,3.334e+2,1.416e-7,3.334e+2
233.39,1.624e+3,1.415e-7,1.624e+3
233.40,3.410e+3,1.415e-7,3.410e+3
233.42,1.362e+4,1.414e-7,1.362e+4
233.44,4.771e+4,1.413e-7,4.771e+4
233.45,8.497e+4,1.413e-7,8.497e+4
233.47,2.441e+5,1.412e-7,2.441e+5
233.49,6.147e+5,1.411e-7,6.147e+5
233.50,9.284e+5,1.411e-7,9.284e+5
233.52,1.918e+6,1.410e-7,1.918e+6
233.54,3.473e+6,1.409e-7,3.473e+6
233.55,4.447e+6,1.409e-7,4.447e+6
233.57,6.606e+6,1.408e-7,6.606e+6
233.59,8.601e+6,1.407e-7,8.601e+6
233.60,9.340e+6,1.407e-7,9.340e+6
233.62,9.977e+6,1.406e-7,9.977e+6
233.64,9.340e+6,1.405e-7,9.340e+6
233.65,8.601e+6,1.405e-7,8.601e+6
233.67,6.606e+6,1.404e-7,6.606e+6
233.69,4.447e+6,1.404e-7,4.447e+6
233.70,3.473e+6,1.403e-7,3.473e+6
233.72,1.918e+6,1.402e-7,1.918e+6
233.74,9.284e+5,1.402e-7,9.284e+5
233.75,6.147e+5,1.401e-7,6.147e+5
233.77,2.441e+5,1.400e-7,2.441e+5
233.79,8.497e+4,1.400e-7,8.497e+4
233.80,4.771e+4,1.399e-7,4.771e+4
233.82,1.362e+4,1.398e-7,1.362e+4
233.84,3.410e+3,1.398e-7,3.410e+3
233.85,1.624e+3,1.397e-7,1.624e+3
233.87,3.334e+2,1.397e-7,3.334e+2
233.89,5.999e+1,1.396e-7,5.999e+1
233.90,2.422e+1,1.395e-7,2.422e+1
233.92,3.576e+0,1.395e-7,3.576e+0
233.94,4.628e-1,1.394e-7,4.628e-1
233.95,1.584e-1,1.393e-7,1.584e-1
233.97,1.682e-2,1.393e-7,1.682e-2
233.99,1.565e-3,1.392e-7,1.565e-3
234.00,4.544e-4,1.391e-7,4.544e-4
234.02,3.469e-5,1.391e-7,3.469e-5
234.04,2.321e-6,1.390e-7,2.321e-6
234.05,5.714e-7,1.390e-7,5.714e-7
234.07,3.137e-8,1.389e-7,3.137e-8
234.09,1.509e-9,1.388e-7,1.509e-9
234.10,3.151e-10,1.388e-7,3.151e-10
236.50,1.093e-7,1.294e-7,1.093e-7
236.52,2.371e-6,1.293e-7,2.371e-6
236.53,1.052e-5,1.293e-7,1.052e-5
236.55,1.883e-4,1.292e-7,1.883e-4
236.57,2.963e-3,1.292e-7,2.963e-3
236.58,1.120e-2,1.291e-7,1.120e-2
236.60,1.455e-1,1.290e-7,1.455e-1
236.62,1.662e+0,1.290e-7,1.662e+0
236.63,5.355e+0,1.289e-7,5.355e+0
236.65,5.048e+1,1.288e-7,5.048e+1
236.67,4.185e+2,1.288e-7,4.185e+2
236.68,1.149e+3,1.287e-7,1.149e+3
236.70,7.858e+3,1.286e-7,7.858e+3
236.72,4.729e+4,1.286e-7,4.729e+4
236.73,1.106e+5,1.285e-7,1.106e+5
236.75,5.489e+5,1.285e-7,5.489e+5
236.76,1.166e+6,1.284e-7,1.166e+6
236.78,4.776e+6,1.283e-7,4.776e+6
236.80,1.721e+7,1.283e-7,1.721e+7
236.81,3.114e+7,1.282e-7,3.114e+7
236.83,9.258e+7,1.281e-7,9.258e+7
236.85,2.422e+8,1.281e-7,2.422e+8
236.86,3.732e+8,1.280e-7,3.732e+8
236.88,8.055e+8,1.279e-7,8.055e+8
236.90,1.529e+9,1.279e-7,1.529e+9
236.91,2.008e+9,1.278e-7,2.008e+9
236.93,3.145e+9,1.278e-7,3.145e+9
236.95,4.333e+9,1.277e-7,4.333e+9
236.96,4.847e+9,1.276e-7,4.847e+9
236.98,5.510e+9,1.276e-7,5.510e+9
237.00,5.510e+9,1.275e-7,5.510e+9
237.01,5.252e+9,1.274e-7,5.252e+9
237.03,4.333e+9,1.274e-7,4.333e+9
237.05,3.145e+9,1.273e-7,3.145e+9
237.06,2.553e+9,1.272e-7,2.553e+9
237.08,1.529e+9,1.272e-7,1.529e+9
237.10,8.055e+8,1.271e-7,8.055e+8
237.11,5.572e+8,1.271e-7,5.572e+8
237.13,2.422e+8,1.270e-7,2.422e+8
237.15,9.258e+7,1.269e-7,9.258e+7
237.16,5.456e+7,1.269e-7,5.456e+7
237.18,1.721e+7,1.268e-7,1.721e+7
237.20,4.776e+6,1.267e-7,4.776e+6
237.21,2.398e+6,1.267e-7,2.398e+6
237.23,5.489e+5,1.266e-7,5.489e+5
237.25,1.106e+5,1.265e-7,1.106e+5
237.26,4.729e+4,1.265e-7,4.729e+4
237.28,7.858e+3,1.264e-7,7.858e+3
237.30,1.149e+3,1.263e-7,1.149e+3
237.31,4.202e+2,1.263e-7,4.202e+2
237.33,6.273e+1,1.262e-7,6.273e+1
237.35,8.319e+1,1.261e-7,8.319e+1
237.36,1.887e+2,1.261e-7,1.887e+2
237.38,9.813e+2,1.260e-7,9.813e+2
237.40,4.531e+3,1.259e-7,4.531e+3
237.41,9.284e+3,1.259e-7,9.284e+3
237.43,3.541e+4,1.258e-7,3.541e+4
237.45,1.189e+5,1.257e-7,1.189e+5
237.46,2.077e+5,1.257e-7,2.077e+5
237.48,5.761e+5,1.256e-7,5.761e+5
237.50,1.406e+6,1.255e-7,1.406e+6
237.51,2.095e+6,1.255e-7,2.095e+6
237.53,4.224e+6,1.254e-7,4.224e+6
237.55,7.497e+6,1.253e-7,7.497e+6
237.56,9.522e+6,1.253e-7,9.522e+6
237.58,1.396e+7,1.252e-7,1.396e+7
237.60,1.801e+7,1.251e-7,1.801e+7
237.61,1.951e+7,1.251e-7,1.951e+7
237.63,2.079e+7,1.250e-7,2.079e+7
237.65,1.951e+7,1.250e-7,1.951e+7
237.66,1.801e+7,1.249e-7,1.801e+7
237.68,1.396e+7,1.248e-7,1.396e+7
237.70,9.522e+6,1.248e-7,9.522e+6
237.71,7.497e+6,1.247e-7,7.497e+6
237.73,4.224e+6,1.246e-7,4.224e+6
237.75,2.095e+6,1.246e-7,2.095e+6
237.76,1.406e+6,1.245e-7,1.406e+6
237.78,5.761e+5,1.244e-7,5.761e+5
237.80,2.077e+5,1.244e-7,2.077e+5
237.81,1.189e+5,1.243e-7,1.189e+5
237.83,3.541e+4,1.243e-7,3.541e+4
237.85,9.284e+3,1.242e-7,9.284e+3
237.86,4.531e+3,1.241e-7,4.531e+3
237.88,9.812e+2,1.241e-7,9.812e+2
237.90,1.870e+2,1.240e-7,1.870e+2
237.91,7.783e+1,1.239e-7,7.783e+1
237.93,1.225e+1,1.239e-7,1.225e+1
237.95,1.698e+0,1.238e-7,1.698e+0
237.96,6.025e-1,1.237e-7,6.025e-1
237.98,6.896e-2,1.237e-7,6.896e-2
238.00,6.948e-3,1.236e-7,6.948e-3
238.01,2.102e-3,1.236e-7,2.102e-3
238.03,1.750e-4,1.235e-7,1.750e-4
238.05,1.282e-5,1.234e-7,1.282e-5
238.06,3.307e-6,1.234e-7,3.307e-6
238.08,2.000e-7,1.233e-7,2.000e-7
238.10,1.065e-8,1.232e-7,1.065e-8
238.11,2.344e-9,1.232e-7,2.344e-9
239.83,9.748e-10,1.165e-7,9.748e-10
239.84,4.559e-9,1.164e-7,4.559e-9
239.86,9.081e-8,1.164e-7,9.081e-8
239.88,1.597e-6,1.163e-7,1.597e-6
239.89,6.390e-6,1.162e-7,6.390e-6
239.91,9.321e-5,1.162e-7,9.321e-5
239.93,1.200e-3,1.161e-7,1.200e-3
239.94,4.110e-3,1.160e-7,4.110e-3
239.96,4.390e-2,1.160e-7,4.390e-2
239.98,4.139e-1,1.159e-7,4.139e-1
239.99,1.213e+0,1.159e-7,1.213e+0
240.01,9.485e+0,1.158e-7,9.485e+0
240.03,6.549e+1,1.157e-7,6.549e+1
240.04,1.642e+2,1.157e-7,1.642e+2
240.06,9.404e+2,1.156e-7,9.404e+2
240.08,4.754e+3,1.155e-7,4.754e+3
240.09,1.020e+4,1.155e-7,1.020e+4
240.11,4.278e+4,1.154e-7,4.278e+4
240.13,1.584e+5,1.153e-7,1.584e+5
240.14,2.908e+5,1.153e-7,2.908e+5
240.16,8.929e+5,1.152e-7,8.929e+5
240.18,2.420e+6,1.151e-7,2.420e+6
240.19,3.803e+6,1.151e-7,3.803e+6
240.21,8.551e+6,1.150e-7,8.551e+6
240.23,1.697e+7,1.149e-7,1.697e+7
240.24,2.282e+7,1.149e-7,2.282e+7
240.26,3.757e+7,1.148e-7,3.757e+7
240.28,5.461e+7,1.147e-7,5.461e+7
240.29,6.283e+7,1.147e-7,6.283e+7
240.31,7.575e+7,1.146e-7,7.575e+7
240.33,8.063e+7,1.145e-7,8.063e+7
240.34,7.938e+7,1.145e-7,7.938e+7
240.36,7.008e+7,1.144e-7,7.008e+7
240.38,5.461e+7,1.143e-7,5.461e+7
240.39,4.601e+7,1.143e-7,4.601e+7
240.41,2.974e+7,1.142e-7,2.974e+7
240.43,1.697e+7,1.141e-7,1.697e+7
240.44,1.224e+7,1.141e-7,1.224e+7
240.46,5.792e+6,1.140e-7,5.792e+6
240.48,2.420e+6,1.139e-7,2.420e+6
240.49,1.493e+6,1.139e-7,1.493e+6
240.51,5.176e+5,1.138e-7,5.176e+5
240.53,1.584e+5,1.138e-7,1.584e+5
240.54,8.360e+4,1.137e-7,8.360e+4
240.56,2.122e+4,1.136e-7,2.122e+4
240.58,4.754e+3,1.136e-7,4.754e+3
240.59,2.148e+3,1.135e-7,2.148e+3
240.61,3.991e+2,1.134e-7,3.991e+2
240.63,6.549e+1,1.134e-7,6.549e+1
240.64,2.531e+1,1.133e-7,2.531e+1
240.66,3.445e+0,1.132e-7,3.445e+0
240.68,4.139e-1,1.132e-7,4.139e-1
240.69,1.369e-1,1.131e-7,1.369e-1
240.71,1.364e-2,1.131e-7,1.364e-2
240.73,1.200e-3,1.130e-7,1.200e-3
240.74,3.397e-4,1.129e-7,3.397e-4
240.76,2.479e-5,1.129e-7,2.479e-5
240.78,1.597e-6,1.128e-7,1.597e-6
240.79,3.868e-7,1.127e-7,3.868e-7
240.81,2.067e-8,1.127e-7,2.067e-8
240.83,9.748e-10,1.126e-7,9.748e-10
241.94,2.943e-10,1.083e-7,2.943e-10
241.96,5.917e-9,1.082e-7,5.917e-9
241.97,2.534e-8,1.082e-7,2.534e-8
241.99,4.240e-7,1.081e-7,4.240e-7
242.01,6.277e-6,1.080e-7,6.277e-6
242.02,2.306e-5,1.080e-7,2.306e-5
242.04,2.841e-4,1.079e-7,2.841e-4
242.06,3.097e-3,1.078e-7,3.097e-3
242.07,9.763e-3,1.078e-7,9.763e-3
242.09,8.855e-2,1.077e-7,8.855e-2
242.11,7.105e-1,1.076e-7,7.105e-1
242.12,1.922e+0,1.076e-7,1.922e+0
242.14,1.283e+1,1.075e-7,1.283e+1
242.16,7.581e+1,1.074e-7,7.581e+1
242.17,1.760e+2,1.074e-7,1.760e+2
242.19,8.650e+2,1.073e-7,8.650e+2
242.21,3.762e+3,1.072e-7,3.762e+3
