Wavelength (nm),Sum(calc),Cu I (9.0e-1),Cu II (1.0e-1)
225.90,7.740e-8,2.398e-8,7.740e-8
225.92,1.047e-7,2.402e-8,1.047e-7
225.94,1.562e-6,2.405e-8,1.562e-6
225.95,5.834e-6,2.407e-8,5.834e-6
225.97,7.328e-5,2.410e-8,7.328e-5
225.99,7.998e-4,2.413e-8,7.998e-4
226.00,2.507e-3,2.415e-8,2.507e-3
226.02,2.217e-2,2.418e-8,2.217e-2
226.04,1.704e-1,2.421e-8,1.704e-1
226.05,4.483e-1,2.423e-8,4.483e-1
226.07,2.794e+0,2.426e-8,2.794e+0
226.09,1.515e+1,2.429e-8,1.515e+1
226.10,3.348e+1,2.431e-8,3.348e+1
226.12,1.475e+2,2.434e-8,1.475e+2
226.14,5.665e+2,2.438e-8,5.665e+2
226.15,1.055e+3,2.439e-8,1.055e+3
226.17,3.310e+3,2.442e-8,3.310e+3
226.19,9.108e+3,2.446e-8,9.108e+3
226.20,1.440e+4,2.447e-8,1.440e+4
226.22,3.279e+4,2.451e-8,3.279e+4
226.24,6.631e+4,2.454e-8,6.631e+4
226.25,9.038e+4,2.456e-8,9.038e+4
226.27,1.549e+5,2.459e-8,1.549e+5
226.29,2.398e+5,2.462e-8,2.398e+5
226.30,2.875e+5,2.464e-8,2.875e+5
226.32,3.847e+5,2.467e-8,3.847e+5
226.34,4.669e+5,2.470e-8,4.669e+5
226.35,4.954e+5,2.472e-8,4.954e+5
226.37,5.154e+5,2.475e-8,5.154e+5
226.39,4.806e+5,2.478e-8,4.806e+5
226.40,4.449e+5,2.480e-8,4.449e+5
226.42,3.512e+5,2.483e-8,3.512e+5
226.44,2.525e+5,2.487e-8,2.525e+5
226.45,2.097e+5,2.488e-8,2.097e+5
226.47,1.475e+5,2.491e-8,1.475e+5
226.49,1.177e+5,2.495e-8,1.177e+5
226.50,1.121e+5,2.496e-8,1.121e+5
226.52,1.101e+5,2.500e-8,1.101e+5
226.54,1.083e+5,2.503e-8,1.083e+5
226.55,1.045e+5,2.504e-8,1.045e+5
226.57,8.926e+4,2.508e-8,8.926e+4
226.59,6.704e+4,2.511e-8,6.704e+4
226.60,5.522e+4,2.513e-8,5.522e+4
226.62,3.376e+4,2.516e-8,3.376e+4
226.64,1.795e+4,2.519e-8,1.795e+4
226.65,1.242e+4,2.521e-8,1.242e+4
226.67,5.351e+3,2.524e-8,5.351e+3
226.69,2.004e+3,2.527e-8,2.004e+3
226.70,1.164e+3,2.529e-8,1.164e+3
226.72,3.531e+2,2.532e-8,3.531e+2
226.74,9.312e+1,2.535e-8,9.312e+1
226.75,4.537e+1,2.537e-8,4.537e+1
226.77,9.694e+0,2.540e-8,9.694e+0
226.79,1.800e+0,2.544e-8,1.800e+0
226.80,7.360e-1,2.545e-8,7.360e-1
226.82,1.107e-1,2.548e-8,1.107e-1
226.84,1.448e-2,2.552e-8,1.448e-2
226.85,4.968e-3,2.553e-8,4.968e-3
226.87,5.264e-4,2.557e-8,5.264e-4
226.89,4.847e-5,2.560e-8,4.847e-5
226.90,1.395e-5,2.562e-8,1.395e-5
226.92,1.041e-6,2.565e-8,1.041e-6
226.94,6.750e-8,2.568e-8,6.750e-8
226.95,1.631e-8,2.570e-8,1.631e-8
226.97,8.567e-10,2.573e-8,8.567e-10
226.99,3.912e-11,2.576e-8,3.912e-11
227.00,7.930e-12,2.578e-8,7.930e-12
227.15,4.492e-10,2.602e-8,4.492e-10
227.17,1.177e-8,2.606e-8,1.177e-8
227.19,2.682e-7,2.609e-8,2.682e-7
227.20,1.216e-6,2.610e-8,1.216e-6
227.22,2.250e-5,2.614e-8,2.250e-5
227.24,3.624e-4,2.617e-8,3.624e-4
227.25,1.380e-3,2.619e-8,1.380e-3
227.27,1.805e-2,2.622e-8,1.805e-2
227.29,2.054e-1,2.625e-8,2.054e-1
227.30,6.577e-1,2.627e-8,6.577e-1
227.32,6.076e+0,2.630e-8,6.076e+0
227.33,1.753e+1,2.632e-8,1.753e+1
227.35,1.315e+2,2.635e-8,1.315e+2
227.37,8.582e+2,2.638e-8,8.582e+2
227.38,2.081e+3,2.640e-8,2.081e+3
227.40,1.103e+4,2.643e-8,1.103e+4
227.42,5.085e+4,2.646e-8,5.085e+4
227.43,1.037e+5,2.648e-8,1.037e+5
227.45,3.881e+5,2.651e-8,3.881e+5
227.47,1.264e+6,2.654e-8,1.264e+6
227.48,2.167e+6,2.656e-8,2.167e+6
227.50,5.731e+6,2.659e-8,5.731e+6
227.52,1.319e+7,2.663e-8,1.319e+7
227.53,1.900e+7,2.664e-8,1.900e+7
227.55,3.551e+7,2.667e-8,3.551e+7
227.57,5.775e+7,2.671e-8,5.775e+7
227.58,6.990e+7,2.672e-8,6.990e+7
227.60,9.230e+7,2.676e-8,9.230e+7
227.62,1.061e+8,2.679e-8,1.061e+8
227.63,1.079e+8,2.681e-8,1.079e+8
227.65,1.007e+8,2.684e-8,1.007e+8
227.67,8.173e+7,2.687e-8,8.173e+7
227.68,6.991e+7,2.689e-8,6.991e+7
227.70,4.608e+7,2.692e-8,4.608e+7
227.72,2.644e+7,2.695e-8,2.644e+7
227.73,1.902e+7,2.697e-8,1.902e+7
227.75,8.883e+6,2.700e-8,8.883e+6
227.77,3.643e+6,2.703e-8,3.643e+6
227.78,2.237e+6,2.705e-8,2.237e+6
227.80,8.054e+5,2.708e-8,8.054e+5
227.82,3.105e+5,2.712e-8,3.105e+5
227.83,2.119e+5,2.713e-8,2.119e+5
227.85,1.251e+5,2.716e-8,1.251e+5
227.87,8.688e+4,2.720e-8,8.688e+4
227.88,7.224e+4,2.721e-8,7.224e+4
227.90,4.662e+4,2.725e-8,4.662e+4
227.92,2.662e+4,2.728e-8,2.662e+4
227.93,1.913e+4,2.729e-8,1.913e+4
227.95,8.914e+3,2.733e-8,8.914e+3
227.97,3.618e+3,2.736e-8,3.618e+3
227.98,2.188e+3,2.738e-8,2.188e+3
228.00,7.214e+2,2.741e-8,7.214e+2
228.02,2.070e+2,2.744e-8,2.070e+2
228.03,1.053e+2,2.746e-8,1.053e+2
228.05,2.454e+1,2.749e-8,2.454e+1
228.07,4.978e+0,2.752e-8,4.978e+0
228.08,2.129e+0,2.754e-8,2.129e+0
228.10,3.507e-1,2.757e-8,3.507e-1
228.12,5.031e-2,2.760e-8,5.031e-2
228.13,1.809e-2,2.762e-8,1.809e-2
228.15,2.107e-3,2.765e-8,2.107e-3
228.17,2.137e-4,2.769e-8,2.137e-4
228.18,6.459e-5,2.770e-8,6.459e-5
228.20,5.319e-6,2.773e-8,5.319e-6
228.22,3.822e-7,2.777e-8,3.822e-7
228.23,1.009e-7,2.778e-8,1.009e-7
228.25,7.733e-8,2.782e-8,7.733e-8
228.27,1.126e-6,2.785e-8,1.126e-6
228.28,4.237e-6,2.787e-8,4.237e-6
228.30,5.413e-5,2.790e-8,5.413e-5
228.32,6.025e-4,2.793e-8,6.025e-4
228.33,1.909e-3,2.795e-8,1.909e-3
228.35,1.729e-2,2.798e-8,1.729e-2
228.37,1.364e-1,2.801e-8,1.364e-1
228.38,3.638e-1,2.803e-8,3.638e-1
228.40,2.334e+0,2.806e-8,2.334e+0
228.42,1.305e+1,2.809e-8,1.305e+1
228.43,2.931e+1,2.811e-8,2.931e+1
228.45,1.333e+2,2.814e-8,1.333e+2
228.47,5.283e+2,2.817e-8,5.283e+2
228.48,9.987e+2,2.819e-8,9.987e+2
228.50,3.219e+3,2.822e-8,3.219e+3
228.52,9.043e+3,2.826e-8,9.043e+3
228.53,1.439e+4,2.827e-8,1.439e+4
228.55,3.288e+4,2.831e-8,3.288e+4
228.57,6.546e+4,2.834e-8,6.546e+4
228.58,8.771e+4,2.835e-8,8.771e+4
228.60,1.420e+5,2.839e-8,1.420e+5
228.62,2.004e+5,2.842e-8,2.004e+5
228.63,2.260e+5,2.844e-8,2.260e+5
228.65,2.594e+5,2.847e-8,2.594e+5
228.67,2.594e+5,2.850e-8,2.594e+5
228.68,2.463e+5,2.852e-8,2.463e+5
228.70,2.004e+5,2.855e-8,2.004e+5
228.72,1.420e+5,2.858e-8,1.420e+5
228.73,1.135e+5,2.860e-8,1.135e+5
228.75,6.546e+4,2.863e-8,6.546e+4
228.77,3.288e+4,2.866e-8,3.288e+4
228.78,2.213e+4,2.868e-8,2.213e+4
228.80,9.043e+3,2.871e-8,9.043e+3
228.82,3.220e+3,2.875e-8,3.220e+3
228.83,1.825e+3,2.876e-8,1.825e+3
228.85,5.314e+2,2.879e-8,5.314e+2
228.87,1.497e+2,2.883e-8,1.497e+2
228.88,9.908e+1,2.884e-8,9.908e+1
228.90,1.629e+2,2.888e-8,1.629e+2
228.92,5.539e+2,2.891e-8,5.539e+2
228.93,1.006e+3,2.892e-8,1.006e+3
228.95,3.012e+3,2.896e-8,3.012e+3
228.97,7.869e+3,2.899e-8,7.869e+3
228.98,1.208e+4,2.901e-8,1.208e+4
229.00,2.569e+4,2.904e-8,2.569e+4
229.02,4.762e+4,2.907e-8,4.762e+4
229.03,6.159e+4,2.909e-8,6.159e+4
229.05,9.295e+4,2.912e-8,9.295e+4
229.07,1.223e+5,2.915e-8,1.223e+5
229.08,1.332e+5,2.917e-8,1.332e+5
229.10,1.427e+5,2.920e-8,1.427e+5
229.12,1.332e+5,2.923e-8,1.332e+5
229.13,1.223e+5,2.925e-8,1.223e+5
229.15,9.302e+4,2.928e-8,9.302e+4
229.17,6.206e+4,2.932e-8,6.206e+4
229.18,4.878e+4,2.933e-8,4.878e+4
229.20,3.206e+4,2.937e-8,3.206e+4
229.22,4.279e+4,2.940e-8,4.279e+4
229.23,7.193e+4,2.941e-8,7.193e+4
229.25,2.545e+5,2.945e-8,2.545e+5
229.27,8.623e+5,2.948e-8,8.623e+5
229.28,1.515e+6,2.950e-8,1.515e+6
229.30,4.224e+6,2.953e-8,4.224e+6
229.32,1.028e+7,2.956e-8,1.028e+7
229.33,1.523e+7,2.958e-8,1.523e+7
229.35,3.017e+7,2.961e-8,3.017e+7
229.37,5.214e+7,2.964e-8,5.214e+7
229.38,6.512e+7,2.966e-8,6.512e+7
229.40,9.167e+7,2.969e-8,9.167e+7
229.41,1.033e+8,2.971e-8,1.033e+8
229.43,1.185e+8,2.974e-8,1.185e+8
229.45,1.185e+8,2.977e-8,1.185e+8
229.46,1.125e+8,2.979e-8,1.125e+8
229.48,9.167e+7,2.982e-8,9.167e+7
229.50,6.512e+7,2.985e-8,6.512e+7
229.51,5.214e+7,2.987e-8,5.214e+7
229.53,3.017e+7,2.990e-8,3.017e+7
229.55,1.523e+7,2.994e-8,1.523e+7
229.56,1.028e+7,2.995e-8,1.028e+7
229.58,4.224e+6,2.998e-8,4.224e+6
229.60,1.514e+6,3.002e-8,1.514e+6
229.61,8.613e+5,3.003e-8,8.613e+5
229.63,2.515e+5,3.007e-8,2.515e+5
229.65,6.406e+4,3.010e-8,6.406e+4
229.66,3.071e+4,3.012e-8,3.071e+4
229.68,6.371e+3,3.015e-8,6.371e+3
229.70,1.153e+3,3.018e-8,1.153e+3
229.71,4.657e+2,3.020e-8,4.657e+2
229.73,6.863e+1,3.023e-8,6.863e+1
229.75,8.821e+0,3.026e-8,8.821e+0
229.76,3.004e+0,3.028e-8,3.004e+0
229.78,3.145e-1,3.031e-8,3.145e-1
229.80,2.872e-2,3.034e-8,2.872e-2
229.81,8.243e-3,3.036e-8,8.243e-3
229.83,6.130e-4,3.039e-8,6.130e-4
229.85,3.976e-5,3.042e-8,3.976e-5
229.86,9.620e-6,3.044e-8,9.620e-6
229.88,5.082e-7,3.047e-8,5.082e-7
229.90,2.342e-8,3.051e-8,2.342e-8
229.91,4.776e-9,3.052e-8,4.776e-9
233.13,4.629e-13,3.577e-8,4.629e-13
233.14,2.292e-12,3.579e-8,2.292e-12
233.16,5.088e-11,3.582e-8,5.088e-11
233.18,9.901e-10,3.585e-8,9.901e-10
233.19,4.157e-9,3.587e-8,4.157e-9
233.21,6.636e-8,3.590e-8,6.636e-8
233.23,9.285e-7,3.594e-8,9.285e-7
233.24,3.306e-6,3.595e-8,3.306e-6
233.26,3.795e-5,3.598e-8,3.795e-5
233.28,3.818e-4,3.602e-8,3.818e-4
233.29,1.153e-3,3.603e-8,1.153e-3
233.31,9.514e-3,3.607e-8,9.514e-3
233.33,6.883e-2,3.610e-8,6.883e-2
233.34,1.762e-1,3.612e-8,1.762e-1
233.36,1.046e+0,3.615e-8,1.046e+0
233.38,5.440e+0,3.618e-8,5.440e+0
233.39,1.181e+1,3.620e-8,1.181e+1
233.41,5.040e+1,3.623e-8,5.040e+1
233.43,1.885e+2,3.626e-8,1.885e+2
233.44,3.470e+2,3.628e-8,3.470e+2
233.46,1.065e+3,3.631e-8,1.065e+3
233.48,2.865e+3,3.634e-8,2.865e+3
233.49,4.471e+3,3.636e-8,4.471e+3
233.51,9.868e+3,3.639e-8,9.868e+3
233.53,1.908e+4,3.642e-8,1.908e+4
233.54,2.526e+4,3.644e-8,2.526e+4
233.56,4.008e+4,3.647e-8,4.008e+4
233.57,4.806e+4,3.649e-8,4.806e+4
233.59,6.256e+4,3.652e-8,6.256e+4
233.61,7.139e+4,3.656e-8,7.139e+4
233.62,7.257e+4,3.657e-8,7.257e+4
233.64,6.794e+4,3.660e-8,6.794e+4
233.66,5.574e+4,3.664e-8,5.574e+4
233.67,4.806e+4,3.665e-8,4.806e+4
233.69,3.235e+4,3.669e-8,3.235e+4
233.71,1.908e+4,3.672e-8,1.908e+4
233.72,1.395e+4,3.673e-8,1.395e+4
233.74,6.753e+3,3.677e-8,6.753e+3
233.76,2.865e+3,3.680e-8,2.865e+3
233.77,1.776e+3,3.682e-8,1.776e+3
233.79,6.181e+2,3.685e-8,6.181e+2
233.81,1.885e+2,3.688e-8,1.885e+2
233.82,9.910e+1,3.690e-8,9.910e+1
233.84,2.480e+1,3.693e-8,2.480e+1
233.86,5.440e+0,3.696e-8,5.440e+0
233.87,2.425e+0,3.698e-8,2.425e+0
233.89,4.364e-1,3.701e-8,4.364e-1
233.91,6.883e-2,3.704e-8,6.883e-2
233.92,2.602e-2,3.706e-8,2.602e-2
233.94,3.366e-3,3.709e-8,3.366e-3
233.96,3.818e-4,3.713e-8,3.818e-4
233.97,1.224e-4,3.714e-8,1.224e-4
233.99,1.139e-5,3.717e-8,1.139e-5
234.01,9.285e-7,3.721e-8,9.285e-7
234.02,2.524e-7,3.722e-8,2.524e-7
234.04,1.688e-8,3.726e-8,1.688e-8
234.06,9.901e-10,3.729e-8,9.901e-10
234.07,2.282e-10,3.731e-8,2.282e-10
234.09,1.098e-11,3.734e-8,1.098e-11
236.49,7.191e-10,4.125e-8,7.191e-10
236.50,3.514e-9,4.127e-8,3.514e-9
236.52,7.620e-8,4.130e-8,7.620e-8
236.54,1.454e-6,4.133e-8,1.454e-6
236.55,6.052e-6,4.135e-8,6.052e-6
236.57,9.526e-5,4.138e-8,9.526e-5
236.59,1.319e-3,4.141e-8,1.319e-3
236.60,4.678e-3,4.143e-8,4.678e-3
236.62,5.344e-2,4.146e-8,5.344e-2
236.64,5.370e-1,4.150e-8,5.370e-1
236.65,1.623e+0,4.151e-8,1.623e+0
236.67,1.345e+1,4.154e-8,1.345e+1
236.69,9.813e+1,4.158e-8,9.813e+1
236.70,2.526e+2,4.159e-8,2.526e+2
236.72,1.520e+3,4.163e-8,1.520e+3
236.74,8.047e+3,4.166e-8,8.047e+3
236.75,1.765e+4,4.167e-8,1.765e+4
236.77,7.707e+4,4.171e-8,7.707e+4
236.79,2.961e+5,4.174e-8,2.961e+5
236.80,5.532e+5,4.176e-8,5.532e+5
236.82,1.754e+6,4.179e-8,1.754e+6
236.84,4.891e+6,4.182e-8,4.891e+6
236.85,7.784e+6,4.184e-8,7.784e+6
236.87,1.791e+7,4.187e-8,1.791e+7
236.89,3.625e+7,4.190e-8,3.625e+7
236.90,4.915e+7,4.192e-8,4.915e+7
236.92,8.208e+7,4.195e-8,8.208e+7
236.94,1.206e+8,4.198e-8,1.206e+8
236.95,1.393e+8,4.200e-8,1.393e+8
236.97,1.688e+8,4.203e-8,1.688e+8
236.99,1.800e+8,4.207e-8,1.800e+8
237.00,1.771e+8,4.208e-8,1.771e+8
237.02,1.558e+8,4.212e-8,1.558e+8
237.04,1.206e+8,4.215e-8,1.206e+8
237.05,1.011e+8,4.216e-8,1.011e+8
237.07,6.454e+7,4.220e-8,6.454e+7
237.09,3.625e+7,4.223e-8,3.625e+7
237.10,2.589e+7,4.225e-8,2.589e+7
237.12,1.200e+7,4.228e-8,1.200e+7
237.14,4.891e+6,4.231e-8,4.891e+6
237.15,2.976e+6,4.233e-8,2.976e+6
237.17,1.001e+6,4.236e-8,1.001e+6
237.19,2.961e+5,4.239e-8,2.961e+5
237.20,1.535e+5,4.241e-8,1.535e+5
237.22,3.747e+4,4.244e-8,3.747e+4
237.24,8.047e+3,4.247e-8,8.047e+3
237.25,3.554e+3,4.249e-8,3.554e+3
237.27,6.296e+2,4.252e-8,6.296e+2
237.29,9.813e+1,4.256e-8,9.813e+1
237.30,3.693e+1,4.257e-8,3.693e+1
237.32,4.782e+0,4.260e-8,4.782e+0
237.34,7.704e-1,4.264e-8,7.704e-1
237.35,7.511e-1,4.265e-8,7.511e-1
237.37,3.254e+0,4.269e-8,3.254e+0
237.39,1.594e+1,4.272e-8,1.594e+1
237.40,3.371e+1,4.273e-8,3.371e+1
237.42,1.370e+2,4.277e-8,1.370e+2
237.44,4.905e+2,4.280e-8,4.905e+2
237.45,8.845e+2,4.282e-8,8.845e+2
237.47,2.615e+3,4.285e-8,2.615e+3
237.49,6.803e+3,4.288e-8,6.803e+3
237.50,1.046e+4,4.290e-8,1.046e+4
237.52,2.248e+4,4.293e-8,2.248e+4
237.54,4.253e+4,4.296e-8,4.253e+4
237.55,5.577e+4,4.298e-8,5.577e+4
237.57,8.714e+4,4.301e-8,8.714e+4
237.59,1.199e+5,4.304e-8,1.199e+5
237.60,1.340e+5,4.306e-8,1.340e+5
237.62,1.522e+5,4.309e-8,1.522e+5
237.64,1.522e+5,4.313e-8,1.522e+5
237.65,1.451e+5,4.314e-8,1.451e+5
237.67,1.199e+5,4.317e-8,1.199e+5
237.68,1.038e+5,4.319e-8,1.038e+5
237.70,7.083e+4,4.322e-8,7.083e+4
237.72,4.253e+4,4.326e-8,4.253e+4
237.73,3.142e+4,4.327e-8,3.142e+4
237.75,1.558e+4,4.331e-8,1.558e+4
237.77,6.803e+3,4.334e-8,6.803e+3
237.78,4.285e+3,4.335e-8,4.285e+3
237.80,1.545e+3,4.339e-8,1.545e+3
237.82,4.905e+2,4.342e-8,4.905e+2
237.83,2.634e+2,4.344e-8,2.634e+2
237.85,6.906e+1,4.347e-8,6.906e+1
237.87,1.594e+1,4.350e-8,1.594e+1
237.88,7.299e+0,4.352e-8,7.299e+0
237.90,1.391e+0,4.355e-8,1.391e+0
237.92,2.334e-1,4.358e-8,2.334e-1
237.93,9.114e-2,4.360e-8,9.114e-2
237.95,1.263e-2,4.363e-8,1.263e-2
237.97,1.541e-3,4.366e-8,1.541e-3
237.98,5.130e-4,4.368e-8,5.130e-4
238.00,5.169e-5,4.371e-8,5.169e-5
238.02,4.584e-6,4.375e-8,4.584e-6
238.03,1.301e-6,4.376e-8,1.301e-6
238.05,9.533e-8,4.379e-8,9.533e-8
238.07,6.147e-9,4.383e-8,6.147e-9
238.08,1.488e-9,4.384e-8,1.488e-9
238.10,7.925e-11,4.388e-8,7.925e-11
238.12,3.715e-12,4.391e-8,3.715e-12
239.83,9.192e-12,4.670e-8,9.192e-12
239.85,1.949e-10,4.673e-8,1.949e-10
239.86,8.563e-10,4.675e-8,8.563e-10
239.88,1.506e-8,4.678e-8,1.506e-8
239.90,2.337e-7,4.681e-8,2.337e-7
239.91,8.789e-7,4.683e-8,8.789e-7
239.93,1.132e-5,4.686e-8,1.132e-5
239.95,1.286e-4,4.689e-8,1.286e-4
239.96,4.139e-4,4.691e-8,4.139e-4
239.98,3.903e-3,4.694e-8,3.903e-3
240.00,3.248e-2,4.697e-8,3.248e-2
240.01,8.944e-2,4.699e-8,8.944e-2
240.03,6.175e-1,4.702e-8,6.175e-1
240.05,3.764e+0,4.706e-8,3.764e+0
240.06,8.868e+0,4.707e-8,8.868e+0
240.08,4.483e+1,4.710e-8,4.483e+1
240.10,2.001e+2,4.714e-8,2.001e+2
240.11,4.034e+2,4.715e-8,4.034e+2
240.13,1.493e+3,4.719e-8,1.493e+3
240.15,4.880e+3,4.722e-8,4.880e+3
240.16,8.420e+3,4.723e-8,8.420e+3
240.18,2.282e+4,4.727e-8,2.282e+4
240.20,5.462e+4,4.730e-8,5.462e+4
240.21,8.063e+4,4.732e-8,8.063e+4
240.23,1.601e+5,4.735e-8,1.601e+5
240.25,2.805e+5,4.738e-8,2.805e+5
240.26,3.543e+5,4.740e-8,3.543e+5
240.28,5.150e+5,4.743e-8,5.150e+5
240.30,6.608e+5,4.746e-8,6.608e+5
240.31,7.143e+5,4.748e-8,7.143e+5
240.33,7.603e+5,4.751e-8,7.603e+5
240.35,7.143e+5,4.754e-8,7.143e+5
240.36,6.608e+5,4.756e-8,6.608e+5
240.38,5.150e+5,4.759e-8,5.150e+5
240.40,3.543e+5,4.763e-8,3.543e+5
240.41,2.805e+5,4.764e-8,2.805e+5
240.43,1.601e+5,4.767e-8,1.601e+5
240.45,8.063e+4,4.771e-8,8.063e+4
240.46,5.462e+4,4.772e-8,5.462e+4
240.48,2.282e+4,4.776e-8,2.282e+4
240.50,8.420e+3,4.779e-8,8.420e+3
240.51,4.880e+3,4.781e-8,4.880e+3
240.53,1.493e+3,4.784e-8,1.493e+3
240.55,4.034e+2,4.787e-8,4.034e+2
240.56,2.001e+2,4.789e-8,2.001e+2
240.58,4.483e+1,4.792e-8,4.483e+1
240.60,8.868e+0,4.795e-8,8.868e+0
240.61,3.764e+0,4.797e-8,3.764e+0
240.63,6.175e-1,4.800e-8,6.175e-1
240.65,8.944e-2,4.803e-8,8.944e-2
240.66,3.248e-2,4.805e-8,3.248e-2
240.68,3.903e-3,4.808e-8,3.903e-3
240.70,4.139e-4,4.812e-8,4.139e-4
240.71,1.286e-4,4.813e-8,1.286e-4
240.73,1.132e-5,4.816e-8,1.132e-5
240.75,8.789e-7,4.820e-8,8.789e-7
240.76,2.337e-7,4.821e-8,2.337e-7
240.78,1.506e-8,4.825e-8,1.506e-8
240.80,8.563e-10,4.828e-8,8.563e-10
240.81,1.949e-10,4.829e-8,1.949e-10
240.83,9.192e-12,4.833e-8,9.192e-12
241.94,2.602e-12,5.014e-8,2.602e-12
241.96,5.232e-11,5.017e-8,5.232e-11
241.98,9.308e-10,5.020e-8,9.308e-10
241.99,3.750e-9,5.022e-8,3.750e-9
242.01,5.551e-8,5.025e-8,5.551e-8
242.03,7.270e-7,5.028e-8,7.270e-7
242.04,2.513e-6,5.030e-8,2.513e-6
242.06,2.738e-5,5.033e-8,2.738e-5
242.08,2.640e-4,5.037e-8,2.640e-4
242.09,7.831e-4,5.038e-8,7.831e-4
242.11,6.283e-3,5.041e-8,6.283e-3
242.13,4.460e-2,5.045e-8,4.460e-2
242.14,1.135e-1,5.046e-8,1.135e-1
242.16,6.704e-1,5.050e-8,6.704e-1
242.18,3.504e+0,5.053e-8,3.504e+0
242.19,7.650e+0,5.054e-8,7.650e+0
242.21,3.327e+1,5.058e-8,3.327e+1
242.23,1.280e+2,5.061e-8,1.280e+2
242.24,2.398e+2,5.063e-8,2.398e+2
242.26,7.678e+2,5.066e-8,7.678e+2
242.28,2.175e+3,5.069e-8,2.175e+3
242.29,3.496e+3,5.071e-8,3.496e+3
242.31,8.240e+3,5.074e-8,8.240e+3
242.33,1.718e+4,5.077e-8,1.718e+4
242.34,2.370e+4,5.079e-8,2.370e+4
242.36,4.113e+4,5.082e-8,4.113e+4
242.38,6.315e+4,5.085e-8,6.315e+4
242.39,7.473e+4,5.087e-8,7.473e+4
242.41,9.548e+4,5.090e-8,9.548e+4
242.43,1.079e+5,5.094e-8,1.079e+5
242.44,1.096e+5,5.095e-8,1.096e+5
242.46,1.031e+5,5.098e-8,1.031e+5
242.48,8.577e+4,5.102e-8,8.577e+4
242.49,7.473e+4,5.103e-8,7.473e+4
242.51,5.175e+4,5.107e-8,5.175e+4
242.53,3.170e+4,5.110e-8,3.170e+4
242.54,2.370e+4,5.112e-8,2.370e+4
242.56,1.208e+4,5.115e-8,1.208e+4
242.58,5.450e+3,5.118e-8,5.450e+3
242.59,3.496e+3,5.120e-8,3.496e+3
242.61,1.312e+3,5.123e-8,1.312e+3
242.63,4.357e+2,5.126e-8,4.357e+2
242.64,2.398e+2,5.128e-8,2.398e+2
242.66,6.626e+1,5.131e-8,6.626e+1
242.68,1.620e+1,5.134e-8,1.620e+1
242.69,7.650e+0,5.136e-8,7.650e+0
242.71,1.556e+0,5.139e-8,1.556e+0
242.73,2.801e-1,5.142e-8,2.801e-1
242.74,1.135e-1,5.144e-8,1.135e-1
242.76,1.700e-2,5.147e-8,1.700e-2
242.78,2.252e-3,5.151e-8,2.252e-3
242.79,7.831e-4,5.152e-8,7.831e-4
242.81,8.634e-5,5.156e-8,8.634e-5
242.83,8.423e-6,5.159e-8,8.423e-6
242.84,2.513e-6,5.160e-8,2.513e-6
242.86,2.040e-7,5.164e-8,2.040e-7
242.88,1.465e-8,5.167e-8,1.465e-8
242.89,3.750e-9,5.169e-8,3.750e-9
242.91,2.241e-10,5.172e-8,2.241e-10
242.93,1.185e-11,5.175e-8,1.185e-11
242.94,2.602e-12,5.177e-8,2.602e-12
246.82,6.531e-12,5.809e-8,6.531e-12
246.84,1.238e-10,5.813e-8,1.238e-10
246.85,5.160e-10,5.814e-8,5.160e-10
246.87,8.200e-9,5.817e-8,8.200e-9
246.89,1.159e-7,5.821e-8,1.159e-7
246.90,4.167e-7,5.822e-8,4.167e-7
246.92,4.934e-6,5.826e-8,4.934e-6
246.94,5.194e-5,5.829e-8,5.194e-5
246.95,1.613e-4,5.831e-8,1.613e-4
246.97,1.423e-3,5.834e-8,1.423e-3
246.99,1.116e-2,5.837e-8,1.116e-2
247.00,2.991e-2,5.839e-8,2.991e-2
247.02,1.966e-1,5.842e-8,1.966e-1
247.04,1.149e+0,5.845e-8,1.149e+0
247.05,2.658e+0,5.847e-8,2.658e+0
247.07,1.302e+1,5.850e-8,1.302e+1
247.09,5.670e+1,5.853e-8,5.670e+1
247.10,1.132e+2,5.855e-8,1.132e+2
247.12,4.132e+2,5.858e-8,4.132e+2
247.14,1.341e+3,5.862e-8,1.341e+3
247.15,2.310e+3,5.863e-8,2.310e+3
247.17,6.283e+3,5.866e-8,6.283e+3
247.19,1.519e+4,5.870e-8,1.519e+4
247.20,2.260e+4,5.871e-8,2.260e+4
247.22,4.579e+4,5.875e-8,4.579e+4
247.24,8.247e+4,5.878e-8,8.247e+4
247.25,1.059e+5,5.879e-8,1.059e+5
247.27,1.599e+5,5.883e-8,1.599e+5
247.29,2.146e+5,5.886e-8,2.146e+5
247.30,2.379e+5,5.888e-8,2.379e+5
247.32,2.676e+5,5.891e-8,2.676e+5
247.34,2.676e+5,5.894e-8,2.676e+5
247.35,2.560e+5,5.896e-8,2.560e+5
247.37,2.146e+5,5.899e-8,2.146e+5
247.39,1.599e+5,5.902e-8,1.599e+5
247.40,1.321e+5,5.904e-8,1.321e+5
247.42,8.247e+4,5.907e-8,8.247e+4
247.44,4.579e+4,5.910e-8,4.579e+4
247.45,3.264e+4,5.912e-8,3.264e+4
247.47,1.519e+4,5.915e-8,1.519e+4
247.49,6.283e+3,5.919e-8,6.283e+3
247.50,3.866e+3,5.920e-8,3.866e+3
247.52,1.341e+3,5.923e-8,1.341e+3
247.54,4.132e+2,5.927e-8,4.132e+2
