Wavelength (nm),Sum(calc),Cu I (9.8e-1),Cu II (2.2e-2)
227.60,5.310e+6,1.287e-8,5.310e+6
227.62,6.101e+6,1.289e-8,6.101e+6
227.63,6.208e+6,1.290e-8,6.208e+6
227.65,5.791e+6,1.292e-8,5.791e+6
227.67,4.702e+6,1.294e-8,4.702e+6
227.68,4.021e+6,1.294e-8,4.021e+6
227.70,2.651e+6,1.296e-8,2.651e+6
227.72,1.521e+6,1.298e-8,1.521e+6
227.73,1.093e+6,1.299e-8,1.093e+6
227.75,5.096e+5,1.301e-8,5.096e+5
227.77,2.074e+5,1.302e-8,2.074e+5
227.78,1.260e+5,1.303e-8,1.260e+5
227.80,4.279e+4,1.305e-8,4.279e+4
227.82,1.379e+4,1.307e-8,1.379e+4
227.83,8.052e+3,1.308e-8,8.052e+3
227.85,3.335e+3,1.310e-8,3.335e+3
227.87,1.863e+3,1.311e-8,1.863e+3
227.88,1.474e+3,1.312e-8,1.474e+3
227.90,9.130e+2,1.314e-8,9.130e+2
227.92,5.157e+2,1.316e-8,5.157e+2
227.93,3.700e+2,1.317e-8,3.700e+2
227.95,1.722e+2,1.318e-8,1.722e+2
227.97,6.985e+1,1.320e-8,6.985e+1
227.98,4.225e+1,1.321e-8,4.225e+1
228.00,1.393e+1,1.323e-8,1.393e+1
228.02,3.997e+0,1.325e-8,3.997e+0
228.03,2.032e+0,1.326e-8,2.032e+0
228.05,4.737e-1,1.327e-8,4.737e-1
228.07,9.610e-2,1.329e-8,9.610e-2
228.08,4.109e-2,1.330e-8,4.109e-2
228.10,6.771e-3,1.332e-8,6.771e-3
228.12,9.712e-4,1.334e-8,9.712e-4
228.13,3.492e-4,1.334e-8,3.492e-4
228.15,4.068e-5,1.336e-8,4.068e-5
228.17,4.125e-6,1.338e-8,4.125e-6
228.18,1.247e-6,1.339e-8,1.247e-6
228.20,1.027e-7,1.341e-8,1.027e-7
228.22,7.379e-9,1.342e-8,7.379e-9
228.23,1.951e-9,1.343e-8,1.951e-9
228.25,1.543e-9,1.345e-8,1.543e-9
228.27,2.252e-8,1.347e-8,2.252e-8
228.28,8.474e-8,1.348e-8,8.474e-8
228.30,1.083e-6,1.350e-8,1.083e-6
228.32,1.205e-5,1.351e-8,1.205e-5
228.33,3.818e-5,1.352e-8,3.818e-5
228.35,3.457e-4,1.354e-8,3.457e-4
228.37,2.727e-3,1.356e-8,2.727e-3
228.38,7.274e-3,1.357e-8,7.274e-3
228.40,4.668e-2,1.358e-8,4.668e-2
228.42,2.610e-1,1.360e-8,2.610e-1
228.43,5.861e-1,1.361e-8,5.861e-1
228.45,2.666e+0,1.363e-8,2.666e+0
228.47,1.056e+1,1.365e-8,1.056e+1
228.48,1.997e+1,1.365e-8,1.997e+1
228.50,6.438e+1,1.367e-8,6.438e+1
228.52,1.808e+2,1.369e-8,1.808e+2
228.53,2.878e+2,1.370e-8,2.878e+2
228.55,6.576e+2,1.372e-8,6.576e+2
228.57,1.309e+3,1.373e-8,1.309e+3
228.58,1.754e+3,1.374e-8,1.754e+3
228.60,2.840e+3,1.376e-8,2.840e+3
228.62,4.007e+3,1.378e-8,4.007e+3
228.63,4.520e+3,1.379e-8,4.520e+3
228.65,5.188e+3,1.381e-8,5.188e+3
228.67,5.188e+3,1.382e-8,5.188e+3
228.68,4.927e+3,1.383e-8,4.927e+3
228.70,4.007e+3,1.385e-8,4.007e+3
228.72,2.840e+3,1.387e-8,2.840e+3
228.73,2.271e+3,1.388e-8,2.271e+3
228.75,1.309e+3,1.389e-8,1.309e+3
228.77,6.576e+2,1.391e-8,6.576e+2
228.78,4.426e+2,1.392e-8,4.426e+2
228.80,1.808e+2,1.394e-8,1.808e+2
228.82,6.439e+1,1.396e-8,6.439e+1
228.83,3.649e+1,1.397e-8,3.649e+1
228.85,1.063e+1,1.398e-8,1.063e+1
228.87,2.983e+0,1.400e-8,2.983e+0
228.88,1.957e+0,1.401e-8,1.957e+0
228.90,3.154e+0,1.403e-8,3.154e+0
228.92,1.070e+1,1.405e-8,1.070e+1
228.93,1.943e+1,1.405e-8,1.943e+1
228.95,5.815e+1,1.407e-8,5.815e+1
228.97,1.519e+2,1.409e-8,1.519e+2
228.98,2.332e+2,1.410e-8,2.332e+2
229.00,4.959e+2,1.412e-8,4.959e+2
229.02,9.194e+2,1.413e-8,9.194e+2
229.03,1.189e+3,1.414e-8,1.189e+3
229.05,1.794e+3,1.416e-8,1.794e+3
229.07,2.361e+3,1.418e-8,2.361e+3
229.08,2.572e+3,1.419e-8,2.572e+3
229.10,2.755e+3,1.421e-8,2.755e+3
229.12,2.572e+3,1.422e-8,2.572e+3
229.13,2.361e+3,1.423e-8,2.361e+3
229.15,1.799e+3,1.425e-8,1.799e+3
229.17,1.217e+3,1.427e-8,1.217e+3
229.18,9.879e+2,1.428e-8,9.879e+2
229.20,8.747e+2,1.429e-8,8.747e+2
229.22,2.059e+3,1.431e-8,2.059e+3
229.23,3.961e+3,1.432e-8,3.961e+3
229.25,1.501e+4,1.434e-8,1.501e+4
229.27,5.124e+4,1.436e-8,5.124e+4
229.28,9.006e+4,1.437e-8,9.006e+4
229.30,2.512e+5,1.438e-8,2.512e+5
229.32,6.110e+5,1.440e-8,6.110e+5
229.33,9.054e+5,1.441e-8,9.054e+5
229.35,1.794e+6,1.443e-8,1.794e+6
229.37,3.101e+6,1.445e-8,3.101e+6
229.38,3.872e+6,1.445e-8,3.872e+6
229.40,5.451e+6,1.447e-8,5.451e+6
229.41,6.144e+6,1.448e-8,6.144e+6
229.43,7.045e+6,1.450e-8,7.045e+6
229.45,7.045e+6,1.452e-8,7.045e+6
229.46,6.692e+6,1.453e-8,6.692e+6
229.48,5.451e+6,1.454e-8,5.451e+6
229.50,3.872e+6,1.456e-8,3.872e+6
229.51,3.101e+6,1.457e-8,3.101e+6
229.53,1.794e+6,1.459e-8,1.794e+6
229.55,9.054e+5,1.461e-8,9.054e+5
229.56,6.110e+5,1.461e-8,6.110e+5
229.58,2.512e+5,1.463e-8,2.512e+5
229.60,9.005e+4,1.465e-8,9.005e+4
229.61,5.122e+4,1.466e-8,5.122e+4
229.63,1.496e+4,1.468e-8,1.496e+4
229.65,3.809e+3,1.469e-8,3.809e+3
229.66,1.826e+3,1.470e-8,1.826e+3
229.68,3.788e+2,1.472e-8,3.788e+2
229.70,6.854e+1,1.474e-8,6.854e+1
229.71,2.769e+1,1.475e-8,2.769e+1
229.73,4.081e+0,1.476e-8,4.081e+0
229.75,5.245e-1,1.478e-8,5.245e-1
229.76,1.786e-1,1.479e-8,1.786e-1
229.78,1.870e-2,1.481e-8,1.870e-2
229.80,1.708e-3,1.483e-8,1.708e-3
229.81,4.902e-4,1.484e-8,4.902e-4
229.83,3.645e-5,1.485e-8,3.645e-5
229.85,2.364e-6,1.487e-8,2.364e-6
229.86,5.721e-7,1.488e-8,5.721e-7
229.88,3.022e-8,1.490e-8,3.022e-8
229.90,1.393e-9,1.492e-8,1.393e-9
229.91,2.840e-10,1.492e-8,2.840e-10
233.13,9.105e-15,1.778e-8,9.105e-15
233.14,4.508e-14,1.779e-8,4.508e-14
233.16,1.001e-12,1.781e-8,1.001e-12
233.18,1.947e-11,1.783e-8,1.947e-11
233.19,8.176e-11,1.784e-8,8.176e-11
233.21,1.305e-9,1.786e-8,1.305e-9
233.23,1.826e-8,1.787e-8,1.826e-8
233.24,6.502e-8,1.788e-8,6.502e-8
233.26,7.464e-7,1.790e-8,7.464e-7
233.28,7.510e-6,1.792e-8,7.510e-6
233.29,2.267e-5,1.793e-8,2.267e-5
233.31,1.871e-4,1.794e-8,1.871e-4
233.33,1.354e-3,1.796e-8,1.354e-3
233.34,3.466e-3,1.797e-8,3.466e-3
233.36,2.057e-2,1.799e-8,2.057e-2
233.38,1.070e-1,1.801e-8,1.070e-1
233.39,2.323e-1,1.802e-8,2.323e-1
233.41,9.914e-1,1.803e-8,9.914e-1
233.43,3.708e+0,1.805e-8,3.708e+0
233.44,6.826e+0,1.806e-8,6.826e+0
233.46,2.095e+1,1.808e-8,2.095e+1
233.48,5.635e+1,1.809e-8,5.635e+1
233.49,8.795e+1,1.810e-8,8.795e+1
233.51,1.941e+2,1.812e-8,1.941e+2
233.53,3.754e+2,1.814e-8,3.754e+2
233.54,4.968e+2,1.815e-8,4.968e+2
233.56,7.884e+2,1.817e-8,7.884e+2
233.57,9.452e+2,1.817e-8,9.452e+2
233.59,1.231e+3,1.819e-8,1.231e+3
233.61,1.404e+3,1.821e-8,1.404e+3
233.62,1.427e+3,1.822e-8,1.427e+3
233.64,1.336e+3,1.824e-8,1.336e+3
233.66,1.096e+3,1.825e-8,1.096e+3
233.67,9.452e+2,1.826e-8,9.452e+2
233.69,6.363e+2,1.828e-8,6.363e+2
233.71,3.754e+2,1.830e-8,3.754e+2
233.72,2.744e+2,1.831e-8,2.744e+2
233.74,1.328e+2,1.833e-8,1.328e+2
233.76,5.635e+1,1.834e-8,5.635e+1
233.77,3.493e+1,1.835e-8,3.493e+1
233.79,1.216e+1,1.837e-8,1.216e+1
233.81,3.708e+0,1.839e-8,3.708e+0
233.82,1.949e+0,1.840e-8,1.949e+0
233.84,4.879e-1,1.841e-8,4.879e-1
233.86,1.070e-1,1.843e-8,1.070e-1
233.87,4.770e-2,1.844e-8,4.770e-2
233.89,8.584e-3,1.846e-8,8.584e-3
233.91,1.354e-3,1.848e-8,1.354e-3
233.92,5.117e-4,1.849e-8,5.117e-4
233.94,6.622e-5,1.850e-8,6.622e-5
233.96,7.510e-6,1.852e-8,7.510e-6
233.97,2.407e-6,1.853e-8,2.407e-6
233.99,2.240e-7,1.855e-8,2.240e-7
234.01,1.826e-8,1.857e-8,1.826e-8
234.02,4.964e-9,1.857e-8,4.964e-9
234.04,3.321e-10,1.859e-8,3.321e-10
234.06,1.947e-11,1.861e-8,1.947e-11
234.07,4.488e-12,1.862e-8,4.488e-12
234.09,2.159e-13,1.864e-8,2.159e-13
236.49,4.088e-11,2.077e-8,4.088e-11
236.50,1.998e-10,2.078e-8,1.998e-10
236.52,4.332e-9,2.079e-8,4.332e-9
236.54,8.265e-8,2.081e-8,8.265e-8
236.55,3.441e-7,2.082e-8,3.441e-7
236.57,5.416e-6,2.084e-8,5.416e-6
236.59,7.499e-5,2.086e-8,7.499e-5
236.60,2.659e-4,2.087e-8,2.659e-4
236.62,3.038e-3,2.088e-8,3.038e-3
236.64,3.053e-2,2.090e-8,3.053e-2
236.65,9.225e-2,2.091e-8,9.225e-2
236.67,7.649e-1,2.093e-8,7.649e-1
236.69,5.579e+0,2.095e-8,5.579e+0
236.70,1.436e+1,2.095e-8,1.436e+1
236.72,8.642e+1,2.097e-8,8.642e+1
236.74,4.575e+2,2.099e-8,4.575e+2
236.75,1.003e+3,2.100e-8,1.003e+3
236.77,4.382e+3,2.102e-8,4.382e+3
236.79,1.684e+4,2.103e-8,1.684e+4
236.80,3.145e+4,2.104e-8,3.145e+4
236.82,9.971e+4,2.106e-8,9.971e+4
236.84,2.781e+5,2.108e-8,2.781e+5
236.85,4.425e+5,2.109e-8,4.425e+5
236.87,1.018e+6,2.111e-8,1.018e+6
236.89,2.061e+6,2.112e-8,2.061e+6
236.90,2.794e+6,2.113e-8,2.794e+6
236.92,4.666e+6,2.115e-8,4.666e+6
236.94,6.855e+6,2.117e-8,6.855e+6
236.95,7.919e+6,2.118e-8,7.919e+6
236.97,9.598e+6,2.119e-8,9.598e+6
236.99,1.023e+7,2.121e-8,1.023e+7
237.00,1.007e+7,2.122e-8,1.007e+7
237.02,8.859e+6,2.124e-8,8.859e+6
237.04,6.855e+6,2.126e-8,6.855e+6
237.05,5.747e+6,2.127e-8,5.747e+6
237.07,3.669e+6,2.128e-8,3.669e+6
237.09,2.061e+6,2.130e-8,2.061e+6
237.10,1.472e+6,2.131e-8,1.472e+6
237.12,6.821e+5,2.133e-8,6.821e+5
237.14,2.781e+5,2.135e-8,2.781e+5
237.15,1.692e+5,2.135e-8,1.692e+5
237.17,5.691e+4,2.137e-8,5.691e+4
237.19,1.684e+4,2.139e-8,1.684e+4
237.20,8.728e+3,2.140e-8,8.728e+3
237.22,2.131e+3,2.142e-8,2.131e+3
237.24,4.575e+2,2.143e-8,4.575e+2
237.25,2.020e+2,2.144e-8,2.020e+2
237.27,3.580e+1,2.146e-8,3.580e+1
237.29,5.579e+0,2.148e-8,5.579e+0
237.30,2.099e+0,2.149e-8,2.099e+0
237.32,2.706e-1,2.150e-8,2.706e-1
237.34,3.520e-2,2.152e-8,3.520e-2
237.35,2.136e-2,2.153e-8,2.136e-2
237.37,6.562e-2,2.155e-8,6.562e-2
237.39,3.186e-1,2.157e-8,3.186e-1
237.40,6.737e-1,2.158e-8,6.737e-1
237.42,2.739e+0,2.159e-8,2.739e+0
237.44,9.803e+0,2.161e-8,9.803e+0
237.45,1.768e+1,2.162e-8,1.768e+1
237.47,5.226e+1,2.164e-8,5.226e+1
237.49,1.360e+2,2.166e-8,1.360e+2
237.50,2.091e+2,2.166e-8,2.091e+2
237.52,4.494e+2,2.168e-8,4.494e+2
237.54,8.501e+2,2.170e-8,8.501e+2
237.55,1.115e+3,2.171e-8,1.115e+3
237.57,1.742e+3,2.173e-8,1.742e+3
237.59,2.396e+3,2.174e-8,2.396e+3
237.60,2.678e+3,2.175e-8,2.678e+3
237.62,3.042e+3,2.177e-8,3.042e+3
237.64,3.042e+3,2.179e-8,3.042e+3
237.65,2.900e+3,2.180e-8,2.900e+3
237.67,2.396e+3,2.182e-8,2.396e+3
237.68,2.075e+3,2.182e-8,2.075e+3
237.70,1.416e+3,2.184e-8,1.416e+3
237.72,8.501e+2,2.186e-8,8.501e+2
237.73,6.280e+2,2.187e-8,6.280e+2
237.75,3.115e+2,2.189e-8,3.115e+2
237.77,1.360e+2,2.190e-8,1.360e+2
237.78,8.565e+1,2.191e-8,8.565e+1
237.80,3.088e+1,2.193e-8,3.088e+1
237.82,9.803e+0,2.195e-8,9.803e+0
237.83,5.265e+0,2.196e-8,5.265e+0
237.85,1.380e+0,2.198e-8,1.380e+0
237.87,3.185e-1,2.199e-8,3.185e-1
237.88,1.459e-1,2.200e-8,1.459e-1
237.90,2.780e-2,2.202e-8,2.780e-2
237.92,4.665e-3,2.204e-8,4.665e-3
237.93,1.822e-3,2.205e-8,1.822e-3
237.95,2.524e-4,2.206e-8,2.524e-4
237.97,3.079e-5,2.208e-8,3.079e-5
237.98,1.025e-5,2.209e-8,1.025e-5
238.00,1.033e-6,2.211e-8,1.033e-6
238.02,9.162e-8,2.213e-8,9.162e-8
238.03,2.601e-8,2.214e-8,2.601e-8
238.05,1.905e-9,2.215e-8,1.905e-9
238.07,1.229e-10,2.217e-8,1.229e-10
238.08,2.974e-11,2.218e-8,2.974e-11
238.10,1.584e-12,2.220e-8,1.584e-12
238.12,7.426e-14,2.222e-8,7.426e-14
239.83,2.176e-13,2.373e-8,2.176e-13
239.85,4.614e-12,2.375e-8,4.614e-12
239.86,2.027e-11,2.376e-8,2.027e-11
239.88,3.565e-10,2.378e-8,3.565e-10
239.90,5.534e-9,2.380e-8,5.534e-9
239.91,2.081e-8,2.380e-8,2.081e-8
239.93,2.679e-7,2.382e-8,2.679e-7
239.95,3.046e-6,2.384e-8,3.046e-6
239.96,9.800e-6,2.385e-8,9.800e-6
239.98,9.240e-5,2.387e-8,9.240e-5
240.00,7.691e-4,2.388e-8,7.691e-4
240.01,2.118e-3,2.389e-8,2.118e-3
240.03,1.462e-2,2.391e-8,1.462e-2
240.05,8.911e-2,2.393e-8,8.911e-2
240.06,2.099e-1,2.394e-8,2.099e-1
240.08,1.061e+0,2.396e-8,1.061e+0
240.10,4.737e+0,2.397e-8,4.737e+0
240.11,9.550e+0,2.398e-8,9.550e+0
240.13,3.535e+1,2.400e-8,3.535e+1
240.15,1.155e+2,2.402e-8,1.155e+2
240.16,1.993e+2,2.403e-8,1.993e+2
240.18,5.404e+2,2.404e-8,5.404e+2
240.20,1.293e+3,2.406e-8,1.293e+3
240.21,1.909e+3,2.407e-8,1.909e+3
240.23,3.789e+3,2.409e-8,3.789e+3
240.25,6.640e+3,2.411e-8,6.640e+3
240.26,8.388e+3,2.412e-8,8.388e+3
240.28,1.219e+4,2.413e-8,1.219e+4
240.30,1.564e+4,2.415e-8,1.564e+4
240.31,1.691e+4,2.416e-8,1.691e+4
240.33,1.800e+4,2.418e-8,1.800e+4
240.35,1.691e+4,2.420e-8,1.691e+4
240.36,1.564e+4,2.420e-8,1.564e+4
240.38,1.219e+4,2.422e-8,1.219e+4
240.40,8.388e+3,2.424e-8,8.388e+3
240.41,6.640e+3,2.425e-8,6.640e+3
240.43,3.789e+3,2.427e-8,3.789e+3
240.45,1.909e+3,2.428e-8,1.909e+3
240.46,1.293e+3,2.429e-8,1.293e+3
240.48,5.404e+2,2.431e-8,5.404e+2
240.50,1.993e+2,2.433e-8,1.993e+2
240.51,1.155e+2,2.434e-8,1.155e+2
240.53,3.535e+1,2.436e-8,3.535e+1
240.55,9.550e+0,2.437e-8,9.550e+0
240.56,4.737e+0,2.438e-8,4.737e+0
240.58,1.061e+0,2.440e-8,1.061e+0
240.60,2.099e-1,2.442e-8,2.099e-1
240.61,8.911e-2,2.443e-8,8.911e-2
240.63,1.462e-2,2.444e-8,1.462e-2
240.65,2.118e-3,2.446e-8,2.118e-3
240.66,7.691e-4,2.447e-8,7.691e-4
240.68,9.240e-5,2.449e-8,9.240e-5
240.70,9.800e-6,2.451e-8,9.800e-6
240.71,3.046e-6,2.452e-8,3.046e-6
240.73,2.679e-7,2.453e-8,2.679e-7
240.75,2.081e-8,2.455e-8,2.081e-8
240.76,5.534e-9,2.456e-8,5.534e-9
240.78,3.565e-10,2.458e-8,3.565e-10
240.80,2.027e-11,2.460e-8,2.027e-11
240.81,4.614e-12,2.460e-8,4.614e-12
240.83,2.176e-13,2.462e-8,2.176e-13
241.94,5.885e-14,2.561e-8,5.885e-14
241.96,1.183e-12,2.563e-8,1.183e-12
241.98,2.105e-11,2.564e-8,2.105e-11
241.99,8.480e-11,2.565e-8,8.480e-11
242.01,1.255e-9,2.567e-8,1.255e-9
242.03,1.644e-8,2.569e-8,1.644e-8
242.04,5.682e-8,2.570e-8,5.682e-8
242.06,6.193e-7,2.571e-8,6.193e-7
242.08,5.971e-6,2.573e-8,5.971e-6
242.09,1.771e-5,2.574e-8,1.771e-5
242.11,1.421e-4,2.576e-8,1.421e-4
242.13,1.009e-3,2.578e-8,1.009e-3
242.14,2.567e-3,2.579e-8,2.567e-3
242.16,1.516e-2,2.580e-8,1.516e-2
242.18,7.923e-2,2.582e-8,7.923e-2
242.19,1.730e-1,2.583e-8,1.730e-1
242.21,7.524e-1,2.585e-8,7.524e-1
242.23,2.895e+0,2.587e-8,2.895e+0
242.24,5.423e+0,2.587e-8,5.423e+0
242.26,1.736e+1,2.589e-8,1.736e+1
242.28,4.918e+1,2.591e-8,4.918e+1
242.29,7.906e+1,2.592e-8,7.906e+1
242.31,1.864e+2,2.594e-8,1.864e+2
242.33,3.886e+2,2.595e-8,3.886e+2
242.34,5.360e+2,2.596e-8,5.360e+2
242.36,9.302e+2,2.598e-8,9.302e+2
242.38,1.428e+3,2.600e-8,1.428e+3
242.39,1.690e+3,2.601e-8,1.690e+3
242.41,2.159e+3,2.602e-8,2.159e+3
242.43,2.441e+3,2.604e-8,2.441e+3
242.44,2.478e+3,2.605e-8,2.478e+3
242.46,2.331e+3,2.607e-8,2.331e+3
242.48,1.940e+3,2.609e-8,1.940e+3
242.49,1.690e+3,2.610e-8,1.690e+3
242.51,1.170e+3,2.611e-8,1.170e+3
242.53,7.170e+2,2.613e-8,7.170e+2
242.54,5.360e+2,2.614e-8,5.360e+2
242.56,2.733e+2,2.616e-8,2.733e+2
242.58,1.233e+2,2.618e-8,1.233e+2
242.59,7.906e+1,2.618e-8,7.906e+1
242.61,2.967e+1,2.620e-8,2.967e+1
242.63,9.853e+0,2.622e-8,9.853e+0
242.64,5.423e+0,2.623e-8,5.423e+0
242.66,1.499e+0,2.625e-8,1.499e+0
242.68,3.663e-1,2.626e-8,3.663e-1
242.69,1.730e-1,2.627e-8,1.730e-1
242.71,3.519e-2,2.629e-8,3.519e-2
242.73,6.334e-3,2.631e-8,6.334e-3
242.74,2.567e-3,2.632e-8,2.567e-3
242.76,3.844e-4,2.634e-8,3.844e-4
242.78,5.094e-5,2.635e-8,5.094e-5
242.79,1.771e-5,2.636e-8,1.771e-5
242.81,1.953e-6,2.638e-8,1.953e-6
242.83,1.905e-7,2.640e-8,1.905e-7
242.84,5.682e-8,2.641e-8,5.682e-8
242.86,4.613e-9,2.642e-8,4.613e-9
242.88,3.313e-10,2.644e-8,3.313e-10
242.89,8.480e-11,2.645e-8,8.480e-11
242.91,5.068e-12,2.647e-8,5.068e-12
242.93,2.680e-13,2.649e-8,2.680e-13
242.94,5.885e-14,2.650e-8,5.885e-14
246.82,1.535e-13,2.994e-8,1.535e-13
246.84,2.911e-12,2.996e-8,2.911e-12
246.85,1.213e-11,2.997e-8,1.213e-11
246.87,1.928e-10,2.999e-8,1.928e-10
246.89,2.724e-9,3.000e-8,2.724e-9
246.90,9.796e-9,3.001e-8,9.796e-9
246.92,1.160e-7,3.003e-8,1.160e-7
246.94,1.221e-6,3.005e-8,1.221e-6
246.95,3.791e-6,3.006e-8,3.791e-6
246.97,3.345e-5,3.007e-8,3.345e-5
246.99,2.624e-4,3.009e-8,2.624e-4
247.00,7.031e-4,3.010e-8,7.031e-4
247.02,4.622e-3,3.012e-8,4.622e-3
247.04,2.701e-2,3.014e-8,2.701e-2
247.05,6.248e-2,3.015e-8,6.248e-2
247.07,3.061e-1,3.016e-8,3.061e-1
247.09,1.333e+0,3.018e-8,1.333e+0
247.10,2.661e+0,3.019e-8,2.661e+0
247.12,9.713e+0,3.021e-8,9.713e+0
247.14,3.151e+1,3.023e-8,3.151e+1
247.15,5.431e+1,3.023e-8,5.431e+1
247.17,1.477e+2,3.025e-8,1.477e+2
247.19,3.571e+2,3.027e-8,3.571e+2
247.20,5.312e+2,3.028e-8,5.312e+2
247.22,1.076e+3,3.030e-8,1.076e+3
247.24,1.939e+3,3.031e-8,1.939e+3
247.25,2.490e+3,3.032e-8,2.490e+3
247.27,3.759e+3,3.034e-8,3.759e+3
247.29,5.045e+3,3.036e-8,5.045e+3
247.30,5.592e+3,3.037e-8,5.592e+3
247.32,6.290e+3,3.039e-8,6.290e+3
247.34,6.290e+3,3.040e-8,6.290e+3
247.35,6.019e+3,3.041e-8,6.019e+3
247.37,5.045e+3,3.043e-8,5.045e+3
247.39,3.759e+3,3.045e-8,3.759e+3
247.40,3.104e+3,3.046e-8,3.104e+3
247.42,1.939e+3,3.047e-8,1.939e+3
247.44,1.076e+3,3.049e-8,1.076e+3
247.45,7.673e+2,3.050e-8,7.673e+2
247.47,3.571e+2,3.052e-8,3.571e+2
247.49,1.477e+2,3.054e-8,1.477e+2
247.50,9.089e+1,3.054e-8,9.089e+1
247.52,3.151e+1,3.056e-8,3.151e+1
247.54,9.713e+0,3.058e-8,9.713e+0
247.55,5.159e+0,3.059e-8,5.159e+0
247.57,1.333e+0,3.061e-8,1.333e+0
247.59,3.061e-1,3.062e-8,3.061e-1
247.60,1.403e-1,3.063e-8,1.403e-1
247.62,2.701e-2,3.065e-8,2.701e-2
247.64,4.622e-3,3.067e-8,4.622e-3
247.65,1.829e-3,3.068e-8,1.829e-3
247.67,2.624e-4,3.070e-8,2.624e-4
247.69,3.345e-5,3.071e-8,3.345e-5
247.70,1.143e-5,3.072e-8,1.143e-5
247.72,1.221e-6,3.074e-8,1.221e-6
247.74,1.160e-7,3.076e-8,1.160e-7
247.75,3.421e-8,3.077e-8,3.421e-8
247.77,2.724e-9,3.078e-8,2.724e-9
247.79,1.928e-10,3.080e-8,1.928e-10
247.80,4.907e-11,3.081e-8,4.907e-11
247.82,2.911e-12,3.083e-8,2.911e-12
247.84,1.535e-13,3.085e-8,1.535e-13
248.07,2.361e-13,3.105e-8,2.361e-13
248.08,1.028e-12,3.106e-8,1.028e-12
248.10,1.785e-11,3.108e-8,1.785e-11
248.12,2.760e-10,3.110e-8,2.760e-10
248.13,1.039e-9,3.110e-8,1.039e-9
248.15,1.348e-8,3.112e-8,1.348e-8
248.17,1.558e-7,3.114e-8,1.558e-7
248.18,5.069e-7,3.115e-8,5.069e-7
248.20,4.917e-6,3.117e-8,4.917e-6
248.22,4.245e-5,3.118e-8,4.245e-5
248.23,1.194e-4,3.119e-8,1.194e-4
248.25,8.655e-4,3.121e-8,8.655e-4
248.27,5.584e-3,3.123e-8,5.584e-3
248.28,1.358e-2,3.124e-8,1.358e-2
248.30,7.354e-2,3.126e-8,7.354e-2
248.32,3.546e-1,3.127e-8,3.546e-1
248.33,7.453e-1,3.128e-8,7.453e-1
248.35,3.017e+0,3.130e-8,3.017e+0
248.37,1.087e+1,3.132e-8,1.087e+1
248.38,1.975e+1,3.133e-8,1.975e+1
248.40,5.974e+1,3.134e-8,5.974e+1
248.42,1.609e+2,3.136e-8,1.609e+2
248.43,2.526e+2,3.137e-8,2.526e+2
248.45,5.711e+2,3.139e-8,5.711e+2
248.47,1.149e+3,3.141e-8,1.149e+3
248.48,1.560e+3,3.142e-8,1.560e+3
248.50,2.636e+3,3.143e-8,2.636e+3
248.52,3.963e+3,3.145e-8,3.963e+3
248.53,4.652e+3,3.146e-8,4.652e+3
248.55,5.873e+3,3.148e-8,5.873e+3
248.57,6.598e+3,3.150e-8,6.598e+3
248.58,6.695e+3,3.150e-8,6.695e+3
248.60,6.316e+3,3.152e-8,6.316e+3
248.62,5.303e+3,3.154e-8,5.303e+3
248.63,4.652e+3,3.155e-8,4.652e+3
248.65,3.280e+3,3.157e-8,3.280e+3
248.67,2.058e+3,3.158e-8,2.058e+3
248.68,1.560e+3,3.159e-8,1.560e+3
248.70,8.220e+2,3.161e-8,8.220e+2
248.72,3.854e+2,5.735e-7,3.854e+2
248.73,2.526e+2,2.339e-6,2.526e+2
248.75,9.947e+1,3.565e-5,9.947e+1
248.77,3.485e+1,4.841e-4,3.485e+1
248.78,1.975e+1,1.708e-3,1.975e+1
248.80,5.830e+0,1.949e-2,5.810e+0
248.82,1.719e+0,1.980e-1,1.521e+0
248.83,1.350e+0,6.043e-1,7.453e-1
248.85,5.324e+0,5.160e+0,1.639e-1
248.87,3.927e+1,3.924e+1,3.206e-2
248.88,1.036e+2,1.036e+2,1.358e-2
248.90,6.621e+2,6.621e+2,2.231e-3
248.92,3.768e+3,3.768e+3,3.262e-4
248.93,8.606e+3,8.606e+3,1.194e-4
248.95,4.116e+4,4.116e+4,1.466e-5
248.97,1.753e+5,1.753e+5,1.602e-6
248.98,3.464e+5,3.464e+5,5.069e-7
249.00,1.240e+6,1.240e+6,4.651e-8
249.02,3.953e+6,3.953e+6,3.798e-9
249.03,6.757e+6,6.757e+6,1.039e-9
249.05,1.810e+7,1.810e+7,7.123e-11
249.07,4.318e+7,4.318e+7,4.347e-12
249.08,6.386e+7,6.386e+7,1.028e-12
249.10,1.280e+8,1.280e+8,5.266e-14
249.12,2.286e+8,2.286e+8,5.301e-14
249.13,2.924e+8,2.924e+8,5.318e-14
249.15,4.388e+8,4.388e+8,5.353e-14
249.17,5.863e+8,5.863e+8,5.387e-14
249.18,6.489e+8,6.489e+8,5.404e-14
249.20,7.286e+8,7.286e+8,5.439e-14
249.22,7.286e+8,7.286e+8,5.473e-14
249.23,6.976e+8,6.976e+8,5.491e-14
249.25,5.863e+8,5.863e+8,5.525e-14
249.27,4.388e+8,4.388e+8,5.560e-14
249.28,3.634e+8,3.634e+8,5.577e-14
249.30,2.286e+8,2.286e+8,5.611e-14
249.32,1.280e+8,1.280e+8,5.646e-14
